https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IMX,Volume EUR
1655067600,2022-06-12 21:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655064000,2022-06-12 20:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655060400,2022-06-12 19:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655056800,2022-06-12 18:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655053200,2022-06-12 17:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655049600,2022-06-12 16:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655046000,2022-06-12 15:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655042400,2022-06-12 14:00:00,IMX/EUR,0.77,0.77,0.77,0.77,499.40,384.538
1655038800,2022-06-12 13:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655035200,2022-06-12 12:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655031600,2022-06-12 11:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655028000,2022-06-12 10:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655024400,2022-06-12 09:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655020800,2022-06-12 08:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655017200,2022-06-12 07:00:00,IMX/EUR,0.73,0.73,0.72,0.72,670.66,482.87519999999995
1655013600,2022-06-12 06:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655010000,2022-06-12 05:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655006400,2022-06-12 04:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655002800,2022-06-12 03:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1654999200,2022-06-12 02:00:00,IMX/EUR,0.72,0.72,0.70,0.70,33.00,23.099999999999998
1654995600,2022-06-12 01:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1654992000,2022-06-12 00:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1654988400,2022-06-11 23:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1654984800,2022-06-11 22:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1654981200,2022-06-11 21:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1654977600,2022-06-11 20:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1654974000,2022-06-11 19:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1654970400,2022-06-11 18:00:00,IMX/EUR,0.79,0.79,0.79,0.79,247.71,195.69090000000003
1654966800,2022-06-11 17:00:00,IMX/EUR,0.78,0.78,0.78,0.78,396.56,309.3168
1654963200,2022-06-11 16:00:00,IMX/EUR,0.78,0.78,0.78,0.78,884.07,689.5746
1654959600,2022-06-11 15:00:00,IMX/EUR,0.77,0.78,0.75,0.75,1249.54,937.155
1654956000,2022-06-11 14:00:00,IMX/EUR,0.79,0.79,0.78,0.78,739.49,576.8022
1654952400,2022-06-11 13:00:00,IMX/EUR,0.79,0.80,0.79,0.80,494.24,395.39200000000005
1654948800,2022-06-11 12:00:00,IMX/EUR,0.80,0.80,0.80,0.80,27.71,22.168000000000003
1654945200,2022-06-11 11:00:00,IMX/EUR,0.84,0.84,0.84,0.84,0.00,0.0
1654941600,2022-06-11 10:00:00,IMX/EUR,0.84,0.84,0.84,0.84,0.00,0.0
1654938000,2022-06-11 09:00:00,IMX/EUR,0.83,0.84,0.83,0.84,1511.01,1269.2484
1654934400,2022-06-11 08:00:00,IMX/EUR,0.84,0.84,0.84,0.84,139.42,117.11279999999998
1654930800,2022-06-11 07:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654927200,2022-06-11 06:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654923600,2022-06-11 05:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654920000,2022-06-11 04:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654916400,2022-06-11 03:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654912800,2022-06-11 02:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654909200,2022-06-11 01:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654905600,2022-06-11 00:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654902000,2022-06-10 23:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654898400,2022-06-10 22:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654894800,2022-06-10 21:00:00,IMX/EUR,0.87,0.87,0.87,0.87,340.51,296.2437
1654891200,2022-06-10 20:00:00,IMX/EUR,0.87,0.87,0.87,0.87,1000.00,870.0
1654887600,2022-06-10 19:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654884000,2022-06-10 18:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654880400,2022-06-10 17:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654876800,2022-06-10 16:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654873200,2022-06-10 15:00:00,IMX/EUR,0.87,0.88,0.87,0.88,1160.32,1021.0816
1654869600,2022-06-10 14:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654866000,2022-06-10 13:00:00,IMX/EUR,0.89,0.89,0.86,0.86,2146.72,1846.1791999999998
1654862400,2022-06-10 12:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654858800,2022-06-10 11:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654855200,2022-06-10 10:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654851600,2022-06-10 09:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654848000,2022-06-10 08:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654844400,2022-06-10 07:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654840800,2022-06-10 06:00:00,IMX/EUR,0.92,0.92,0.92,0.92,113.63,104.53960000000001
1654837200,2022-06-10 05:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654833600,2022-06-10 04:00:00,IMX/EUR,0.92,0.92,0.92,0.92,53.09,48.842800000000004
1654830000,2022-06-10 03:00:00,IMX/EUR,0.93,0.93,0.93,0.93,0.00,0.0
1654826400,2022-06-10 02:00:00,IMX/EUR,0.93,0.93,0.93,0.93,0.00,0.0
1654822800,2022-06-10 01:00:00,IMX/EUR,0.93,0.93,0.93,0.93,0.00,0.0
1654819200,2022-06-10 00:00:00,IMX/EUR,0.93,0.93,0.93,0.93,0.00,0.0
1654815600,2022-06-09 23:00:00,IMX/EUR,0.93,0.93,0.93,0.93,0.00,0.0
1654812000,2022-06-09 22:00:00,IMX/EUR,0.93,0.93,0.93,0.93,53.09,49.37370000000001
1654808400,2022-06-09 21:00:00,IMX/EUR,0.93,0.93,0.93,0.93,0.00,0.0
1654804800,2022-06-09 20:00:00,IMX/EUR,0.93,0.93,0.93,0.93,13.35,12.4155
1654801200,2022-06-09 19:00:00,IMX/EUR,0.92,0.92,0.92,0.92,135.23,124.41159999999999
1654797600,2022-06-09 18:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654794000,2022-06-09 17:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654790400,2022-06-09 16:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654786800,2022-06-09 15:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654783200,2022-06-09 14:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654779600,2022-06-09 13:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654776000,2022-06-09 12:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654772400,2022-06-09 11:00:00,IMX/EUR,0.92,0.92,0.92,0.92,32.19,29.6148
1654768800,2022-06-09 10:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654765200,2022-06-09 09:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654761600,2022-06-09 08:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654758000,2022-06-09 07:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654754400,2022-06-09 06:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654750800,2022-06-09 05:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654747200,2022-06-09 04:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654743600,2022-06-09 03:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654740000,2022-06-09 02:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654736400,2022-06-09 01:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654732800,2022-06-09 00:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654729200,2022-06-08 23:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654725600,2022-06-08 22:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654722000,2022-06-08 21:00:00,IMX/EUR,0.92,0.92,0.92,0.92,52.90,48.668
1654718400,2022-06-08 20:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654714800,2022-06-08 19:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654711200,2022-06-08 18:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654707600,2022-06-08 17:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654704000,2022-06-08 16:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654700400,2022-06-08 15:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654696800,2022-06-08 14:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654693200,2022-06-08 13:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654689600,2022-06-08 12:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654686000,2022-06-08 11:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654682400,2022-06-08 10:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654678800,2022-06-08 09:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654675200,2022-06-08 08:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654671600,2022-06-08 07:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654668000,2022-06-08 06:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654664400,2022-06-08 05:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654660800,2022-06-08 04:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654657200,2022-06-08 03:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654653600,2022-06-08 02:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654650000,2022-06-08 01:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654646400,2022-06-08 00:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654642800,2022-06-07 23:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654639200,2022-06-07 22:00:00,IMX/EUR,0.94,0.95,0.94,0.95,1930.55,1834.0224999999998
1654635600,2022-06-07 21:00:00,IMX/EUR,0.95,0.95,0.95,0.95,0.00,0.0
1654632000,2022-06-07 20:00:00,IMX/EUR,0.95,0.95,0.95,0.95,1023.75,972.5625
1654628400,2022-06-07 19:00:00,IMX/EUR,0.94,0.94,0.94,0.94,498.15,468.26099999999997
1654624800,2022-06-07 18:00:00,IMX/EUR,0.94,0.94,0.94,0.94,0.00,0.0
1654621200,2022-06-07 17:00:00,IMX/EUR,0.94,0.94,0.94,0.94,0.00,0.0
1654617600,2022-06-07 16:00:00,IMX/EUR,0.94,0.94,0.94,0.94,0.00,0.0
1654614000,2022-06-07 15:00:00,IMX/EUR,0.94,0.94,0.94,0.94,0.00,0.0
1654610400,2022-06-07 14:00:00,IMX/EUR,0.94,0.94,0.94,0.94,1284.07,1207.0258
1654606800,2022-06-07 13:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654603200,2022-06-07 12:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654599600,2022-06-07 11:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654596000,2022-06-07 10:00:00,IMX/EUR,0.91,0.91,0.91,0.91,479.23,436.0993
1654592400,2022-06-07 09:00:00,IMX/EUR,0.93,0.93,0.92,0.92,546.45,502.73400000000004
1654588800,2022-06-07 08:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654585200,2022-06-07 07:00:00,IMX/EUR,0.91,0.91,0.91,0.91,11.50,10.465
1654581600,2022-06-07 06:00:00,IMX/EUR,0.96,0.96,0.96,0.96,0.00,0.0
1654578000,2022-06-07 05:00:00,IMX/EUR,0.96,0.96,0.96,0.96,0.00,0.0
1654574400,2022-06-07 04:00:00,IMX/EUR,0.96,0.96,0.96,0.96,0.00,0.0
1654570800,2022-06-07 03:00:00,IMX/EUR,0.96,0.96,0.96,0.96,0.00,0.0
1654567200,2022-06-07 02:00:00,IMX/EUR,0.96,0.96,0.96,0.96,0.00,0.0
1654563600,2022-06-07 01:00:00,IMX/EUR,0.96,0.96,0.96,0.96,0.00,0.0
1654560000,2022-06-07 00:00:00,IMX/EUR,0.96,0.96,0.96,0.96,0.00,0.0
1654556400,2022-06-06 23:00:00,IMX/EUR,0.96,0.96,0.96,0.96,0.00,0.0
1654552800,2022-06-06 22:00:00,IMX/EUR,0.96,0.96,0.96,0.96,401.18,385.1328
1654549200,2022-06-06 21:00:00,IMX/EUR,0.95,0.95,0.95,0.95,101.00,95.94999999999999
1654545600,2022-06-06 20:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654542000,2022-06-06 19:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654538400,2022-06-06 18:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654534800,2022-06-06 17:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654531200,2022-06-06 16:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654527600,2022-06-06 15:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654524000,2022-06-06 14:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654520400,2022-06-06 13:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654516800,2022-06-06 12:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654513200,2022-06-06 11:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654509600,2022-06-06 10:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654506000,2022-06-06 09:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654502400,2022-06-06 08:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654498800,2022-06-06 07:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654495200,2022-06-06 06:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654491600,2022-06-06 05:00:00,IMX/EUR,0.97,0.97,0.97,0.97,11.50,11.155
1654488000,2022-06-06 04:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654484400,2022-06-06 03:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654480800,2022-06-06 02:00:00,IMX/EUR,0.97,0.97,0.97,0.97,0.00,0.0
1654477200,2022-06-06 01:00:00,IMX/EUR,0.94,0.97,0.94,0.97,293.96,285.14119999999997
1654473600,2022-06-06 00:00:00,IMX/EUR,0.94,0.94,0.94,0.94,2034.48,1912.4112
1654470000,2022-06-05 23:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654466400,2022-06-05 22:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654462800,2022-06-05 21:00:00,IMX/EUR,0.92,0.92,0.92,0.92,0.00,0.0
1654459200,2022-06-05 20:00:00,IMX/EUR,0.93,0.93,0.92,0.92,1139.53,1048.3676
1654455600,2022-06-05 19:00:00,IMX/EUR,0.94,0.94,0.94,0.94,0.00,0.0
1654452000,2022-06-05 18:00:00,IMX/EUR,0.94,0.94,0.94,0.94,83.27,78.2738
1654448400,2022-06-05 17:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654444800,2022-06-05 16:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654441200,2022-06-05 15:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654437600,2022-06-05 14:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654434000,2022-06-05 13:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654430400,2022-06-05 12:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654426800,2022-06-05 11:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654423200,2022-06-05 10:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654419600,2022-06-05 09:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654416000,2022-06-05 08:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654412400,2022-06-05 07:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654408800,2022-06-05 06:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654405200,2022-06-05 05:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654401600,2022-06-05 04:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654398000,2022-06-05 03:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654394400,2022-06-05 02:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654390800,2022-06-05 01:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654387200,2022-06-05 00:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654383600,2022-06-04 23:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654380000,2022-06-04 22:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654376400,2022-06-04 21:00:00,IMX/EUR,0.89,0.89,0.89,0.89,0.00,0.0
1654372800,2022-06-04 20:00:00,IMX/EUR,0.89,0.89,0.89,0.89,25.72,22.8908
1654369200,2022-06-04 19:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654365600,2022-06-04 18:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654362000,2022-06-04 17:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654358400,2022-06-04 16:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654354800,2022-06-04 15:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654351200,2022-06-04 14:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654347600,2022-06-04 13:00:00,IMX/EUR,0.88,0.88,0.88,0.88,32.30,28.423999999999996
1654344000,2022-06-04 12:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654340400,2022-06-04 11:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654336800,2022-06-04 10:00:00,IMX/EUR,0.91,0.91,0.91,0.91,32.30,29.392999999999997
1654333200,2022-06-04 09:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654329600,2022-06-04 08:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654326000,2022-06-04 07:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654322400,2022-06-04 06:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654318800,2022-06-04 05:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654315200,2022-06-04 04:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654311600,2022-06-04 03:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654308000,2022-06-04 02:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654304400,2022-06-04 01:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654300800,2022-06-04 00:00:00,IMX/EUR,0.91,0.91,0.91,0.91,34.18,31.1038
1654297200,2022-06-03 23:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654293600,2022-06-03 22:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654290000,2022-06-03 21:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654286400,2022-06-03 20:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654282800,2022-06-03 19:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654279200,2022-06-03 18:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654275600,2022-06-03 17:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654272000,2022-06-03 16:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654268400,2022-06-03 15:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654264800,2022-06-03 14:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654261200,2022-06-03 13:00:00,IMX/EUR,0.86,0.86,0.86,0.86,11.50,9.89
1654257600,2022-06-03 12:00:00,IMX/EUR,0.86,0.86,0.86,0.86,0.00,0.0
1654254000,2022-06-03 11:00:00,IMX/EUR,0.86,0.86,0.86,0.86,1139.53,979.9957999999999
1654250400,2022-06-03 10:00:00,IMX/EUR,0.86,0.86,0.86,0.86,32.30,27.778
1654246800,2022-06-03 09:00:00,IMX/EUR,0.88,0.88,0.88,0.88,32.30,28.423999999999996
1654243200,2022-06-03 08:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654239600,2022-06-03 07:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654236000,2022-06-03 06:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654232400,2022-06-03 05:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654228800,2022-06-03 04:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654225200,2022-06-03 03:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654221600,2022-06-03 02:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654218000,2022-06-03 01:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654214400,2022-06-03 00:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654210800,2022-06-02 23:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654207200,2022-06-02 22:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654203600,2022-06-02 21:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654200000,2022-06-02 20:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654196400,2022-06-02 19:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654192800,2022-06-02 18:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654189200,2022-06-02 17:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654185600,2022-06-02 16:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654182000,2022-06-02 15:00:00,IMX/EUR,0.91,0.91,0.91,0.91,22.99,20.9209
1654178400,2022-06-02 14:00:00,IMX/EUR,0.87,0.87,0.87,0.87,0.00,0.0
1654174800,2022-06-02 13:00:00,IMX/EUR,0.87,0.87,0.87,0.87,22.99,20.001299999999997
1654171200,2022-06-02 12:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654167600,2022-06-02 11:00:00,IMX/EUR,0.88,0.88,0.88,0.88,0.00,0.0
1654164000,2022-06-02 10:00:00,IMX/EUR,0.88,0.88,0.88,0.88,13.50,11.88
1654160400,2022-06-02 09:00:00,IMX/EUR,0.89,0.89,0.89,0.89,223.66,199.0574
1654156800,2022-06-02 08:00:00,IMX/EUR,0.89,0.89,0.89,0.89,494.21,439.8469
1654153200,2022-06-02 07:00:00,IMX/EUR,0.88,0.88,0.88,0.88,495.26,435.8288
1654149600,2022-06-02 06:00:00,IMX/EUR,0.90,0.90,0.90,0.90,0.00,0.0
1654146000,2022-06-02 05:00:00,IMX/EUR,0.90,0.90,0.90,0.90,0.00,0.0
1654142400,2022-06-02 04:00:00,IMX/EUR,0.90,0.90,0.90,0.90,0.00,0.0
1654138800,2022-06-02 03:00:00,IMX/EUR,0.90,0.90,0.90,0.90,0.00,0.0
1654135200,2022-06-02 02:00:00,IMX/EUR,0.90,0.90,0.90,0.90,0.00,0.0
1654131600,2022-06-02 01:00:00,IMX/EUR,0.90,0.90,0.90,0.90,0.00,0.0
1654128000,2022-06-02 00:00:00,IMX/EUR,0.90,0.90,0.90,0.90,0.00,0.0
1654124400,2022-06-01 23:00:00,IMX/EUR,0.92,0.92,0.90,0.90,54.52,49.068000000000005
1654120800,2022-06-01 22:00:00,IMX/EUR,0.91,0.91,0.91,0.91,0.00,0.0
1654117200,2022-06-01 21:00:00,IMX/EUR,0.91,0.91,0.91,0.91,1071.88,975.4108000000001
1654113600,2022-06-01 20:00:00,IMX/EUR,0.92,0.92,0.90,0.90,634.51,571.059
1654110000,2022-06-01 19:00:00,IMX/EUR,0.92,0.92,0.92,0.92,500.00,460.0
1654106400,2022-06-01 18:00:00,IMX/EUR,0.92,0.92,0.92,0.92,21.74,20.000799999999998
1654102800,2022-06-01 17:00:00,IMX/EUR,0.94,0.94,0.94,0.94,1019.11,957.9634
1654099200,2022-06-01 16:00:00,IMX/EUR,0.94,0.94,0.94,0.94,2253.21,2118.0173999999997
1654095600,2022-06-01 15:00:00,IMX/EUR,1.02,1.02,1.02,1.02,0.00,0.0
1654092000,2022-06-01 14:00:00,IMX/EUR,1.02,1.02,1.02,1.02,63.51,64.7802
1654088400,2022-06-01 13:00:00,IMX/EUR,0.98,0.98,0.98,0.98,0.00,0.0
1654084800,2022-06-01 12:00:00,IMX/EUR,0.98,0.98,0.98,0.98,0.00,0.0
1654081200,2022-06-01 11:00:00,IMX/EUR,0.99,0.99,0.98,0.98,83.29,81.6242
1654077600,2022-06-01 10:00:00,IMX/EUR,1.01,1.01,1.01,1.01,0.00,0.0
