https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUT,Volume BTC
1660651200000,2022-08-16 12:00:00,BTC/EUT,23780,23789,23602,23602,818.9148176799999,0.03469684
1660647600000,2022-08-16 11:00:00,BTC/EUT,23707,23833,23706,23749,1227.6976677900002,0.051694710000000005
1660644000000,2022-08-16 10:00:00,BTC/EUT,23773,23806,23713,23720,141.5566904,0.00596782
1660640400000,2022-08-16 09:00:00,BTC/EUT,23688,23821,23688,23768,1259.3308424000002,0.052984300000000005
1660636800000,2022-08-16 08:00:00,BTC/EUT,23684,23720,23670,23688,708.1636564800001,0.029895460000000002
1660633200000,2022-08-16 07:00:00,BTC/EUT,23647,23727,23647,23680,344.03724800000003,0.014528600000000001
1660629600000,2022-08-16 06:00:00,BTC/EUT,23597,23689,23584,23662,1869.0000954199998,0.07898741
1660626000000,2022-08-16 05:00:00,BTC/EUT,23628,23639,23468,23597,1286.73095971,0.054529430000000004
1660622400000,2022-08-16 04:00:00,BTC/EUT,23764,23764,23628,23628,936.64770804,0.03964143
1660618800000,2022-08-16 03:00:00,BTC/EUT,23685,23796,23528,23764,2374.37459428,0.09991477
1660615200000,2022-08-16 02:00:00,BTC/EUT,23783,23819,23657,23661,1080.23964246,0.04565486
1660611600000,2022-08-16 01:00:00,BTC/EUT,23781,23887,23781,23786,1963.5716440200001,0.08255157
1660608000000,2022-08-16 00:00:00,BTC/EUT,23750,23797,23659,23781,2314.41353076,0.09732196
1660604400000,2022-08-15 23:00:00,BTC/EUT,23670,23807,23446,23755,2304.5495162,0.09701324
1660600800000,2022-08-15 22:00:00,BTC/EUT,23668,23750,23634,23670,661.597803,0.0279509
1660597200000,2022-08-15 21:00:00,BTC/EUT,23708,23763,23668,23668,722.47729732,0.030525490000000002
1660593600000,2022-08-15 20:00:00,BTC/EUT,23658,23723,23642,23700,2155.666206,0.09095638
1660590000000,2022-08-15 19:00:00,BTC/EUT,23749,23784,23615,23658,2177.43642348,0.09203806
1660586400000,2022-08-15 18:00:00,BTC/EUT,23752,23780,23709,23749,781.14284589,0.03289161
1660582800000,2022-08-15 17:00:00,BTC/EUT,23868,23868,23752,23752,756.54015328,0.03185164
1660579200000,2022-08-15 16:00:00,BTC/EUT,23840,23879,23789,23859,1134.10988856,0.04753384
1660575600000,2022-08-15 15:00:00,BTC/EUT,23679,23828,23674,23814,608.5136647800001,0.025552770000000002
1660572000000,2022-08-15 14:00:00,BTC/EUT,23713,23751,23679,23679,1365.35410863,0.05766097
1660568400000,2022-08-15 13:00:00,BTC/EUT,23502,23730,23502,23713,2453.63461869,0.10347213000000001
1660564800000,2022-08-15 12:00:00,BTC/EUT,23638,23708,23488,23501,1131.0831541500002,0.04812915
1660561200000,2022-08-15 11:00:00,BTC/EUT,23822,23854,23619,23620,1937.4926206,0.08202763
1660557600000,2022-08-15 10:00:00,BTC/EUT,23716,23826,23699,23796,1268.62853328,0.05331268
1660554000000,2022-08-15 09:00:00,BTC/EUT,23560,23745,23560,23733,3064.40306136,0.12911992
1660550400000,2022-08-15 08:00:00,BTC/EUT,23512,23599,23413,23569,8613.04333981,0.36543949
1660546800000,2022-08-15 07:00:00,BTC/EUT,23594,23665,23459,23498,3217.43944706,0.13692397
1660543200000,2022-08-15 06:00:00,BTC/EUT,24246,24263,23603,23603,2646.85765019,0.11214073000000001
1660539600000,2022-08-15 05:00:00,BTC/EUT,24270,24373,24216,24261,1641.5570011800003,0.06766238000000001
1660536000000,2022-08-15 04:00:00,BTC/EUT,24255,24266,24126,24243,1983.3763161900001,0.08181233
1660532400000,2022-08-15 03:00:00,BTC/EUT,24350,24609,24251,24251,3332.0915226700004,0.13740017000000002
1660528800000,2022-08-15 02:00:00,BTC/EUT,24061,24332,24061,24332,1878.79392008,0.07721494
1660525200000,2022-08-15 01:00:00,BTC/EUT,23798,24044,23763,24044,1201.2574752,0.0499608
1660521600000,2022-08-15 00:00:00,BTC/EUT,23734,23796,23617,23796,1931.33404548,0.08116213
1660518000000,2022-08-14 23:00:00,BTC/EUT,23710,23762,23683,23762,879.47391636,0.03701178
1660514400000,2022-08-14 22:00:00,BTC/EUT,23742,23783,23600,23710,2386.2659206,0.10064386
1660510800000,2022-08-14 21:00:00,BTC/EUT,23718,23850,23713,23742,3770.0474988600004,0.15879233
1660507200000,2022-08-14 20:00:00,BTC/EUT,23695,23764,23688,23715,827.43935355,0.03489097
1660503600000,2022-08-14 19:00:00,BTC/EUT,23709,23741,23679,23696,723.85972096,0.03054776
1660500000000,2022-08-14 18:00:00,BTC/EUT,23668,23689,23589,23679,997.90788564,0.04214316
1660496400000,2022-08-14 17:00:00,BTC/EUT,23757,23757,23631,23668,4475.8275517600005,0.18910882
1660492800000,2022-08-14 16:00:00,BTC/EUT,23940,23951,23757,23757,1393.74597975,0.058666750000000004
1660489200000,2022-08-14 15:00:00,BTC/EUT,23930,23939,23899,23908,177.63428828000002,0.0074299100000000005
1660485600000,2022-08-14 14:00:00,BTC/EUT,23909,23930,23895,23899,591.93640675,0.02476825
1660482000000,2022-08-14 13:00:00,BTC/EUT,23922,23932,23825,23876,1276.07932236,0.053446110000000005
1660478400000,2022-08-14 12:00:00,BTC/EUT,23971,23973,23903,23935,673.2427226,0.02812796
1660474800000,2022-08-14 11:00:00,BTC/EUT,24037,24087,23963,23964,746.26747716,0.03114119
1660471200000,2022-08-14 10:00:00,BTC/EUT,24145,24145,24037,24063,1317.81933894,0.05476538
1660467600000,2022-08-14 09:00:00,BTC/EUT,24076,24174,24064,24144,3991.50032496,0.16532059
1660464000000,2022-08-14 08:00:00,BTC/EUT,24269,24277,24030,24041,5538.35522125,0.23037125
1660460400000,2022-08-14 07:00:00,BTC/EUT,24072,24398,24072,24269,5205.97304087,0.21451123
1660456800000,2022-08-14 06:00:00,BTC/EUT,24010,24043,24001,24039,39.02130675,0.0016232500000000001
1660453200000,2022-08-14 05:00:00,BTC/EUT,23938,24007,23938,23993,383.37646924000006,0.015978680000000002
1660449600000,2022-08-14 04:00:00,BTC/EUT,23976,24019,23918,23943,1095.51411987,0.04575509
1660446000000,2022-08-14 03:00:00,BTC/EUT,23990,24008,23967,23979,434.43377754,0.01811726
1660442400000,2022-08-14 02:00:00,BTC/EUT,23978,24007,23941,24007,772.46411634,0.03217662
1660438800000,2022-08-14 01:00:00,BTC/EUT,23885,24009,23852,23992,15787.124190560002,0.6580161800000001
1660435200000,2022-08-14 00:00:00,BTC/EUT,23834,23882,23761,23882,743.7499614000001,0.031142700000000002
1660431600000,2022-08-13 23:00:00,BTC/EUT,23823,23888,23794,23851,1149.7455643399999,0.04820534
1660428000000,2022-08-13 22:00:00,BTC/EUT,23900,23941,23823,23823,499.78343169,0.02097903
1660424400000,2022-08-13 21:00:00,BTC/EUT,23886,23941,23886,23900,638.786533,0.02672747
1660420800000,2022-08-13 20:00:00,BTC/EUT,23851,23903,23776,23886,3277.5948806399997,0.13721824
1660417200000,2022-08-13 19:00:00,BTC/EUT,23870,23903,23779,23851,1630.1106670899999,0.06834559
1660413600000,2022-08-13 18:00:00,BTC/EUT,23951,23992,23837,23838,1366.80393522,0.05733719
1660410000000,2022-08-13 17:00:00,BTC/EUT,23924,23978,23889,23952,354.663252,0.014807250000000001
1660406400000,2022-08-13 16:00:00,BTC/EUT,23947,23949,23879,23899,506.90256980000004,0.021210200000000002
1660402800000,2022-08-13 15:00:00,BTC/EUT,23868,23980,23868,23922,1317.80939472,0.05508776
1660399200000,2022-08-13 14:00:00,BTC/EUT,23867,23914,23867,23888,744.36632384,0.03116068
1660395600000,2022-08-13 13:00:00,BTC/EUT,23845,23913,23831,23867,1066.70095785,0.04469355
1660392000000,2022-08-13 12:00:00,BTC/EUT,23830,23862,23715,23845,1506.3155948500003,0.06317113
1660388400000,2022-08-13 11:00:00,BTC/EUT,23891,23905,23744,23811,1417.4735922,0.0595302
1660384800000,2022-08-13 10:00:00,BTC/EUT,24009,24024,23843,23891,999.02629491,0.04181601
1660381200000,2022-08-13 09:00:00,BTC/EUT,23789,24036,23779,24009,22277.63250057,0.92788673
1660377600000,2022-08-13 08:00:00,BTC/EUT,23980,24022,23789,23790,5626.8367311,0.23652109
1660374000000,2022-08-13 07:00:00,BTC/EUT,24053,24061,23980,23980,794.9772864,0.03315168
1660370400000,2022-08-13 06:00:00,BTC/EUT,24111,24256,24035,24037,2471.62111053,0.10282569
1660366800000,2022-08-13 05:00:00,BTC/EUT,24101,24122,24053,24102,2252.3475663000004,0.09345065000000001
1660363200000,2022-08-13 04:00:00,BTC/EUT,24176,24200,24101,24101,817.3779436899999,0.03391469
1660359600000,2022-08-13 03:00:00,BTC/EUT,24068,24175,24039,24175,2381.7195495,0.09851994
1660356000000,2022-08-13 02:00:00,BTC/EUT,23952,24050,23952,24050,749.3761145,0.03115909
1660352400000,2022-08-13 01:00:00,BTC/EUT,23879,24015,23872,23948,4350.191798360001,0.18165157
1660348800000,2022-08-13 00:00:00,BTC/EUT,23804,23875,23777,23875,1929.27882375,0.08080749
1660345200000,2022-08-12 23:00:00,BTC/EUT,23646,23900,23629,23804,1306.21974384,0.05487396
1660341600000,2022-08-12 22:00:00,BTC/EUT,23536,23646,23495,23646,867.72260148,0.03669638
1660338000000,2022-08-12 21:00:00,BTC/EUT,23648,23651,23536,23536,314.73398319999995,0.01337245
1660334400000,2022-08-12 20:00:00,BTC/EUT,23586,23648,23488,23648,1053.06104768,0.04453066
1660330800000,2022-08-12 19:00:00,BTC/EUT,23567,23654,23566,23586,1105.25222472,0.046860519999999996
1660327200000,2022-08-12 18:00:00,BTC/EUT,23427,23707,23397,23576,6609.47902552,0.28034777
1660323600000,2022-08-12 17:00:00,BTC/EUT,23429,23464,23415,23427,190.84430718000002,0.00814634
1660320000000,2022-08-12 16:00:00,BTC/EUT,23431,23488,23418,23419,603.91113937,0.02578723
1660316400000,2022-08-12 15:00:00,BTC/EUT,23272,23428,23272,23404,2257.66779616,0.09646504
1660312800000,2022-08-12 14:00:00,BTC/EUT,23189,23281,23147,23281,1695.23208972,0.07281612
1660309200000,2022-08-12 13:00:00,BTC/EUT,23179,23263,23161,23214,2671.73895594,0.11509171
1660305600000,2022-08-12 12:00:00,BTC/EUT,23047,23173,23039,23154,1146.99567426,0.04953769
1660302000000,2022-08-12 11:00:00,BTC/EUT,23126,23147,23003,23066,864.0339071999999,0.0374592
1660298400000,2022-08-12 10:00:00,BTC/EUT,23355,23355,23126,23126,1036.9339947,0.04483845
1660294800000,2022-08-12 09:00:00,BTC/EUT,23303,23458,23269,23355,2040.78769245,0.08738119
1660291200000,2022-08-12 08:00:00,BTC/EUT,23278,23339,23278,23282,689.2172788199999,0.02960301
1660287600000,2022-08-12 07:00:00,BTC/EUT,23227,23297,23227,23285,2759.86976025,0.11852565
1660284000000,2022-08-12 06:00:00,BTC/EUT,23260,23260,23189,23244,984.32575488,0.04234752
1660280400000,2022-08-12 05:00:00,BTC/EUT,23247,23312,23227,23230,2016.3047635,0.08679745
1660276800000,2022-08-12 04:00:00,BTC/EUT,23308,23325,23220,23220,333.3493386,0.01435613
1660273200000,2022-08-12 03:00:00,BTC/EUT,23336,23341,23259,23308,603.397504,0.025888
1660269600000,2022-08-12 02:00:00,BTC/EUT,23215,23367,23135,23336,1163.9238380000002,0.049876750000000004
1660266000000,2022-08-12 01:00:00,BTC/EUT,23274,23307,23204,23218,789.8324779799999,0.03401811
1660262400000,2022-08-12 00:00:00,BTC/EUT,23240,23308,23110,23274,1482.93805374,0.06371651
1660258800000,2022-08-11 23:00:00,BTC/EUT,23209,23246,23162,23221,1520.04224801,0.06545981000000001
1660255200000,2022-08-11 22:00:00,BTC/EUT,23454,23479,23209,23209,1720.37617651,0.07412539
1660251600000,2022-08-11 21:00:00,BTC/EUT,23466,23583,23356,23454,2205.1141207200003,0.09401868000000001
1660248000000,2022-08-11 20:00:00,BTC/EUT,23484,23488,23345,23466,1811.2433907600002,0.07718586000000001
1660244400000,2022-08-11 19:00:00,BTC/EUT,23398,23483,23369,23483,724.6417016199999,0.03085814
1660240800000,2022-08-11 18:00:00,BTC/EUT,23607,23612,23404,23411,46365.88255056,1.98051696
1660237200000,2022-08-11 17:00:00,BTC/EUT,23594,23654,23571,23606,1632.0196948,0.0691358
1660233600000,2022-08-11 16:00:00,BTC/EUT,23562,23626,23535,23573,1706.5678064600002,0.07239502
1660230000000,2022-08-11 15:00:00,BTC/EUT,23759,23763,23522,23576,8633.28577384,0.36618959
1660226400000,2022-08-11 14:00:00,BTC/EUT,23915,24047,23683,23763,22220.746130760002,0.93509852
1660222800000,2022-08-11 13:00:00,BTC/EUT,24041,24080,23811,23894,90836.76511883999,3.80165586
1660219200000,2022-08-11 12:00:00,BTC/EUT,23842,24064,23833,24038,4979.79837642,0.20716359
1660215600000,2022-08-11 11:00:00,BTC/EUT,23726,23950,23726,23848,2714.43945696,0.11382252
1660212000000,2022-08-11 10:00:00,BTC/EUT,23704,23744,23627,23742,884.6003289600001,0.03725888
1660208400000,2022-08-11 09:00:00,BTC/EUT,23766,23782,23689,23710,1134.9543107,0.04786817
1660204800000,2022-08-11 08:00:00,BTC/EUT,23652,23781,23649,23779,1522.69944113,0.06403547
1660201200000,2022-08-11 07:00:00,BTC/EUT,23859,23960,23646,23669,2270.76456946,0.09593834
1660197600000,2022-08-11 06:00:00,BTC/EUT,23937,23941,23842,23859,1378.22038398,0.05776522
1660194000000,2022-08-11 05:00:00,BTC/EUT,23858,23992,23841,23909,1735.0952572,0.0725708
1660190400000,2022-08-11 04:00:00,BTC/EUT,23679,23873,23664,23873,945.6706448800002,0.039612560000000005
1660186800000,2022-08-11 03:00:00,BTC/EUT,23626,23713,23605,23697,2085.52747176,0.08800808
1660183200000,2022-08-11 02:00:00,BTC/EUT,23760,23775,23600,23607,1904.8417479,0.0806897
1660179600000,2022-08-11 01:00:00,BTC/EUT,23395,23802,23395,23759,3549.74784555,0.14940645
1660176000000,2022-08-11 00:00:00,BTC/EUT,23284,23392,23271,23372,2334.51222,0.099885
1660172400000,2022-08-10 23:00:00,BTC/EUT,23172,23275,23172,23275,1691.811338,0.07268792
1660168800000,2022-08-10 22:00:00,BTC/EUT,23297,23306,23174,23174,1727.98576354,0.07456571000000001
1660165200000,2022-08-10 21:00:00,BTC/EUT,23229,23537,23141,23271,4080.13514772,0.17533132
1660161600000,2022-08-10 20:00:00,BTC/EUT,22948,23229,22948,23229,47604.14836083,2.0493412699999998
1660158000000,2022-08-10 19:00:00,BTC/EUT,22897,22987,22883,22947,1247.13548844,0.05434852
1660154400000,2022-08-10 18:00:00,BTC/EUT,23196,23196,22836,22885,4235.2358677,0.18506602
1660150800000,2022-08-10 17:00:00,BTC/EUT,23218,23219,23086,23185,873.1454770500001,0.03765993
1660147200000,2022-08-10 16:00:00,BTC/EUT,23265,23326,23208,23224,1557.3803061600001,0.06705909
1660143600000,2022-08-10 15:00:00,BTC/EUT,23196,23288,23135,23271,1810.2650526,0.0777906
1660140000000,2022-08-10 14:00:00,BTC/EUT,23322,23332,23125,23196,2141.20953828,0.09230943
1660136400000,2022-08-10 13:00:00,BTC/EUT,23309,23437,23188,23322,6423.167059920001,0.27541236
1660132800000,2022-08-10 12:00:00,BTC/EUT,22559,23311,22511,23288,846391.77350808,36.34454541
1660129200000,2022-08-10 11:00:00,BTC/EUT,22562,22646,22554,22559,786.79430362,0.03487718
1660125600000,2022-08-10 10:00:00,BTC/EUT,22582,22587,22527,22537,2478.08693606,0.10995637999999999
1660122000000,2022-08-10 09:00:00,BTC/EUT,22648,22648,22551,22575,764.68636125,0.03387315
1660118400000,2022-08-10 08:00:00,BTC/EUT,22515,22648,22515,22645,1486.2108246999999,0.06563086
1660114800000,2022-08-10 07:00:00,BTC/EUT,22504,22543,22485,22499,256.96445385,0.01142115
1660111200000,2022-08-10 06:00:00,BTC/EUT,22428,22505,22381,22480,613.7359216,0.02730142
1660107600000,2022-08-10 05:00:00,BTC/EUT,22466,22469,22417,22436,60.99518268,0.00271863
1660104000000,2022-08-10 04:00:00,BTC/EUT,22410,22526,22401,22484,448.51667784000006,0.019948260000000002
1660100400000,2022-08-10 03:00:00,BTC/EUT,22446,22449,22410,22410,208.1862108,0.00928988
1660096800000,2022-08-10 02:00:00,BTC/EUT,22434,22438,22347,22431,1015.65952968,0.04527928
1660093200000,2022-08-10 01:00:00,BTC/EUT,22341,22485,22341,22425,1018.6973355,0.04542686
1660089600000,2022-08-10 00:00:00,BTC/EUT,22669,22669,22279,22325,4105.463019,0.18389532
1660086000000,2022-08-09 23:00:00,BTC/EUT,22738,22789,22669,22678,1344.16520006,0.05927177
1660082400000,2022-08-09 22:00:00,BTC/EUT,22714,22798,22701,22724,899.15050368,0.039568320000000004
1660078800000,2022-08-09 21:00:00,BTC/EUT,22692,22742,22691,22717,358.03627624000006,0.015760720000000002
1660075200000,2022-08-09 20:00:00,BTC/EUT,22615,22712,22599,22692,516.43497432,0.02275846
1660071600000,2022-08-09 19:00:00,BTC/EUT,22605,22619,22584,22615,364.91021240000003,0.016135760000000002
1660068000000,2022-08-09 18:00:00,BTC/EUT,22561,22600,22560,22592,92.87435648,0.00411094
1660064400000,2022-08-09 17:00:00,BTC/EUT,22595,22635,22525,22576,546.39022176,0.02420226
1660060800000,2022-08-09 16:00:00,BTC/EUT,22590,22612,22539,22595,752.41598545,0.03330011
1660057200000,2022-08-09 15:00:00,BTC/EUT,22602,22647,22583,22590,697.0085766000001,0.030854740000000002
1660053600000,2022-08-09 14:00:00,BTC/EUT,22535,22626,22383,22602,1389.1616377799999,0.06146189
1660050000000,2022-08-09 13:00:00,BTC/EUT,22713,22762,22551,22551,1780.33853271,0.07894721
1660046400000,2022-08-09 12:00:00,BTC/EUT,22787,22801,22668,22694,1444.745428,0.063662
1660042800000,2022-08-09 11:00:00,BTC/EUT,22870,22905,22733,22787,24556.785624019998,1.0776664599999999
1660039200000,2022-08-09 10:00:00,BTC/EUT,22986,22995,22846,22887,3241.89983583,0.14164809
1660035600000,2022-08-09 09:00:00,BTC/EUT,23257,23268,22986,22986,4352.43863592,0.18935172
1660032000000,2022-08-09 08:00:00,BTC/EUT,23407,23422,23256,23256,20245.730336639997,0.87055944
1660028400000,2022-08-09 07:00:00,BTC/EUT,23359,23451,23352,23403,2391.51114669,0.10218822999999999
1660024800000,2022-08-09 06:00:00,BTC/EUT,23405,23405,23310,23381,3619.73255453,0.15481513
1660021200000,2022-08-09 05:00:00,BTC/EUT,23435,23454,23414,23414,1102.07450256,0.04706904
1660017600000,2022-08-09 04:00:00,BTC/EUT,23401,23433,23379,23433,191.07080736,0.00815392
1660014000000,2022-08-09 03:00:00,BTC/EUT,23369,23376,23369,23376,51.427200000000006,0.0022
1660010400000,2022-08-09 02:00:00,BTC/EUT,23323,23359,23229,23359,844.32413604,0.03614556
1660006800000,2022-08-09 01:00:00,BTC/EUT,23383,23384,23258,23294,563.0544151,0.02417165
1660003200000,2022-08-09 00:00:00,BTC/EUT,23352,23407,23322,23385,1284.27403335,0.05491871
1659999600000,2022-08-08 23:00:00,BTC/EUT,23373,23444,23316,23351,617.31520885,0.02643635
1659996000000,2022-08-08 22:00:00,BTC/EUT,23390,23393,23236,23356,2098.5552848,0.08985080000000001
1659992400000,2022-08-08 21:00:00,BTC/EUT,23637,23637,23362,23385,1471.29884475,0.06291635
1659988800000,2022-08-08 20:00:00,BTC/EUT,23505,23658,23505,23637,3289.75771347,0.13917831
1659985200000,2022-08-08 19:00:00,BTC/EUT,23485,23498,23389,23486,736.3619597800001,0.03135323
1659981600000,2022-08-08 18:00:00,BTC/EUT,23503,23515,23453,23489,807.2478723400001,0.034367060000000005
1659978000000,2022-08-08 17:00:00,BTC/EUT,23496,23527,23484,23503,184.89951118000002,0.00786706
1659974400000,2022-08-08 16:00:00,BTC/EUT,23503,23520,23393,23474,1030.0719836,0.0438814
1659970800000,2022-08-08 15:00:00,BTC/EUT,23671,23715,23452,23524,2656.39735864,0.11292286
1659967200000,2022-08-08 14:00:00,BTC/EUT,23705,23739,23670,23671,2091.33782091,0.08835021
1659963600000,2022-08-08 13:00:00,BTC/EUT,23668,23737,23597,23704,8032.0612884,0.33884835
1659960000000,2022-08-08 12:00:00,BTC/EUT,23699,23768,23654,23666,6744.77781424,0.28499864
1659956400000,2022-08-08 11:00:00,BTC/EUT,23633,23721,23583,23721,5783.71684344,0.24382264
1659952800000,2022-08-08 10:00:00,BTC/EUT,23674,23691,23570,23633,2761.24285252,0.11683844
1659949200000,2022-08-08 09:00:00,BTC/EUT,23709,23752,23674,23694,1109.03036772,0.04680638
1659945600000,2022-08-08 08:00:00,BTC/EUT,23359,23745,23346,23731,3463.2148099200003,0.14593632
1659942000000,2022-08-08 07:00:00,BTC/EUT,23369,23404,23308,23338,1338.19298508,0.05733966
1659938400000,2022-08-08 06:00:00,BTC/EUT,23024,23369,23024,23349,2194.1130016800003,0.09397032000000001
1659934800000,2022-08-08 05:00:00,BTC/EUT,22945,23033,22935,23017,349.13842824,0.01516872
1659931200000,2022-08-08 04:00:00,BTC/EUT,22922,22946,22913,22913,361.59509386,0.015781220000000002
1659927600000,2022-08-08 03:00:00,BTC/EUT,22893,22924,22886,22896,147.19563648,0.00642888
1659924000000,2022-08-08 02:00:00,BTC/EUT,22829,22911,22829,22894,954.47879068,0.04169122
1659920400000,2022-08-08 01:00:00,BTC/EUT,22871,22882,22809,22828,206.95590864,0.00906588
1659916800000,2022-08-08 00:00:00,BTC/EUT,22813,22966,22813,22886,1385.7862062,0.0605517
1659913200000,2022-08-07 23:00:00,BTC/EUT,22869,22869,22723,22783,1644.42431127,0.07217769
1659909600000,2022-08-07 22:00:00,BTC/EUT,22920,22950,22869,22869,1649.1009704399999,0.07211076
1659906000000,2022-08-07 21:00:00,BTC/EUT,22887,23010,22887,22920,542.3461044000001,0.02366257
1659902400000,2022-08-07 20:00:00,BTC/EUT,22775,22887,22754,22867,2676.87641962,0.11706286
1659898800000,2022-08-07 19:00:00,BTC/EUT,22828,22845,22775,22775,147.780598,0.00648872
1659895200000,2022-08-07 18:00:00,BTC/EUT,22859,22882,22828,22828,310.40121892,0.01359739
1659891600000,2022-08-07 17:00:00,BTC/EUT,22727,22871,22727,22839,1052.58875826,0.046087340000000004
1659888000000,2022-08-07 16:00:00,BTC/EUT,22646,22724,22624,22706,900.4364019200001,0.03965632
1659884400000,2022-08-07 15:00:00,BTC/EUT,22709,22724,22646,22646,1209.63337248,0.05341488
1659880800000,2022-08-07 14:00:00,BTC/EUT,22742,22756,22696,22720,205.068448,0.0090259
1659877200000,2022-08-07 13:00:00,BTC/EUT,22725,22774,22725,22749,556.56133719,0.02446531
1659873600000,2022-08-07 12:00:00,BTC/EUT,22661,22727,22661,22715,783.6970295,0.0345013
1659870000000,2022-08-07 11:00:00,BTC/EUT,22595,22655,22575,22640,372.0628168,0.01643387
1659866400000,2022-08-07 10:00:00,BTC/EUT,22604,22605,22597,22597,28.60531633,0.00126589
