https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAHA,Volume USDT
1662613200,2022-09-08 05:00:00,MAHA/USDT,0.974,0.979,0.974,0.979,76.783,75.09492507
1662609600,2022-09-08 04:00:00,MAHA/USDT,0.9336,0.9766,0.9333,0.9766,3536.1794,3399.96003249
1662606000,2022-09-08 03:00:00,MAHA/USDT,0.9344,0.9344,0.9285,0.9333,215.899,201.46302217
1662602400,2022-09-08 02:00:00,MAHA/USDT,0.9407,0.9449,0.9177,0.935,431.3336,403.61345893
1662598800,2022-09-08 01:00:00,MAHA/USDT,0.9608,0.9608,0.9313,0.9402,1180.7902,1109.89546188
1662595200,2022-09-08 00:00:00,MAHA/USDT,0.9605,0.9633,0.9581,0.9598,64.5119,61.98717038
1662591600,2022-09-07 23:00:00,MAHA/USDT,0.9787,0.9793,0.9502,0.9601,9564.7099,9281.78705306
1662588000,2022-09-07 22:00:00,MAHA/USDT,0.9842,0.986,0.9709,0.9787,14526.0638,14244.00087772
1662584400,2022-09-07 21:00:00,MAHA/USDT,0.9846,0.9922,0.9779,0.9797,13134.5423,12922.46161402
1662580800,2022-09-07 20:00:00,MAHA/USDT,0.9397,0.9993,0.9186,0.9895,14716.5506,14073.5364665
1662577200,2022-09-07 19:00:00,MAHA/USDT,0.9273,0.9499,0.926,0.9439,11449.8308,10760.6888367
1662573600,2022-09-07 18:00:00,MAHA/USDT,0.9213,0.9361,0.9164,0.9319,14862.3806,13715.46968893
1662570000,2022-09-07 17:00:00,MAHA/USDT,0.9298,0.9368,0.9163,0.9259,20363.9222,18842.26738186
1662566400,2022-09-07 16:00:00,MAHA/USDT,0.9404,0.95,0.9224,0.936,14709.9341,13773.63032097
1662562800,2022-09-07 15:00:00,MAHA/USDT,0.9423,0.953,0.923,0.944,8885.357,8324.91908962
1662559200,2022-09-07 14:00:00,MAHA/USDT,0.9402,0.9532,0.9378,0.9494,8148.1727,7681.16324836
1662555600,2022-09-07 13:00:00,MAHA/USDT,0.9537,0.96,0.9378,0.9402,10118.8281,9561.36002647
1662552000,2022-09-07 12:00:00,MAHA/USDT,0.94,0.9597,0.9183,0.956,8099.4534,7695.20856022
1662548400,2022-09-07 11:00:00,MAHA/USDT,0.9359,0.9561,0.9359,0.94,2777.5475,2651.51407522
1662544800,2022-09-07 10:00:00,MAHA/USDT,0.9464,0.9464,0.9295,0.9352,1498.4611,1397.03412743
1662541200,2022-09-07 09:00:00,MAHA/USDT,0.9455,0.9455,0.9442,0.9442,229.5515,216.8476766
1662537600,2022-09-07 08:00:00,MAHA/USDT,0.9447,0.9493,0.9446,0.9451,96.5553,91.22132408
1662534000,2022-09-07 07:00:00,MAHA/USDT,0.95,0.96,0.9446,0.9446,671.4505,640.75498253
1662530400,2022-09-07 06:00:00,MAHA/USDT,0.9503,0.9505,0.9446,0.9505,290.0043,274.37955891
1662526800,2022-09-07 05:00:00,MAHA/USDT,0.9487,0.9531,0.9473,0.9531,4.4171,4.20090481
1662523200,2022-09-07 04:00:00,MAHA/USDT,0.951,0.951,0.9502,0.9502,1.4036,1.3338248
1662519600,2022-09-07 03:00:00,MAHA/USDT,0.9541,0.9541,0.9523,0.9533,2960.4815,2822.22277368
1662516000,2022-09-07 02:00:00,MAHA/USDT,0.9519,0.9519,0.9446,0.9478,88.362,83.57381311
1662512400,2022-09-07 01:00:00,MAHA/USDT,0.954,0.9559,0.9524,0.9559,32.6417,31.11912102
1662508800,2022-09-07 00:00:00,MAHA/USDT,0.9646,0.9658,0.9447,0.9524,246.8211,236.34484139
1662505200,2022-09-06 23:00:00,MAHA/USDT,0.97,0.97,0.97,0.97,0,0
1662501600,2022-09-06 22:00:00,MAHA/USDT,0.9701,0.9743,0.9688,0.97,36.4528,35.449554
1662498000,2022-09-06 21:00:00,MAHA/USDT,0.9748,0.9751,0.9646,0.9702,143.4371,139.63768856
1662494400,2022-09-06 20:00:00,MAHA/USDT,0.9538,0.9756,0.9453,0.975,11242.4853,10695.30901755
1662490800,2022-09-06 19:00:00,MAHA/USDT,0.9892,0.9892,0.9448,0.9533,6935.3521,6619.94094694
1662487200,2022-09-06 18:00:00,MAHA/USDT,0.9936,0.9965,0.9854,0.9965,6685.4906,6650.9513734
1662483600,2022-09-06 17:00:00,MAHA/USDT,1.0461,1.0489,0.9733,0.9944,28417.0675,28703.86710754
1662480000,2022-09-06 16:00:00,MAHA/USDT,1.0441,1.0526,1.028,1.0395,11403.2728,11861.23390485
1662476400,2022-09-06 15:00:00,MAHA/USDT,1.0369,1.0538,1.0322,1.0516,11258.2328,11761.22777361
1662472800,2022-09-06 14:00:00,MAHA/USDT,1.0626,1.0715,0.9961,1.0369,17877.6853,18641.48891155
1662469200,2022-09-06 13:00:00,MAHA/USDT,1.0629,1.072,1.06,1.0706,12974.9466,13818.56197877
1662465600,2022-09-06 12:00:00,MAHA/USDT,1.0612,1.0685,1.06,1.0629,969.6359,1034.60559327
1662462000,2022-09-06 11:00:00,MAHA/USDT,1.0727,1.077,1.0447,1.0575,848.0338,906.65376662
1662458400,2022-09-06 10:00:00,MAHA/USDT,1.0784,1.083,1.05,1.067,1479.0088,1568.57462414
1662454800,2022-09-06 09:00:00,MAHA/USDT,1.0508,1.08,1.0473,1.0704,1446.4699,1534.83955531
1662451200,2022-09-06 08:00:00,MAHA/USDT,1.0266,1.0549,1.0121,1.0437,2204.9686,2279.66963531
1662447600,2022-09-06 07:00:00,MAHA/USDT,1.0322,1.0356,1.0212,1.0212,1823.529,1875.30989254
1662444000,2022-09-06 06:00:00,MAHA/USDT,1.049,1.0494,1.0312,1.0323,907.9431,945.67883995
1662440400,2022-09-06 05:00:00,MAHA/USDT,1.0508,1.0547,1.0471,1.0471,532.4342,557.84730876
1662436800,2022-09-06 04:00:00,MAHA/USDT,1.0535,1.0547,1.0471,1.0547,67.5735,71.08315657
1662433200,2022-09-06 03:00:00,MAHA/USDT,1.0486,1.0535,1.0474,1.0535,142.23,149.46315186
1662429600,2022-09-06 02:00:00,MAHA/USDT,1.0605,1.0629,1.048,1.0484,1829.0632,1926.90432025
1662426000,2022-09-06 01:00:00,MAHA/USDT,1.0657,1.0682,1.06,1.06,496.3756,526.70514487
1662422400,2022-09-06 00:00:00,MAHA/USDT,1.0608,1.0698,1.0601,1.0695,347.3662,370.31185953
1662418800,2022-09-05 23:00:00,MAHA/USDT,1.0642,1.0677,1.0601,1.0677,311.2578,331.18088942
1662415200,2022-09-05 22:00:00,MAHA/USDT,1.06,1.0767,1.06,1.0693,776.2598,827.72521561
1662411600,2022-09-05 21:00:00,MAHA/USDT,1.0581,1.0616,1.0561,1.0616,200.7991,212.70726344
1662408000,2022-09-05 20:00:00,MAHA/USDT,1.0601,1.0618,1.0561,1.0618,203.6492,215.77620236
1662404400,2022-09-05 19:00:00,MAHA/USDT,1.0682,1.0739,1.0555,1.0614,970.6714,1032.79531321
1662400800,2022-09-05 18:00:00,MAHA/USDT,1.0709,1.0778,1.0555,1.0677,7844.8805,8388.68533982
1662397200,2022-09-05 17:00:00,MAHA/USDT,1.0661,1.0777,1.0551,1.0769,12159.3152,13005.19862604
1662393600,2022-09-05 16:00:00,MAHA/USDT,1.0631,1.0716,1.0591,1.0711,18164.5673,19370.41857996
1662390000,2022-09-05 15:00:00,MAHA/USDT,1.0578,1.0705,1.0554,1.0695,13752.804,14611.87596051
1662386400,2022-09-05 14:00:00,MAHA/USDT,1.0632,1.0715,1.0522,1.059,8318.768,8811.31360011
1662382800,2022-09-05 13:00:00,MAHA/USDT,1.0689,1.08,1.0521,1.0627,36136.9468,38377.85251872
1662379200,2022-09-05 12:00:00,MAHA/USDT,1.1117,1.1165,1.0607,1.0685,39560.406,42569.12011456
1662375600,2022-09-05 11:00:00,MAHA/USDT,1.1016,1.1016,1.1016,1.1016,3.7902,4.17528432
1662372000,2022-09-05 10:00:00,MAHA/USDT,1.1017,1.1027,1.1016,1.1027,148.6754,163.78771861
1662368400,2022-09-05 09:00:00,MAHA/USDT,1.1013,1.1116,1.1013,1.1116,274.8463,304.29502035
1662364800,2022-09-05 08:00:00,MAHA/USDT,1.0916,1.0916,1.0916,1.0916,1.2134,1.32454744
1662361200,2022-09-05 07:00:00,MAHA/USDT,1.1202,1.1224,1.0898,1.0998,2888.5561,3210.20160371
1662357600,2022-09-05 06:00:00,MAHA/USDT,1.1236,1.1236,1.1236,1.1236,2.0686,2.32427896
1662354000,2022-09-05 05:00:00,MAHA/USDT,1.1362,1.1362,1.1237,1.1237,6.547,7.36942203
1662350400,2022-09-05 04:00:00,MAHA/USDT,1.1362,1.1362,1.1362,1.1362,0,0
1662346800,2022-09-05 03:00:00,MAHA/USDT,1.1252,1.1362,1.108,1.1362,403.8311,452.21307955
1662343200,2022-09-05 02:00:00,MAHA/USDT,1.1255,1.1255,1.1255,1.1255,0.887,0.9983185
1662339600,2022-09-05 01:00:00,MAHA/USDT,1.1178,1.1178,1.1171,1.1171,31.9552,35.69822732
1662336000,2022-09-05 00:00:00,MAHA/USDT,1.1203,1.1213,1.118,1.118,13.9188,15.60059217
1662332400,2022-09-04 23:00:00,MAHA/USDT,1.1302,1.1362,1.1179,1.1179,104.553,117.81081185
1662328800,2022-09-04 22:00:00,MAHA/USDT,1.1222,1.1222,1.1222,1.1222,0,0
1662325200,2022-09-04 21:00:00,MAHA/USDT,1.1222,1.1222,1.1222,1.1222,4.5713,5.12991286
1662321600,2022-09-04 20:00:00,MAHA/USDT,1.1236,1.134,1.1085,1.134,235.831,263.72681847
1662318000,2022-09-04 19:00:00,MAHA/USDT,1.1243,1.1243,1.1236,1.1236,3.001,3.37271726
1662314400,2022-09-04 18:00:00,MAHA/USDT,1.1175,1.1345,1.1175,1.1345,116.7319,131.62125314
1662310800,2022-09-04 17:00:00,MAHA/USDT,1.1161,1.117,1.11,1.11,165.5789,184.73112036
1662307200,2022-09-04 16:00:00,MAHA/USDT,1.116,1.116,1.116,1.116,4.4731,4.9919796
1662303600,2022-09-04 15:00:00,MAHA/USDT,1.1101,1.1169,1.1101,1.1162,2.7813,3.10189234
1662300000,2022-09-04 14:00:00,MAHA/USDT,1.1081,1.1159,1.1081,1.1159,2.0881,2.32080227
1662296400,2022-09-04 13:00:00,MAHA/USDT,1.1142,1.1169,1.1142,1.1169,15.2496,16.99994234
1662292800,2022-09-04 12:00:00,MAHA/USDT,1.106,1.106,1.106,1.106,1.0013,1.1074378
1662289200,2022-09-04 11:00:00,MAHA/USDT,1.1146,1.1146,1.1031,1.1031,74.0152,82.46266712
1662285600,2022-09-04 10:00:00,MAHA/USDT,1.1132,1.1148,1.1037,1.1147,3.8978,4.32869405
1662282000,2022-09-04 09:00:00,MAHA/USDT,1.1111,1.1132,1.1025,1.1132,446.9683,494.72200468
1662278400,2022-09-04 08:00:00,MAHA/USDT,1.1101,1.1101,1.11,1.11,6.3049,6.99898425
1662274800,2022-09-04 07:00:00,MAHA/USDT,1.1086,1.1086,1.1086,1.1086,0,0
1662271200,2022-09-04 06:00:00,MAHA/USDT,1.1086,1.1086,1.1086,1.1086,1.392,1.5431712
1662267600,2022-09-04 05:00:00,MAHA/USDT,1.1095,1.1185,1.1094,1.1185,8.3097,9.28114736
1662264000,2022-09-04 04:00:00,MAHA/USDT,1.1186,1.1186,1.1186,1.1186,0,0
1662260400,2022-09-04 03:00:00,MAHA/USDT,1.1133,1.1186,1.1087,1.1186,32.9191,36.63181624
1662256800,2022-09-04 02:00:00,MAHA/USDT,1.1236,1.1236,1.1236,1.1236,0.8885,0.9983186
1662253200,2022-09-04 01:00:00,MAHA/USDT,1.1221,1.1221,1.1221,1.1221,10.7742,12.08972982
1662249600,2022-09-04 00:00:00,MAHA/USDT,1.1169,1.1169,1.1112,1.1114,96.9308,107.78985869
1662246000,2022-09-03 23:00:00,MAHA/USDT,1.1152,1.134,1.1152,1.117,163.3335,183.94400674
1662242400,2022-09-03 22:00:00,MAHA/USDT,1.1027,1.1169,1.1027,1.1169,92.4487,103.0108226
1662238800,2022-09-03 21:00:00,MAHA/USDT,1.103,1.103,1.1025,1.1025,70.2115,77.41126063
1662235200,2022-09-03 20:00:00,MAHA/USDT,1.103,1.103,1.103,1.103,0,0
1662231600,2022-09-03 19:00:00,MAHA/USDT,1.1057,1.1057,1.103,1.103,6.1153,6.74884958
1662228000,2022-09-03 18:00:00,MAHA/USDT,1.1162,1.1162,1.1162,1.1162,0.2568,0.28664016
1662224400,2022-09-03 17:00:00,MAHA/USDT,1.1159,1.1555,1.1037,1.1162,6743.6547,7601.16547263
1662220800,2022-09-03 16:00:00,MAHA/USDT,1.1048,1.1167,1.1048,1.1159,8.5371,9.51278045
1662217200,2022-09-03 15:00:00,MAHA/USDT,1.1116,1.1236,1.1022,1.1167,302.0704,333.9287786
1662213600,2022-09-03 14:00:00,MAHA/USDT,1.1131,1.126,1.1095,1.1236,41.5949,46.51034115
1662210000,2022-09-03 13:00:00,MAHA/USDT,1.1119,1.1132,1.1119,1.1132,2.3709,2.63874456
1662206400,2022-09-03 12:00:00,MAHA/USDT,1.1168,1.1168,1.0998,1.1119,699.3729,775.74114267
1662202800,2022-09-03 11:00:00,MAHA/USDT,1.1168,1.1168,1.1119,1.112,10.2879,11.45143352
1662199200,2022-09-03 10:00:00,MAHA/USDT,1.1169,1.1169,1.1168,1.1168,149.6378,167.12989191
1662195600,2022-09-03 09:00:00,MAHA/USDT,1.1209,1.1209,1.117,1.117,68.7355,76.81317236
1662192000,2022-09-03 08:00:00,MAHA/USDT,1.1199,1.1288,1.1195,1.1207,139.0454,156.33481817
1662188400,2022-09-03 07:00:00,MAHA/USDT,1.117,1.117,1.117,1.117,2.3356,2.6088652
1662184800,2022-09-03 06:00:00,MAHA/USDT,1.1217,1.126,1.1172,1.126,46.8368,52.47268019
1662181200,2022-09-03 05:00:00,MAHA/USDT,1.1314,1.133,1.1217,1.1217,4.9366,5.55833104
1662177600,2022-09-03 04:00:00,MAHA/USDT,1.1217,1.1314,1.1217,1.1314,0.8921,1.00067342
1662174000,2022-09-03 03:00:00,MAHA/USDT,1.1207,1.1207,1.1207,1.1207,0,0
1662170400,2022-09-03 02:00:00,MAHA/USDT,1.1204,1.1317,1.1204,1.1207,3.1778,3.57014
1662166800,2022-09-03 01:00:00,MAHA/USDT,1.1308,1.1308,1.1308,1.1308,0,0
1662163200,2022-09-03 00:00:00,MAHA/USDT,1.1193,1.1308,1.1193,1.1308,1.0763,1.21487319
1662159600,2022-09-02 23:00:00,MAHA/USDT,1.1202,1.1202,1.1202,1.1202,0,0
1662156000,2022-09-02 22:00:00,MAHA/USDT,1.1227,1.1308,1.1202,1.1202,127.916,143.93627854
1662152400,2022-09-02 21:00:00,MAHA/USDT,1.1143,1.1143,1.1143,1.1143,0,0
1662148800,2022-09-02 20:00:00,MAHA/USDT,1.1143,1.1143,1.1143,1.1143,0.906,1.0095558
1662145200,2022-09-02 19:00:00,MAHA/USDT,1.1141,1.1143,1.1141,1.1143,91.0212,101.42152062
1662141600,2022-09-02 18:00:00,MAHA/USDT,1.1141,1.1144,1.1141,1.1144,6.3361,7.05984791
1662138000,2022-09-02 17:00:00,MAHA/USDT,1.1143,1.1143,1.1141,1.1141,203.6964,226.94936367
1662134400,2022-09-02 16:00:00,MAHA/USDT,1.1247,1.1305,1.1146,1.1146,470.338,525.9162602
1662130800,2022-09-02 15:00:00,MAHA/USDT,1.1347,1.1347,1.1346,1.1346,0.5462,0.61975585
1662127200,2022-09-02 14:00:00,MAHA/USDT,1.1347,1.1362,1.1347,1.1347,10.6314,12.06581043
1662123600,2022-09-02 13:00:00,MAHA/USDT,1.121,1.1361,1.121,1.1236,70.8975,80.13388747
1662120000,2022-09-02 12:00:00,MAHA/USDT,1.1199,1.1305,1.1142,1.115,2331.6046,2599.33617079
1662116400,2022-09-02 11:00:00,MAHA/USDT,1.134,1.1341,1.1184,1.1185,91.5089,103.65834145
1662112800,2022-09-02 10:00:00,MAHA/USDT,1.1361,1.1361,1.134,1.134,1.2625,1.43225901
1662109200,2022-09-02 09:00:00,MAHA/USDT,1.1362,1.1362,1.1358,1.1358,5.9349,6.74191714
1662105600,2022-09-02 08:00:00,MAHA/USDT,1.134,1.1362,1.134,1.1362,1.0872,1.23504894
1662102000,2022-09-02 07:00:00,MAHA/USDT,1.1176,1.134,1.1148,1.134,127.648,144.08878294
1662098400,2022-09-02 06:00:00,MAHA/USDT,1.1241,1.127,1.1147,1.127,127.1907,142.53622161
1662094800,2022-09-02 05:00:00,MAHA/USDT,1.1284,1.1284,1.1284,1.1284,3.2925,3.715257
1662091200,2022-09-02 04:00:00,MAHA/USDT,1.1266,1.1361,1.1266,1.1293,6.3951,7.21331489
1662087600,2022-09-02 03:00:00,MAHA/USDT,1.1308,1.1401,1.1265,1.1265,473.9774,540.00737989
1662084000,2022-09-02 02:00:00,MAHA/USDT,1.1182,1.1307,1.1139,1.1307,12.6689,14.29775897
1662080400,2022-09-02 01:00:00,MAHA/USDT,1.1307,1.1307,1.1307,1.1307,0,0
1662076800,2022-09-02 00:00:00,MAHA/USDT,1.1307,1.1307,1.1307,1.1307,0.9014,1.01921298
1662073200,2022-09-01 23:00:00,MAHA/USDT,1.1306,1.1306,1.1306,1.1306,0,0
1662069600,2022-09-01 22:00:00,MAHA/USDT,1.1418,1.1418,1.1161,1.1306,374.7224,422.81561077
1662066000,2022-09-01 21:00:00,MAHA/USDT,1.14,1.1546,1.14,1.1418,446.4975,510.81540418
1662062400,2022-09-01 20:00:00,MAHA/USDT,1.1425,1.1425,1.1425,1.1425,1.15,1.313875
1662058800,2022-09-01 19:00:00,MAHA/USDT,1.1406,1.1466,1.1202,1.143,608.1203,691.71444188
1662055200,2022-09-01 18:00:00,MAHA/USDT,1.14,1.14,1.14,1.14,0,0
1662051600,2022-09-01 17:00:00,MAHA/USDT,1.1472,1.1527,1.1388,1.14,42.2904,48.49694587
1662048000,2022-09-01 16:00:00,MAHA/USDT,1.1268,1.1545,1.1268,1.134,1610.1602,1856.30564506
1662044400,2022-09-01 15:00:00,MAHA/USDT,1.1202,1.1259,1.1138,1.1259,80.2692,89.63586697
1662040800,2022-09-01 14:00:00,MAHA/USDT,1.1459,1.1459,1.117,1.117,901.8911,1018.46038661
1662037200,2022-09-01 13:00:00,MAHA/USDT,1.1588,1.162,1.1459,1.1459,124.6386,143.80820399
1662033600,2022-09-01 12:00:00,MAHA/USDT,1.1592,1.1595,1.1592,1.1595,10.4061,12.06470905
1662030000,2022-09-01 11:00:00,MAHA/USDT,1.1704,1.1732,1.1589,1.1592,78.9576,92.01308113
1662026400,2022-09-01 10:00:00,MAHA/USDT,1.1486,1.1723,1.1464,1.1548,102.9549,118.50500779
1662022800,2022-09-01 09:00:00,MAHA/USDT,1.1588,1.1588,1.1342,1.1586,2259.0655,2586.80830549
1662019200,2022-09-01 08:00:00,MAHA/USDT,1.1783,1.1783,1.1467,1.1467,1001.2383,1157.94842371
1662015600,2022-09-01 07:00:00,MAHA/USDT,1.1772,1.1931,1.1756,1.1931,1292.4483,1541.31688156
1662012000,2022-09-01 06:00:00,MAHA/USDT,1.1773,1.192,1.1732,1.192,28.7707,33.80497064
1662008400,2022-09-01 05:00:00,MAHA/USDT,1.1966,1.2002,1.1795,1.1795,189.9904,225.95853801
1662004800,2022-09-01 04:00:00,MAHA/USDT,1.1864,1.1996,1.1767,1.1996,103.316,123.16366575
1662001200,2022-09-01 03:00:00,MAHA/USDT,1.1935,1.1935,1.189,1.189,0.587,0.6998204
1661997600,2022-09-01 02:00:00,MAHA/USDT,1.1933,1.194,1.1894,1.1935,76.7436,91.61226592
1661994000,2022-09-01 01:00:00,MAHA/USDT,1.1999,1.2007,1.1891,1.1891,201.6585,239.98275109
1661990400,2022-09-01 00:00:00,MAHA/USDT,1.2052,1.2052,1.2052,1.2052,0,0
1661986800,2022-08-31 23:00:00,MAHA/USDT,1.2052,1.2052,1.2052,1.2052,0,0
1661983200,2022-08-31 22:00:00,MAHA/USDT,1.2062,1.2062,1.1868,1.2052,5549.6311,6589.04402412
1661979600,2022-08-31 21:00:00,MAHA/USDT,1.2068,1.2068,1.2029,1.2029,3.0978,3.73492889
1661976000,2022-08-31 20:00:00,MAHA/USDT,1.2199,1.2199,1.1994,1.2198,366.2659,443.94656649
1661972400,2022-08-31 19:00:00,MAHA/USDT,1.2101,1.2243,1.2089,1.2199,2387.3583,2921.77762405
1661968800,2022-08-31 18:00:00,MAHA/USDT,1.226,1.2276,1.1768,1.2092,31231.7847,37629.81166237
1661965200,2022-08-31 17:00:00,MAHA/USDT,1.1451,1.295,1.1451,1.2244,8785.0725,10735.62725135
1661961600,2022-08-31 16:00:00,MAHA/USDT,1.1588,1.1702,1.1447,1.1447,385.8865,442.02426692
1661958000,2022-08-31 15:00:00,MAHA/USDT,1.1756,1.1756,1.1497,1.1723,826.4643,953.86821024
1661954400,2022-08-31 14:00:00,MAHA/USDT,1.1885,1.1885,1.1885,1.1885,0,0
1661950800,2022-08-31 13:00:00,MAHA/USDT,1.1875,1.1886,1.1875,1.1885,11.2541,13.37232525
1661947200,2022-08-31 12:00:00,MAHA/USDT,1.186,1.186,1.1732,1.1772,94.1262,111.10518034
1661943600,2022-08-31 11:00:00,MAHA/USDT,1.1994,1.1996,1.1994,1.1996,97.1785,116.56755753
1661940000,2022-08-31 10:00:00,MAHA/USDT,1.1745,1.1994,1.1745,1.1994,103.5376,123.28677867
1661936400,2022-08-31 09:00:00,MAHA/USDT,1.1984,1.2119,1.174,1.174,1055.4973,1252.80849959
1661932800,2022-08-31 08:00:00,MAHA/USDT,1.199,1.199,1.1977,1.1978,33.6453,40.31348382
1661929200,2022-08-31 07:00:00,MAHA/USDT,1.1984,1.2141,1.1973,1.1978,72.714,87.61086897
1661925600,2022-08-31 06:00:00,MAHA/USDT,1.1936,1.2168,1.1936,1.1984,130.2888,156.91802783
1661922000,2022-08-31 05:00:00,MAHA/USDT,1.1849,1.1893,1.1849,1.1891,67.9636,80.72947621
1661918400,2022-08-31 04:00:00,MAHA/USDT,1.1753,1.1861,1.166,1.1861,96.7732,114.27776027
1661914800,2022-08-31 03:00:00,MAHA/USDT,1.1815,1.1815,1.171,1.171,9.1559,10.7228336
1661911200,2022-08-31 02:00:00,MAHA/USDT,1.1736,1.1835,1.1662,1.1835,28.7027,33.6297567
1661907600,2022-08-31 01:00:00,MAHA/USDT,1.1608,1.1608,1.1608,1.1608,0,0
1661904000,2022-08-31 00:00:00,MAHA/USDT,1.1757,1.1757,1.1608,1.1608,127.2868,148.39698292
1661900400,2022-08-30 23:00:00,MAHA/USDT,1.1725,1.1867,1.17,1.1757,1343.0645,1579.57802864
1661896800,2022-08-30 22:00:00,MAHA/USDT,1.1716,1.1725,1.1537,1.1725,905.9336,1046.12813491
1661893200,2022-08-30 21:00:00,MAHA/USDT,1.1738,1.2003,1.1654,1.1716,7079.5014,8285.40064707
1661889600,2022-08-30 20:00:00,MAHA/USDT,1.1864,1.189,1.1739,1.1739,165.9408,195.6808265
1661886000,2022-08-30 19:00:00,MAHA/USDT,1.1605,1.186,1.1605,1.186,120.4116,141.04307545
1661882400,2022-08-30 18:00:00,MAHA/USDT,1.1618,1.1618,1.1548,1.1549,69.1371,79.98538543
1661878800,2022-08-30 17:00:00,MAHA/USDT,1.1953,1.1953,1.1473,1.1606,5424.8604,6242.99050879
1661875200,2022-08-30 16:00:00,MAHA/USDT,1.1891,1.1947,1.1738,1.1832,297.9391,352.10125817
1661871600,2022-08-30 15:00:00,MAHA/USDT,1.1706,1.2,1.1701,1.1868,1095.8042,1291.13270276
1661868000,2022-08-30 14:00:00,MAHA/USDT,1.1958,1.1963,1.1586,1.1717,958.1762,1119.79556742
1661864400,2022-08-30 13:00:00,MAHA/USDT,1.2123,1.29,1.1962,1.1964,4603.2033,5666.71892536
1661860800,2022-08-30 12:00:00,MAHA/USDT,1.2032,1.2032,1.2003,1.2003,806.711,969.29270214
1661857200,2022-08-30 11:00:00,MAHA/USDT,1.2052,1.2052,1.2004,1.2004,12.0904,14.51384626
1661853600,2022-08-30 10:00:00,MAHA/USDT,1.1936,1.2259,1.1936,1.2052,2771.3692,3348.24724855
1661850000,2022-08-30 09:00:00,MAHA/USDT,1.1779,1.1935,1.1779,1.1935,10.492,12.4369816
1661846400,2022-08-30 08:00:00,MAHA/USDT,1.1779,1.1781,1.1779,1.1779,2.7509,3.24031829
1661842800,2022-08-30 07:00:00,MAHA/USDT,1.1772,1.1959,1.1771,1.1781,194.3565,228.87040931
1661839200,2022-08-30 06:00:00,MAHA/USDT,1.186,1.1996,1.177,1.177,125.5016,148.50674458
1661835600,2022-08-30 05:00:00,MAHA/USDT,1.18,1.2052,1.18,1.186,1257.2997,1495.94671214
1661832000,2022-08-30 04:00:00,MAHA/USDT,1.1738,1.18,1.1738,1.18,185.6265,219.0260305
1661828400,2022-08-30 03:00:00,MAHA/USDT,1.1756,1.1772,1.1604,1.1604,16.8562,19.59944432
1661824800,2022-08-30 02:00:00,MAHA/USDT,1.1704,1.1756,1.1704,1.1756,0.8506,0.99836698
1661821200,2022-08-30 01:00:00,MAHA/USDT,1.1725,1.18,1.1587,1.1587,1668.886,1966.40282415
1661817600,2022-08-30 00:00:00,MAHA/USDT,1.1504,1.1792,1.1504,1.1584,2812.4647,3295.71653094
1661814000,2022-08-29 23:00:00,MAHA/USDT,1.1423,1.1487,1.134,1.1487,3.7045,4.22286278
1661810400,2022-08-29 22:00:00,MAHA/USDT,1.1516,1.1516,1.1516,1.1516,0,0
1661806800,2022-08-29 21:00:00,MAHA/USDT,1.1443,1.1517,1.1254,1.1516,111.4814,127.04788443
1661803200,2022-08-29 20:00:00,MAHA/USDT,1.1652,1.1681,1.1295,1.1444,2641.0533,3014.79425933
1661799600,2022-08-29 19:00:00,MAHA/USDT,1.1757,1.1758,1.151,1.151,182.8784,213.38014903
1661796000,2022-08-29 18:00:00,MAHA/USDT,1.1915,1.1915,1.1733,1.1855,226.989,267.42432842
1661792400,2022-08-29 17:00:00,MAHA/USDT,1.1541,1.2111,1.1504,1.1881,4558.5721,5356.24340426
1661788800,2022-08-29 16:00:00,MAHA/USDT,1.1504,1.1771,1.1499,1.1504,133.8752,155.3317314
1661785200,2022-08-29 15:00:00,MAHA/USDT,1.1387,1.15,1.1317,1.15,101.2562,115.47537619
1661781600,2022-08-29 14:00:00,MAHA/USDT,1.1228,1.1584,1.1226,1.139,2371.1551,2718.98357072
1661778000,2022-08-29 13:00:00,MAHA/USDT,1.1153,1.1207,1.1033,1.1207,51.5865,57.6595877
1661774400,2022-08-29 12:00:00,MAHA/USDT,1.1236,1.1282,1.1033,1.1033,1628.1945,1800.11727677
1661770800,2022-08-29 11:00:00,MAHA/USDT,1.1225,1.1225,1.1036,1.1202,357.2224,395.80012604
1661767200,2022-08-29 10:00:00,MAHA/USDT,1.1261,1.1339,1.1235,1.1339,3608.8076,4084.01676785
1661763600,2022-08-29 09:00:00,MAHA/USDT,1.134,1.134,1.1067,1.124,1618.4857,1792.90558144
1661760000,2022-08-29 08:00:00,MAHA/USDT,1.1234,1.1234,1.1234,1.1234,0.65,0.73021
1661756400,2022-08-29 07:00:00,MAHA/USDT,1.1351,1.1548,1.1226,1.1226,1555.5813,1752.81716162
1661752800,2022-08-29 06:00:00,MAHA/USDT,1.143,1.1443,1.143,1.1443,6.5553,7.49642148
1661749200,2022-08-29 05:00:00,MAHA/USDT,1.1304,1.1304,1.1304,1.1304,0,0
1661745600,2022-08-29 04:00:00,MAHA/USDT,1.1327,1.1327,1.1304,1.1304,3.3887,3.8318179
1661742000,2022-08-29 03:00:00,MAHA/USDT,1.143,1.143,1.143,1.143,0.9459,1.0811637
