https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAO,Volume USDT
1656550800,2022-06-30 01:00:00,DAO/USDT,1.28206,1.28477,1.27499,1.28052,4997.9197,6401.555616085
1656547200,2022-06-30 00:00:00,DAO/USDT,1.292,1.297,1.28264,1.28453,5369.7901,6940.871031545
1656543600,2022-06-29 23:00:00,DAO/USDT,1.28975,1.292,1.28975,1.292,19632.9724,25365.434895226
1656540000,2022-06-29 22:00:00,DAO/USDT,1.29146,1.29146,1.28942,1.28966,18.81451169,24.2737787951674
1656536400,2022-06-29 21:00:00,DAO/USDT,1.28598,1.29222,1.28273,1.28919,4431.6181,5698.09928006
1656532800,2022-06-29 20:00:00,DAO/USDT,1.28398,1.28971,1.27962,1.28819,4405.4226,5663.383233509
1656529200,2022-06-29 19:00:00,DAO/USDT,1.28577,1.28648,1.28369,1.2857,218.32924998,280.6134389832752
1656525600,2022-06-29 18:00:00,DAO/USDT,1.2871,1.28743,1.28537,1.28552,49.91080152,64.2391521964239
1656522000,2022-06-29 17:00:00,DAO/USDT,1.29997,1.29997,1.28639,1.28697,1161.56072737,1504.2466776861789
1656518400,2022-06-29 16:00:00,DAO/USDT,1.30151,1.30151,1.29766,1.29766,1195.5998,1552.80650032
1656514800,2022-06-29 15:00:00,DAO/USDT,1.29683,1.30514,1.29307,1.29893,6284.1672,8171.244298312
1656511200,2022-06-29 14:00:00,DAO/USDT,1.28105,1.30259,1.28088,1.29695,25329.51217305,32684.821335568535
1656507600,2022-06-29 13:00:00,DAO/USDT,1.27504,1.28205,1.27504,1.28205,1916.0778,2449.197747409
1656504000,2022-06-29 12:00:00,DAO/USDT,1.27103,1.27677,1.27103,1.27504,2669.57842074,3405.205869428682
1656500400,2022-06-29 11:00:00,DAO/USDT,1.27082,1.27314,1.27029,1.27079,2643.4445732,3361.3952304964884
1656496800,2022-06-29 10:00:00,DAO/USDT,1.27,1.27075,1.27,1.27,195.85476777,248.7387141937275
1656493200,2022-06-29 09:00:00,DAO/USDT,1.27079,1.27082,1.26892,1.26892,1903.641,2417.763061081
1656489600,2022-06-29 08:00:00,DAO/USDT,1.27028,1.27082,1.27,1.27081,753.1506935,957.07994355667
1656486000,2022-06-29 07:00:00,DAO/USDT,1.26788,1.27082,1.26647,1.26879,1558.33750341,1976.7363316954962
1656482400,2022-06-29 06:00:00,DAO/USDT,1.26913,1.27336,1.26788,1.26889,3125.96829266,3971.0620174741583
1656478800,2022-06-29 05:00:00,DAO/USDT,1.2934,1.29537,1.26684,1.26913,3071.86837831,3942.4043743725033
1656475200,2022-06-29 04:00:00,DAO/USDT,1.29467,1.29571,1.29338,1.2934,351.64528187,455.5064828361403
1656471600,2022-06-29 03:00:00,DAO/USDT,1.29672,1.29672,1.29571,1.29571,26.3225,34.111639731
1656468000,2022-06-29 02:00:00,DAO/USDT,1.29674,1.2969,1.29653,1.29673,358.07370347,464.2732501993061
1656464400,2022-06-29 01:00:00,DAO/USDT,1.2938,1.29706,1.2938,1.29706,342.74786487,443.6343404022822
1656460800,2022-06-29 00:00:00,DAO/USDT,1.29278,1.29416,1.29227,1.29227,364.5528,471.6597185
1656457200,2022-06-28 23:00:00,DAO/USDT,1.29174,1.29208,1.29029,1.29095,961.8852,1242.13222788
1656453600,2022-06-28 22:00:00,DAO/USDT,1.2981,1.2981,1.29174,1.29174,309.8688,401.369865585
1656450000,2022-06-28 21:00:00,DAO/USDT,1.29505,1.29828,1.29488,1.29726,582.97289095,755.675516442702
1656446400,2022-06-28 20:00:00,DAO/USDT,1.29482,1.29651,1.29296,1.29541,625.79462009,810.3548422803446
1656442800,2022-06-28 19:00:00,DAO/USDT,1.30572,1.30572,1.29316,1.29389,3446.056,4475.507229617
1656439200,2022-06-28 18:00:00,DAO/USDT,1.34251,1.38136,1.3055,1.30673,41934.2600667,56778.9210959066656
1656435600,2022-06-28 17:00:00,DAO/USDT,1.32949,1.34738,1.32949,1.34362,4703.3518197,6299.0907533755788
1656432000,2022-06-28 16:00:00,DAO/USDT,1.35876,1.35876,1.32643,1.32912,12722.11677203,17056.1863639486771
1656428400,2022-06-28 15:00:00,DAO/USDT,1.35368,1.36213,1.35368,1.35931,4821.39350314,6545.8263099674762
1656424800,2022-06-28 14:00:00,DAO/USDT,1.34414,1.35501,1.34402,1.35043,17655.19899636,23803.9540451457636
1656421200,2022-06-28 13:00:00,DAO/USDT,1.37283,1.37582,1.33977,1.34296,14352.49920776,19522.7208399639528
1656417600,2022-06-28 12:00:00,DAO/USDT,1.34712,1.37903,1.34712,1.37399,12872.0431996,17536.6758187123422
1656414000,2022-06-28 11:00:00,DAO/USDT,1.34944,1.35205,1.34712,1.34712,1024.82218899,1381.5843140189295
1656410400,2022-06-28 10:00:00,DAO/USDT,1.32846,1.37536,1.32846,1.35013,38780.38616138,52541.4662459921661
1656406800,2022-06-28 09:00:00,DAO/USDT,1.33252,1.3335,1.32884,1.32884,761.8799,1014.379592397
1656403200,2022-06-28 08:00:00,DAO/USDT,1.33026,1.33359,1.32949,1.33264,2672.26368239,3559.0629926973786
1656399600,2022-06-28 07:00:00,DAO/USDT,1.33219,1.33529,1.33002,1.33105,634.27229005,845.3578917513261
1656396000,2022-06-28 06:00:00,DAO/USDT,1.33081,1.33494,1.33081,1.33258,677.3625,903.062762278
1656392400,2022-06-28 05:00:00,DAO/USDT,1.3306,1.33423,1.3295,1.33034,1051.70946965,1400.441345814022
1656388800,2022-06-28 04:00:00,DAO/USDT,1.33168,1.33168,1.3306,1.33164,0.9647,1.284437972
1656385200,2022-06-28 03:00:00,DAO/USDT,1.33306,1.3344,1.3306,1.3306,8.8973,11.850032092
1656381600,2022-06-28 02:00:00,DAO/USDT,1.33586,1.33589,1.33073,1.33276,591.9934,789.49821992
1656378000,2022-06-28 01:00:00,DAO/USDT,1.33703,1.33725,1.33586,1.33589,128.3732,171.650578005
1656374400,2022-06-28 00:00:00,DAO/USDT,1.33696,1.33959,1.33603,1.33603,895.3024857,1197.569804806455
1656370800,2022-06-27 23:00:00,DAO/USDT,1.34259,1.34259,1.3368,1.3383,703.26691974,942.3704282882047
1656367200,2022-06-27 22:00:00,DAO/USDT,1.33949,1.34231,1.33949,1.34231,207.6386,278.348280668
1656363600,2022-06-27 21:00:00,DAO/USDT,1.34079,1.34376,1.33925,1.34018,819.17214399,1098.3450950050024
1656360000,2022-06-27 20:00:00,DAO/USDT,1.34254,1.34372,1.33897,1.33897,268.79480932,360.3254291184704
1656356400,2022-06-27 19:00:00,DAO/USDT,1.33734,1.34376,1.3371,1.3411,3948.22399061,5294.1897255449022
1656352800,2022-06-27 18:00:00,DAO/USDT,1.33473,1.33759,1.33387,1.3371,384.86803538,513.9610567175927
1656349200,2022-06-27 17:00:00,DAO/USDT,1.33242,1.33933,1.33242,1.33387,4349.27382822,5816.6384783551816
1656345600,2022-06-27 16:00:00,DAO/USDT,1.33279,1.33578,1.33223,1.33242,496.45812074,661.8031611569896
1656342000,2022-06-27 15:00:00,DAO/USDT,1.3219,1.3337,1.32071,1.33198,1939.95831811,2576.9672984975756
1656338400,2022-06-27 14:00:00,DAO/USDT,1.32281,1.32281,1.31681,1.32197,7292.89325721,9629.7794808813321
1656334800,2022-06-27 13:00:00,DAO/USDT,1.33253,1.33253,1.32321,1.32321,4536.80287712,6016.9643801671632
1656331200,2022-06-27 12:00:00,DAO/USDT,1.33314,1.33578,1.33241,1.33426,2471.42918565,3297.2221684441608
1656327600,2022-06-27 11:00:00,DAO/USDT,1.33406,1.33464,1.33198,1.33363,2166.70771257,2888.4741039304248
1656324000,2022-06-27 10:00:00,DAO/USDT,1.33185,1.33464,1.33185,1.33406,2657.87877999,3543.3726096942753
1656320400,2022-06-27 09:00:00,DAO/USDT,1.33166,1.33247,1.33122,1.33247,906.31792001,1207.1229760067247
1656316800,2022-06-27 08:00:00,DAO/USDT,1.3304,1.33169,1.33017,1.33169,713.86454371,950.0331809179972
1656313200,2022-06-27 07:00:00,DAO/USDT,1.33487,1.33888,1.3266,1.33146,5034.53176317,6711.1739196841759
1656309600,2022-06-27 06:00:00,DAO/USDT,1.337,1.339,1.33528,1.33528,1756.9564758,2349.52615539524
1656306000,2022-06-27 05:00:00,DAO/USDT,1.335,1.337,1.335,1.337,2471.01943309,3301.5332952844877
1656302400,2022-06-27 04:00:00,DAO/USDT,1.33428,1.33561,1.33428,1.33561,704.00550443,939.4932477017523
1656298800,2022-06-27 03:00:00,DAO/USDT,1.32958,1.33267,1.32832,1.33267,2620.9848,3489.608167619
1656295200,2022-06-27 02:00:00,DAO/USDT,1.32782,1.33156,1.32782,1.32959,1658.41057873,2204.7864444851004
1656291600,2022-06-27 01:00:00,DAO/USDT,1.33313,1.33313,1.324,1.32655,2872.98840779,3818.952700909044
1656288000,2022-06-27 00:00:00,DAO/USDT,1.33584,1.3378,1.33122,1.33359,649.03900073,865.3219073543929
1656284400,2022-06-26 23:00:00,DAO/USDT,1.33852,1.33951,1.33352,1.33584,1924.43590043,2571.90367947171
1656280800,2022-06-26 22:00:00,DAO/USDT,1.34784,1.35296,1.33771,1.33773,2642.34359238,3557.2955696044448
1656277200,2022-06-26 21:00:00,DAO/USDT,1.33321,1.34925,1.32645,1.34925,9324.07812297,12443.8043357259705
1656273600,2022-06-26 20:00:00,DAO/USDT,1.33266,1.33468,1.33266,1.33451,1287.70704477,1718.0767194472004
1656270000,2022-06-26 19:00:00,DAO/USDT,1.33694,1.33942,1.33374,1.33374,655.78314568,877.8554876404579
1656266400,2022-06-26 18:00:00,DAO/USDT,1.33862,1.33862,1.33636,1.33694,322.8175,431.954165665
1656262800,2022-06-26 17:00:00,DAO/USDT,1.34254,1.34324,1.33272,1.33806,4989.42415708,6666.7804679214974
1656259200,2022-06-26 16:00:00,DAO/USDT,1.34925,1.34925,1.34285,1.34285,1588.983,2137.98603238
1656255600,2022-06-26 15:00:00,DAO/USDT,1.35527,1.35527,1.34682,1.34922,529.0519,715.707399214
1656252000,2022-06-26 14:00:00,DAO/USDT,1.35903,1.36009,1.34553,1.35511,9385.753,12710.756974602
1656248400,2022-06-26 13:00:00,DAO/USDT,1.3714,1.37143,1.3594,1.3594,1415.5346,1934.568926668
1656244800,2022-06-26 12:00:00,DAO/USDT,1.36969,1.37226,1.36693,1.36966,1744.7136,2391.559328222
1656241200,2022-06-26 11:00:00,DAO/USDT,1.36817,1.36969,1.36632,1.36873,2308.4990306,3159.179923687138
1656237600,2022-06-26 10:00:00,DAO/USDT,1.36305,1.36812,1.36305,1.36812,436.01299985,595.9003687095425
1656234000,2022-06-26 09:00:00,DAO/USDT,1.37518,1.37518,1.3615,1.3635,3228.0439,4423.830988749
1656230400,2022-06-26 08:00:00,DAO/USDT,1.37445,1.37536,1.37307,1.37381,1336.27447909,1836.6024283962224
1656226800,2022-06-26 07:00:00,DAO/USDT,1.36973,1.37609,1.36973,1.37609,3482.86897875,4781.7612968861115
1656223200,2022-06-26 06:00:00,DAO/USDT,1.3548,1.36942,1.35467,1.36942,5503.54433431,7488.1072929700755
1656219600,2022-06-26 05:00:00,DAO/USDT,1.35475,1.35603,1.35343,1.35479,556.52008668,754.0339670020412
1656216000,2022-06-26 04:00:00,DAO/USDT,1.35662,1.35805,1.35374,1.35611,3200.3599,4341.49344425
1656212400,2022-06-26 03:00:00,DAO/USDT,1.35323,1.35644,1.35279,1.35509,221.5914,300.1576196085505
1656208800,2022-06-26 02:00:00,DAO/USDT,1.35149,1.35446,1.34852,1.35446,2039.88596565,2756.050399544299
1656205200,2022-06-26 01:00:00,DAO/USDT,1.35181,1.35708,1.35047,1.35379,1609.8803,2179.537131474
1656201600,2022-06-26 00:00:00,DAO/USDT,1.35324,1.35437,1.3511,1.35277,1364.5281,1845.311591791
1656198000,2022-06-25 23:00:00,DAO/USDT,1.33326,1.35747,1.33325,1.35159,12049.64472848,16210.9260082913724
1656194400,2022-06-25 22:00:00,DAO/USDT,1.33335,1.33411,1.33146,1.33266,794.40492342,1058.9573836948562
1656190800,2022-06-25 21:00:00,DAO/USDT,1.32921,1.33335,1.32921,1.33335,427.43068774,568.7736791437308
1656187200,2022-06-25 20:00:00,DAO/USDT,1.3283,1.32921,1.32818,1.3289,51.80716959,68.8126445217028
1656183600,2022-06-25 19:00:00,DAO/USDT,1.32921,1.3304,1.32718,1.32979,401.41797486,533.410466543647
1656180000,2022-06-25 18:00:00,DAO/USDT,1.32265,1.329,1.32257,1.329,2699.76332952,3581.1939266578406
1656176400,2022-06-25 17:00:00,DAO/USDT,1.31421,1.32393,1.31316,1.32268,1067.00337867,1408.2868088916996
1656172800,2022-06-25 16:00:00,DAO/USDT,1.32272,1.32291,1.30981,1.31572,6145.64291114,8087.6040851046997
1656169200,2022-06-25 15:00:00,DAO/USDT,1.32732,1.32902,1.32262,1.32338,1912.4823,2536.109358698
1656165600,2022-06-25 14:00:00,DAO/USDT,1.32979,1.32979,1.32641,1.32641,10041.19083057,13341.9351265987918
1656162000,2022-06-25 13:00:00,DAO/USDT,1.33,1.33016,1.32812,1.32975,522.06294549,694.2957165523197
1656158400,2022-06-25 12:00:00,DAO/USDT,1.32936,1.33056,1.32936,1.33,1560.28973061,2075.3314597674416
1656154800,2022-06-25 11:00:00,DAO/USDT,1.34127,1.34997,1.33019,1.33056,6529.84346783,8752.0392917574651
1656151200,2022-06-25 10:00:00,DAO/USDT,1.32519,1.3438,1.32295,1.34162,16940.75587078,22646.6418115410413
1656147600,2022-06-25 09:00:00,DAO/USDT,1.32674,1.32845,1.3249,1.3264,2757.49854649,3659.0131447768074
1656144000,2022-06-25 08:00:00,DAO/USDT,1.32157,1.32846,1.32122,1.32732,2554.55428933,3385.3432813233318
1656140400,2022-06-25 07:00:00,DAO/USDT,1.32044,1.32596,1.32036,1.32122,2370.8852,3138.17465926
1656136800,2022-06-25 06:00:00,DAO/USDT,1.32184,1.32327,1.32037,1.3207,465.79757274,615.4838701138182
1656133200,2022-06-25 05:00:00,DAO/USDT,1.32216,1.32216,1.31819,1.32184,10286.15160577,13578.0536128717856
1656129600,2022-06-25 04:00:00,DAO/USDT,1.31623,1.32818,1.31623,1.32243,1591.76580289,2106.1330445997935
1656126000,2022-06-25 03:00:00,DAO/USDT,1.31738,1.31893,1.3138,1.31893,3039.85051668,4003.4850005907524
1656122400,2022-06-25 02:00:00,DAO/USDT,1.31256,1.32528,1.31256,1.31799,2746.04021206,3619.7949526838768
1656118800,2022-06-25 01:00:00,DAO/USDT,1.31225,1.31291,1.30864,1.31123,1432.68973817,1880.0778544085825
1656115200,2022-06-25 00:00:00,DAO/USDT,1.30297,1.31661,1.30297,1.31018,7590.44564243,9937.4625604008657
1656111600,2022-06-24 23:00:00,DAO/USDT,1.30208,1.30297,1.30158,1.30297,2778.2852,3619.390616671
1656108000,2022-06-24 22:00:00,DAO/USDT,1.30332,1.30443,1.30094,1.30101,4089.85064694,5327.808178831407
1656104400,2022-06-24 21:00:00,DAO/USDT,1.29604,1.3055,1.29336,1.30306,9153.3858,11903.927634941
1656100800,2022-06-24 20:00:00,DAO/USDT,1.28858,1.29604,1.2878,1.29604,2542.4173,3283.481451841586
1656097200,2022-06-24 19:00:00,DAO/USDT,1.28714,1.28988,1.28543,1.28882,2855.46445479,3675.5717508862218
1656093600,2022-06-24 18:00:00,DAO/USDT,1.28677,1.28876,1.28491,1.28714,1372.02243112,1764.8555887883681
1656090000,2022-06-24 17:00:00,DAO/USDT,1.2863,1.29005,1.28524,1.28723,1767.80972511,2278.0697865201155
1656086400,2022-06-24 16:00:00,DAO/USDT,1.28156,1.28617,1.26115,1.28489,9886.8264548,12579.1958256434013
1656082800,2022-06-24 15:00:00,DAO/USDT,1.31118,1.3114,1.27667,1.27828,18697.54637596,24145.7930678254991
1656079200,2022-06-24 14:00:00,DAO/USDT,1.32755,1.32818,1.29,1.30488,27541.46020732,36222.7009009210371
1656075600,2022-06-24 13:00:00,DAO/USDT,1.32022,1.32818,1.31993,1.32755,4948.58405296,6551.2119381203136
1656072000,2022-06-24 12:00:00,DAO/USDT,1.32458,1.33267,1.31993,1.32022,8916.96006411,11845.4924532636214
1656068400,2022-06-24 11:00:00,DAO/USDT,1.31719,1.32458,1.31634,1.32458,1766.14777865,2330.905808619398
1656064800,2022-06-24 10:00:00,DAO/USDT,1.31509,1.31729,1.31508,1.31729,296.88375071,390.8817751089523
1656061200,2022-06-24 09:00:00,DAO/USDT,1.3134,1.31509,1.30531,1.31425,4053.86180993,5315.2098583327991
1656057600,2022-06-24 08:00:00,DAO/USDT,1.29815,1.32219,1.29531,1.3134,6806.07559841,8891.2324614568341
1656054000,2022-06-24 07:00:00,DAO/USDT,1.30053,1.30367,1.28489,1.29427,7061.67797287,9146.6316974002019
1656050400,2022-06-24 06:00:00,DAO/USDT,1.32668,1.32708,1.29849,1.30268,15901.2556,20845.86439943
1656046800,2022-06-24 05:00:00,DAO/USDT,1.32798,1.3296,1.32721,1.32721,673.91691684,895.8025837655016
1656043200,2022-06-24 04:00:00,DAO/USDT,1.32486,1.32798,1.32486,1.32797,2242.0465,2975.5432555662576
1656039600,2022-06-24 03:00:00,DAO/USDT,1.32485,1.32486,1.31754,1.32486,3410.6167203,4508.160451377721
1656036000,2022-06-24 02:00:00,DAO/USDT,1.32029,1.32485,1.32005,1.32485,1993.47801665,2634.6866416214365
1656032400,2022-06-24 01:00:00,DAO/USDT,1.3189,1.32165,1.3189,1.32163,1273.3241,1681.925854974
1656028800,2022-06-24 00:00:00,DAO/USDT,1.31901,1.32044,1.31736,1.31895,149.85436275,197.676872855335
1656025200,2022-06-23 23:00:00,DAO/USDT,1.31371,1.32044,1.31371,1.31835,4316.70477307,5694.5513468872249
1656021600,2022-06-23 22:00:00,DAO/USDT,1.30964,1.31826,1.30839,1.31505,10477.13114227,13760.1645850036378
1656018000,2022-06-23 21:00:00,DAO/USDT,1.30994,1.30999,1.3079,1.3079,654.27600253,856.7456194152747
1656014400,2022-06-23 20:00:00,DAO/USDT,1.30994,1.31202,1.30994,1.31,3099.84576868,4063.0506344757532
1656010800,2022-06-23 19:00:00,DAO/USDT,1.30207,1.30994,1.30207,1.30994,2658.20955143,3478.9292775089247
1656007200,2022-06-23 18:00:00,DAO/USDT,1.30385,1.30729,1.29288,1.30729,6622.12727907,8606.0053459819013
1656003600,2022-06-23 17:00:00,DAO/USDT,1.30428,1.30729,1.30054,1.30599,3957.67836434,5165.8760488406017
1656000000,2022-06-23 16:00:00,DAO/USDT,1.30489,1.306,1.29703,1.30414,1990.02189377,2588.3559503886282
1655996400,2022-06-23 15:00:00,DAO/USDT,1.30207,1.30725,1.30121,1.30323,5980.63231647,7801.0473470678281
1655992800,2022-06-23 14:00:00,DAO/USDT,1.29631,1.30218,1.29541,1.29962,12550.26868894,16316.1819139638892
1655989200,2022-06-23 13:00:00,DAO/USDT,1.29613,1.29968,1.28769,1.29651,5433.431,7032.508384241
1655985600,2022-06-23 12:00:00,DAO/USDT,1.27564,1.29594,1.27564,1.29583,3310.28737122,4269.5018576770166
1655982000,2022-06-23 11:00:00,DAO/USDT,1.27191,1.27733,1.27082,1.2757,5088.98832085,6486.1638636562194
1655978400,2022-06-23 10:00:00,DAO/USDT,1.26989,1.27231,1.26989,1.27082,596.7425828,758.1575397193096
1655974800,2022-06-23 09:00:00,DAO/USDT,1.27058,1.27248,1.26605,1.269,7318.69883597,9294.2227505741056
1655971200,2022-06-23 08:00:00,DAO/USDT,1.27102,1.27443,1.26742,1.269,5105.15452201,6488.9472402635352
1655967600,2022-06-23 07:00:00,DAO/USDT,1.27191,1.27271,1.26865,1.27271,3075.04592364,3907.6274754135602
1655964000,2022-06-23 06:00:00,DAO/USDT,1.26751,1.27191,1.26751,1.27191,1852.59950653,2352.3629433472547
1655960400,2022-06-23 05:00:00,DAO/USDT,1.26616,1.26865,1.265,1.26757,741.90938218,939.7147797125638
1655956800,2022-06-23 04:00:00,DAO/USDT,1.26704,1.26771,1.265,1.26771,3453.35100792,4374.1319358546384
1655953200,2022-06-23 03:00:00,DAO/USDT,1.26737,1.26738,1.26713,1.26738,69.84627156,88.5216998907128
1655949600,2022-06-23 02:00:00,DAO/USDT,1.26578,1.26738,1.26578,1.26738,946.19269304,1198.5210690296672
1655946000,2022-06-23 01:00:00,DAO/USDT,1.26648,1.26648,1.26385,1.26577,657.01417852,831.6168028070456
1655942400,2022-06-23 00:00:00,DAO/USDT,1.25847,1.26465,1.25612,1.26465,395.31217061,498.9553319547971
1655938800,2022-06-22 23:00:00,DAO/USDT,1.26169,1.26169,1.25346,1.2578,4534.0711,5700.55551554
1655935200,2022-06-22 22:00:00,DAO/USDT,1.25699,1.26337,1.2517,1.26105,3947.69953985,4970.616627559865
1655931600,2022-06-22 21:00:00,DAO/USDT,1.28221,1.28452,1.24705,1.26049,14831.07707073,18698.1151487580996
1655928000,2022-06-22 20:00:00,DAO/USDT,1.28624,1.29362,1.27841,1.28659,2590.3139,3333.673748426
1655924400,2022-06-22 19:00:00,DAO/USDT,1.30917,1.30989,1.28404,1.2868,16140.51270258,20945.4905481225646
1655920800,2022-06-22 18:00:00,DAO/USDT,1.311,1.311,1.30605,1.30857,1124.54151712,1471.69597709647
1655917200,2022-06-22 17:00:00,DAO/USDT,1.30792,1.311,1.30781,1.311,1044.71491748,1368.659755680024
1655913600,2022-06-22 16:00:00,DAO/USDT,1.2984,1.31004,1.29781,1.30802,18620.6281,24296.139492515646
1655910000,2022-06-22 15:00:00,DAO/USDT,1.30317,1.30341,1.29544,1.2984,2349.40437265,3050.96871219076
1655906400,2022-06-22 14:00:00,DAO/USDT,1.30711,1.30908,1.30228,1.30228,8590.2641,11227.461164891
1655902800,2022-06-22 13:00:00,DAO/USDT,1.30689,1.30733,1.30231,1.30733,2067.7306,2697.980790538
1655899200,2022-06-22 12:00:00,DAO/USDT,1.30886,1.30974,1.30568,1.30603,301.5882,394.504088953
1655895600,2022-06-22 11:00:00,DAO/USDT,1.31029,1.31144,1.30926,1.31,457.81702751,599.8350543990177
1655892000,2022-06-22 10:00:00,DAO/USDT,1.31148,1.31221,1.30745,1.30842,1448.5129,1896.92639333
1655888400,2022-06-22 09:00:00,DAO/USDT,1.31018,1.31249,1.31018,1.31185,237.3785,311.111138551
1655884800,2022-06-22 08:00:00,DAO/USDT,1.31407,1.31433,1.30167,1.31001,8724.62062871,11392.0213412066548
1655881200,2022-06-22 07:00:00,DAO/USDT,1.32228,1.32228,1.3141,1.3141,690.0067,909.897852742
1655877600,2022-06-22 06:00:00,DAO/USDT,1.32459,1.32459,1.32053,1.32312,593.4869,785.123648832
1655874000,2022-06-22 05:00:00,DAO/USDT,1.32573,1.32616,1.32478,1.32566,127.17521328,168.5950441488438
1655870400,2022-06-22 04:00:00,DAO/USDT,1.32726,1.32766,1.32459,1.32627,495.8238,657.423403993
1655866800,2022-06-22 03:00:00,DAO/USDT,1.3308,1.33144,1.3275,1.3275,41.4316,55.092578881
1655863200,2022-06-22 02:00:00,DAO/USDT,1.32885,1.33574,1.32885,1.33144,4011.65702064,5343.6177152224192
1655859600,2022-06-22 01:00:00,DAO/USDT,1.34033,1.34033,1.32946,1.32981,1656.9117,2212.394348906
1655856000,2022-06-22 00:00:00,DAO/USDT,1.34357,1.34357,1.33799,1.33913,1765.96913919,2369.1197040852623
1655852400,2022-06-21 23:00:00,DAO/USDT,1.34656,1.34656,1.34322,1.34333,475.9421,639.851562207
1655848800,2022-06-21 22:00:00,DAO/USDT,1.34322,1.34502,1.34319,1.34502,1352.86195406,1818.6448783834732
1655845200,2022-06-21 21:00:00,DAO/USDT,1.35328,1.35328,1.33903,1.34284,3961.62248643,5312.5313775624754
1655841600,2022-06-21 20:00:00,DAO/USDT,1.35962,1.35989,1.35328,1.35348,662.2884,898.771851831
1655838000,2022-06-21 19:00:00,DAO/USDT,1.3612,1.36242,1.36048,1.36048,2787.29095412,3794.9590867297112
1655834400,2022-06-21 18:00:00,DAO/USDT,1.36799,1.36843,1.35733,1.3611,2795.612563,3805.5389418858923
1655830800,2022-06-21 17:00:00,DAO/USDT,1.38358,1.38409,1.368,1.36894,7334.3388612,10086.4562804526213
1655827200,2022-06-21 16:00:00,DAO/USDT,1.36936,1.39528,1.36266,1.3819,23001.18242915,31733.7456663394028
1655823600,2022-06-21 15:00:00,DAO/USDT,1.33529,1.3699,1.33529,1.3699,9443.86988319,12799.160588003981
1655820000,2022-06-21 14:00:00,DAO/USDT,1.31635,1.33454,1.31593,1.33321,13014.95828747,17207.5885618089227
1655816400,2022-06-21 13:00:00,DAO/USDT,1.31232,1.31716,1.31118,1.31716,4168.5607,5478.921674007
1655812800,2022-06-21 12:00:00,DAO/USDT,1.31508,1.31552,1.31082,1.31235,1145.1571,1503.939517717
1655809200,2022-06-21 11:00:00,DAO/USDT,1.3159,1.31716,1.31392,1.31552,3619.71237989,4763.7971039905236
1655805600,2022-06-21 10:00:00,DAO/USDT,1.32427,1.32487,1.31235,1.31522,4392.68442527,5798.0441018792489
1655802000,2022-06-21 09:00:00,DAO/USDT,1.31584,1.32421,1.31581,1.32243,3978.33915617,5245.7365460301066
1655798400,2022-06-21 08:00:00,DAO/USDT,1.30669,1.3228,1.30585,1.31555,6418.73815486,8439.617359259808
1655794800,2022-06-21 07:00:00,DAO/USDT,1.31471,1.31676,1.29167,1.30669,9475.4866,12363.759938517
1655791200,2022-06-21 06:00:00,DAO/USDT,1.3138,1.31527,1.31275,1.31473,475.0669,624.403436362
1655787600,2022-06-21 05:00:00,DAO/USDT,1.30691,1.31452,1.30632,1.31452,1272.31422141,1666.4017214372556
1655784000,2022-06-21 04:00:00,DAO/USDT,1.31007,1.31135,1.30653,1.30726,480.4768,629.255062748
1655780400,2022-06-21 03:00:00,DAO/USDT,1.30626,1.31135,1.30607,1.31135,626.47342015,819.7660458635718
1655776800,2022-06-21 02:00:00,DAO/USDT,1.30673,1.30837,1.3052,1.30767,250.4454,327.162069613
1655773200,2022-06-21 01:00:00,DAO/USDT,1.30817,1.30837,1.30687,1.30813,273.3177,357.235987541
1655769600,2022-06-21 00:00:00,DAO/USDT,1.30737,1.30837,1.30454,1.30821,612.02334783,800.2613749493371
1655766000,2022-06-20 23:00:00,DAO/USDT,1.30837,1.30837,1.30687,1.30835,587.4629,768.508790463
1655762400,2022-06-20 22:00:00,DAO/USDT,1.30743,1.30837,1.30478,1.30836,1137.67804211,1487.7031640658773
1655758800,2022-06-20 21:00:00,DAO/USDT,1.30837,1.30837,1.30568,1.30568,668.9729,874.767552518
1655755200,2022-06-20 20:00:00,DAO/USDT,1.30655,1.3093,1.30655,1.30837,623.659,815.96489076
1655751600,2022-06-20 19:00:00,DAO/USDT,1.30754,1.30985,1.30656,1.30656,249.2523,326.239754781
1655748000,2022-06-20 18:00:00,DAO/USDT,1.30431,1.3113,1.30431,1.30816,398.8723,521.762233831
1655744400,2022-06-20 17:00:00,DAO/USDT,1.30612,1.3085,1.30449,1.30473,817.8242,1067.825983628
1655740800,2022-06-20 16:00:00,DAO/USDT,1.31369,1.31369,1.3062,1.3062,508.7285,666.856216771
1655737200,2022-06-20 15:00:00,DAO/USDT,1.30216,1.31817,1.29778,1.31642,6799.74734595,8899.1347236157466
1655733600,2022-06-20 14:00:00,DAO/USDT,1.31423,1.3222,1.29823,1.29945,14941.3011019,19669.134090252323
1655730000,2022-06-20 13:00:00,DAO/USDT,1.32232,1.32409,1.31298,1.31576,1547.25803004,2039.16765993782
1655726400,2022-06-20 12:00:00,DAO/USDT,1.3294,1.3294,1.31293,1.31964,2613.64622813,3445.6041557555233
1655722800,2022-06-20 11:00:00,DAO/USDT,1.33429,1.33637,1.33034,1.33183,1133.8776,1511.61044571
