https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LIT,Volume USDT
1662595200,2022-09-08 00:00:00,LIT/USDT,0.6865,0.692,0.683,0.6852,9649.6314,6630.32785601
1662591600,2022-09-07 23:00:00,LIT/USDT,0.6884,0.692,0.6831,0.6866,9934.2146,6848.76217357
1662588000,2022-09-07 22:00:00,LIT/USDT,0.6896,0.6932,0.6863,0.6884,9174.2917,6327.62740977
1662584400,2022-09-07 21:00:00,LIT/USDT,0.6941,0.6944,0.6858,0.6887,59506.4762,40907.64792681
1662580800,2022-09-07 20:00:00,LIT/USDT,0.6794,0.6949,0.6794,0.6941,11597.0138,7987.93994314
1662577200,2022-09-07 19:00:00,LIT/USDT,0.681,0.6832,0.6788,0.679,9016.6979,6143.57136096
1662573600,2022-09-07 18:00:00,LIT/USDT,0.6788,0.6837,0.676,0.6809,12721.3279,8636.74696999
1662570000,2022-09-07 17:00:00,LIT/USDT,0.6728,0.6797,0.671,0.6782,10147.3264,6845.19102909
1662566400,2022-09-07 16:00:00,LIT/USDT,0.6745,0.6778,0.673,0.6733,7992.6603,5396.7072199
1662562800,2022-09-07 15:00:00,LIT/USDT,0.6735,0.677,0.6728,0.6739,9797.1022,6607.95515671
1662559200,2022-09-07 14:00:00,LIT/USDT,0.6702,0.674,0.6676,0.6725,9842.5604,6605.67765171
1662555600,2022-09-07 13:00:00,LIT/USDT,0.6672,0.6753,0.6661,0.672,10704.3103,7175.39088952
1662552000,2022-09-07 12:00:00,LIT/USDT,0.6694,0.6694,0.6537,0.6673,13565.4032,8964.77921403
1662548400,2022-09-07 11:00:00,LIT/USDT,0.6645,0.6694,0.6622,0.6694,11712.8745,7795.39010188
1662544800,2022-09-07 10:00:00,LIT/USDT,0.6698,0.6698,0.6644,0.6645,9851.5422,6558.75742671
1662541200,2022-09-07 09:00:00,LIT/USDT,0.668,0.6707,0.6644,0.6698,11749.643,7833.07607163
1662537600,2022-09-07 08:00:00,LIT/USDT,0.6628,0.6686,0.6628,0.6677,10449.1366,6956.96413617
1662534000,2022-09-07 07:00:00,LIT/USDT,0.6599,0.6631,0.6599,0.6631,10524.702,6959.77429377
1662530400,2022-09-07 06:00:00,LIT/USDT,0.6557,0.6604,0.6554,0.6599,9896.3426,6511.31948363
1662526800,2022-09-07 05:00:00,LIT/USDT,0.6555,0.6569,0.6548,0.6558,9947.0874,6524.03916114
1662523200,2022-09-07 04:00:00,LIT/USDT,0.6506,0.6563,0.6487,0.6555,9819.5041,6400.34732131
1662519600,2022-09-07 03:00:00,LIT/USDT,0.6428,0.6509,0.6425,0.6501,9358.316,6063.71219432
1662516000,2022-09-07 02:00:00,LIT/USDT,0.6525,0.6531,0.6402,0.6428,11332.9788,7323.05704241
1662512400,2022-09-07 01:00:00,LIT/USDT,0.6547,0.6548,0.6502,0.6525,11246.6126,7349.69867594
1662508800,2022-09-07 00:00:00,LIT/USDT,0.6502,0.6552,0.6454,0.655,11602.3169,7552.70937161
1662505200,2022-09-06 23:00:00,LIT/USDT,0.661,0.6621,0.6491,0.6496,15640.5447,10291.05986036
1662501600,2022-09-06 22:00:00,LIT/USDT,0.6615,0.6638,0.6578,0.6626,20408.7069,13478.30125943
1662498000,2022-09-06 21:00:00,LIT/USDT,0.6646,0.6656,0.6618,0.6621,22295.094,14788.60007297
1662494400,2022-09-06 20:00:00,LIT/USDT,0.6669,0.669,0.6531,0.6652,22282.6319,14792.64450343
1662490800,2022-09-06 19:00:00,LIT/USDT,0.6684,0.6751,0.66,0.6678,35705.7555,23895.18449835
1662487200,2022-09-06 18:00:00,LIT/USDT,0.6805,0.6805,0.667,0.669,19707.6988,13216.52849735
1662483600,2022-09-06 17:00:00,LIT/USDT,0.7291,0.7291,0.6766,0.6805,76408.4808,53144.53774487
1662480000,2022-09-06 16:00:00,LIT/USDT,0.7285,0.7313,0.7243,0.7304,18643.6204,13573.41806295
1662476400,2022-09-06 15:00:00,LIT/USDT,0.7268,0.729,0.7241,0.7286,18814.4522,13667.40760109
1662472800,2022-09-06 14:00:00,LIT/USDT,0.7213,0.7269,0.7159,0.7268,18770.2101,13534.83973541
1662469200,2022-09-06 13:00:00,LIT/USDT,0.7324,0.7337,0.72,0.7211,19109.245,13911.21573713
1662465600,2022-09-06 12:00:00,LIT/USDT,0.7382,0.7421,0.7328,0.7328,19391.6143,14315.24338418
1662462000,2022-09-06 11:00:00,LIT/USDT,0.7379,0.739,0.7355,0.7385,27967.6382,20620.0186197
1662458400,2022-09-06 10:00:00,LIT/USDT,0.7318,0.7382,0.7303,0.7377,24300.5809,17814.54286504
1662454800,2022-09-06 09:00:00,LIT/USDT,0.7417,0.7421,0.7282,0.7333,68978.1261,50543.51840886
1662451200,2022-09-06 08:00:00,LIT/USDT,0.7326,0.7436,0.7326,0.7409,59572.9358,44163.71005636
1662447600,2022-09-06 07:00:00,LIT/USDT,0.7359,0.7371,0.731,0.7325,16932.7704,12423.89950537
1662444000,2022-09-06 06:00:00,LIT/USDT,0.73,0.7385,0.7293,0.7364,19646.7034,14410.45785194
1662440400,2022-09-06 05:00:00,LIT/USDT,0.7275,0.7333,0.7272,0.7297,16875.2591,12318.05840543
1662436800,2022-09-06 04:00:00,LIT/USDT,0.7202,0.736,0.7202,0.727,19845.5866,14428.5981008
1662433200,2022-09-06 03:00:00,LIT/USDT,0.719,0.7199,0.7137,0.7192,18268.0143,13121.39943451
1662429600,2022-09-06 02:00:00,LIT/USDT,0.7187,0.7188,0.7116,0.7186,17877.6851,12777.15338547
1662426000,2022-09-06 01:00:00,LIT/USDT,0.7321,0.7336,0.719,0.7192,17968.4295,13092.5818597
1662422400,2022-09-06 00:00:00,LIT/USDT,0.7208,0.7323,0.7199,0.7306,17755.4979,12878.70633714
1662418800,2022-09-05 23:00:00,LIT/USDT,0.716,0.7209,0.7123,0.7204,17241.9892,12347.10721786
1662415200,2022-09-05 22:00:00,LIT/USDT,0.7125,0.717,0.7098,0.716,17872.6765,12744.26678191
1662411600,2022-09-05 21:00:00,LIT/USDT,0.7119,0.7142,0.7108,0.713,16740.2187,11927.19364258
1662408000,2022-09-05 20:00:00,LIT/USDT,0.7091,0.7131,0.7091,0.7118,18426.7422,13096.65669249
1662404400,2022-09-05 19:00:00,LIT/USDT,0.711,0.7112,0.7081,0.7091,18625.682,13223.87244694
1662400800,2022-09-05 18:00:00,LIT/USDT,0.7122,0.713,0.7078,0.7111,16406.5894,11644.41872591
1662397200,2022-09-05 17:00:00,LIT/USDT,0.715,0.7154,0.7105,0.7125,15995.4061,11405.24271226
1662393600,2022-09-05 16:00:00,LIT/USDT,0.7183,0.7199,0.7136,0.715,20976.4048,15020.66085531
1662390000,2022-09-05 15:00:00,LIT/USDT,0.7203,0.7216,0.7179,0.7183,17777.108,12790.56612248
1662386400,2022-09-05 14:00:00,LIT/USDT,0.718,0.7208,0.7172,0.7199,20057.3579,14422.66709201
1662382800,2022-09-05 13:00:00,LIT/USDT,0.7171,0.72,0.717,0.718,17672.8401,12692.87612056
1662379200,2022-09-05 12:00:00,LIT/USDT,0.7133,0.7181,0.7117,0.7175,18164.6367,12980.30941092
1662375600,2022-09-05 11:00:00,LIT/USDT,0.7116,0.7136,0.7087,0.7136,16966.5014,12074.56892169
1662372000,2022-09-05 10:00:00,LIT/USDT,0.7173,0.7211,0.7101,0.7113,17814.6807,12767.50184683
1662368400,2022-09-05 09:00:00,LIT/USDT,0.7208,0.7211,0.7156,0.7174,15814.6273,11347.64109513
1662364800,2022-09-05 08:00:00,LIT/USDT,0.7183,0.7213,0.716,0.7211,19474.0294,14001.13914636
1662361200,2022-09-05 07:00:00,LIT/USDT,0.7247,0.7247,0.7178,0.7193,16980.7837,12245.50289188
1662357600,2022-09-05 06:00:00,LIT/USDT,0.724,0.7254,0.722,0.7247,16884.6458,12218.79704609
1662354000,2022-09-05 05:00:00,LIT/USDT,0.7352,0.7353,0.7212,0.7247,21890.252,15910.57089862
1662350400,2022-09-05 04:00:00,LIT/USDT,0.7328,0.7356,0.731,0.7347,18351.2599,13452.85383626
1662346800,2022-09-05 03:00:00,LIT/USDT,0.7308,0.7341,0.7303,0.7323,18160.997,13293.16466354
1662343200,2022-09-05 02:00:00,LIT/USDT,0.7262,0.7312,0.7248,0.7307,21762.85,15837.51231759
1662339600,2022-09-05 01:00:00,LIT/USDT,0.7238,0.7287,0.7238,0.7256,17840.5829,12949.79510764
1662336000,2022-09-05 00:00:00,LIT/USDT,0.7214,0.7252,0.7207,0.7239,18196.6908,13170.45989112
1662332400,2022-09-04 23:00:00,LIT/USDT,0.7169,0.7222,0.7158,0.7196,18339.9458,13187.03258085
1662328800,2022-09-04 22:00:00,LIT/USDT,0.7181,0.7188,0.7148,0.7168,18378.5766,13181.86642647
1662325200,2022-09-04 21:00:00,LIT/USDT,0.7186,0.7211,0.7172,0.7183,18535.2762,13323.72824541
1662321600,2022-09-04 20:00:00,LIT/USDT,0.7147,0.719,0.7127,0.7186,17359.391,12429.89343208
1662318000,2022-09-04 19:00:00,LIT/USDT,0.7128,0.7148,0.711,0.7147,18160.1993,12961.13701097
1662314400,2022-09-04 18:00:00,LIT/USDT,0.7132,0.7149,0.71,0.7142,19047.5594,13584.10576365
1662310800,2022-09-04 17:00:00,LIT/USDT,0.7128,0.7155,0.7125,0.7132,18668.1245,13316.99364658
1662307200,2022-09-04 16:00:00,LIT/USDT,0.7141,0.7141,0.7107,0.7129,17618.9462,12551.00681771
1662303600,2022-09-04 15:00:00,LIT/USDT,0.7101,0.7147,0.7099,0.7141,17678.533,12596.04734173
1662300000,2022-09-04 14:00:00,LIT/USDT,0.7092,0.7117,0.7092,0.71,16661.5732,11836.09135297
1662296400,2022-09-04 13:00:00,LIT/USDT,0.7159,0.716,0.7092,0.7092,17575.4019,12525.05273692
1662292800,2022-09-04 12:00:00,LIT/USDT,0.7119,0.7167,0.7109,0.716,18654.5318,13327.32579966
1662289200,2022-09-04 11:00:00,LIT/USDT,0.712,0.712,0.7079,0.7102,17655.6691,12525.11626134
1662285600,2022-09-04 10:00:00,LIT/USDT,0.7117,0.713,0.7109,0.7118,16231.9174,11555.47943592
1662282000,2022-09-04 09:00:00,LIT/USDT,0.7087,0.7125,0.7087,0.7117,18798.6517,13365.54694172
1662278400,2022-09-04 08:00:00,LIT/USDT,0.7056,0.7087,0.7024,0.7087,20493.5201,14490.11859227
1662274800,2022-09-04 07:00:00,LIT/USDT,0.708,0.7088,0.7056,0.706,18208.2329,12870.86515392
1662271200,2022-09-04 06:00:00,LIT/USDT,0.7145,0.7152,0.709,0.7091,17563.5889,12524.96743809
1662267600,2022-09-04 05:00:00,LIT/USDT,0.7148,0.7155,0.7119,0.7145,18754.8536,13397.27961964
1662264000,2022-09-04 04:00:00,LIT/USDT,0.7129,0.716,0.7125,0.716,18203.5026,12988.23913378
1662260400,2022-09-04 03:00:00,LIT/USDT,0.7129,0.7133,0.7118,0.7129,19744.807,14073.69674434
1662256800,2022-09-04 02:00:00,LIT/USDT,0.7105,0.7131,0.7104,0.7124,18280.8543,13018.83291526
1662253200,2022-09-04 01:00:00,LIT/USDT,0.7108,0.7123,0.7083,0.7094,17661.049,12556.77131108
1662249600,2022-09-04 00:00:00,LIT/USDT,0.7109,0.714,0.7098,0.7108,18165.6173,12917.101874
1662246000,2022-09-03 23:00:00,LIT/USDT,0.7081,0.7109,0.7078,0.7109,17154.9397,12160.15531855
1662242400,2022-09-03 22:00:00,LIT/USDT,0.7077,0.7105,0.7077,0.7079,16739.6835,11864.30589889
1662238800,2022-09-03 21:00:00,LIT/USDT,0.7063,0.7091,0.7059,0.7061,18544.1706,13113.47143827
1662235200,2022-09-03 20:00:00,LIT/USDT,0.7053,0.7076,0.7043,0.7063,20413.806,14413.22103341
1662231600,2022-09-03 19:00:00,LIT/USDT,0.7076,0.7101,0.7026,0.7055,22016.0196,15559.13879072
1662228000,2022-09-03 18:00:00,LIT/USDT,0.7117,0.7117,0.708,0.7086,17702.2264,12563.15011297
1662224400,2022-09-03 17:00:00,LIT/USDT,0.708,0.7116,0.7059,0.7116,17060.0828,12086.65864074
1662220800,2022-09-03 16:00:00,LIT/USDT,0.7065,0.7101,0.7059,0.7084,17864.0076,12660.50294778
1662217200,2022-09-03 15:00:00,LIT/USDT,0.7076,0.7081,0.7057,0.7065,18422.1078,13025.48769893
1662213600,2022-09-03 14:00:00,LIT/USDT,0.7104,0.7111,0.7076,0.7076,18651.2634,13224.40834429
1662210000,2022-09-03 13:00:00,LIT/USDT,0.7112,0.714,0.7089,0.7113,20751.8071,14750.72353204
1662206400,2022-09-03 12:00:00,LIT/USDT,0.7096,0.7112,0.7085,0.7111,18054.1482,12812.74232329
1662202800,2022-09-03 11:00:00,LIT/USDT,0.71,0.712,0.7085,0.7097,17336.9666,12309.37872266
1662199200,2022-09-03 10:00:00,LIT/USDT,0.7068,0.7109,0.7068,0.7103,18122.6057,12840.63924032
1662195600,2022-09-03 09:00:00,LIT/USDT,0.7052,0.7071,0.7022,0.7066,19336.734,13636.51048501
1662192000,2022-09-03 08:00:00,LIT/USDT,0.7049,0.7071,0.7026,0.7052,18230.9815,12836.49607818
1662188400,2022-09-03 07:00:00,LIT/USDT,0.7113,0.7127,0.7007,0.7053,23073.2853,16357.77661067
1662184800,2022-09-03 06:00:00,LIT/USDT,0.706,0.7142,0.7051,0.7109,21252.943,15087.80988644
1662181200,2022-09-03 05:00:00,LIT/USDT,0.7021,0.7063,0.7018,0.7063,18733.4784,13170.73391157
1662177600,2022-09-03 04:00:00,LIT/USDT,0.6975,0.7028,0.6972,0.7021,24899.7465,17429.10099933
1662174000,2022-09-03 03:00:00,LIT/USDT,0.6986,0.6986,0.6956,0.6976,17984.4338,12529.40354018
1662170400,2022-09-03 02:00:00,LIT/USDT,0.7017,0.7017,0.6982,0.6991,21459.3699,15028.67833464
1662166800,2022-09-03 01:00:00,LIT/USDT,0.7038,0.7038,0.6999,0.7011,23016.8733,16142.49541089
1662163200,2022-09-03 00:00:00,LIT/USDT,0.6997,0.7039,0.6981,0.7038,18063.1738,12670.44124822
1662159600,2022-09-02 23:00:00,LIT/USDT,0.6982,0.6997,0.6961,0.6997,19427.7847,13545.10081439
1662156000,2022-09-02 22:00:00,LIT/USDT,0.7037,0.7051,0.6956,0.6982,19122.8922,13381.24058588
1662152400,2022-09-02 21:00:00,LIT/USDT,0.7026,0.7049,0.7003,0.7039,18881.2028,13260.96459993
1662148800,2022-09-02 20:00:00,LIT/USDT,0.6988,0.7023,0.6949,0.7023,18484.9491,12907.36431245
1662145200,2022-09-02 19:00:00,LIT/USDT,0.7052,0.7076,0.693,0.6981,24782.1234,17354.48879358
1662141600,2022-09-02 18:00:00,LIT/USDT,0.7059,0.7081,0.702,0.7053,19673.8007,13873.2682159
1662138000,2022-09-02 17:00:00,LIT/USDT,0.7176,0.7187,0.7051,0.7059,17638.1356,12550.20620417
1662134400,2022-09-02 16:00:00,LIT/USDT,0.7299,0.7314,0.7165,0.7178,18877.6842,13685.9537777
1662130800,2022-09-02 15:00:00,LIT/USDT,0.7321,0.7336,0.7274,0.7302,17839.8169,13026.73929366
1662127200,2022-09-02 14:00:00,LIT/USDT,0.7256,0.7335,0.723,0.731,17707.2132,12902.85741431
1662123600,2022-09-02 13:00:00,LIT/USDT,0.7267,0.732,0.726,0.7262,16438.7021,11988.06846059
1662120000,2022-09-02 12:00:00,LIT/USDT,0.717,0.732,0.7132,0.727,19403.824,13998.84713914
1662116400,2022-09-02 11:00:00,LIT/USDT,0.7189,0.7189,0.7119,0.7166,17217.6925,12320.5298861
1662112800,2022-09-02 10:00:00,LIT/USDT,0.7247,0.7263,0.718,0.719,15155.1601,10950.74899606
1662109200,2022-09-02 09:00:00,LIT/USDT,0.7229,0.7256,0.7228,0.7247,17755.0124,12857.70870477
1662105600,2022-09-02 08:00:00,LIT/USDT,0.7274,0.7286,0.7225,0.7229,17450.1947,12656.26074232
1662102000,2022-09-02 07:00:00,LIT/USDT,0.7276,0.7293,0.7257,0.7274,16716.8141,12170.27501362
1662098400,2022-09-02 06:00:00,LIT/USDT,0.7292,0.7292,0.7265,0.7277,19841.7344,14438.0645475
1662094800,2022-09-02 05:00:00,LIT/USDT,0.7305,0.7305,0.7268,0.7293,17060.1798,12424.70499464
1662091200,2022-09-02 04:00:00,LIT/USDT,0.7249,0.7332,0.7249,0.7307,17548.09,12804.67887716
1662087600,2022-09-02 03:00:00,LIT/USDT,0.7198,0.7293,0.7198,0.7249,17830.9114,12949.84422706
1662084000,2022-09-02 02:00:00,LIT/USDT,0.7207,0.722,0.7153,0.7184,17035.46,12227.60744669
1662080400,2022-09-02 01:00:00,LIT/USDT,0.7209,0.7211,0.7178,0.7207,18904.754,13607.85599029
1662076800,2022-09-02 00:00:00,LIT/USDT,0.7239,0.7239,0.7197,0.7213,18281.5317,13189.81929238
1662073200,2022-09-01 23:00:00,LIT/USDT,0.7239,0.7264,0.7218,0.7237,19416.4443,14060.03402842
1662069600,2022-09-01 22:00:00,LIT/USDT,0.7207,0.7254,0.72,0.7229,17663.0814,12777.8693232
1662066000,2022-09-01 21:00:00,LIT/USDT,0.7159,0.7206,0.715,0.7203,17445.6438,12506.26126647
1662062400,2022-09-01 20:00:00,LIT/USDT,0.7063,0.716,0.706,0.716,19449.847,13853.54466337
1662058800,2022-09-01 19:00:00,LIT/USDT,0.7052,0.7092,0.7028,0.7062,18259.1881,12883.48100321
1662055200,2022-09-01 18:00:00,LIT/USDT,0.7051,0.7101,0.7039,0.7052,17757.895,12539.03347323
1662051600,2022-09-01 17:00:00,LIT/USDT,0.702,0.7141,0.7016,0.7056,19288.6197,13661.156377
1662048000,2022-09-01 16:00:00,LIT/USDT,0.7065,0.7088,0.7002,0.7018,20447.4819,14400.10007304
1662044400,2022-09-01 15:00:00,LIT/USDT,0.6981,0.7097,0.6978,0.7065,19392.8042,13685.07361447
1662040800,2022-09-01 14:00:00,LIT/USDT,0.7254,0.7254,0.697,0.7001,20029.6465,14222.68462418
1662037200,2022-09-01 13:00:00,LIT/USDT,0.7251,0.7262,0.7211,0.7253,17256.1503,12489.84790144
1662033600,2022-09-01 12:00:00,LIT/USDT,0.7257,0.7276,0.7167,0.7252,19263.9066,13941.26229784
1662030000,2022-09-01 11:00:00,LIT/USDT,0.7242,0.726,0.7213,0.7256,17218.1643,12457.00253134
1662026400,2022-09-01 10:00:00,LIT/USDT,0.7225,0.7251,0.7219,0.7243,18423.7113,13327.09583244
1662022800,2022-09-01 09:00:00,LIT/USDT,0.72,0.7229,0.7198,0.7224,17924.4227,12929.09009543
1662019200,2022-09-01 08:00:00,LIT/USDT,0.7179,0.7234,0.717,0.72,18358.9815,13233.21689487
1662015600,2022-09-01 07:00:00,LIT/USDT,0.7196,0.7196,0.7129,0.718,17347.6781,12424.97003137
1662012000,2022-09-01 06:00:00,LIT/USDT,0.7216,0.7221,0.7167,0.7187,18803.0527,13519.00096979
1662008400,2022-09-01 05:00:00,LIT/USDT,0.7185,0.7248,0.7181,0.7216,18763.6345,13548.48246757
1662004800,2022-09-01 04:00:00,LIT/USDT,0.7164,0.7207,0.715,0.718,17023.358,12222.51333334
1662001200,2022-09-01 03:00:00,LIT/USDT,0.7211,0.723,0.7144,0.7164,18960.9708,13653.62787789
1661997600,2022-09-01 02:00:00,LIT/USDT,0.7225,0.7272,0.72,0.7211,15689.8345,11345.41736203
1661994000,2022-09-01 01:00:00,LIT/USDT,0.7191,0.7248,0.719,0.7221,17029.7571,12292.38847795
1661990400,2022-09-01 00:00:00,LIT/USDT,0.717,0.726,0.7136,0.7192,19651.0744,14154.13981409
1661986800,2022-08-31 23:00:00,LIT/USDT,0.7281,0.7281,0.7151,0.7175,19228.6489,13846.38588662
1661983200,2022-08-31 22:00:00,LIT/USDT,0.7315,0.7351,0.7257,0.7277,19026.6335,13856.90392268
1661979600,2022-08-31 21:00:00,LIT/USDT,0.7271,0.7331,0.726,0.7317,17861.4557,13037.74427672
1661976000,2022-08-31 20:00:00,LIT/USDT,0.7294,0.73,0.7266,0.728,17207.8511,12523.99550084
1661972400,2022-08-31 19:00:00,LIT/USDT,0.7215,0.7315,0.7215,0.7298,19401.3228,14106.00531439
1661968800,2022-08-31 18:00:00,LIT/USDT,0.726,0.7293,0.7209,0.722,20549.5467,14895.20185273
1661965200,2022-08-31 17:00:00,LIT/USDT,0.7304,0.7335,0.7237,0.7265,18954.5535,13826.96548757
1661961600,2022-08-31 16:00:00,LIT/USDT,0.7357,0.7358,0.7302,0.7306,18581.7812,13602.00721474
1661958000,2022-08-31 15:00:00,LIT/USDT,0.7327,0.7359,0.7209,0.7357,18954.9011,13789.99121584
1661954400,2022-08-31 14:00:00,LIT/USDT,0.738,0.7416,0.731,0.7332,10644.6528,7831.26198578
1661950800,2022-08-31 13:00:00,LIT/USDT,0.7362,0.7406,0.7341,0.74,5026.7331,3709.58665756
1661947200,2022-08-31 12:00:00,LIT/USDT,0.742,0.7449,0.7329,0.7384,4746.0749,3507.57883655
1661943600,2022-08-31 11:00:00,LIT/USDT,0.749,0.7529,0.7429,0.7452,1850.6371,1380.81269335
1661940000,2022-08-31 10:00:00,LIT/USDT,0.7447,0.7513,0.7359,0.7497,3529.9493,2624.60713657
1661936400,2022-08-31 09:00:00,LIT/USDT,0.7472,0.7472,0.7447,0.7461,1368.3691,1021.22443356
1661932800,2022-08-31 08:00:00,LIT/USDT,0.7526,0.7538,0.7426,0.7492,3091.437,2314.69999874
1661929200,2022-08-31 07:00:00,LIT/USDT,0.7498,0.752,0.7482,0.7496,2219.7609,1666.42142467
1661925600,2022-08-31 06:00:00,LIT/USDT,0.7596,0.7608,0.7507,0.7522,832.7699,628.90401619
1661922000,2022-08-31 05:00:00,LIT/USDT,0.7587,0.7594,0.7548,0.7572,919.8638,696.22712522
1661918400,2022-08-31 04:00:00,LIT/USDT,0.7576,0.7595,0.7514,0.7553,1946.2011,1471.31347634
1661914800,2022-08-31 03:00:00,LIT/USDT,0.755,0.7596,0.7524,0.7524,374.1589,282.36473921
1661911200,2022-08-31 02:00:00,LIT/USDT,0.7457,0.7585,0.7457,0.7517,2067.3351,1555.12072394
1661907600,2022-08-31 01:00:00,LIT/USDT,0.7453,0.7513,0.7439,0.747,1972.3032,1470.84883428
1661904000,2022-08-31 00:00:00,LIT/USDT,0.7386,0.7447,0.7368,0.743,1220.5014,902.56160311
1661900400,2022-08-30 23:00:00,LIT/USDT,0.737,0.7441,0.732,0.7324,3892.6787,2878.7938044
1661896800,2022-08-30 22:00:00,LIT/USDT,0.7251,0.7367,0.724,0.7367,1437.3538,1049.06037674
1661893200,2022-08-30 21:00:00,LIT/USDT,0.7254,0.7307,0.7205,0.7251,779.122,566.61657585
1661889600,2022-08-30 20:00:00,LIT/USDT,0.7206,0.7312,0.7199,0.7296,757.1308,549.37677124
1661886000,2022-08-30 19:00:00,LIT/USDT,0.7146,0.7287,0.7146,0.7219,1830.3123,1325.54349877
1661882400,2022-08-30 18:00:00,LIT/USDT,0.7116,0.7151,0.709,0.7121,859.2949,610.97317044
1661878800,2022-08-30 17:00:00,LIT/USDT,0.7029,0.7097,0.7029,0.7097,1041.4842,734.1327508
1661875200,2022-08-30 16:00:00,LIT/USDT,0.7189,0.724,0.7034,0.7062,6036.518,4281.88428033
1661871600,2022-08-30 15:00:00,LIT/USDT,0.711,0.7208,0.7095,0.7201,4402.2129,3143.0246215
1661868000,2022-08-30 14:00:00,LIT/USDT,0.731,0.731,0.7051,0.7105,4108.8742,2937.58755232
1661864400,2022-08-30 13:00:00,LIT/USDT,0.7379,0.7403,0.7308,0.7309,1175.0535,864.64525657
1661860800,2022-08-30 12:00:00,LIT/USDT,0.7381,0.7386,0.7315,0.7379,1594.6863,1173.10746802
1661857200,2022-08-30 11:00:00,LIT/USDT,0.7416,0.7416,0.7375,0.7375,1672.3579,1236.41134379
1661853600,2022-08-30 10:00:00,LIT/USDT,0.7449,0.7524,0.7423,0.7423,4691.5826,3497.20979299
1661850000,2022-08-30 09:00:00,LIT/USDT,0.7408,0.7505,0.7408,0.7492,3483.2385,2599.09980686
1661846400,2022-08-30 08:00:00,LIT/USDT,0.7469,0.7469,0.7405,0.7405,1330.1912,990.77022072
1661842800,2022-08-30 07:00:00,LIT/USDT,0.7462,0.7485,0.746,0.7462,989.3586,738.87700085
1661839200,2022-08-30 06:00:00,LIT/USDT,0.7456,0.7461,0.743,0.7458,1136.3115,847.13353792
1661835600,2022-08-30 05:00:00,LIT/USDT,0.7464,0.7466,0.7419,0.7419,492.2221,366.77296903
1661832000,2022-08-30 04:00:00,LIT/USDT,0.7403,0.7542,0.7399,0.7456,5246.0992,3933.29363155
1661828400,2022-08-30 03:00:00,LIT/USDT,0.7352,0.7386,0.7344,0.7386,321.9306,236.42882562
1661824800,2022-08-30 02:00:00,LIT/USDT,0.7345,0.7381,0.7338,0.7371,1012.6086,745.00026659
1661821200,2022-08-30 01:00:00,LIT/USDT,0.7389,0.7392,0.7339,0.7339,711.7723,525.72374163
1661817600,2022-08-30 00:00:00,LIT/USDT,0.7436,0.7457,0.7385,0.7385,2637.1725,1955.7006191
1661814000,2022-08-29 23:00:00,LIT/USDT,0.739,0.7463,0.7355,0.7463,1536.7955,1136.60186036
1661810400,2022-08-29 22:00:00,LIT/USDT,0.7517,0.7518,0.734,0.738,4630.0703,3428.20756482
1661806800,2022-08-29 21:00:00,LIT/USDT,0.737,0.755,0.735,0.755,10922.3186,8117.4719923
1661803200,2022-08-29 20:00:00,LIT/USDT,0.7317,0.7373,0.7317,0.7371,1855.2397,1361.85416214
1661799600,2022-08-29 19:00:00,LIT/USDT,0.7327,0.7327,0.7284,0.7305,1329.1298,970.87564538
1661796000,2022-08-29 18:00:00,LIT/USDT,0.7316,0.7316,0.7293,0.7293,616.7666,450.6169086
1661792400,2022-08-29 17:00:00,LIT/USDT,0.7341,0.7351,0.7341,0.7341,288.2002,211.68312224
1661788800,2022-08-29 16:00:00,LIT/USDT,0.7307,0.7359,0.7282,0.733,2080.6475,1521.32972259
1661785200,2022-08-29 15:00:00,LIT/USDT,0.7291,0.732,0.7268,0.732,1161.9108,847.10430266
1661781600,2022-08-29 14:00:00,LIT/USDT,0.73,0.7411,0.7263,0.7282,6772.8116,4969.44297123
1661778000,2022-08-29 13:00:00,LIT/USDT,0.718,0.7331,0.718,0.73,9642.0793,7041.30574698
1661774400,2022-08-29 12:00:00,LIT/USDT,0.709,0.729,0.709,0.7187,2483.5107,1783.54970357
1661770800,2022-08-29 11:00:00,LIT/USDT,0.7072,0.708,0.7029,0.708,2228.5613,1575.46716893
1661767200,2022-08-29 10:00:00,LIT/USDT,0.7062,0.7066,0.7049,0.7053,656.9139,463.60852833
1661763600,2022-08-29 09:00:00,LIT/USDT,0.7028,0.7058,0.7028,0.7058,1176.1063,826.66833066
1661760000,2022-08-29 08:00:00,LIT/USDT,0.7081,0.7081,0.7026,0.7033,617.5401,435.74069581
1661756400,2022-08-29 07:00:00,LIT/USDT,0.7078,0.7092,0.704,0.7083,1758.1157,1244.48110783
1661752800,2022-08-29 06:00:00,LIT/USDT,0.7026,0.7071,0.7015,0.7062,1818.5481,1279.32033838
1661749200,2022-08-29 05:00:00,LIT/USDT,0.7065,0.7076,0.6959,0.6959,1874.6503,1315.7417777
1661745600,2022-08-29 04:00:00,LIT/USDT,0.7099,0.712,0.7052,0.7065,1296.9032,920.6987899
1661742000,2022-08-29 03:00:00,LIT/USDT,0.6975,0.7109,0.6975,0.7099,4127.4722,2914.71022829
1661738400,2022-08-29 02:00:00,LIT/USDT,0.6859,0.6978,0.6859,0.6978,2460.7478,1701.77468196
1661734800,2022-08-29 01:00:00,LIT/USDT,0.6823,0.6852,0.6799,0.6852,1568.1176,1069.28704894
