https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRB,Volume USDT
1655964000,2022-06-23 06:00:00,TRB/USDT,11.465,11.653,11.465,11.512,112.2315,1298.0758308
1655960400,2022-06-23 05:00:00,TRB/USDT,11.582,11.614,11.356,11.44,59.6223,683.5585969
1655956800,2022-06-23 04:00:00,TRB/USDT,11.369,11.582,11.352,11.499,37.2851,428.8974284
1655953200,2022-06-23 03:00:00,TRB/USDT,11.528,11.528,11.298,11.393,28.315201,322.105419409
1655949600,2022-06-23 02:00:00,TRB/USDT,11.33,11.649,11.17,11.531,146.84533498,1672.32113050352
1655946000,2022-06-23 01:00:00,TRB/USDT,11.382,11.605,11.369,11.378,128.2318,1476.9647343
1655942400,2022-06-23 00:00:00,TRB/USDT,10.867,11.535,10.867,11.382,132.2459,1500.0139683
1655938800,2022-06-22 23:00:00,TRB/USDT,11.201,11.202,10.872,10.872,165.1022,1821.8645617
1655935200,2022-06-22 22:00:00,TRB/USDT,11.156,11.156,11.032,11.156,8.0379,89.1426009
1655931600,2022-06-22 21:00:00,TRB/USDT,10.949,11.257,10.943,11.212,211.31004799,2348.25119148956
1655928000,2022-06-22 20:00:00,TRB/USDT,10.801,11.392,10.79,10.959,751.1701,8388.8909791
1655924400,2022-06-22 19:00:00,TRB/USDT,10.872,10.914,10.722,10.871,34.1529,371.2121688
1655920800,2022-06-22 18:00:00,TRB/USDT,10.943,11.014,10.893,10.893,105.70356298,1155.9208492459
1655917200,2022-06-22 17:00:00,TRB/USDT,10.814,11.085,10.814,11.085,13.5376,147.833229
1655913600,2022-06-22 16:00:00,TRB/USDT,10.687,10.867,10.522,10.867,68.4063,722.0921427
1655910000,2022-06-22 15:00:00,TRB/USDT,10.943,10.943,10.687,10.687,99.7617,1081.7371459
1655906400,2022-06-22 14:00:00,TRB/USDT,10.928,11.099,10.879,10.955,400.6550648,4417.4359938664
1655902800,2022-06-22 13:00:00,TRB/USDT,10.584,10.943,10.476,10.943,414.86640843,4449.03170391144
1655899200,2022-06-22 12:00:00,TRB/USDT,10.627,10.628,10.439,10.538,424.6296,4465.5695757
1655895600,2022-06-22 11:00:00,TRB/USDT,10.73,10.817,10.637,10.637,200.5535,2160.2573364
1655892000,2022-06-22 10:00:00,TRB/USDT,10.687,10.706,10.659,10.668,238.7153,2545.9027369
1655888400,2022-06-22 09:00:00,TRB/USDT,10.674,10.801,10.615,10.726,418.98200269,4501.89569019282
1655884800,2022-06-22 08:00:00,TRB/USDT,10.358,10.659,10.34,10.659,309.59772954,3268.00243533392
1655881200,2022-06-22 07:00:00,TRB/USDT,10.446,10.584,10.34,10.366,154.85829017,1611.24080020599
1655877600,2022-06-22 06:00:00,TRB/USDT,10.73,10.841,10.445,10.475,453.52774092,4806.68246725872
1655874000,2022-06-22 05:00:00,TRB/USDT,10.624,10.764,10.621,10.621,700.5142,7508.9731042
1655870400,2022-06-22 04:00:00,TRB/USDT,10.481,10.624,10.439,10.609,781.8058,8257.2101609
1655866800,2022-06-22 03:00:00,TRB/USDT,10.584,10.588,10.37,10.446,202.2223,2124.7557469
1655863200,2022-06-22 02:00:00,TRB/USDT,10.567,10.578,10.407,10.505,440.4915,4602.7343535
1655859600,2022-06-22 01:00:00,TRB/USDT,10.79,10.996,10.582,10.582,53.332,573.7121294
1655856000,2022-06-22 00:00:00,TRB/USDT,10.893,10.943,10.687,10.79,104.8252,1131.810794
1655852400,2022-06-21 23:00:00,TRB/USDT,11.156,11.301,10.893,10.893,453.1083,5054.9342881
1655848800,2022-06-21 22:00:00,TRB/USDT,10.943,11.132,10.8,11.132,1150.4569,12474.493573
1655845200,2022-06-21 21:00:00,TRB/USDT,10.872,10.996,10.872,10.872,50.9629,557.257117
1655841600,2022-06-21 20:00:00,TRB/USDT,11,11.014,10.801,10.872,432.4011,4711.6242658
1655838000,2022-06-21 19:00:00,TRB/USDT,11.148,11.44,11,11,384.17382022,4330.45659395038
1655834400,2022-06-21 18:00:00,TRB/USDT,11.254,11.254,11.099,11.099,93.6694,1050.6362001
1655830800,2022-06-21 17:00:00,TRB/USDT,11.448,11.489,11.298,11.298,147.5296,1678.7896063
1655827200,2022-06-21 16:00:00,TRB/USDT,11.373,11.511,11.357,11.499,7.1902,82.1130016
1655823600,2022-06-21 15:00:00,TRB/USDT,11.614,11.614,11.373,11.373,268.8517,3079.9307385
1655820000,2022-06-21 14:00:00,TRB/USDT,11.514,11.717,11.5,11.62,401.50884177,4668.21818714581
1655816400,2022-06-21 13:00:00,TRB/USDT,11.305,11.653,11.227,11.619,367.13251187,4217.63272923164
1655812800,2022-06-21 12:00:00,TRB/USDT,11.133,11.305,11.042,11.305,163.7787,1817.973031
1655809200,2022-06-21 11:00:00,TRB/USDT,11.482,11.573,11.147,11.147,101.9793,1150.0427422
1655805600,2022-06-21 10:00:00,TRB/USDT,11.383,11.519,11.328,11.431,445.2979,5084.001084
1655802000,2022-06-21 09:00:00,TRB/USDT,11.607,11.614,11.408,11.408,145.3913,1672.8314333
1655798400,2022-06-21 08:00:00,TRB/USDT,11.085,11.607,11.065,11.57,165.0353,1879.8015243
1655794800,2022-06-21 07:00:00,TRB/USDT,11.202,11.289,10.959,10.959,48.515,535.2449444
1655791200,2022-06-21 06:00:00,TRB/USDT,11.234,11.305,11.171,11.227,858.1107,9650.479021
1655787600,2022-06-21 05:00:00,TRB/USDT,10.996,11.299,10.996,11.293,20.5648,229.198123
1655784000,2022-06-21 04:00:00,TRB/USDT,11.122,11.132,10.887,10.983,744.4592,8189.395747
1655780400,2022-06-21 03:00:00,TRB/USDT,10.959,11.099,10.885,11.056,160.4082,1765.3375681
1655776800,2022-06-21 02:00:00,TRB/USDT,10.934,10.943,10.759,10.924,169.7258,1838.8637202
1655773200,2022-06-21 01:00:00,TRB/USDT,11.077,11.156,10.789,10.91,328.49776673,3593.3104084954
1655769600,2022-06-21 00:00:00,TRB/USDT,11.413,11.468,10.828,11.067,626.68811422,7005.09674520846
1655766000,2022-06-20 23:00:00,TRB/USDT,10.789,11.408,10.715,11.408,424.53344614,4684.7760362795
1655762400,2022-06-20 22:00:00,TRB/USDT,10.601,10.774,10.471,10.71,205.7488,2175.0265318
1655758800,2022-06-20 21:00:00,TRB/USDT,10.857,10.857,10.601,10.616,190.4394,2043.6731992
1655755200,2022-06-20 20:00:00,TRB/USDT,10.73,10.934,10.715,10.888,457.3404,4970.8805896
1655751600,2022-06-20 19:00:00,TRB/USDT,10.674,10.821,10.505,10.821,247.63527693,2623.53223629714
1655748000,2022-06-20 18:00:00,TRB/USDT,10.588,10.768,10.575,10.646,263.33539542,2809.19951746956
1655744400,2022-06-20 17:00:00,TRB/USDT,10.731,10.975,10.609,10.61,374.0222,4044.9863455
1655740800,2022-06-20 16:00:00,TRB/USDT,11.041,11.168,10.668,10.668,353.41431226,3878.62587247618
1655737200,2022-06-20 15:00:00,TRB/USDT,10.914,11.04,10.773,11.008,260.4099,2823.2564885
1655733600,2022-06-20 14:00:00,TRB/USDT,10.801,11.048,10.801,10.864,202.95545302,2222.49001871596
1655730000,2022-06-20 13:00:00,TRB/USDT,10.757,11.168,10.711,10.711,575.4629419,6295.61127505332
1655726400,2022-06-20 12:00:00,TRB/USDT,10.905,10.905,10.637,10.73,74.0758,794.6597781
1655722800,2022-06-20 11:00:00,TRB/USDT,10.914,10.917,10.746,10.862,87.1954,947.3924365
1655719200,2022-06-20 10:00:00,TRB/USDT,10.743,10.914,10.545,10.907,374.2959,4000.1272323
1655715600,2022-06-20 09:00:00,TRB/USDT,10.659,10.85,10.611,10.809,546.11628934,5862.46717006332
1655712000,2022-06-20 08:00:00,TRB/USDT,10.439,10.758,10.439,10.551,306.72035943,3268.52574604794
1655708400,2022-06-20 07:00:00,TRB/USDT,10.446,10.446,10.21,10.422,173.94339655,1795.52251286135
1655704800,2022-06-20 06:00:00,TRB/USDT,10.257,10.53,10.145,10.527,145.0167,1505.8929102
1655701200,2022-06-20 05:00:00,TRB/USDT,10.2,10.241,10.117,10.241,136.95610027,1393.51607625859
1655697600,2022-06-20 04:00:00,TRB/USDT,10.289,10.403,10.222,10.222,7.7929,80.2033516
1655694000,2022-06-20 03:00:00,TRB/USDT,10.327,10.41,10.295,10.347,1673.176,17370.0416109
1655690400,2022-06-20 02:00:00,TRB/USDT,10.41,10.417,10.172,10.336,13.69599324,141.32768498388
1655686800,2022-06-20 01:00:00,TRB/USDT,10.005,10.407,9.954,10.407,420.9447,4266.3072442
1655683200,2022-06-20 00:00:00,TRB/USDT,10.345,10.439,9.982,9.982,94.1394,973.6768572
1655679600,2022-06-19 23:00:00,TRB/USDT,10.229,10.34,10.172,10.34,178.6735,1826.7320767
1655676000,2022-06-19 22:00:00,TRB/USDT,10.363,10.479,10.234,10.262,552.13706566,5704.31823851982
1655672400,2022-06-19 21:00:00,TRB/USDT,10.481,10.485,10.376,10.415,280.0524,2915.7798181
1655668800,2022-06-19 20:00:00,TRB/USDT,10.375,10.62,10.317,10.538,339.1918,3541.0550208
1655665200,2022-06-19 19:00:00,TRB/USDT,10.48,10.53,10.351,10.447,192.2932,1999.9798874
1655661600,2022-06-19 18:00:00,TRB/USDT,10.212,10.475,10.185,10.475,173.69135871,1795.59350663717
1655658000,2022-06-19 17:00:00,TRB/USDT,10.165,10.214,10.067,10.214,165.11842576,1674.83706422912
1655654400,2022-06-19 16:00:00,TRB/USDT,10.335,10.564,10.135,10.146,510.82684548,5324.22225113773
1655650800,2022-06-19 15:00:00,TRB/USDT,9.975,10.393,9.853,10.393,772.00256344,7764.36599332484
1655647200,2022-06-19 14:00:00,TRB/USDT,9.809,10.01,9.809,10.01,110.01355071,1090.20993408846
1655643600,2022-06-19 13:00:00,TRB/USDT,9.871,9.966,9.808,9.808,22.5764,223.1780129
1655640000,2022-06-19 12:00:00,TRB/USDT,10.042,10.1,9.786,9.791,304.2989,3021.6716597
1655636400,2022-06-19 11:00:00,TRB/USDT,10.035,10.095,9.941,9.942,358.3992,3585.3190443
1655632800,2022-06-19 10:00:00,TRB/USDT,9.647,10.127,9.48,10.112,1760.70286632,17401.07048049999
1655629200,2022-06-19 09:00:00,TRB/USDT,9.48,9.78,9.48,9.676,3135.74584565,30057.0259987838
1655625600,2022-06-19 08:00:00,TRB/USDT,9.301,9.521,9.286,9.507,216.1248,2030.2205537
1655622000,2022-06-19 07:00:00,TRB/USDT,9.301,9.629,9.298,9.301,573.1614,5379.1141446
1655618400,2022-06-19 06:00:00,TRB/USDT,9.36,9.529,9.301,9.348,201.96608359,1894.19362544908
1655614800,2022-06-19 05:00:00,TRB/USDT,9.454,9.806,9.216,9.301,336.7001,3195.2792466
1655611200,2022-06-19 04:00:00,TRB/USDT,9.466,9.577,9.448,9.574,75.9557,725.7712667
1655607600,2022-06-19 03:00:00,TRB/USDT,9.57,9.626,9.456,9.456,138.29739411,1325.46501744409
1655604000,2022-06-19 02:00:00,TRB/USDT,9.446,9.506,9.327,9.496,237.4065,2236.0106674
1655600400,2022-06-19 01:00:00,TRB/USDT,9.648,9.65,9.407,9.445,127.26003236,1219.2802678346
1655596800,2022-06-19 00:00:00,TRB/USDT,9.826,9.855,9.671,9.671,105.5762,1037.3385286
1655593200,2022-06-18 23:00:00,TRB/USDT,9.845,9.955,9.746,9.787,13.0757,128.2471195
1655589600,2022-06-18 22:00:00,TRB/USDT,9.512,9.944,9.475,9.815,386.18578175,3758.62718597535
1655586000,2022-06-18 21:00:00,TRB/USDT,9.2,9.688,9.173,9.486,1213.90907376,11489.40042694613
1655582400,2022-06-18 20:00:00,TRB/USDT,9.419,9.492,8.945,9.186,3708.00887914,33990.8139786792
1655578800,2022-06-18 19:00:00,TRB/USDT,9.816,9.816,9.41,9.446,2091.76409948,20153.30964137364
1655575200,2022-06-18 18:00:00,TRB/USDT,9.796,9.929,9.7,9.786,450.13549459,4394.28106557618
1655571600,2022-06-18 17:00:00,TRB/USDT,9.866,9.966,9.76,9.806,510.91785229,5023.57443046395
1655568000,2022-06-18 16:00:00,TRB/USDT,9.936,10.12,9.87,9.937,363.70032379,3622.85448714519
1655564400,2022-06-18 15:00:00,TRB/USDT,10.1,10.104,9.9,9.9,1174.63137351,11737.48165114152
1655560800,2022-06-18 14:00:00,TRB/USDT,10.187,10.317,10.1,10.147,406.62976233,4157.15151996941
1655557200,2022-06-18 13:00:00,TRB/USDT,10.195,10.3,10.105,10.187,748.52262394,7626.79090097678
1655553600,2022-06-18 12:00:00,TRB/USDT,10.21,10.302,10.172,10.196,272.7802,2788.0145999
1655550000,2022-06-18 11:00:00,TRB/USDT,10.31,10.383,10.215,10.215,347.8191,3590.9375459
1655546400,2022-06-18 10:00:00,TRB/USDT,10.277,10.482,10.277,10.337,497.70337135,5174.46752104585
1655542800,2022-06-18 09:00:00,TRB/USDT,10.167,10.302,10.15,10.246,105.53457354,1075.3584098675
1655539200,2022-06-18 08:00:00,TRB/USDT,10.328,10.352,10.067,10.187,1753.32336331,17837.89787843676
1655535600,2022-06-18 07:00:00,TRB/USDT,10.22,10.417,10.1,10.328,3348.33917501,34163.16296613151
1655532000,2022-06-18 06:00:00,TRB/USDT,10.779,10.848,10.201,10.296,659.96451435,6891.02734439471
1655528400,2022-06-18 05:00:00,TRB/USDT,10.893,10.925,10.744,10.767,23.0926,248.4566486
1655524800,2022-06-18 04:00:00,TRB/USDT,10.865,10.893,10.856,10.893,52.62201836,572.3418922814
1655521200,2022-06-18 03:00:00,TRB/USDT,10.835,10.875,10.757,10.774,37.396,402.7012257
1655517600,2022-06-18 02:00:00,TRB/USDT,10.75,10.834,10.683,10.834,162.7169,1755.6035377
1655514000,2022-06-18 01:00:00,TRB/USDT,11.105,11.189,10.75,10.75,113.55698341,1238.72310340629
1655510400,2022-06-18 00:00:00,TRB/USDT,11.001,11.169,10.996,11.128,22.20946694,246.58471686952
1655506800,2022-06-17 23:00:00,TRB/USDT,10.955,11.156,10.955,11.006,5.90660687,65.56969277456
1655503200,2022-06-17 22:00:00,TRB/USDT,10.994,11.037,10.917,10.965,153.29109072,1680.57314822608
1655499600,2022-06-17 21:00:00,TRB/USDT,11.07,11.07,10.971,10.971,81.9072,899.1630925
1655496000,2022-06-17 20:00:00,TRB/USDT,10.959,11.108,10.924,11.035,47.10296701,521.39321697595
1655492400,2022-06-17 19:00:00,TRB/USDT,11.043,11.093,10.964,10.964,166.07754412,1825.49896394952
1655488800,2022-06-17 18:00:00,TRB/USDT,11.077,11.199,11.077,11.077,60.3354,674.1197815
1655485200,2022-06-17 17:00:00,TRB/USDT,11.099,11.177,11.023,11.077,9.9448,109.8024553
1655481600,2022-06-17 16:00:00,TRB/USDT,11.235,11.293,11.101,11.208,101.01932179,1122.27606182671
1655478000,2022-06-17 15:00:00,TRB/USDT,11.229,11.308,11.202,11.202,104.71931805,1183.54212056645
1655474400,2022-06-17 14:00:00,TRB/USDT,11.388,11.39,11.132,11.216,196.0979,2221.7269708
1655470800,2022-06-17 13:00:00,TRB/USDT,11.134,11.49,11.033,11.49,187.5367,2123.5824303
1655467200,2022-06-17 12:00:00,TRB/USDT,11.267,11.28,11.15,11.158,92.6809,1035.1817884
1655463600,2022-06-17 11:00:00,TRB/USDT,11.408,11.408,11.305,11.305,12.0386,136.2991282
1655460000,2022-06-17 10:00:00,TRB/USDT,11.187,11.394,11.153,11.394,73.4717,826.6811345
1655456400,2022-06-17 09:00:00,TRB/USDT,11.235,11.269,11.167,11.167,109.3497,1223.6788222
1655452800,2022-06-17 08:00:00,TRB/USDT,11.408,11.448,11.25,11.269,33.1201,375.3534763
1655449200,2022-06-17 07:00:00,TRB/USDT,11.429,11.56,11.408,11.408,150.21911613,1729.07678475894
1655445600,2022-06-17 06:00:00,TRB/USDT,11.134,11.429,11.097,11.429,259.4745,2940.8074536
1655442000,2022-06-17 05:00:00,TRB/USDT,11.23,11.263,11.206,11.259,26.2373,294.2045892
1655438400,2022-06-17 04:00:00,TRB/USDT,10.995,11.214,10.995,11.158,20.1301,224.6090216
1655434800,2022-06-17 03:00:00,TRB/USDT,11.134,11.263,10.957,10.958,17.7512,196.0043192
1655431200,2022-06-17 02:00:00,TRB/USDT,11.268,11.286,11.111,11.17,3.4826,39.0032876
1655427600,2022-06-17 01:00:00,TRB/USDT,10.913,11.263,10.864,11.16,34.1079,379.0730837
1655424000,2022-06-17 00:00:00,TRB/USDT,10.79,11.001,10.716,10.898,136.64166263,1484.59059784174
1655420400,2022-06-16 23:00:00,TRB/USDT,10.668,10.79,10.444,10.79,334.48703789,3532.91575803408
1655416800,2022-06-16 22:00:00,TRB/USDT,10.893,10.893,10.666,10.666,27.97732422,301.01177555876
1655413200,2022-06-16 21:00:00,TRB/USDT,11.088,11.088,10.894,10.894,74.9664,825.1414342
1655409600,2022-06-16 20:00:00,TRB/USDT,10.854,11.125,10.854,11.092,402.680493,4461.2334884777
1655406000,2022-06-16 19:00:00,TRB/USDT,10.977,11.112,10.79,10.908,30.4208,331.1137475
1655402400,2022-06-16 18:00:00,TRB/USDT,10.996,11.099,10.893,11.017,10.6024,116.640339
1655398800,2022-06-16 17:00:00,TRB/USDT,11.233,11.235,10.996,10.996,16.9793,187.5780731
1655395200,2022-06-16 16:00:00,TRB/USDT,10.959,11.233,10.844,11.199,295.10905894,3272.45038186906
1655391600,2022-06-16 15:00:00,TRB/USDT,10.804,11.111,10.804,10.959,417.09698742,4582.79037569936
1655388000,2022-06-16 14:00:00,TRB/USDT,10.798,10.938,10.632,10.875,327.09294354,3530.22913535802
1655384400,2022-06-16 13:00:00,TRB/USDT,11.099,11.17,10.729,10.767,73.58336229,801.86858257643
1655380800,2022-06-16 12:00:00,TRB/USDT,10.893,11.239,10.814,10.988,196.79374875,2179.86435477371
1655377200,2022-06-16 11:00:00,TRB/USDT,11.006,11.006,10.79,10.79,26.95558612,292.63481249096
1655373600,2022-06-16 10:00:00,TRB/USDT,11.097,11.097,10.79,11.045,38.16124146,418.34058712336
1655370000,2022-06-16 09:00:00,TRB/USDT,11.44,11.44,10.906,11.054,145.20174855,1611.60163088245
1655366400,2022-06-16 08:00:00,TRB/USDT,11.286,11.578,11.233,11.544,211.5714,2397.8179164
1655362800,2022-06-16 07:00:00,TRB/USDT,11.606,11.634,11.292,11.292,75.19,866.7467587
1655359200,2022-06-16 06:00:00,TRB/USDT,11.653,11.765,11.474,11.514,24.5454,282.9631907
1655355600,2022-06-16 05:00:00,TRB/USDT,11.909,12.005,11.652,11.7,107.863,1263.437805
1655352000,2022-06-16 04:00:00,TRB/USDT,11.981,12.27,11.898,11.898,463.81111586,5596.3595836007
1655348400,2022-06-16 03:00:00,TRB/USDT,11.929,11.972,11.825,11.895,25.26352615,300.3899371235
1655344800,2022-06-16 02:00:00,TRB/USDT,12.009,12.009,11.82,11.966,187.4411651,2231.946977594
1655341200,2022-06-16 01:00:00,TRB/USDT,12.167,12.292,11.947,11.947,312.1442,3799.1634114
1655337600,2022-06-16 00:00:00,TRB/USDT,12.299,12.494,12.073,12.103,234.5141,2855.8871416
1655334000,2022-06-15 23:00:00,TRB/USDT,11.932,12.3,11.93,12.296,99.94331249,1211.25983375984
1655330400,2022-06-15 22:00:00,TRB/USDT,12.037,12.157,11.942,11.942,148.56972695,1782.26402595105
1655326800,2022-06-15 21:00:00,TRB/USDT,11.897,12.129,11.848,12.026,280.6272527,3367.6724950673
1655323200,2022-06-15 20:00:00,TRB/USDT,11.825,11.999,11.734,11.97,158.40062797,1870.4348003355
1655319600,2022-06-15 19:00:00,TRB/USDT,11.688,12.023,11.688,11.85,161.31644215,1922.7487332923
1655316000,2022-06-15 18:00:00,TRB/USDT,11.138,12,10.687,11.646,1416.94465462,16319.12856866098
1655312400,2022-06-15 17:00:00,TRB/USDT,10.763,11.249,10.736,11.235,188.0259492,2064.8247114604
1655308800,2022-06-15 16:00:00,TRB/USDT,11.492,11.492,10.79,10.79,409.8884,4619.0526663
1655305200,2022-06-15 15:00:00,TRB/USDT,11.373,11.518,11.133,11.501,118.04969004,1342.21705514248
1655301600,2022-06-15 14:00:00,TRB/USDT,11.817,11.848,11.234,11.27,225.63335381,2594.53090443962
1655298000,2022-06-15 13:00:00,TRB/USDT,11.507,11.82,11.43,11.82,201.29418679,2341.95216106838
1655294400,2022-06-15 12:00:00,TRB/USDT,11.297,11.673,11.152,11.481,594.02374221,6763.98703910482
1655290800,2022-06-15 11:00:00,TRB/USDT,11.099,11.383,10.996,11.269,95.4583,1072.9898824
1655287200,2022-06-15 10:00:00,TRB/USDT,10.867,11.214,10.662,11.118,504.87243007,5529.6853951849
1655283600,2022-06-15 09:00:00,TRB/USDT,10.789,10.893,10.531,10.839,408.70246938,4365.93875387027
1655280000,2022-06-15 08:00:00,TRB/USDT,10.928,10.959,10.666,10.675,463.55574282,4986.21569818891
1655276400,2022-06-15 07:00:00,TRB/USDT,11.4,11.408,10.841,10.996,338.82406485,3787.5917432796
1655272800,2022-06-15 06:00:00,TRB/USDT,11.111,11.394,11.042,11.33,54.3314464,613.0209525534
1655269200,2022-06-15 05:00:00,TRB/USDT,11.295,11.295,10.857,11.132,796.83333849,8851.65064050557
1655265600,2022-06-15 04:00:00,TRB/USDT,11.235,11.29,10.961,11.188,606.46196566,6724.13763561314
1655262000,2022-06-15 03:00:00,TRB/USDT,11.616,11.616,11.25,11.269,30.9086,353.6916369
1655258400,2022-06-15 02:00:00,TRB/USDT,11.848,11.872,11.627,11.67,677.24329246,8009.08990881414
1655254800,2022-06-15 01:00:00,TRB/USDT,11.606,11.886,11.511,11.886,1362.3644,16142.9079086
1655251200,2022-06-15 00:00:00,TRB/USDT,11.748,11.831,11.579,11.614,753.53306976,8901.78613087577
1655247600,2022-06-14 23:00:00,TRB/USDT,11.357,11.826,11.348,11.826,165.83790835,1917.24436952457
1655244000,2022-06-14 22:00:00,TRB/USDT,11.2,11.357,11.152,11.357,60.57988571,679.916730752
1655240400,2022-06-14 21:00:00,TRB/USDT,11.365,11.384,11.097,11.1,770.85219412,8595.06325794468
1655236800,2022-06-14 20:00:00,TRB/USDT,11.546,11.547,11.233,11.368,1315.19922388,14900.46256098213
1655233200,2022-06-14 19:00:00,TRB/USDT,11.616,11.616,11.441,11.599,232.8486,2686.3525365
1655229600,2022-06-14 18:00:00,TRB/USDT,11.9,11.94,11.624,11.669,53.4977,625.6390017
1655226000,2022-06-14 17:00:00,TRB/USDT,11.923,12.026,11.806,11.9,200.49735946,2377.7371436524
1655222400,2022-06-14 16:00:00,TRB/USDT,12.14,12.403,11.868,11.923,969.2496,11734.6901126
1655218800,2022-06-14 15:00:00,TRB/USDT,11.88,12.18,11.822,12.18,171.69390676,2067.51940688616
1655215200,2022-06-14 14:00:00,TRB/USDT,12.269,12.27,11.677,11.95,1555.75630954,18240.20740285174
1655211600,2022-06-14 13:00:00,TRB/USDT,12.129,12.419,12.063,12.27,518.11115209,6355.60991295268
1655208000,2022-06-14 12:00:00,TRB/USDT,12.18,12.24,11.693,12.129,909.33505692,11017.99056584307
1655204400,2022-06-14 11:00:00,TRB/USDT,12.421,12.45,12.037,12.049,1378.95603034,16936.82421469614
1655200800,2022-06-14 10:00:00,TRB/USDT,12.87,13.009,12.398,12.451,1301.8621953,16710.18623289338
1655197200,2022-06-14 09:00:00,TRB/USDT,14.092,14.092,12.787,12.787,1910.87924253,25447.72899087992
1655193600,2022-06-14 08:00:00,TRB/USDT,13.944,14.354,13.777,14.102,818.3162784,11546.1690861195
1655190000,2022-06-14 07:00:00,TRB/USDT,13.673,14.201,13.446,13.963,1607.02197799,22376.77101147678
1655186400,2022-06-14 06:00:00,TRB/USDT,13.7,14.066,13.473,13.627,1856.7643543,25570.03375291287
1655182800,2022-06-14 05:00:00,TRB/USDT,12.354,14.124,12.287,13.685,713.1457315,9541.16973164952
1655179200,2022-06-14 04:00:00,TRB/USDT,12.335,12.602,11.932,12.415,599.07668787,7406.36892122479
1655175600,2022-06-14 03:00:00,TRB/USDT,11.825,12.438,11.77,12.335,728.26555469,8845.9537098822
1655172000,2022-06-14 02:00:00,TRB/USDT,11.104,11.925,10.936,11.88,1588.6133,17793.4586381
1655168400,2022-06-14 01:00:00,TRB/USDT,11.67,11.67,11.084,11.084,278.4594,3161.0981243
1655164800,2022-06-14 00:00:00,TRB/USDT,11.643,12.07,11.569,11.713,71.92650092,850.8305805044
1655161200,2022-06-13 23:00:00,TRB/USDT,11.114,11.726,11.112,11.726,1797.60081759,20310.50002309745
1655157600,2022-06-13 22:00:00,TRB/USDT,11.573,11.689,11.034,11.034,317.82267775,3612.80823934467
1655154000,2022-06-13 21:00:00,TRB/USDT,12.032,12.062,11.468,11.585,2488.1466711,29611.4454493079
1655150400,2022-06-13 20:00:00,TRB/USDT,11.326,12.24,11.326,12.106,2204.6350252,26204.77309737743
1655146800,2022-06-13 19:00:00,TRB/USDT,11.154,11.4,11,11.326,635.6728,7074.7692517
1655143200,2022-06-13 18:00:00,TRB/USDT,11.058,11.309,11.012,11.305,72.6263214,810.5484380126
1655139600,2022-06-13 17:00:00,TRB/USDT,11.429,11.429,10.884,11.059,442.32153982,4901.79592203496
1655136000,2022-06-13 16:00:00,TRB/USDT,11.33,11.761,11.309,11.468,600.17806513,6969.94078079417
1655132400,2022-06-13 15:00:00,TRB/USDT,10.784,11.389,10.687,11.299,297.91782704,3279.89685090743
1655128800,2022-06-13 14:00:00,TRB/USDT,11.199,11.204,10.616,10.687,189.0871779,2047.03174549848
1655125200,2022-06-13 13:00:00,TRB/USDT,11.054,11.305,10.959,11.305,209.83808731,2325.17646749137
1655121600,2022-06-13 12:00:00,TRB/USDT,10.996,11.429,10.996,11.054,500.71864861,5645.93141579543
1655118000,2022-06-13 11:00:00,TRB/USDT,11.156,11.156,10.856,10.996,336.59915926,3697.8744341909
1655114400,2022-06-13 10:00:00,TRB/USDT,11.005,11.567,10.996,11.155,611.07350932,6875.42928032832
1655110800,2022-06-13 09:00:00,TRB/USDT,10.944,11.268,10.893,11.024,709.24187775,7845.50646821125
1655107200,2022-06-13 08:00:00,TRB/USDT,11.579,11.686,10.944,10.944,553.01719666,6249.01300248568
1655103600,2022-06-13 07:00:00,TRB/USDT,11.717,11.998,11.36,11.689,1749.75773934,20256.96930907645
1655100000,2022-06-13 06:00:00,TRB/USDT,11.826,12.074,11.581,11.66,425.41337145,5012.19423710306
1655096400,2022-06-13 05:00:00,TRB/USDT,12.025,12.221,11.28,11.838,1434.58664513,16717.03297364623
1655092800,2022-06-13 04:00:00,TRB/USDT,12.08,12.497,12,12,1727.35445708,21085.7369955236
1655089200,2022-06-13 03:00:00,TRB/USDT,11.701,12.232,11.556,12.09,662.11506058,7921.89659073718
1655085600,2022-06-13 02:00:00,TRB/USDT,12.108,12.18,11.579,11.686,324.6732,3854.5627777
1655082000,2022-06-13 01:00:00,TRB/USDT,12.299,12.45,11.838,12.176,945.2963,11533.764976
1655078400,2022-06-13 00:00:00,TRB/USDT,12.22,12.804,12.026,12.278,907.75186972,11287.38251342942
1655074800,2022-06-12 23:00:00,TRB/USDT,12.87,12.953,12.22,12.22,1137.61463419,14287.14993580609
1655071200,2022-06-12 22:00:00,TRB/USDT,13.406,13.492,12.774,12.911,874.22432535,11456.01691301115
1655067600,2022-06-12 21:00:00,TRB/USDT,13.412,13.53,13.211,13.423,555.99296615,7437.10095419442
1655064000,2022-06-12 20:00:00,TRB/USDT,14.704,14.745,13.331,13.331,1943.88610593,27196.95765928515
1655060400,2022-06-12 19:00:00,TRB/USDT,14.952,14.952,14.68,14.736,439.39132715,6506.85589444985
1655056800,2022-06-12 18:00:00,TRB/USDT,15.584,15.676,14.778,14.879,694.88248172,10508.1254948833
1655053200,2022-06-12 17:00:00,TRB/USDT,15.643,15.827,15.29,15.621,354.11189979,5503.03353955424
