https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LON,Volume USDT
1651572000,2022-05-03 10:00:00,LON/USDT,1.005,1.0065,0.996,1.0065,0.577,0.57954525
1651568400,2022-05-03 09:00:00,LON/USDT,1.0116,1.0116,0.9967,0.9967,0.8552,0.85838999
1651564800,2022-05-03 08:00:00,LON/USDT,1.014,1.014,1.006,1.006,0.9031,0.9093186
1651561200,2022-05-03 07:00:00,LON/USDT,1.013,1.0148,1.0085,1.0136,1.5863,1.6051132
1651557600,2022-05-03 06:00:00,LON/USDT,1.0135,1.0135,1.0085,1.0086,810.1779,817.06737002
1651554000,2022-05-03 05:00:00,LON/USDT,1.0048,1.0123,1.0048,1.0113,38.3601,38.82719478
1651550400,2022-05-03 04:00:00,LON/USDT,1.0062,1.0062,1.0062,1.0062,0.5897,0.59335614
1651546800,2022-05-03 03:00:00,LON/USDT,1.0061,1.014,1.0061,1.014,21.464,21.69576471
1651543200,2022-05-03 02:00:00,LON/USDT,1.0021,1.0021,1.0021,1.0021,0.1832,0.18358472
1651539600,2022-05-03 01:00:00,LON/USDT,0.9887,1.008,0.9887,1.008,5.7282,5.67152955
1651536000,2022-05-03 00:00:00,LON/USDT,1.011,1.016,0.989,0.989,25.027,25.3895868
1651532400,2022-05-02 23:00:00,LON/USDT,1.0055,1.0055,0.991,0.991,15.7985,15.79329433
1651528800,2022-05-02 22:00:00,LON/USDT,1.008,1.008,0.9926,0.996,934.5984,929.45399456
1651525200,2022-05-02 21:00:00,LON/USDT,1.0006,1.0066,1.0006,1.0031,457.9184,460.43627667
1651521600,2022-05-02 20:00:00,LON/USDT,0.9932,1.016,0.9875,0.9877,106.38466811,105.58317276976
1651518000,2022-05-02 19:00:00,LON/USDT,0.99,1.019,0.99,0.996,155.44020343,156.97605339517
1651514400,2022-05-02 18:00:00,LON/USDT,0.99,1.012,0.9699,0.9699,508.2913,497.45625162
1651510800,2022-05-02 17:00:00,LON/USDT,0.9841,0.9841,0.9717,0.9717,845.4939,830.68716712
1651507200,2022-05-02 16:00:00,LON/USDT,0.9883,1.019,0.987,0.987,4.1021,4.08349493
1651503600,2022-05-02 15:00:00,LON/USDT,0.9895,0.99,0.985,0.9875,490.4132,484.20183643
1651500000,2022-05-02 14:00:00,LON/USDT,0.9899,0.993,0.979,0.9887,1264.8504,1249.230514
1651496400,2022-05-02 13:00:00,LON/USDT,0.9783,0.987,0.9783,0.9862,10.9404,10.78546136
1651492800,2022-05-02 12:00:00,LON/USDT,0.9698,0.984,0.9698,0.9798,254.5017,249.40384426
1651489200,2022-05-02 11:00:00,LON/USDT,0.999,0.999,0.966,0.975,309.294,301.10901788
1651485600,2022-05-02 10:00:00,LON/USDT,0.994,1.0199,0.981,0.981,3635.76574405,3619.823555756595
1651482000,2022-05-02 09:00:00,LON/USDT,0.995,1.0055,0.995,0.9998,1.3326,1.32918948
1651478400,2022-05-02 08:00:00,LON/USDT,1.0031,1.0031,0.995,1.0006,401.4671,402.00520287
1651474800,2022-05-02 07:00:00,LON/USDT,1.009,1.009,1.009,1.009,0.2728,0.2752552
1651471200,2022-05-02 06:00:00,LON/USDT,1.0082,1.0166,1.0082,1.0166,17.14146578,17.349884271948
1651467600,2022-05-02 05:00:00,LON/USDT,1.0037,1.0132,1.0037,1.0132,8.85390315,8.96468819158
1651464000,2022-05-02 04:00:00,LON/USDT,1.0005,1.0005,1.0005,1.0005,0,0
1651460400,2022-05-02 03:00:00,LON/USDT,1.0001,1.0005,1.0001,1.0005,1.1208,1.12114868
1651456800,2022-05-02 02:00:00,LON/USDT,0.99,1.001,0.9898,0.9987,2334.4447,2324.32766546
1651453200,2022-05-02 01:00:00,LON/USDT,0.9929,1.0032,0.9929,0.9998,8654.1524258,8652.27911452256
1651449600,2022-05-02 00:00:00,LON/USDT,0.993,1.008,0.993,0.994,225.6358,225.94181782
1651446000,2022-05-01 23:00:00,LON/USDT,0.9881,0.9893,0.9881,0.9893,1.326,1.31098392
1651442400,2022-05-01 22:00:00,LON/USDT,0.987,0.9912,0.9814,0.9814,177.0092,174.88061908
1651438800,2022-05-01 21:00:00,LON/USDT,0.9805,0.9843,0.9702,0.9725,58.3311,57.07305006
1651435200,2022-05-01 20:00:00,LON/USDT,0.9717,0.978,0.9705,0.978,6.7985,6.60588747
1651431600,2022-05-01 19:00:00,LON/USDT,0.9679,0.9679,0.9585,0.9632,2.7376,2.63640878
1651428000,2022-05-01 18:00:00,LON/USDT,0.9686,0.9686,0.9631,0.9631,2.5106,2.42261791
1651424400,2022-05-01 17:00:00,LON/USDT,0.9771,0.9797,0.968,0.9736,108.969,105.65091841
1651420800,2022-05-01 16:00:00,LON/USDT,0.9783,0.9783,0.9725,0.977,103.56606034,101.118564284962
1651417200,2022-05-01 15:00:00,LON/USDT,0.965,0.981,0.9618,0.981,184.94779774,179.108857714909
1651413600,2022-05-01 14:00:00,LON/USDT,0.9644,0.968,0.963,0.963,28.84468309,27.82535939112
1651410000,2022-05-01 13:00:00,LON/USDT,0.968,0.968,0.957,0.968,246.0356,236.2338473
1651406400,2022-05-01 12:00:00,LON/USDT,0.9618,0.966,0.9618,0.966,27.3195,26.28468444
1651402800,2022-05-01 11:00:00,LON/USDT,0.957,0.957,0.948,0.9511,673.5763,640.07511424
1651399200,2022-05-01 10:00:00,LON/USDT,0.96,0.96,0.96,0.96,1.1043,1.060128
1651395600,2022-05-01 09:00:00,LON/USDT,0.97,0.97,0.9647,0.9647,467.6352,453.57564553
1651392000,2022-05-01 08:00:00,LON/USDT,0.9709,0.978,0.968,0.978,101.1119,98.11992713
1651388400,2022-05-01 07:00:00,LON/USDT,0.9652,0.9652,0.9604,0.9604,579.6438,559.46820696
1651384800,2022-05-01 06:00:00,LON/USDT,0.9675,0.9675,0.9675,0.9675,0.5365,0.51906375
1651381200,2022-05-01 05:00:00,LON/USDT,0.9562,0.975,0.9562,0.9731,1302.0764,1250.69457239
1651377600,2022-05-01 04:00:00,LON/USDT,0.9535,0.9535,0.9525,0.9525,91.5784,87.31966
1651374000,2022-05-01 03:00:00,LON/USDT,0.9475,0.9475,0.9475,0.9475,0,0
1651370400,2022-05-01 02:00:00,LON/USDT,0.9492,0.9536,0.9475,0.9475,97.069,92.23236105
1651366800,2022-05-01 01:00:00,LON/USDT,0.9477,0.954,0.9394,0.954,254.3224,240.43207611
1651363200,2022-05-01 00:00:00,LON/USDT,0.9353,0.9513,0.9318,0.947,999.5593,946.0220903
1651359600,2022-04-30 23:00:00,LON/USDT,0.957,0.957,0.906,0.939,9583.38038014,8831.085496496598
1651356000,2022-04-30 22:00:00,LON/USDT,0.9789,0.9789,0.96,0.96,2.18,2.11442942
1651352400,2022-04-30 21:00:00,LON/USDT,0.9887,0.9887,0.9847,0.9847,50.1886,49.62071442
1651348800,2022-04-30 20:00:00,LON/USDT,0.996,0.9988,0.9954,0.9954,4.04264251,4.027873474454
1651345200,2022-04-30 19:00:00,LON/USDT,0.9849,0.993,0.9837,0.993,129.7739,127.7880156
1651341600,2022-04-30 18:00:00,LON/USDT,0.9803,0.985,0.9788,0.9793,137.85411411,135.58066519835
1651338000,2022-04-30 17:00:00,LON/USDT,0.983,0.9888,0.9776,0.98,504.9089,496.73056026
1651334400,2022-04-30 16:00:00,LON/USDT,0.984,0.9886,0.984,0.9886,25.1622,24.87470924
1651330800,2022-04-30 15:00:00,LON/USDT,0.963,0.981,0.963,0.981,113.1216,109.52373796
1651327200,2022-04-30 14:00:00,LON/USDT,0.9686,0.9691,0.966,0.966,256.7176,248.6570847
1651323600,2022-04-30 13:00:00,LON/USDT,0.9764,0.9764,0.97,0.9712,401.6816,391.25630662
1651320000,2022-04-30 12:00:00,LON/USDT,0.9772,0.9772,0.9772,0.9772,0.8141,0.79553852
1651316400,2022-04-30 11:00:00,LON/USDT,0.9781,0.9781,0.9759,0.9759,169.595,165.51458628
1651312800,2022-04-30 10:00:00,LON/USDT,0.9773,0.9773,0.9725,0.9725,20.5533,19.99542201
1651309200,2022-04-30 09:00:00,LON/USDT,0.9759,0.9767,0.9759,0.9767,0.3459,0.33768285
1651305600,2022-04-30 08:00:00,LON/USDT,0.9793,0.9793,0.972,0.972,36.2785,35.47226911
1651302000,2022-04-30 07:00:00,LON/USDT,0.9869,0.9869,0.9869,0.9869,0.8355,0.82455495
1651298400,2022-04-30 06:00:00,LON/USDT,0.9873,0.9908,0.9855,0.9908,361.2609,356.18348642
1651294800,2022-04-30 05:00:00,LON/USDT,0.9908,0.9908,0.9908,0.9908,0.501,0.4963908
1651291200,2022-04-30 04:00:00,LON/USDT,0.9916,0.992,0.9916,0.992,16.6966,16.55670452
1651287600,2022-04-30 03:00:00,LON/USDT,0.9906,0.9906,0.9906,0.9906,0.2268,0.22466808
1651284000,2022-04-30 02:00:00,LON/USDT,1.0041,1.0041,0.9996,0.9996,1.2673,1.26791718
1651280400,2022-04-30 01:00:00,LON/USDT,1.0044,1.0044,0.9976,0.9976,40.60199914,40.649219436474
1651276800,2022-04-30 00:00:00,LON/USDT,0.9851,1.002,0.9851,1.002,33.3998248,33.00707537312
1651273200,2022-04-29 23:00:00,LON/USDT,0.9799,0.985,0.9799,0.985,130.721,128.75754728
1651269600,2022-04-29 22:00:00,LON/USDT,0.979,0.979,0.9778,0.9778,5.88348212,5.75962779548
1651266000,2022-04-29 21:00:00,LON/USDT,0.9685,0.9685,0.9685,0.9685,23.786,23.036741
1651262400,2022-04-29 20:00:00,LON/USDT,0.9723,0.9723,0.9723,0.9723,75.6235,73.52872905
1651258800,2022-04-29 19:00:00,LON/USDT,0.9839,0.9839,0.966,0.966,1.5821,1.53397255
1651255200,2022-04-29 18:00:00,LON/USDT,0.9723,0.9723,0.9661,0.9661,96.5285,93.26000473
1651251600,2022-04-29 17:00:00,LON/USDT,0.9709,0.9813,0.9709,0.9813,161.529,157.25854751
1651248000,2022-04-29 16:00:00,LON/USDT,0.9908,0.9939,0.9709,0.9709,115.24769299,113.293088512761
1651244400,2022-04-29 15:00:00,LON/USDT,0.9872,0.9872,0.9872,0.9872,0.5526,0.54552672
1651240800,2022-04-29 14:00:00,LON/USDT,0.996,0.9994,0.9875,0.9875,292.5206,290.34109015
1651237200,2022-04-29 13:00:00,LON/USDT,0.9855,0.993,0.9855,0.993,89.1163,87.88860855
1651233600,2022-04-29 12:00:00,LON/USDT,0.9787,0.99,0.9787,0.99,32.8232,32.30575895
1651230000,2022-04-29 11:00:00,LON/USDT,0.978,0.9833,0.972,0.9833,43.6443,42.62360547
1651226400,2022-04-29 10:00:00,LON/USDT,1.0023,1.0023,0.981,0.981,5.4677,5.46998872
1651222800,2022-04-29 09:00:00,LON/USDT,1.004,1.0105,1.004,1.0105,1.5003,1.5069512
1651219200,2022-04-29 08:00:00,LON/USDT,1.0108,1.0108,1.0024,1.0024,969.1902,972.31610332
1651215600,2022-04-29 07:00:00,LON/USDT,1.001,1.015,1.001,1.0124,776.82253164,784.0975009646
1651212000,2022-04-29 06:00:00,LON/USDT,1.001,1.001,1.001,1.001,0.1915,0.1916915
1651208400,2022-04-29 05:00:00,LON/USDT,0.9922,0.9988,0.9922,0.9988,100.9204,100.13541472
1651204800,2022-04-29 04:00:00,LON/USDT,0.987,0.987,0.987,0.987,0.3589,0.3542343
1651201200,2022-04-29 03:00:00,LON/USDT,0.9866,0.9866,0.9866,0.9866,1.2492,1.23246072
1651197600,2022-04-29 02:00:00,LON/USDT,0.9933,0.9933,0.9851,0.9851,134.2175,133.30612315
1651194000,2022-04-29 01:00:00,LON/USDT,0.986,1.0042,0.9836,0.9836,1651.3781,1645.94034194
1651190400,2022-04-29 00:00:00,LON/USDT,0.975,0.9773,0.974,0.9763,172.2623,168.15411354
1651186800,2022-04-28 23:00:00,LON/USDT,0.981,0.981,0.981,0.981,0.4065,0.3987765
1651183200,2022-04-28 22:00:00,LON/USDT,0.9857,0.9857,0.9754,0.9754,37.03482669,36.355319578333
1651179600,2022-04-28 21:00:00,LON/USDT,0.9849,0.9849,0.9849,0.9849,25.54666844,25.160913746556
1651176000,2022-04-28 20:00:00,LON/USDT,0.984,0.984,0.984,0.984,0.9536,0.9383424
1651172400,2022-04-28 19:00:00,LON/USDT,0.987,0.993,0.987,0.9916,1053.44441935,1045.27401776455
1651168800,2022-04-28 18:00:00,LON/USDT,0.993,0.993,0.993,0.993,0.2863,0.2842959
1651165200,2022-04-28 17:00:00,LON/USDT,0.993,0.993,0.993,0.993,0.9682,0.9614226
1651161600,2022-04-28 16:00:00,LON/USDT,0.9876,0.9876,0.9876,0.9876,0.2031,0.20058156
1651158000,2022-04-28 15:00:00,LON/USDT,0.993,0.993,0.993,0.993,0.5501,0.5462493
1651154400,2022-04-28 14:00:00,LON/USDT,0.984,0.984,0.9827,0.9827,1.2643,1.24255982
1651150800,2022-04-28 13:00:00,LON/USDT,0.9957,0.9957,0.9893,0.9893,340.768,338.94416895
1651147200,2022-04-28 12:00:00,LON/USDT,0.996,1.004,0.9955,0.9955,344.43934129,345.58076837516
1651143600,2022-04-28 11:00:00,LON/USDT,0.9897,0.9897,0.9897,0.9897,0.2849,0.28196553
1651140000,2022-04-28 10:00:00,LON/USDT,0.993,0.9953,0.9872,0.9893,1238.52289336,1230.780354128512
1651136400,2022-04-28 09:00:00,LON/USDT,0.981,0.99,0.981,0.9896,8.0568,7.96793422
1651132800,2022-04-28 08:00:00,LON/USDT,0.966,0.9771,0.963,0.9771,1.4873,1.45062588
1651129200,2022-04-28 07:00:00,LON/USDT,0.968,0.968,0.968,0.968,0.4847,0.4691896
1651125600,2022-04-28 06:00:00,LON/USDT,0.9689,0.9689,0.9675,0.9675,1.4249,1.37953015
1651122000,2022-04-28 05:00:00,LON/USDT,0.975,0.975,0.969,0.969,80.7755,78.44948864
1651118400,2022-04-28 04:00:00,LON/USDT,0.981,0.993,0.9752,0.9752,80.5423,79.17828336
1651114800,2022-04-28 03:00:00,LON/USDT,0.9772,0.9772,0.9772,0.9772,0.1112,0.10866464
1651111200,2022-04-28 02:00:00,LON/USDT,0.9764,0.9764,0.9764,0.9764,0.2719,0.26548316
1651107600,2022-04-28 01:00:00,LON/USDT,0.9712,0.978,0.9712,0.9747,39.1713,38.14796953
1651104000,2022-04-28 00:00:00,LON/USDT,0.9699,0.9699,0.9699,0.9699,1.2102,1.17377298
1651100400,2022-04-27 23:00:00,LON/USDT,0.964,0.967,0.964,0.967,0.9446,0.9130478
1651096800,2022-04-27 22:00:00,LON/USDT,0.965,0.965,0.965,0.965,11.38072538,10.9823999917
1651093200,2022-04-27 21:00:00,LON/USDT,0.965,0.965,0.96,0.96,11.0593,10.666928
1651089600,2022-04-27 20:00:00,LON/USDT,0.965,0.9679,0.964,0.9679,917.212,884.28810505
1651086000,2022-04-27 19:00:00,LON/USDT,0.96,0.9623,0.9591,0.9623,7.7243,7.41423567
1651082400,2022-04-27 18:00:00,LON/USDT,0.9666,0.9666,0.9653,0.9653,86.6816,83.67424248
1651078800,2022-04-27 17:00:00,LON/USDT,0.967,0.967,0.9626,0.965,38.8916,37.58212153
1651075200,2022-04-27 16:00:00,LON/USDT,0.9687,0.981,0.9687,0.9689,156.6081,151.88597978
1651071600,2022-04-27 15:00:00,LON/USDT,0.9631,0.9634,0.9582,0.9634,1543.931,1482.30688072
1651068000,2022-04-27 14:00:00,LON/USDT,0.9568,0.959,0.9531,0.9531,171.05,163.94017569
1651064400,2022-04-27 13:00:00,LON/USDT,0.952,0.969,0.952,0.969,184.7851,176.3925474
1651060800,2022-04-27 12:00:00,LON/USDT,0.954,0.954,0.9529,0.9529,10.3921,9.91389609
1651057200,2022-04-27 11:00:00,LON/USDT,0.963,0.964,0.948,0.9627,176.8066,170.11403637
1651053600,2022-04-27 10:00:00,LON/USDT,0.9752,0.9752,0.9702,0.9702,16.73405126,16.303788968752
1651050000,2022-04-27 09:00:00,LON/USDT,0.965,0.9684,0.9647,0.9679,283.2857,273.66185663
1651046400,2022-04-27 08:00:00,LON/USDT,0.978,0.981,0.972,0.972,482.7987,471.14836424
1651042800,2022-04-27 07:00:00,LON/USDT,0.9722,0.9776,0.972,0.9776,29.3994,28.5846219
1651039200,2022-04-27 06:00:00,LON/USDT,0.9668,0.972,0.9668,0.9713,7.0069,6.80311209
1651035600,2022-04-27 05:00:00,LON/USDT,0.963,0.9683,0.963,0.9653,25.7221,24.82996441
1651032000,2022-04-27 04:00:00,LON/USDT,0.956,0.956,0.956,0.956,0,0
1651028400,2022-04-27 03:00:00,LON/USDT,0.956,0.956,0.955,0.956,108.3751,103.6028914
1651024800,2022-04-27 02:00:00,LON/USDT,0.957,0.9601,0.957,0.9601,1.5238,1.46263861
1651021200,2022-04-27 01:00:00,LON/USDT,0.9556,0.9556,0.9556,0.9556,0.4607,0.44024492
1651017600,2022-04-27 00:00:00,LON/USDT,0.954,0.954,0.954,0.954,0.7441,0.7098714
1651014000,2022-04-26 23:00:00,LON/USDT,0.9459,0.9459,0.9368,0.9456,484.49753424,456.878989199408
1651010400,2022-04-26 22:00:00,LON/USDT,0.9567,0.9567,0.9556,0.9556,12.30176064,11.768189874288
1651006800,2022-04-26 21:00:00,LON/USDT,0.9556,0.9591,0.9519,0.9519,1876.15755646,1796.665791140786
1651003200,2022-04-26 20:00:00,LON/USDT,0.956,0.956,0.9453,0.9453,2.5959,2.46538216
1650999600,2022-04-26 19:00:00,LON/USDT,0.963,0.963,0.948,0.948,165.3926,158.5946626
1650996000,2022-04-26 18:00:00,LON/USDT,0.9725,0.9725,0.9654,0.9703,113.8128,110.49332256
1650992400,2022-04-26 17:00:00,LON/USDT,0.993,0.993,0.9703,0.9703,47.7083,46.52264399
1650988800,2022-04-26 16:00:00,LON/USDT,0.981,0.9889,0.978,0.9847,64.8362,63.7286516
1650985200,2022-04-26 15:00:00,LON/USDT,0.9862,0.99,0.9852,0.989,62.214,61.34109436
1650981600,2022-04-26 14:00:00,LON/USDT,0.9811,0.992,0.9811,0.992,354.9945,349.07581235
1650978000,2022-04-26 13:00:00,LON/USDT,0.9874,0.9874,0.984,0.985,101.1714,99.6785855
1650974400,2022-04-26 12:00:00,LON/USDT,0.994,0.994,0.9903,0.991,97.394,96.4724624
1650970800,2022-04-26 11:00:00,LON/USDT,0.9959,0.999,0.9889,0.9932,1897.8766,1884.45405038
1650967200,2022-04-26 10:00:00,LON/USDT,0.999,0.999,0.9963,0.9963,11.53599339,11.52299237661
1650963600,2022-04-26 09:00:00,LON/USDT,0.9971,0.9971,0.9962,0.9962,1.2163,1.21176806
1650960000,2022-04-26 08:00:00,LON/USDT,0.9999,0.9999,0.9999,0.9999,0.4798,0.47975202
1650956400,2022-04-26 07:00:00,LON/USDT,0.9946,0.9946,0.9946,0.9946,2.9,2.88434
1650952800,2022-04-26 06:00:00,LON/USDT,0.9964,0.9964,0.9964,0.9964,0.2881,0.28706284
1650949200,2022-04-26 05:00:00,LON/USDT,1.0011,1.0018,1.0011,1.0018,0.4512,0.45176716
1650945600,2022-04-26 04:00:00,LON/USDT,0.9935,0.9935,0.9935,0.9935,6.2935,6.25259225
1650942000,2022-04-26 03:00:00,LON/USDT,0.9995,0.9995,0.9995,0.9995,0.4134,0.4131933
1650938400,2022-04-26 02:00:00,LON/USDT,1.0004,1.001,1.0003,1.001,1.0023,1.00268732
1650934800,2022-04-26 01:00:00,LON/USDT,1.013,1.013,1.0025,1.0025,13.7163,13.77641555
1650931200,2022-04-26 00:00:00,LON/USDT,0.9945,1.0127,0.994,1.0083,137.7068,137.37909268
1650927600,2022-04-25 23:00:00,LON/USDT,0.9947,0.9947,0.9947,0.9947,0.2821,0.28060487
1650924000,2022-04-25 22:00:00,LON/USDT,0.999,0.999,0.9887,0.9887,237.43289339,235.16624986661
1650920400,2022-04-25 21:00:00,LON/USDT,0.996,0.9963,0.996,0.9963,3.036,3.02473665
1650916800,2022-04-25 20:00:00,LON/USDT,1.0075,1.0164,1.0016,1.0065,2522.83922048,2548.520435155392
1650913200,2022-04-25 19:00:00,LON/USDT,0.9975,1.005,0.9975,1.005,472.67901985,473.501941888514
1650909600,2022-04-25 18:00:00,LON/USDT,0.9873,0.996,0.9873,0.996,12.8029,12.69180294
1650906000,2022-04-25 17:00:00,LON/USDT,0.9875,0.991,0.9854,0.991,328.6003,324.1000659
1650902400,2022-04-25 16:00:00,LON/USDT,0.966,0.99,0.9629,0.9875,105.5679,103.33330359
1650898800,2022-04-25 15:00:00,LON/USDT,0.9495,0.985,0.9492,0.985,1817.56417423,1745.88867807489
1650895200,2022-04-25 14:00:00,LON/USDT,0.945,0.9544,0.9392,0.9499,89.8036,85.09844368
1650891600,2022-04-25 13:00:00,LON/USDT,0.948,0.9493,0.948,0.9493,1.4809,1.40568122
1650888000,2022-04-25 12:00:00,LON/USDT,0.9565,0.9662,0.9565,0.9661,93.30621059,90.104391092058
1650884400,2022-04-25 11:00:00,LON/USDT,0.954,0.964,0.954,0.9577,681.6654,653.27973931
1650880800,2022-04-25 10:00:00,LON/USDT,0.9536,0.9536,0.9504,0.9536,12.64007852,12.051055676672
1650877200,2022-04-25 09:00:00,LON/USDT,0.9481,0.9535,0.94,0.9535,210.20934519,199.798548305108
1650873600,2022-04-25 08:00:00,LON/USDT,0.9406,0.9406,0.9406,0.9406,0.136,0.1279216
1650870000,2022-04-25 07:00:00,LON/USDT,0.942,0.942,0.9308,0.937,629.46021531,588.55554953547
1650866400,2022-04-25 06:00:00,LON/USDT,0.9613,0.9613,0.9613,0.9613,0,0
1650862800,2022-04-25 05:00:00,LON/USDT,0.962,0.962,0.9613,0.9613,0.8253,0.79345028
1650859200,2022-04-25 04:00:00,LON/USDT,0.9581,0.9581,0.9581,0.9581,61.5,58.92315
1650855600,2022-04-25 03:00:00,LON/USDT,0.9572,0.9572,0.9568,0.9568,14.4151,13.79247204
1650852000,2022-04-25 02:00:00,LON/USDT,0.9579,0.9579,0.957,0.957,52.785,50.5532502
1650848400,2022-04-25 01:00:00,LON/USDT,0.9486,0.96,0.941,0.9571,262.09651937,250.734145674382
1650844800,2022-04-25 00:00:00,LON/USDT,0.968,0.968,0.941,0.941,506.9549,481.55767693
1650841200,2022-04-24 23:00:00,LON/USDT,0.9708,0.9708,0.9696,0.9696,50.7201,49.17844496
1650837600,2022-04-24 22:00:00,LON/USDT,0.9798,0.9798,0.9798,0.9798,11.20881812,10.982399993976
1650834000,2022-04-24 21:00:00,LON/USDT,0.974,0.974,0.974,0.974,0,0
1650830400,2022-04-24 20:00:00,LON/USDT,0.986,0.986,0.974,0.974,140.2628,136.72381338
1650826800,2022-04-24 19:00:00,LON/USDT,0.981,0.986,0.981,0.986,16.0852,15.7806812
1650823200,2022-04-24 18:00:00,LON/USDT,0.9726,0.9794,0.9726,0.9794,29.2624,28.65787416
1650819600,2022-04-24 17:00:00,LON/USDT,0.9832,0.9866,0.9698,0.9746,7442.42879568,7277.970206438504
1650816000,2022-04-24 16:00:00,LON/USDT,0.979,0.9833,0.972,0.9833,3075.4779863,3013.93440023879
1650812400,2022-04-24 15:00:00,LON/USDT,0.978,0.9803,0.973,0.9746,593.4761,581.18303563
1650808800,2022-04-24 14:00:00,LON/USDT,0.969,0.976,0.9687,0.976,262.8836,255.03376026
1650805200,2022-04-24 13:00:00,LON/USDT,0.9664,0.968,0.963,0.963,645.8843,624.09733383
1650801600,2022-04-24 12:00:00,LON/USDT,0.9616,0.9616,0.9616,0.9616,0,0
1650798000,2022-04-24 11:00:00,LON/USDT,0.964,0.964,0.958,0.9616,124.4954,119.56293723
1650794400,2022-04-24 10:00:00,LON/USDT,0.969,0.969,0.9685,0.9685,35.80715862,34.684899996535
1650790800,2022-04-24 09:00:00,LON/USDT,0.9696,0.9696,0.9653,0.9653,26.2973,25.39612399
1650787200,2022-04-24 08:00:00,LON/USDT,0.9731,0.9737,0.9679,0.9681,43.04211216,41.721207498849
1650783600,2022-04-24 07:00:00,LON/USDT,0.978,0.978,0.974,0.974,25.084,24.5316412
1650780000,2022-04-24 06:00:00,LON/USDT,0.981,0.981,0.981,0.981,5.0964,4.9995684
1650776400,2022-04-24 05:00:00,LON/USDT,0.9836,0.9836,0.9836,0.9836,0,0
1650772800,2022-04-24 04:00:00,LON/USDT,0.986,0.99,0.9836,0.9836,0.8249,0.81406672
1650769200,2022-04-24 03:00:00,LON/USDT,0.9802,0.9802,0.9802,0.9802,0,0
1650765600,2022-04-24 02:00:00,LON/USDT,0.9802,0.9802,0.9802,0.9802,0,0
1650762000,2022-04-24 01:00:00,LON/USDT,0.9802,0.9802,0.9802,0.9802,86.3015711,84.59279999222
1650758400,2022-04-24 00:00:00,LON/USDT,0.9709,0.9709,0.9709,0.9709,0,0
1650754800,2022-04-23 23:00:00,LON/USDT,0.982,0.982,0.9682,0.9709,484.6924,472.10820304
1650751200,2022-04-23 22:00:00,LON/USDT,0.985,0.985,0.985,0.985,11.14964467,10.98239999995
1650747600,2022-04-23 21:00:00,LON/USDT,0.9862,0.9862,0.9862,0.9862,0,0
1650744000,2022-04-23 20:00:00,LON/USDT,0.98,0.9862,0.98,0.9862,1269.84901636,1250.525174194232
1650740400,2022-04-23 19:00:00,LON/USDT,0.9797,0.9797,0.9781,0.9781,82.5148,80.83477724
1650736800,2022-04-23 18:00:00,LON/USDT,0.9781,0.9781,0.9781,0.9781,0,0
1650733200,2022-04-23 17:00:00,LON/USDT,0.9781,0.9781,0.9781,0.9781,0,0
1650729600,2022-04-23 16:00:00,LON/USDT,0.972,0.9781,0.962,0.9781,1.5655,1.51832308
1650726000,2022-04-23 15:00:00,LON/USDT,0.9731,0.9731,0.9731,0.9731,0,0
1650722400,2022-04-23 14:00:00,LON/USDT,0.9731,0.9731,0.9731,0.9731,80.7303,78.55865493
1650718800,2022-04-23 13:00:00,LON/USDT,0.9789,0.9789,0.9789,0.9789,748.199,732.4120011
1650715200,2022-04-23 12:00:00,LON/USDT,0.979,0.979,0.979,0.979,24.9533,24.4292807
1650711600,2022-04-23 11:00:00,LON/USDT,0.9796,0.9796,0.9796,0.9796,0.11,0.107756
1650708000,2022-04-23 10:00:00,LON/USDT,0.98,0.98,0.98,0.98,11.31653061,11.0901999978
1650704400,2022-04-23 09:00:00,LON/USDT,0.9805,0.9805,0.9805,0.9805,0.11,0.107855
1650700800,2022-04-23 08:00:00,LON/USDT,0.977,0.977,0.977,0.977,10.7912,10.5430024
1650697200,2022-04-23 07:00:00,LON/USDT,0.9748,0.98,0.9725,0.98,473.54725526,461.4158846348
1650693600,2022-04-23 06:00:00,LON/USDT,0.98,0.99,0.9746,0.9746,22.8873,22.48252964
1650690000,2022-04-23 05:00:00,LON/USDT,0.9715,0.982,0.97,0.982,617.84718048,602.604403297248
1650686400,2022-04-23 04:00:00,LON/USDT,0.9701,0.9701,0.9701,0.9701,0.1552,0.15055952
1650682800,2022-04-23 03:00:00,LON/USDT,0.9659,0.9661,0.9659,0.966,227.4154,219.6946283
1650679200,2022-04-23 02:00:00,LON/USDT,0.9748,0.9748,0.9719,0.9719,0.8473,0.82562962
1650675600,2022-04-23 01:00:00,LON/USDT,0.972,0.976,0.972,0.975,13.0262,12.7019372
1650672000,2022-04-23 00:00:00,LON/USDT,0.97,0.97,0.97,0.97,89.0381664,86.367021408
1650668400,2022-04-22 23:00:00,LON/USDT,0.9675,0.9675,0.9675,0.9675,0,0
1650664800,2022-04-22 22:00:00,LON/USDT,0.9675,0.97,0.9675,0.9675,42.5483336,41.193458242
1650661200,2022-04-22 21:00:00,LON/USDT,0.9677,0.9677,0.9651,0.9675,91.0914,88.11843812
1650657600,2022-04-22 20:00:00,LON/USDT,0.9633,0.9675,0.9633,0.9675,5.114,4.9473162
1650654000,2022-04-22 19:00:00,LON/USDT,0.964,0.966,0.964,0.966,0.3609,0.348374
