https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KAVA,Volume USDT
1652562000,2022-05-14 21:00:00,KAVA/USDT,2.1087,2.1832,2.101,2.1733,30927.27045703,65969.811413225731
1652558400,2022-05-14 20:00:00,KAVA/USDT,2.0875,2.1359,2.0827,2.1093,32449.1791981,68549.093704950745
1652554800,2022-05-14 19:00:00,KAVA/USDT,2.0875,2.1105,2.0756,2.0832,30035.79379069,62787.221233885054
1652551200,2022-05-14 18:00:00,KAVA/USDT,2.1091,2.163,2.0823,2.0876,59175.55143348,124942.408853757226
1652547600,2022-05-14 17:00:00,KAVA/USDT,2.0622,2.1155,2.05,2.0995,70798.34963193,147672.094005851388
1652544000,2022-05-14 16:00:00,KAVA/USDT,1.9641,2.0957,1.9303,2.0612,72619.16212107,146555.604255697605
1652540400,2022-05-14 15:00:00,KAVA/USDT,1.993,2.0199,1.93,1.9627,49905.56915085,98292.137388365924
1652536800,2022-05-14 14:00:00,KAVA/USDT,1.9846,2.0174,1.9751,1.993,29137.34023496,58260.437293912274
1652533200,2022-05-14 13:00:00,KAVA/USDT,2.02,2.0439,1.975,1.9866,31702.37110998,63550.214517632194
1652529600,2022-05-14 12:00:00,KAVA/USDT,2.0369,2.0902,2.0075,2.012,49461.39466076,101394.496999143732
1652526000,2022-05-14 11:00:00,KAVA/USDT,1.9848,2.0908,1.9656,2.0432,39484.44648148,79695.570408788589
1652522400,2022-05-14 10:00:00,KAVA/USDT,2.0225,2.0255,1.964,1.9834,32287.6683174,64409.689152543558
1652518800,2022-05-14 09:00:00,KAVA/USDT,2.0995,2.1091,2.0103,2.0225,22802.7078,47124.35601058
1652515200,2022-05-14 08:00:00,KAVA/USDT,2.1282,2.141,2.0848,2.0961,14955.07909267,31584.711079144592
1652511600,2022-05-14 07:00:00,KAVA/USDT,2.1441,2.1683,2.1268,2.1273,35375.96970411,76231.271077970169
1652508000,2022-05-14 06:00:00,KAVA/USDT,2.1427,2.1627,2.0946,2.1412,21097.95593918,44940.789080247748
1652504400,2022-05-14 05:00:00,KAVA/USDT,2.1481,2.1659,2.1056,2.1429,24281.18428545,51968.988062090202
1652500800,2022-05-14 04:00:00,KAVA/USDT,2.2169,2.239,2.1125,2.1544,58160.81614781,125690.680836351172
1652497200,2022-05-14 03:00:00,KAVA/USDT,2.2308,2.2535,2.2087,2.2168,18118.41036083,40361.069893261386
1652493600,2022-05-14 02:00:00,KAVA/USDT,2.1826,2.2934,2.1465,2.2303,30887.4629109,67985.024907024012
1652490000,2022-05-14 01:00:00,KAVA/USDT,2.0824,2.2165,2.0821,2.177,21743.38525333,46869.761536297538
1652486400,2022-05-14 00:00:00,KAVA/USDT,2.0442,2.1276,2.0139,2.0872,29235.03417198,61059.016730355091
1652482800,2022-05-13 23:00:00,KAVA/USDT,2.0911,2.1003,1.9725,2.0451,18606.36422804,37851.399921408032
1652479200,2022-05-13 22:00:00,KAVA/USDT,2.1369,2.1691,2.0665,2.0895,40015.26790896,84226.525289753802
1652475600,2022-05-13 21:00:00,KAVA/USDT,2.1142,2.1784,2.1048,2.1365,16455.92298514,35111.591662481457
1652472000,2022-05-13 20:00:00,KAVA/USDT,2.0943,2.153,2.0717,2.1133,15015.17250625,31673.60749474072
1652468400,2022-05-13 19:00:00,KAVA/USDT,2.0895,2.1878,2.075,2.1002,14913.1020285,31669.40617466312
1652464800,2022-05-13 18:00:00,KAVA/USDT,2.1199,2.1403,2.0412,2.0956,6055.2257482,12711.92137796768
1652461200,2022-05-13 17:00:00,KAVA/USDT,2.1119,2.2,2.0946,2.1149,28403.67451392,61551.620312819607
1652457600,2022-05-13 16:00:00,KAVA/USDT,2,2.2447,1.9528,2.1119,78301.74786729,159795.926954074685
1652454000,2022-05-13 15:00:00,KAVA/USDT,2.2972,2.2977,1.5966,2.0084,404522.35505213,779979.098605979001
1652450400,2022-05-13 14:00:00,KAVA/USDT,2.2332,2.3412,2.2301,2.2962,24588.46798611,56326.523171680023
1652446800,2022-05-13 13:00:00,KAVA/USDT,2.2618,2.2631,2.1193,2.2327,68136.32817315,150390.602934607546
1652443200,2022-05-13 12:00:00,KAVA/USDT,2.267,2.3039,2.2311,2.2626,53879.3133122,121891.008749838556
1652439600,2022-05-13 11:00:00,KAVA/USDT,2.2156,2.415,2.1878,2.2635,67842.55168639,151793.478603445985
1652436000,2022-05-13 10:00:00,KAVA/USDT,2.1642,2.2316,2.0955,2.2162,31728.47258119,67785.77524680935
1652432400,2022-05-13 09:00:00,KAVA/USDT,2.024,2.2,2.0183,2.1615,34585.52521099,72774.851793162721
1652428800,2022-05-13 08:00:00,KAVA/USDT,1.9593,2.0218,1.7884,2.0218,75973.0421901,148621.593262105457
1652425200,2022-05-13 07:00:00,KAVA/USDT,2.0343,2.1017,1.9576,1.9603,31147.1241693,62902.221550259545
1652421600,2022-05-13 06:00:00,KAVA/USDT,2.0281,2.0871,2.0225,2.0354,33409.81324026,68452.177069325964
1652418000,2022-05-13 05:00:00,KAVA/USDT,1.9108,2.3,1.8913,2.0235,81348.95866303,167293.659510516089
1652414400,2022-05-13 04:00:00,KAVA/USDT,1.9192,1.9354,1.872,1.9104,30390.29900632,57552.405969388172
1652410800,2022-05-13 03:00:00,KAVA/USDT,1.7874,1.9566,1.7824,1.9172,35957.15693575,67730.952451963842
1652407200,2022-05-13 02:00:00,KAVA/USDT,1.6779,1.7984,1.6637,1.7809,40930.93675374,70824.908938324537
1652403600,2022-05-13 01:00:00,KAVA/USDT,1.6887,1.7238,1.6582,1.6779,75419.15855041,126871.100557970842
1652400000,2022-05-13 00:00:00,KAVA/USDT,1.6557,1.7005,1.6042,1.6887,66142.22599964,109356.796453005108
1652396400,2022-05-12 23:00:00,KAVA/USDT,1.5847,1.6646,1.5847,1.6566,50265.75339182,81844.920230774008
1652392800,2022-05-12 22:00:00,KAVA/USDT,1.5788,1.5945,1.557,1.5815,42200.40963055,66521.17520785786
1652389200,2022-05-12 21:00:00,KAVA/USDT,1.6235,1.6235,1.5663,1.5812,49227.2154071,78205.234898079062
1652385600,2022-05-12 20:00:00,KAVA/USDT,1.6879,1.6879,1.6207,1.6207,52717.57503413,86892.695498992612
1652382000,2022-05-12 19:00:00,KAVA/USDT,1.6507,1.6943,1.6331,1.6898,99194.37571469,165201.022473286018
1652378400,2022-05-12 18:00:00,KAVA/USDT,1.6917,1.7061,1.6457,1.6509,57069.77349223,95970.200123784602
1652374800,2022-05-12 17:00:00,KAVA/USDT,1.7453,1.75,1.6838,1.6945,45578.99027094,78413.457734088444
1652371200,2022-05-12 16:00:00,KAVA/USDT,1.6498,1.758,1.6438,1.746,40736.67626074,69171.342920669743
1652367600,2022-05-12 15:00:00,KAVA/USDT,1.658,1.728,1.6478,1.6498,66548.03454757,112587.931618155071
1652364000,2022-05-12 14:00:00,KAVA/USDT,1.56,1.6676,1.5474,1.6576,79395.73913761,126244.946520307287
1652360400,2022-05-12 13:00:00,KAVA/USDT,1.6078,1.6412,1.5667,1.567,55073.7019085,88313.349943737568
1652356800,2022-05-12 12:00:00,KAVA/USDT,1.6063,1.6555,1.546,1.6107,45769.00448937,73128.521853060738
1652353200,2022-05-12 11:00:00,KAVA/USDT,1.6218,1.6938,1.6,1.6066,34567.60573514,56798.731747921784
1652349600,2022-05-12 10:00:00,KAVA/USDT,1.5344,1.6439,1.5174,1.6315,42355.34714471,66887.611079453019
1652346000,2022-05-12 09:00:00,KAVA/USDT,1.5415,1.5951,1.5193,1.5343,37230.86241838,57825.589452725861
1652342400,2022-05-12 08:00:00,KAVA/USDT,1.576,1.6,1.5138,1.5434,38179.27270952,59245.986633659515
1652338800,2022-05-12 07:00:00,KAVA/USDT,1.4949,1.6003,1.4098,1.5661,35245.43578755,53204.597671903105
1652335200,2022-05-12 06:00:00,KAVA/USDT,1.5412,1.6148,1.4951,1.5006,25615.29428049,39635.064999625133
1652331600,2022-05-12 05:00:00,KAVA/USDT,1.5332,1.6243,1.4486,1.5409,49797.94308995,76068.282125982646
1652328000,2022-05-12 04:00:00,KAVA/USDT,1.6366,1.6599,1.5084,1.532,31789.90573475,50280.20241875365
1652324400,2022-05-12 03:00:00,KAVA/USDT,1.7608,1.773,1.6405,1.6422,47211.08505319,81158.89938944595
1652320800,2022-05-12 02:00:00,KAVA/USDT,1.8651,1.875,1.7554,1.7628,28815.50524149,52003.627804978341
1652317200,2022-05-12 01:00:00,KAVA/USDT,1.9697,2.0043,1.862,1.866,19282.58185323,37445.751499004826
1652313600,2022-05-12 00:00:00,KAVA/USDT,1.9085,2.0326,1.8858,1.9755,22887.57657127,44977.519766183654
1652310000,2022-05-11 23:00:00,KAVA/USDT,1.8996,1.9385,1.8613,1.9045,21216.15341207,40248.247829451052
1652306400,2022-05-11 22:00:00,KAVA/USDT,1.8891,1.95,1.8612,1.9072,22095.88934994,42102.745742780789
1652302800,2022-05-11 21:00:00,KAVA/USDT,1.7582,1.8966,1.7554,1.8908,44044.64130952,80517.077724860323
1652299200,2022-05-11 20:00:00,KAVA/USDT,1.8973,1.9361,1.7434,1.7526,20258.30976363,37807.710392293637
1652295600,2022-05-11 19:00:00,KAVA/USDT,1.932,1.9509,1.8655,1.899,9350.91236471,17892.456716048353
1652292000,2022-05-11 18:00:00,KAVA/USDT,1.9544,1.9887,1.9128,1.9395,26496.51892148,51785.85861653553
1652288400,2022-05-11 17:00:00,KAVA/USDT,1.9643,2.0188,1.72,1.9507,72391.73648821,138502.762693012758
1652284800,2022-05-11 16:00:00,KAVA/USDT,2.0503,2.0884,1.9609,1.976,52871.57905258,106579.304557619744
1652281200,2022-05-11 15:00:00,KAVA/USDT,2.0751,2.0839,1.9819,2.0491,52025.66205324,106151.149411293453
1652277600,2022-05-11 14:00:00,KAVA/USDT,2.0682,2.1287,2.0269,2.0831,68272.12263117,142179.498012665803
1652274000,2022-05-11 13:00:00,KAVA/USDT,1.787,2.1617,1.7406,2.0816,109586.36159951,213659.395681662676
1652270400,2022-05-11 12:00:00,KAVA/USDT,2.2192,2.2876,1.6278,1.7924,145497.65816132,298822.207564252265
1652266800,2022-05-11 11:00:00,KAVA/USDT,2.4121,2.4132,2.114,2.2193,105440.43696779,244283.841222897398
1652263200,2022-05-11 10:00:00,KAVA/USDT,2.4707,2.4962,2.4092,2.4108,65504.27001705,159207.773667214974
1652259600,2022-05-11 09:00:00,KAVA/USDT,2.4404,2.4771,2.3492,2.4738,77684.68434797,187673.657904959037
1652256000,2022-05-11 08:00:00,KAVA/USDT,2.352,2.4652,2.3318,2.4394,73391.97287151,175552.355986263656
1652252400,2022-05-11 07:00:00,KAVA/USDT,2.4397,2.4835,2.2771,2.3625,60570.22692666,143723.458311497885
1652248800,2022-05-11 06:00:00,KAVA/USDT,2.6286,2.6612,2.4136,2.4356,39234.46914391,100258.585283603991
1652245200,2022-05-11 05:00:00,KAVA/USDT,2.6045,2.7308,2.5769,2.6206,22229.1297443,58833.37646312873
1652241600,2022-05-11 04:00:00,KAVA/USDT,2.6614,2.6893,2.5955,2.6068,33965.30302738,89927.975660924463
1652238000,2022-05-11 03:00:00,KAVA/USDT,2.7257,2.7625,2.6548,2.6708,30776.68079823,83279.881696642418
1652234400,2022-05-11 02:00:00,KAVA/USDT,2.6022,2.7273,2.5819,2.7205,39149.63190527,104281.397478742644
1652230800,2022-05-11 01:00:00,KAVA/USDT,2.71,2.7191,2.6036,2.6094,28714.5718938,76218.499641966455
1652227200,2022-05-11 00:00:00,KAVA/USDT,2.6863,2.7713,2.6609,2.7157,41933.85421724,114567.660570659293
1652223600,2022-05-10 23:00:00,KAVA/USDT,2.5803,2.7019,2.5757,2.6871,37924.59299468,101016.248972636123
1652220000,2022-05-10 22:00:00,KAVA/USDT,2.5858,2.7088,2.5331,2.5889,40980.3116344,107052.246381438951
1652216400,2022-05-10 21:00:00,KAVA/USDT,2.7524,2.7758,2.5787,2.5858,44426.95903841,119295.849304005071
1652212800,2022-05-10 20:00:00,KAVA/USDT,2.8,2.8276,2.7528,2.757,23827.71217599,66574.308970863564
1652209200,2022-05-10 19:00:00,KAVA/USDT,2.8528,2.8775,2.7972,2.8049,28183.94129892,79914.410787277024
1652205600,2022-05-10 18:00:00,KAVA/USDT,2.9353,2.9375,2.8478,2.8478,26644.10332343,76942.826182180711
1652202000,2022-05-10 17:00:00,KAVA/USDT,2.8319,2.9593,2.8314,2.9378,24297.96599471,70643.567598744825
1652198400,2022-05-10 16:00:00,KAVA/USDT,2.8709,2.882,2.8038,2.8272,23463.92785017,66584.815155917623
1652194800,2022-05-10 15:00:00,KAVA/USDT,2.8228,2.8886,2.757,2.8631,24836.66645764,70027.897144127008
1652191200,2022-05-10 14:00:00,KAVA/USDT,2.969,2.9935,2.8108,2.8197,19448.0268439,56501.886894030082
1652187600,2022-05-10 13:00:00,KAVA/USDT,2.9718,3.017,2.905,2.9635,22988.22083091,68064.724168735524
1652184000,2022-05-10 12:00:00,KAVA/USDT,2.9436,2.9886,2.9095,2.9748,22908.26170531,67559.138953847071
1652180400,2022-05-10 11:00:00,KAVA/USDT,2.853,2.9674,2.8421,2.9493,16921.54874695,49365.895941386222
1652176800,2022-05-10 10:00:00,KAVA/USDT,2.8635,2.8972,2.8405,2.8533,18365.86138284,52720.189384784116
1652173200,2022-05-10 09:00:00,KAVA/USDT,2.9097,2.9299,2.8525,2.8643,17138.71787911,49590.907078745959
1652169600,2022-05-10 08:00:00,KAVA/USDT,2.8889,2.9626,2.8828,2.9083,18832.61033175,55129.494386217554
1652166000,2022-05-10 07:00:00,KAVA/USDT,2.9295,2.948,2.8729,2.8898,23442.64955783,68279.544010650146
1652162400,2022-05-10 06:00:00,KAVA/USDT,2.8758,2.9816,2.8724,2.9295,21204.05522858,62254.70883465044
1652158800,2022-05-10 05:00:00,KAVA/USDT,2.7662,2.8996,2.7662,2.8809,54447.71212825,153980.49074474077
1652155200,2022-05-10 04:00:00,KAVA/USDT,2.6519,2.7836,2.6246,2.7664,50065.49734537,134491.447987845186
1652151600,2022-05-10 03:00:00,KAVA/USDT,2.6959,2.7138,2.65,2.6526,31864.03618368,85231.754229963509
1652148000,2022-05-10 02:00:00,KAVA/USDT,2.7005,2.7468,2.6696,2.696,19937.0631205,54011.752000233027
1652144400,2022-05-10 01:00:00,KAVA/USDT,2.7164,2.7771,2.6704,2.7075,42474.36255355,115481.698328641635
1652140800,2022-05-10 00:00:00,KAVA/USDT,2.6205,2.7468,2.5396,2.7153,52362.12674955,137963.022482815517
1652137200,2022-05-09 23:00:00,KAVA/USDT,2.8959,2.9294,2.587,2.6075,50820.92782522,139863.946674152969
1652133600,2022-05-09 22:00:00,KAVA/USDT,2.8894,2.9772,2.82,2.8959,28323.99538788,82466.025171107571
1652130000,2022-05-09 21:00:00,KAVA/USDT,2.9831,3.0109,2.8777,2.8816,25999.97603749,77018.311818523032
1652126400,2022-05-09 20:00:00,KAVA/USDT,2.9294,3.0632,2.9294,2.9919,24238.05073882,72786.264420704124
1652122800,2022-05-09 19:00:00,KAVA/USDT,2.9086,2.9389,2.84,2.9138,36113.28389263,104440.994422225553
1652119200,2022-05-09 18:00:00,KAVA/USDT,2.9862,2.9936,2.8061,2.8993,63965.57087746,185768.021874092441
1652115600,2022-05-09 17:00:00,KAVA/USDT,2.9432,3.0315,2.88,2.9786,26639.49051975,78905.591516466875
1652112000,2022-05-09 16:00:00,KAVA/USDT,3.0776,3.1162,2.8875,2.9418,31764.59038806,95904.40659695668
1652108400,2022-05-09 15:00:00,KAVA/USDT,3.1213,3.1565,3.0434,3.0776,26612.26179584,82607.932051025438
1652104800,2022-05-09 14:00:00,KAVA/USDT,3.1766,3.1854,3.0998,3.1221,30546.94823694,95996.59274758691
1652101200,2022-05-09 13:00:00,KAVA/USDT,3.1084,3.2132,3.086,3.1762,27139.6893442,84926.361638156413
1652097600,2022-05-09 12:00:00,KAVA/USDT,3.1431,3.1478,3.1054,3.1054,34153.84783762,106960.814820615079
1652094000,2022-05-09 11:00:00,KAVA/USDT,3.0728,3.146,3.0576,3.1429,21751.36016374,67477.598968466043
1652090400,2022-05-09 10:00:00,KAVA/USDT,3.2193,3.2289,3.045,3.0674,26402.55484127,82813.431467924133
1652086800,2022-05-09 09:00:00,KAVA/USDT,3.2409,3.2547,3.2156,3.2205,25778.38950839,83418.035780416433
1652083200,2022-05-09 08:00:00,KAVA/USDT,3.1864,3.2413,3.1569,3.2375,23655.18072187,75410.462043470966
1652079600,2022-05-09 07:00:00,KAVA/USDT,3.2066,3.2281,3.1734,3.1874,18917.50065462,60551.833820808556
1652076000,2022-05-09 06:00:00,KAVA/USDT,3.204,3.2198,3.1564,3.2065,24139.92545258,77040.930774794634
1652072400,2022-05-09 05:00:00,KAVA/USDT,3.2435,3.2564,3.196,3.2036,18705.92107315,60399.672763436095
1652068800,2022-05-09 04:00:00,KAVA/USDT,3.2049,3.265,3.1825,3.2421,28338.05805533,91432.960702922516
1652065200,2022-05-09 03:00:00,KAVA/USDT,3.2,3.247,3.1835,3.2048,20645.23351398,66454.239741181989
1652061600,2022-05-09 02:00:00,KAVA/USDT,3.3145,3.3218,3.1555,3.1941,56282.2525965,181669.455113417271
1652058000,2022-05-09 01:00:00,KAVA/USDT,3.4577,3.4577,3.3099,3.3162,23223.10319733,78834.237175961011
1652054400,2022-05-09 00:00:00,KAVA/USDT,3.3928,3.4772,3.385,3.4597,23979.7512958,82260.56057995066
1652050800,2022-05-08 23:00:00,KAVA/USDT,3.4064,3.4064,3.3552,3.3926,17339.80160296,58645.636530792221
1652047200,2022-05-08 22:00:00,KAVA/USDT,3.4707,3.4715,3.3895,3.4078,22456.26447664,76690.3328821956
1652043600,2022-05-08 21:00:00,KAVA/USDT,3.4496,3.4833,3.4472,3.4716,13694.91397565,47482.282506231048
1652040000,2022-05-08 20:00:00,KAVA/USDT,3.4829,3.4844,3.4243,3.4413,16043.16743231,55302.06887056071
1652036400,2022-05-08 19:00:00,KAVA/USDT,3.4669,3.4981,3.4577,3.4805,16190.67330975,56290.278493966975
1652032800,2022-05-08 18:00:00,KAVA/USDT,3.3933,3.4772,3.359,3.4671,33738.39903319,115251.22384351964
1652029200,2022-05-08 17:00:00,KAVA/USDT,3.4961,3.4977,3.344,3.3923,39600.79134199,134470.189980681739
1652025600,2022-05-08 16:00:00,KAVA/USDT,3.4745,3.535,3.4745,3.4921,18979.65028713,66629.852754341755
1652022000,2022-05-08 15:00:00,KAVA/USDT,3.4925,3.525,3.4718,3.4725,36661.53119807,128424.257689162751
1652018400,2022-05-08 14:00:00,KAVA/USDT,3.4441,3.5146,3.4352,3.4926,16225.29165275,56413.129555063758
1652014800,2022-05-08 13:00:00,KAVA/USDT,3.516,3.5197,3.4386,3.4426,18953.5891,66080.2345168
1652011200,2022-05-08 12:00:00,KAVA/USDT,3.5698,3.5698,3.5075,3.5161,16535.25239746,58546.308250169649
1652007600,2022-05-08 11:00:00,KAVA/USDT,3.5517,3.5935,3.5476,3.5694,21303.88241343,76083.542875369546
1652004000,2022-05-08 10:00:00,KAVA/USDT,3.5152,3.5655,3.5032,3.5518,18805.25703019,66577.870102975024
1652000400,2022-05-08 09:00:00,KAVA/USDT,3.5335,3.5432,3.5056,3.5171,17917.15857752,63106.482981110175
1651996800,2022-05-08 08:00:00,KAVA/USDT,3.5056,3.5437,3.5056,3.5332,13008.47066938,45879.764596566142
1651993200,2022-05-08 07:00:00,KAVA/USDT,3.5351,3.5693,3.5063,3.5093,19916.1375,70435.00087575
1651989600,2022-05-08 06:00:00,KAVA/USDT,3.496,3.5437,3.4944,3.5321,19701.31523496,69244.488395303895
1651986000,2022-05-08 05:00:00,KAVA/USDT,3.5218,3.5246,3.4845,3.4958,19009.68558242,66650.078458020474
1651982400,2022-05-08 04:00:00,KAVA/USDT,3.5126,3.5551,3.5125,3.5223,29420.64701541,104265.966662215491
1651978800,2022-05-08 03:00:00,KAVA/USDT,3.5376,3.5548,3.4175,3.5132,52408.35224521,183813.163239254456
1651975200,2022-05-08 02:00:00,KAVA/USDT,3.4831,3.5352,3.4408,3.5344,28264.76572855,98426.966264257476
1651971600,2022-05-08 01:00:00,KAVA/USDT,3.5807,3.5956,3.4724,3.4901,27888.77435467,98435.512219393134
1651968000,2022-05-08 00:00:00,KAVA/USDT,3.6692,3.686,3.5735,3.5796,19814.76767448,72066.2523844461
1651964400,2022-05-07 23:00:00,KAVA/USDT,3.5567,3.712,3.5567,3.6715,23439.42807815,85531.007729011197
1651960800,2022-05-07 22:00:00,KAVA/USDT,3.6856,3.6974,3.5359,3.5584,38827.99820428,140254.651658439126
1651957200,2022-05-07 21:00:00,KAVA/USDT,3.7961,3.8047,3.6781,3.6781,37355.85167439,139382.915706705966
1651953600,2022-05-07 20:00:00,KAVA/USDT,3.7786,3.819,3.7661,3.7965,17661.49714335,66811.739143398522
1651950000,2022-05-07 19:00:00,KAVA/USDT,3.8131,3.8148,3.7693,3.7812,19118.49067356,72417.749172853151
1651946400,2022-05-07 18:00:00,KAVA/USDT,3.7404,3.833,3.7404,3.8187,16239.56562868,61405.182853247405
1651942800,2022-05-07 17:00:00,KAVA/USDT,3.7405,3.7471,3.7242,3.7358,19361.43082316,72340.673627554968
1651939200,2022-05-07 16:00:00,KAVA/USDT,3.7582,3.7586,3.7256,3.7403,21451.44416251,80385.583687939878
1651935600,2022-05-07 15:00:00,KAVA/USDT,3.7683,3.7936,3.75,3.7572,21301.0738,80361.06629342
1651932000,2022-05-07 14:00:00,KAVA/USDT,3.7233,3.7705,3.718,3.7683,19919.20932643,74475.52984236659
1651928400,2022-05-07 13:00:00,KAVA/USDT,3.7466,3.7562,3.7068,3.7232,15051.93485667,56128.536729274105
1651924800,2022-05-07 12:00:00,KAVA/USDT,3.7722,3.7722,3.7187,3.7462,16635.87462407,62357.816187164343
1651921200,2022-05-07 11:00:00,KAVA/USDT,3.7986,3.8127,3.7676,3.7689,22871.32060678,86858.493529369844
1651917600,2022-05-07 10:00:00,KAVA/USDT,3.7872,3.798,3.7615,3.798,19650.64970434,74262.313548966669
1651914000,2022-05-07 09:00:00,KAVA/USDT,3.8085,3.8285,3.7841,3.7872,17075.15665694,64962.850004513463
1651910400,2022-05-07 08:00:00,KAVA/USDT,3.7774,3.851,3.7774,3.8106,18908.35906558,72094.014836776684
1651906800,2022-05-07 07:00:00,KAVA/USDT,3.6761,3.7902,3.6675,3.7773,21491.91751284,80054.725368816223
1651903200,2022-05-07 06:00:00,KAVA/USDT,3.7509,3.7522,3.6729,3.6729,19846.53092801,73620.111769864857
1651899600,2022-05-07 05:00:00,KAVA/USDT,3.6992,3.7525,3.688,3.7447,18699.07049924,69656.992643079696
1651896000,2022-05-07 04:00:00,KAVA/USDT,3.7568,3.774,3.6939,3.6939,18624.89934192,69736.231111065034
1651892400,2022-05-07 03:00:00,KAVA/USDT,3.8138,3.8211,3.7372,3.7561,18470.59935372,69694.429553132263
1651888800,2022-05-07 02:00:00,KAVA/USDT,3.9018,3.9022,3.8083,3.8175,20364.24164946,78296.431571790796
1651885200,2022-05-07 01:00:00,KAVA/USDT,3.8201,3.9015,3.8103,3.9015,26779.04031938,103249.909216805946
1651881600,2022-05-07 00:00:00,KAVA/USDT,3.7679,3.88,3.7584,3.8222,33621.62799508,128306.579604715951
1651878000,2022-05-06 23:00:00,KAVA/USDT,3.7682,3.7958,3.7679,3.7715,21064.84880593,79653.778624437723
1651874400,2022-05-06 22:00:00,KAVA/USDT,3.7479,3.7792,3.7257,3.7682,23893.96460434,89698.634243767146
1651870800,2022-05-06 21:00:00,KAVA/USDT,3.8001,3.8139,3.7388,3.7479,21883.47320933,82618.471720485533
1651867200,2022-05-06 20:00:00,KAVA/USDT,3.7846,3.8092,3.7565,3.8,18098.5170075,68446.699707356719
1651863600,2022-05-06 19:00:00,KAVA/USDT,3.7538,3.8019,3.7396,3.7865,24389.88545786,91931.00143031578
1651860000,2022-05-06 18:00:00,KAVA/USDT,3.7869,3.8009,3.7123,3.7585,24587.04624894,92445.112633036634
1651856400,2022-05-06 17:00:00,KAVA/USDT,3.8055,3.8402,3.78,3.7867,15706.63340913,59787.94568984346
1651852800,2022-05-06 16:00:00,KAVA/USDT,3.8083,3.8276,3.7646,3.8081,16628.02726577,63190.943387751322
1651849200,2022-05-06 15:00:00,KAVA/USDT,3.7886,3.8829,3.7886,3.8084,20495.43387338,78631.72947764341
1651845600,2022-05-06 14:00:00,KAVA/USDT,3.7002,3.8009,3.6917,3.7888,22639.1911454,84931.300174653615
1651842000,2022-05-06 13:00:00,KAVA/USDT,3.7538,3.7896,3.65,3.7048,26387.46898492,98164.516963009856
1651838400,2022-05-06 12:00:00,KAVA/USDT,3.6848,3.8182,3.6848,3.7476,19811.7615985,74506.429228952541
1651834800,2022-05-06 11:00:00,KAVA/USDT,3.7162,3.7424,3.6534,3.685,24415.90421802,90137.209863310145
1651831200,2022-05-06 10:00:00,KAVA/USDT,3.7793,3.7825,3.7,3.7262,24067.61616397,90051.318064511846
1651827600,2022-05-06 09:00:00,KAVA/USDT,3.7221,3.7806,3.7,3.779,17931.36154686,66947.216852453724
1651824000,2022-05-06 08:00:00,KAVA/USDT,3.7462,3.7606,3.7073,3.7166,22365.68622546,83381.608760136457
1651820400,2022-05-06 07:00:00,KAVA/USDT,3.823,3.8276,3.6868,3.7455,35444.3386849,133277.458486352256
1651816800,2022-05-06 06:00:00,KAVA/USDT,3.8774,3.895,3.813,3.8244,16707.722224,64417.8820020364
1651813200,2022-05-06 05:00:00,KAVA/USDT,3.8547,3.8786,3.8324,3.8774,13641.89508899,52668.723069507566
1651809600,2022-05-06 04:00:00,KAVA/USDT,3.8984,3.8984,3.848,3.8568,18378.2139,71110.66249751
1651806000,2022-05-06 03:00:00,KAVA/USDT,3.8931,3.9052,3.8666,3.8991,15773.85759775,61340.5816788766
1651802400,2022-05-06 02:00:00,KAVA/USDT,3.8666,3.9146,3.859,3.8913,14745.08112171,57445.620100560225
1651798800,2022-05-06 01:00:00,KAVA/USDT,3.9334,3.9452,3.8516,3.8624,15526.82007456,60433.195530214812
1651795200,2022-05-06 00:00:00,KAVA/USDT,3.9798,3.9994,3.8906,3.9302,16765.72978075,66256.472210496889
1651791600,2022-05-05 23:00:00,KAVA/USDT,3.9279,3.9879,3.9279,3.9826,15305.16152328,60687.925648623014
1651788000,2022-05-05 22:00:00,KAVA/USDT,3.9628,3.9719,3.923,3.9278,14458.18579573,57094.795509138685
1651784400,2022-05-05 21:00:00,KAVA/USDT,3.9677,3.9952,3.9527,3.9592,14629.50430335,58161.109877562052
1651780800,2022-05-05 20:00:00,KAVA/USDT,3.9507,3.9707,3.9224,3.9707,14655.39603903,57817.53069513181
1651777200,2022-05-05 19:00:00,KAVA/USDT,3.9059,3.969,3.8312,3.9532,20699.90579977,80601.912464324832
1651773600,2022-05-05 18:00:00,KAVA/USDT,3.915,3.94,3.8503,3.9093,27865.69453981,108602.070464132218
1651770000,2022-05-05 17:00:00,KAVA/USDT,3.9835,4.0129,3.9119,3.92,16820.16678696,66555.621327253048
1651766400,2022-05-05 16:00:00,KAVA/USDT,3.9129,4.028,3.8981,3.9795,39261.14215556,155699.23732429444
1651762800,2022-05-05 15:00:00,KAVA/USDT,4.1656,4.167,3.8787,3.9103,64408.59693744,259741.044918365138
1651759200,2022-05-05 14:00:00,KAVA/USDT,4.3351,4.3587,4.1624,4.1705,34447.56356681,146697.352734610592
1651755600,2022-05-05 13:00:00,KAVA/USDT,4.4447,4.4746,4.3332,4.3418,19489.00057514,85598.239456052379
1651752000,2022-05-05 12:00:00,KAVA/USDT,4.3987,4.4667,4.3875,4.4473,13575.06806283,60153.788246311713
1651748400,2022-05-05 11:00:00,KAVA/USDT,4.4532,4.4728,4.398,4.3984,13473.96941275,59828.380344424675
