https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOKA,Volume USDT
1658422800,2022-07-21 17:00:00,LOKA/USDT,0.6792,0.6814,0.6712,0.6712,2393.8881,1619.22738406
1658419200,2022-07-21 16:00:00,LOKA/USDT,0.6547,0.6805,0.6547,0.6757,5378.8876,3632.08321093
1658415600,2022-07-21 15:00:00,LOKA/USDT,0.6502,0.6546,0.6495,0.6546,342.8509,222.89452156
1658412000,2022-07-21 14:00:00,LOKA/USDT,0.6493,0.6493,0.6448,0.6493,1167.6918,757.82031085
1658408400,2022-07-21 13:00:00,LOKA/USDT,0.66,0.6605,0.6495,0.6536,2567.6898,1681.55337097
1658404800,2022-07-21 12:00:00,LOKA/USDT,0.655,0.664,0.6544,0.664,1032.8533,680.2217618
1658401200,2022-07-21 11:00:00,LOKA/USDT,0.6618,0.6618,0.6543,0.6584,1353.6987,890.62189857
1658397600,2022-07-21 10:00:00,LOKA/USDT,0.6669,0.668,0.6625,0.6625,916.0422,607.63194024
1658394000,2022-07-21 09:00:00,LOKA/USDT,0.656,0.6687,0.656,0.6653,5609.7511,3708.04007388
1658390400,2022-07-21 08:00:00,LOKA/USDT,0.6546,0.6546,0.6517,0.6517,50.3281,32.84370815
1658386800,2022-07-21 07:00:00,LOKA/USDT,0.6503,0.6625,0.6503,0.6546,3515.6008,2310.277412
1658383200,2022-07-21 06:00:00,LOKA/USDT,0.6486,0.65,0.6477,0.6493,406.9909,264.003628
1658379600,2022-07-21 05:00:00,LOKA/USDT,0.6439,0.6492,0.6424,0.6478,5818.6686,3751.18331084
1658376000,2022-07-21 04:00:00,LOKA/USDT,0.6361,0.6429,0.6346,0.6429,2330.8503,1484.72736489
1658372400,2022-07-21 03:00:00,LOKA/USDT,0.6396,0.6416,0.635,0.6382,310.3789,198.38745595
1658368800,2022-07-21 02:00:00,LOKA/USDT,0.6738,0.6738,0.64,0.64,12655.0956,8177.8558908
1658365200,2022-07-21 01:00:00,LOKA/USDT,0.6754,0.6783,0.6754,0.6764,2001.1103,1354.46845052
1658361600,2022-07-21 00:00:00,LOKA/USDT,0.6766,0.6771,0.6705,0.6705,895.8543,605.25834991
1658358000,2022-07-20 23:00:00,LOKA/USDT,0.6771,0.6771,0.67,0.6765,1288.8214,870.13976102
1658354400,2022-07-20 22:00:00,LOKA/USDT,0.6879,0.6879,0.6783,0.6783,827.2182,565.14531831
1658350800,2022-07-20 21:00:00,LOKA/USDT,0.6798,0.6868,0.676,0.6857,1681.2455,1142.48042583
1658347200,2022-07-20 20:00:00,LOKA/USDT,0.7037,0.7072,0.67,0.676,12344.0515,8392.78163659
1658343600,2022-07-20 19:00:00,LOKA/USDT,0.713,0.713,0.6999,0.6999,2626.0175,1853.20691452
1658340000,2022-07-20 18:00:00,LOKA/USDT,0.7107,0.716,0.71,0.7133,171.1925,122.32874531
1658336400,2022-07-20 17:00:00,LOKA/USDT,0.7174,0.7174,0.7067,0.715,1462.775,1040.91545807
1658332800,2022-07-20 16:00:00,LOKA/USDT,0.7371,0.7376,0.7138,0.7174,3147.4558,2271.14030006
1658329200,2022-07-20 15:00:00,LOKA/USDT,0.7419,0.7419,0.7369,0.7391,588.7969,434.56633821
1658325600,2022-07-20 14:00:00,LOKA/USDT,0.7409,0.744,0.7334,0.7408,4328.7775,3200.3007102
1658322000,2022-07-20 13:00:00,LOKA/USDT,0.74,0.7517,0.74,0.7422,4186.4513,3131.61548822
1658318400,2022-07-20 12:00:00,LOKA/USDT,0.7434,0.7455,0.7353,0.7395,764.8388,568.07547766
1658314800,2022-07-20 11:00:00,LOKA/USDT,0.7541,0.7541,0.7348,0.7438,4359.1355,3232.60049402
1658311200,2022-07-20 10:00:00,LOKA/USDT,0.7282,0.754,0.7281,0.7539,6085.7076,4521.0236504
1658307600,2022-07-20 09:00:00,LOKA/USDT,0.7215,0.7339,0.72,0.7308,3587.4537,2598.34397902
1658304000,2022-07-20 08:00:00,LOKA/USDT,0.7446,0.748,0.7216,0.7216,20585.1038,15142.61791118
1658300400,2022-07-20 07:00:00,LOKA/USDT,0.7597,0.768,0.7404,0.7404,7655.5983,5793.99994878
1658296800,2022-07-20 06:00:00,LOKA/USDT,0.748,0.7623,0.748,0.757,11460.97727204,8673.543444326092
1658293200,2022-07-20 05:00:00,LOKA/USDT,0.7395,0.7626,0.7347,0.744,8774.4346597,6588.68260382529
1658289600,2022-07-20 04:00:00,LOKA/USDT,0.726,0.7457,0.7254,0.7387,15313.57457424,11237.280062428208
1658286000,2022-07-20 03:00:00,LOKA/USDT,0.7211,0.7324,0.7211,0.726,4490.03568323,3257.803025486843
1658282400,2022-07-20 02:00:00,LOKA/USDT,0.7149,0.73,0.7149,0.7185,13734.30988661,9931.374103678031
1658278800,2022-07-20 01:00:00,LOKA/USDT,0.7038,0.7186,0.7038,0.7177,12576.5282,8980.73551493
1658275200,2022-07-20 00:00:00,LOKA/USDT,0.7035,0.7079,0.7001,0.705,17403.30750227,12255.223772986933
1658271600,2022-07-19 23:00:00,LOKA/USDT,0.7135,0.7139,0.6976,0.7002,7655.3237,5404.86310673
1658268000,2022-07-19 22:00:00,LOKA/USDT,0.7209,0.7209,0.7128,0.7128,4406.70861366,3159.491787317494
1658264400,2022-07-19 21:00:00,LOKA/USDT,0.7225,0.7252,0.7189,0.7214,13328.6847,9620.13993631
1658260800,2022-07-19 20:00:00,LOKA/USDT,0.7217,0.7264,0.7151,0.7227,4745.7533,3422.50609761
1658257200,2022-07-19 19:00:00,LOKA/USDT,0.7238,0.7326,0.7205,0.7226,18710.48553237,13604.322388909124
1658253600,2022-07-19 18:00:00,LOKA/USDT,0.7206,0.724,0.7181,0.724,6202.5851711,4467.10868442998
1658250000,2022-07-19 17:00:00,LOKA/USDT,0.7139,0.7217,0.7116,0.7217,2387.9822,1713.61904693
1658246400,2022-07-19 16:00:00,LOKA/USDT,0.7115,0.7264,0.7072,0.7142,30930.99481478,22167.637919246281
1658242800,2022-07-19 15:00:00,LOKA/USDT,0.7357,0.7363,0.7056,0.715,13463.31291732,9603.941505142391
1658239200,2022-07-19 14:00:00,LOKA/USDT,0.7231,0.7373,0.7195,0.7364,5829.8909,4239.58366949
1658235600,2022-07-19 13:00:00,LOKA/USDT,0.7238,0.73,0.7151,0.7269,8385.77151514,6055.987707606031
1658232000,2022-07-19 12:00:00,LOKA/USDT,0.7092,0.7264,0.7092,0.7217,4795.65043035,3424.540212182956
1658228400,2022-07-19 11:00:00,LOKA/USDT,0.7179,0.7269,0.7071,0.7071,3229.59914028,2318.436499013544
1658224800,2022-07-19 10:00:00,LOKA/USDT,0.7129,0.7183,0.7023,0.7178,5957.0155,4231.02434728
1658221200,2022-07-19 09:00:00,LOKA/USDT,0.7182,0.7217,0.7128,0.7152,11513.0271216,8247.725104640987
1658217600,2022-07-19 08:00:00,LOKA/USDT,0.6972,0.7203,0.6971,0.7177,16897.14898125,12024.498287069907
1658214000,2022-07-19 07:00:00,LOKA/USDT,0.706,0.7094,0.6942,0.6942,1395.1052,974.68549362
1658210400,2022-07-19 06:00:00,LOKA/USDT,0.7177,0.7177,0.6933,0.7008,9072.82343119,6373.692960455689
1658206800,2022-07-19 05:00:00,LOKA/USDT,0.7366,0.7449,0.7093,0.7186,17689.73081309,12847.018581155359
1658203200,2022-07-19 04:00:00,LOKA/USDT,0.6992,0.7893,0.6992,0.7332,60783.74260751,45873.965470626817
1658199600,2022-07-19 03:00:00,LOKA/USDT,0.695,0.7131,0.69,0.6969,5533.17446334,3873.579634434843
1658196000,2022-07-19 02:00:00,LOKA/USDT,0.6897,0.7017,0.6888,0.6955,2620.2971,1827.5050833
1658192400,2022-07-19 01:00:00,LOKA/USDT,0.6999,0.7047,0.6897,0.6936,4650.55041859,3249.772518207585
1658188800,2022-07-19 00:00:00,LOKA/USDT,0.6932,0.7243,0.6883,0.6997,6243.28725407,4430.579882696731
1658185200,2022-07-18 23:00:00,LOKA/USDT,0.6808,0.706,0.6808,0.6985,3991.61749974,2771.336990294255
1658181600,2022-07-18 22:00:00,LOKA/USDT,0.6722,0.6805,0.672,0.6804,3856.44533882,2612.37053481701
1658178000,2022-07-18 21:00:00,LOKA/USDT,0.6663,0.6771,0.6657,0.6737,4702.3081,3168.70926238
1658174400,2022-07-18 20:00:00,LOKA/USDT,0.665,0.6722,0.6621,0.6687,2107.3674,1407.85818916
1658170800,2022-07-18 19:00:00,LOKA/USDT,0.669,0.669,0.6563,0.664,921.48372421,609.55891934649
1658167200,2022-07-18 18:00:00,LOKA/USDT,0.6733,0.6828,0.6675,0.668,7414.2437,4991.17263844
1658163600,2022-07-18 17:00:00,LOKA/USDT,0.6941,0.6957,0.6735,0.6777,6199.76368971,4243.345492710505
1658160000,2022-07-18 16:00:00,LOKA/USDT,0.72,0.72,0.6907,0.6907,6356.98333683,4463.974569227833
1658156400,2022-07-18 15:00:00,LOKA/USDT,0.7117,0.72,0.7107,0.72,5745.35033882,4108.61178813761
1658152800,2022-07-18 14:00:00,LOKA/USDT,0.7138,0.7172,0.6977,0.7126,18035.7528214,12757.175938435803
1658149200,2022-07-18 13:00:00,LOKA/USDT,0.6947,0.7376,0.6947,0.7137,45162.53278098,32328.256189117838
1658145600,2022-07-18 12:00:00,LOKA/USDT,0.6733,0.7063,0.6686,0.6919,32575.57828105,22610.412236272946
1658142000,2022-07-18 11:00:00,LOKA/USDT,0.6674,0.694,0.6674,0.6731,9844.97171104,6689.688432534544
1658138400,2022-07-18 10:00:00,LOKA/USDT,0.6695,0.6999,0.6607,0.6664,19332.19515506,12938.420815616494
1658134800,2022-07-18 09:00:00,LOKA/USDT,0.6643,0.6748,0.6643,0.6673,2370.07878766,1588.822883968882
1658131200,2022-07-18 08:00:00,LOKA/USDT,0.6659,0.6828,0.6579,0.6672,8534.0618,5740.40508882
1658127600,2022-07-18 07:00:00,LOKA/USDT,0.6573,0.673,0.6552,0.6687,6756.58922599,4483.722510788682
1658124000,2022-07-18 06:00:00,LOKA/USDT,0.644,0.6659,0.6414,0.6552,9146.44548631,6012.485174322434
1658120400,2022-07-18 05:00:00,LOKA/USDT,0.6359,0.6502,0.6353,0.6434,19524.34557415,12560.459120749314
1658116800,2022-07-18 04:00:00,LOKA/USDT,0.6328,0.6368,0.632,0.6333,896.5515,567.71654414
1658113200,2022-07-18 03:00:00,LOKA/USDT,0.6367,0.64,0.6292,0.6292,1401.61603013,887.819051317656
1658109600,2022-07-18 02:00:00,LOKA/USDT,0.6244,0.636,0.6244,0.6344,1791.3599,1128.48335551
1658106000,2022-07-18 01:00:00,LOKA/USDT,0.612,0.625,0.612,0.625,643.6202804,398.4131603
1658102400,2022-07-18 00:00:00,LOKA/USDT,0.6051,0.6114,0.6051,0.611,939.1158,572.26136817
1658098800,2022-07-17 23:00:00,LOKA/USDT,0.6232,0.6232,0.6027,0.6027,3156.7168,1932.66121685
1658095200,2022-07-17 22:00:00,LOKA/USDT,0.6262,0.6262,0.6262,0.6262,159.69338869,99.999999997678
1658091600,2022-07-17 21:00:00,LOKA/USDT,0.624,0.6267,0.6232,0.6235,32.4986,20.26685194
1658088000,2022-07-17 20:00:00,LOKA/USDT,0.6326,0.6326,0.6242,0.6242,644.9592,404.77894727
1658084400,2022-07-17 19:00:00,LOKA/USDT,0.632,0.6369,0.6285,0.636,1856.1559,1172.55786763
1658080800,2022-07-17 18:00:00,LOKA/USDT,0.6285,0.6318,0.626,0.6317,404.4593,255.08092018
1658077200,2022-07-17 17:00:00,LOKA/USDT,0.6338,0.6449,0.6267,0.6267,1246.1514,794.58073601
1658073600,2022-07-17 16:00:00,LOKA/USDT,0.6398,0.6448,0.6294,0.6343,5019.78901648,3184.0929356348
1658070000,2022-07-17 15:00:00,LOKA/USDT,0.6482,0.6483,0.6363,0.6381,3308.5076,2113.54248664
1658066400,2022-07-17 14:00:00,LOKA/USDT,0.6477,0.6516,0.6477,0.6516,295.0916,191.4882681
1658062800,2022-07-17 13:00:00,LOKA/USDT,0.653,0.6582,0.6428,0.6428,4613.689464,3002.4242424148
1658059200,2022-07-17 12:00:00,LOKA/USDT,0.6747,0.6747,0.653,0.6549,2836.61727983,1884.345935196695
1658055600,2022-07-17 11:00:00,LOKA/USDT,0.6528,0.6742,0.6528,0.6734,1829.5440228,1221.031038905121
1658052000,2022-07-17 10:00:00,LOKA/USDT,0.6538,0.6538,0.6463,0.6526,1589.9367,1033.51390724
1658048400,2022-07-17 09:00:00,LOKA/USDT,0.6654,0.6662,0.6543,0.6543,221.7408,146.16698842
1658044800,2022-07-17 08:00:00,LOKA/USDT,0.663,0.6652,0.6505,0.6652,2349.7558,1548.72047588
1658041200,2022-07-17 07:00:00,LOKA/USDT,0.6704,0.6704,0.6617,0.663,6019.4507212,4006.31396298676
1658037600,2022-07-17 06:00:00,LOKA/USDT,0.657,0.6775,0.657,0.6729,2031.2112,1365.87427024
1658034000,2022-07-17 05:00:00,LOKA/USDT,0.6597,0.6723,0.6551,0.6553,9593.97107958,6393.404118020432
1658030400,2022-07-17 04:00:00,LOKA/USDT,0.6542,0.6698,0.6535,0.6596,8594.86931923,5672.391934688626
1658026800,2022-07-17 03:00:00,LOKA/USDT,0.6381,0.6552,0.6381,0.6541,2835.22225854,1829.81832880945
1658023200,2022-07-17 02:00:00,LOKA/USDT,0.6349,0.6387,0.6349,0.635,1897.3466,1207.12774105
1658019600,2022-07-17 01:00:00,LOKA/USDT,0.6287,0.6348,0.6196,0.6348,3289.8086,2063.53331363
1658016000,2022-07-17 00:00:00,LOKA/USDT,0.6407,0.6442,0.63,0.6308,70.6065,44.80274289
1658012400,2022-07-16 23:00:00,LOKA/USDT,0.6467,0.6467,0.6354,0.64,259.86636022,165.473262494274
1658008800,2022-07-16 22:00:00,LOKA/USDT,0.6281,0.647,0.6249,0.646,6284.16005591,3978.575596023807
1658005200,2022-07-16 21:00:00,LOKA/USDT,0.6225,0.6301,0.6215,0.6301,6845.94748824,4281.015703877048
1658001600,2022-07-16 20:00:00,LOKA/USDT,0.6179,0.621,0.6115,0.621,3352.85901874,2072.613474831521
1657998000,2022-07-16 19:00:00,LOKA/USDT,0.6206,0.6206,0.6162,0.6176,1831.23664559,1131.032261816384
1657994400,2022-07-16 18:00:00,LOKA/USDT,0.6205,0.6244,0.6182,0.6204,6865.64628788,4268.51303138115
1657990800,2022-07-16 17:00:00,LOKA/USDT,0.6287,0.6302,0.6209,0.6209,4202.39531534,2635.72118007653
1657987200,2022-07-16 16:00:00,LOKA/USDT,0.6168,0.6281,0.615,0.628,15920.8404202,9890.65319964794
1657983600,2022-07-16 15:00:00,LOKA/USDT,0.612,0.6177,0.612,0.6157,14338.1375,8808.89613695
1657980000,2022-07-16 14:00:00,LOKA/USDT,0.6114,0.6123,0.608,0.6111,3139.5314,1915.04979431
1657976400,2022-07-16 13:00:00,LOKA/USDT,0.6057,0.6108,0.6057,0.6108,6255.4161,3802.07122908
1657972800,2022-07-16 12:00:00,LOKA/USDT,0.6068,0.6068,0.5921,0.6051,10011.8408,5980.82165051
1657969200,2022-07-16 11:00:00,LOKA/USDT,0.6118,0.6118,0.6074,0.6074,3996.215,2436.99358985
1657965600,2022-07-16 10:00:00,LOKA/USDT,0.6127,0.6146,0.6108,0.612,3421.5079,2097.23056963
1657962000,2022-07-16 09:00:00,LOKA/USDT,0.6089,0.62,0.6073,0.6092,3871.5822,2374.35478115
1657958400,2022-07-16 08:00:00,LOKA/USDT,0.6022,0.611,0.6022,0.6083,500.8425,304.38998039
1657954800,2022-07-16 07:00:00,LOKA/USDT,0.5972,0.6114,0.5972,0.5973,588.5962,355.79895758
1657951200,2022-07-16 06:00:00,LOKA/USDT,0.6042,0.6042,0.593,0.593,1438.3425,866.3499095
1657947600,2022-07-16 05:00:00,LOKA/USDT,0.6069,0.6147,0.6044,0.6065,3734.00917547,2274.614497094059
1657944000,2022-07-16 04:00:00,LOKA/USDT,0.6087,0.6087,0.603,0.603,259.2339,157.540957
1657940400,2022-07-16 03:00:00,LOKA/USDT,0.6101,0.6117,0.6092,0.6107,1174.6138,716.45832796
1657936800,2022-07-16 02:00:00,LOKA/USDT,0.612,0.6176,0.6104,0.6115,33.4222,20.58062704
1657933200,2022-07-16 01:00:00,LOKA/USDT,0.6093,0.6119,0.6057,0.6119,202.7927,123.63720403
1657929600,2022-07-16 00:00:00,LOKA/USDT,0.6172,0.6232,0.6098,0.6098,1390.3714,859.82882454
1657926000,2022-07-15 23:00:00,LOKA/USDT,0.6204,0.6217,0.6081,0.6147,1723.4221404,1068.17727501588
1657922400,2022-07-15 22:00:00,LOKA/USDT,0.6092,0.6241,0.6092,0.6221,2258.87180688,1399.052504103808
1657918800,2022-07-15 21:00:00,LOKA/USDT,0.6089,0.609,0.6054,0.6054,940.7443,570.71297245
1657915200,2022-07-15 20:00:00,LOKA/USDT,0.6152,0.6152,0.6057,0.6062,1493.5017,906.16115931
1657911600,2022-07-15 19:00:00,LOKA/USDT,0.6198,0.6232,0.6142,0.6179,319.20922026,197.735146808654
1657908000,2022-07-15 18:00:00,LOKA/USDT,0.6052,0.62,0.6052,0.62,1737.1746,1067.80203671
1657904400,2022-07-15 17:00:00,LOKA/USDT,0.6043,0.608,0.604,0.608,181.1334,109.63776392
1657900800,2022-07-15 16:00:00,LOKA/USDT,0.6145,0.6145,0.6011,0.602,2642.91960816,1608.025752054752
1657897200,2022-07-15 15:00:00,LOKA/USDT,0.6244,0.6253,0.615,0.6153,3370.87414133,2082.610631786477
1657893600,2022-07-15 14:00:00,LOKA/USDT,0.6108,0.63,0.6108,0.6268,2814.2494,1742.76793606
1657890000,2022-07-15 13:00:00,LOKA/USDT,0.6092,0.615,0.6048,0.61,228.6904,139.05331047
1657886400,2022-07-15 12:00:00,LOKA/USDT,0.604,0.6142,0.6024,0.6076,3457.7516,2102.23985865
1657882800,2022-07-15 11:00:00,LOKA/USDT,0.615,0.615,0.5999,0.6,7182.2238,4320.41480465
1657879200,2022-07-15 10:00:00,LOKA/USDT,0.6057,0.6169,0.6041,0.6169,8765.0331,5370.54777882
1657875600,2022-07-15 09:00:00,LOKA/USDT,0.6017,0.61,0.6017,0.6054,2589.54781738,1573.662434745002
1657872000,2022-07-15 08:00:00,LOKA/USDT,0.5965,0.6022,0.5904,0.5987,270.9767442,161.77210899502
1657868400,2022-07-15 07:00:00,LOKA/USDT,0.5894,0.5977,0.5894,0.5938,74.91836955,44.536252210035
1657864800,2022-07-15 06:00:00,LOKA/USDT,0.6011,0.6011,0.5857,0.5877,2751.39014204,1635.804500896908
1657861200,2022-07-15 05:00:00,LOKA/USDT,0.5905,0.6014,0.5894,0.6014,2760.9899,1641.47968386
1657857600,2022-07-15 04:00:00,LOKA/USDT,0.592,0.595,0.5899,0.5899,1287.0986,763.78019006
1657854000,2022-07-15 03:00:00,LOKA/USDT,0.5906,0.5917,0.5819,0.5917,1938.45794986,1133.71517152355
1657850400,2022-07-15 02:00:00,LOKA/USDT,0.6074,0.6086,0.5915,0.5915,1055.49517547,636.042455637837
1657846800,2022-07-15 01:00:00,LOKA/USDT,0.5904,0.6068,0.5904,0.6068,3037.148,1817.04246867
1657843200,2022-07-15 00:00:00,LOKA/USDT,0.5973,0.5973,0.5824,0.5895,1834.4618,1079.32263155
1657839600,2022-07-14 23:00:00,LOKA/USDT,0.5914,0.604,0.5914,0.5972,1553.14581778,928.64770070689
1657836000,2022-07-14 22:00:00,LOKA/USDT,0.5937,0.5937,0.5877,0.5928,338.3555,199.45028845
1657832400,2022-07-14 21:00:00,LOKA/USDT,0.5972,0.5972,0.5904,0.5922,337.8821,200.32125411
1657828800,2022-07-14 20:00:00,LOKA/USDT,0.5972,0.6006,0.5928,0.5993,152.00214283,91.169834835611
1657825200,2022-07-14 19:00:00,LOKA/USDT,0.604,0.6057,0.5973,0.5991,173.1412,103.97719045
1657821600,2022-07-14 18:00:00,LOKA/USDT,0.6042,0.608,0.603,0.6043,2911.90542508,1765.03444194848
1657818000,2022-07-14 17:00:00,LOKA/USDT,0.598,0.6101,0.5971,0.6062,3583.3213,2164.96108455
1657814400,2022-07-14 16:00:00,LOKA/USDT,0.6114,0.6172,0.5965,0.5983,13382.93766378,8061.550587507058
1657810800,2022-07-14 15:00:00,LOKA/USDT,0.6028,0.6108,0.5959,0.6108,9663.9593,5860.10913141
1657807200,2022-07-14 14:00:00,LOKA/USDT,0.5843,0.6052,0.5843,0.6052,4513.13887618,2706.340576181954
1657803600,2022-07-14 13:00:00,LOKA/USDT,0.5891,0.5952,0.5731,0.5843,4547.4943,2632.64253037
1657800000,2022-07-14 12:00:00,LOKA/USDT,0.6258,0.6261,0.5864,0.5889,16910.33128268,10083.974101524729
1657796400,2022-07-14 11:00:00,LOKA/USDT,0.612,0.6312,0.5958,0.6232,26547.71140869,16237.346545849434
1657792800,2022-07-14 10:00:00,LOKA/USDT,0.5938,0.6732,0.5844,0.6108,86034.18028208,54618.163642643005
1657789200,2022-07-14 09:00:00,LOKA/USDT,0.5646,0.6157,0.5587,0.5928,40541.72031118,24111.642584931406
1657785600,2022-07-14 08:00:00,LOKA/USDT,0.5745,0.5745,0.5645,0.5655,2392.3700647,1358.745566200516
1657782000,2022-07-14 07:00:00,LOKA/USDT,0.5777,0.5853,0.5713,0.5745,3834.90101293,2220.379849525032
1657778400,2022-07-14 06:00:00,LOKA/USDT,0.5929,0.6074,0.569,0.5798,19866.22873512,11759.518847696055
1657774800,2022-07-14 05:00:00,LOKA/USDT,0.5621,0.5929,0.5621,0.5929,9695.85213114,5640.666035937403
1657771200,2022-07-14 04:00:00,LOKA/USDT,0.572,0.5743,0.5623,0.5623,1964.16504189,1114.353125138245
1657767600,2022-07-14 03:00:00,LOKA/USDT,0.565,0.5853,0.565,0.572,4240.29077045,2449.812850716205
1657764000,2022-07-14 02:00:00,LOKA/USDT,0.5625,0.5643,0.5615,0.5643,1001.4455,564.01551988
1657760400,2022-07-14 01:00:00,LOKA/USDT,0.5648,0.5861,0.5599,0.5603,16937.44976755,9758.141453237145
1657756800,2022-07-14 00:00:00,LOKA/USDT,0.5619,0.5662,0.5582,0.5648,5469.8362915,3070.90096574665
1657753200,2022-07-13 23:00:00,LOKA/USDT,0.5458,0.5694,0.5458,0.5614,16063.00692648,9054.116052842302
1657749600,2022-07-13 22:00:00,LOKA/USDT,0.544,0.545,0.544,0.545,14.6485,7.97992914
1657746000,2022-07-13 21:00:00,LOKA/USDT,0.5394,0.5435,0.5394,0.5435,49.1167,26.62387
1657742400,2022-07-13 20:00:00,LOKA/USDT,0.535,0.535,0.535,0.535,2.9229,1.5637515
1657738800,2022-07-13 19:00:00,LOKA/USDT,0.5368,0.5368,0.5357,0.5357,97.5506,52.36133584
1657735200,2022-07-13 18:00:00,LOKA/USDT,0.5406,0.5406,0.5383,0.5399,39.46014866,21.309095523687
1657731600,2022-07-13 17:00:00,LOKA/USDT,0.5386,0.5442,0.5386,0.539,4339.4801131,2347.49577638623
1657728000,2022-07-13 16:00:00,LOKA/USDT,0.5331,0.5383,0.5284,0.5383,1207.8816538,644.150783672588
1657724400,2022-07-13 15:00:00,LOKA/USDT,0.5403,0.544,0.5335,0.5335,1051.9843,569.26961659
1657720800,2022-07-13 14:00:00,LOKA/USDT,0.5284,0.54,0.5284,0.54,5072.26034333,2712.10521005489
1657717200,2022-07-13 13:00:00,LOKA/USDT,0.5169,0.528,0.5118,0.528,4725.88896028,2461.558622737272
1657713600,2022-07-13 12:00:00,LOKA/USDT,0.544,0.544,0.516,0.516,5896.52400894,3101.620515620634
1657710000,2022-07-13 11:00:00,LOKA/USDT,0.532,0.5485,0.532,0.5485,980.8963,531.02839558
1657706400,2022-07-13 10:00:00,LOKA/USDT,0.53,0.53,0.5279,0.5279,219.14338113,116.0719836289
1657702800,2022-07-13 09:00:00,LOKA/USDT,0.5354,0.5368,0.532,0.532,48.50699488,25.906428668752
1657699200,2022-07-13 08:00:00,LOKA/USDT,0.532,0.536,0.532,0.536,158.7822,84.85620058
1657695600,2022-07-13 07:00:00,LOKA/USDT,0.524,0.53,0.5228,0.53,28.0708,14.82462333
1657692000,2022-07-13 06:00:00,LOKA/USDT,0.5241,0.5244,0.5241,0.5244,237.896,124.7132936
1657688400,2022-07-13 05:00:00,LOKA/USDT,0.524,0.5292,0.524,0.5258,443.5574,233.77850719
1657684800,2022-07-13 04:00:00,LOKA/USDT,0.5212,0.5212,0.5209,0.5209,121.124,63.1116602
1657681200,2022-07-13 03:00:00,LOKA/USDT,0.5228,0.5233,0.5206,0.5206,6.1536,3.20951562
1657677600,2022-07-13 02:00:00,LOKA/USDT,0.5195,0.5224,0.5195,0.5224,143.2917,74.53870274
1657674000,2022-07-13 01:00:00,LOKA/USDT,0.519,0.519,0.519,0.519,1.3836,0.7180884
1657670400,2022-07-13 00:00:00,LOKA/USDT,0.514,0.5169,0.514,0.5141,1237.3347,639.26462643
1657666800,2022-07-12 23:00:00,LOKA/USDT,0.5174,0.5189,0.5129,0.5129,55.2795,28.55545682
1657663200,2022-07-12 22:00:00,LOKA/USDT,0.5175,0.518,0.5171,0.518,578.4968,299.60240442
1657659600,2022-07-12 21:00:00,LOKA/USDT,0.5191,0.5191,0.5191,0.5191,1.0954,0.56862214
1657656000,2022-07-12 20:00:00,LOKA/USDT,0.5207,0.5209,0.519,0.519,82.1252,42.76433495
1657652400,2022-07-12 19:00:00,LOKA/USDT,0.5294,0.5294,0.5203,0.5203,4676.274,2451.99141192
1657648800,2022-07-12 18:00:00,LOKA/USDT,0.5332,0.5332,0.5294,0.5294,1462.3323,777.76391237
1657645200,2022-07-12 17:00:00,LOKA/USDT,0.5353,0.5353,0.5327,0.5344,221.3704,118.30007933
1657641600,2022-07-12 16:00:00,LOKA/USDT,0.5357,0.536,0.5357,0.536,13.6215,7.29799824
1657638000,2022-07-12 15:00:00,LOKA/USDT,0.53,0.5356,0.53,0.5327,165.52368071,88.349713609649
1657634400,2022-07-12 14:00:00,LOKA/USDT,0.528,0.5294,0.525,0.5294,88.9058,46.72084635
1657630800,2022-07-12 13:00:00,LOKA/USDT,0.53,0.532,0.53,0.5307,6.1186,3.24599335
1657627200,2022-07-12 12:00:00,LOKA/USDT,0.5258,0.5297,0.5258,0.5297,2074.8303,1094.08678758
1657623600,2022-07-12 11:00:00,LOKA/USDT,0.522,0.525,0.522,0.525,9.5576,5.00587886
1657620000,2022-07-12 10:00:00,LOKA/USDT,0.5201,0.521,0.5201,0.521,35.9962,18.72186293
1657616400,2022-07-12 09:00:00,LOKA/USDT,0.5271,0.5271,0.5186,0.5186,160.8855,83.65160387
1657612800,2022-07-12 08:00:00,LOKA/USDT,0.5335,0.535,0.5275,0.5295,339.26729439,179.60159546865
1657609200,2022-07-12 07:00:00,LOKA/USDT,0.5394,0.5394,0.5295,0.5348,952.1482,509.39792143
1657605600,2022-07-12 06:00:00,LOKA/USDT,0.548,0.55,0.54,0.54,2531.3298,1374.7556295
1657602000,2022-07-12 05:00:00,LOKA/USDT,0.5387,0.5522,0.5387,0.5519,2494.2579,1370.33059125
1657598400,2022-07-12 04:00:00,LOKA/USDT,0.5362,0.5403,0.5351,0.5403,62.7553,33.70413969
1657594800,2022-07-12 03:00:00,LOKA/USDT,0.5366,0.5369,0.5347,0.5347,20.0886,10.78486204
1657591200,2022-07-12 02:00:00,LOKA/USDT,0.535,0.535,0.535,0.535,3.7448,2.003468
1657587600,2022-07-12 01:00:00,LOKA/USDT,0.536,0.5384,0.536,0.5384,30.7783,16.5633512
1657584000,2022-07-12 00:00:00,LOKA/USDT,0.5327,0.5352,0.5299,0.5352,165.74529025,88.428276864312
1657580400,2022-07-11 23:00:00,LOKA/USDT,0.5331,0.5337,0.5315,0.5337,413.4745,219.76450437
