https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMA,Volume EUR
1662606000,2022-09-08 03:00:00,UMA/EUR,2.63,2.63,2.63,2.63,0.00000000,0.0
1662602400,2022-09-08 02:00:00,UMA/EUR,2.63,2.63,2.63,2.63,0.00000000,0.0
1662598800,2022-09-08 01:00:00,UMA/EUR,2.63,2.63,2.63,2.63,0.00000000,0.0
1662595200,2022-09-08 00:00:00,UMA/EUR,2.63,2.63,2.63,2.63,0.00000000,0.0
1662591600,2022-09-07 23:00:00,UMA/EUR,2.63,2.63,2.63,2.63,0.00000000,0.0
1662588000,2022-09-07 22:00:00,UMA/EUR,2.63,2.63,2.63,2.63,15.18631179,39.9400000077
1662584400,2022-09-07 21:00:00,UMA/EUR,2.64,2.65,2.64,2.64,857.48300397,2263.7551304808003
1662580800,2022-09-07 20:00:00,UMA/EUR,2.62,2.62,2.62,2.62,0.00000000,0.0
1662577200,2022-09-07 19:00:00,UMA/EUR,2.62,2.62,2.62,2.62,190.07937786,498.0079699932
1662573600,2022-09-07 18:00:00,UMA/EUR,2.58,2.58,2.58,2.58,12.00000000,30.96
1662570000,2022-09-07 17:00:00,UMA/EUR,2.60,2.60,2.60,2.60,0.00000000,0.0
1662566400,2022-09-07 16:00:00,UMA/EUR,2.60,2.60,2.60,2.60,0.00000000,0.0
1662562800,2022-09-07 15:00:00,UMA/EUR,2.60,2.60,2.60,2.60,19.15415384,49.800799984
1662559200,2022-09-07 14:00:00,UMA/EUR,2.58,2.58,2.58,2.58,4.23835729,10.934961808199999
1662555600,2022-09-07 13:00:00,UMA/EUR,2.57,2.59,2.57,2.59,47.96812749,124.2374501991
1662552000,2022-09-07 12:00:00,UMA/EUR,2.56,2.56,2.56,2.56,0.00000000,0.0
1662548400,2022-09-07 11:00:00,UMA/EUR,2.56,2.56,2.56,2.56,0.00000000,0.0
1662544800,2022-09-07 10:00:00,UMA/EUR,2.56,2.56,2.56,2.56,29.66431141,75.9406372096
1662541200,2022-09-07 09:00:00,UMA/EUR,2.53,2.53,2.53,2.53,0.00000000,0.0
1662537600,2022-09-07 08:00:00,UMA/EUR,2.53,2.53,2.53,2.53,0.00000000,0.0
1662534000,2022-09-07 07:00:00,UMA/EUR,2.53,2.53,2.53,2.53,0.00000000,0.0
1662530400,2022-09-07 06:00:00,UMA/EUR,2.53,2.53,2.53,2.53,0.00000000,0.0
1662526800,2022-09-07 05:00:00,UMA/EUR,2.53,2.53,2.53,2.53,0.00000000,0.0
1662523200,2022-09-07 04:00:00,UMA/EUR,2.54,2.54,2.51,2.53,256.33297941,648.5224379073
1662519600,2022-09-07 03:00:00,UMA/EUR,2.53,2.54,2.53,2.54,9.85990203,25.0441511562
1662516000,2022-09-07 02:00:00,UMA/EUR,2.55,2.55,2.52,2.52,22.45330091,56.5823182932
1662512400,2022-09-07 01:00:00,UMA/EUR,2.55,2.55,2.55,2.55,0.00000000,0.0
1662508800,2022-09-07 00:00:00,UMA/EUR,2.55,2.55,2.55,2.55,4.25797124,10.857826661999999
1662505200,2022-09-06 23:00:00,UMA/EUR,2.58,2.58,2.58,2.58,0.00000000,0.0
1662501600,2022-09-06 22:00:00,UMA/EUR,2.58,2.58,2.58,2.58,0.00000000,0.0
1662498000,2022-09-06 21:00:00,UMA/EUR,2.59,2.59,2.58,2.58,380.88642891,982.6869865878
1662494400,2022-09-06 20:00:00,UMA/EUR,2.55,2.55,2.55,2.55,500.00000000,1275.0
1662490800,2022-09-06 19:00:00,UMA/EUR,2.58,2.58,2.57,2.57,151.32702018,388.9104418626
1662487200,2022-09-06 18:00:00,UMA/EUR,2.63,2.64,2.60,2.60,168.13641034,437.154666884
1662483600,2022-09-06 17:00:00,UMA/EUR,2.71,2.71,2.67,2.68,14.83437273,39.756118916400006
1662480000,2022-09-06 16:00:00,UMA/EUR,2.74,2.74,2.74,2.74,0.00000000,0.0
1662476400,2022-09-06 15:00:00,UMA/EUR,2.74,2.74,2.74,2.74,0.00000000,0.0
1662472800,2022-09-06 14:00:00,UMA/EUR,2.74,2.74,2.74,2.74,7.11090047,19.483867287800003
1662469200,2022-09-06 13:00:00,UMA/EUR,2.76,2.76,2.76,2.76,582.25545991,1607.0250693516
1662465600,2022-09-06 12:00:00,UMA/EUR,2.76,2.76,2.76,2.76,223.22835045,616.1102472419999
1662462000,2022-09-06 11:00:00,UMA/EUR,2.78,2.80,2.78,2.80,361.34669892,1011.7707569759999
1662458400,2022-09-06 10:00:00,UMA/EUR,2.76,2.76,2.76,2.76,173.60426744,479.14777813439997
1662454800,2022-09-06 09:00:00,UMA/EUR,2.76,2.76,2.76,2.76,309.67064602,854.6909830151999
1662451200,2022-09-06 08:00:00,UMA/EUR,2.77,2.77,2.77,2.77,0.00000000,0.0
1662447600,2022-09-06 07:00:00,UMA/EUR,2.77,2.77,2.77,2.77,405.00000000,1121.85
1662444000,2022-09-06 06:00:00,UMA/EUR,2.77,2.77,2.77,2.77,337.45964272,934.7632103343999
1662440400,2022-09-06 05:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1662436800,2022-09-06 04:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1662433200,2022-09-06 03:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1662429600,2022-09-06 02:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1662426000,2022-09-06 01:00:00,UMA/EUR,2.75,2.75,2.75,2.75,16.00000000,44.0
1662422400,2022-09-06 00:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662418800,2022-09-05 23:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662415200,2022-09-05 22:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662411600,2022-09-05 21:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662408000,2022-09-05 20:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662404400,2022-09-05 19:00:00,UMA/EUR,2.72,2.72,2.72,2.72,54.48531194,148.20004847680002
1662400800,2022-09-05 18:00:00,UMA/EUR,2.70,2.70,2.70,2.70,0.00000000,0.0
1662397200,2022-09-05 17:00:00,UMA/EUR,2.72,2.72,2.70,2.70,1151.19072443,3108.214955961
1662393600,2022-09-05 16:00:00,UMA/EUR,2.74,2.74,2.72,2.72,386.98660951,1052.6035778672
1662390000,2022-09-05 15:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662386400,2022-09-05 14:00:00,UMA/EUR,2.74,2.76,2.74,2.76,570.94736433,1575.8147255508
1662382800,2022-09-05 13:00:00,UMA/EUR,2.70,2.70,2.70,2.70,0.00000000,0.0
1662379200,2022-09-05 12:00:00,UMA/EUR,2.70,2.70,2.70,2.70,0.00000000,0.0
1662375600,2022-09-05 11:00:00,UMA/EUR,2.71,2.71,2.70,2.70,100.38007380,271.02619926000006
1662372000,2022-09-05 10:00:00,UMA/EUR,2.74,2.74,2.71,2.71,27.65217391,74.93739129609999
1662368400,2022-09-05 09:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662364800,2022-09-05 08:00:00,UMA/EUR,2.75,2.76,2.75,2.76,255.16073550,704.2436299799999
1662361200,2022-09-05 07:00:00,UMA/EUR,2.75,2.75,2.75,2.75,836.20411492,2299.56131603
1662357600,2022-09-05 06:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662354000,2022-09-05 05:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662350400,2022-09-05 04:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662346800,2022-09-05 03:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662343200,2022-09-05 02:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662339600,2022-09-05 01:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662336000,2022-09-05 00:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662332400,2022-09-04 23:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662328800,2022-09-04 22:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662325200,2022-09-04 21:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662321600,2022-09-04 20:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662318000,2022-09-04 19:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662314400,2022-09-04 18:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662310800,2022-09-04 17:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662307200,2022-09-04 16:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662303600,2022-09-04 15:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662300000,2022-09-04 14:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662296400,2022-09-04 13:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662292800,2022-09-04 12:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662289200,2022-09-04 11:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662285600,2022-09-04 10:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1662282000,2022-09-04 09:00:00,UMA/EUR,2.81,2.81,2.81,2.81,189.45806248,532.3771555688
1662278400,2022-09-04 08:00:00,UMA/EUR,2.75,2.75,2.75,2.75,87.08152780,239.47420145
1662274800,2022-09-04 07:00:00,UMA/EUR,2.75,2.75,2.75,2.75,145.10003863,399.0251062325
1662271200,2022-09-04 06:00:00,UMA/EUR,2.74,2.74,2.74,2.74,72.61751400,198.97198836
1662267600,2022-09-04 05:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662264000,2022-09-04 04:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662260400,2022-09-04 03:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662256800,2022-09-04 02:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662253200,2022-09-04 01:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662249600,2022-09-04 00:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662246000,2022-09-03 23:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662242400,2022-09-03 22:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662238800,2022-09-03 21:00:00,UMA/EUR,2.73,2.73,2.73,2.73,481.72739168,1315.1157792863999
1662235200,2022-09-03 20:00:00,UMA/EUR,2.73,2.73,2.73,2.73,952.50453880,2600.337390924
1662231600,2022-09-03 19:00:00,UMA/EUR,2.79,2.79,2.79,2.79,0.00000000,0.0
1662228000,2022-09-03 18:00:00,UMA/EUR,2.75,2.79,2.75,2.79,162.52688916,453.4500207564
1662224400,2022-09-03 17:00:00,UMA/EUR,2.75,2.75,2.75,2.75,85.00000000,233.75
1662220800,2022-09-03 16:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662217200,2022-09-03 15:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662213600,2022-09-03 14:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662210000,2022-09-03 13:00:00,UMA/EUR,2.79,2.79,2.76,2.76,107.04907636,295.45545075359996
1662206400,2022-09-03 12:00:00,UMA/EUR,2.74,2.74,2.74,2.74,0.00000000,0.0
1662202800,2022-09-03 11:00:00,UMA/EUR,2.74,2.74,2.74,2.74,0.00000000,0.0
1662199200,2022-09-03 10:00:00,UMA/EUR,2.74,2.74,2.74,2.74,0.00000000,0.0
1662195600,2022-09-03 09:00:00,UMA/EUR,2.74,2.74,2.74,2.74,26.24578903,71.9134619422
1662192000,2022-09-03 08:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662188400,2022-09-03 07:00:00,UMA/EUR,2.76,2.76,2.76,2.76,42.02346486,115.98476301359999
1662184800,2022-09-03 06:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1662181200,2022-09-03 05:00:00,UMA/EUR,2.75,2.75,2.75,2.75,72.61751400,199.6981635
1662177600,2022-09-03 04:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1662174000,2022-09-03 03:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1662170400,2022-09-03 02:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1662166800,2022-09-03 01:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1662163200,2022-09-03 00:00:00,UMA/EUR,2.74,2.75,2.74,2.75,667.65338036,1836.0467959900002
1662159600,2022-09-02 23:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662156000,2022-09-02 22:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662152400,2022-09-02 21:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662148800,2022-09-02 20:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662145200,2022-09-02 19:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1662141600,2022-09-02 18:00:00,UMA/EUR,2.80,2.80,2.72,2.72,929.60528428,2528.5263732416
1662138000,2022-09-02 17:00:00,UMA/EUR,2.76,2.76,2.74,2.74,110.78096033,303.53983130420005
1662134400,2022-09-02 16:00:00,UMA/EUR,2.78,2.78,2.78,2.78,7.38007380,20.516605163999998
1662130800,2022-09-02 15:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662127200,2022-09-02 14:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662123600,2022-09-02 13:00:00,UMA/EUR,2.76,2.76,2.76,2.76,54.30333742,149.8772112792
1662120000,2022-09-02 12:00:00,UMA/EUR,2.69,2.69,2.69,2.69,0.00000000,0.0
1662116400,2022-09-02 11:00:00,UMA/EUR,2.69,2.69,2.69,2.69,0.00000000,0.0
1662112800,2022-09-02 10:00:00,UMA/EUR,2.71,2.71,2.69,2.69,1000.00000000,2690.0
1662109200,2022-09-02 09:00:00,UMA/EUR,2.74,2.74,2.74,2.74,301.64806910,826.515709334
1662105600,2022-09-02 08:00:00,UMA/EUR,2.76,2.77,2.76,2.77,183.82979810,509.208540737
1662102000,2022-09-02 07:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662098400,2022-09-02 06:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662094800,2022-09-02 05:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662091200,2022-09-02 04:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662087600,2022-09-02 03:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662084000,2022-09-02 02:00:00,UMA/EUR,2.76,2.76,2.73,2.73,213.09492732,581.7491515836
1662080400,2022-09-02 01:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662076800,2022-09-02 00:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662073200,2022-09-01 23:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662069600,2022-09-01 22:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662066000,2022-09-01 21:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662062400,2022-09-01 20:00:00,UMA/EUR,2.73,2.73,2.73,2.73,6.34022094,17.3088031662
1662058800,2022-09-01 19:00:00,UMA/EUR,2.72,2.72,2.72,2.72,62.50000000,170.0
1662055200,2022-09-01 18:00:00,UMA/EUR,2.70,2.70,2.70,2.70,0.00000000,0.0
1662051600,2022-09-01 17:00:00,UMA/EUR,2.70,2.70,2.70,2.70,0.00000000,0.0
1662048000,2022-09-01 16:00:00,UMA/EUR,2.70,2.70,2.70,2.70,4.12867264,11.147416128
1662044400,2022-09-01 15:00:00,UMA/EUR,2.70,2.71,2.70,2.71,10.57011759,28.6450186689
1662040800,2022-09-01 14:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662037200,2022-09-01 13:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662033600,2022-09-01 12:00:00,UMA/EUR,2.73,2.73,2.73,2.73,0.00000000,0.0
1662030000,2022-09-01 11:00:00,UMA/EUR,2.73,2.73,2.73,2.73,73.92307692,201.8099999916
1662026400,2022-09-01 10:00:00,UMA/EUR,2.71,2.71,2.71,2.71,0.00000000,0.0
1662022800,2022-09-01 09:00:00,UMA/EUR,2.71,2.71,2.71,2.71,0.00000000,0.0
1662019200,2022-09-01 08:00:00,UMA/EUR,2.71,2.71,2.71,2.71,0.00000000,0.0
1662015600,2022-09-01 07:00:00,UMA/EUR,2.71,2.71,2.71,2.71,7.38007380,19.999999998
1662012000,2022-09-01 06:00:00,UMA/EUR,2.75,2.75,2.75,2.75,18.10938181,49.8007999775
1662008400,2022-09-01 05:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662004800,2022-09-01 04:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1662001200,2022-09-01 03:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1661997600,2022-09-01 02:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1661994000,2022-09-01 01:00:00,UMA/EUR,2.77,2.77,2.76,2.76,83.49772326,230.4537161976
1661990400,2022-09-01 00:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1661986800,2022-08-31 23:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1661983200,2022-08-31 22:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1661979600,2022-08-31 21:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1661976000,2022-08-31 20:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1661972400,2022-08-31 19:00:00,UMA/EUR,2.72,2.72,2.72,2.72,0.00000000,0.0
1661968800,2022-08-31 18:00:00,UMA/EUR,2.72,2.72,2.72,2.72,18.44852941,50.1799999952
1661965200,2022-08-31 17:00:00,UMA/EUR,2.77,2.77,2.77,2.77,0.00000000,0.0
1661961600,2022-08-31 16:00:00,UMA/EUR,2.77,2.77,2.77,2.77,0.00000000,0.0
1661958000,2022-08-31 15:00:00,UMA/EUR,2.75,2.77,2.75,2.77,112.20454909,310.8066009793
1661954400,2022-08-31 14:00:00,UMA/EUR,2.80,2.80,2.77,2.77,318.19495169,881.4000161813
1661950800,2022-08-31 13:00:00,UMA/EUR,2.80,2.80,2.80,2.80,0.00000000,0.0
1661947200,2022-08-31 12:00:00,UMA/EUR,2.80,2.81,2.80,2.80,240.20651605,672.57824494
1661943600,2022-08-31 11:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1661940000,2022-08-31 10:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1661936400,2022-08-31 09:00:00,UMA/EUR,2.77,2.77,2.76,2.76,106.33132232,293.47444960319996
1661932800,2022-08-31 08:00:00,UMA/EUR,2.78,2.78,2.77,2.77,220.40352308,610.5177589316
1661929200,2022-08-31 07:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1661925600,2022-08-31 06:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1661922000,2022-08-31 05:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1661918400,2022-08-31 04:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1661914800,2022-08-31 03:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1661911200,2022-08-31 02:00:00,UMA/EUR,2.81,2.81,2.81,2.81,18.92713662,53.185253902199996
1661907600,2022-08-31 01:00:00,UMA/EUR,2.80,2.80,2.80,2.80,4.00594517,11.216646476000001
1661904000,2022-08-31 00:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1661900400,2022-08-30 23:00:00,UMA/EUR,2.76,2.78,2.76,2.78,124.75547682,346.8202255596
1661896800,2022-08-30 22:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1661893200,2022-08-30 21:00:00,UMA/EUR,2.76,2.76,2.76,2.76,94.87720427,261.8610837852
1661889600,2022-08-30 20:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1661886000,2022-08-30 19:00:00,UMA/EUR,2.76,2.76,2.76,2.76,14.61058002,40.325200855199995
1661882400,2022-08-30 18:00:00,UMA/EUR,2.71,2.71,2.71,2.71,0.00000000,0.0
1661878800,2022-08-30 17:00:00,UMA/EUR,2.71,2.71,2.71,2.71,383.74546096,1039.9501992016
1661875200,2022-08-30 16:00:00,UMA/EUR,2.71,2.71,2.71,2.71,7.38007380,19.999999998
1661871600,2022-08-30 15:00:00,UMA/EUR,2.72,2.72,2.72,2.72,14.61058002,39.740777654400006
1661868000,2022-08-30 14:00:00,UMA/EUR,2.81,2.81,2.81,2.81,348.40171469,979.0088182789
1661864400,2022-08-30 13:00:00,UMA/EUR,2.88,2.88,2.88,2.88,23.93551419,68.9342808672
1661860800,2022-08-30 12:00:00,UMA/EUR,2.85,2.86,2.85,2.86,46.86185821,134.0249144806
1661857200,2022-08-30 11:00:00,UMA/EUR,2.81,2.81,2.81,2.81,403.83134595,1134.7660821195
1661853600,2022-08-30 10:00:00,UMA/EUR,2.85,2.85,2.85,2.85,0.00000000,0.0
1661850000,2022-08-30 09:00:00,UMA/EUR,2.85,2.85,2.85,2.85,0.00000000,0.0
1661846400,2022-08-30 08:00:00,UMA/EUR,2.85,2.85,2.85,2.85,363.06476984,1034.734594044
1661842800,2022-08-30 07:00:00,UMA/EUR,2.84,2.84,2.84,2.84,36.75241901,104.37686998839999
1661839200,2022-08-30 06:00:00,UMA/EUR,2.83,2.83,2.83,2.83,296.17843819,838.1849800777001
1661835600,2022-08-30 05:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
1661832000,2022-08-30 04:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
1661828400,2022-08-30 03:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
1661824800,2022-08-30 02:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
1661821200,2022-08-30 01:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
1661817600,2022-08-30 00:00:00,UMA/EUR,2.83,2.84,2.83,2.84,13.41273409,38.0921648156
1661814000,2022-08-29 23:00:00,UMA/EUR,2.80,2.80,2.80,2.80,0.00000000,0.0
1661810400,2022-08-29 22:00:00,UMA/EUR,2.81,2.81,2.80,2.80,27.08100000,75.82679999999999
1661806800,2022-08-29 21:00:00,UMA/EUR,2.85,2.85,2.85,2.85,0.00000000,0.0
1661803200,2022-08-29 20:00:00,UMA/EUR,2.85,2.85,2.85,2.85,40.01029676,114.029345766
1661799600,2022-08-29 19:00:00,UMA/EUR,2.90,2.94,2.90,2.90,1717.72168739,4981.392893431
1661796000,2022-08-29 18:00:00,UMA/EUR,2.83,2.89,2.83,2.86,128.45740803,367.3881869658
1661792400,2022-08-29 17:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1661788800,2022-08-29 16:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1661785200,2022-08-29 15:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1661781600,2022-08-29 14:00:00,UMA/EUR,2.81,2.81,2.81,2.81,84.17721518,236.5379746558
1661778000,2022-08-29 13:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1661774400,2022-08-29 12:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1661770800,2022-08-29 11:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1661767200,2022-08-29 10:00:00,UMA/EUR,2.75,2.75,2.75,2.75,44.54907636,122.50995999
1661763600,2022-08-29 09:00:00,UMA/EUR,2.76,2.76,2.76,2.76,36.50000000,100.74
1661760000,2022-08-29 08:00:00,UMA/EUR,2.82,2.83,2.75,2.76,875.75369737,2417.0802047412
1661756400,2022-08-29 07:00:00,UMA/EUR,2.75,2.75,2.72,2.74,4213.88981876,11546.0581034024
1661752800,2022-08-29 06:00:00,UMA/EUR,2.72,2.72,2.72,2.72,86.87047163,236.2876828336
1661749200,2022-08-29 05:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1661745600,2022-08-29 04:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1661742000,2022-08-29 03:00:00,UMA/EUR,2.81,2.81,2.76,2.76,77.05452220,212.67048127199996
1661738400,2022-08-29 02:00:00,UMA/EUR,2.78,3.00,2.78,2.85,455.19209551,1297.2974722035
1661734800,2022-08-29 01:00:00,UMA/EUR,2.70,2.70,2.70,2.70,0.00000000,0.0
1661731200,2022-08-29 00:00:00,UMA/EUR,2.70,2.70,2.70,2.70,0.00000000,0.0
1661727600,2022-08-28 23:00:00,UMA/EUR,2.70,2.70,2.70,2.70,0.00000000,0.0
1661724000,2022-08-28 22:00:00,UMA/EUR,2.71,2.71,2.70,2.70,231.69671450,625.58112915
1661720400,2022-08-28 21:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1661716800,2022-08-28 20:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1661713200,2022-08-28 19:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1661709600,2022-08-28 18:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1661706000,2022-08-28 17:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1661702400,2022-08-28 16:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1661698800,2022-08-28 15:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1661695200,2022-08-28 14:00:00,UMA/EUR,2.78,2.78,2.78,2.78,7.38007380,20.516605163999998
1661691600,2022-08-28 13:00:00,UMA/EUR,2.70,2.70,2.70,2.70,0.00000000,0.0
1661688000,2022-08-28 12:00:00,UMA/EUR,2.73,2.73,2.70,2.70,10.98901098,29.670329646000003
1661684400,2022-08-28 11:00:00,UMA/EUR,2.74,2.75,2.71,2.71,662.89244990,1796.4385392289998
1661680800,2022-08-28 10:00:00,UMA/EUR,2.76,2.80,2.76,2.80,324.30289493,908.0481058039999
1661677200,2022-08-28 09:00:00,UMA/EUR,2.72,2.78,2.72,2.78,36.73404686,102.12065027079998
1661673600,2022-08-28 08:00:00,UMA/EUR,2.69,2.70,2.69,2.70,117.00000000,315.90000000000003
1661670000,2022-08-28 07:00:00,UMA/EUR,2.65,2.65,2.65,2.65,0.00000000,0.0
