https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume USDT
1645304400000.0,2022-02-19 21:00:00,UST/USDT,1.0023,1.0023,1.001,1.001,47.0,47.047
1645300800000.0,2022-02-19 20:00:00,UST/USDT,1.0011,1.0023,1.001,1.0023,2.997405966277562,3.0043
1645297200000.0,2022-02-19 19:00:00,UST/USDT,1.0021,1.0024,1.0011,1.0011,2001.2266506842473,2003.428
1645293600000.0,2022-02-19 18:00:00,UST/USDT,1.0015,1.0021,0.9983,1.0021,196679.32731264344,197092.3539
1645290000000.0,2022-02-19 17:00:00,UST/USDT,1.0015,1.002,1.0011,1.0015,0.0,0.0
1645286400000.0,2022-02-19 16:00:00,UST/USDT,1.002,1.0021,1.0013,1.0015,9411.47578632052,9425.593
1645282800000.0,2022-02-19 15:00:00,UST/USDT,1.001,1.002,1.001,1.002,17063.0,17097.126
1645279200000.0,2022-02-19 14:00:00,UST/USDT,1.0018,1.002,1.001,1.001,6330.611388611389,6336.942
1645275600000.0,2022-02-19 13:00:00,UST/USDT,1.0021,1.0023,1.0015,1.0018,0.0,0.0
1645272000000.0,2022-02-19 12:00:00,UST/USDT,1.0024,1.0026,1.0018,1.0021,1.0001995808801516,1.0023
1645268400000.0,2022-02-19 11:00:00,UST/USDT,1.0028,1.0028,1.0018,1.0024,10.001995211492419,10.026
1645264800000.0,2022-02-19 10:00:00,UST/USDT,1.0022,1.0032,1.0021,1.0028,5123.601515755884,5137.9476
1645261200000.0,2022-02-19 09:00:00,UST/USDT,1.0012,1.0024,1.001,1.0022,10003.721612452604,10025.7298
1645257600000.0,2022-02-19 08:00:00,UST/USDT,1.001,1.0012,1.001,1.0012,0.0,0.0
1645254000000.0,2022-02-19 07:00:00,UST/USDT,1.0023,1.0024,1.001,1.001,1871.296303696304,1873.1676
1645250400000.0,2022-02-19 06:00:00,UST/USDT,1.0024,1.0024,1.0023,1.0023,0.0,0.0
1645246800000.0,2022-02-19 05:00:00,UST/USDT,1.0025,1.0036,1.0011,1.0024,2797.9844373503593,2804.6996
1645243200000.0,2022-02-19 04:00:00,UST/USDT,1.0024,1.0037,1.0011,1.0025,17529.183940149625,17573.0069
1645239600000.0,2022-02-19 03:00:00,UST/USDT,1.0023,1.0029,1.0009,1.0024,3292.7442138866722,3300.6468
1645236000000.0,2022-02-19 02:00:00,UST/USDT,1.0029,1.0029,1.0022,1.0023,0.0,0.0
1645232400000.0,2022-02-19 01:00:00,UST/USDT,1.0018,1.0029,1.0017,1.0029,0.0,0.0
1645228800000.0,2022-02-19 00:00:00,UST/USDT,1.0018,1.0029,1.0013,1.0018,0.0,0.0
1645225200000.0,2022-02-18 23:00:00,UST/USDT,1.0029,1.0029,1.0016,1.0018,0.0,0.0
1645221600000.0,2022-02-18 22:00:00,UST/USDT,1.0029,1.0029,1.002,1.0029,207.81423870774756,208.4169
1645218000000.0,2022-02-18 21:00:00,UST/USDT,1.0013,1.0029,1.0009,1.0029,2394.173596569947,2401.1167
1645214400000.0,2022-02-18 20:00:00,UST/USDT,1.0013,1.0013,1.0013,1.0013,0.0,0.0
1645210800000.0,2022-02-18 19:00:00,UST/USDT,1.0015,1.0015,1.0001,1.0013,38684.41206431639,38734.7018
1645207200000.0,2022-02-18 18:00:00,UST/USDT,1.0005,1.0019,1.0003,1.0015,1449.3390913629553,1451.5131
1645203600000.0,2022-02-18 17:00:00,UST/USDT,1.0001,1.0019,1.0,1.0005,8007.068665667167,8011.0722
1645200000000.0,2022-02-18 16:00:00,UST/USDT,1.0,1.0006,1.0,1.0001,0.0,0.0
1645196400000.0,2022-02-18 15:00:00,UST/USDT,1.001,1.0016,1.0,1.0,6.0048,6.0048
1645192800000.0,2022-02-18 14:00:00,UST/USDT,1.0011,1.0015,1.0009,1.001,18281.19280719281,18299.474
1645189200000.0,2022-02-18 13:00:00,UST/USDT,1.0012,1.0019,1.001,1.0011,212.00099890120865,212.2342
1645185600000.0,2022-02-18 12:00:00,UST/USDT,1.0012,1.0012,1.0011,1.0012,0.0,0.0
1645182000000.0,2022-02-18 11:00:00,UST/USDT,1.0014,1.0016,1.0011,1.0012,0.0,0.0
1645178400000.0,2022-02-18 10:00:00,UST/USDT,1.0011,1.0019,1.0011,1.0014,5500.905931695626,5508.6072
1645174800000.0,2022-02-18 09:00:00,UST/USDT,1.0007,1.0011,1.0007,1.0011,499.99999999999994,500.55
1645171200000.0,2022-02-18 08:00:00,UST/USDT,1.0007,1.001,1.0004,1.0007,10009.15069451384,10016.1571
1645167600000.0,2022-02-18 07:00:00,UST/USDT,1.0006,1.0007,1.0006,1.0007,0.0,0.0
1645164000000.0,2022-02-18 06:00:00,UST/USDT,1.0001,1.0007,1.0001,1.0006,150.01499100539675,150.105
1645160400000.0,2022-02-18 05:00:00,UST/USDT,0.9999,1.001,0.9999,1.0001,2209.2816718328168,2209.5026
1645156800000.0,2022-02-18 04:00:00,UST/USDT,1.0007,1.0009,0.997,0.9999,230738.201820182,230715.128
1645153200000.0,2022-02-18 03:00:00,UST/USDT,1.0005,1.001,1.0002,1.0007,3814.000299790147,3816.6701
1645149600000.0,2022-02-18 02:00:00,UST/USDT,1.0002,1.0005,1.0002,1.0005,0.0,0.0
1645146000000.0,2022-02-18 01:00:00,UST/USDT,1.0002,1.0002,1.0002,1.0002,0.0,0.0
1645142400000.0,2022-02-18 00:00:00,UST/USDT,1.0002,1.0002,1.0002,1.0002,13014.0,13016.6028
1645138800000.0,2022-02-17 23:00:00,UST/USDT,1.0002,1.0002,1.0002,1.0002,0.0,0.0
1645135200000.0,2022-02-17 22:00:00,UST/USDT,1.0004,1.0006,1.0001,1.0002,2665.8639272145574,2666.3971
1645131600000.0,2022-02-17 21:00:00,UST/USDT,1.0001,1.003,1.0001,1.0004,3252.521491403439,3253.8225
1645128000000.0,2022-02-17 20:00:00,UST/USDT,1.0001,1.0019,1.0001,1.0001,15002.501549845016,15004.0018
1645124400000.0,2022-02-17 19:00:00,UST/USDT,1.0,1.0004,1.0,1.0001,22.003299670032998,22.0055
1645120800000.0,2022-02-17 18:00:00,UST/USDT,1.0006,1.004,1.0,1.0,9499.1523,9499.1523
1645117200000.0,2022-02-17 17:00:00,UST/USDT,1.0006,1.0006,1.0006,1.0006,0.0,0.0
1645113600000.0,2022-02-17 16:00:00,UST/USDT,1.001,1.0027,1.0006,1.0006,201.0816510093944,201.2023
1645110000000.0,2022-02-17 15:00:00,UST/USDT,1.001,1.0065,1.0006,1.001,232123.56443556445,232355.688
1645106400000.0,2022-02-17 14:00:00,UST/USDT,1.0003,1.0035,1.0003,1.001,50989.500699300705,51040.4902
1645102800000.0,2022-02-17 13:00:00,UST/USDT,1.0002,1.0007,1.0002,1.0003,0.0,0.0
1645099200000.0,2022-02-17 12:00:00,UST/USDT,1.0006,1.0012,1.0002,1.0002,115.11147770445912,115.1345
1645095600000.0,2022-02-17 11:00:00,UST/USDT,1.0007,1.0012,1.0003,1.0006,87.05156905856488,87.1038
1645092000000.0,2022-02-17 10:00:00,UST/USDT,1.0007,1.0012,1.0001,1.0007,2748.1624862596186,2750.0862
1645088400000.0,2022-02-17 09:00:00,UST/USDT,1.0003,1.0008,1.0003,1.0007,0.0,0.0
1645084800000.0,2022-02-17 08:00:00,UST/USDT,1.0003,1.0017,1.0003,1.0003,5218.042587223833,5219.608
1645081200000.0,2022-02-17 07:00:00,UST/USDT,1.0005,1.0009,1.0003,1.0003,224.08837348795362,224.1556
1645077600000.0,2022-02-17 06:00:00,UST/USDT,1.0011,1.0011,1.0005,1.0005,202.10044977511245,202.2015
1645074000000.0,2022-02-17 05:00:00,UST/USDT,1.0017,1.002,1.0011,1.0011,555.0,555.6105
1645070400000.0,2022-02-17 04:00:00,UST/USDT,1.0005,1.002,1.0005,1.0017,9422.545672356993,9438.564
1645066800000.0,2022-02-17 03:00:00,UST/USDT,1.0005,1.0005,1.0005,1.0005,0.0,0.0
1645063200000.0,2022-02-17 02:00:00,UST/USDT,1.0005,1.0007,1.0005,1.0005,0.0,0.0
1645059600000.0,2022-02-17 01:00:00,UST/USDT,1.0005,1.0005,1.0005,1.0005,317.0,317.1585
1645056000000.0,2022-02-17 00:00:00,UST/USDT,1.0005,1.0005,1.0004,1.0005,0.0,0.0
1645052400000.0,2022-02-16 23:00:00,UST/USDT,1.0005,1.0005,1.0005,1.0005,0.0,0.0
1645048800000.0,2022-02-16 22:00:00,UST/USDT,1.0005,1.0005,1.0003,1.0005,1359.728535732134,1360.4084
1645045200000.0,2022-02-16 21:00:00,UST/USDT,1.0005,1.0005,1.0005,1.0005,0.0,0.0
1645041600000.0,2022-02-16 20:00:00,UST/USDT,1.0005,1.0005,1.0005,1.0005,0.0,0.0
1645038000000.0,2022-02-16 19:00:00,UST/USDT,1.002,1.002,1.0003,1.0005,5990.704247876062,5993.6996
1645034400000.0,2022-02-16 18:00:00,UST/USDT,1.001,1.002,1.0009,1.002,0.0,0.0
1645030800000.0,2022-02-16 17:00:00,UST/USDT,1.0008,1.002,1.0005,1.001,609.0004995004996,609.6095
1645027200000.0,2022-02-16 16:00:00,UST/USDT,1.001,1.002,1.0004,1.0008,2.000799360511591,2.0024
1645023600000.0,2022-02-16 15:00:00,UST/USDT,1.0018,1.0018,1.0004,1.001,1984.8615384615387,1986.8464
1645020000000.0,2022-02-16 14:00:00,UST/USDT,1.0018,1.0019,1.0007,1.0018,997.6099021760831,999.4056
1645016400000.0,2022-02-16 13:00:00,UST/USDT,1.0012,1.0019,1.0007,1.0018,2044.1637053304053,2047.8432
1645012800000.0,2022-02-16 12:00:00,UST/USDT,1.001,1.002,1.0007,1.0012,207.93947263284056,208.189
1645009200000.0,2022-02-16 11:00:00,UST/USDT,1.0012,1.0032,1.0007,1.001,19550.634565434568,19570.1852
1645005600000.0,2022-02-16 10:00:00,UST/USDT,1.001,1.0014,1.0009,1.0012,0.0,0.0
1645002000000.0,2022-02-16 09:00:00,UST/USDT,1.0012,1.0014,1.0008,1.001,2339.651648351649,2341.9913
1644998400000.0,2022-02-16 08:00:00,UST/USDT,1.0012,1.0014,1.0008,1.0012,7052.164602477027,7060.6272
1644994800000.0,2022-02-16 07:00:00,UST/USDT,1.0014,1.0014,1.0011,1.0012,0.0,0.0
1644991200000.0,2022-02-16 06:00:00,UST/USDT,1.0014,1.0014,1.0006,1.0014,1005.2772119033353,1006.6846
1644987600000.0,2022-02-16 05:00:00,UST/USDT,1.0017,1.0032,1.0012,1.0014,0.0,0.0
1644984000000.0,2022-02-16 04:00:00,UST/USDT,1.0012,1.0032,1.001,1.0017,2.000798642308076,2.0042
1644980400000.0,2022-02-16 03:00:00,UST/USDT,1.0011,1.0027,1.0009,1.0012,30035.170595285657,30071.2128
1644976800000.0,2022-02-16 02:00:00,UST/USDT,1.0019,1.0019,1.0011,1.0011,0.0,0.0
1644973200000.0,2022-02-16 01:00:00,UST/USDT,1.0014,1.002,1.0012,1.0014,0.0,0.0
1644969600000.0,2022-02-16 00:00:00,UST/USDT,1.0015,1.002,1.0002,1.0014,4289.025164769323,4295.0298
1644966000000.0,2022-02-15 23:00:00,UST/USDT,1.0013,1.0029,1.0006,1.0015,3797.744583125312,3803.4412
1644962400000.0,2022-02-15 22:00:00,UST/USDT,1.0009,1.0032,1.0002,1.0013,51159.43373614301,51225.941
1644958800000.0,2022-02-15 21:00:00,UST/USDT,1.0009,1.0009,1.0009,1.0009,56.00000000000001,56.0504
1644955200000.0,2022-02-15 20:00:00,UST/USDT,1.0009,1.0009,1.0007,1.0009,5.000000000000001,5.0045
1644951600000.0,2022-02-15 19:00:00,UST/USDT,1.0009,1.0009,1.0007,1.0009,0.0,0.0
1644948000000.0,2022-02-15 18:00:00,UST/USDT,1.0009,1.0009,1.0006,1.0009,0.0,0.0
1644944400000.0,2022-02-15 17:00:00,UST/USDT,1.0009,1.0009,1.0,1.0009,257.7689079828155,258.0009
1644940800000.0,2022-02-15 16:00:00,UST/USDT,1.001,1.001,1.0008,1.0009,0.0,0.0
1644937200000.0,2022-02-15 15:00:00,UST/USDT,1.0,1.001,0.9992,1.001,9823.130369630371,9832.9535
1644933600000.0,2022-02-15 14:00:00,UST/USDT,1.0006,1.0009,1.0,1.0,0.0,0.0
1644930000000.0,2022-02-15 13:00:00,UST/USDT,1.0005,1.0009,1.0,1.0006,6.999700179892065,7.0039
1644926400000.0,2022-02-15 12:00:00,UST/USDT,1.0004,1.0009,0.9992,1.0005,2138.4915542228887,2139.5608
1644922800000.0,2022-02-15 11:00:00,UST/USDT,1.0008,1.0009,1.0,1.0004,1260.3789484206318,1260.8831
1644919200000.0,2022-02-15 10:00:00,UST/USDT,1.0009,1.0009,1.0,1.0008,8666.448541167067,8673.3817
1644915600000.0,2022-02-15 09:00:00,UST/USDT,1.0007,1.0009,1.0006,1.0009,9.000000000000002,9.0081
1644912000000.0,2022-02-15 08:00:00,UST/USDT,1.0007,1.0009,0.999,1.0007,601.6977116018788,602.1189
1644908400000.0,2022-02-15 07:00:00,UST/USDT,1.0009,1.0009,1.0,1.0007,7.996802238433097,8.0024
1644904800000.0,2022-02-15 06:00:00,UST/USDT,1.0019,1.0019,1.0002,1.0009,33.99540413627736,34.026
1644901200000.0,2022-02-15 05:00:00,UST/USDT,1.0009,1.0019,1.0007,1.0019,0.0,0.0
1644897600000.0,2022-02-15 04:00:00,UST/USDT,1.001,1.002,1.0002,1.0009,1004.0002997302429,1004.9039
1644894000000.0,2022-02-15 03:00:00,UST/USDT,1.0006,1.002,1.0001,1.001,2.0000999000999005,2.0021
1644890400000.0,2022-02-15 02:00:00,UST/USDT,1.0005,1.002,1.0001,1.0006,125.96362182690386,126.0392
1644886800000.0,2022-02-15 01:00:00,UST/USDT,1.0009,1.0024,1.0,1.0005,119615.55682158921,119675.3646
1644883200000.0,2022-02-15 00:00:00,UST/USDT,1.0007,1.001,1.0006,1.0009,0.0,0.0
1644879600000.0,2022-02-14 23:00:00,UST/USDT,1.0005,1.001,1.0,1.0007,2711.646947137004,2713.5451
1644876000000.0,2022-02-14 22:00:00,UST/USDT,1.0003,1.001,1.0003,1.0005,0.0,0.0
1644872400000.0,2022-02-14 21:00:00,UST/USDT,1.0006,1.001,1.0003,1.0003,0.0,0.0
1644868800000.0,2022-02-14 20:00:00,UST/USDT,1.0012,1.0014,1.0002,1.0006,18156.76594043574,18167.66
1644865200000.0,2022-02-14 19:00:00,UST/USDT,1.0011,1.0014,1.0002,1.0012,1160.8854374750297,1162.2785
1644861600000.0,2022-02-14 18:00:00,UST/USDT,1.0012,1.002,1.0008,1.0011,45.040455498951154,45.09
1644858000000.0,2022-02-14 17:00:00,UST/USDT,1.002,1.002,1.0002,1.0012,2933.789852177387,2937.3104
1644854400000.0,2022-02-14 16:00:00,UST/USDT,1.002,1.002,1.0005,1.002,0.0,0.0
1644850800000.0,2022-02-14 15:00:00,UST/USDT,1.001,1.002,1.0008,1.002,0.0,0.0
1644847200000.0,2022-02-14 14:00:00,UST/USDT,1.0009,1.002,1.0007,1.001,0.0,0.0
1644843600000.0,2022-02-14 13:00:00,UST/USDT,1.0012,1.002,1.0002,1.0009,17065.06134478969,17080.4199
1644840000000.0,2022-02-14 12:00:00,UST/USDT,1.0015,1.0021,1.0002,1.0012,10140.943168198162,10153.1123
1644836400000.0,2022-02-14 11:00:00,UST/USDT,1.001,1.0024,1.0002,1.0015,1577.9721417873188,1580.3391
1644832800000.0,2022-02-14 10:00:00,UST/USDT,1.0011,1.0028,1.0002,1.001,16665.68221778222,16682.3479
1644829200000.0,2022-02-14 09:00:00,UST/USDT,1.0014,1.0028,1.0002,1.0011,124.99790230746179,125.1354
1644825600000.0,2022-02-14 08:00:00,UST/USDT,1.0034,1.0037,1.0002,1.0014,11973.302576393047,11990.0652
1644822000000.0,2022-02-14 07:00:00,UST/USDT,1.0012,1.0034,1.0002,1.0034,419744.513753239,421171.6451
1644818400000.0,2022-02-14 06:00:00,UST/USDT,1.0019,1.0019,1.0002,1.0012,19221.78705553336,19244.8532
1644814800000.0,2022-02-14 05:00:00,UST/USDT,1.0007,1.0019,1.0002,1.0019,1501.4507435871842,1504.3035
1644811200000.0,2022-02-14 04:00:00,UST/USDT,1.0007,1.0019,1.0002,1.0007,3.0006995103427605,3.0028
1644807600000.0,2022-02-14 03:00:00,UST/USDT,1.0019,1.0019,1.0002,1.0007,213.98031378035375,214.1301
1644804000000.0,2022-02-14 02:00:00,UST/USDT,1.001,1.0019,1.0006,1.0019,2803.4798882123964,2808.8065
1644800400000.0,2022-02-14 01:00:00,UST/USDT,1.0011,1.002,1.001,1.001,0.0,0.0
1644796800000.0,2022-02-14 00:00:00,UST/USDT,1.0012,1.002,1.0009,1.0011,0.0,0.0
1644793200000.0,2022-02-13 23:00:00,UST/USDT,1.0009,1.002,1.0008,1.0012,0.0,0.0
1644789600000.0,2022-02-13 22:00:00,UST/USDT,1.0009,1.006,1.0003,1.0009,194609.94225197323,194785.0912
1644786000000.0,2022-02-13 21:00:00,UST/USDT,1.001,1.0022,1.0002,1.0009,54.972624637825966,55.0221
1644782400000.0,2022-02-13 20:00:00,UST/USDT,1.0008,1.0026,1.0002,1.001,14782.103496503498,14796.8856
1644778800000.0,2022-02-13 19:00:00,UST/USDT,1.0009,1.0023,1.0007,1.0008,0.0,0.0
1644775200000.0,2022-02-13 18:00:00,UST/USDT,1.001,1.0026,1.0006,1.0009,22.99900089919073,23.0197
1644771600000.0,2022-02-13 17:00:00,UST/USDT,1.001,1.0025,1.0008,1.001,0.0,0.0
1644768000000.0,2022-02-13 16:00:00,UST/USDT,1.0025,1.0026,1.0006,1.001,36.9909090909091,37.0279
1644764400000.0,2022-02-13 15:00:00,UST/USDT,1.0013,1.0026,1.0005,1.0025,9740.424139650873,9764.7752
1644760800000.0,2022-02-13 14:00:00,UST/USDT,1.0011,1.0026,1.0002,1.0013,9999.436931988414,10012.4362
1644757200000.0,2022-02-13 13:00:00,UST/USDT,1.0008,1.0023,1.0004,1.0011,0.0,0.0
1644753600000.0,2022-02-13 12:00:00,UST/USDT,1.0007,1.0023,1.0002,1.0008,301.85361710631497,302.0951
1644750000000.0,2022-02-13 11:00:00,UST/USDT,1.0004,1.0026,1.0003,1.0007,3498.9571300089938,3501.4064
1644746400000.0,2022-02-13 10:00:00,UST/USDT,1.001,1.0026,1.0003,1.0004,16947.168032786885,16953.9469
1644742800000.0,2022-02-13 09:00:00,UST/USDT,1.0008,1.0026,1.0008,1.001,1004.0027972027973,1005.0068
1644739200000.0,2022-02-13 08:00:00,UST/USDT,1.001,1.0027,1.0007,1.0008,0.0,0.0
1644735600000.0,2022-02-13 07:00:00,UST/USDT,1.0012,1.0027,1.0009,1.001,0.0,0.0
1644732000000.0,2022-02-13 06:00:00,UST/USDT,1.0009,1.0027,1.0008,1.0012,0.0,0.0
1644728400000.0,2022-02-13 05:00:00,UST/USDT,1.0009,1.0027,1.0007,1.0009,0.0,0.0
1644724800000.0,2022-02-13 04:00:00,UST/USDT,1.0012,1.0027,1.0005,1.0009,33303.24028374463,33333.2132
1644721200000.0,2022-02-13 03:00:00,UST/USDT,1.0012,1.0012,1.001,1.0012,0.0,0.0
1644717600000.0,2022-02-13 02:00:00,UST/USDT,1.0012,1.0012,1.0009,1.0012,0.0,0.0
1644714000000.0,2022-02-13 01:00:00,UST/USDT,1.0011,1.0012,1.001,1.0012,0.0,0.0
1644710400000.0,2022-02-13 00:00:00,UST/USDT,1.0008,1.0012,1.0005,1.0011,19014.913095594842,19035.8295
1644706800000.0,2022-02-12 23:00:00,UST/USDT,1.0012,1.0012,1.0007,1.0008,0.0,0.0
1644703200000.0,2022-02-12 22:00:00,UST/USDT,1.0012,1.0012,1.0005,1.0012,23522.300239712342,23550.527
1644699600000.0,2022-02-12 21:00:00,UST/USDT,1.0011,1.0012,1.0011,1.0012,0.0,0.0
1644696000000.0,2022-02-12 20:00:00,UST/USDT,1.0012,1.0012,1.0007,1.0011,3608.639696334032,3612.6092
1644692400000.0,2022-02-12 19:00:00,UST/USDT,1.0012,1.0012,1.0005,1.0012,66.98631642029564,67.0667
1644688800000.0,2022-02-12 18:00:00,UST/USDT,1.0007,1.0012,1.0002,1.0012,1172.329204954055,1173.736
1644685200000.0,2022-02-12 17:00:00,UST/USDT,1.0003,1.0012,1.0003,1.0007,672.7327870490657,673.2037
1644681600000.0,2022-02-12 16:00:00,UST/USDT,1.001,1.0012,1.0003,1.0003,1333.0,1333.3999
1644678000000.0,2022-02-12 15:00:00,UST/USDT,1.0009,1.0012,1.0007,1.001,0.0,0.0
1644674400000.0,2022-02-12 14:00:00,UST/USDT,1.0012,1.0012,1.0008,1.0009,0.0,0.0
1644670800000.0,2022-02-12 13:00:00,UST/USDT,1.0012,1.0012,1.0002,1.0012,556.7992409109069,557.4674
1644667200000.0,2022-02-12 12:00:00,UST/USDT,1.0011,1.0028,1.0002,1.0012,16.992009588493804,17.0124
1644663600000.0,2022-02-12 11:00:00,UST/USDT,1.0011,1.0033,1.0002,1.0011,1064.04954549995,1065.22
1644660000000.0,2022-02-12 10:00:00,UST/USDT,1.001,1.0033,1.0002,1.0011,19989.561182699028,20011.5497
1644656400000.0,2022-02-12 09:00:00,UST/USDT,1.0009,1.002,1.0008,1.001,0.0,0.0
1644652800000.0,2022-02-12 08:00:00,UST/USDT,1.002,1.002,1.0002,1.0009,422.04236187431314,422.4222
1644649200000.0,2022-02-12 07:00:00,UST/USDT,1.0004,1.002,1.0003,1.0006,0.0,0.0
1644645600000.0,2022-02-12 06:00:00,UST/USDT,1.001,1.002,1.0003,1.0004,0.0,0.0
1644642000000.0,2022-02-12 05:00:00,UST/USDT,1.0007,1.002,1.0002,1.001,3.9995004995005,4.0035
1644638400000.0,2022-02-12 04:00:00,UST/USDT,1.0007,1.0007,1.0007,1.0007,0.0,0.0
1644634800000.0,2022-02-12 03:00:00,UST/USDT,1.001,1.002,1.0002,1.0007,3999.0013990206858,4001.8007
1644631200000.0,2022-02-12 02:00:00,UST/USDT,1.001,1.002,1.0006,1.001,0.0,0.0
1644627600000.0,2022-02-12 01:00:00,UST/USDT,1.0008,1.002,1.0007,1.001,0.0,0.0
1644624000000.0,2022-02-12 00:00:00,UST/USDT,1.001,1.002,1.0007,1.0008,0.0,0.0
1644620400000.0,2022-02-11 23:00:00,UST/USDT,1.0015,1.002,1.0005,1.001,0.0,0.0
1644616800000.0,2022-02-11 22:00:00,UST/USDT,1.0011,1.002,1.0009,1.0015,0.0,0.0
1644613200000.0,2022-02-11 21:00:00,UST/USDT,1.001,1.002,1.0002,1.0011,21.982818899210866,22.007
1644609600000.0,2022-02-11 20:00:00,UST/USDT,1.0014,1.002,1.0002,1.001,116.9808191808192,117.0978
1644606000000.0,2022-02-11 19:00:00,UST/USDT,1.002,1.002,1.0003,1.0014,0.0,0.0
1644602400000.0,2022-02-11 18:00:00,UST/USDT,1.002,1.002,1.0,1.0007,3552.281403017888,3554.768
1644598800000.0,2022-02-11 17:00:00,UST/USDT,1.0008,1.002,1.0006,1.002,0.0,0.0
1644595200000.0,2022-02-11 16:00:00,UST/USDT,1.002,1.002,1.0,1.0008,298.86790567545967,299.107
1644591600000.0,2022-02-11 15:00:00,UST/USDT,1.0004,1.002,1.0002,1.002,0.0,0.0
1644588000000.0,2022-02-11 14:00:00,UST/USDT,1.0005,1.002,1.0001,1.0004,0.0,0.0
1644584400000.0,2022-02-11 13:00:00,UST/USDT,1.0005,1.002,1.0004,1.0005,0.0,0.0
1644580800000.0,2022-02-11 12:00:00,UST/USDT,1.0005,1.002,1.0003,1.0005,0.0,0.0
1644577200000.0,2022-02-11 11:00:00,UST/USDT,1.0008,1.002,1.0,1.0005,14.003098450774614,14.0101
1644573600000.0,2022-02-11 10:00:00,UST/USDT,1.002,1.002,1.0006,1.0008,0.0,0.0
1644570000000.0,2022-02-11 09:00:00,UST/USDT,1.0005,1.002,1.0002,1.002,0.0,0.0
1644566400000.0,2022-02-11 08:00:00,UST/USDT,1.0007,1.0032,1.0,1.0005,3041.135132433783,3042.6557
1644562800000.0,2022-02-11 07:00:00,UST/USDT,1.0009,1.0009,1.0,1.0007,1201.6997102028581,1202.5409
1644559200000.0,2022-02-11 06:00:00,UST/USDT,1.0008,1.0009,1.0007,1.0008,0.0,0.0
1644555600000.0,2022-02-11 05:00:00,UST/USDT,1.0007,1.0033,0.9997,1.0008,7126.144684252598,7131.8456
1644552000000.0,2022-02-11 04:00:00,UST/USDT,1.0006,1.004,0.9998,1.0007,2.0023983211751775,2.0038
1644548400000.0,2022-02-11 03:00:00,UST/USDT,1.0001,1.0019,1.0,1.0006,28562.938037177693,28580.0758
1644544800000.0,2022-02-11 02:00:00,UST/USDT,1.0008,1.004,0.9997,1.0001,12279.099290070993,12280.3272
1644541200000.0,2022-02-11 01:00:00,UST/USDT,1.0002,1.003,1.0,1.0008,0.0,0.0
1644537600000.0,2022-02-11 00:00:00,UST/USDT,1.0002,1.003,0.9997,1.0002,2.0022995400919816,2.0027
1644534000000.0,2022-02-10 23:00:00,UST/USDT,1.0006,1.0021,0.9997,1.0002,4.002699460107978,4.0035
1644530400000.0,2022-02-10 22:00:00,UST/USDT,1.0001,1.0021,0.9997,1.0006,84.95792524485309,85.0089
1644526800000.0,2022-02-10 21:00:00,UST/USDT,1.0018,1.004,0.9998,1.0001,2.0035996400359966,2.0038
1644523200000.0,2022-02-10 20:00:00,UST/USDT,1.0004,1.004,0.9997,1.0018,57549.71351567179,57653.303
1644519600000.0,2022-02-10 19:00:00,UST/USDT,1.0003,1.0017,0.9999,1.0004,63908.27289084366,63933.8362
1644516000000.0,2022-02-10 18:00:00,UST/USDT,1.0006,1.0009,0.9996,1.0003,1501.7727681695492,1502.2233
1644512400000.0,2022-02-10 17:00:00,UST/USDT,1.0005,1.0009,0.9992,1.0006,234.95852488506898,235.0995
1644508800000.0,2022-02-10 16:00:00,UST/USDT,1.0003,1.0009,0.9992,1.0005,152.99910044977514,153.0756
1644505200000.0,2022-02-10 15:00:00,UST/USDT,1.0,1.0009,0.9988,1.0003,2418.110166949915,2418.8356
1644501600000.0,2022-02-10 14:00:00,UST/USDT,1.0,1.0,1.0,1.0,0.0,0.0
1644498000000.0,2022-02-10 13:00:00,UST/USDT,1.0009,1.0009,0.9979,1.0,20541.5796,20541.5796
1644494400000.0,2022-02-10 12:00:00,UST/USDT,1.0008,1.0009,1.0007,1.0009,18153.27595164352,18169.6139
1644490800000.0,2022-02-10 11:00:00,UST/USDT,1.0004,1.0008,0.9993,1.0008,6998.140787370105,7003.7393
1644487200000.0,2022-02-10 10:00:00,UST/USDT,1.0004,1.0004,0.9993,1.0004,2477.1737305077972,2478.1646
1644483600000.0,2022-02-10 09:00:00,UST/USDT,1.0004,1.0004,1.0,1.0004,4068.9934026389446,4070.621
1644480000000.0,2022-02-10 08:00:00,UST/USDT,1.0,1.0004,0.9993,1.0004,26429.14724110356,26439.7189
1644476400000.0,2022-02-10 07:00:00,UST/USDT,1.0004,1.0004,1.0,1.0,1.0004,1.0004
1644472800000.0,2022-02-10 06:00:00,UST/USDT,1.0002,1.0004,0.9997,1.0004,1.0,1.0004
1644469200000.0,2022-02-10 05:00:00,UST/USDT,1.0,1.0002,1.0,1.0002,16734.65326934613,16738.0002
1644465600000.0,2022-02-10 04:00:00,UST/USDT,1.0,1.0,0.9995,1.0,0.0,0.0
1644462000000.0,2022-02-10 03:00:00,UST/USDT,1.0,1.0,0.9995,1.0,0.0,0.0
1644458400000.0,2022-02-10 02:00:00,UST/USDT,1.0003,1.0004,0.9995,1.0,10.0,10.0
1644454800000.0,2022-02-10 01:00:00,UST/USDT,1.0001,1.0004,0.9995,1.0003,3.9992002399280215,4.0004
