https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume PRQ
1655499600000,2022-06-17 21:00:00,PRQ/BTC,5.46e-06,5.47e-06,5.16e-06,5.22e-06,0.03877938,7429.0
1655496000000,2022-06-17 20:00:00,PRQ/BTC,5.34e-06,5.5e-06,5.27e-06,5.45e-06,0.041311,7580.0
1655492400000,2022-06-17 19:00:00,PRQ/BTC,5.39e-06,5.5e-06,5.29e-06,5.33e-06,0.03529526,6622.0
1655488800000,2022-06-17 18:00:00,PRQ/BTC,5.38e-06,5.49e-06,5.22e-06,5.49e-06,0.0383751,6990.0
1655485200000,2022-06-17 17:00:00,PRQ/BTC,5.19e-06,5.43e-06,5.19e-06,5.26e-06,0.032501539999999995,6179.0
1655481600000,2022-06-17 16:00:00,PRQ/BTC,5.43e-06,5.44e-06,5.17e-06,5.23e-06,0.04590894,8778.0
1655478000000,2022-06-17 15:00:00,PRQ/BTC,5.07e-06,5.69e-06,4.96e-06,5.34e-06,0.0526859801691546,9866.28842119
1655474400000,2022-06-17 14:00:00,PRQ/BTC,5.07e-06,5.09e-06,4.93e-06,5.03e-06,0.04509395,8965.0
1655470800000,2022-06-17 13:00:00,PRQ/BTC,4.93e-06,5.08e-06,4.93e-06,4.97e-06,0.04473994,9002.0
1655467200000,2022-06-17 12:00:00,PRQ/BTC,4.95e-06,5.08e-06,4.94e-06,5e-06,0.037360000000000004,7472.0
1655463600000,2022-06-17 11:00:00,PRQ/BTC,5.02e-06,5.06e-06,4.93e-06,4.96e-06,0.03289968,6633.0
1655460000000,2022-06-17 10:00:00,PRQ/BTC,4.94e-06,5.07e-06,4.93e-06,5.05e-06,0.0395617,7834.0
1655456400000,2022-06-17 09:00:00,PRQ/BTC,4.93e-06,5.07e-06,4.93e-06,5.02e-06,0.04393504,8752.0
1655452800000,2022-06-17 08:00:00,PRQ/BTC,4.97e-06,5.07e-06,4.93e-06,5.03e-06,0.04380627,8709.0
1655449200000,2022-06-17 07:00:00,PRQ/BTC,4.96e-06,5.06e-06,4.94e-06,4.99e-06,0.03394697,6803.0
1655445600000,2022-06-17 06:00:00,PRQ/BTC,5.03e-06,5.06e-06,4.94e-06,4.97e-06,0.03677303,7399.0
1655442000000,2022-06-17 05:00:00,PRQ/BTC,4.99e-06,5.06e-06,4.91e-06,5.05e-06,0.03341585,6617.0
1655438400000,2022-06-17 04:00:00,PRQ/BTC,5.08e-06,5.08e-06,4.94e-06,5.04e-06,0.04111128,8157.0
1655434800000,2022-06-17 03:00:00,PRQ/BTC,5.03e-06,5.1e-06,4.99e-06,5.09e-06,0.041025400000000004,8060.0
1655431200000,2022-06-17 02:00:00,PRQ/BTC,4.92e-06,5.08e-06,4.92e-06,5.08e-06,0.040568879999999995,7986.0
1655427600000,2022-06-17 01:00:00,PRQ/BTC,5.12e-06,5.13e-06,4.8e-06,5.02e-06,0.0349086035358866,6953.90508683
1655424000000,2022-06-17 00:00:00,PRQ/BTC,4.99e-06,5.12e-06,4.94e-06,5.07e-06,0.03371043,6649.0
1655420400000,2022-06-16 23:00:00,PRQ/BTC,5e-06,5.07e-06,4.91e-06,5.03e-06,0.039153520000000004,7784.0
1655416800000,2022-06-16 22:00:00,PRQ/BTC,5.02e-06,5.07e-06,4.89e-06,5.06e-06,0.03819288,7548.0
1655413200000,2022-06-16 21:00:00,PRQ/BTC,5.12e-06,5.12e-06,4.9e-06,4.93e-06,0.039376157518883105,7987.05020667
1655409600000,2022-06-16 20:00:00,PRQ/BTC,5.03e-06,5.13e-06,5.02e-06,5.09e-06,0.0474371665287034,9319.67908226
1655406000000,2022-06-16 19:00:00,PRQ/BTC,5.03e-06,5.03e-06,5.02e-06,5.03e-06,0.03401789,6763.0
1655402400000,2022-06-16 18:00:00,PRQ/BTC,5.02e-06,5.03e-06,5.02e-06,5.03e-06,0.03638702,7234.0
1655398800000,2022-06-16 17:00:00,PRQ/BTC,4.87e-06,5.03e-06,4.81e-06,5.03e-06,0.043558841476510096,8659.80943867
1655395200000,2022-06-16 16:00:00,PRQ/BTC,4.87e-06,4.91e-06,4.82e-06,4.9e-06,0.0412286,8414.0
1655391600000,2022-06-16 15:00:00,PRQ/BTC,4.86e-06,4.91e-06,4.8e-06,4.86e-06,0.04682124,9634.0
1655388000000,2022-06-16 14:00:00,PRQ/BTC,4.91e-06,4.92e-06,4.83e-06,4.88e-06,0.04521808,9266.0
1655384400000,2022-06-16 13:00:00,PRQ/BTC,4.86e-06,4.89e-06,4.85e-06,4.89e-06,0.00866508,1772.0
1655377200000,2022-06-16 11:00:00,PRQ/BTC,4.84e-06,4.91e-06,4.82e-06,4.91e-06,0.03281844,6684.0
1655373600000,2022-06-16 10:00:00,PRQ/BTC,4.89e-06,4.92e-06,4.82e-06,4.91e-06,0.04912945999999999,10006.0
1655370000000,2022-06-16 09:00:00,PRQ/BTC,4.64e-06,5.04e-06,4.64e-06,4.89e-06,0.042878574525786,8768.6246474
1655366400000,2022-06-16 08:00:00,PRQ/BTC,4.56e-06,4.66e-06,4.56e-06,4.57e-06,0.030564160000000003,6688.0
1655362800000,2022-06-16 07:00:00,PRQ/BTC,4.67e-06,4.68e-06,4.6e-06,4.64e-06,0.040739199999999996,8780.0
1655359200000,2022-06-16 06:00:00,PRQ/BTC,4.66e-06,4.68e-06,4.65e-06,4.66e-06,0.0392838,8430.0
1655355600000,2022-06-16 05:00:00,PRQ/BTC,4.65e-06,4.68e-06,4.62e-06,4.67e-06,0.034850119838199606,7462.55242788
1655352000000,2022-06-16 04:00:00,PRQ/BTC,4.56e-06,4.63e-06,4.56e-06,4.61e-06,0.02903378,6298.0
1655348400000,2022-06-16 03:00:00,PRQ/BTC,4.57e-06,4.64e-06,4.56e-06,4.63e-06,0.03904016,8432.0
1655344800000,2022-06-16 02:00:00,PRQ/BTC,4.57e-06,4.64e-06,4.51e-06,4.62e-06,0.03925614,8497.0
1655341200000,2022-06-16 01:00:00,PRQ/BTC,4.6e-06,4.64e-06,4.48e-06,4.5e-06,0.053199,11822.0
1655337600000,2022-06-16 00:00:00,PRQ/BTC,4.65e-06,4.65e-06,4.49e-06,4.62e-06,0.028209719999999997,6106.0
1655334000000,2022-06-15 23:00:00,PRQ/BTC,4.6e-06,4.64e-06,4.46e-06,4.6e-06,0.0363216,7896.0
1655330400000,2022-06-15 22:00:00,PRQ/BTC,4.89e-06,5.01e-06,4.57e-06,4.57e-06,0.0405361020216028,8870.04420604
1655326800000,2022-06-15 21:00:00,PRQ/BTC,4.94e-06,5.04e-06,4.87e-06,4.87e-06,0.03274588,6724.0
1655323200000,2022-06-15 20:00:00,PRQ/BTC,4.96e-06,5.04e-06,4.85e-06,5.04e-06,0.03871224,7681.0
1655319600000,2022-06-15 19:00:00,PRQ/BTC,4.82e-06,5.02e-06,4.81e-06,5.01e-06,0.04581144,9144.0
1655316000000,2022-06-15 18:00:00,PRQ/BTC,4.97e-06,5.08e-06,4.73e-06,4.97e-06,0.03288152,6616.0
1655312400000,2022-06-15 17:00:00,PRQ/BTC,5.02e-06,5.09e-06,4.94e-06,5.06e-06,0.044340779999999996,8763.0
1655308800000,2022-06-15 16:00:00,PRQ/BTC,4.98e-06,5.04e-06,4.88e-06,5.04e-06,0.03440808,6827.0
1655305200000,2022-06-15 15:00:00,PRQ/BTC,4.99e-06,5.05e-06,4.89e-06,4.96e-06,0.04600896,9276.0
1655301600000,2022-06-15 14:00:00,PRQ/BTC,4.89e-06,5.03e-06,4.89e-06,5e-06,0.042845,8569.0
1655298000000,2022-06-15 13:00:00,PRQ/BTC,4.99e-06,5.04e-06,4.88e-06,5.03e-06,0.03924909,7803.0
1655294400000,2022-06-15 12:00:00,PRQ/BTC,5.01e-06,5.05e-06,4.9e-06,5e-06,0.046495,9299.0
1655290800000,2022-06-15 11:00:00,PRQ/BTC,4.88e-06,5.05e-06,4.83e-06,4.94e-06,0.039277940000000004,7951.0
1655287200000,2022-06-15 10:00:00,PRQ/BTC,5.07e-06,5.07e-06,4.76e-06,4.95e-06,0.04883175,9865.0
1655283600000,2022-06-15 09:00:00,PRQ/BTC,4.88e-06,5.12e-06,4.69e-06,5.1e-06,0.046695600000000004,9156.0
1655280000000,2022-06-15 08:00:00,PRQ/BTC,4.84e-06,5.04e-06,4.77e-06,4.94e-06,0.04095754,8291.0
1655276400000,2022-06-15 07:00:00,PRQ/BTC,4.76e-06,5.02e-06,4.59e-06,4.96e-06,0.0502871303574992,10138.53434627
1655272800000,2022-06-15 06:00:00,PRQ/BTC,4.92e-06,5.07e-06,4.6e-06,4.95e-06,0.0397860327828315,8037.58238037
1655269200000,2022-06-15 05:00:00,PRQ/BTC,4.63e-06,4.98e-06,4.63e-06,4.93e-06,0.03713769,7533.0
1655265600000,2022-06-15 04:00:00,PRQ/BTC,4.93e-06,4.96e-06,4.63e-06,4.73e-06,0.041415879999999995,8756.0
1655262000000,2022-06-15 03:00:00,PRQ/BTC,4.88e-06,4.95e-06,4.87e-06,4.89e-06,0.0398535,8150.0
1655258400000,2022-06-15 02:00:00,PRQ/BTC,4.92e-06,4.97e-06,4.86e-06,4.94e-06,0.0455715,9225.0
1655254800000,2022-06-15 01:00:00,PRQ/BTC,4.88e-06,4.96e-06,4.85e-06,4.95e-06,0.03396195,6861.0
1655251200000,2022-06-15 00:00:00,PRQ/BTC,4.9e-06,4.97e-06,4.85e-06,4.97e-06,0.049396829999999996,9939.0
1655247600000,2022-06-14 23:00:00,PRQ/BTC,4.93e-06,4.97e-06,4.85e-06,4.91e-06,0.03266623,6653.0
1655244000000,2022-06-14 22:00:00,PRQ/BTC,4.86e-06,4.97e-06,4.85e-06,4.97e-06,0.04756787,9571.0
1655240400000,2022-06-14 21:00:00,PRQ/BTC,4.95e-06,4.97e-06,4.82e-06,4.91e-06,0.04372354999999999,8905.0
1655236800000,2022-06-14 20:00:00,PRQ/BTC,4.83e-06,4.95e-06,4.76e-06,4.93e-06,0.044177730000000005,8961.0
1655233200000,2022-06-14 19:00:00,PRQ/BTC,4.8e-06,4.93e-06,4.79e-06,4.81e-06,0.049571859999999995,10306.0
1655229600000,2022-06-14 18:00:00,PRQ/BTC,4.62e-06,4.93e-06,4.62e-06,4.79e-06,0.0402071928395058,8393.98597902
1655226000000,2022-06-14 17:00:00,PRQ/BTC,4.79e-06,4.8e-06,4.64e-06,4.65e-06,0.0345774,7436.0
1655222400000,2022-06-14 16:00:00,PRQ/BTC,4.74e-06,4.76e-06,4.6e-06,4.76e-06,0.03112564,6539.0
1655218800000,2022-06-14 15:00:00,PRQ/BTC,4.77e-06,4.85e-06,4.6e-06,4.65e-06,0.03576315,7691.0
1655215200000,2022-06-14 14:00:00,PRQ/BTC,4.82e-06,4.91e-06,4.59e-06,4.86e-06,0.03910356,8046.0
1655211600000,2022-06-14 13:00:00,PRQ/BTC,4.83e-06,4.89e-06,4.64e-06,4.88e-06,0.03910832,8014.0
1655208000000,2022-06-14 12:00:00,PRQ/BTC,4.71e-06,4.87e-06,4.6e-06,4.86e-06,0.03549744,7304.0
1655204400000,2022-06-14 11:00:00,PRQ/BTC,4.81e-06,4.85e-06,4.62e-06,4.8e-06,0.0472272,9839.0
1655200800000,2022-06-14 10:00:00,PRQ/BTC,4.62e-06,4.86e-06,4.59e-06,4.69e-06,0.03566745,7605.0
1655197200000,2022-06-14 09:00:00,PRQ/BTC,4.64e-06,4.86e-06,4.62e-06,4.83e-06,0.04122888,8536.0
1655193600000,2022-06-14 08:00:00,PRQ/BTC,4.63e-06,4.87e-06,4.57e-06,4.87e-06,0.02921026,5998.0
1655190000000,2022-06-14 07:00:00,PRQ/BTC,4.66e-06,4.84e-06,4.15e-06,4.61e-06,0.0501059020762543,10868.95923563
1655186400000,2022-06-14 06:00:00,PRQ/BTC,4.84e-06,4.84e-06,4.62e-06,4.64e-06,0.038312479999999996,8257.0
1655182800000,2022-06-14 05:00:00,PRQ/BTC,4.76e-06,4.95e-06,4.51e-06,4.83e-06,0.038355030000000005,7941.0
1655179200000,2022-06-14 04:00:00,PRQ/BTC,4.89e-06,4.9e-06,4.67e-06,4.78e-06,0.04041968,8456.0
1655175600000,2022-06-14 03:00:00,PRQ/BTC,4.64e-06,5.02e-06,4.54e-06,4.74e-06,0.0462230034751638,9751.68849687
1655172000000,2022-06-14 02:00:00,PRQ/BTC,4.99e-06,4.99e-06,4.14e-06,4.74e-06,0.037865935309254,7988.5939471
1655168400000,2022-06-14 01:00:00,PRQ/BTC,4.66e-06,5.1e-06,4.59e-06,4.82e-06,0.0381254288,7909.84
1655164800000,2022-06-14 00:00:00,PRQ/BTC,4.8e-06,4.89e-06,4.63e-06,4.8e-06,0.029539199999999998,6154.0
1655161200000,2022-06-13 23:00:00,PRQ/BTC,4.73e-06,4.89e-06,4.6e-06,4.85e-06,0.04556575,9395.0
1655157600000,2022-06-13 22:00:00,PRQ/BTC,4.59e-06,4.88e-06,4.55e-06,4.66e-06,0.038048900000000004,8165.0
1655154000000,2022-06-13 21:00:00,PRQ/BTC,4.66e-06,4.89e-06,4.53e-06,4.7e-06,0.030526499999999998,6495.0
1655150400000,2022-06-13 20:00:00,PRQ/BTC,4.53e-06,4.86e-06,4.5e-06,4.81e-06,0.0376142,7820.0
1655146800000,2022-06-13 19:00:00,PRQ/BTC,4.83e-06,4.88e-06,4.53e-06,4.64e-06,0.03608528,7777.0
1655143200000,2022-06-13 18:00:00,PRQ/BTC,4.67e-06,4.87e-06,4.47e-06,4.7e-06,0.0391933,8339.0
1655139600000,2022-06-13 17:00:00,PRQ/BTC,4.61e-06,4.78e-06,4.52e-06,4.58e-06,0.027521220000000002,6009.0
1655136000000,2022-06-13 16:00:00,PRQ/BTC,4.92e-06,4.98e-06,4.2e-06,4.7e-06,0.048835034000529,10390.43276607
1655132400000,2022-06-13 15:00:00,PRQ/BTC,4.83e-06,5.1e-06,4.72e-06,4.91e-06,0.050567554329310996,10298.8909021
1655128800000,2022-06-13 14:00:00,PRQ/BTC,4.93e-06,4.93e-06,4.78e-06,4.81e-06,0.04421352,9192.0
1655125200000,2022-06-13 13:00:00,PRQ/BTC,4.91e-06,4.93e-06,4.78e-06,4.84e-06,0.04158044,8591.0
1655121600000,2022-06-13 12:00:00,PRQ/BTC,4.78e-06,4.91e-06,4.76e-06,4.87e-06,0.04259789,8747.0
1655118000000,2022-06-13 11:00:00,PRQ/BTC,4.99e-06,5.38e-06,4.81e-06,4.84e-06,0.039893687503846004,8242.49741815
1655114400000,2022-06-13 10:00:00,PRQ/BTC,4.85e-06,4.96e-06,4.66e-06,4.73e-06,0.03878127,8199.0
1655110800000,2022-06-13 09:00:00,PRQ/BTC,4.79e-06,5.02e-06,4.5e-06,4.64e-06,0.047718534165439995,10284.166846
1655107200000,2022-06-13 08:00:00,PRQ/BTC,4.89e-06,5.03e-06,4.59e-06,4.8e-06,0.0332832,6934.0
1655103600000,2022-06-13 07:00:00,PRQ/BTC,4.76e-06,4.99e-06,4.76e-06,4.87e-06,0.03564353,7319.0
1655100000000,2022-06-13 06:00:00,PRQ/BTC,4.98e-06,5.02e-06,4.6e-06,4.73e-06,0.04537016,9592.0
1655096400000,2022-06-13 05:00:00,PRQ/BTC,4.92e-06,5.25e-06,4.75e-06,4.75e-06,0.036389750000000005,7661.0
1655092800000,2022-06-13 04:00:00,PRQ/BTC,4.75e-06,5.01e-06,4.75e-06,4.92e-06,0.03531084,7177.0
1655089200000,2022-06-13 03:00:00,PRQ/BTC,4.86e-06,4.96e-06,4.74e-06,4.9e-06,0.04214,8600.0
1655085600000,2022-06-13 02:00:00,PRQ/BTC,4.77e-06,4.99e-06,4.71e-06,4.77e-06,0.038746710000000004,8123.0
1655082000000,2022-06-13 01:00:00,PRQ/BTC,4.8e-06,4.97e-06,4.69e-06,4.74e-06,0.034938540000000004,7371.0
1655078400000,2022-06-13 00:00:00,PRQ/BTC,4.76e-06,5.02e-06,4.63e-06,4.63e-06,0.04230431,9137.0
1655074800000,2022-06-12 23:00:00,PRQ/BTC,4.73e-06,4.97e-06,4.63e-06,4.7e-06,0.0369984,7872.0
1655071200000,2022-06-12 22:00:00,PRQ/BTC,4.88e-06,4.93e-06,4.71e-06,4.79e-06,0.03723746,7774.0
1655067600000,2022-06-12 21:00:00,PRQ/BTC,4.61e-06,4.93e-06,4.55e-06,4.61e-06,0.044906009999999996,9741.0
1655064000000,2022-06-12 20:00:00,PRQ/BTC,4.56e-06,4.95e-06,4.54e-06,4.69e-06,0.02911552,6208.0
1655060400000,2022-06-12 19:00:00,PRQ/BTC,4.59e-06,4.99e-06,4.56e-06,4.77e-06,0.04774293,10009.0
1655056800000,2022-06-12 18:00:00,PRQ/BTC,4.94e-06,4.94e-06,4.53e-06,4.88e-06,0.040264879999999996,8251.0
1655053200000,2022-06-12 17:00:00,PRQ/BTC,4.76e-06,4.94e-06,4.21e-06,4.63e-06,0.042345924439999995,9145.988
1655049600000,2022-06-12 16:00:00,PRQ/BTC,4.7e-06,4.91e-06,4.37e-06,4.64e-06,0.05002383999999999,10781.0
1655046000000,2022-06-12 15:00:00,PRQ/BTC,4.7e-06,4.89e-06,4.4e-06,4.47e-06,0.0395349485299617,8844.50750111
1655042400000,2022-06-12 14:00:00,PRQ/BTC,4.68e-06,4.91e-06,4.6e-06,4.89e-06,0.045159149999999995,9235.0
1655038800000,2022-06-12 13:00:00,PRQ/BTC,4.77e-06,4.91e-06,4.62e-06,4.87e-06,0.04220342,8666.0
1655035200000,2022-06-12 12:00:00,PRQ/BTC,5.04e-06,5.09e-06,4.41e-06,4.74e-06,0.047755389435186604,10074.97667409
1655031600000,2022-06-12 11:00:00,PRQ/BTC,5.27e-06,5.32e-06,4.96e-06,5.09e-06,0.042880239147573704,8424.40847693
1655028000000,2022-06-12 10:00:00,PRQ/BTC,5.31e-06,5.32e-06,5.19e-06,5.31e-06,0.051938729333829904,9781.30495929
1655024400000,2022-06-12 09:00:00,PRQ/BTC,5.41e-06,5.77e-06,5.19e-06,5.31e-06,0.0399194902111239,7517.79476669
1655020800000,2022-06-12 08:00:00,PRQ/BTC,4.35e-06,5.37e-06,4.26e-06,5.37e-06,0.04337811641073,8077.861529
1655017200000,2022-06-12 07:00:00,PRQ/BTC,4.19e-06,4.67e-06,4.19e-06,4.67e-06,0.041329518135571404,8850.00388342
1655013600000,2022-06-12 06:00:00,PRQ/BTC,4.4e-06,4.41e-06,4.19e-06,4.4e-06,0.0360008,8182.0
1655010000000,2022-06-12 05:00:00,PRQ/BTC,4.36e-06,4.41e-06,4.2e-06,4.24e-06,0.02556296,6029.0
1655006400000,2022-06-12 04:00:00,PRQ/BTC,4.43e-06,4.43e-06,4.23e-06,4.23e-06,0.03664026,8662.0
1655002800000,2022-06-12 03:00:00,PRQ/BTC,4.23e-06,4.4e-06,4.19e-06,4.19e-06,0.03401861,8119.0
1654999200000,2022-06-12 02:00:00,PRQ/BTC,4.32e-06,4.44e-06,4.19e-06,4.39e-06,0.04260056,9704.0
1654995600000,2022-06-12 01:00:00,PRQ/BTC,4.17e-06,4.47e-06,4.17e-06,4.47e-06,0.035318440127363106,7901.21703073
1654992000000,2022-06-12 00:00:00,PRQ/BTC,4.21e-06,4.33e-06,4.14e-06,4.23e-06,0.02277009,5383.0
1654988400000,2022-06-11 23:00:00,PRQ/BTC,4.07e-06,4.35e-06,4.03e-06,4.28e-06,0.042975989837494795,10041.11912091
1654984800000,2022-06-11 22:00:00,PRQ/BTC,4.13e-06,4.14e-06,3.96e-06,4.03e-06,0.028330900000000003,7030.0
1654981200000,2022-06-11 21:00:00,PRQ/BTC,4.04e-06,4.27e-06,3.95e-06,4.08e-06,0.035724959610732,8756.11755165
1654977600000,2022-06-11 20:00:00,PRQ/BTC,4.11e-06,4.26e-06,3.94e-06,3.98e-06,0.0303659681154398,7629.64023001
1654974000000,2022-06-11 19:00:00,PRQ/BTC,4.14e-06,4.15e-06,4.02e-06,4.07e-06,0.03311352,8136.0
1654970400000,2022-06-11 18:00:00,PRQ/BTC,4.09e-06,4.15e-06,4.02e-06,4.1e-06,0.0315864,7704.0
1654966800000,2022-06-11 17:00:00,PRQ/BTC,4.04e-06,4.13e-06,4.04e-06,4.06e-06,0.0347536,8560.0
1654963200000,2022-06-11 16:00:00,PRQ/BTC,4.06e-06,4.15e-06,4.03e-06,4.05e-06,0.024628050000000002,6081.0
1654959600000,2022-06-11 15:00:00,PRQ/BTC,4.07e-06,4.13e-06,4.02e-06,4.13e-06,0.038466820000000006,9314.0
1654956000000,2022-06-11 14:00:00,PRQ/BTC,4.03e-06,4.15e-06,4.02e-06,4.02e-06,0.028365119999999997,7056.0
1654952400000,2022-06-11 13:00:00,PRQ/BTC,4.12e-06,4.15e-06,4.02e-06,4.13e-06,0.03550561,8597.0
1654948800000,2022-06-11 12:00:00,PRQ/BTC,4.02e-06,4.15e-06,4.02e-06,4.1e-06,0.030844299999999998,7523.0
1654945200000,2022-06-11 11:00:00,PRQ/BTC,4.14e-06,4.14e-06,4.02e-06,4.11e-06,0.027089009999999997,6591.0
1654941600000,2022-06-11 10:00:00,PRQ/BTC,4.12e-06,4.15e-06,4.04e-06,4.09e-06,0.03090813,7557.0
1654938000000,2022-06-11 09:00:00,PRQ/BTC,4.02e-06,4.14e-06,4.02e-06,4.08e-06,0.03381096,8287.0
1654934400000,2022-06-11 08:00:00,PRQ/BTC,3.95e-06,4.11e-06,3.95e-06,4.09e-06,0.04248283,10387.0
1654930800000,2022-06-11 07:00:00,PRQ/BTC,4.1e-06,4.12e-06,3.95e-06,4.01e-06,0.035215819999999995,8782.0
1654927200000,2022-06-11 06:00:00,PRQ/BTC,4.12e-06,4.12e-06,3.95e-06,4.06e-06,0.03793664,9344.0
1654923600000,2022-06-11 05:00:00,PRQ/BTC,4.02e-06,4.26e-06,3.99e-06,4.09e-06,0.0365065251297089,8925.80076521
1654920000000,2022-06-11 04:00:00,PRQ/BTC,4.1e-06,4.11e-06,3.95e-06,4.03e-06,0.028290600000000003,7020.0
1654916400000,2022-06-11 03:00:00,PRQ/BTC,3.98e-06,4.09e-06,3.94e-06,3.96e-06,0.03087612,7797.0
1654912800000,2022-06-11 02:00:00,PRQ/BTC,3.96e-06,4.11e-06,3.94e-06,3.99e-06,0.03548706,8894.0
1654909200000,2022-06-11 01:00:00,PRQ/BTC,4.07e-06,4.1e-06,3.95e-06,4e-06,0.037232,9308.0
1654905600000,2022-06-11 00:00:00,PRQ/BTC,3.95e-06,4.1e-06,3.95e-06,4.03e-06,0.027186380000000003,6746.0
1654902000000,2022-06-10 23:00:00,PRQ/BTC,4.11e-06,4.13e-06,3.92e-06,4.11e-06,0.0394116561984057,9589.21075387
1654898400000,2022-06-10 22:00:00,PRQ/BTC,4.04e-06,4.13e-06,4.04e-06,4.06e-06,0.038773,9550.0
1654894800000,2022-06-10 21:00:00,PRQ/BTC,4.06e-06,4.15e-06,4.02e-06,4.12e-06,0.0383572,9310.0
1654891200000,2022-06-10 20:00:00,PRQ/BTC,4.07e-06,4.11e-06,4e-06,4e-06,0.026223999999999997,6556.0
1654887600000,2022-06-10 19:00:00,PRQ/BTC,3.96e-06,4.19e-06,3.95e-06,4.07e-06,0.0358508399461124,8808.56018332
1654884000000,2022-06-10 18:00:00,PRQ/BTC,4.03e-06,4.05e-06,3.92e-06,4.05e-06,0.0393741,9722.0
1654880400000,2022-06-10 17:00:00,PRQ/BTC,4.1e-06,4.1e-06,3.93e-06,4.04e-06,0.0349662,8655.0
1654876800000,2022-06-10 16:00:00,PRQ/BTC,4.05e-06,4.11e-06,4.02e-06,4.08e-06,0.03148944,7718.0
1654873200000,2022-06-10 15:00:00,PRQ/BTC,4.06e-06,4.19e-06,4e-06,4.03e-06,0.027751282124090206,6886.17422434
1654869600000,2022-06-10 14:00:00,PRQ/BTC,4.09e-06,4.1e-06,4e-06,4.1e-06,0.034193999999999995,8340.0
1654866000000,2022-06-10 13:00:00,PRQ/BTC,4.05e-06,4.11e-06,4e-06,4.02e-06,0.024911939999999997,6197.0
1654862400000,2022-06-10 12:00:00,PRQ/BTC,4.01e-06,4.1e-06,4e-06,4e-06,0.029664,7416.0
1654858800000,2022-06-10 11:00:00,PRQ/BTC,4.08e-06,4.1e-06,3.99e-06,4.06e-06,0.03661714,9019.0
1654855200000,2022-06-10 10:00:00,PRQ/BTC,4.06e-06,4.1e-06,3.99e-06,4.04e-06,0.02572268,6367.0
1654851600000,2022-06-10 09:00:00,PRQ/BTC,4e-06,4.1e-06,3.99e-06,4.1e-06,0.028408899999999997,6929.0
1654848000000,2022-06-10 08:00:00,PRQ/BTC,4e-06,4.08e-06,3.99e-06,4e-06,0.025488,6372.0
1654844400000,2022-06-10 07:00:00,PRQ/BTC,4.09e-06,4.09e-06,3.99e-06,4.04e-06,0.03410568,8442.0
1654840800000,2022-06-10 06:00:00,PRQ/BTC,4e-06,4.1e-06,4e-06,4.06e-06,0.02353988,5798.0
1654837200000,2022-06-10 05:00:00,PRQ/BTC,4.08e-06,4.08e-06,3.99e-06,4.05e-06,0.03301155,8151.0
1654833600000,2022-06-10 04:00:00,PRQ/BTC,4.04e-06,4.1e-06,3.99e-06,4.08e-06,0.024463679999999998,5996.0
1654830000000,2022-06-10 03:00:00,PRQ/BTC,4.09e-06,4.1e-06,3.99e-06,4.06e-06,0.04033204,9934.0
1654826400000,2022-06-10 02:00:00,PRQ/BTC,4.01e-06,4.1e-06,4e-06,4.05e-06,0.03522285,8697.0
1654822800000,2022-06-10 01:00:00,PRQ/BTC,4.02e-06,4.1e-06,4e-06,4e-06,0.036608,9152.0
1654819200000,2022-06-10 00:00:00,PRQ/BTC,4.02e-06,4.1e-06,3.99e-06,4.09e-06,0.0378325,9250.0
1654815600000,2022-06-09 23:00:00,PRQ/BTC,4.04e-06,4.1e-06,3.99e-06,4.08e-06,0.03277872,8034
1654812000000,2022-06-09 22:00:00,PRQ/BTC,4.06e-06,4.09e-06,3.99e-06,4.08e-06,0.03747072,9184
1654808400000,2022-06-09 21:00:00,PRQ/BTC,4.01e-06,4.08e-06,3.98e-06,4.02e-06,0.031102739999999997,7737
1654804800000,2022-06-09 20:00:00,PRQ/BTC,4.08e-06,4.1e-06,3.97e-06,4.1e-06,0.042873699999999994,10457
1654801200000,2022-06-09 19:00:00,PRQ/BTC,4.09e-06,4.11e-06,4.01e-06,4.09e-06,0.03782841,9249
1654797600000,2022-06-09 18:00:00,PRQ/BTC,4.1e-06,4.14e-06,4e-06,4.01e-06,0.0344058,8580
1654794000000,2022-06-09 17:00:00,PRQ/BTC,4.12e-06,4.14e-06,4.07e-06,4.1e-06,0.026391699999999997,6437
1654790400000,2022-06-09 16:00:00,PRQ/BTC,4.09e-06,4.12e-06,4.07e-06,4.07e-06,0.03548633,8719
1654786800000,2022-06-09 15:00:00,PRQ/BTC,4.11e-06,4.14e-06,4.07e-06,4.09e-06,0.03875684,9476
1654783200000,2022-06-09 14:00:00,PRQ/BTC,4.1e-06,4.13e-06,4.07e-06,4.08e-06,0.03366408,8251
1654779600000,2022-06-09 13:00:00,PRQ/BTC,4.12e-06,4.13e-06,4.07e-06,4.1e-06,0.0357274,8714
1654776000000,2022-06-09 12:00:00,PRQ/BTC,4.13e-06,4.14e-06,4.07e-06,4.14e-06,0.030321360000000002,7324
1654772400000,2022-06-09 11:00:00,PRQ/BTC,4.1e-06,4.14e-06,4.09e-06,4.12e-06,0.03141912,7626
1654768800000,2022-06-09 10:00:00,PRQ/BTC,4.12e-06,4.26e-06,4.12e-06,4.14e-06,0.028652940000000002,6921
1654765200000,2022-06-09 09:00:00,PRQ/BTC,4.22e-06,4.23e-06,4.1e-06,4.2e-06,0.030596999999999996,7285
