https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTL,Volume USDT
1652292000,2022-05-11 18:00:00,MTL/USDT,1.0783,1.0816,1.0394,1.0471,28067.81917129,29820.056168788011
1652288400,2022-05-11 17:00:00,MTL/USDT,1.061,1.0914,1.0299,1.0578,37607.9504,40074.69380714
1652284800,2022-05-11 16:00:00,MTL/USDT,1.107,1.1202,1.0545,1.0629,16032.6454223,17256.243686529874
1652281200,2022-05-11 15:00:00,MTL/USDT,1.1379,1.1399,1.0937,1.1126,26257.6485,29299.04336424
1652277600,2022-05-11 14:00:00,MTL/USDT,1.1385,1.1722,1.1179,1.1412,45149.8017014,51592.259998165002
1652274000,2022-05-11 13:00:00,MTL/USDT,1.0029,1.1722,0.9924,1.1239,113658.04000801,121073.112715601849
1652270400,2022-05-11 12:00:00,MTL/USDT,1.1926,1.2371,0.9739,0.9929,134017.5205,145858.69290196
1652266800,2022-05-11 11:00:00,MTL/USDT,1.2586,1.2655,1.1921,1.195,14269.6158,17337.48105522
1652263200,2022-05-11 10:00:00,MTL/USDT,1.3,1.3034,1.2579,1.2579,5245.978,6745.74410623
1652259600,2022-05-11 09:00:00,MTL/USDT,1.2535,1.2954,1.2165,1.2954,24723.09601056,31029.856619453164
1652256000,2022-05-11 08:00:00,MTL/USDT,1.2108,1.2534,1.1949,1.2513,30226.1594,37114.41546807
1652252400,2022-05-11 07:00:00,MTL/USDT,1.2376,1.2682,1.1706,1.2128,59443.73607232,72856.034635841495
1652248800,2022-05-11 06:00:00,MTL/USDT,1.3272,1.3393,1.234,1.2453,12248.44519052,15981.942119944497
1652245200,2022-05-11 05:00:00,MTL/USDT,1.3287,1.3806,1.317,1.3241,14790.0469,20004.47711184
1652241600,2022-05-11 04:00:00,MTL/USDT,1.365,1.3685,1.3276,1.335,21921.96,29478.87252573
1652238000,2022-05-11 03:00:00,MTL/USDT,1.3828,1.3984,1.3537,1.359,6500.4583,8892.40049703
1652234400,2022-05-11 02:00:00,MTL/USDT,1.3301,1.4,1.3243,1.3896,12770.866,17301.99859919
1652230800,2022-05-11 01:00:00,MTL/USDT,1.3874,1.3889,1.33,1.33,18216.0413,24851.52249427
1652227200,2022-05-11 00:00:00,MTL/USDT,1.3814,1.4132,1.3675,1.3873,22249.73659002,31051.093574891952
1652223600,2022-05-10 23:00:00,MTL/USDT,1.3375,1.3942,1.3372,1.3832,12982.77558369,17855.607068598325
1652220000,2022-05-10 22:00:00,MTL/USDT,1.3084,1.3714,1.3046,1.3414,16281.57231994,21853.41151422567
1652216400,2022-05-10 21:00:00,MTL/USDT,1.3742,1.38,1.3031,1.3061,10794.79346678,14598.956291028964
1652212800,2022-05-10 20:00:00,MTL/USDT,1.3853,1.3925,1.3627,1.3698,23049.90730457,31614.082493030732
1652209200,2022-05-10 19:00:00,MTL/USDT,1.4158,1.4193,1.3804,1.3904,20551.6847,28735.04781772
1652205600,2022-05-10 18:00:00,MTL/USDT,1.4516,1.4608,1.4119,1.4152,33787.9767,48462.68827912
1652202000,2022-05-10 17:00:00,MTL/USDT,1.4284,1.4637,1.4263,1.4509,10762.8319355,15546.245895675036
1652198400,2022-05-10 16:00:00,MTL/USDT,1.4325,1.4384,1.3984,1.4188,10843.1436,15348.72573899
1652194800,2022-05-10 15:00:00,MTL/USDT,1.4145,1.4442,1.3785,1.4296,61363.42075974,86171.88467234179
1652191200,2022-05-10 14:00:00,MTL/USDT,1.49,1.5122,1.4046,1.4159,64823.7823,94092.3406449
1652187600,2022-05-10 13:00:00,MTL/USDT,1.5133,1.5367,1.4706,1.4943,27856.87783603,41956.911981736526
1652184000,2022-05-10 12:00:00,MTL/USDT,1.4768,1.5189,1.4649,1.5124,8314.76362011,12430.083263190624
1652180400,2022-05-10 11:00:00,MTL/USDT,1.4365,1.4945,1.4279,1.4777,11805.48448473,17243.324321688907
1652176800,2022-05-10 10:00:00,MTL/USDT,1.431,1.4527,1.4279,1.4331,20449.6844,29486.96467825
1652173200,2022-05-10 09:00:00,MTL/USDT,1.4664,1.4749,1.433,1.4336,17221.93799513,25001.656240146457
1652169600,2022-05-10 08:00:00,MTL/USDT,1.4474,1.4854,1.4474,1.4683,11030.1983,16212.51254789
1652166000,2022-05-10 07:00:00,MTL/USDT,1.4836,1.4856,1.4454,1.451,6086.99565478,8889.154287561076
1652162400,2022-05-10 06:00:00,MTL/USDT,1.477,1.52,1.4738,1.4816,17617.0369,26294.30347035
1652158800,2022-05-10 05:00:00,MTL/USDT,1.4197,1.4907,1.4197,1.48,9962.76455689,14437.378283434278
1652155200,2022-05-10 04:00:00,MTL/USDT,1.3451,1.42,1.3383,1.4155,21373.5285,29580.11989485
1652151600,2022-05-10 03:00:00,MTL/USDT,1.389,1.3942,1.3477,1.3477,24855.36474317,34050.133372217655
1652148000,2022-05-10 02:00:00,MTL/USDT,1.3782,1.4113,1.3594,1.3872,30510.6746,42265.64809491
1652144400,2022-05-10 01:00:00,MTL/USDT,1.3749,1.407,1.3712,1.3808,17622.55067043,24486.204659741303
1652140800,2022-05-10 00:00:00,MTL/USDT,1.3439,1.3828,1.2971,1.3789,123904.40674681,165494.463668610144
1652137200,2022-05-09 23:00:00,MTL/USDT,1.4387,1.4487,1.3371,1.3454,25342.1735,35071.67351017
1652133600,2022-05-09 22:00:00,MTL/USDT,1.4299,1.4626,1.425,1.4374,14195.35858682,20614.176347861406
1652130000,2022-05-09 21:00:00,MTL/USDT,1.4655,1.474,1.4266,1.4288,9910.51097343,14415.004656898997
1652126400,2022-05-09 20:00:00,MTL/USDT,1.4313,1.54,1.4313,1.4626,19971.17567012,29515.247522675989
1652122800,2022-05-09 19:00:00,MTL/USDT,1.4309,1.4443,1.3914,1.4308,18422.56315044,26157.129031998617
1652119200,2022-05-09 18:00:00,MTL/USDT,1.465,1.4785,1.3973,1.4298,17324.28202327,24983.997973197581
1652115600,2022-05-09 17:00:00,MTL/USDT,1.4626,1.5035,1.431,1.4706,25514.41598321,37562.210874308203
1652112000,2022-05-09 16:00:00,MTL/USDT,1.5342,1.5498,1.4398,1.474,56159.27507666,82883.671266353718
1652108400,2022-05-09 15:00:00,MTL/USDT,1.5659,1.5784,1.5261,1.5364,5228.97114085,8048.840883546878
1652104800,2022-05-09 14:00:00,MTL/USDT,1.5974,1.5994,1.56,1.5652,7619.71051797,12013.178017036269
1652101200,2022-05-09 13:00:00,MTL/USDT,1.5745,1.6162,1.5479,1.588,26338.82519787,41473.589049389301
1652097600,2022-05-09 12:00:00,MTL/USDT,1.5851,1.603,1.5712,1.5712,13737.80546247,21805.96515788395
1652094000,2022-05-09 11:00:00,MTL/USDT,1.563,1.59,1.5419,1.5854,13917.67567825,21733.290267229252
1652090400,2022-05-09 10:00:00,MTL/USDT,1.6343,1.6384,1.5437,1.5568,25081.29825555,39567.955582416427
1652086800,2022-05-09 09:00:00,MTL/USDT,1.635,1.6644,1.6258,1.6258,26418.1142,43500.25696018
1652083200,2022-05-09 08:00:00,MTL/USDT,1.6453,1.6506,1.5894,1.6362,44803.02440346,72932.995714891396
1652079600,2022-05-09 07:00:00,MTL/USDT,1.6573,1.6729,1.6393,1.6432,81819.8232,135456.8291682
1652076000,2022-05-09 06:00:00,MTL/USDT,1.6729,1.6909,1.6401,1.6606,67550.5856,112257.39530973
1652072400,2022-05-09 05:00:00,MTL/USDT,1.6652,1.6806,1.6519,1.6722,74237.94768297,123734.35426608335
1652068800,2022-05-09 04:00:00,MTL/USDT,1.6648,1.6877,1.6644,1.6648,23075.8727,38581.35886485
1652065200,2022-05-09 03:00:00,MTL/USDT,1.6678,1.7048,1.6644,1.6644,62918.70862236,106084.494384367271
1652061600,2022-05-09 02:00:00,MTL/USDT,1.6778,1.7104,1.6422,1.6598,33973.4965,56885.05357899
1652058000,2022-05-09 01:00:00,MTL/USDT,1.7408,1.7408,1.6761,1.6761,21868.11738507,37464.568312109669
1652054400,2022-05-09 00:00:00,MTL/USDT,1.6458,1.7515,1.6458,1.74,63993.88407946,109014.515753513118
1652050800,2022-05-08 23:00:00,MTL/USDT,1.6563,1.6651,1.6336,1.6482,66001.7122,108727.59154579
1652047200,2022-05-08 22:00:00,MTL/USDT,1.6931,1.6942,1.6475,1.6568,56093.6182,93433.31673898
1652043600,2022-05-08 21:00:00,MTL/USDT,1.674,1.6931,1.672,1.6918,54431.0969,91599.84417589
1652040000,2022-05-08 20:00:00,MTL/USDT,1.6903,1.6949,1.6675,1.6706,71379.27318897,119911.864327270622
1652036400,2022-05-08 19:00:00,MTL/USDT,1.6874,1.7047,1.6798,1.6923,58160.1464,98515.80816976
1652032800,2022-05-08 18:00:00,MTL/USDT,1.6283,1.6906,1.6197,1.6886,53381.4908,88816.63953889
1652029200,2022-05-08 17:00:00,MTL/USDT,1.6849,1.6849,1.6063,1.6321,73550.11990469,120439.415706860811
1652025600,2022-05-08 16:00:00,MTL/USDT,1.6715,1.693,1.6714,1.6858,60199.99946033,101347.989684028615
1652022000,2022-05-08 15:00:00,MTL/USDT,1.6765,1.6932,1.6695,1.6695,70308.29130368,118118.364830620976
1652018400,2022-05-08 14:00:00,MTL/USDT,1.6484,1.6818,1.6481,1.6766,70365.5433,117545.67728312
1652014800,2022-05-08 13:00:00,MTL/USDT,1.6741,1.6818,1.649,1.6515,79481.2697,132812.13857247
1652011200,2022-05-08 12:00:00,MTL/USDT,1.7097,1.7138,1.6693,1.6755,66769.5151,112997.91753834
1652007600,2022-05-08 11:00:00,MTL/USDT,1.6973,1.7134,1.6912,1.709,57917.27284124,98599.573528353974
1652004000,2022-05-08 10:00:00,MTL/USDT,1.6669,1.7018,1.6554,1.6974,72022.28720676,121099.323601842582
1652000400,2022-05-08 09:00:00,MTL/USDT,1.6744,1.6839,1.6627,1.6663,70974.01259781,118589.102887625837
1651996800,2022-05-08 08:00:00,MTL/USDT,1.6628,1.6775,1.6598,1.6745,51950.6933,86770.67117806
1651993200,2022-05-08 07:00:00,MTL/USDT,1.6833,1.6887,1.6611,1.6636,68894.75125432,115388.504045942648
1651989600,2022-05-08 06:00:00,MTL/USDT,1.6562,1.6881,1.656,1.681,59578.0876,99429.86650108
1651986000,2022-05-08 05:00:00,MTL/USDT,1.6585,1.6657,1.6467,1.6558,63749.8597,105618.32339837
1651982400,2022-05-08 04:00:00,MTL/USDT,1.6613,1.6801,1.6581,1.6581,52452.41845401,87676.812869429695
1651978800,2022-05-08 03:00:00,MTL/USDT,1.6582,1.6678,1.6438,1.661,67433.61528937,111737.034521507467
1651975200,2022-05-08 02:00:00,MTL/USDT,1.6901,1.695,1.6386,1.6575,48925.6135557,81171.855861437481
1651971600,2022-05-08 01:00:00,MTL/USDT,1.7109,1.7193,1.6818,1.6881,67580.75502064,115176.951615371348
1651968000,2022-05-08 00:00:00,MTL/USDT,1.7351,1.7497,1.71,1.7103,71160.81749976,123400.556063323753
1651964400,2022-05-07 23:00:00,MTL/USDT,1.698,1.7515,1.6971,1.7369,68360.0836,118400.32689241
1651960800,2022-05-07 22:00:00,MTL/USDT,1.7256,1.7455,1.6868,1.7087,36762.26679455,62891.63621810941
1651957200,2022-05-07 21:00:00,MTL/USDT,1.7735,1.7771,1.7214,1.7214,7670.45393918,13413.059865703104
1651953600,2022-05-07 20:00:00,MTL/USDT,1.7942,1.7942,1.7716,1.7778,3366.6584,6006.89279553
1651950000,2022-05-07 19:00:00,MTL/USDT,1.8093,1.8114,1.7957,1.7974,1797.60360573,3240.168043174887
1651946400,2022-05-07 18:00:00,MTL/USDT,1.8087,1.8253,1.8046,1.8084,2044.61125439,3706.184130235783
1651942800,2022-05-07 17:00:00,MTL/USDT,1.8037,1.8079,1.797,1.8035,1362.6582,2456.20019553
1651939200,2022-05-07 16:00:00,MTL/USDT,1.8141,1.8164,1.7925,1.8053,3163.63968017,5714.47474705498
1651935600,2022-05-07 15:00:00,MTL/USDT,1.8079,1.82,1.8079,1.8163,2077.3934,3768.01829667
1651932000,2022-05-07 14:00:00,MTL/USDT,1.7987,1.8155,1.7927,1.8103,2134.13320706,3851.056557547072
1651928400,2022-05-07 13:00:00,MTL/USDT,1.8217,1.8217,1.7927,1.8003,8682.22840872,15636.504715966576
1651924800,2022-05-07 12:00:00,MTL/USDT,1.8276,1.8276,1.8039,1.8147,3450.91425287,6265.678215423068
1651921200,2022-05-07 11:00:00,MTL/USDT,1.8494,1.8563,1.827,1.827,3428.8835,6324.51621269
1651917600,2022-05-07 10:00:00,MTL/USDT,1.8336,1.8542,1.8264,1.8402,5242.79506177,9654.615720964428
1651914000,2022-05-07 09:00:00,MTL/USDT,1.8461,1.86,1.8313,1.8405,9791.82129528,18090.467755242982
1651910400,2022-05-07 08:00:00,MTL/USDT,1.8324,1.8643,1.8301,1.8462,15818.39732266,29248.26356497834
1651906800,2022-05-07 07:00:00,MTL/USDT,1.7846,1.8315,1.784,1.8276,5843.8857,10604.09410372
1651903200,2022-05-07 06:00:00,MTL/USDT,1.8088,1.82,1.7851,1.7851,2897.6385,5226.8325892
1651899600,2022-05-07 05:00:00,MTL/USDT,1.7859,1.8091,1.7851,1.8091,4656.7895,8357.70197671
1651896000,2022-05-07 04:00:00,MTL/USDT,1.8081,1.8219,1.7781,1.7823,5304.69741137,9552.173688809334
1651892400,2022-05-07 03:00:00,MTL/USDT,1.8477,1.8501,1.7886,1.8074,10953.92354253,19868.78101198966
1651888800,2022-05-07 02:00:00,MTL/USDT,1.878,1.88,1.8495,1.8495,3326.17006343,6206.878165389611
1651885200,2022-05-07 01:00:00,MTL/USDT,1.876,1.8985,1.8559,1.8731,27822.80888582,52259.549457554929
1651881600,2022-05-07 00:00:00,MTL/USDT,1.8365,1.88,1.8119,1.8779,16173.79903198,29706.776953127121
1651878000,2022-05-06 23:00:00,MTL/USDT,1.8506,1.862,1.8359,1.8376,3344.94377835,6183.26258643833
1651874400,2022-05-06 22:00:00,MTL/USDT,1.8219,1.8514,1.8155,1.8488,4824.2959,8829.83971107
1651870800,2022-05-06 21:00:00,MTL/USDT,1.8392,1.8481,1.8138,1.8238,16482.904,30205.06878956
1651867200,2022-05-06 20:00:00,MTL/USDT,1.8261,1.8446,1.8205,1.8385,29073.12467792,53282.989930717158
1651863600,2022-05-06 19:00:00,MTL/USDT,1.8146,1.8415,1.8035,1.8289,32774.89984017,59879.689683231927
1651860000,2022-05-06 18:00:00,MTL/USDT,1.7965,1.8218,1.7874,1.8169,22674.33288374,41125.25100991926
1651856400,2022-05-06 17:00:00,MTL/USDT,1.8153,1.8185,1.7927,1.8006,49308.21909799,89156.970459953982
1651852800,2022-05-06 16:00:00,MTL/USDT,1.8079,1.8173,1.7811,1.8173,32908.5361,59441.17564715
1651849200,2022-05-06 15:00:00,MTL/USDT,1.8079,1.8472,1.7949,1.7973,18915.53001432,34513.048461450792
1651845600,2022-05-06 14:00:00,MTL/USDT,1.759,1.8053,1.7511,1.8053,19968.05474286,35421.96481459237
1651842000,2022-05-06 13:00:00,MTL/USDT,1.7836,1.7964,1.7374,1.7619,36026.37954942,63816.92194115662
1651838400,2022-05-06 12:00:00,MTL/USDT,1.7757,1.8185,1.7676,1.784,26402.0969,47492.03626652
1651834800,2022-05-06 11:00:00,MTL/USDT,1.7884,1.7964,1.753,1.7729,9007.81128626,15949.915357556391
1651831200,2022-05-06 10:00:00,MTL/USDT,1.8219,1.8219,1.775,1.7906,6074.779,10896.81003852
1651827600,2022-05-06 09:00:00,MTL/USDT,1.8004,1.825,1.7932,1.8233,2941.42577491,5328.202005386879
1651824000,2022-05-06 08:00:00,MTL/USDT,1.8138,1.8315,1.7961,1.8018,8091.8896,14659.57300387
1651820400,2022-05-06 07:00:00,MTL/USDT,1.8543,1.8543,1.7812,1.8155,16818.81101401,30589.647626947037
1651816800,2022-05-06 06:00:00,MTL/USDT,1.8729,1.8729,1.8548,1.859,861.2413,1605.02090379
1651813200,2022-05-06 05:00:00,MTL/USDT,1.8639,1.8783,1.8574,1.8773,2975.23841656,5560.670315172276
1651809600,2022-05-06 04:00:00,MTL/USDT,1.8779,1.8779,1.8532,1.8601,4850.9083,9020.98380687
1651806000,2022-05-06 03:00:00,MTL/USDT,1.8827,1.8847,1.8648,1.8804,2179.90419703,4088.770841911351
1651802400,2022-05-06 02:00:00,MTL/USDT,1.873,1.8958,1.873,1.8759,8951.02965273,16857.581166488114
1651798800,2022-05-06 01:00:00,MTL/USDT,1.8704,1.8816,1.8543,1.8695,2410.82900476,4500.358424628413
1651795200,2022-05-06 00:00:00,MTL/USDT,1.9113,1.9209,1.8476,1.8695,14132.10047484,26735.152730762474
1651791600,2022-05-05 23:00:00,MTL/USDT,1.8915,1.9282,1.8915,1.9112,3503.3169325,6696.566755822982
1651788000,2022-05-05 22:00:00,MTL/USDT,1.9214,1.9267,1.8824,1.8829,9283.6768917,17660.205387222657
1651784400,2022-05-05 21:00:00,MTL/USDT,1.9123,1.9426,1.899,1.9216,8022.62536732,15433.982136060626
1651780800,2022-05-05 20:00:00,MTL/USDT,1.8795,1.9159,1.8687,1.9159,6433.44739047,12150.520893444927
1651777200,2022-05-05 19:00:00,MTL/USDT,1.8714,1.8825,1.8318,1.8799,16765.71850175,31128.350073929994
1651773600,2022-05-05 18:00:00,MTL/USDT,1.8922,1.9436,1.8687,1.8756,37248.50004665,71315.75353886845
1651770000,2022-05-05 17:00:00,MTL/USDT,1.8984,1.9159,1.8866,1.8866,15427.74569299,29384.823767493772
1651766400,2022-05-05 16:00:00,MTL/USDT,1.9,1.949,1.8785,1.8979,43238.3731682,82961.204614100619
1651762800,2022-05-05 15:00:00,MTL/USDT,2.0454,2.0465,1.8798,1.9056,39007.03424498,76741.147232385035
1651759200,2022-05-05 14:00:00,MTL/USDT,2.1089,2.1174,2.0384,2.0444,70498.11931719,146230.169741308955
1651755600,2022-05-05 13:00:00,MTL/USDT,2.1683,2.1685,2.1029,2.1116,45600.55556113,97012.207814817936
1651752000,2022-05-05 12:00:00,MTL/USDT,2.1962,2.2073,2.1206,2.17,47975.59655519,103324.483325953476
1651748400,2022-05-05 11:00:00,MTL/USDT,2.1495,2.2195,2.1495,2.1969,100306.38471492,219417.801983983195
1651744800,2022-05-05 10:00:00,MTL/USDT,2.0812,2.1844,2.08,2.1499,87856.85709866,187446.855276647234
1651741200,2022-05-05 09:00:00,MTL/USDT,2.0675,2.0842,2.061,2.0839,55122.24545976,114205.217588274671
1651737600,2022-05-05 08:00:00,MTL/USDT,2.1098,2.1155,2.0578,2.0679,47739.85614846,99536.577367894615
1651734000,2022-05-05 07:00:00,MTL/USDT,2.1203,2.1203,2.0967,2.1094,26532.8005,55867.76443238
1651730400,2022-05-05 06:00:00,MTL/USDT,2.1169,2.1525,2.1168,2.1286,3997.4096,8532.60499432
1651726800,2022-05-05 05:00:00,MTL/USDT,2.1659,2.1707,2.1167,2.1257,5567.9226,11905.26648019
1651723200,2022-05-05 04:00:00,MTL/USDT,2.1573,2.1707,2.1368,2.1651,4789.76115555,10328.314821489195
1651719600,2022-05-05 03:00:00,MTL/USDT,2.1873,2.193,2.1435,2.157,9430.34396492,20434.314848845026
1651716000,2022-05-05 02:00:00,MTL/USDT,2.2292,2.2547,2.1779,2.1821,29188.90402766,64519.074572241099
1651712400,2022-05-05 01:00:00,MTL/USDT,2.0922,2.2451,2.09,2.2334,51842.70567817,113089.704607524961
1651708800,2022-05-05 00:00:00,MTL/USDT,2.0762,2.1086,2.0579,2.0904,68281.5660787,141976.867997205051
1651705200,2022-05-04 23:00:00,MTL/USDT,2.0375,2.0791,2.0363,2.0791,57529.33804673,118345.476341259902
1651701600,2022-05-04 22:00:00,MTL/USDT,2.0373,2.0474,2.0211,2.0373,56941.57864786,115944.301487508521
1651698000,2022-05-04 21:00:00,MTL/USDT,2.0184,2.1086,2.0139,2.0338,84577.4339733,173149.216591108561
1651694400,2022-05-04 20:00:00,MTL/USDT,2.0059,2.02,1.9951,2.0189,61517.4658,123432.93927446
1651690800,2022-05-04 19:00:00,MTL/USDT,1.9807,2.0164,1.9751,2.0078,66882.77687322,133692.994138983196
1651687200,2022-05-04 18:00:00,MTL/USDT,1.904,1.9912,1.8956,1.9792,89538.16156233,173357.3316158504
1651683600,2022-05-04 17:00:00,MTL/USDT,1.9179,1.9236,1.8866,1.9058,67840.324,128846.71067298
1651680000,2022-05-04 16:00:00,MTL/USDT,1.8911,1.9362,1.8798,1.9199,72476.0592,138553.73886065
1651676400,2022-05-04 15:00:00,MTL/USDT,1.8743,1.8994,1.8624,1.887,65497.3635213,123064.625153573468
1651672800,2022-05-04 14:00:00,MTL/USDT,1.8932,1.8985,1.8705,1.8749,59748.16279355,112765.132984561173
1651669200,2022-05-04 13:00:00,MTL/USDT,1.8921,1.9469,1.8921,1.8947,82128.25401365,157783.17815714915
1651665600,2022-05-04 12:00:00,MTL/USDT,1.901,1.9205,1.8738,1.8919,68729.14394935,130200.19733905109
1651662000,2022-05-04 11:00:00,MTL/USDT,1.9078,1.914,1.8915,1.903,60532.12304701,115261.900577239549
1651658400,2022-05-04 10:00:00,MTL/USDT,1.8744,1.9309,1.8729,1.9067,63866.8336543,121455.019162688832
1651654800,2022-05-04 09:00:00,MTL/USDT,1.8941,1.8946,1.8688,1.8737,59229.3046,111311.20089118
1651651200,2022-05-04 08:00:00,MTL/USDT,1.848,1.9049,1.847,1.8925,78861.11961241,147656.050016991007
1651647600,2022-05-04 07:00:00,MTL/USDT,1.8301,1.8534,1.8168,1.8446,73020.94464316,133779.170105376363
1651644000,2022-05-04 06:00:00,MTL/USDT,1.8171,1.8339,1.8164,1.8301,52954.19150526,96717.84073619758
1651640400,2022-05-04 05:00:00,MTL/USDT,1.8308,1.8334,1.8109,1.8135,57822.99596834,105209.620031486798
1651636800,2022-05-04 04:00:00,MTL/USDT,1.8601,1.8665,1.8269,1.832,65504.92472422,120966.417290894541
1651633200,2022-05-04 03:00:00,MTL/USDT,1.878,1.878,1.8478,1.8605,59671.1625663,111114.537835467136
1651629600,2022-05-04 02:00:00,MTL/USDT,1.8885,1.9071,1.8641,1.8758,70163.43118459,132475.73206091612
1651626000,2022-05-04 01:00:00,MTL/USDT,1.9321,1.9365,1.887,1.887,69050.40947781,132107.402715255055
1651622400,2022-05-04 00:00:00,MTL/USDT,1.9235,1.9354,1.901,1.9287,70770.1633732,135899.89168707608
1651618800,2022-05-03 23:00:00,MTL/USDT,1.9261,1.9273,1.9075,1.9233,61366.3318,117697.0783533
1651615200,2022-05-03 22:00:00,MTL/USDT,1.9121,1.9446,1.9023,1.9264,62422.22351243,120055.939038082529
1651611600,2022-05-03 21:00:00,MTL/USDT,1.9123,1.9259,1.8977,1.9132,61740.26952387,117973.135861399094
1651608000,2022-05-03 20:00:00,MTL/USDT,1.9014,1.9143,1.8866,1.9065,66577.21001469,126158.254520814329
1651604400,2022-05-03 19:00:00,MTL/USDT,1.9237,1.9237,1.8871,1.9026,61075.77057754,116467.981169396804
1651600800,2022-05-03 18:00:00,MTL/USDT,1.9545,1.9545,1.9183,1.9247,79451.14854143,153656.376832783934
1651597200,2022-05-03 17:00:00,MTL/USDT,1.9455,1.9705,1.938,1.9589,59213.31744297,115910.117712059383
1651593600,2022-05-03 16:00:00,MTL/USDT,1.9747,1.9793,1.93,1.947,74399.8741389,144873.50868626056
1651590000,2022-05-03 15:00:00,MTL/USDT,1.9697,1.9844,1.9666,1.974,59653.57163993,117928.979942110226
1651586400,2022-05-03 14:00:00,MTL/USDT,1.9737,1.9827,1.9571,1.9732,53850.03595778,105954.779017685252
1651582800,2022-05-03 13:00:00,MTL/USDT,1.996,2,1.9538,1.9723,19509.66431955,38496.832816563504
1651579200,2022-05-03 12:00:00,MTL/USDT,2.01,2.0145,1.9889,1.9968,6570.37025205,13180.880502263875
1651575600,2022-05-03 11:00:00,MTL/USDT,1.9761,2.01,1.9761,2.01,14158.59754564,28165.073856195236
1651572000,2022-05-03 10:00:00,MTL/USDT,1.9979,2.0139,1.9745,1.9764,2291.85320191,4556.496116572736
1651568400,2022-05-03 09:00:00,MTL/USDT,2.015,2.015,1.9895,1.9927,5545.46880914,11072.713153499425
1651564800,2022-05-03 08:00:00,MTL/USDT,2.0206,2.0301,2.0132,2.0132,2182.18819521,4419.055319726797
1651561200,2022-05-03 07:00:00,MTL/USDT,2.0283,2.0301,2.0098,2.0214,4301.2394,8703.79415238
1651557600,2022-05-03 06:00:00,MTL/USDT,2.0479,2.049,2.0291,2.033,2825.93,5769.4030237
1651554000,2022-05-03 05:00:00,MTL/USDT,2.0425,2.0488,2.0231,2.0484,2479.3295,5051.06742105
1651550400,2022-05-03 04:00:00,MTL/USDT,2.0291,2.0449,2.0257,2.0439,3567.2809,7265.81629233
1651546800,2022-05-03 03:00:00,MTL/USDT,2.0327,2.0447,2.0193,2.0283,6016.7105673,12270.113861377915
1651543200,2022-05-03 02:00:00,MTL/USDT,2.0387,2.0533,2.0231,2.0302,1877.9976,3835.46405428
1651539600,2022-05-03 01:00:00,MTL/USDT,2.0208,2.0408,2.0118,2.0361,2775.49855829,5631.229079983495
1651536000,2022-05-03 00:00:00,MTL/USDT,2.0663,2.067,2.0192,2.0192,7196.55819482,14726.905819489556
1651532400,2022-05-02 23:00:00,MTL/USDT,2.0435,2.0745,2.0435,2.0733,13050.25543691,26857.722538959172
1651528800,2022-05-02 22:00:00,MTL/USDT,2.0378,2.0606,2.0352,2.0395,3317.8471869,6793.10845968858
1651525200,2022-05-02 21:00:00,MTL/USDT,1.9967,2.0373,1.9856,2.0373,4001.6507,8041.45021184
1651521600,2022-05-02 20:00:00,MTL/USDT,2.0168,2.0181,1.9932,1.9954,7776.6682,15618.68031629
1651518000,2022-05-02 19:00:00,MTL/USDT,1.9859,2.024,1.9819,2.0147,18662.0118,37541.76588285
1651514400,2022-05-02 18:00:00,MTL/USDT,1.9821,2.0008,1.965,1.987,6682.37161825,13237.878211809253
1651510800,2022-05-02 17:00:00,MTL/USDT,2.0132,2.0168,1.96,1.983,15650.10131324,30963.420239049039
1651507200,2022-05-02 16:00:00,MTL/USDT,2.0395,2.0524,2.0129,2.0148,5573.77094831,11337.743057185162
1651503600,2022-05-02 15:00:00,MTL/USDT,2.0615,2.0673,2.0291,2.0405,5033.8966,10279.72233451
1651500000,2022-05-02 14:00:00,MTL/USDT,2.0837,2.0951,2.0517,2.0663,8903.72499579,18478.664697700882
1651496400,2022-05-02 13:00:00,MTL/USDT,2.0131,2.11,2.0089,2.0863,24252.64498216,50125.677891672104
1651492800,2022-05-02 12:00:00,MTL/USDT,1.9892,2.0291,1.98,2.0055,9453.96454285,19026.698076237616
1651489200,2022-05-02 11:00:00,MTL/USDT,2.0763,2.0791,1.9841,1.9935,29520.36307743,59763.87786597552
1651485600,2022-05-02 10:00:00,MTL/USDT,2.1128,2.1345,2.0721,2.0802,9770.92405767,20552.054938766615
1651482000,2022-05-02 09:00:00,MTL/USDT,2.1276,2.1337,2.0974,2.1094,5082.95811103,10729.300031840648
1651478400,2022-05-02 08:00:00,MTL/USDT,2.1489,2.1593,2.1194,2.1247,6424.86591676,13727.406990364252
1651474800,2022-05-02 07:00:00,MTL/USDT,2.1659,2.1857,2.1466,2.1466,2990.43948639,6479.703832983857
1651471200,2022-05-02 06:00:00,MTL/USDT,2.1775,2.1942,2.1672,2.1672,4227.11281567,9231.350850309511
1651467600,2022-05-02 05:00:00,MTL/USDT,2.1712,2.1997,2.1708,2.1794,12230.86720964,26726.605198549605
1651464000,2022-05-02 04:00:00,MTL/USDT,2.1531,2.1783,2.1413,2.1725,1354.31941595,2929.82573131931
1651460400,2022-05-02 03:00:00,MTL/USDT,2.1735,2.1846,2.1445,2.1531,6372.73836487,13816.627488443685
1651456800,2022-05-02 02:00:00,MTL/USDT,2.1202,2.1923,2.1124,2.1727,22798.4350908,49243.88103197094
