https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KP3R,Volume USDT
1662523200,2022-09-07 04:00:00,KP3R/USDT,105.774,106.567,105.774,106.567,0.3489,37.1797989
1662519600,2022-09-07 03:00:00,KP3R/USDT,105.002,106.887,105.002,106.887,4.8245,510.3383184
1662516000,2022-09-07 02:00:00,KP3R/USDT,106.214,106.451,105,105.594,7.7716,821.92871
1662512400,2022-09-07 01:00:00,KP3R/USDT,107.134,107.134,107.134,107.134,0.2937,31.4652558
1662508800,2022-09-07 00:00:00,KP3R/USDT,107.579,107.866,106.461,107.117,1.5825,169.2770804
1662505200,2022-09-06 23:00:00,KP3R/USDT,107.949,107.949,107.018,107.018,1.1285,120.8011791
1662501600,2022-09-06 22:00:00,KP3R/USDT,108.328,108.871,108.328,108.768,0.0274,2.9806525
1662498000,2022-09-06 21:00:00,KP3R/USDT,109.082,109.082,109.082,109.082,0,0
1662494400,2022-09-06 20:00:00,KP3R/USDT,108.546,109.082,107.197,109.082,10.5383,1141.2778771
1662490800,2022-09-06 19:00:00,KP3R/USDT,108.456,109.209,108.456,109.209,4.5083,489.8868715
1662487200,2022-09-06 18:00:00,KP3R/USDT,109.234,109.572,107.705,107.741,3.6327,393.7841728
1662483600,2022-09-06 17:00:00,KP3R/USDT,114.833,114.833,107.715,110.141,31.7796,3496.9848117
1662480000,2022-09-06 16:00:00,KP3R/USDT,115.094,115.094,114.177,114.583,1.3313,153.0672876
1662476400,2022-09-06 15:00:00,KP3R/USDT,114.826,115.104,114.826,115.083,3.1987,367.6850648
1662472800,2022-09-06 14:00:00,KP3R/USDT,113.881,115.174,113.881,115.174,0.0112,1.2878129
1662469200,2022-09-06 13:00:00,KP3R/USDT,115.303,115.303,114.228,114.228,0.602,68.9113881
1662465600,2022-09-06 12:00:00,KP3R/USDT,116.093,116.093,116.093,116.093,0,0
1662462000,2022-09-06 11:00:00,KP3R/USDT,116.266,116.266,116.093,116.093,1.3688,158.9707071
1662458400,2022-09-06 10:00:00,KP3R/USDT,115.808,116.681,115.808,116.183,1.604,186.3335892
1662454800,2022-09-06 09:00:00,KP3R/USDT,116.113,116.113,114.855,115.808,16.7715,1940.4699064
1662451200,2022-09-06 08:00:00,KP3R/USDT,116.029,116.318,115.388,116.318,5.503,638.4859644
1662447600,2022-09-06 07:00:00,KP3R/USDT,116.728,116.952,116.113,116.113,0.3454,40.2146582
1662444000,2022-09-06 06:00:00,KP3R/USDT,116.203,116.852,116.203,116.203,17.1735,1995.630037
1662440400,2022-09-06 05:00:00,KP3R/USDT,115.767,117.25,115.767,116.452,2.2932,267.3081434
1662436800,2022-09-06 04:00:00,KP3R/USDT,115.594,115.594,115.594,115.594,0.0174,2.0113356
1662433200,2022-09-06 03:00:00,KP3R/USDT,115.025,115.06,114.558,114.767,3.1281,359.5052312
1662429600,2022-09-06 02:00:00,KP3R/USDT,115.274,115.544,114.519,115.145,7.007,807.4700638
1662426000,2022-09-06 01:00:00,KP3R/USDT,116.212,116.212,115.274,115.274,0.2863,33.0091299
1662422400,2022-09-06 00:00:00,KP3R/USDT,114.519,116.162,114.519,115.651,4.8462,560.3114944
1662418800,2022-09-05 23:00:00,KP3R/USDT,114.517,114.517,114.517,114.517,0.0261,2.9888937
1662415200,2022-09-05 22:00:00,KP3R/USDT,113.807,114.107,113.788,113.788,0.5639,64.1751469
1662411600,2022-09-05 21:00:00,KP3R/USDT,114.139,114.252,113.13,113.13,26.4604,2999.3498356
1662408000,2022-09-05 20:00:00,KP3R/USDT,114.401,114.401,113.836,113.836,1.3121,149.9292156
1662404400,2022-09-05 19:00:00,KP3R/USDT,113.869,114.112,113.869,114.112,0.163,18.563077
1662400800,2022-09-05 18:00:00,KP3R/USDT,113.884,113.884,113.338,113.338,0.0405,4.6060791
1662397200,2022-09-05 17:00:00,KP3R/USDT,114.984,114.984,113.889,114.503,3.6028,413.4119313
1662393600,2022-09-05 16:00:00,KP3R/USDT,115.328,115.328,114.984,114.984,9.7057,1116.6332966
1662390000,2022-09-05 15:00:00,KP3R/USDT,115.274,115.794,114.701,114.701,1.2592,144.9693564
1662386400,2022-09-05 14:00:00,KP3R/USDT,114.228,115.174,114.228,115.174,21.6992,2491.9255402
1662382800,2022-09-05 13:00:00,KP3R/USDT,113.765,114.227,113.765,113.94,4.7569,543.057818
1662379200,2022-09-05 12:00:00,KP3R/USDT,113.764,114.212,113.764,114.212,1.0761,122.8909777
1662375600,2022-09-05 11:00:00,KP3R/USDT,113.26,113.26,113.26,113.26,0,0
1662372000,2022-09-05 10:00:00,KP3R/USDT,113.389,113.389,112.502,113.26,3.7364,422.7927227
1662368400,2022-09-05 09:00:00,KP3R/USDT,113.881,114.001,113.453,113.781,7.0738,804.2284646
1662364800,2022-09-05 08:00:00,KP3R/USDT,114.824,115.039,114.215,115.039,2.8712,328.5474621
1662361200,2022-09-05 07:00:00,KP3R/USDT,115.761,115.761,114.847,114.847,0.3069,35.516897
1662357600,2022-09-05 06:00:00,KP3R/USDT,116.029,116.407,116.029,116.407,0.0086,0.998114
1662354000,2022-09-05 05:00:00,KP3R/USDT,116.784,116.784,114.907,114.907,5.4544,626.9306984
1662350400,2022-09-05 04:00:00,KP3R/USDT,117.468,117.468,117.095,117.095,4.14,485.5506191
1662346800,2022-09-05 03:00:00,KP3R/USDT,117.539,117.891,117.539,117.891,0.0169,1.9895771
1662343200,2022-09-05 02:00:00,KP3R/USDT,116.797,117.441,116.751,117.441,1.906,223.1643745
1662339600,2022-09-05 01:00:00,KP3R/USDT,117.475,117.475,117.475,117.475,0.0652,7.65937
1662336000,2022-09-05 00:00:00,KP3R/USDT,117.783,117.783,117.783,117.783,0.001,0.117783
1662332400,2022-09-04 23:00:00,KP3R/USDT,116.642,117.839,116.642,117.839,0.5603,65.4078282
1662328800,2022-09-04 22:00:00,KP3R/USDT,116.71,116.784,115.348,116.784,7.3924,854.7663827
1662325200,2022-09-04 21:00:00,KP3R/USDT,117.187,117.187,116.784,116.784,1.0079,118.1095936
1662321600,2022-09-04 20:00:00,KP3R/USDT,116.938,116.938,116.938,116.938,0,0
1662318000,2022-09-04 19:00:00,KP3R/USDT,116.938,116.938,116.938,116.938,0.3121,36.4963498
1662314400,2022-09-04 18:00:00,KP3R/USDT,117.653,117.653,117.185,117.319,2.0655,242.1616483
1662310800,2022-09-04 17:00:00,KP3R/USDT,116.71,117.539,116.5,117.539,0.3769,44.1146451
1662307200,2022-09-04 16:00:00,KP3R/USDT,116.266,116.348,116.266,116.348,1.0466,121.687251
1662303600,2022-09-04 15:00:00,KP3R/USDT,116.397,116.397,115.404,115.594,4.6153,534.5718125
1662300000,2022-09-04 14:00:00,KP3R/USDT,116.426,116.426,116.426,116.426,0.0085,0.989621
1662296400,2022-09-04 13:00:00,KP3R/USDT,116.113,116.113,116.063,116.063,1.8067,209.7417471
1662292800,2022-09-04 12:00:00,KP3R/USDT,116.029,117.676,115.767,116.103,3.4531,406.2050316
1662289200,2022-09-04 11:00:00,KP3R/USDT,114.824,115.767,114.786,115.767,0.0563,6.4722773
1662285600,2022-09-04 10:00:00,KP3R/USDT,114.825,114.825,114.825,114.825,0,0
1662282000,2022-09-04 09:00:00,KP3R/USDT,115.274,115.778,114.825,114.825,0.2836,32.7477482
1662278400,2022-09-04 08:00:00,KP3R/USDT,113.441,116.212,113.441,115.585,14.7023,1695.3296547
1662274800,2022-09-04 07:00:00,KP3R/USDT,113.441,113.441,113.441,113.441,0.0176,1.9965616
1662271200,2022-09-04 06:00:00,KP3R/USDT,113.68,113.68,113.68,113.68,0.0087,0.989016
1662267600,2022-09-04 05:00:00,KP3R/USDT,113.134,113.134,113.134,113.134,0,0
1662264000,2022-09-04 04:00:00,KP3R/USDT,113.84,113.84,113.134,113.134,0.2558,29.0302666
1662260400,2022-09-04 03:00:00,KP3R/USDT,113.981,113.981,113.981,113.981,0.0228,2.5987668
1662256800,2022-09-04 02:00:00,KP3R/USDT,114,114,114,114,0,0
1662253200,2022-09-04 01:00:00,KP3R/USDT,114,114,114,114,0.5025,57.285
1662249600,2022-09-04 00:00:00,KP3R/USDT,114.272,114.272,114.272,114.272,0,0
1662246000,2022-09-03 23:00:00,KP3R/USDT,114.272,114.272,114.272,114.272,0.0262,2.9939264
1662242400,2022-09-03 22:00:00,KP3R/USDT,114.182,114.182,114.182,114.182,0.0087,0.9933834
1662238800,2022-09-03 21:00:00,KP3R/USDT,113.137,113.429,113.137,113.349,0.4396,49.7430864
1662235200,2022-09-03 20:00:00,KP3R/USDT,113.041,113.041,113.039,113.039,1.2333,139.4130681
1662231600,2022-09-03 19:00:00,KP3R/USDT,113.734,114.518,112.999,113.513,1.9798,224.5189894
1662228000,2022-09-03 18:00:00,KP3R/USDT,114.194,114.194,113.734,113.734,1.0416,118.9367494
1662224400,2022-09-03 17:00:00,KP3R/USDT,113.881,113.881,113.881,113.881,0,0
1662220800,2022-09-03 16:00:00,KP3R/USDT,114.207,114.207,113.881,113.881,9.5229,1085.6920763
1662217200,2022-09-03 15:00:00,KP3R/USDT,114.362,114.803,113.913,113.913,0.4288,48.946747
1662213600,2022-09-03 14:00:00,KP3R/USDT,114.38,114.736,114.079,114.736,4.3786,500.7698316
1662210000,2022-09-03 13:00:00,KP3R/USDT,114.567,114.567,114.567,114.567,0,0
1662206400,2022-09-03 12:00:00,KP3R/USDT,114.519,114.567,114.519,114.567,0.0819,9.3826581
1662202800,2022-09-03 11:00:00,KP3R/USDT,115.274,115.274,115.274,115.274,0,0
1662199200,2022-09-03 10:00:00,KP3R/USDT,115.274,115.274,115.274,115.274,0.0079,0.9106646
1662195600,2022-09-03 09:00:00,KP3R/USDT,114.423,114.496,114.228,114.496,1.7933,205.2510688
1662192000,2022-09-03 08:00:00,KP3R/USDT,114.351,114.351,114.24,114.24,2.1508,245.8209228
1662188400,2022-09-03 07:00:00,KP3R/USDT,114.824,114.824,114.496,114.496,0.6,68.7110017
1662184800,2022-09-03 06:00:00,KP3R/USDT,115.283,115.338,115.283,115.338,0.0186,2.1447368
1662181200,2022-09-03 05:00:00,KP3R/USDT,115.418,115.418,115.418,115.418,0.0148,1.7081864
1662177600,2022-09-03 04:00:00,KP3R/USDT,115.193,115.193,115.193,115.193,0,0
1662174000,2022-09-03 03:00:00,KP3R/USDT,115.274,115.274,115.193,115.193,0.0165,1.9013244
1662170400,2022-09-03 02:00:00,KP3R/USDT,115.6,115.6,115.6,115.6,0,0
1662166800,2022-09-03 01:00:00,KP3R/USDT,116.029,116.211,115.6,115.6,0.2357,27.2513478
1662163200,2022-09-03 00:00:00,KP3R/USDT,115.936,115.936,115.936,115.936,0,0
1662159600,2022-09-02 23:00:00,KP3R/USDT,115.553,115.936,115.553,115.936,0.0258,2.9886311
1662156000,2022-09-02 22:00:00,KP3R/USDT,115.405,115.405,115.405,115.405,0.0086,0.992483
1662152400,2022-09-02 21:00:00,KP3R/USDT,115.378,115.378,115.378,115.378,0,0
1662148800,2022-09-02 20:00:00,KP3R/USDT,115.158,115.378,115.158,115.378,4.607,530.6718557
1662145200,2022-09-02 19:00:00,KP3R/USDT,115.767,116.212,114.228,114.228,0.1961,22.4921811
1662141600,2022-09-02 18:00:00,KP3R/USDT,115.274,115.767,114.567,115.767,7.9237,915.4986195
1662138000,2022-09-02 17:00:00,KP3R/USDT,116.212,116.212,115.553,115.553,1.4481,167.4474996
1662134400,2022-09-02 16:00:00,KP3R/USDT,118.669,118.669,116.542,116.542,0.0575,6.7399899
1662130800,2022-09-02 15:00:00,KP3R/USDT,119.479,119.479,119.038,119.038,0.0849,10.1115741
1662127200,2022-09-02 14:00:00,KP3R/USDT,118.049,119.413,118.049,119.362,0.3079,36.4758365
1662123600,2022-09-02 13:00:00,KP3R/USDT,118.294,119.369,117.467,117.467,7.8094,921.7650615
1662120000,2022-09-02 12:00:00,KP3R/USDT,116.71,119.229,116.71,117.539,2.9486,349.7825815
1662116400,2022-09-02 11:00:00,KP3R/USDT,116.029,116.029,115.274,116.029,0.0308,3.5646273
1662112800,2022-09-02 10:00:00,KP3R/USDT,116.812,116.812,116.212,116.212,0.1479,17.2651561
1662109200,2022-09-02 09:00:00,KP3R/USDT,116.772,116.772,116.772,116.772,0.2,23.3544
1662105600,2022-09-02 08:00:00,KP3R/USDT,116.722,116.722,116.722,116.722,0.0034,0.3968548
1662102000,2022-09-02 07:00:00,KP3R/USDT,116.796,117.3,116.63,117.3,1.9962,232.9535736
1662098400,2022-09-02 06:00:00,KP3R/USDT,116.44,116.64,116.282,116.64,14.4083,1675.467267
1662094800,2022-09-02 05:00:00,KP3R/USDT,116.799,116.799,116.71,116.71,0.1401,16.3633057
1662091200,2022-09-02 04:00:00,KP3R/USDT,116.893,118.248,116.893,118.248,0.2076,24.4981156
1662087600,2022-09-02 03:00:00,KP3R/USDT,116.029,116.892,116.029,116.892,0.1124,13.1307533
1662084000,2022-09-02 02:00:00,KP3R/USDT,115.767,115.767,115.274,115.274,0.015,1.7313691
1662080400,2022-09-02 01:00:00,KP3R/USDT,116.029,116.029,116.029,116.029,0.0079,0.9166291
1662076800,2022-09-02 00:00:00,KP3R/USDT,116.13,116.13,116.13,116.13,1.936,224.82768
1662073200,2022-09-01 23:00:00,KP3R/USDT,116.068,116.574,116.068,116.574,1.4766,171.399013
1662069600,2022-09-01 22:00:00,KP3R/USDT,117.028,117.028,116.128,116.768,15.9147,1862.3758216
1662066000,2022-09-01 21:00:00,KP3R/USDT,117.045,117.539,116.103,116.784,23.022,2681.5070157
1662062400,2022-09-01 20:00:00,KP3R/USDT,115.767,117.489,115.767,117.489,1.4799,173.7539962
1662058800,2022-09-01 19:00:00,KP3R/USDT,115.274,115.553,115.274,115.553,0.0139,1.6039826
1662055200,2022-09-01 18:00:00,KP3R/USDT,114.716,114.716,114.716,114.716,0,0
1662051600,2022-09-01 17:00:00,KP3R/USDT,114.766,114.824,114.716,114.716,0.2578,29.5742502
1662048000,2022-09-01 16:00:00,KP3R/USDT,113.981,113.981,113.981,113.981,0,0
1662044400,2022-09-01 15:00:00,KP3R/USDT,114.519,114.622,113.981,113.981,0.2892,32.9704887
1662040800,2022-09-01 14:00:00,KP3R/USDT,115.274,115.274,113.338,113.461,1.4807,169.1439356
1662037200,2022-09-01 13:00:00,KP3R/USDT,115.617,115.617,115.617,115.617,0,0
1662033600,2022-09-01 12:00:00,KP3R/USDT,116.695,117.7,115.443,115.617,3.5957,420.968153
1662030000,2022-09-01 11:00:00,KP3R/USDT,116.029,116.708,116.029,116.708,0.3533,41.0379029
1662026400,2022-09-01 10:00:00,KP3R/USDT,114.168,115.784,114.168,115.784,3.6003,414.2289357
1662022800,2022-09-01 09:00:00,KP3R/USDT,114.824,115.274,114.237,114.564,0.3691,42.2932676
1662019200,2022-09-01 08:00:00,KP3R/USDT,113.009,114.809,112.918,114.809,9.7682,1117.1507431
1662015600,2022-09-01 07:00:00,KP3R/USDT,113.764,113.764,113.069,113.069,3.0581,346.7081252
1662012000,2022-09-01 06:00:00,KP3R/USDT,114.063,114.448,114.063,114.448,0.026,2.9689875
1662008400,2022-09-01 05:00:00,KP3R/USDT,114.519,114.519,114.519,114.519,0.0079,0.9047001
1662004800,2022-09-01 04:00:00,KP3R/USDT,113.764,113.764,113.764,113.764,0,0
1662001200,2022-09-01 03:00:00,KP3R/USDT,113.881,113.881,113.764,113.764,0.0092,1.0467809
1661997600,2022-09-01 02:00:00,KP3R/USDT,114.824,115.273,114.824,115.273,0.0173,1.9936392
1661994000,2022-09-01 01:00:00,KP3R/USDT,113.881,113.881,113.881,113.881,0,0
1661990400,2022-09-01 00:00:00,KP3R/USDT,114.519,115.41,113.881,113.881,1.2526,144.5446643
1661986800,2022-08-31 23:00:00,KP3R/USDT,114.438,114.438,113.537,114.162,0.1949,22.1837351
1661983200,2022-08-31 22:00:00,KP3R/USDT,114.824,115.225,114.187,115.225,0.0882,10.0875648
1661979600,2022-08-31 21:00:00,KP3R/USDT,115.732,115.732,115.732,115.732,0.0244,2.8238608
1661976000,2022-08-31 20:00:00,KP3R/USDT,115.274,115.274,115.17,115.17,0.0171,1.9702286
1661972400,2022-08-31 19:00:00,KP3R/USDT,115.767,116.236,115.767,116.236,1.7234,200.3187262
1661968800,2022-08-31 18:00:00,KP3R/USDT,115.115,115.767,114.824,114.824,16.9386,1949.3879205
1661965200,2022-08-31 17:00:00,KP3R/USDT,116.408,116.487,114.766,114.766,6.5186,758.1571852
1661961600,2022-08-31 16:00:00,KP3R/USDT,116.155,116.347,116.155,116.347,3.0336,352.5547392
1661958000,2022-08-31 15:00:00,KP3R/USDT,116.398,116.629,114.766,116.629,8.4774,985.019514
1661954400,2022-08-31 14:00:00,KP3R/USDT,117.698,117.84,116.71,116.71,0.2658,31.2895007
1661950800,2022-08-31 13:00:00,KP3R/USDT,117.66,117.66,117.539,117.539,0.0684,8.046979
1661947200,2022-08-31 12:00:00,KP3R/USDT,118.596,118.596,118.596,118.596,0,0
1661943600,2022-08-31 11:00:00,KP3R/USDT,118.596,118.596,118.596,118.596,0,0
1661940000,2022-08-31 10:00:00,KP3R/USDT,118.294,118.596,118.294,118.596,0.0092,1.0886974
1661936400,2022-08-31 09:00:00,KP3R/USDT,117.493,117.689,117.493,117.689,1.2333,144.9501573
1661932800,2022-08-31 08:00:00,KP3R/USDT,118.123,118.123,117.539,117.539,0.9109,107.5902447
1661929200,2022-08-31 07:00:00,KP3R/USDT,118.37,118.753,118.37,118.456,1.0292,121.8383688
1661925600,2022-08-31 06:00:00,KP3R/USDT,119.049,119.049,118.249,118.249,0.1459,17.3235551
1661922000,2022-08-31 05:00:00,KP3R/USDT,119.884,119.884,119.506,119.506,3.7662,451.0048514
1661918400,2022-08-31 04:00:00,KP3R/USDT,120.283,120.283,120.283,120.283,0,0
1661914800,2022-08-31 03:00:00,KP3R/USDT,120.283,120.283,120.283,120.283,0,0
1661911200,2022-08-31 02:00:00,KP3R/USDT,119.621,120.283,119.621,120.283,1.0546,126.5952031
1661907600,2022-08-31 01:00:00,KP3R/USDT,118.249,119.619,118.249,119.619,1.0098,120.7640638
1661904000,2022-08-31 00:00:00,KP3R/USDT,117.539,117.653,117.539,117.653,0.0092,1.081507
1661900400,2022-08-30 23:00:00,KP3R/USDT,116.784,117.439,116.398,117.439,2.0255,235.7990695
1661896800,2022-08-30 22:00:00,KP3R/USDT,116.325,117.676,116.325,117.676,1.0128,117.8439691
1661893200,2022-08-30 21:00:00,KP3R/USDT,116.895,116.895,116.895,116.895,0.4,46.758
1661889600,2022-08-30 20:00:00,KP3R/USDT,116.212,116.212,116.212,116.212,0.0063,0.7321356
1661886000,2022-08-30 19:00:00,KP3R/USDT,115.274,118.703,115.274,116.71,16.0752,1887.8856709
1661882400,2022-08-30 18:00:00,KP3R/USDT,114.257,114.257,114.257,114.257,0,0
1661878800,2022-08-30 17:00:00,KP3R/USDT,114.669,114.669,114.228,114.257,0.3465,39.7219225
1661875200,2022-08-30 16:00:00,KP3R/USDT,116.811,116.811,114.519,114.519,6.7509,778.8036821
1661871600,2022-08-30 15:00:00,KP3R/USDT,117.142,117.538,116.235,117.538,4.3451,506.8051664
1661868000,2022-08-30 14:00:00,KP3R/USDT,120.559,120.559,116.029,116.243,17.1748,2020.7635718
1661864400,2022-08-30 13:00:00,KP3R/USDT,121.178,121.178,120.581,120.581,3.3453,403.9780128
1661860800,2022-08-30 12:00:00,KP3R/USDT,121.314,121.337,121.009,121.337,1.415,171.5789997
1661857200,2022-08-30 11:00:00,KP3R/USDT,121.424,121.424,121.421,121.421,1.3335,161.9183134
1661853600,2022-08-30 10:00:00,KP3R/USDT,122.069,122.261,122.069,122.188,0.0136,1.6609189
1661850000,2022-08-30 09:00:00,KP3R/USDT,121.314,123.719,121.052,121.052,12.0728,1471.4326463
1661846400,2022-08-30 08:00:00,KP3R/USDT,120.001,120.001,120.001,120.001,0.0068,0.8160068
1661842800,2022-08-30 07:00:00,KP3R/USDT,120.525,120.525,120.525,120.525,0,0
1661839200,2022-08-30 06:00:00,KP3R/USDT,121.115,121.115,120.482,120.525,4.23,510.6535341
1661835600,2022-08-30 05:00:00,KP3R/USDT,121.084,121.227,121.084,121.187,2.4917,301.8768521
1661832000,2022-08-30 04:00:00,KP3R/USDT,119.402,121.437,119.402,120.693,2.9937,361.7974273
1661828400,2022-08-30 03:00:00,KP3R/USDT,119.042,119.894,119.042,119.894,4.7441,566.0391386
1661824800,2022-08-30 02:00:00,KP3R/USDT,118.768,118.768,118.768,118.768,0.842,100.002656
1661821200,2022-08-30 01:00:00,KP3R/USDT,119.903,120.062,119.049,119.049,0.5295,63.4961969
1661817600,2022-08-30 00:00:00,KP3R/USDT,120.216,120.216,120.216,120.216,0,0
1661814000,2022-08-29 23:00:00,KP3R/USDT,119.489,121.036,119.489,120.216,7.4926,899.8255244
1661810400,2022-08-29 22:00:00,KP3R/USDT,119.219,119.219,119.219,119.219,0.0083,0.9895177
1661806800,2022-08-29 21:00:00,KP3R/USDT,119.049,119.159,119.049,119.159,0.0141,1.6792729
1661803200,2022-08-29 20:00:00,KP3R/USDT,117.841,118.596,117.841,118.596,4.6602,550.7131514
1661799600,2022-08-29 19:00:00,KP3R/USDT,117.809,117.809,117.809,117.809,0.28,32.98652
1661796000,2022-08-29 18:00:00,KP3R/USDT,118.294,118.294,117.402,117.5,2.7795,326.5889008
1661792400,2022-08-29 17:00:00,KP3R/USDT,119.159,119.159,119.159,119.159,0,0
1661788800,2022-08-29 16:00:00,KP3R/USDT,119.049,119.159,118.311,119.159,0.5715,67.7279599
1661785200,2022-08-29 15:00:00,KP3R/USDT,118.294,118.971,118.294,118.971,0.6297,74.9102029
1661781600,2022-08-29 14:00:00,KP3R/USDT,117.537,119.989,117.45,117.45,8.6564,1032.2013398
1661778000,2022-08-29 13:00:00,KP3R/USDT,115.833,117.51,115.833,117.51,0.9692,113.1983847
1661774400,2022-08-29 12:00:00,KP3R/USDT,114.237,116.682,114.237,116.682,2.123,246.775201
1661770800,2022-08-29 11:00:00,KP3R/USDT,114.345,114.345,114.097,114.097,2.4965,285.3797397
1661767200,2022-08-29 10:00:00,KP3R/USDT,113.549,113.549,113.549,113.549,0,0
1661763600,2022-08-29 09:00:00,KP3R/USDT,113.549,113.549,113.549,113.549,0.0099,1.1241351
1661760000,2022-08-29 08:00:00,KP3R/USDT,114.519,114.519,113.764,113.764,0.0158,1.8034357
1661756400,2022-08-29 07:00:00,KP3R/USDT,114.495,114.495,114.495,114.495,0.5584,63.934008
1661752800,2022-08-29 06:00:00,KP3R/USDT,113.902,114.18,113.902,114.18,1.3962,159.032391
1661749200,2022-08-29 05:00:00,KP3R/USDT,113.628,113.628,113.57,113.6,2.6463,300.6228536
1661745600,2022-08-29 04:00:00,KP3R/USDT,114.304,114.304,113.338,113.598,0.788,89.618778
1661742000,2022-08-29 03:00:00,KP3R/USDT,113.764,114.766,113.764,114.766,2.2739,259.4780722
1661738400,2022-08-29 02:00:00,KP3R/USDT,113.648,113.763,113.518,113.763,1.525,173.307925
1661734800,2022-08-29 01:00:00,KP3R/USDT,112.952,112.952,112.309,112.465,1.7746,199.818834
1661731200,2022-08-29 00:00:00,KP3R/USDT,113.629,113.63,112.93,113.617,2.739,310.8962559
1661727600,2022-08-28 23:00:00,KP3R/USDT,114.824,114.824,112.51,112.51,2.4934,283.7011816
1661724000,2022-08-28 22:00:00,KP3R/USDT,115.485,115.485,115.275,115.275,0.1338,15.425601
1661720400,2022-08-28 21:00:00,KP3R/USDT,116.573,117.112,115.274,115.274,2.1192,245.7383294
1661716800,2022-08-28 20:00:00,KP3R/USDT,116.082,116.082,116.082,116.082,0,0
1661713200,2022-08-28 19:00:00,KP3R/USDT,117.169,117.169,116.082,116.082,0.174,20.3728054
1661709600,2022-08-28 18:00:00,KP3R/USDT,117.444,117.531,117.39,117.39,2.2598,265.4556068
1661706000,2022-08-28 17:00:00,KP3R/USDT,117.071,117.071,116.836,116.989,2.2571,264.1524938
1661702400,2022-08-28 16:00:00,KP3R/USDT,116.212,116.893,116.212,116.893,1.2698,148.1771792
1661698800,2022-08-28 15:00:00,KP3R/USDT,115.765,116.029,115.765,116.029,1.0135,117.3306373
1661695200,2022-08-28 14:00:00,KP3R/USDT,114.984,115.765,114.519,115.415,1.4195,163.3905532
1661691600,2022-08-28 13:00:00,KP3R/USDT,114.926,114.926,114.926,114.926,0,0
1661688000,2022-08-28 12:00:00,KP3R/USDT,116.173,116.173,114.926,114.926,0.5443,62.6427559
1661684400,2022-08-28 11:00:00,KP3R/USDT,115.769,115.769,115.769,115.769,0,0
1661680800,2022-08-28 10:00:00,KP3R/USDT,116.784,116.784,115.769,115.769,3.3374,386.5730673
1661677200,2022-08-28 09:00:00,KP3R/USDT,117.539,117.539,117.539,117.539,0,0
1661673600,2022-08-28 08:00:00,KP3R/USDT,117.539,117.539,117.539,117.539,0,0
1661670000,2022-08-28 07:00:00,KP3R/USDT,117.539,117.539,117.539,117.539,0.0079,0.9285581
1661666400,2022-08-28 06:00:00,KP3R/USDT,117.653,117.653,116.761,116.761,2.483,290.2520426
1661662800,2022-08-28 05:00:00,KP3R/USDT,116.71,118.793,116.71,118.793,1.2433,147.6244628
1661659200,2022-08-28 04:00:00,KP3R/USDT,116.029,116.029,116.029,116.029,0.0079,0.9166291
1661655600,2022-08-28 03:00:00,KP3R/USDT,116.429,116.429,114.848,114.849,1.7733,204.0748303
1661652000,2022-08-28 02:00:00,KP3R/USDT,116.212,118.903,116.212,116.952,2.4989,294.3640198
1661648400,2022-08-28 01:00:00,KP3R/USDT,114.705,116.212,114.598,116.212,22.0494,2536.8899124
1661644800,2022-08-28 00:00:00,KP3R/USDT,114.215,114.766,114.215,114.568,5.5556,635.781891
