https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume BTC
1654851600000,2022-06-10 09:00:00,BTC/UST,30018,30058,29877,29891,689092.43303535,23.05350885
1654848000000,2022-06-10 08:00:00,BTC/UST,30053,30111,29995,30019,504031.83861965005,16.79042735
1654844400000,2022-06-10 07:00:00,BTC/UST,30096,30130,30056,30056,93623.40036296,3.11496541
1654840800000,2022-06-10 06:00:00,BTC/UST,30104,30226,30072,30093,623257.52774124,20.71104668
1654837200000,2022-06-10 05:00:00,BTC/UST,30093,30181,30093,30103,202685.90272455002,6.73307985
1654833600000,2022-06-10 04:00:00,BTC/UST,30115,30144,30054,30091,223737.65367344,7.4353678400000005
1654830000000,2022-06-10 03:00:00,BTC/UST,30018,30350,30018,30111,1343655.78998448,44.62341968
1654826400000,2022-06-10 02:00:00,BTC/UST,29876,30028,29876,30017,399669.27519038,13.31476414
1654822800000,2022-06-10 01:00:00,BTC/UST,29757,30049,29751,29877,554781.4331546699,18.56884671
1654819200000,2022-06-10 00:00:00,BTC/UST,30100,30139,29549,29763,2877243.45634143,96.67182261
1654815600000,2022-06-09 23:00:00,BTC/UST,30054,30114,29994,30099,219713.5589337,7.2996963
1654812000000,2022-06-09 22:00:00,BTC/UST,30139,30150,30017,30057,155348.3030319,5.1684567
1654808400000,2022-06-09 21:00:00,BTC/UST,30184,30249,30136,30140,111598.32942940001,3.70266521
1654477200000,2022-06-06 01:00:00,BTC/UST,30303,30332,30303,30324,303.24,0.01
1654473600000,2022-06-06 00:00:00,BTC/UST,29916,30391,29900,30301,496722.37858281995,16.39293682
1654470000000,2022-06-05 23:00:00,BTC/UST,30026,30046,29902,29915,183083.85497825,6.12013555
1654466400000,2022-06-05 22:00:00,BTC/UST,29960,30074,29879,30013,422439.81016062,14.07522774
1654462800000,2022-06-05 21:00:00,BTC/UST,29944,29975,29817,29960,710469.2879732,23.71392817
1654459200000,2022-06-05 20:00:00,BTC/UST,30056,30169,29937,29939,4724686.7823209595,157.81044064
1654455600000,2022-06-05 19:00:00,BTC/UST,29994,30090,29965,30053,37819.48980132,1.25842644
1654452000000,2022-06-05 18:00:00,BTC/UST,30038,30080,29982,29993,85001.13947187,2.83403259
1654448400000,2022-06-05 17:00:00,BTC/UST,29869,30126,29850,30021,139393.26943368,4.6431920799999995
1654444800000,2022-06-05 16:00:00,BTC/UST,29968,30210,29763,29860,641975.3052968,21.49950788
1654441200000,2022-06-05 15:00:00,BTC/UST,29803,29983,29797,29983,98688.77885062,3.29149114
1654437600000,2022-06-05 14:00:00,BTC/UST,29653,29836,29629,29815,313559.69998405,10.51684387
1654434000000,2022-06-05 13:00:00,BTC/UST,29728,29776,29649,29661,850596.4046226,28.6772666
1654430400000,2022-06-05 12:00:00,BTC/UST,29731,29781,29688,29737,799222.25011438,26.87635774
1654426800000,2022-06-05 11:00:00,BTC/UST,29656,29755,29592,29731,753002.35320011,25.32717881
1654423200000,2022-06-05 10:00:00,BTC/UST,29648,29722,29617,29656,738703.7728619999,24.90908325
1654419600000,2022-06-05 09:00:00,BTC/UST,29698,29708,29540,29647,842286.96749356,28.41052948
1654416000000,2022-06-05 08:00:00,BTC/UST,29652,29746,29652,29698,918567.6404585401,30.93028623
1654412400000,2022-06-05 07:00:00,BTC/UST,29742,29811,29654,29654,626013.86940148,21.11060462
1654408800000,2022-06-05 06:00:00,BTC/UST,29790,29795,29742,29743,273961.33016707,9.21095149
1654405200000,2022-06-05 05:00:00,BTC/UST,29731,29814,29731,29792,2845.04543232,0.09549696
1654401600000,2022-06-05 04:00:00,BTC/UST,29757,29775,29687,29724,141360.61953948002,4.75577377
1654398000000,2022-06-05 03:00:00,BTC/UST,29790,29823,29752,29762,200521.84881072,6.73751256
1654394400000,2022-06-05 02:00:00,BTC/UST,29704,29799,29693,29791,13354.67909318,0.44827898
1654390800000,2022-06-05 01:00:00,BTC/UST,29741,29745,29689,29705,178701.03010565,6.01585693
1654387200000,2022-06-05 00:00:00,BTC/UST,29865,29896,29740,29748,139551.42110112,4.6911194400000005
1654383600000,2022-06-04 23:00:00,BTC/UST,29806,29862,29775,29862,20219.88748752,0.67711096
1654380000000,2022-06-04 22:00:00,BTC/UST,29850,29970,29790,29802,240047.50631772,8.05474486
1654376400000,2022-06-04 21:00:00,BTC/UST,29756,29845,29750,29838,119659.00109333999,4.01028893
1654372800000,2022-06-04 20:00:00,BTC/UST,29654,29750,29639,29750,116116.18494,3.90306504
1654369200000,2022-06-04 19:00:00,BTC/UST,29765,29781,29640,29657,102876.28470768,3.4688702399999998
1654365600000,2022-06-04 18:00:00,BTC/UST,29714,29796,29714,29774,60101.665394400006,2.0185956000000003
1654362000000,2022-06-04 17:00:00,BTC/UST,29759,29760,29623,29714,296202.96247292,9.96846478
1654358400000,2022-06-04 16:00:00,BTC/UST,29855,29858,29759,29759,242510.44057544004,8.14914616
1654354800000,2022-06-04 15:00:00,BTC/UST,29772,29881,29760,29854,169357.30390436001,5.67285134
1654351200000,2022-06-04 14:00:00,BTC/UST,29593,29999,29490,29775,747282.0571140001,25.097634160000002
1654347600000,2022-06-04 13:00:00,BTC/UST,29536,29652,29536,29611,2328126.21635895,78.62369445
1654344000000,2022-06-04 12:00:00,BTC/UST,29684,29708,29526,29538,573146.3739249,19.40369605
1654340400000,2022-06-04 11:00:00,BTC/UST,29726,29746,29621,29676,169114.70073168,5.69870268
1654336800000,2022-06-04 10:00:00,BTC/UST,29722,29776,29710,29725,34355.158618,1.15576648
1654333200000,2022-06-04 09:00:00,BTC/UST,29750,29762,29681,29719,132094.44891652002,4.44478108
1654329600000,2022-06-04 08:00:00,BTC/UST,29707,29795,29682,29747,88632.25233501001,2.97953583
1654326000000,2022-06-04 07:00:00,BTC/UST,29694,29707,29646,29707,47304.6722422,1.5923746
1654322400000,2022-06-04 06:00:00,BTC/UST,29681,29711,29660,29699,26273.01602088,0.88464312
1654318800000,2022-06-04 05:00:00,BTC/UST,29719,29719,29664,29672,108625.80434776,3.6608858300000002
1654315200000,2022-06-04 04:00:00,BTC/UST,29556,29731,29544,29718,167085.68259708,5.62237306
1654311600000,2022-06-04 03:00:00,BTC/UST,29568,29649,29556,29574,675254.68561044,22.83271406
1654308000000,2022-06-04 02:00:00,BTC/UST,29590,29632,29500,29566,620029.31095832,20.97102452
1654304400000,2022-06-04 01:00:00,BTC/UST,29723,29746,29563,29590,587998.0809141999,19.87151338
1654300800000,2022-06-04 00:00:00,BTC/UST,29704,29758,29685,29714,107798.14111516,3.62785694
1654297200000,2022-06-03 23:00:00,BTC/UST,29724,29739,29653,29704,197342.52483176,6.64363469
1654293600000,2022-06-03 22:00:00,BTC/UST,29815,29883,29713,29724,182088.09894660002,6.12596215
1654290000000,2022-06-03 21:00:00,BTC/UST,29669,29852,29657,29796,155705.49561372,5.22571807
1654286400000,2022-06-03 20:00:00,BTC/UST,29582,29741,29568,29669,212106.13432961,7.14908269
1654282800000,2022-06-03 19:00:00,BTC/UST,29548,29617,29502,29571,462111.1002549,15.6271719
1654279200000,2022-06-03 18:00:00,BTC/UST,29497,29562,29475,29557,120848.37110588001,4.08865484
1654275600000,2022-06-03 17:00:00,BTC/UST,29547,29678,29443,29506,350757.61550998,11.88767083
1654272000000,2022-06-03 16:00:00,BTC/UST,29503,29557,29407,29547,321146.55810216,10.86900728
1654268400000,2022-06-03 15:00:00,BTC/UST,29488,29579,29347,29500,567445.943445,19.23545571
1654264800000,2022-06-03 14:00:00,BTC/UST,29721,29766,29297,29488,2115065.2426209603,71.72630367000001
1654261200000,2022-06-03 13:00:00,BTC/UST,29520,29773,29448,29707,1834869.21315955,61.76555065
1654257600000,2022-06-03 12:00:00,BTC/UST,29755,29879,29485,29547,1785461.004369,60.427827
1654254000000,2022-06-03 11:00:00,BTC/UST,29808,29925,29688,29764,1208055.6375585601,40.58781204
1654250400000,2022-06-03 10:00:00,BTC/UST,30245,30264,29742,29815,1917658.98714585,64.31859759
1654246800000,2022-06-03 09:00:00,BTC/UST,30439,30475,30166,30242,364697.23053926,12.05929603
1654243200000,2022-06-03 08:00:00,BTC/UST,30448,30527,30402,30440,85745.88077440001,2.8168817600000002
1654239600000,2022-06-03 07:00:00,BTC/UST,30369,30489,30287,30447,362643.9837633,11.9106639
1654236000000,2022-06-03 06:00:00,BTC/UST,30533,30542,30365,30365,70585.82159775,2.32457835
1654232400000,2022-06-03 05:00:00,BTC/UST,30419,30555,30416,30543,6101.01586767,0.19975169
1654228800000,2022-06-03 04:00:00,BTC/UST,30532,30539,30422,30425,79233.88608075,2.60423619
1654225200000,2022-06-03 03:00:00,BTC/UST,30541,30552,30476,30527,271663.58399068,8.89912484
1654221600000,2022-06-03 02:00:00,BTC/UST,30629,30659,30532,30545,161812.3256572,5.29750616
1654218000000,2022-06-03 01:00:00,BTC/UST,30392,30682,30387,30620,401119.2435876,13.09990998
1654214400000,2022-06-03 00:00:00,BTC/UST,30451,30499,30361,30398,92332.94496848,3.03746776
1654210800000,2022-06-02 23:00:00,BTC/UST,30480,30633,30436,30445,2145600.2138630003,70.4746334
1654207200000,2022-06-02 22:00:00,BTC/UST,30368,30700,30324,30481,698636.4045419,22.9203899
1654203600000,2022-06-02 21:00:00,BTC/UST,30247,30371,30233,30367,10061.3736053,0.3313259
1654200000000,2022-06-02 20:00:00,BTC/UST,30290,30373,30249,30249,204142.32651024,6.74872976
1654196400000,2022-06-02 19:00:00,BTC/UST,30136,30290,30076,30288,51319.22727408,1.69437491
1654192800000,2022-06-02 18:00:00,BTC/UST,30191,30320,29983,30138,263342.9989728,8.7379056
1654189200000,2022-06-02 17:00:00,BTC/UST,30277,30345,30173,30191,344835.72622758,11.42180538
1654185600000,2022-06-02 16:00:00,BTC/UST,30202,30404,30196,30286,196960.91420716,6.50336506
1654182000000,2022-06-02 15:00:00,BTC/UST,30067,30379,30065,30206,546553.7223629999,18.0942105
1654178400000,2022-06-02 14:00:00,BTC/UST,29886,30134,29783,30058,519242.7131766,17.2746927
1654174800000,2022-06-02 13:00:00,BTC/UST,30088,30257,29608,29893,1656306.2586028401,55.40782988
1654171200000,2022-06-02 12:00:00,BTC/UST,30174,30181,30056,30072,115337.12244264,3.83536587
1654167600000,2022-06-02 11:00:00,BTC/UST,30032,30196,29961,30175,147248.9987955,4.87983426
1654164000000,2022-06-02 10:00:00,BTC/UST,29935,30167,29871,30034,239228.41581016,7.96525324
1654160400000,2022-06-02 09:00:00,BTC/UST,29944,30007,29878,29934,40389.05356812,1.34927018
1654156800000,2022-06-02 08:00:00,BTC/UST,29968,30011,29924,29943,45116.343666990004,1.50674093
1654153200000,2022-06-02 07:00:00,BTC/UST,29919,30120,29901,29969,274627.76473169,9.16372801
1654149600000,2022-06-02 06:00:00,BTC/UST,29873,29950,29817,29917,85560.82438166,2.85993998
1654146000000,2022-06-02 05:00:00,BTC/UST,29805,29876,29694,29872,63508.33411984,2.12601547
1654142400000,2022-06-02 04:00:00,BTC/UST,29732,29812,29658,29805,49659.37870275,1.66614255
1654138800000,2022-06-02 03:00:00,BTC/UST,29831,29847,29700,29726,495921.27621010004,16.683081350000002
1654135200000,2022-06-02 02:00:00,BTC/UST,29820,29895,29785,29834,46486.18213582,1.55816123
1654131600000,2022-06-02 01:00:00,BTC/UST,29682,29872,29645,29820,79375.8150318,2.66183149
1654128000000,2022-06-02 00:00:00,BTC/UST,29803,29814,29600,29682,265978.40588549996,8.96093275
1654124400000,2022-06-01 23:00:00,BTC/UST,29749,30068,29749,29806,332159.69170565996,11.14405461
1654120800000,2022-06-01 22:00:00,BTC/UST,29601,29760,29530,29751,46015.408774439995,1.54668444
1654117200000,2022-06-01 21:00:00,BTC/UST,29638,29791,29590,29590,849916.0626616,28.72308424
1654113600000,2022-06-01 20:00:00,BTC/UST,30132,30163,29335,29649,3459687.85297086,116.68818014
1654110000000,2022-06-01 19:00:00,BTC/UST,30166,30337,30027,30136,456623.14194656,15.15208196
1654106400000,2022-06-01 18:00:00,BTC/UST,30179,30434,30129,30186,850229.6315736601,28.16635631
1654102800000,2022-06-01 17:00:00,BTC/UST,30408,30416,29909,30187,1256993.17412931,41.64021513
1654099200000,2022-06-01 16:00:00,BTC/UST,30732,30742,30307,30425,2547326.196619,83.72477228
1654095600000,2022-06-01 15:00:00,BTC/UST,31165,31221,30725,30736,1923219.7108896,62.5722186
1654092000000,2022-06-01 14:00:00,BTC/UST,31744,31805,30931,31179,961928.55624069,30.85180911
1654088400000,2022-06-01 13:00:00,BTC/UST,31724,31887,31658,31743,63432.47781027001,1.9983138900000001
1654084800000,2022-06-01 12:00:00,BTC/UST,31608,31826,31545,31747,406112.42541628005,12.79215124
1654081200000,2022-06-01 11:00:00,BTC/UST,31554,31655,31457,31609,126770.26327845998,4.01057494
1654077600000,2022-06-01 10:00:00,BTC/UST,31694,31696,31538,31555,42970.731237500004,1.3617725
1654074000000,2022-06-01 09:00:00,BTC/UST,31614,31696,31614,31694,15740.35571186,0.49663519
1654070400000,2022-06-01 08:00:00,BTC/UST,31479,31633,31456,31611,16386.13116411,0.51836801
1654066800000,2022-06-01 07:00:00,BTC/UST,31584,31635,31480,31482,49138.94509326,1.5608584300000001
1654063200000,2022-06-01 06:00:00,BTC/UST,31614,31666,31577,31598,28785.73723858,0.91099871
1654059600000,2022-06-01 05:00:00,BTC/UST,31561,31619,31461,31606,56174.933897860006,1.77735031
1654056000000,2022-06-01 04:00:00,BTC/UST,31646,31646,31385,31570,245985.1834979,7.79173847
1654052400000,2022-06-01 03:00:00,BTC/UST,31791,31791,31628,31648,259590.4223552,8.2024274
1654048800000,2022-06-01 02:00:00,BTC/UST,31912,31924,31756,31816,211104.70998304,6.63517444
1650848400000,2022-04-25 01:00:00,BTC/UST,38876,39000,38776,38959,876905.27842978,22.50841342
1650844800000,2022-04-25 00:00:00,BTC/UST,39453,39500,38696,38877,3260745.7352112904,83.87338877
1650841200000,2022-04-24 23:00:00,BTC/UST,39560,39583,39433,39458,734642.92414066,18.61835177
1650837600000,2022-04-24 22:00:00,BTC/UST,39643,39766,39535,39558,1030070.8337292001,26.0395074
1650834000000,2022-04-24 21:00:00,BTC/UST,39500,39648,39473,39643,703351.56166966,17.74213762
1650830400000,2022-04-24 20:00:00,BTC/UST,39694,39711,39489,39498,616743.18860556,15.61454222
1650826800000,2022-04-24 19:00:00,BTC/UST,39665,39791,39636,39689,1726499.42041772,43.50070348
1650823200000,2022-04-24 18:00:00,BTC/UST,39431,39690,39427,39672,927070.3562846399,23.36837962
1650819600000,2022-04-24 17:00:00,BTC/UST,39520,39520,39140,39432,1711013.24866416,43.39149038
1650816000000,2022-04-24 16:00:00,BTC/UST,39646,39761,38932,39521,3249190.11408312,82.21426872
1650812400000,2022-04-24 15:00:00,BTC/UST,39752,39828,39639,39653,558094.4394557,14.0744569
1650808800000,2022-04-24 14:00:00,BTC/UST,39568,39930,39378,39753,1814619.23255466,45.64735322
1650805200000,2022-04-24 13:00:00,BTC/UST,39590,39629,39360,39568,2837137.6858563204,71.70283274
1650801600000,2022-04-24 12:00:00,BTC/UST,39605,39662,39543,39591,822566.8001623501,20.77661085
1650798000000,2022-04-24 11:00:00,BTC/UST,39697,39718,39546,39606,307001.5662021,7.75139035
1650794400000,2022-04-24 10:00:00,BTC/UST,39769,39785,39651,39696,742357.9712491201,18.70107747
1650790800000,2022-04-24 09:00:00,BTC/UST,39720,39780,39663,39770,2315819.9234388,58.23032244
1650787200000,2022-04-24 08:00:00,BTC/UST,39756,39804,39720,39720,281738.91983639996,7.09312487
1650783600000,2022-04-24 07:00:00,BTC/UST,39750,39803,39734,39752,125240.802732,3.1505535
1650780000000,2022-04-24 06:00:00,BTC/UST,39670,39780,39661,39749,175856.24349725997,4.42416774
1650776400000,2022-04-24 05:00:00,BTC/UST,39702,39719,39646,39674,42674.07368962,1.07561813
1650772800000,2022-04-24 04:00:00,BTC/UST,39771,39801,39670,39716,380792.61501324,9.58788939
1650769200000,2022-04-24 03:00:00,BTC/UST,39543,39827,39524,39773,1316200.46497182,33.09281334
1650765600000,2022-04-24 02:00:00,BTC/UST,39476,39595,39425,39542,320061.92956987995,8.09422714
1650762000000,2022-04-24 01:00:00,BTC/UST,39567,39628,39474,39475,526628.37329925,13.34080743
1650758400000,2022-04-24 00:00:00,BTC/UST,39428,39646,39426,39568,910696.1047352,23.01597515
1650754800000,2022-04-23 23:00:00,BTC/UST,39807,39816,39334,39424,1568415.09479424,39.78325626
1650751200000,2022-04-23 22:00:00,BTC/UST,39897,39917,39795,39795,345564.2742762,8.68361036
1650747600000,2022-04-23 21:00:00,BTC/UST,39790,39943,39778,39897,695490.67885869,17.43215477
1650744000000,2022-04-23 20:00:00,BTC/UST,39759,39819,39755,39786,73981.52232966,1.85948631
1650740400000,2022-04-23 19:00:00,BTC/UST,39678,39762,39672,39757,210939.95412568998,5.30573117
1650736800000,2022-04-23 18:00:00,BTC/UST,39809,39837,39664,39678,213426.07015296,5.37895232
1650733200000,2022-04-23 17:00:00,BTC/UST,39839,39839,39718,39809,408702.17294907,10.26657723
1650729600000,2022-04-23 16:00:00,BTC/UST,39790,39979,39721,39840,1647341.5871328001,41.348935420000004
1650726000000,2022-04-23 15:00:00,BTC/UST,39703,39816,39661,39789,172711.11797289,4.34067501
1650722400000,2022-04-23 14:00:00,BTC/UST,39710,39751,39648,39703,453638.63745156,11.42580252
1650718800000,2022-04-23 13:00:00,BTC/UST,39693,39790,39658,39707,479843.43575041,12.08460563
1650715200000,2022-04-23 12:00:00,BTC/UST,39611,39767,39547,39702,399897.16900223994,10.07246912
1650711600000,2022-04-23 11:00:00,BTC/UST,39606,39680,39591,39607,176294.14656706,4.45108558
1650708000000,2022-04-23 10:00:00,BTC/UST,39522,39655,39522,39602,342857.8950208,8.6575904
1650704400000,2022-04-23 09:00:00,BTC/UST,39643,39643,39510,39519,257230.0048509,6.5090211
1650700800000,2022-04-23 08:00:00,BTC/UST,39590,39672,39547,39620,263966.3783512,6.66245276
1650697200000,2022-04-23 07:00:00,BTC/UST,39594,39649,39556,39599,194936.57955079,4.92276521
1650693600000,2022-04-23 06:00:00,BTC/UST,39567,39666,39555,39594,867044.09662272,21.89837088
1650690000000,2022-04-23 05:00:00,BTC/UST,39527,39608,39516,39566,425182.48861498,10.74615803
1650686400000,2022-04-23 04:00:00,BTC/UST,39469,39555,39301,39533,1091273.01378225,27.60410325
1650682800000,2022-04-23 03:00:00,BTC/UST,39494,39546,39420,39471,630178.43955723,15.96560613
1650679200000,2022-04-23 02:00:00,BTC/UST,39615,39615,39448,39487,711098.46435033,18.00841959
1650675600000,2022-04-23 01:00:00,BTC/UST,39584,39689,39573,39631,458948.07795916,11.58053236
1650672000000,2022-04-23 00:00:00,BTC/UST,39705,39853,39558,39584,581315.6283932801,14.685621170000001
1650668400000,2022-04-22 23:00:00,BTC/UST,39720,39817,39661,39709,559077.07950161,14.07935429
1650664800000,2022-04-22 22:00:00,BTC/UST,39629,39746,39448,39715,1991812.5408194,50.15265116
1650661200000,2022-04-22 21:00:00,BTC/UST,39618,39682,39552,39628,712547.1170884001,17.980900300000002
1650657600000,2022-04-22 20:00:00,BTC/UST,39502,39620,39413,39619,1167114.88719695,29.45846405
1650654000000,2022-04-22 19:00:00,BTC/UST,39508,39775,39436,39492,754393.53402036,19.10243933
1650650400000,2022-04-22 18:00:00,BTC/UST,39351,39655,39228,39508,1631816.00409856,41.30343232
1650646800000,2022-04-22 17:00:00,BTC/UST,39369,39525,39307,39351,919966.5046989301,23.37847843
1650643200000,2022-04-22 16:00:00,BTC/UST,39436,39523,39169,39381,3145321.58244393,79.86901253
1650639600000,2022-04-22 15:00:00,BTC/UST,39888,40021,39335,39437,2483083.72046676,62.96330148
1650636000000,2022-04-22 14:00:00,BTC/UST,40243,40446,39819,39864,3088195.1499616797,77.46827087
1650632400000,2022-04-22 13:00:00,BTC/UST,40406,40618,40055,40229,2214685.75061167,55.05197123
1650628800000,2022-04-22 12:00:00,BTC/UST,40586,40611,40370,40406,1202445.72346604,29.75908834
1650625200000,2022-04-22 11:00:00,BTC/UST,40460,40585,40442,40577,1152665.23328745,28.40686185
1650621600000,2022-04-22 10:00:00,BTC/UST,40312,40488,40148,40457,1257814.07636986,31.09014698
1650618000000,2022-04-22 09:00:00,BTC/UST,40397,40474,40217,40312,2134571.1810264,52.9512597
1650614400000,2022-04-22 08:00:00,BTC/UST,40712,40781,40360,40397,1467419.12149336,36.32495288
1650610800000,2022-04-22 07:00:00,BTC/UST,40685,40780,40309,40712,1773289.2171176001,43.5569173
1650607200000,2022-04-22 06:00:00,BTC/UST,40673,40788,40632,40673,709236.12772081,17.43751697
1650603600000,2022-04-22 05:00:00,BTC/UST,40612,40723,40595,40657,1130949.54197388,27.81684684
1650600000000,2022-04-22 04:00:00,BTC/UST,40490,40620,40462,40612,1123602.44859148,27.66675979
1650596400000,2022-04-22 03:00:00,BTC/UST,40478,40609,40454,40490,712217.6273787,17.58996363
1650592800000,2022-04-22 02:00:00,BTC/UST,40507,40629,40441,40481,1185030.0365790601,29.27373426
1650589200000,2022-04-22 01:00:00,BTC/UST,40416,40550,40319,40502,1279264.1490936999,31.58520935
1650585600000,2022-04-22 00:00:00,BTC/UST,40481,40643,40250,40412,2255842.79956236,55.82111253
1650582000000,2022-04-21 23:00:00,BTC/UST,40375,40552,40342,40484,813247.62659024,20.088124360000002
1650578400000,2022-04-21 22:00:00,BTC/UST,40724,40809,39800,40434,4223926.51112304,104.46472056
1650574800000,2022-04-21 21:00:00,BTC/UST,40586,40848,40565,40739,913575.17971919,22.42507621
1650571200000,2022-04-21 20:00:00,BTC/UST,41236,41301,40539,40587,2007712.64210715,49.466889450000004
1650567600000,2022-04-21 19:00:00,BTC/UST,41432,41547,41234,41234,698212.64715042,16.93293513
1650564000000,2022-04-21 18:00:00,BTC/UST,41523,41663,41405,41432,842823.40951656,20.34232983
1650560400000,2022-04-21 17:00:00,BTC/UST,41827,41917,41501,41521,2132560.03823337,51.36099897
1650556800000,2022-04-21 16:00:00,BTC/UST,42142,42174,41828,41828,511361.77918048005,12.22534616
1650553200000,2022-04-21 15:00:00,BTC/UST,42498,42562,42124,42142,2507481.8947809404,59.50078057
1650549600000,2022-04-21 14:00:00,BTC/UST,42700,42704,42435,42511,1152340.03026387,27.10686717
1650546000000,2022-04-21 13:00:00,BTC/UST,42673,42962,42620,42690,2220865.7539362,52.02309098
1650542400000,2022-04-21 12:00:00,BTC/UST,42454,42759,42353,42671,1395085.23150173,32.69398963
1650538800000,2022-04-21 11:00:00,BTC/UST,42246,42680,42246,42445,1711412.36999005,40.32070609
1650535200000,2022-04-21 10:00:00,BTC/UST,41803,42489,41794,42244,1374458.673067,32.53618675
1650531600000,2022-04-21 09:00:00,BTC/UST,41925,41952,41755,41810,436518.906323,10.4405383
1650528000000,2022-04-21 08:00:00,BTC/UST,41869,42029,41761,41924,1329062.58185356,31.70171219
1650524400000,2022-04-21 07:00:00,BTC/UST,41537,41929,41468,41862,806075.6206038,19.2555449
1650520800000,2022-04-21 06:00:00,BTC/UST,41468,41602,41416,41531,897791.6583813101,21.61738601
1650517200000,2022-04-21 05:00:00,BTC/UST,41606,41688,41428,41470,922976.3122722999,22.25648209
1650513600000,2022-04-21 04:00:00,BTC/UST,41695,41741,41540,41607,477052.19909334,11.46567162
1650510000000,2022-04-21 03:00:00,BTC/UST,41625,41707,41575,41701,628440.9965360999,15.0701661
1650506400000,2022-04-21 02:00:00,BTC/UST,41657,41719,41579,41627,921403.8376788001,22.1347644
1650502800000,2022-04-21 01:00:00,BTC/UST,41528,41762,41474,41657,1516892.63007898,36.41387114
1650499200000,2022-04-21 00:00:00,BTC/UST,41353,41563,41323,41533,1169652.45357047,28.16200259
1650495600000,2022-04-20 23:00:00,BTC/UST,41465,41477,41304,41349,548030.12621973,13.25376977
1650492000000,2022-04-20 22:00:00,BTC/UST,41502,41601,41455,41467,531707.58289702,12.82242706
1650488400000,2022-04-20 21:00:00,BTC/UST,41414,41645,41384,41500,1005382.74413,24.22609022
1650484800000,2022-04-20 20:00:00,BTC/UST,41193,41432,41158,41413,977291.54470475,23.59866575
1650481200000,2022-04-20 19:00:00,BTC/UST,40960,41260,40946,41185,1435939.3505084,34.86559064
1650477600000,2022-04-20 18:00:00,BTC/UST,41367,41367,40894,40950,3032401.7485125004,74.05132475
1650474000000,2022-04-20 17:00:00,BTC/UST,41376,41449,41283,41367,1498909.64057613,36.23442939
1650470400000,2022-04-20 16:00:00,BTC/UST,41265,41402,41042,41372,1624562.0187782801,39.26718599
1650466800000,2022-04-20 15:00:00,BTC/UST,41548,41553,41059,41268,3335679.40178808,80.82968406
1650463200000,2022-04-20 14:00:00,BTC/UST,41578,41738,41524,41548,1830567.21964636,44.05909357
1650459600000,2022-04-20 13:00:00,BTC/UST,42122,42122,41463,41563,5343685.41209207,128.56832789
1650456000000,2022-04-20 12:00:00,BTC/UST,42117,42169,41947,42122,2393848.33830598,56.83130759
1650452400000,2022-04-20 11:00:00,BTC/UST,41828,42183,41724,42098,2775743.03392722,65.93527089
1650448800000,2022-04-20 10:00:00,BTC/UST,41552,41901,41462,41822,3410661.9131767596,81.55186058
1650445200000,2022-04-20 09:00:00,BTC/UST,41485,41711,41464,41552,1072583.42436784,25.81303967
1650441600000,2022-04-20 08:00:00,BTC/UST,41347,41518,41319,41485,689675.2389293,16.62468938
1650438000000,2022-04-20 07:00:00,BTC/UST,41463,41634,41296,41347,1399852.21085007,33.85619781
1650434400000,2022-04-20 06:00:00,BTC/UST,41439,41464,41389,41464,740196.61985784,17.85154881
1650430800000,2022-04-20 05:00:00,BTC/UST,41344,41443,41303,41440,522002.76046240004,12.59659171
1650427200000,2022-04-20 04:00:00,BTC/UST,41387,41391,41272,41343,557629.96815417,13.48789319
1650423600000,2022-04-20 03:00:00,BTC/UST,41377,41397,41297,41387,496116.36624213995,11.98725122
1650420000000,2022-04-20 02:00:00,BTC/UST,41356,41393,41305,41376,849971.93418432,20.54263182
1650416400000,2022-04-20 01:00:00,BTC/UST,41315,41379,41236,41360,626656.1131864,15.15125999
1650412800000,2022-04-20 00:00:00,BTC/UST,41498,41535,41263,41315,774784.8421112,18.75311248
1650409200000,2022-04-19 23:00:00,BTC/UST,41400,41530,41400,41498,723868.5350131,17.44345595
1650405600000,2022-04-19 22:00:00,BTC/UST,41309,41453,41275,41395,962927.5360528,23.26192864
1650402000000,2022-04-19 21:00:00,BTC/UST,41293,41387,41263,41302,722371.5240259201,17.48998896
1650398400000,2022-04-19 20:00:00,BTC/UST,41428,41428,41216,41291,2047341.71933289,49.58324379
1650394800000,2022-04-19 19:00:00,BTC/UST,41405,41539,41364,41442,1139780.76693834,27.50303477
1650391200000,2022-04-19 18:00:00,BTC/UST,41361,41496,41323,41411,845441.87168014,20.41587674
1650387600000,2022-04-19 17:00:00,BTC/UST,41350,41365,41181,41361,711936.3087201001,17.212744100000002
1650384000000,2022-04-19 16:00:00,BTC/UST,41455,41539,41250,41350,1290964.2437769999,31.22041702
1650380400000,2022-04-19 15:00:00,BTC/UST,41585,41770,41389,41453,2073711.77133858,50.02561386
1650376800000,2022-04-19 14:00:00,BTC/UST,41457,41682,41399,41575,2429767.04441725,58.44298363
1650373200000,2022-04-19 13:00:00,BTC/UST,40836,41461,40812,41441,1227540.05075547,29.62139067
1650369600000,2022-04-19 12:00:00,BTC/UST,40829,40836,40829,40836,177.22824,0.00434
1650366000000,2022-04-19 11:00:00,BTC/UST,40795,40833,40761,40801,104320.82587632,2.55682032
1650362400000,2022-04-19 10:00:00,BTC/UST,40660,40807,40646,40805,425839.37881180004,10.43596076
1650358800000,2022-04-19 09:00:00,BTC/UST,40731,40759,40580,40660,594221.1128508,14.61439038
