https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume EUR
1652338800,2022-05-12 07:00:00,SNX/EUR,2.11888,2.35000,2.07156,2.34803,4043.08827550,9493.292563522265
1652335200,2022-05-12 06:00:00,SNX/EUR,2.22526,2.22526,2.15624,2.16632,1212.45200000,2626.5590166399998
1652331600,2022-05-12 05:00:00,SNX/EUR,2.16439,2.17487,2.07037,2.15068,1380.19753982,2968.3632449400775
1652328000,2022-05-12 04:00:00,SNX/EUR,2.19673,2.28058,2.14600,2.22345,2563.44358967,5699.688649451762
1652324400,2022-05-12 03:00:00,SNX/EUR,2.26523,2.27176,2.22222,2.22222,89.01349019,197.8075581700218
1652320800,2022-05-12 02:00:00,SNX/EUR,2.33946,2.36055,2.26370,2.36055,756.92892831,1786.7685817221702
1652317200,2022-05-12 01:00:00,SNX/EUR,2.39665,2.39784,2.36387,2.36387,85.36579018,201.7936304327966
1652313600,2022-05-12 00:00:00,SNX/EUR,2.41320,2.41652,2.39986,2.41544,263.43183815,636.3037991410359
1652310000,2022-05-11 23:00:00,SNX/EUR,2.35159,2.35159,2.35159,2.35159,16.28642378,38.2989912968102
1652306400,2022-05-11 22:00:00,SNX/EUR,2.41630,2.41630,2.30134,2.30134,333.10558875,766.589215613925
1652302800,2022-05-11 21:00:00,SNX/EUR,2.32380,2.42134,2.22352,2.42134,587.90196877,1423.5105530615517
1652299200,2022-05-11 20:00:00,SNX/EUR,2.38322,2.38322,2.25131,2.25131,1484.16304575,3341.311106527433
1652295600,2022-05-11 19:00:00,SNX/EUR,2.35661,2.39205,2.28911,2.29189,3504.80175081,8032.620084663931
1652292000,2022-05-11 18:00:00,SNX/EUR,2.40892,2.41282,2.30753,2.30753,331.11814385,764.0650504781905
1652288400,2022-05-11 17:00:00,SNX/EUR,2.49404,2.52043,2.34093,2.40530,3689.64291226,8874.698096858978
1652284800,2022-05-11 16:00:00,SNX/EUR,2.56366,2.56366,2.48234,2.48285,81.60844892,202.621537401022
1652281200,2022-05-11 15:00:00,SNX/EUR,2.60805,2.60805,2.49550,2.58015,588.68588789,1518.8978936393837
1652277600,2022-05-11 14:00:00,SNX/EUR,2.61190,2.67510,2.58790,2.64120,6922.54554896,18283.827303913153
1652274000,2022-05-11 13:00:00,SNX/EUR,2.37970,2.74658,2.33800,2.63420,10635.07227136,28014.907377216514
1652270400,2022-05-11 12:00:00,SNX/EUR,2.87712,2.90053,2.28578,2.30322,3686.47129205,8490.754409275401
1652266800,2022-05-11 11:00:00,SNX/EUR,2.88971,2.88971,2.87235,2.87235,17.12000550,49.174647797925005
1652263200,2022-05-11 10:00:00,SNX/EUR,3.01617,3.01617,2.93449,2.95297,2949.18864246,8708.865585525107
1652259600,2022-05-11 09:00:00,SNX/EUR,2.73780,3.03001,2.73780,3.03001,8296.20045095,25137.570328383008
1652256000,2022-05-11 08:00:00,SNX/EUR,2.75403,2.76600,2.75403,2.76600,246.22302024,681.0528739838401
1652252400,2022-05-11 07:00:00,SNX/EUR,2.72511,2.78443,2.62100,2.68501,5248.81416056,14093.118509245207
1652248800,2022-05-11 06:00:00,SNX/EUR,2.97312,2.97312,2.75000,2.75000,1783.27896135,4904.0171437125
1652245200,2022-05-11 05:00:00,SNX/EUR,2.95747,3.09910,2.94161,2.99215,5670.69713141,16967.576421748432
1652241600,2022-05-11 04:00:00,SNX/EUR,3.01402,3.05956,2.95746,2.95746,3450.46872629,10204.623239253624
1652238000,2022-05-11 03:00:00,SNX/EUR,3.10550,3.10550,3.06297,3.06297,755.36210424,2313.651464423993
1652234400,2022-05-11 02:00:00,SNX/EUR,3.00458,3.14807,2.98986,3.07117,3743.26755684,11496.211022540303
1652230800,2022-05-11 01:00:00,SNX/EUR,3.10000,3.10017,3.00498,3.00498,1479.07349112,4444.586259345778
1652227200,2022-05-11 00:00:00,SNX/EUR,3.16998,3.23103,3.16998,3.18383,651.60917120,2074.612827541696
1652223600,2022-05-10 23:00:00,SNX/EUR,3.13110,3.17036,3.08270,3.12300,1167.60257956,3646.4228559658804
1652220000,2022-05-10 22:00:00,SNX/EUR,3.04014,3.07028,2.97000,3.01383,3019.03854855,9098.868948776446
1652216400,2022-05-10 21:00:00,SNX/EUR,3.00000,3.00000,2.99803,2.99803,90.67095246,271.8342356036538
1652212800,2022-05-10 20:00:00,SNX/EUR,3.13839,3.14503,3.12101,3.12220,495.27276085,1546.34061392587
1652209200,2022-05-10 19:00:00,SNX/EUR,3.25253,3.25253,3.17153,3.19049,2990.51083096,9541.19490106957
1652205600,2022-05-10 18:00:00,SNX/EUR,3.40152,3.40152,3.36107,3.36107,520.32414788,1748.8458837150317
1652202000,2022-05-10 17:00:00,SNX/EUR,3.36629,3.44240,3.36629,3.44240,836.87748205,2880.86704420892
1652198400,2022-05-10 16:00:00,SNX/EUR,3.35009,3.35009,3.34494,3.34494,1265.69256854,4233.665700212187
1652194800,2022-05-10 15:00:00,SNX/EUR,3.23506,3.38685,3.21943,3.38685,844.75854541,2861.0704795218585
1652191200,2022-05-10 14:00:00,SNX/EUR,3.50380,3.51990,3.37693,3.37693,974.79004176,3291.797735720597
1652187600,2022-05-10 13:00:00,SNX/EUR,3.57535,3.57713,3.45437,3.45437,1588.70073241,5487.960149015132
1652184000,2022-05-10 12:00:00,SNX/EUR,3.53333,3.53333,3.51394,3.52087,1027.18901528,3616.598988228893
1652180400,2022-05-10 11:00:00,SNX/EUR,3.49019,3.52625,3.49019,3.51387,2532.73396033,8899.697881184777
1652176800,2022-05-10 10:00:00,SNX/EUR,3.40412,3.42438,3.40412,3.42438,16.65598662,57.036427461795604
1652173200,2022-05-10 09:00:00,SNX/EUR,3.45046,3.45046,3.41078,3.41080,799.69178060,2727.58872527048
1652169600,2022-05-10 08:00:00,SNX/EUR,3.45346,3.53482,3.45346,3.49039,1889.85112015,6596.317451260359
1652166000,2022-05-10 07:00:00,SNX/EUR,3.49209,3.49209,3.41212,3.42048,1771.61341547,6059.768255346826
1652162400,2022-05-10 06:00:00,SNX/EUR,3.43642,3.54323,3.43642,3.49407,1223.82046571,4276.114374623339
1652158800,2022-05-10 05:00:00,SNX/EUR,3.31863,3.36735,3.31415,3.36735,756.53567137,2547.52039298777
1652155200,2022-05-10 04:00:00,SNX/EUR,3.09140,3.24435,3.09140,3.24435,236.95681412,768.770839890222
1652151600,2022-05-10 03:00:00,SNX/EUR,3.15862,3.18856,3.13889,3.14438,2377.08340561,7474.453518931972
1652148000,2022-05-10 02:00:00,SNX/EUR,3.13366,3.21473,3.12483,3.21473,1070.94631775,3442.803256060457
1652144400,2022-05-10 01:00:00,SNX/EUR,3.16396,3.28676,3.14020,3.20528,4522.32267323,14495.310418050654
1652140800,2022-05-10 00:00:00,SNX/EUR,3.07461,3.28807,2.97805,3.14742,3845.49946346,12103.401921283272
1652137200,2022-05-09 23:00:00,SNX/EUR,3.25525,3.25525,3.03986,3.03986,1797.99933383,5465.666254936464
1652133600,2022-05-09 22:00:00,SNX/EUR,3.30292,3.30292,3.30292,3.30292,1433.48549856,4734.687922903795
1652130000,2022-05-09 21:00:00,SNX/EUR,3.29208,3.31848,3.28868,3.29255,2425.75327966,7986.913960944532
1652126400,2022-05-09 20:00:00,SNX/EUR,3.25941,3.36001,3.25859,3.30343,4472.97474275,14776.158954442632
1652122800,2022-05-09 19:00:00,SNX/EUR,3.16890,3.26656,3.16732,3.26000,5263.29809969,17158.351804989397
1652119200,2022-05-09 18:00:00,SNX/EUR,3.30066,3.31878,3.10398,3.19571,8495.66060370,27149.667547850127
1652115600,2022-05-09 17:00:00,SNX/EUR,3.22570,3.37493,3.22570,3.28947,2082.86794047,6851.531604137852
1652112000,2022-05-09 16:00:00,SNX/EUR,3.43424,3.43424,3.15000,3.26555,2749.38071749,8978.24020199947
1652108400,2022-05-09 15:00:00,SNX/EUR,3.63800,3.63800,3.49140,3.49140,916.76084003,3200.7787968807424
1652104800,2022-05-09 14:00:00,SNX/EUR,3.63962,3.63962,3.62072,3.62168,671.14604890,2430.676222380152
1652101200,2022-05-09 13:00:00,SNX/EUR,3.62281,3.70430,3.60000,3.68032,75.44737989,277.6705011567648
1652097600,2022-05-09 12:00:00,SNX/EUR,3.63573,3.63573,3.61639,3.61639,325.09652029,1175.6758050115532
1652094000,2022-05-09 11:00:00,SNX/EUR,3.62908,3.63327,3.60719,3.60719,445.52322066,1607.0869063325454
1652090400,2022-05-09 10:00:00,SNX/EUR,3.75000,3.75000,3.59655,3.59655,1037.42600475,3731.1544973836126
1652086800,2022-05-09 09:00:00,SNX/EUR,3.81419,3.81419,3.81419,3.81419,41.37730422,157.8208999828818
1652083200,2022-05-09 08:00:00,SNX/EUR,3.80081,3.80081,3.75000,3.75000,301.41199376,1130.2949766
1652079600,2022-05-09 07:00:00,SNX/EUR,3.82583,3.82777,3.81507,3.81697,576.31528616,2199.7781578141353
1652076000,2022-05-09 06:00:00,SNX/EUR,3.83775,3.84477,3.77396,3.77901,1947.02274721,7357.818431934063
1652072400,2022-05-09 05:00:00,SNX/EUR,3.85828,3.85828,3.83963,3.83963,1695.86973411,6511.51230718078
1652068800,2022-05-09 04:00:00,SNX/EUR,3.95710,3.95710,3.94845,3.94845,300.46770767,1186.3817203496114
1652065200,2022-05-09 03:00:00,SNX/EUR,3.89076,3.89076,3.89076,3.89076,0.00000000,0.0
1652061600,2022-05-09 02:00:00,SNX/EUR,3.98452,3.98494,3.85733,3.89076,1110.33675702,4320.053840743136
1652058000,2022-05-09 01:00:00,SNX/EUR,4.02221,4.02221,4.00014,4.00454,243.94594979,976.8913137720466
1652054400,2022-05-09 00:00:00,SNX/EUR,4.00058,4.00058,4.00058,4.00058,0.00000000,0.0
1652050800,2022-05-08 23:00:00,SNX/EUR,4.00058,4.00058,4.00058,4.00058,274.06515800,1096.41958979164
1652047200,2022-05-08 22:00:00,SNX/EUR,4.06838,4.06838,4.06838,4.06838,0.00000000,0.0
1652043600,2022-05-08 21:00:00,SNX/EUR,4.06838,4.06838,4.06838,4.06838,0.00000000,0.0
1652040000,2022-05-08 20:00:00,SNX/EUR,4.11032,4.11032,4.06838,4.06838,291.07309388,1184.1959536795143
1652036400,2022-05-08 19:00:00,SNX/EUR,4.11316,4.11316,4.11231,4.11231,44.71515340,183.88257247835398
1652032800,2022-05-08 18:00:00,SNX/EUR,4.03630,4.07635,3.99662,4.07635,894.83781610,3647.6721316592348
1652029200,2022-05-08 17:00:00,SNX/EUR,4.09187,4.09187,3.99011,3.99011,672.67320772,2684.0400928556496
1652025600,2022-05-08 16:00:00,SNX/EUR,4.12368,4.12368,4.12368,4.12368,203.95391699,841.0406884133233
1652022000,2022-05-08 15:00:00,SNX/EUR,4.06588,4.06588,4.06441,4.06441,24.37259703,99.0602270947023
1652018400,2022-05-08 14:00:00,SNX/EUR,4.07142,4.07142,4.07142,4.07142,0.00000000,0.0
1652014800,2022-05-08 13:00:00,SNX/EUR,4.07142,4.07142,4.07142,4.07142,8.31176091,33.8406696041922
1652011200,2022-05-08 12:00:00,SNX/EUR,4.11113,4.12406,4.11113,4.12406,118.88692500,490.29681191550003
1652007600,2022-05-08 11:00:00,SNX/EUR,4.06169,4.06169,4.06169,4.06169,0.00000000,0.0
1652004000,2022-05-08 10:00:00,SNX/EUR,4.06372,4.06372,4.06169,4.06169,18.30326479,74.3421875648951
1652000400,2022-05-08 09:00:00,SNX/EUR,4.05391,4.05391,4.05391,4.05391,0.00000000,0.0
1651996800,2022-05-08 08:00:00,SNX/EUR,4.05904,4.05904,4.05391,4.05391,40.78511875,165.3392007518125
1651993200,2022-05-08 07:00:00,SNX/EUR,4.06645,4.06645,4.06645,4.06645,0.00000000,0.0
1651989600,2022-05-08 06:00:00,SNX/EUR,4.03955,4.06768,4.03955,4.06645,2492.05217622,10133.805571989818
1651986000,2022-05-08 05:00:00,SNX/EUR,4.06618,4.06618,4.06618,4.06618,0.00000000,0.0
1651982400,2022-05-08 04:00:00,SNX/EUR,4.06618,4.06618,4.06618,4.06618,0.00000000,0.0
1651978800,2022-05-08 03:00:00,SNX/EUR,4.05147,4.06618,4.05083,4.06618,311.79578593,1267.8177888328476
1651975200,2022-05-08 02:00:00,SNX/EUR,4.02077,4.02077,3.96860,3.96860,2108.66293725,8368.43973277035
1651971600,2022-05-08 01:00:00,SNX/EUR,4.04845,4.04845,4.04845,4.04845,7.89841946,31.976356262837
1651968000,2022-05-08 00:00:00,SNX/EUR,4.11834,4.11834,4.11273,4.11273,250.40359600,1029.84238137708
1651964400,2022-05-07 23:00:00,SNX/EUR,4.06751,4.11665,4.06696,4.11665,740.75079299,3049.4117519622837
1651960800,2022-05-07 22:00:00,SNX/EUR,4.16705,4.16705,4.04174,4.04174,1156.23940682,4673.219060120668
1651957200,2022-05-07 21:00:00,SNX/EUR,4.26615,4.26615,4.26615,4.26615,7.23673190,30.872983795184997
1651953600,2022-05-07 20:00:00,SNX/EUR,4.41774,4.41774,4.41774,4.41774,0.00000000,0.0
1651950000,2022-05-07 19:00:00,SNX/EUR,4.41774,4.41774,4.41774,4.41774,0.00000000,0.0
1651946400,2022-05-07 18:00:00,SNX/EUR,4.41774,4.41774,4.41774,4.41774,0.00000000,0.0
1651942800,2022-05-07 17:00:00,SNX/EUR,4.41774,4.41774,4.41774,4.41774,229.34793715,1013.1995558650411
1651939200,2022-05-07 16:00:00,SNX/EUR,4.49979,4.49979,4.49979,4.49979,0.00000000,0.0
1651935600,2022-05-07 15:00:00,SNX/EUR,4.49979,4.49979,4.49979,4.49979,0.00000000,0.0
1651932000,2022-05-07 14:00:00,SNX/EUR,4.49979,4.49979,4.49979,4.49979,0.00000000,0.0
1651928400,2022-05-07 13:00:00,SNX/EUR,4.49979,4.49979,4.49979,4.49979,0.00000000,0.0
1651924800,2022-05-07 12:00:00,SNX/EUR,4.49979,4.49979,4.49979,4.49979,0.00000000,0.0
1651921200,2022-05-07 11:00:00,SNX/EUR,4.49979,4.49979,4.49979,4.49979,0.00000000,0.0
1651917600,2022-05-07 10:00:00,SNX/EUR,4.49979,4.49979,4.49979,4.49979,0.00000000,0.0
1651914000,2022-05-07 09:00:00,SNX/EUR,4.49979,4.49979,4.49979,4.49979,0.00000000,0.0
1651910400,2022-05-07 08:00:00,SNX/EUR,4.47895,4.49979,4.47895,4.49979,759.40947925,3417.1831806343575
1651906800,2022-05-07 07:00:00,SNX/EUR,4.37725,4.37725,4.37725,4.37725,8.21667149,35.9664252796025
1651903200,2022-05-07 06:00:00,SNX/EUR,4.31087,4.31087,4.31087,4.31087,22.96011625,98.9780763386375
1651899600,2022-05-07 05:00:00,SNX/EUR,4.27985,4.30873,4.27985,4.29328,413.23550909,1774.1357464659152
1651896000,2022-05-07 04:00:00,SNX/EUR,4.27610,4.27610,4.27610,4.27610,0.00000000,0.0
1651892400,2022-05-07 03:00:00,SNX/EUR,4.32987,4.32987,4.27610,4.27610,274.48753262,1173.736138236382
1651888800,2022-05-07 02:00:00,SNX/EUR,4.38375,4.38906,4.38375,4.38906,500.90338059,2198.494991612345
1651885200,2022-05-07 01:00:00,SNX/EUR,4.32133,4.32133,4.32133,4.32133,0.00000000,0.0
1651881600,2022-05-07 00:00:00,SNX/EUR,4.32133,4.32133,4.32133,4.32133,0.00000000,0.0
1651878000,2022-05-06 23:00:00,SNX/EUR,4.32133,4.32133,4.32133,4.32133,0.00000000,0.0
1651874400,2022-05-06 22:00:00,SNX/EUR,4.32133,4.32133,4.32133,4.32133,0.00000000,0.0
1651870800,2022-05-06 21:00:00,SNX/EUR,4.32133,4.32133,4.32133,4.32133,35.07032371,151.55044195773428
1651867200,2022-05-06 20:00:00,SNX/EUR,4.36228,4.36228,4.36228,4.36228,0.00000000,0.0
1651863600,2022-05-06 19:00:00,SNX/EUR,4.35071,4.36371,4.30723,4.36228,2784.19724353,12145.447951506048
1651860000,2022-05-06 18:00:00,SNX/EUR,4.38908,4.38908,4.36119,4.36488,1308.61718091,5711.956960610441
1651856400,2022-05-06 17:00:00,SNX/EUR,4.44654,4.44654,4.41129,4.41129,447.01957413,1971.932977163928
1651852800,2022-05-06 16:00:00,SNX/EUR,4.42128,4.44654,4.42128,4.44654,186.99740625,831.491446786875
1651849200,2022-05-06 15:00:00,SNX/EUR,4.38757,4.46250,4.38757,4.39576,499.98015557,2197.7927686483836
1651845600,2022-05-06 14:00:00,SNX/EUR,4.25581,4.34318,4.25581,4.34318,1423.46407624,6182.360706644044
1651842000,2022-05-06 13:00:00,SNX/EUR,4.26686,4.29516,4.22010,4.22010,317.03336199,1337.9124909339992
1651838400,2022-05-06 12:00:00,SNX/EUR,4.26307,4.34023,4.25692,4.29043,4316.19228435,18518.32086254377
1651834800,2022-05-06 11:00:00,SNX/EUR,4.16427,4.20792,4.10011,4.20792,1946.28688887,8189.81952541385
1651831200,2022-05-06 10:00:00,SNX/EUR,4.21110,4.21110,4.16082,4.16082,100.18261148,416.84181349821364
1651827600,2022-05-06 09:00:00,SNX/EUR,4.17110,4.17110,4.16637,4.16637,684.36093269,2851.300859131635
1651824000,2022-05-06 08:00:00,SNX/EUR,4.19859,4.19915,4.19487,4.19487,1044.73864039,4382.542780412799
1651820400,2022-05-06 07:00:00,SNX/EUR,4.30880,4.30880,4.15000,4.15000,794.47838063,3297.0852796145
1651816800,2022-05-06 06:00:00,SNX/EUR,4.36308,4.36308,4.35681,4.35681,223.78378588,974.9834361598429
1651813200,2022-05-06 05:00:00,SNX/EUR,4.29673,4.30135,4.29673,4.30135,1067.06360326,4589.814029882401
1651809600,2022-05-06 04:00:00,SNX/EUR,4.27074,4.27074,4.27008,4.27008,16.04385390,68.508539661312
1651806000,2022-05-06 03:00:00,SNX/EUR,4.35816,4.35816,4.35816,4.35816,0.00000000,0.0
1651802400,2022-05-06 02:00:00,SNX/EUR,4.30030,4.35816,4.30030,4.35816,377.66344226,1645.9177075198415
1651798800,2022-05-06 01:00:00,SNX/EUR,4.30911,4.31000,4.30911,4.31000,100.00000000,430.99999999999994
1651795200,2022-05-06 00:00:00,SNX/EUR,4.32262,4.32262,4.32262,4.32262,13.00000000,56.19405999999999
1651791600,2022-05-05 23:00:00,SNX/EUR,4.29726,4.29726,4.29726,4.29726,157.27482479,675.8508135770753
1651788000,2022-05-05 22:00:00,SNX/EUR,4.31613,4.31613,4.31613,4.31613,0.00000000,0.0
1651784400,2022-05-05 21:00:00,SNX/EUR,4.30173,4.31613,4.29686,4.31613,332.49933010,1435.110333624513
1651780800,2022-05-05 20:00:00,SNX/EUR,4.25566,4.29398,4.25201,4.29398,579.72420203,2489.3241290327796
1651777200,2022-05-05 19:00:00,SNX/EUR,4.22613,4.22613,4.22613,4.22613,84.00000000,354.99492000000004
1651773600,2022-05-05 18:00:00,SNX/EUR,4.25000,4.29091,4.20968,4.20968,1373.85826870,5783.5036765810155
1651770000,2022-05-05 17:00:00,SNX/EUR,4.35692,4.35692,4.30673,4.32396,1363.89377341,5897.422120473903
1651766400,2022-05-05 16:00:00,SNX/EUR,4.32259,4.32489,4.32043,4.32489,1002.88858882,4337.382828901729
1651762800,2022-05-05 15:00:00,SNX/EUR,4.58760,4.58760,4.32961,4.33052,2002.08992026,8670.090441484335
1651759200,2022-05-05 14:00:00,SNX/EUR,4.70907,4.71211,4.55332,4.62215,3312.91087237,15312.770988724997
1651755600,2022-05-05 13:00:00,SNX/EUR,4.87767,4.87767,4.70433,4.70433,405.11622841,1905.8004267960152
1651752000,2022-05-05 12:00:00,SNX/EUR,4.87531,4.87989,4.87531,4.87741,304.35230717,1484.4509865140299
1651748400,2022-05-05 11:00:00,SNX/EUR,4.80829,4.95000,4.80829,4.90892,3890.18351109,19096.599641259923
1651744800,2022-05-05 10:00:00,SNX/EUR,4.74174,4.74174,4.74174,4.74174,124.08072289,588.3585269564286
1651741200,2022-05-05 09:00:00,SNX/EUR,4.64855,4.64855,4.64335,4.64472,258.85822971,1202.3239966986312
1651737600,2022-05-05 08:00:00,SNX/EUR,4.74517,4.74517,4.74517,4.74517,0.00000000,0.0
1651734000,2022-05-05 07:00:00,SNX/EUR,4.70425,4.74517,4.70425,4.74517,214.89086020,1019.6936630952339
1651730400,2022-05-05 06:00:00,SNX/EUR,4.80798,4.80798,4.80798,4.80798,0.00000000,0.0
1651726800,2022-05-05 05:00:00,SNX/EUR,4.81602,4.81602,4.79957,4.80798,36.55867932,175.7733989969736
1651723200,2022-05-05 04:00:00,SNX/EUR,4.76916,4.76916,4.76916,4.76916,0.00000000,0.0
1651719600,2022-05-05 03:00:00,SNX/EUR,4.76916,4.76916,4.76916,4.76916,0.00000000,0.0
1651716000,2022-05-05 02:00:00,SNX/EUR,4.77748,4.77748,4.76916,4.76916,139.40030238,664.8223460986009
1651712400,2022-05-05 01:00:00,SNX/EUR,4.78535,4.78535,4.78535,4.78535,0.00000000,0.0
1651708800,2022-05-05 00:00:00,SNX/EUR,4.77534,4.78559,4.77385,4.78535,97.87284334,468.355810877069
1651705200,2022-05-04 23:00:00,SNX/EUR,4.76702,4.79349,4.76693,4.79349,40.73597022,195.2674658898678
1651701600,2022-05-04 22:00:00,SNX/EUR,4.72967,4.73911,4.72747,4.73857,561.93187988,2662.7535480429715
1651698000,2022-05-04 21:00:00,SNX/EUR,4.74349,4.74349,4.73977,4.74214,83.91526636,397.9379412164104
1651694400,2022-05-04 20:00:00,SNX/EUR,4.72522,4.73658,4.72522,4.73658,146.84447651,695.5406105477358
1651690800,2022-05-04 19:00:00,SNX/EUR,4.74635,4.77177,4.69595,4.71628,1928.23115815,9094.078046559684
1651687200,2022-05-04 18:00:00,SNX/EUR,4.67282,4.75357,4.63613,4.74062,380.39097179,1803.2890486871097
1651683600,2022-05-04 17:00:00,SNX/EUR,4.56640,4.56640,4.56640,4.56640,12.24297365,55.906314875359996
1651680000,2022-05-04 16:00:00,SNX/EUR,4.49688,4.62982,4.49688,4.62982,507.95825503,2351.7552883029944
1651676400,2022-05-04 15:00:00,SNX/EUR,4.43598,4.44399,4.43598,4.44399,863.01940290,3835.2495962935714
1651672800,2022-05-04 14:00:00,SNX/EUR,4.48479,4.49163,4.43843,4.43843,335.80710267,1490.4563187036083
1651669200,2022-05-04 13:00:00,SNX/EUR,4.53199,4.53199,4.52973,4.52973,860.55947925,3898.1020899431023
1651665600,2022-05-04 12:00:00,SNX/EUR,4.53402,4.53402,4.50205,4.50205,433.80141864,1952.995676788212
1651662000,2022-05-04 11:00:00,SNX/EUR,4.58905,4.58915,4.58778,4.58915,376.48024666,1727.724323959739
1651658400,2022-05-04 10:00:00,SNX/EUR,4.59159,4.66416,4.59019,4.65664,2219.49632981,10335.39538924644
1651654800,2022-05-04 09:00:00,SNX/EUR,4.63411,4.63411,4.59292,4.59292,126.82615337,582.5023763361404
1651651200,2022-05-04 08:00:00,SNX/EUR,4.48237,4.72070,4.48237,4.72070,1701.75080873,8033.455042771711
1651647600,2022-05-04 07:00:00,SNX/EUR,4.43219,4.43219,4.43219,4.43219,8.45432195,37.4711612035705
1651644000,2022-05-04 06:00:00,SNX/EUR,4.42982,4.42982,4.42982,4.42982,8.26545376,36.6144723751232
1651640400,2022-05-04 05:00:00,SNX/EUR,4.38947,4.38947,4.38728,4.38728,28.78170901,126.27341630539279
1651636800,2022-05-04 04:00:00,SNX/EUR,4.47454,4.47454,4.42758,4.42758,222.78932175,986.417545193865
1651633200,2022-05-04 03:00:00,SNX/EUR,4.45487,4.46698,4.45345,4.46697,29.32259082,130.9831335152154
1651629600,2022-05-04 02:00:00,SNX/EUR,4.43819,4.46483,4.43819,4.45269,908.39028141,4044.780322131492
1651626000,2022-05-04 01:00:00,SNX/EUR,4.40530,4.40530,4.40530,4.40530,0.00000000,0.0
1651622400,2022-05-04 00:00:00,SNX/EUR,4.40530,4.40530,4.40530,4.40530,8.40852296,37.04206619568801
1651618800,2022-05-03 23:00:00,SNX/EUR,4.32648,4.32648,4.32648,4.32648,0.00000000,0.0
1651615200,2022-05-03 22:00:00,SNX/EUR,4.32648,4.32648,4.32648,4.32648,0.00000000,0.0
1651611600,2022-05-03 21:00:00,SNX/EUR,4.32648,4.32648,4.32648,4.32648,0.00000000,0.0
1651608000,2022-05-03 20:00:00,SNX/EUR,4.33571,4.33571,4.29036,4.32648,63.84305189,276.2156871410472
1651604400,2022-05-03 19:00:00,SNX/EUR,4.43205,4.43426,4.43205,4.43426,220.93518708,979.6840626613608
1651600800,2022-05-03 18:00:00,SNX/EUR,4.46290,4.46290,4.39334,4.43569,781.33909725,3465.7780202808526
1651597200,2022-05-03 17:00:00,SNX/EUR,4.48017,4.50003,4.48017,4.49779,113.35829184,509.86179145503365
1651593600,2022-05-03 16:00:00,SNX/EUR,4.54778,4.54778,4.54778,4.54778,0.00000000,0.0
1651590000,2022-05-03 15:00:00,SNX/EUR,4.53407,4.54892,4.53406,4.54778,33.35165808,151.67600358306242
1651586400,2022-05-03 14:00:00,SNX/EUR,4.49788,4.49788,4.49788,4.49788,0.00000000,0.0
1651582800,2022-05-03 13:00:00,SNX/EUR,4.55204,4.55204,4.49788,4.49788,565.32797202,2542.7773787893175
1651579200,2022-05-03 12:00:00,SNX/EUR,4.64418,4.64418,4.63554,4.63554,10.04765601,46.5763113405954
1651575600,2022-05-03 11:00:00,SNX/EUR,4.57757,4.68856,4.57700,4.68856,30.94622840,145.093248627104
1651572000,2022-05-03 10:00:00,SNX/EUR,4.60004,4.60865,4.59200,4.59200,1035.53028423,4755.15506518416
1651568400,2022-05-03 09:00:00,SNX/EUR,4.60372,4.60372,4.59093,4.59093,120.47786408,553.1054405407945
1651564800,2022-05-03 08:00:00,SNX/EUR,4.65819,4.67086,4.62010,4.67086,2188.14895215,10220.537414639348
1651561200,2022-05-03 07:00:00,SNX/EUR,4.65580,4.65849,4.64954,4.65849,1495.67339565,6967.579556901568
1651557600,2022-05-03 06:00:00,SNX/EUR,4.69843,4.69843,4.67224,4.67457,269.33423860,1259.021751732402
1651554000,2022-05-03 05:00:00,SNX/EUR,4.50676,4.50676,4.50676,4.50676,0.00000000,0.0
1651550400,2022-05-03 04:00:00,SNX/EUR,4.50676,4.50676,4.50676,4.50676,0.00000000,0.0
1651546800,2022-05-03 03:00:00,SNX/EUR,4.48411,4.50875,4.48411,4.50676,384.91593571,1734.7237424203995
1651543200,2022-05-03 02:00:00,SNX/EUR,4.48930,4.48930,4.48930,4.48930,13.07199305,58.684098399365
1651539600,2022-05-03 01:00:00,SNX/EUR,4.40876,4.55139,4.40654,4.54912,346.17576533,1574.7950975780097
1651536000,2022-05-03 00:00:00,SNX/EUR,4.48108,4.48108,4.38833,4.38833,29.43640094,129.1766413370302
1651532400,2022-05-02 23:00:00,SNX/EUR,4.51411,4.53609,4.51410,4.53609,116.42615227,528.1195050504243
1651528800,2022-05-02 22:00:00,SNX/EUR,4.52580,4.53173,4.52580,4.53173,87.18340000,395.091629282
1651525200,2022-05-02 21:00:00,SNX/EUR,4.35823,4.46534,4.35823,4.46534,367.52172704,1641.1094686207937
1651521600,2022-05-02 20:00:00,SNX/EUR,4.37812,4.39576,4.37812,4.39576,53.37735342,234.6340350694992
1651518000,2022-05-02 19:00:00,SNX/EUR,4.24772,4.24772,4.24772,4.24772,0.00000000,0.0
1651514400,2022-05-02 18:00:00,SNX/EUR,4.22970,4.24772,4.19943,4.24772,420.04088202,1784.2160553739945
1651510800,2022-05-02 17:00:00,SNX/EUR,4.18841,4.18841,4.18840,4.18840,15.78013707,66.093526103988
1651507200,2022-05-02 16:00:00,SNX/EUR,4.36162,4.36162,4.34410,4.35054,305.55530104,1329.3305593865616
1651503600,2022-05-02 15:00:00,SNX/EUR,4.35460,4.35460,4.35460,4.35460,0.00000000,0.0
