https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MARSH,Volume USDT
1650931200,2022-04-26 00:00:00,MARSH/USDT,0.4525,0.4599,0.4503,0.4562,12230.43999806,5559.279764238076
1650927600,2022-04-25 23:00:00,MARSH/USDT,0.4457,0.4545,0.4457,0.4545,21014.66183649,9486.827087890919
1650924000,2022-04-25 22:00:00,MARSH/USDT,0.4469,0.4481,0.4451,0.4457,4820.91365678,2148.087807496494
1650920400,2022-04-25 21:00:00,MARSH/USDT,0.4471,0.45,0.4435,0.4469,20109.31853402,9012.160708416623
1650916800,2022-04-25 20:00:00,MARSH/USDT,0.4463,0.45,0.445,0.4491,83684.33117823,37607.178003980933
1650913200,2022-04-25 19:00:00,MARSH/USDT,0.4349,0.4484,0.4349,0.4484,9407.74900924,4156.152893963752
1650909600,2022-04-25 18:00:00,MARSH/USDT,0.4377,0.44,0.4317,0.435,17863.01093622,7782.573392918648
1650906000,2022-04-25 17:00:00,MARSH/USDT,0.438,0.4432,0.4332,0.4396,33157.02092417,14532.370890337786
1650902400,2022-04-25 16:00:00,MARSH/USDT,0.4346,0.443,0.4264,0.4398,47264.22166644,20658.284184283665
1650898800,2022-04-25 15:00:00,MARSH/USDT,0.4307,0.4352,0.4268,0.4352,66260.07660668,28567.68502837413
1650895200,2022-04-25 14:00:00,MARSH/USDT,0.4277,0.4398,0.424,0.43,82170.42276689,35309.909193689038
1650891600,2022-04-25 13:00:00,MARSH/USDT,0.4354,0.4385,0.4267,0.428,55529.39879377,23891.292414458145
1650888000,2022-04-25 12:00:00,MARSH/USDT,0.4403,0.443,0.4318,0.4354,105785.03448882,46420.09714872726
1650884400,2022-04-25 11:00:00,MARSH/USDT,0.4323,0.443,0.432,0.443,38917.12019631,17052.62430157485
1650880800,2022-04-25 10:00:00,MARSH/USDT,0.4336,0.4398,0.4275,0.432,45305.06674472,19669.216039054691
1650877200,2022-04-25 09:00:00,MARSH/USDT,0.4294,0.4378,0.427,0.4357,39457.95351562,17027.240358348436
1650873600,2022-04-25 08:00:00,MARSH/USDT,0.4372,0.4398,0.4258,0.427,109495.78724596,47184.067542583108
1650870000,2022-04-25 07:00:00,MARSH/USDT,0.4261,0.4398,0.424,0.4398,139657.08895086,60318.54334761804
1650866400,2022-04-25 06:00:00,MARSH/USDT,0.4167,0.4399,0.4111,0.4261,116465.89288003,49545.79650252485
1650862800,2022-04-25 05:00:00,MARSH/USDT,0.41,0.4192,0.4078,0.4192,12935.56615621,5334.556253629024
1650859200,2022-04-25 04:00:00,MARSH/USDT,0.4147,0.4148,0.4078,0.4092,9899.98845785,4068.80831854618
1650855600,2022-04-25 03:00:00,MARSH/USDT,0.4128,0.4185,0.411,0.4147,13639.28154602,5633.2698155328
1650852000,2022-04-25 02:00:00,MARSH/USDT,0.4134,0.4198,0.4111,0.4136,16129.7532,6671.72481324
1650848400,2022-04-25 01:00:00,MARSH/USDT,0.4111,0.4248,0.4111,0.4134,61938.67479086,25796.884533341316
1650844800,2022-04-25 00:00:00,MARSH/USDT,0.4158,0.4174,0.4111,0.4111,18717.44264002,7714.536396964502
1650841200,2022-04-24 23:00:00,MARSH/USDT,0.4174,0.4269,0.4131,0.4158,15333.13993264,6432.913291104016
1650837600,2022-04-24 22:00:00,MARSH/USDT,0.4199,0.4268,0.413,0.4192,14009.97887933,5917.096409678198
1650834000,2022-04-24 21:00:00,MARSH/USDT,0.42,0.422,0.415,0.4198,18562.6191,7744.51111971
1650830400,2022-04-24 20:00:00,MARSH/USDT,0.4153,0.4216,0.413,0.4202,10356.31050821,4316.445723123408
1650826800,2022-04-24 19:00:00,MARSH/USDT,0.4166,0.4168,0.4115,0.4152,7282.4914,3011.51750373
1650823200,2022-04-24 18:00:00,MARSH/USDT,0.4138,0.4168,0.4116,0.4168,8581.24854057,3557.032970985928
1650819600,2022-04-24 17:00:00,MARSH/USDT,0.4163,0.4168,0.4112,0.4162,9367.89004392,3876.135059699504
1650816000,2022-04-24 16:00:00,MARSH/USDT,0.4111,0.4267,0.4111,0.4163,28829.13033482,12074.810283329605
1650812400,2022-04-24 15:00:00,MARSH/USDT,0.4116,0.4137,0.4111,0.4111,6716.7172,2761.65225655
1650808800,2022-04-24 14:00:00,MARSH/USDT,0.4122,0.4137,0.4111,0.4137,2723.9119,1123.89773939
1650805200,2022-04-24 13:00:00,MARSH/USDT,0.4141,0.4174,0.4111,0.4122,37810.4017,15566.15560586
1650801600,2022-04-24 12:00:00,MARSH/USDT,0.412,0.4152,0.41,0.413,9502.7931989,3908.59745930625
1650798000,2022-04-24 11:00:00,MARSH/USDT,0.4116,0.412,0.408,0.4114,4871.41249126,1993.82646547912
1650794400,2022-04-24 10:00:00,MARSH/USDT,0.4158,0.4158,0.4116,0.4116,946.0774,390.09752149
1650790800,2022-04-24 09:00:00,MARSH/USDT,0.4139,0.4206,0.407,0.4138,14364.33824286,5958.689294836916
1650787200,2022-04-24 08:00:00,MARSH/USDT,0.417,0.4173,0.4075,0.4137,4546.21833732,1881.99789437646
1650783600,2022-04-24 07:00:00,MARSH/USDT,0.4099,0.4168,0.4092,0.4168,2900.00924814,1201.8925373581
1650780000,2022-04-24 06:00:00,MARSH/USDT,0.4122,0.4124,0.4035,0.4114,5781.1352,2360.90090441
1650776400,2022-04-24 05:00:00,MARSH/USDT,0.4131,0.4155,0.4092,0.4107,4363.5895,1800.19814036
1650772800,2022-04-24 04:00:00,MARSH/USDT,0.4055,0.4197,0.403,0.4133,21557.91635897,8827.094552628215
1650769200,2022-04-24 03:00:00,MARSH/USDT,0.4062,0.4099,0.403,0.403,4854.92602697,1962.145733048244
1650765600,2022-04-24 02:00:00,MARSH/USDT,0.4051,0.4079,0.4051,0.4065,234.0848,95.16826042
1650762000,2022-04-24 01:00:00,MARSH/USDT,0.408,0.4087,0.403,0.4075,656.3551,265.59192893
1650758400,2022-04-24 00:00:00,MARSH/USDT,0.4061,0.4072,0.4061,0.4062,2380.8712,968.25367144
1650754800,2022-04-23 23:00:00,MARSH/USDT,0.4092,0.4208,0.403,0.4063,35780.3039,14567.96996722
1650751200,2022-04-23 22:00:00,MARSH/USDT,0.4126,0.4213,0.403,0.4093,28638.53223991,11872.087067702055
1650747600,2022-04-23 21:00:00,MARSH/USDT,0.4056,0.4221,0.4032,0.4147,22413.52637697,9206.350156040279
1650744000,2022-04-23 20:00:00,MARSH/USDT,0.4064,0.4064,0.3947,0.4034,72989.40792761,29330.451028837943
1650740400,2022-04-23 19:00:00,MARSH/USDT,0.4061,0.4064,0.4053,0.4064,373.34954645,151.44869087728
1650736800,2022-04-23 18:00:00,MARSH/USDT,0.4087,0.4108,0.4053,0.4053,20017.78435557,8164.74368837552
1650733200,2022-04-23 17:00:00,MARSH/USDT,0.4138,0.4159,0.409,0.411,14628.11850154,6035.281693299156
1650729600,2022-04-23 16:00:00,MARSH/USDT,0.4175,0.4205,0.4121,0.4122,17675.75036806,7313.185994926377
1650726000,2022-04-23 15:00:00,MARSH/USDT,0.4197,0.423,0.4175,0.4175,11357.96814697,4758.213897979522
1650722400,2022-04-23 14:00:00,MARSH/USDT,0.425,0.427,0.4175,0.4175,6271.23424027,2651.02779968475
1650718800,2022-04-23 13:00:00,MARSH/USDT,0.425,0.425,0.4238,0.425,3806.10930588,1617.553806769
1650715200,2022-04-23 12:00:00,MARSH/USDT,0.4167,0.425,0.4167,0.425,3226.49176741,1364.36296799213
1650711600,2022-04-23 11:00:00,MARSH/USDT,0.412,0.425,0.4119,0.4182,13981.5074,5897.23581004
1650708000,2022-04-23 10:00:00,MARSH/USDT,0.4181,0.4206,0.4109,0.4122,17110.41632836,7132.239081214184
1650704400,2022-04-23 09:00:00,MARSH/USDT,0.4158,0.4194,0.4133,0.4165,9360.71094493,3897.410505838712
1650700800,2022-04-23 08:00:00,MARSH/USDT,0.4133,0.4203,0.4108,0.4154,3955.92818148,1648.281894296509
1650697200,2022-04-23 07:00:00,MARSH/USDT,0.4144,0.4158,0.4122,0.4158,88.97748677,36.918001308966
1650693600,2022-04-23 06:00:00,MARSH/USDT,0.4122,0.417,0.4106,0.4124,8715.2903,3584.63098712
1650690000,2022-04-23 05:00:00,MARSH/USDT,0.4134,0.417,0.4107,0.4139,5510.4884,2279.8677591
1650686400,2022-04-23 04:00:00,MARSH/USDT,0.4124,0.4164,0.4059,0.4131,8645.88454609,3545.864045560091
1650682800,2022-04-23 03:00:00,MARSH/USDT,0.4137,0.4167,0.4068,0.4122,4321.70211098,1789.809297606176
1650679200,2022-04-23 02:00:00,MARSH/USDT,0.4217,0.4237,0.4119,0.4126,2965.92179861,1237.326015717181
1650675600,2022-04-23 01:00:00,MARSH/USDT,0.4086,0.425,0.4062,0.4217,54457.80085718,22779.971015595782
1650672000,2022-04-23 00:00:00,MARSH/USDT,0.4107,0.414,0.4057,0.4084,9387.87883863,3825.299162907149
1650668400,2022-04-22 23:00:00,MARSH/USDT,0.4148,0.4155,0.4057,0.4107,4198.1095,1712.22014605
1650664800,2022-04-22 22:00:00,MARSH/USDT,0.4089,0.421,0.4057,0.4155,24017.92110079,9916.320899190651
1650661200,2022-04-22 21:00:00,MARSH/USDT,0.408,0.4091,0.4057,0.4087,9582.8361679,3889.54840902789
1650657600,2022-04-22 20:00:00,MARSH/USDT,0.4063,0.4093,0.4057,0.4063,11107.90999084,4527.591386569972
1650654000,2022-04-22 19:00:00,MARSH/USDT,0.4077,0.4084,0.4053,0.4069,4702.4244,1906.72444062
1650650400,2022-04-22 18:00:00,MARSH/USDT,0.4052,0.408,0.4052,0.4053,501.1932,203.29207058
1650646800,2022-04-22 17:00:00,MARSH/USDT,0.4076,0.4076,0.4057,0.4057,2633.8379,1068.61977128
1650643200,2022-04-22 16:00:00,MARSH/USDT,0.4053,0.4079,0.4052,0.4057,6085.31631674,2470.565339679876
1650639600,2022-04-22 15:00:00,MARSH/USDT,0.4094,0.4094,0.4052,0.4052,20313.41081269,8250.900144916251
1650636000,2022-04-22 14:00:00,MARSH/USDT,0.419,0.429,0.4052,0.4112,273853.26724197,113564.050529456882
1650632400,2022-04-22 13:00:00,MARSH/USDT,0.4052,0.429,0.4003,0.4191,290718.103533,120033.816863873558
1650628800,2022-04-22 12:00:00,MARSH/USDT,0.414,0.4184,0.4053,0.406,13727.38293558,5644.727602696672
1650625200,2022-04-22 11:00:00,MARSH/USDT,0.4119,0.4139,0.4077,0.4139,2102.3544,860.09805662
1650621600,2022-04-22 10:00:00,MARSH/USDT,0.4183,0.4183,0.4063,0.4144,15622.04273903,6456.120525195025
1650618000,2022-04-22 09:00:00,MARSH/USDT,0.416,0.4202,0.408,0.4202,1903.8958,786.59407572
1650614400,2022-04-22 08:00:00,MARSH/USDT,0.4162,0.4252,0.412,0.4162,3862.63178403,1621.434227923715
1650610800,2022-04-22 07:00:00,MARSH/USDT,0.4079,0.4228,0.407,0.4181,61234.82129418,25303.79177663687
1650607200,2022-04-22 06:00:00,MARSH/USDT,0.4264,0.4272,0.4055,0.4055,21394.44539861,8944.836449976564
1650603600,2022-04-22 05:00:00,MARSH/USDT,0.429,0.43,0.4163,0.428,29813.93650404,12711.387053864084
1650600000,2022-04-22 04:00:00,MARSH/USDT,0.4165,0.4285,0.4165,0.4285,3375.6841,1425.69610865
1650596400,2022-04-22 03:00:00,MARSH/USDT,0.4256,0.4258,0.4168,0.4168,6740.3567,2852.0922079
1650592800,2022-04-22 02:00:00,MARSH/USDT,0.4273,0.4286,0.4224,0.4255,2856.88737227,1215.379290885546
1650589200,2022-04-22 01:00:00,MARSH/USDT,0.4337,0.4339,0.42,0.429,30271.20543422,12906.770258808058
1650585600,2022-04-22 00:00:00,MARSH/USDT,0.4074,0.4498,0.4053,0.4352,197064.27832736,84667.51816702536
1650582000,2022-04-21 23:00:00,MARSH/USDT,0.4088,0.4149,0.4053,0.4065,23659.15920366,9678.234316911118
1650578400,2022-04-21 22:00:00,MARSH/USDT,0.4172,0.419,0.4052,0.4108,19022.8656,7848.86647592
1650574800,2022-04-21 21:00:00,MARSH/USDT,0.4059,0.4175,0.4039,0.417,36922.15630979,15165.361463794243
1650571200,2022-04-21 20:00:00,MARSH/USDT,0.4117,0.4121,0.4053,0.4079,19218.55053637,7814.362585793999
1650567600,2022-04-21 19:00:00,MARSH/USDT,0.4109,0.4122,0.4065,0.4119,14644.95959947,5992.835485797704
1650564000,2022-04-21 18:00:00,MARSH/USDT,0.4108,0.413,0.4108,0.4109,1212.549,499.66949975
1650560400,2022-04-21 17:00:00,MARSH/USDT,0.4148,0.4165,0.4109,0.4109,2358.64452726,975.930873039148
1650556800,2022-04-21 16:00:00,MARSH/USDT,0.4243,0.4276,0.4114,0.4165,9243.58529821,3889.92524803715
1650553200,2022-04-21 15:00:00,MARSH/USDT,0.4227,0.4289,0.4227,0.4246,10372.26973465,4407.97340878632
1650549600,2022-04-21 14:00:00,MARSH/USDT,0.4179,0.4312,0.4165,0.4244,19233.39448183,8133.728743755972
1650546000,2022-04-21 13:00:00,MARSH/USDT,0.4136,0.4179,0.41,0.4179,16373.39566239,6774.994537176718
1650542400,2022-04-21 12:00:00,MARSH/USDT,0.408,0.4134,0.4046,0.4134,8355.17084523,3411.446039459564
1650538800,2022-04-21 11:00:00,MARSH/USDT,0.4063,0.4113,0.406,0.406,16323.2474,6654.194567945373
1650535200,2022-04-21 10:00:00,MARSH/USDT,0.412,0.412,0.4032,0.4059,38224.65981329,15560.845586732944
1650531600,2022-04-21 09:00:00,MARSH/USDT,0.4114,0.4147,0.4108,0.412,3835.39505176,1583.43117323294
1650528000,2022-04-21 08:00:00,MARSH/USDT,0.4075,0.4152,0.4071,0.4115,1271.3241,523.66230464
1650524400,2022-04-21 07:00:00,MARSH/USDT,0.4194,0.4213,0.4071,0.4078,12486.02493014,5178.789632032156
1650520800,2022-04-21 06:00:00,MARSH/USDT,0.4126,0.4194,0.4119,0.4194,5017.88738299,2071.337930104646
1650517200,2022-04-21 05:00:00,MARSH/USDT,0.4477,0.4481,0.4017,0.413,159174.42855991,65603.161585895166
1650513600,2022-04-21 04:00:00,MARSH/USDT,0.4374,0.4492,0.4374,0.4475,20037.75251651,8879.999101893278
1650510000,2022-04-21 03:00:00,MARSH/USDT,0.4429,0.4461,0.4287,0.4378,33592.85289838,14592.917677858614
1650506400,2022-04-21 02:00:00,MARSH/USDT,0.4317,0.449,0.4317,0.443,28857.97799902,12785.191297474489
1650502800,2022-04-21 01:00:00,MARSH/USDT,0.4325,0.438,0.429,0.4317,10662.3646,4632.65026249
1650499200,2022-04-21 00:00:00,MARSH/USDT,0.4255,0.4345,0.425,0.4319,21798.95467644,9339.694285731562
1650495600,2022-04-20 23:00:00,MARSH/USDT,0.4279,0.4279,0.4221,0.4272,4353.12784625,1849.458137348
1650492000,2022-04-20 22:00:00,MARSH/USDT,0.4241,0.4325,0.418,0.427,28315.92119505,12070.021558764773
1650488400,2022-04-20 21:00:00,MARSH/USDT,0.4244,0.4332,0.4243,0.4243,13874.57016597,5946.261249585871
1650484800,2022-04-20 20:00:00,MARSH/USDT,0.4099,0.426,0.4055,0.426,48295.09828569,20167.53276366029
1650481200,2022-04-20 19:00:00,MARSH/USDT,0.3975,0.4097,0.3961,0.4097,19253.61973987,7704.943796072109
1650477600,2022-04-20 18:00:00,MARSH/USDT,0.3973,0.4014,0.3948,0.3976,16516.16938804,6552.965980828251
1650474000,2022-04-20 17:00:00,MARSH/USDT,0.3997,0.4015,0.3975,0.3975,13193.20308696,5274.939003292746
1650470400,2022-04-20 16:00:00,MARSH/USDT,0.3981,0.4,0.3951,0.398,13768.07055608,5492.746769834201
1650466800,2022-04-20 15:00:00,MARSH/USDT,0.4034,0.4065,0.3955,0.3979,33407.76584329,13338.770310913893
1650463200,2022-04-20 14:00:00,MARSH/USDT,0.4107,0.4197,0.3999,0.4051,133724.08841145,54880.140968889615
1650459600,2022-04-20 13:00:00,MARSH/USDT,0.4273,0.43,0.41,0.4107,78282.36428441,33171.197117636728
1650456000,2022-04-20 12:00:00,MARSH/USDT,0.412,0.4298,0.4069,0.427,86632.86709681,36741.278768641688
1650452400,2022-04-20 11:00:00,MARSH/USDT,0.4119,0.424,0.4075,0.412,49323.51491747,20494.397454153359
1650448800,2022-04-20 10:00:00,MARSH/USDT,0.4104,0.4194,0.4083,0.4131,14221.7092729,5902.239567343484
1650445200,2022-04-20 09:00:00,MARSH/USDT,0.4077,0.419,0.4075,0.4104,33933.40145862,14075.193479563054
1650441600,2022-04-20 08:00:00,MARSH/USDT,0.4126,0.417,0.4073,0.4075,31158.70090963,12861.043590542734
1650438000,2022-04-20 07:00:00,MARSH/USDT,0.413,0.4163,0.409,0.413,7275.35580044,2987.404989190404
1650434400,2022-04-20 06:00:00,MARSH/USDT,0.4249,0.4266,0.4091,0.413,59179.60523491,24658.899280648929
1650430800,2022-04-20 05:00:00,MARSH/USDT,0.4334,0.44,0.4226,0.4228,21444.82006184,9282.429526621661
1650427200,2022-04-20 04:00:00,MARSH/USDT,0.4416,0.45,0.4309,0.4334,22000.77357014,9718.237073586432
1650423600,2022-04-20 03:00:00,MARSH/USDT,0.4266,0.4443,0.423,0.4416,19210.80731988,8267.473393764191
1650420000,2022-04-20 02:00:00,MARSH/USDT,0.44,0.4499,0.422,0.4265,125107.05690388,54186.676611263882
1650416400,2022-04-20 01:00:00,MARSH/USDT,0.4213,0.4434,0.42,0.4379,94986.6878059,40764.930433515846
1650412800,2022-04-20 00:00:00,MARSH/USDT,0.4318,0.4351,0.42,0.4208,53694.37682272,22852.289395177426
1650409200,2022-04-19 23:00:00,MARSH/USDT,0.3908,0.458,0.3894,0.4309,512683.41761123,222433.472414119239
1650405600,2022-04-19 22:00:00,MARSH/USDT,0.3847,0.4112,0.382,0.3925,62988.77016402,24967.283912953649
1650402000,2022-04-19 21:00:00,MARSH/USDT,0.3887,0.3887,0.3834,0.386,6159.8311,2366.76901038
1650398400,2022-04-19 20:00:00,MARSH/USDT,0.4152,0.4152,0.3788,0.3867,148066.67449532,58471.897321978665
1650394800,2022-04-19 19:00:00,MARSH/USDT,0.387,0.42,0.387,0.4171,77275.12728856,31471.219870609084
1650391200,2022-04-19 18:00:00,MARSH/USDT,0.3854,0.389,0.382,0.3872,13562.61643519,5234.78601655551
1650387600,2022-04-19 17:00:00,MARSH/USDT,0.3843,0.395,0.3802,0.3859,32575.49163893,12636.40131695545
1650384000,2022-04-19 16:00:00,MARSH/USDT,0.38,0.4019,0.3731,0.3844,50555.75837504,19602.375541669107
1650380400,2022-04-19 15:00:00,MARSH/USDT,0.3828,0.3861,0.3651,0.3808,45120.4162,16912.0921427
1650376800,2022-04-19 14:00:00,MARSH/USDT,0.3593,0.3836,0.3566,0.3836,79908.7701119,29826.16525246106
1650373200,2022-04-19 13:00:00,MARSH/USDT,0.3568,0.3609,0.3534,0.3609,5659.42014759,2026.082562196221
1650369600,2022-04-19 12:00:00,MARSH/USDT,0.3553,0.357,0.3503,0.357,8226.7704,2894.3094756
1650366000,2022-04-19 11:00:00,MARSH/USDT,0.3618,0.3618,0.353,0.3549,7071.18060159,2516.815713965954
1650362400,2022-04-19 10:00:00,MARSH/USDT,0.364,0.3732,0.3558,0.362,21772.52646842,7905.659596116458
1650358800,2022-04-19 09:00:00,MARSH/USDT,0.3681,0.3704,0.3587,0.3638,4689.9247597,1708.15135836308
1650355200,2022-04-19 08:00:00,MARSH/USDT,0.353,0.3688,0.353,0.3661,20487.86654954,7467.94572717728
1650351600,2022-04-19 07:00:00,MARSH/USDT,0.3492,0.3549,0.347,0.3529,11907.9406,4194.45796974
1650348000,2022-04-19 06:00:00,MARSH/USDT,0.3471,0.3472,0.3469,0.3469,9581.5036,3323.89839619
1650344400,2022-04-19 05:00:00,MARSH/USDT,0.3471,0.3489,0.347,0.347,16.1791,5.61671433
1650340800,2022-04-19 04:00:00,MARSH/USDT,0.3469,0.3493,0.3469,0.3488,8153.1384,2840.22029756
1650337200,2022-04-19 03:00:00,MARSH/USDT,0.3471,0.3492,0.347,0.347,2254.0119,786.02518145
1650333600,2022-04-19 02:00:00,MARSH/USDT,0.3501,0.3518,0.3469,0.3469,3401.38192987,1181.185245398266
1650330000,2022-04-19 01:00:00,MARSH/USDT,0.3477,0.3502,0.3469,0.3501,11408.2822,3987.28536936
1650326400,2022-04-19 00:00:00,MARSH/USDT,0.3503,0.3513,0.3478,0.3478,3747.49500925,1312.141503219525
1650322800,2022-04-18 23:00:00,MARSH/USDT,0.3484,0.3502,0.3484,0.3501,31.6773,11.07482642
1650319200,2022-04-18 22:00:00,MARSH/USDT,0.3501,0.3512,0.3477,0.3477,1709.8679,596.53000115
1650315600,2022-04-18 21:00:00,MARSH/USDT,0.3478,0.3517,0.3477,0.348,4738.45442982,1655.456188587874
1650312000,2022-04-18 20:00:00,MARSH/USDT,0.3553,0.3592,0.3463,0.348,27968.47705121,9897.13514684189
1650308400,2022-04-18 19:00:00,MARSH/USDT,0.3485,0.3556,0.348,0.354,21610.43688629,7630.475394284228
1650304800,2022-04-18 18:00:00,MARSH/USDT,0.3481,0.3514,0.3457,0.3487,7132.2799,2492.82420553
1650301200,2022-04-18 17:00:00,MARSH/USDT,0.358,0.3596,0.321,0.3501,88128.74264258,30129.681557774057
1650297600,2022-04-18 16:00:00,MARSH/USDT,0.362,0.362,0.3489,0.3587,39746.5906,14031.79695697
1650294000,2022-04-18 15:00:00,MARSH/USDT,0.3634,0.3648,0.3601,0.361,1722.44164888,622.817634976536
1650290400,2022-04-18 14:00:00,MARSH/USDT,0.361,0.3649,0.361,0.3636,2492.0413,906.14635213
1650286800,2022-04-18 13:00:00,MARSH/USDT,0.3624,0.3646,0.359,0.3621,3574.21667711,1292.720318857797
1650283200,2022-04-18 12:00:00,MARSH/USDT,0.365,0.3675,0.3605,0.3626,9841.97953269,3578.533221989073
1650279600,2022-04-18 11:00:00,MARSH/USDT,0.3648,0.3678,0.3591,0.3646,32728.32821699,11850.429742822062
1650276000,2022-04-18 10:00:00,MARSH/USDT,0.367,0.3707,0.362,0.3645,7364.56267029,2697.589278499038
1650272400,2022-04-18 09:00:00,MARSH/USDT,0.363,0.3687,0.3626,0.3687,2737.88565574,998.647697404532
1650268800,2022-04-18 08:00:00,MARSH/USDT,0.3636,0.3674,0.3624,0.363,1253.2368305,457.426324986524
1650265200,2022-04-18 07:00:00,MARSH/USDT,0.3692,0.3697,0.3609,0.3636,11919.04389439,4368.82328592526
1650261600,2022-04-18 06:00:00,MARSH/USDT,0.3684,0.369,0.3654,0.369,4066.2874,1489.73973568
1650258000,2022-04-18 05:00:00,MARSH/USDT,0.3702,0.3712,0.3654,0.3667,55783.75406556,20618.60183706828
1650254400,2022-04-18 04:00:00,MARSH/USDT,0.3789,0.3809,0.37,0.3723,16144.10024808,5997.263433655322
1650250800,2022-04-18 03:00:00,MARSH/USDT,0.3764,0.3791,0.3764,0.3769,1575.0245,593.90909072
1650247200,2022-04-18 02:00:00,MARSH/USDT,0.3784,0.3796,0.3745,0.3759,1380.22685194,518.914411776424
1650243600,2022-04-18 01:00:00,MARSH/USDT,0.3774,0.3827,0.3774,0.3788,1652.56515875,627.607587463625
1650240000,2022-04-18 00:00:00,MARSH/USDT,0.384,0.384,0.3734,0.3757,8963.76463204,3377.867746908244
1650236400,2022-04-17 23:00:00,MARSH/USDT,0.3846,0.3858,0.3787,0.3825,21390.38230005,8153.79495457929
1650232800,2022-04-17 22:00:00,MARSH/USDT,0.3912,0.392,0.3806,0.3868,6652.18150652,2566.708795341512
1650229200,2022-04-17 21:00:00,MARSH/USDT,0.3866,0.394,0.3853,0.391,13925.60673836,5428.54613649876
1650225600,2022-04-17 20:00:00,MARSH/USDT,0.3791,0.4004,0.3771,0.3865,18958.35390598,7388.58994105695
1650222000,2022-04-17 19:00:00,MARSH/USDT,0.3844,0.3965,0.3789,0.3791,34101.76305512,13241.321336140181
1650218400,2022-04-17 18:00:00,MARSH/USDT,0.3703,0.4,0.355,0.3847,118496.93026089,44078.799678841675
1650214800,2022-04-17 17:00:00,MARSH/USDT,0.3716,0.374,0.3699,0.3708,7717.2661,2872.75874966
1650211200,2022-04-17 16:00:00,MARSH/USDT,0.3662,0.3718,0.3652,0.3718,20109.18093907,7418.950769346322
1650207600,2022-04-17 15:00:00,MARSH/USDT,0.368,0.3682,0.3467,0.3668,26748.76653712,9500.475291677584
1650204000,2022-04-17 14:00:00,MARSH/USDT,0.3663,0.369,0.3615,0.368,18391.2733,6683.77337987
1650200400,2022-04-17 13:00:00,MARSH/USDT,0.3636,0.371,0.3605,0.3674,10741.3449,3936.840252005048
1650196800,2022-04-17 12:00:00,MARSH/USDT,0.3622,0.3663,0.3589,0.363,4380.49681141,1586.736537489483
1650193200,2022-04-17 11:00:00,MARSH/USDT,0.3642,0.3652,0.361,0.3622,1112.5882,405.66915783735
1650189600,2022-04-17 10:00:00,MARSH/USDT,0.3609,0.3646,0.3571,0.3646,3369.12084446,1212.188852278924
1650186000,2022-04-17 09:00:00,MARSH/USDT,0.3636,0.3706,0.3595,0.361,3445.32699315,1249.18195671662
1650182400,2022-04-17 08:00:00,MARSH/USDT,0.3564,0.3641,0.3561,0.3632,2507.4289,901.44324428
1650178800,2022-04-17 07:00:00,MARSH/USDT,0.3638,0.3697,0.3564,0.3564,17878.94706702,6505.036488628462
1650175200,2022-04-17 06:00:00,MARSH/USDT,0.3506,0.3646,0.3506,0.3636,6652.0205,2393.79709506
1650171600,2022-04-17 05:00:00,MARSH/USDT,0.3558,0.3576,0.3476,0.3487,12331.64612757,4357.639287963796
1650168000,2022-04-17 04:00:00,MARSH/USDT,0.358,0.358,0.3558,0.3558,414.1945,147.55643586
1650164400,2022-04-17 03:00:00,MARSH/USDT,0.3574,0.3607,0.3564,0.3588,8459.97401285,3032.938961227187
1650160800,2022-04-17 02:00:00,MARSH/USDT,0.3557,0.3596,0.3552,0.3574,3988.04095825,1418.80563604597
1650157200,2022-04-17 01:00:00,MARSH/USDT,0.3504,0.3576,0.35,0.3572,17966.70551933,6333.300655863052
1650153600,2022-04-17 00:00:00,MARSH/USDT,0.3578,0.3599,0.35,0.35,6842.00240214,2409.023839168596
1650150000,2022-04-16 23:00:00,MARSH/USDT,0.3564,0.365,0.3542,0.358,65889.53982586,23739.670774392338
1650146400,2022-04-16 22:00:00,MARSH/USDT,0.38,0.3822,0.3506,0.356,82872.87430393,30725.840670192341
1650142800,2022-04-16 21:00:00,MARSH/USDT,0.3856,0.4,0.37,0.3782,76735.85104348,29340.324916747619
1650139200,2022-04-16 20:00:00,MARSH/USDT,0.3524,0.3971,0.3508,0.3873,103168.80662429,38543.205522414341
1650135600,2022-04-16 19:00:00,MARSH/USDT,0.3516,0.3542,0.3489,0.3542,2660.7101212,938.90797181904
1650132000,2022-04-16 18:00:00,MARSH/USDT,0.3524,0.357,0.35,0.3519,7069.7113355,2490.481587083896
1650128400,2022-04-16 17:00:00,MARSH/USDT,0.3503,0.3781,0.3488,0.3524,57540.26543481,20687.117142779828
1650124800,2022-04-16 16:00:00,MARSH/USDT,0.3482,0.3593,0.3444,0.3503,33560.30018095,11812.767113216142
1650121200,2022-04-16 15:00:00,MARSH/USDT,0.3322,0.3785,0.3319,0.3482,124023.57407085,43489.21194791759
1650117600,2022-04-16 14:00:00,MARSH/USDT,0.3323,0.3325,0.3322,0.3322,161.3495,53.60754699
1650114000,2022-04-16 13:00:00,MARSH/USDT,0.3328,0.3349,0.3322,0.3322,426.4665,142.33445105
1650110400,2022-04-16 12:00:00,MARSH/USDT,0.3309,0.3338,0.3292,0.333,3639.682,1201.41434459
1650106800,2022-04-16 11:00:00,MARSH/USDT,0.33,0.3302,0.3281,0.3286,5125.6717,1686.91124524
