https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALPINE,Volume USDT
1662548400,2022-09-07 11:00:00,ALPINE/USDT,4.602,4.602,4.53,4.53,43.2042,196.7390204
1662544800,2022-09-07 10:00:00,ALPINE/USDT,4.682,4.682,4.61,4.61,44.1101,204.995176
1662541200,2022-09-07 09:00:00,ALPINE/USDT,4.664,4.682,4.656,4.656,98.8987,460.4884267
1662537600,2022-09-07 08:00:00,ALPINE/USDT,4.646,4.71,4.646,4.68,14.4663,67.779785
1662534000,2022-09-07 07:00:00,ALPINE/USDT,4.71,4.71,4.614,4.62,238.892,1103.9018346
1662530400,2022-09-07 06:00:00,ALPINE/USDT,4.7,4.74,4.681,4.718,262.0325,1235.5973567
1662526800,2022-09-07 05:00:00,ALPINE/USDT,4.716,4.842,4.68,4.68,262.1628,1248.756734
1662523200,2022-09-07 04:00:00,ALPINE/USDT,4.556,4.772,4.556,4.697,1063.9037,4981.3988064
1662519600,2022-09-07 03:00:00,ALPINE/USDT,4.502,4.56,4.493,4.533,252.0345,1142.2543222
1662516000,2022-09-07 02:00:00,ALPINE/USDT,4.502,4.53,4.421,4.53,731.8934,3261.2583171
1662512400,2022-09-07 01:00:00,ALPINE/USDT,4.59,4.59,4.511,4.511,330.6158,1515.8451249
1662508800,2022-09-07 00:00:00,ALPINE/USDT,4.427,4.622,4.427,4.59,323.5711,1461.1334774
1662505200,2022-09-06 23:00:00,ALPINE/USDT,4.376,4.441,4.346,4.44,409.7956,1817.2350809
1662501600,2022-09-06 22:00:00,ALPINE/USDT,4.43,4.443,4.356,4.356,83.2385,364.5613809
1662498000,2022-09-06 21:00:00,ALPINE/USDT,4.43,4.448,4.41,4.448,1.6167,7.1569284
1662494400,2022-09-06 20:00:00,ALPINE/USDT,4.466,4.47,4.376,4.451,399.4208,1761.1750884
1662490800,2022-09-06 19:00:00,ALPINE/USDT,4.399,4.834,4.392,4.443,5951.5599,26932.1976174
1662487200,2022-09-06 18:00:00,ALPINE/USDT,4.472,4.486,4.34,4.39,1071.6069,4710.5344787
1662483600,2022-09-06 17:00:00,ALPINE/USDT,4.62,4.62,4.285,4.463,1450.2056,6468.4196993
1662480000,2022-09-06 16:00:00,ALPINE/USDT,4.657,4.657,4.628,4.646,144.3114,669.028034
1662476400,2022-09-06 15:00:00,ALPINE/USDT,4.705,4.737,4.658,4.658,429.4635,2010.2154254
1662472800,2022-09-06 14:00:00,ALPINE/USDT,4.642,4.716,4.627,4.709,339.9674,1592.1066602
1662469200,2022-09-06 13:00:00,ALPINE/USDT,4.754,4.768,4.646,4.646,1030.4686,4830.3315296
1662465600,2022-09-06 12:00:00,ALPINE/USDT,4.74,4.751,4.729,4.751,288.0937,1364.2210917
1662462000,2022-09-06 11:00:00,ALPINE/USDT,4.707,4.743,4.707,4.743,5.23,24.7462699
1662458400,2022-09-06 10:00:00,ALPINE/USDT,4.736,4.747,4.689,4.712,310.9449,1460.8476522
1662454800,2022-09-06 09:00:00,ALPINE/USDT,4.808,4.808,4.71,4.71,167.8123,804.4621135
1662451200,2022-09-06 08:00:00,ALPINE/USDT,4.812,4.812,4.77,4.804,62.3965,299.5739977
1662447600,2022-09-06 07:00:00,ALPINE/USDT,4.772,4.811,4.767,4.811,177.349,849.8730734
1662444000,2022-09-06 06:00:00,ALPINE/USDT,4.781,4.79,4.764,4.79,207.4755,989.5258572
1662440400,2022-09-06 05:00:00,ALPINE/USDT,4.8,4.8,4.756,4.79,49.398,235.0773966
1662436800,2022-09-06 04:00:00,ALPINE/USDT,4.817,4.829,4.808,4.808,171.1561,825.3027776
1662433200,2022-09-06 03:00:00,ALPINE/USDT,4.841,4.841,4.782,4.832,42.7815,206.3172506
1662429600,2022-09-06 02:00:00,ALPINE/USDT,4.811,4.841,4.775,4.841,165.8948,795.5146228
1662426000,2022-09-06 01:00:00,ALPINE/USDT,4.876,4.876,4.816,4.816,332.5732,1616.7854177
1662422400,2022-09-06 00:00:00,ALPINE/USDT,4.93,4.931,4.872,4.872,3733.0264,18312.2882029
1662418800,2022-09-05 23:00:00,ALPINE/USDT,4.853,4.932,4.853,4.919,606.0345,2963.9889989
1662415200,2022-09-05 22:00:00,ALPINE/USDT,4.871,4.931,4.856,4.856,97.1416,472.7118639
1662411600,2022-09-05 21:00:00,ALPINE/USDT,4.85,4.863,4.828,4.863,773.8043,3751.1129587
1662408000,2022-09-05 20:00:00,ALPINE/USDT,4.952,4.952,4.85,4.85,4321.4927,21020.4248653
1662404400,2022-09-05 19:00:00,ALPINE/USDT,4.83,5.005,4.811,4.98,808.6977,4028.3876374
1662400800,2022-09-05 18:00:00,ALPINE/USDT,4.765,4.953,4.765,4.834,272.3785,1327.5613501
1662397200,2022-09-05 17:00:00,ALPINE/USDT,4.776,4.801,4.754,4.772,221.0161,1056.7496752
1662393600,2022-09-05 16:00:00,ALPINE/USDT,4.85,4.85,4.781,4.781,373.822,1797.1402026
1662390000,2022-09-05 15:00:00,ALPINE/USDT,4.85,4.901,4.85,4.862,144.7815,702.5457982
1662386400,2022-09-05 14:00:00,ALPINE/USDT,4.86,4.86,4.83,4.86,526.7685,2548.7438736
1662382800,2022-09-05 13:00:00,ALPINE/USDT,4.934,4.934,4.843,4.86,965.1426,4694.6802798
1662379200,2022-09-05 12:00:00,ALPINE/USDT,4.918,5.051,4.883,4.944,547.9239,2707.1686131
1662375600,2022-09-05 11:00:00,ALPINE/USDT,4.93,5.011,4.916,4.925,415.3175,2058.7360037
1662372000,2022-09-05 10:00:00,ALPINE/USDT,4.862,5.019,4.836,4.934,266.9011,1323.3658211
1662368400,2022-09-05 09:00:00,ALPINE/USDT,4.934,4.934,4.802,4.878,1218.2485,5913.345663
1662364800,2022-09-05 08:00:00,ALPINE/USDT,5.15,5.16,4.941,4.941,627.4656,3172.5215473
1662361200,2022-09-05 07:00:00,ALPINE/USDT,5.124,5.206,5.039,5.13,950.0594,4869.2612788
1662357600,2022-09-05 06:00:00,ALPINE/USDT,5.032,5.155,4.95,5.136,1170.9482,5879.1875752
1662354000,2022-09-05 05:00:00,ALPINE/USDT,4.8,5.132,4.784,5.037,3504.5269,17824.5780715
1662350400,2022-09-05 04:00:00,ALPINE/USDT,4.753,4.797,4.707,4.797,1221.126,5815.562323
1662346800,2022-09-05 03:00:00,ALPINE/USDT,4.664,4.753,4.62,4.753,134.8637,633.7744057
1662343200,2022-09-05 02:00:00,ALPINE/USDT,4.646,4.693,4.646,4.693,24.6329,115.2352858
1662339600,2022-09-05 01:00:00,ALPINE/USDT,4.62,4.631,4.599,4.631,84.3159,388.0750457
1662336000,2022-09-05 00:00:00,ALPINE/USDT,4.645,4.746,4.628,4.628,501.8708,2344.3144122
1662332400,2022-09-04 23:00:00,ALPINE/USDT,4.602,4.65,4.602,4.65,45.3789,210.2812133
1662328800,2022-09-04 22:00:00,ALPINE/USDT,4.59,4.59,4.59,4.59,0.1921,0.881739
1662325200,2022-09-04 21:00:00,ALPINE/USDT,4.589,4.602,4.573,4.601,277.1613,1271.3387629
1662321600,2022-09-04 20:00:00,ALPINE/USDT,4.576,4.59,4.547,4.59,27.1766,123.6221741
1662318000,2022-09-04 19:00:00,ALPINE/USDT,4.646,4.673,4.567,4.583,442.6416,2029.8274882
1662314400,2022-09-04 18:00:00,ALPINE/USDT,4.664,4.664,4.612,4.616,58.2212,269.9977781
1662310800,2022-09-04 17:00:00,ALPINE/USDT,4.7,4.7,4.673,4.673,29.543,138.1065926
1662307200,2022-09-04 16:00:00,ALPINE/USDT,4.661,4.718,4.631,4.713,169.8668,790.911506
1662303600,2022-09-04 15:00:00,ALPINE/USDT,4.7,4.706,4.664,4.665,71.2951,333.7432366
1662300000,2022-09-04 14:00:00,ALPINE/USDT,4.76,4.76,4.71,4.711,187.8409,892.919989
1662296400,2022-09-04 13:00:00,ALPINE/USDT,4.664,4.848,4.663,4.77,469.5864,2257.8661266
1662292800,2022-09-04 12:00:00,ALPINE/USDT,4.61,4.7,4.608,4.69,64.8793,301.4761418
1662289200,2022-09-04 11:00:00,ALPINE/USDT,4.589,4.61,4.583,4.595,16.561,76.1421245
1662285600,2022-09-04 10:00:00,ALPINE/USDT,4.614,4.614,4.513,4.574,518.0078,2364.4266697
1662282000,2022-09-04 09:00:00,ALPINE/USDT,4.664,4.776,4.62,4.62,1758.9845,8310.0852666
1662278400,2022-09-04 08:00:00,ALPINE/USDT,4.682,4.686,4.619,4.661,83.7146,388.5466299
1662274800,2022-09-04 07:00:00,ALPINE/USDT,4.647,4.701,4.614,4.701,557.1613,2585.0249757
1662271200,2022-09-04 06:00:00,ALPINE/USDT,4.646,4.664,4.632,4.633,78.8013,365.8581649
1662267600,2022-09-04 05:00:00,ALPINE/USDT,4.7,4.7,4.65,4.65,28.664,134.0025749
1662264000,2022-09-04 04:00:00,ALPINE/USDT,4.691,4.722,4.667,4.722,241.6501,1127.8886876
1662260400,2022-09-04 03:00:00,ALPINE/USDT,4.777,4.777,4.696,4.696,207.8798,982.6982585
1662256800,2022-09-04 02:00:00,ALPINE/USDT,4.846,4.853,4.781,4.781,326.0971,1579.7250673
1662253200,2022-09-04 01:00:00,ALPINE/USDT,4.87,4.871,4.868,4.868,260.5371,1268.9361109
1662249600,2022-09-04 00:00:00,ALPINE/USDT,4.8,4.877,4.8,4.846,26.6933,129.5706446
1662246000,2022-09-03 23:00:00,ALPINE/USDT,4.826,4.826,4.758,4.79,52.5825,251.570995
1662242400,2022-09-03 22:00:00,ALPINE/USDT,4.808,4.855,4.785,4.855,67.3557,325.2360929
1662238800,2022-09-03 21:00:00,ALPINE/USDT,4.844,4.844,4.765,4.83,752.9433,3620.1445071
1662235200,2022-09-03 20:00:00,ALPINE/USDT,4.86,4.879,4.836,4.864,303.145,1467.3199253
1662231600,2022-09-03 19:00:00,ALPINE/USDT,4.992,4.992,4.814,4.855,1380.7718,6726.8158841
1662228000,2022-09-03 18:00:00,ALPINE/USDT,5.024,5.024,4.995,4.995,64.1241,321.4335039
1662224400,2022-09-03 17:00:00,ALPINE/USDT,5.078,5.125,5.024,5.04,565.7115,2864.5875098
1662220800,2022-09-03 16:00:00,ALPINE/USDT,5.078,5.153,5.04,5.046,525.812,2690.0075004
1662217200,2022-09-03 15:00:00,ALPINE/USDT,5.11,5.136,5.033,5.108,815.4188,4151.3526855
1662213600,2022-09-03 14:00:00,ALPINE/USDT,5.08,5.11,4.994,5.11,724.5147,3655.7556128
1662210000,2022-09-03 13:00:00,ALPINE/USDT,5.152,5.188,5.036,5.088,778.3888,3943.2058604
1662206400,2022-09-03 12:00:00,ALPINE/USDT,5.274,5.297,5.107,5.15,1489.2633,7692.8818918
1662202800,2022-09-03 11:00:00,ALPINE/USDT,5.078,5.274,5.078,5.274,1226.3266,6347.2145216
1662199200,2022-09-03 10:00:00,ALPINE/USDT,5.006,5.168,5.006,5.08,778.3813,3960.5765842
1662195600,2022-09-03 09:00:00,ALPINE/USDT,5.064,5.064,4.941,5.004,1894.9466,9430.1446805
1662192000,2022-09-03 08:00:00,ALPINE/USDT,5.24,5.334,5.07,5.07,1175.8393,6110.8559857
1662188400,2022-09-03 07:00:00,ALPINE/USDT,5.24,5.34,5.098,5.238,1219.7583,6411.7062978
1662184800,2022-09-03 06:00:00,ALPINE/USDT,5.312,5.369,5.189,5.24,1000.8196,5235.2054292
1662181200,2022-09-03 05:00:00,ALPINE/USDT,5.411,5.49,5.28,5.312,3339.9378,17943.0754511
1662177600,2022-09-03 04:00:00,ALPINE/USDT,5.132,5.694,5.132,5.411,4409.1626,24169.124722
1662174000,2022-09-03 03:00:00,ALPINE/USDT,5.06,5.292,4.954,5.114,936.5797,4822.8510379
1662170400,2022-09-03 02:00:00,ALPINE/USDT,4.974,5.107,4.889,5.031,2076.1396,10329.6201809
1662166800,2022-09-03 01:00:00,ALPINE/USDT,5.042,5.042,4.937,4.97,762.5945,3802.2123119
1662163200,2022-09-03 00:00:00,ALPINE/USDT,5.15,5.345,5.001,5.015,7516.1433,38631.8581035
1662159600,2022-09-02 23:00:00,ALPINE/USDT,5.06,5.211,4.979,5.132,987.0127,5005.0319641
1662156000,2022-09-02 22:00:00,ALPINE/USDT,4.97,5.179,4.895,5.064,824.9947,4163.221555
1662152400,2022-09-02 21:00:00,ALPINE/USDT,5.006,5.223,4.924,4.952,2975.4719,15136.8307839
1662148800,2022-09-02 20:00:00,ALPINE/USDT,5.026,5.453,4.981,5.006,11160.1228,58580.961512
1662145200,2022-09-02 19:00:00,ALPINE/USDT,4.61,5.263,4.61,5.036,11612.4172,57692.6342598
1662141600,2022-09-02 18:00:00,ALPINE/USDT,4.504,4.656,4.483,4.606,853.8907,3876.9228336
1662138000,2022-09-02 17:00:00,ALPINE/USDT,4.394,4.62,4.383,4.502,2267.638,10329.9885927
1662134400,2022-09-02 16:00:00,ALPINE/USDT,4.425,4.475,4.372,4.372,288.1754,1278.3728742
1662130800,2022-09-02 15:00:00,ALPINE/USDT,4.391,4.425,4.38,4.425,38.9178,170.6211673
1662127200,2022-09-02 14:00:00,ALPINE/USDT,4.359,4.425,4.356,4.412,258.6908,1135.6262147
1662123600,2022-09-02 13:00:00,ALPINE/USDT,4.46,4.46,4.361,4.361,1088.5532,4780.0845882
1662120000,2022-09-02 12:00:00,ALPINE/USDT,4.469,4.55,4.438,4.472,5231.0169,23664.5844779
1662116400,2022-09-02 11:00:00,ALPINE/USDT,4.43,4.47,4.412,4.47,431.6295,1918.3267251
1662112800,2022-09-02 10:00:00,ALPINE/USDT,4.525,4.599,4.41,4.41,6187.8055,27816.4864751
1662109200,2022-09-02 09:00:00,ALPINE/USDT,4.232,4.725,4.232,4.519,3440.9313,15463.0707032
1662105600,2022-09-02 08:00:00,ALPINE/USDT,4.166,4.235,4.166,4.214,1255.3511,5299.4135534
1662102000,2022-09-02 07:00:00,ALPINE/USDT,4.214,4.214,4.17,4.175,133.09,556.7735663
1662098400,2022-09-02 06:00:00,ALPINE/USDT,4.11,4.244,4.096,4.244,513.1708,2149.4763477
1662094800,2022-09-02 05:00:00,ALPINE/USDT,4.078,4.106,4.078,4.106,0.4373,1.7922442
1662091200,2022-09-02 04:00:00,ALPINE/USDT,4.142,4.142,4.08,4.08,38.1461,157.0979465
1662087600,2022-09-02 03:00:00,ALPINE/USDT,4.214,4.214,4.16,4.16,41.518,174.8410075
1662084000,2022-09-02 02:00:00,ALPINE/USDT,4.143,4.2,4.143,4.2,33.7574,139.9940461
1662080400,2022-09-02 01:00:00,ALPINE/USDT,4.161,4.161,4.142,4.142,49.3013,204.2516587
1662076800,2022-09-02 00:00:00,ALPINE/USDT,4.16,4.17,4.145,4.152,319.2448,1324.2121798
1662073200,2022-09-01 23:00:00,ALPINE/USDT,4.106,4.157,4.106,4.155,166.7356,691.3059454
1662069600,2022-09-01 22:00:00,ALPINE/USDT,4.137,4.137,4.08,4.086,47.1977,192.8225172
1662066000,2022-09-01 21:00:00,ALPINE/USDT,4.068,4.209,4.068,4.134,337.3114,1414.3771143
1662062400,2022-09-01 20:00:00,ALPINE/USDT,4.034,4.062,4.034,4.056,17.1348,69.5567463
1662058800,2022-09-01 19:00:00,ALPINE/USDT,4.05,4.06,4.011,4.011,52.0187,210.716054
1662055200,2022-09-01 18:00:00,ALPINE/USDT,4.034,4.034,4.034,4.034,0,0
1662051600,2022-09-01 17:00:00,ALPINE/USDT,4.016,4.041,4.016,4.034,54.8159,220.7785559
1662048000,2022-09-01 16:00:00,ALPINE/USDT,3.996,4.016,3.981,3.981,3.962,15.8413559
1662044400,2022-09-01 15:00:00,ALPINE/USDT,3.98,3.995,3.95,3.965,101.4158,402.5575489
1662040800,2022-09-01 14:00:00,ALPINE/USDT,4.029,4.029,3.99,3.99,60.6458,243.1456786
1662037200,2022-09-01 13:00:00,ALPINE/USDT,4.051,4.077,4.031,4.034,90.6529,366.9210202
1662033600,2022-09-01 12:00:00,ALPINE/USDT,4.062,4.062,4.029,4.029,1.2378,5.0018805
1662030000,2022-09-01 11:00:00,ALPINE/USDT,3.993,4.056,3.993,4.053,197.9954,801.4639384
1662026400,2022-09-01 10:00:00,ALPINE/USDT,3.99,4.012,3.969,3.969,41.5837,165.1331726
1662022800,2022-09-01 09:00:00,ALPINE/USDT,4.034,4.052,3.95,3.98,451.0788,1792.7047981
1662019200,2022-09-01 08:00:00,ALPINE/USDT,4.052,4.052,4.006,4.031,53.798,216.3067057
1662015600,2022-09-01 07:00:00,ALPINE/USDT,4.098,4.163,4.05,4.068,125.2619,512.2209311
1662012000,2022-09-01 06:00:00,ALPINE/USDT,4.214,4.214,4.103,4.103,124.3286,517.3953895
1662008400,2022-09-01 05:00:00,ALPINE/USDT,4.218,4.268,4.21,4.232,245.0085,1033.5138428
1662004800,2022-09-01 04:00:00,ALPINE/USDT,4.191,4.267,4.151,4.214,1224.987,5179.4245483
1662001200,2022-09-01 03:00:00,ALPINE/USDT,4.232,4.232,4.19,4.19,79.4966,333.9180712
1661997600,2022-09-01 02:00:00,ALPINE/USDT,4.272,4.313,4.223,4.245,44.804,190.4143609
1661994000,2022-09-01 01:00:00,ALPINE/USDT,4.142,4.353,4.142,4.275,429.5023,1826.6859187
1661990400,2022-09-01 00:00:00,ALPINE/USDT,4.088,4.164,4.088,4.124,16.1842,67.1040858
1661986800,2022-08-31 23:00:00,ALPINE/USDT,4.14,4.158,4.07,4.07,45.8416,189.4007635
1661983200,2022-08-31 22:00:00,ALPINE/USDT,4.044,4.137,4.036,4.137,661.8923,2689.5548144
1661979600,2022-08-31 21:00:00,ALPINE/USDT,4.05,4.056,4.028,4.028,97.2658,391.8341045
1661976000,2022-08-31 20:00:00,ALPINE/USDT,4.044,4.083,4.02,4.02,67.1719,271.8870648
1661972400,2022-08-31 19:00:00,ALPINE/USDT,4.016,4.083,4.01,4.034,3444.0689,13827.9886497
1661968800,2022-08-31 18:00:00,ALPINE/USDT,4.058,4.058,3.987,3.987,87.663,351.5516056
1661965200,2022-08-31 17:00:00,ALPINE/USDT,4.142,4.142,4.05,4.05,496.25,2040.509833
1661961600,2022-08-31 16:00:00,ALPINE/USDT,4.178,4.188,4.147,4.163,94.5938,393.7046209
1661958000,2022-08-31 15:00:00,ALPINE/USDT,4.191,4.251,4.16,4.16,327.5059,1378.6999895
1661954400,2022-08-31 14:00:00,ALPINE/USDT,4.153,4.198,4.106,4.162,3340.373,13803.0275377
1661950800,2022-08-31 13:00:00,ALPINE/USDT,4.19,4.19,4.16,4.16,873.5124,3645.0938337
1661947200,2022-08-31 12:00:00,ALPINE/USDT,4.191,4.208,4.167,4.2,9.4902,39.8391989
1661943600,2022-08-31 11:00:00,ALPINE/USDT,4.161,4.191,4.141,4.178,42.7667,177.8295898
1661940000,2022-08-31 10:00:00,ALPINE/USDT,4.277,4.278,4.162,4.173,229.0766,965.3463701
1661936400,2022-08-31 09:00:00,ALPINE/USDT,4.232,4.304,4.178,4.268,308.1112,1318.1844412
1661932800,2022-08-31 08:00:00,ALPINE/USDT,4.257,4.308,4.162,4.251,9062.9256,38819.5851909
1661929200,2022-08-31 07:00:00,ALPINE/USDT,4.178,4.367,4.11,4.242,1637.0852,6977.1036173
1661925600,2022-08-31 06:00:00,ALPINE/USDT,4.029,4.325,4.029,4.184,1973.2739,8362.5889597
1661922000,2022-08-31 05:00:00,ALPINE/USDT,3.872,4.02,3.872,4.02,197.6463,786.4491312
1661918400,2022-08-31 04:00:00,ALPINE/USDT,3.845,3.846,3.84,3.846,0.6239,2.3970357
1661914800,2022-08-31 03:00:00,ALPINE/USDT,3.894,3.899,3.845,3.845,4.8555,18.8349411
1661911200,2022-08-31 02:00:00,ALPINE/USDT,3.89,3.894,3.89,3.894,0.2664,1.0364852
1661907600,2022-08-31 01:00:00,ALPINE/USDT,3.867,3.89,3.848,3.89,33.5484,129.3636111
1661904000,2022-08-31 00:00:00,ALPINE/USDT,3.852,3.852,3.84,3.84,43.1565,166.2118968
1661900400,2022-08-30 23:00:00,ALPINE/USDT,3.845,3.845,3.845,3.845,0.1346,0.517537
1661896800,2022-08-30 22:00:00,ALPINE/USDT,3.874,3.874,3.854,3.854,2.3638,9.1393247
1661893200,2022-08-30 21:00:00,ALPINE/USDT,3.9,3.96,3.883,3.9,61.6334,242.3486857
1661889600,2022-08-30 20:00:00,ALPINE/USDT,3.8,3.926,3.8,3.89,398.0122,1560.9156097
1661886000,2022-08-30 19:00:00,ALPINE/USDT,3.78,3.818,3.78,3.818,4.9237,18.7064835
1661882400,2022-08-30 18:00:00,ALPINE/USDT,3.732,3.767,3.732,3.767,4.0987,15.3740417
1661878800,2022-08-30 17:00:00,ALPINE/USDT,3.708,3.729,3.681,3.729,2440.3567,9068.0642889
1661875200,2022-08-30 16:00:00,ALPINE/USDT,3.776,3.825,3.695,3.696,274.916,1033.154615
1661871600,2022-08-30 15:00:00,ALPINE/USDT,3.678,3.818,3.678,3.767,166.3585,630.6799269
1661868000,2022-08-30 14:00:00,ALPINE/USDT,3.785,3.785,3.644,3.675,126.0093,468.8595826
1661864400,2022-08-30 13:00:00,ALPINE/USDT,3.8,3.8,3.785,3.785,1.3406,5.0812157
1661860800,2022-08-30 12:00:00,ALPINE/USDT,3.814,3.814,3.814,3.814,0,0
1661857200,2022-08-30 11:00:00,ALPINE/USDT,3.814,3.814,3.814,3.814,4.7563,18.1405282
1661853600,2022-08-30 10:00:00,ALPINE/USDT,3.813,3.818,3.813,3.818,1.2012,4.5826715
1661850000,2022-08-30 09:00:00,ALPINE/USDT,3.787,3.798,3.786,3.794,25.1277,95.321592
1661846400,2022-08-30 08:00:00,ALPINE/USDT,3.811,3.811,3.811,3.811,0,0
1661842800,2022-08-30 07:00:00,ALPINE/USDT,3.811,3.811,3.811,3.811,0.1927,0.7343797
1661839200,2022-08-30 06:00:00,ALPINE/USDT,3.807,3.807,3.791,3.796,114.6692,435.497572
1661835600,2022-08-30 05:00:00,ALPINE/USDT,3.854,3.854,3.81,3.81,57.1264,218.9041819
1661832000,2022-08-30 04:00:00,ALPINE/USDT,3.853,3.873,3.853,3.873,0.8599,3.3200791
1661828400,2022-08-30 03:00:00,ALPINE/USDT,3.872,3.872,3.872,3.872,0.1035,0.400752
1661824800,2022-08-30 02:00:00,ALPINE/USDT,3.87,3.87,3.851,3.855,12.3101,47.5724711
1661821200,2022-08-30 01:00:00,ALPINE/USDT,3.926,3.926,3.87,3.882,22.4231,87.1695863
1661817600,2022-08-30 00:00:00,ALPINE/USDT,3.917,3.99,3.917,3.93,10.8223,42.7926725
1661814000,2022-08-29 23:00:00,ALPINE/USDT,3.887,3.932,3.867,3.894,362.2295,1405.4183559
1661810400,2022-08-29 22:00:00,ALPINE/USDT,3.836,3.9,3.836,3.89,348.3221,1354.9470615
1661806800,2022-08-29 21:00:00,ALPINE/USDT,3.822,3.822,3.822,3.822,2.572,9.830184
1661803200,2022-08-29 20:00:00,ALPINE/USDT,3.818,3.831,3.818,3.831,0.6946,2.6565855
1661799600,2022-08-29 19:00:00,ALPINE/USDT,3.807,3.811,3.797,3.811,14.3291,54.4736421
1661796000,2022-08-29 18:00:00,ALPINE/USDT,3.809,3.809,3.809,3.809,11.4155,43.4816395
1661792400,2022-08-29 17:00:00,ALPINE/USDT,3.827,3.827,3.827,3.827,223,853.421
1661788800,2022-08-29 16:00:00,ALPINE/USDT,3.836,3.836,3.81,3.81,48.8865,186.2704224
1661785200,2022-08-29 15:00:00,ALPINE/USDT,3.873,3.887,3.816,3.816,196.6659,761.6132626
1661781600,2022-08-29 14:00:00,ALPINE/USDT,3.817,3.897,3.817,3.897,337.6819,1310.6025553
1661778000,2022-08-29 13:00:00,ALPINE/USDT,3.75,3.836,3.75,3.803,76.8839,294.1990238
1661774400,2022-08-29 12:00:00,ALPINE/USDT,3.671,3.747,3.651,3.747,27.3069,100.1507045
1661770800,2022-08-29 11:00:00,ALPINE/USDT,3.678,3.678,3.678,3.678,0.2555,0.939729
1661767200,2022-08-29 10:00:00,ALPINE/USDT,3.711,3.711,3.668,3.684,616.8753,2266.1734393
1661763600,2022-08-29 09:00:00,ALPINE/USDT,3.729,3.729,3.719,3.719,0.9903,3.6848791
1661760000,2022-08-29 08:00:00,ALPINE/USDT,3.75,3.75,3.732,3.732,37.9249,141.8597017
1661756400,2022-08-29 07:00:00,ALPINE/USDT,3.705,3.785,3.705,3.764,1150.1533,4339.028691
1661752800,2022-08-29 06:00:00,ALPINE/USDT,3.66,3.7,3.655,3.7,13.793,50.4640884
1661749200,2022-08-29 05:00:00,ALPINE/USDT,3.678,3.678,3.666,3.666,60.6717,223.1311041
1661745600,2022-08-29 04:00:00,ALPINE/USDT,3.734,3.734,3.69,3.699,175.5614,651.4404434
1661742000,2022-08-29 03:00:00,ALPINE/USDT,3.75,3.759,3.717,3.734,81.0781,301.5409818
1661738400,2022-08-29 02:00:00,ALPINE/USDT,3.734,3.744,3.69,3.744,28.1927,104.4319365
1661734800,2022-08-29 01:00:00,ALPINE/USDT,3.671,3.763,3.671,3.732,193.6306,720.0926182
1661731200,2022-08-29 00:00:00,ALPINE/USDT,3.651,3.666,3.628,3.666,55.8929,203.521786
1661727600,2022-08-28 23:00:00,ALPINE/USDT,3.791,3.791,3.651,3.651,1281.945,4725.8359094
1661724000,2022-08-28 22:00:00,ALPINE/USDT,3.813,3.82,3.797,3.797,148.1068,563.3347341
1661720400,2022-08-28 21:00:00,ALPINE/USDT,3.818,3.818,3.8,3.8,106.5823,406.6003008
1661716800,2022-08-28 20:00:00,ALPINE/USDT,3.836,3.842,3.818,3.818,106.4406,408.9378378
1661713200,2022-08-28 19:00:00,ALPINE/USDT,3.9,3.904,3.818,3.836,1002.5134,3904.9401616
1661709600,2022-08-28 18:00:00,ALPINE/USDT,3.891,3.891,3.891,3.891,8.8638,34.4890458
1661706000,2022-08-28 17:00:00,ALPINE/USDT,3.894,3.903,3.868,3.903,371.2624,1439.3784065
1661702400,2022-08-28 16:00:00,ALPINE/USDT,3.894,3.943,3.881,3.897,310.9976,1222.6922263
1661698800,2022-08-28 15:00:00,ALPINE/USDT,3.979,4.025,3.766,3.891,734.9551,2840.9388543
1661695200,2022-08-28 14:00:00,ALPINE/USDT,4.088,4.095,3.921,3.983,1062.075,4231.4407879
1661691600,2022-08-28 13:00:00,ALPINE/USDT,4.014,4.154,3.982,4.088,1010.6622,4121.1582719
1661688000,2022-08-28 12:00:00,ALPINE/USDT,4.02,4.032,3.996,4.001,16.9166,67.9316982
1661684400,2022-08-28 11:00:00,ALPINE/USDT,4.002,4.093,4.002,4.047,582.8064,2360.263062
1661680800,2022-08-28 10:00:00,ALPINE/USDT,4.048,4.056,3.975,3.998,696.5642,2796.2146232
1661677200,2022-08-28 09:00:00,ALPINE/USDT,4.101,4.11,4.006,4.02,977.9117,3968.9500314
1661673600,2022-08-28 08:00:00,ALPINE/USDT,4.11,4.154,4.075,4.075,248.3385,1021.9007212
1661670000,2022-08-28 07:00:00,ALPINE/USDT,4.147,4.266,4.124,4.124,383.2286,1608.440946
1661666400,2022-08-28 06:00:00,ALPINE/USDT,4.164,4.2,4.106,4.151,207.5456,861.8926341
1661662800,2022-08-28 05:00:00,ALPINE/USDT,4.05,4.251,3.997,4.177,2521.9819,10566.2314544
1661659200,2022-08-28 04:00:00,ALPINE/USDT,3.985,4.089,3.889,4.05,282.9011,1122.7364608
1661655600,2022-08-28 03:00:00,ALPINE/USDT,3.96,4.055,3.96,3.99,302.1811,1212.8019928
1661652000,2022-08-28 02:00:00,ALPINE/USDT,3.899,4.034,3.899,3.953,585.0524,2312.602919
1661648400,2022-08-28 01:00:00,ALPINE/USDT,3.779,3.925,3.779,3.879,658.5366,2565.3987942
1661644800,2022-08-28 00:00:00,ALPINE/USDT,3.779,3.816,3.753,3.753,321.103,1211.162009
