https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERG,Volume USDT
1662598800,2022-09-08 01:00:00,ERG/USDT,4.8901,4.9499,4.888,4.9168,9260.0901,45570.52282318
1662595200,2022-09-08 00:00:00,ERG/USDT,4.8225,4.8989,4.8141,4.8989,4199.1634,20437.64630104
1662591600,2022-09-07 23:00:00,ERG/USDT,4.8411,4.8527,4.799,4.8354,16779.8846,80977.2821679
1662588000,2022-09-07 22:00:00,ERG/USDT,4.905,4.9367,4.8201,4.8417,15523.9366,75439.75445364
1662584400,2022-09-07 21:00:00,ERG/USDT,4.9523,5,4.902,4.905,11460.4429,56591.265735
1662580800,2022-09-07 20:00:00,ERG/USDT,4.8633,4.988,4.8229,4.9664,12335.6951,60524.62956407
1662577200,2022-09-07 19:00:00,ERG/USDT,4.8854,4.9075,4.8481,4.853,14500.3744,70756.76574573
1662573600,2022-09-07 18:00:00,ERG/USDT,4.7754,4.8999,4.7708,4.8817,11226.3851,54403.83412342
1662570000,2022-09-07 17:00:00,ERG/USDT,4.8621,4.88,4.7318,4.7687,19742.7968,94503.19552176
1662566400,2022-09-07 16:00:00,ERG/USDT,4.9179,4.9729,4.846,4.85,10642.3381,52081.74211086
1662562800,2022-09-07 15:00:00,ERG/USDT,4.9399,4.96,4.8577,4.9179,12992.7244,63896.86968925
1662559200,2022-09-07 14:00:00,ERG/USDT,4.96,4.99,4.9399,4.9469,15496.5904,76932.61786097
1662555600,2022-09-07 13:00:00,ERG/USDT,4.89,4.99,4.7642,4.96,33446.3706,164072.05892722
1662552000,2022-09-07 12:00:00,ERG/USDT,4.7871,4.94,4.712,4.8899,33619.8213,163507.78497547
1662548400,2022-09-07 11:00:00,ERG/USDT,4.798,4.7999,4.6996,4.7708,22017.6324,104835.94121408
1662544800,2022-09-07 10:00:00,ERG/USDT,4.5824,4.7999,4.5725,4.7987,16278.9863,76458.18455999
1662541200,2022-09-07 09:00:00,ERG/USDT,4.6292,4.7,4.5679,4.5825,12911.2898,59969.02216404
1662537600,2022-09-07 08:00:00,ERG/USDT,4.5298,4.6304,4.5155,4.608,6076.7246,27851.60286319
1662534000,2022-09-07 07:00:00,ERG/USDT,4.6014,4.6165,4.527,4.5497,3941.332,18027.41495069
1662530400,2022-09-07 06:00:00,ERG/USDT,4.553,4.6014,4.4736,4.6014,16721.6893,75509.82453406
1662526800,2022-09-07 05:00:00,ERG/USDT,4.7058,4.7132,4.522,4.554,16090.2211,74204.95759447
1662523200,2022-09-07 04:00:00,ERG/USDT,4.6287,4.75,4.6014,4.6934,8593.5564,40135.24721297
1662519600,2022-09-07 03:00:00,ERG/USDT,4.3559,4.7171,4.31,4.6276,39720.4219,177294.47526358
1662516000,2022-09-07 02:00:00,ERG/USDT,4.5138,4.5138,4.3456,4.3461,12612.8242,55778.75324188
1662512400,2022-09-07 01:00:00,ERG/USDT,4.6094,4.6094,4.4689,4.499,13890.5047,63112.09539473
1662508800,2022-09-07 00:00:00,ERG/USDT,4.7,4.7171,4.6002,4.6094,8171.546,38087.54264298
1662505200,2022-09-06 23:00:00,ERG/USDT,4.755,4.81,4.6935,4.7,10669.2862,50447.81992775
1662501600,2022-09-06 22:00:00,ERG/USDT,4.6316,4.94,4.6308,4.7552,38463.2756,185761.14893018
1662498000,2022-09-06 21:00:00,ERG/USDT,4.5926,4.9829,4.56,4.635,70868.518,334150.37324669
1662494400,2022-09-06 20:00:00,ERG/USDT,4.454,4.5927,4.4176,4.5927,27791.1014,124510.28389593
1662490800,2022-09-06 19:00:00,ERG/USDT,4.3229,4.5909,4.3,4.444,42440.6469,189003.89069078
1662487200,2022-09-06 18:00:00,ERG/USDT,4.683,4.7078,4.3,4.3094,69867.4573,308463.76379742
1662483600,2022-09-06 17:00:00,ERG/USDT,5.0082,5.0329,4.61,4.6931,41726.552,199978.93358057
1662480000,2022-09-06 16:00:00,ERG/USDT,5.0111,5.1,5,5.006,10007.3066,50331.42798266
1662476400,2022-09-06 15:00:00,ERG/USDT,4.94,5.09,4.935,5.0029,17271.8866,86684.66416453
1662472800,2022-09-06 14:00:00,ERG/USDT,5.05,5.1,4.9214,4.9534,15598.0655,78365.20162159
1662469200,2022-09-06 13:00:00,ERG/USDT,4.9241,5.05,4.9226,5.05,13227.1741,65917.29748693
1662465600,2022-09-06 12:00:00,ERG/USDT,5.1333,5.1884,4.9201,4.9413,32280.7682,163589.29781132
1662462000,2022-09-06 11:00:00,ERG/USDT,5.1965,5.2196,5.1323,5.1333,17930.7709,92588.81069325
1662458400,2022-09-06 10:00:00,ERG/USDT,5.1899,5.2504,5.1661,5.1965,9891.0147,51377.85886818
1662454800,2022-09-06 09:00:00,ERG/USDT,5.2227,5.2367,5.18,5.1801,18177.2857,94315.56185518
1662451200,2022-09-06 08:00:00,ERG/USDT,5.2201,5.365,5.1739,5.2227,20254.55561275,105847.322583189
1662447600,2022-09-06 07:00:00,ERG/USDT,5.202,5.3,5.2,5.22,14075.2782,73687.59280961
1662444000,2022-09-06 06:00:00,ERG/USDT,5.1201,5.226,5.12,5.22,19660.3127,101753.43287692
1662440400,2022-09-06 05:00:00,ERG/USDT,5.1132,5.1499,5.1055,5.1201,13053.2535,66999.22528194
1662436800,2022-09-06 04:00:00,ERG/USDT,5.0265,5.1315,5.0145,5.1132,13904.4544,70742.99437222
1662433200,2022-09-06 03:00:00,ERG/USDT,4.9499,5.0956,4.9329,5.0158,8082.0097,40351.29159577
1662429600,2022-09-06 02:00:00,ERG/USDT,4.9277,5.1,4.895,4.9401,21396.8612,106474.21833083
1662426000,2022-09-06 01:00:00,ERG/USDT,5.0392,5.06,4.8798,4.9179,16446.2785,81442.79172705
1662422400,2022-09-06 00:00:00,ERG/USDT,5.0852,5.1,4.9948,5.019,18887.7231,95329.72279621
1662418800,2022-09-05 23:00:00,ERG/USDT,5.0081,5.1,4.9552,5.0999,18933.674,95357.77804904
1662415200,2022-09-05 22:00:00,ERG/USDT,4.9538,5.1999,4.923,5.0104,47965.9580205,242511.4994818971
1662411600,2022-09-05 21:00:00,ERG/USDT,4.9202,5,4.871,4.9398,36207.52068309,178780.25873336932
1662408000,2022-09-05 20:00:00,ERG/USDT,4.8748,4.99,4.8428,4.9202,27876.3415,137046.78631184
1662404400,2022-09-05 19:00:00,ERG/USDT,4.9009,4.9999,4.815,4.8737,16072.7607,78617.17159007
1662400800,2022-09-05 18:00:00,ERG/USDT,4.9458,4.9999,4.75,4.9159,36117.3053,175493.19386953
1662397200,2022-09-05 17:00:00,ERG/USDT,4.7409,4.97,4.739,4.9458,53557.7794,261379.57770104
1662393600,2022-09-05 16:00:00,ERG/USDT,4.6789,4.77,4.6055,4.7383,17823.51285258,83706.662157597718
1662390000,2022-09-05 15:00:00,ERG/USDT,4.6033,4.679,4.5855,4.6787,8527.7962,39459.98561261
1662386400,2022-09-05 14:00:00,ERG/USDT,4.4484,4.6783,4.4401,4.6033,18987.114,86707.26065135
1662382800,2022-09-05 13:00:00,ERG/USDT,4.4216,4.4652,4.4142,4.4652,8516.3469,37827.3252838
1662379200,2022-09-05 12:00:00,ERG/USDT,4.406,4.4701,4.4051,4.4366,9139.1111,40510.00791842
1662375600,2022-09-05 11:00:00,ERG/USDT,4.3072,4.4324,4.307,4.4082,7810.8396,34378.18227864
1662372000,2022-09-05 10:00:00,ERG/USDT,4.294,4.5,4.282,4.3072,19128.1827,83784.05422899
1662368400,2022-09-05 09:00:00,ERG/USDT,4.3383,4.36,4.2689,4.2821,6813.7252,29274.67611858
1662364800,2022-09-05 08:00:00,ERG/USDT,4.3236,4.4,4.3005,4.338,6447.9161,28150.27670485
1662361200,2022-09-05 07:00:00,ERG/USDT,4.3083,4.4,4.2885,4.322,9066.9677,39404.43241238
1662357600,2022-09-05 06:00:00,ERG/USDT,4.2649,4.3522,4.2402,4.3222,7847.7437,33746.52921739
1662354000,2022-09-05 05:00:00,ERG/USDT,4.4156,4.4156,4.2511,4.2511,8857.2733,38139.52653801
1662350400,2022-09-05 04:00:00,ERG/USDT,4.4519,4.5,4.2599,4.4306,20459.7419,89199.76115417
1662346800,2022-09-05 03:00:00,ERG/USDT,4.4549,4.471,4.3792,4.453,3350.6711,14811.54328702
1662343200,2022-09-05 02:00:00,ERG/USDT,4.4249,4.51,4.409,4.474,7365.5674,32921.64505094
1662339600,2022-09-05 01:00:00,ERG/USDT,4.3594,4.5,4.3502,4.4249,11724.602,52082.1135477
1662336000,2022-09-05 00:00:00,ERG/USDT,4.501,4.5219,4.2911,4.347,28572.5398,125455.20380661
1662332400,2022-09-04 23:00:00,ERG/USDT,4.6081,4.6163,4.501,4.506,9496.1129,43125.10330324
1662328800,2022-09-04 22:00:00,ERG/USDT,4.5562,4.6374,4.5269,4.608,11767.3475,53865.01301169
1662325200,2022-09-04 21:00:00,ERG/USDT,4.6409,4.65,4.5459,4.5459,9037.4599,41579.6891724
1662321600,2022-09-04 20:00:00,ERG/USDT,4.556,4.664,4.48,4.6406,15911.6556,72428.93201885
1662318000,2022-09-04 19:00:00,ERG/USDT,4.5893,4.6013,4.5051,4.568,9942.1242,45311.96878292
1662314400,2022-09-04 18:00:00,ERG/USDT,4.5468,4.6637,4.4801,4.607,12556.8253,57548.45140561
1662310800,2022-09-04 17:00:00,ERG/USDT,4.511,4.7537,4.4957,4.5468,26629.2752,123049.00349385
1662307200,2022-09-04 16:00:00,ERG/USDT,4.5388,4.5533,4.429,4.511,15868.4341,71407.7740574
1662303600,2022-09-04 15:00:00,ERG/USDT,4.4367,4.56,4.4228,4.524,11012.5542,49670.18316289
1662300000,2022-09-04 14:00:00,ERG/USDT,4.5374,4.665,4.31,4.4355,38737.2756,173044.06970723
1662296400,2022-09-04 13:00:00,ERG/USDT,4.5359,4.5924,4.3838,4.5305,15697.5909,70877.85979326
1662292800,2022-09-04 12:00:00,ERG/USDT,4.5237,4.6566,4.25,4.539,60027.7533,266977.50711959
1662289200,2022-09-04 11:00:00,ERG/USDT,4.71,4.75,4.3963,4.5291,41787.1146,191951.22571917
1662285600,2022-09-04 10:00:00,ERG/USDT,4.4818,4.8,4.282,4.71,49305.759,225773.10986657
1662282000,2022-09-04 09:00:00,ERG/USDT,4.445,4.5001,4.403,4.4603,14385.4957,64092.11606109
1662278400,2022-09-04 08:00:00,ERG/USDT,4.3488,4.5292,4.304,4.446,11592.2977,51125.71220061
1662274800,2022-09-04 07:00:00,ERG/USDT,4.384,4.396,4.2511,4.3375,11652.852,50416.46533537
1662271200,2022-09-04 06:00:00,ERG/USDT,4.4686,4.55,4.3801,4.3845,17914.4861,80383.48121283
1662267600,2022-09-04 05:00:00,ERG/USDT,4.3195,4.501,4.318,4.488,23849.4748,105490.05000179
1662264000,2022-09-04 04:00:00,ERG/USDT,4.2607,4.349,4.2024,4.3208,8798.1865,37634.04688169
1662260400,2022-09-04 03:00:00,ERG/USDT,4.167,4.2741,4.131,4.2607,10693.8578,45213.45534107
1662256800,2022-09-04 02:00:00,ERG/USDT,4.184,4.2,4.1078,4.1664,4900.1183,20352.62117802
1662253200,2022-09-04 01:00:00,ERG/USDT,4.1531,4.2,4.1002,4.184,19841.1282,82212.8615847
1662249600,2022-09-04 00:00:00,ERG/USDT,4.2204,4.3684,4.141,4.1416,27785.1612,117373.0690244
1662246000,2022-09-03 23:00:00,ERG/USDT,4.4024,4.4024,4.2001,4.2124,22306.694,95451.23396175
1662242400,2022-09-03 22:00:00,ERG/USDT,4.385,4.5827,4.385,4.4141,23089.084,103087.79771882
1662238800,2022-09-03 21:00:00,ERG/USDT,4.2846,4.4373,4.2299,4.385,22679.8752,98503.6236323
1662235200,2022-09-03 20:00:00,ERG/USDT,4.48,4.6371,4.01,4.2949,118648.57609549,514306.4021256349
1662231600,2022-09-03 19:00:00,ERG/USDT,4.5801,4.639,4.48,4.48,32247.7298,146620.31329263
1662228000,2022-09-03 18:00:00,ERG/USDT,4.5316,4.6605,4.48,4.5999,59654.9226,271272.33632117
1662224400,2022-09-03 17:00:00,ERG/USDT,4.3075,4.5619,4.2999,4.541,56268.7926,249038.93397225
1662220800,2022-09-03 16:00:00,ERG/USDT,4.1369,4.446,3.9868,4.3213,80167.47686022,337913.615262055396
1662217200,2022-09-03 15:00:00,ERG/USDT,3.8767,4.1447,3.8739,4.1237,33912.35290105,135644.887298369
1662213600,2022-09-03 14:00:00,ERG/USDT,3.883,3.9,3.8401,3.876,9256.9565,35841.97840142
1662210000,2022-09-03 13:00:00,ERG/USDT,3.8569,3.889,3.802,3.8667,15696.0109,60568.14991331
1662206400,2022-09-03 12:00:00,ERG/USDT,3.8199,3.8666,3.804,3.8569,6012.3753,23048.9793141
1662202800,2022-09-03 11:00:00,ERG/USDT,3.7714,3.8896,3.7653,3.81,7960.0722,30404.24588569
1662199200,2022-09-03 10:00:00,ERG/USDT,3.7099,3.7872,3.7022,3.7654,3346.9733,12526.92551336
1662195600,2022-09-03 09:00:00,ERG/USDT,3.7208,3.7264,3.701,3.7011,2986.0223,11081.72711793
1662192000,2022-09-03 08:00:00,ERG/USDT,3.7162,3.7628,3.702,3.711,6421.3282,23884.78616381
1662188400,2022-09-03 07:00:00,ERG/USDT,3.8407,3.849,3.7166,3.7166,7760.6285,29332.34576195
1662184800,2022-09-03 06:00:00,ERG/USDT,3.7443,3.8407,3.732,3.8405,8705.9044,33086.73777034
1662181200,2022-09-03 05:00:00,ERG/USDT,3.7922,3.822,3.7034,3.7509,6760.8256,25395.37695457
1662177600,2022-09-03 04:00:00,ERG/USDT,3.8009,3.8475,3.7705,3.7865,4474.8443,17011.46688438
1662174000,2022-09-03 03:00:00,ERG/USDT,3.83,3.9145,3.7307,3.8009,9956.1706,37860.6648473
1662170400,2022-09-03 02:00:00,ERG/USDT,3.9297,3.9354,3.78,3.8251,16101.1093,61940.14027677
1662166800,2022-09-03 01:00:00,ERG/USDT,3.6357,3.95,3.6312,3.95,40094.3064343,152096.556549308324
1662163200,2022-09-03 00:00:00,ERG/USDT,3.496,3.6726,3.483,3.6304,19849.0161,71157.52777035
1662159600,2022-09-02 23:00:00,ERG/USDT,3.488,3.5168,3.4761,3.5018,1818.8104,6364.70162923
1662156000,2022-09-02 22:00:00,ERG/USDT,3.4832,3.5196,3.4291,3.488,16479.2547,57526.87549689
1662152400,2022-09-02 21:00:00,ERG/USDT,3.4122,3.52,3.4122,3.484,11012.1717,38288.93422009
1662148800,2022-09-02 20:00:00,ERG/USDT,3.5421,3.5937,3.3901,3.4252,27409.3554,95294.88766089
1662145200,2022-09-02 19:00:00,ERG/USDT,3.3032,3.66,3.3032,3.5421,63268.45541145,220354.344765238424
1662141600,2022-09-02 18:00:00,ERG/USDT,3.2741,3.316,3.27,3.3032,3629.897,11960.97947899
1662138000,2022-09-02 17:00:00,ERG/USDT,3.35,3.35,3.23,3.2878,11320.5549,37190.86353356
1662134400,2022-09-02 16:00:00,ERG/USDT,3.3319,3.38,3.3075,3.3423,10990.7531,36779.32735195
1662130800,2022-09-02 15:00:00,ERG/USDT,3.3158,3.3472,3.3001,3.3368,6334.2017,21069.05807204
1662127200,2022-09-02 14:00:00,ERG/USDT,3.2716,3.3724,3.2669,3.2989,10635.2223,35376.74194445
1662123600,2022-09-02 13:00:00,ERG/USDT,3.2821,3.3103,3.2482,3.2716,7635.2394,25058.17514542
1662120000,2022-09-02 12:00:00,ERG/USDT,3.2798,3.3185,3.236,3.28,5088.9656,16640.78212089
1662116400,2022-09-02 11:00:00,ERG/USDT,3.2746,3.285,3.27,3.2715,5203.4123,17039.09941757
1662112800,2022-09-02 10:00:00,ERG/USDT,3.2849,3.2874,3.2699,3.2826,4781.8186,15661.6349077
1662109200,2022-09-02 09:00:00,ERG/USDT,3.2422,3.2999,3.236,3.2837,4808.3104,15748.47029498
1662105600,2022-09-02 08:00:00,ERG/USDT,3.2987,3.36,3.208,3.2588,12192.9932,39878.02502422
1662102000,2022-09-02 07:00:00,ERG/USDT,3.25,3.33,3.25,3.2817,12495.7861,41254.70228833
1662098400,2022-09-02 06:00:00,ERG/USDT,3.246,3.25,3.2326,3.247,956.9519,3101.31685915
1662094800,2022-09-02 05:00:00,ERG/USDT,3.247,3.2621,3.2357,3.247,618.9693,2009.57748658
1662091200,2022-09-02 04:00:00,ERG/USDT,3.2537,3.2776,3.2327,3.2538,2540.5896,8253.00115618
1662087600,2022-09-02 03:00:00,ERG/USDT,3.2272,3.2839,3.2162,3.2537,8911.8362,28918.63762334
1662084000,2022-09-02 02:00:00,ERG/USDT,3.2109,3.2432,3.2023,3.215,2219.4495,7155.09764002
1662080400,2022-09-02 01:00:00,ERG/USDT,3.2179,3.2405,3.2,3.2115,2918.1426,9372.06639773
1662076800,2022-09-02 00:00:00,ERG/USDT,3.272,3.2769,3.2179,3.2257,3073.9947,9988.78138317
1662073200,2022-09-01 23:00:00,ERG/USDT,3.2713,3.289,3.253,3.272,2485.96,8141.43165328
1662069600,2022-09-01 22:00:00,ERG/USDT,3.2691,3.3099,3.24,3.2783,6915.7794,22701.92780683
1662066000,2022-09-01 21:00:00,ERG/USDT,3.2996,3.3,3.1986,3.2671,18171.8933,58828.25419163
1662062400,2022-09-01 20:00:00,ERG/USDT,3.2209,3.3,3.2004,3.2999,27774.8405,91059.30121623
1662058800,2022-09-01 19:00:00,ERG/USDT,3.195,3.221,3.195,3.221,1642.6667,5269.31403548
1662055200,2022-09-01 18:00:00,ERG/USDT,3.2174,3.22,3.1945,3.1953,1109.2887,3557.92858287
1662051600,2022-09-01 17:00:00,ERG/USDT,3.1748,3.2188,3.1678,3.2061,3079.1924,9859.688621
1662048000,2022-09-01 16:00:00,ERG/USDT,3.1749,3.1812,3.1619,3.1677,2922.7124,9269.96517716
1662044400,2022-09-01 15:00:00,ERG/USDT,3.1595,3.2,3.1538,3.1688,3216.19,10217.09465533
1662040800,2022-09-01 14:00:00,ERG/USDT,3.1775,3.205,3.1576,3.1595,4385.2429,13957.68624196
1662037200,2022-09-01 13:00:00,ERG/USDT,3.1662,3.215,3.158,3.1803,5046.7983,16092.48297619
1662033600,2022-09-01 12:00:00,ERG/USDT,3.18,3.188,3.158,3.1664,3037.1576,9635.18857919
1662030000,2022-09-01 11:00:00,ERG/USDT,3.1835,3.1908,3.1761,3.18,2371.877,7547.92448283
1662026400,2022-09-01 10:00:00,ERG/USDT,3.1689,3.2117,3.159,3.191,4307.0377,13710.05404497
1662022800,2022-09-01 09:00:00,ERG/USDT,3.1601,3.171,3.159,3.1606,2010.8541,6359.67671052
1662019200,2022-09-01 08:00:00,ERG/USDT,3.1632,3.1822,3.159,3.1592,5410.2847,17103.9309058
1662015600,2022-09-01 07:00:00,ERG/USDT,3.1675,3.1787,3.158,3.1738,1605.3199,5083.66685888
1662012000,2022-09-01 06:00:00,ERG/USDT,3.1826,3.19,3.1676,3.1676,1629.7985,5173.8110279
1662008400,2022-09-01 05:00:00,ERG/USDT,3.193,3.204,3.185,3.1865,1288.6418,4113.35595684
1662004800,2022-09-01 04:00:00,ERG/USDT,3.175,3.2098,3.1744,3.1936,1696.144,5416.71384857
1662001200,2022-09-01 03:00:00,ERG/USDT,3.2005,3.2117,3.175,3.1809,2534.1951,8094.82688117
1661997600,2022-09-01 02:00:00,ERG/USDT,3.202,3.2355,3.18,3.207,6778.0434,21723.06356389
1661994000,2022-09-01 01:00:00,ERG/USDT,3.2123,3.2285,3.2,3.203,962.5253,3097.06049827
1661990400,2022-09-01 00:00:00,ERG/USDT,3.2055,3.233,3.1967,3.2026,2725.6357,8775.90531579
1661986800,2022-08-31 23:00:00,ERG/USDT,3.2378,3.2405,3.185,3.2068,3573.2626,11478.62713104
1661983200,2022-08-31 22:00:00,ERG/USDT,3.258,3.2685,3.216,3.239,6302.5803,20410.28583882
1661979600,2022-08-31 21:00:00,ERG/USDT,3.2468,3.27,3.2384,3.257,2995.0329,9762.73212899
1661976000,2022-08-31 20:00:00,ERG/USDT,3.225,3.264,3.225,3.248,4314.5814,14015.61408618
1661972400,2022-08-31 19:00:00,ERG/USDT,3.2079,3.2776,3.1955,3.232,4046.8855,13060.20624984
1661968800,2022-08-31 18:00:00,ERG/USDT,3.205,3.226,3.1884,3.208,8218.4719,26337.08666642
1661965200,2022-08-31 17:00:00,ERG/USDT,3.269,3.2747,3.1701,3.2,16490.066,53026.80584218
1661961600,2022-08-31 16:00:00,ERG/USDT,3.2869,3.2999,3.253,3.2691,4742.0925,15543.53572331
1661958000,2022-08-31 15:00:00,ERG/USDT,3.2691,3.386,3.2349,3.2825,19681.4735,64566.96727059
1661954400,2022-08-31 14:00:00,ERG/USDT,3.2691,3.2756,3.269,3.275,1633.0083,5343.01283383
1661950800,2022-08-31 13:00:00,ERG/USDT,3.2609,3.3199,3.2527,3.2691,4920.8736,16172.41673769
1661947200,2022-08-31 12:00:00,ERG/USDT,3.2637,3.28,3.2522,3.2526,3845.786,12527.46336782
1661943600,2022-08-31 11:00:00,ERG/USDT,3.2551,3.28,3.248,3.2522,2634.9324,8604.18374692
1661940000,2022-08-31 10:00:00,ERG/USDT,3.2606,3.2776,3.2392,3.2615,1076.6859,3507.22385005
1661936400,2022-08-31 09:00:00,ERG/USDT,3.2771,3.2843,3.2544,3.2616,1470.9281,4816.2687517
1661932800,2022-08-31 08:00:00,ERG/USDT,3.2248,3.2843,3.2221,3.2843,5204.3649,16924.66181999
1661929200,2022-08-31 07:00:00,ERG/USDT,3.2755,3.3115,3.18,3.2363,7152.4595,23027.48273631
1661925600,2022-08-31 06:00:00,ERG/USDT,3.241,3.2938,3.2376,3.273,1564.90977833,5122.881585575672
1661922000,2022-08-31 05:00:00,ERG/USDT,3.2361,3.267,3.2279,3.2356,4557.28938968,14823.279002599089
1661918400,2022-08-31 04:00:00,ERG/USDT,3.3385,3.3532,3.22,3.2361,16338.00699574,53390.119255317276
1661914800,2022-08-31 03:00:00,ERG/USDT,3.3339,3.3995,3.2991,3.3381,15432.30553195,51889.339254373067
1661911200,2022-08-31 02:00:00,ERG/USDT,3.2788,3.3497,3.2664,3.3216,11117.73295167,36778.160728989333
1661907600,2022-08-31 01:00:00,ERG/USDT,3.2621,3.2964,3.2518,3.2758,1305.37698843,4268.229434957233
1661904000,2022-08-31 00:00:00,ERG/USDT,3.2399,3.2964,3.233,3.2569,3911.98107398,12784.739410794417
1661900400,2022-08-30 23:00:00,ERG/USDT,3.252,3.2706,3.233,3.233,2056.53161678,6685.011750133695
1661896800,2022-08-30 22:00:00,ERG/USDT,3.201,3.275,3.1885,3.2604,17268.16095306,55654.460676873555
1661893200,2022-08-30 21:00:00,ERG/USDT,3.1811,3.2698,3.174,3.2006,11137.08855131,35779.395362381191
1661889600,2022-08-30 20:00:00,ERG/USDT,3.1873,3.1944,3.18,3.1862,1849.69402441,5899.086852850107
1661886000,2022-08-30 19:00:00,ERG/USDT,3.1201,3.2084,3.1201,3.1831,3726.84902777,11817.004443641999
1661882400,2022-08-30 18:00:00,ERG/USDT,3.1359,3.147,3.1201,3.1206,5868.19233426,18370.256887027444
1661878800,2022-08-30 17:00:00,ERG/USDT,3.1619,3.169,3.1321,3.1415,6057.78976254,19082.540451590098
1661875200,2022-08-30 16:00:00,ERG/USDT,3.1834,3.2087,3.154,3.1549,2489.99109271,7927.46656360633
1661871600,2022-08-30 15:00:00,ERG/USDT,3.1773,3.2045,3.1619,3.181,5001.20207611,15927.232250956121
1661868000,2022-08-30 14:00:00,ERG/USDT,3.2401,3.2611,3.1501,3.1734,12929.937389,41135.671386127074
1661864400,2022-08-30 13:00:00,ERG/USDT,3.1747,3.3888,3.1731,3.2402,16382.74196396,53663.156407050314
1661860800,2022-08-30 12:00:00,ERG/USDT,3.2062,3.207,3.15,3.1818,10313.17803256,32632.169407121523
1661857200,2022-08-30 11:00:00,ERG/USDT,3.1764,3.2076,3.17,3.2058,4819.96071384,15411.085356767352
1661853600,2022-08-30 10:00:00,ERG/USDT,3.1844,3.1937,3.176,3.1771,1033.70474179,3289.984589599643
1661850000,2022-08-30 09:00:00,ERG/USDT,3.2043,3.2067,3.1776,3.1845,2334.97760022,7466.433375643218
1661846400,2022-08-30 08:00:00,ERG/USDT,3.2339,3.2476,3.2044,3.2044,2464.07185051,7948.079149846181
1661842800,2022-08-30 07:00:00,ERG/USDT,3.2033,3.2401,3.2027,3.234,1923.16127017,6204.317057546672
1661839200,2022-08-30 06:00:00,ERG/USDT,3.2296,3.233,3.1596,3.2112,2447.18396519,7834.668764800132
1661835600,2022-08-30 05:00:00,ERG/USDT,3.2382,3.2568,3.225,3.225,892.08182982,2891.148724523341
1661832000,2022-08-30 04:00:00,ERG/USDT,3.1589,3.2507,3.1577,3.2449,7650.17752746,24705.955155965678
1661828400,2022-08-30 03:00:00,ERG/USDT,3.1611,3.1736,3.1539,3.1561,3167.6763146,10015.95088669294
1661824800,2022-08-30 02:00:00,ERG/USDT,3.1533,3.1751,3.1375,3.161,3034.94646299,9576.787361230847
1661821200,2022-08-30 01:00:00,ERG/USDT,3.1499,3.181,3.1216,3.1534,7527.02495181,23672.231378950024
1661817600,2022-08-30 00:00:00,ERG/USDT,3.2178,3.2178,3.12,3.1499,12928.69437774,40821.01962109124
1661814000,2022-08-29 23:00:00,ERG/USDT,3.1999,3.2178,3.16,3.2178,4563.27706626,14556.767232816502
1661810400,2022-08-29 22:00:00,ERG/USDT,3.2,3.2129,3.189,3.1989,2322.15416893,7448.567246136528
1661806800,2022-08-29 21:00:00,ERG/USDT,3.1901,3.22,3.1843,3.2,2255.97607209,7222.446966985013
1661803200,2022-08-29 20:00:00,ERG/USDT,3.2011,3.2101,3.15,3.2083,7229.44049745,22962.888496900192
1661799600,2022-08-29 19:00:00,ERG/USDT,3.2385,3.2442,3.2,3.2,2707.55466911,8728.666784347905
1661796000,2022-08-29 18:00:00,ERG/USDT,3.2381,3.2413,3.2111,3.2369,3044.83258652,9841.974096823097
1661792400,2022-08-29 17:00:00,ERG/USDT,3.2399,3.264,3.233,3.2405,1556.07105064,5052.427734213075
1661788800,2022-08-29 16:00:00,ERG/USDT,3.1581,3.2477,3.1522,3.2407,7901.80859202,25289.869079703177
1661785200,2022-08-29 15:00:00,ERG/USDT,3.1378,3.1592,3.1361,3.1581,8676.65168235,27392.142561094773
1661781600,2022-08-29 14:00:00,ERG/USDT,3.2882,3.3097,3.1207,3.1374,38315.60147151,123360.430209895611
1661778000,2022-08-29 13:00:00,ERG/USDT,3.2413,3.31,3.2178,3.2917,5469.4215319,17840.39429448625
1661774400,2022-08-29 12:00:00,ERG/USDT,3.2212,3.2843,3.21,3.2414,5377.00226824,17426.24026570848
1661770800,2022-08-29 11:00:00,ERG/USDT,3.2352,3.2352,3.2101,3.2102,2886.8067181,9301.341922138456
1661767200,2022-08-29 10:00:00,ERG/USDT,3.2368,3.2748,3.225,3.2352,3602.46752892,11651.323370891618
1661763600,2022-08-29 09:00:00,ERG/USDT,3.2249,3.245,3.22,3.2322,1830.33463759,5920.313338839051
1661760000,2022-08-29 08:00:00,ERG/USDT,3.295,3.304,3.225,3.2336,3706.4147926,12085.737398146339
1661756400,2022-08-29 07:00:00,ERG/USDT,3.2957,3.306,3.2179,3.295,6408.32394733,21028.75801851842
1661752800,2022-08-29 06:00:00,ERG/USDT,3.2154,3.3672,3.2154,3.2958,12618.64562826,41631.636481248071
1661749200,2022-08-29 05:00:00,ERG/USDT,3.2102,3.2297,3.21,3.2108,1395.00685472,4482.630243385974
1661745600,2022-08-29 04:00:00,ERG/USDT,3.2012,3.2328,3.2012,3.2211,1680.17089621,5401.341020805597
1661742000,2022-08-29 03:00:00,ERG/USDT,3.2011,3.22,3.201,3.2147,4693.18184951,15054.72627307664
1661738400,2022-08-29 02:00:00,ERG/USDT,3.2129,3.2223,3.201,3.2107,2501.60602867,8013.887292827386
