https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFDAI,Volume USDT
1657065600,2022-07-06 00:00:00,YFDAI/USDT,24.79,25.11,24.35,24.88,20.2348,501.019449
1657062000,2022-07-05 23:00:00,YFDAI/USDT,25.16,25.37,24.61,25.06,16.73137741,415.9439558946
1657058400,2022-07-05 22:00:00,YFDAI/USDT,25.39,25.5,25.37,25.5,7.6238,194.125432
1657054800,2022-07-05 21:00:00,YFDAI/USDT,25.46,25.64,24.88,25.05,19.2362,484.399034
1657051200,2022-07-05 20:00:00,YFDAI/USDT,26.19,27.12,25.49,25.72,129.5685497,3406.1601056252
1657047600,2022-07-05 19:00:00,YFDAI/USDT,26.13,26.67,25.8,26.67,10.32817909,272.7377003263
1657044000,2022-07-05 18:00:00,YFDAI/USDT,25.22,25.65,25.22,25.65,2.4191,61.463394
1657040400,2022-07-05 17:00:00,YFDAI/USDT,24.99,25.63,24.88,25.63,31.4658,797.655988
1657036800,2022-07-05 16:00:00,YFDAI/USDT,25.4,25.47,24.88,24.99,5.06192225,127.0920417187
1657033200,2022-07-05 15:00:00,YFDAI/USDT,24.99,25,24.89,24.89,9.6866,241.483657
1657029600,2022-07-05 14:00:00,YFDAI/USDT,24.91,25.76,24.89,24.9,21.14939651,533.6959824129
1657026000,2022-07-05 13:00:00,YFDAI/USDT,24.7,24.91,24.57,24.88,8.68602128,214.7814445931
1657022400,2022-07-05 12:00:00,YFDAI/USDT,24.78,25.3,24.7,24.71,20.3952,512.763932
1657018800,2022-07-05 11:00:00,YFDAI/USDT,24.78,25.7,24.7,24.78,25.70902119,644.775301583
1657015200,2022-07-05 10:00:00,YFDAI/USDT,24.91,25.24,24.78,24.78,8.2738,205.783281
1657011600,2022-07-05 09:00:00,YFDAI/USDT,24.79,25.4,24.79,24.92,15.56378543,392.206012922
1657008000,2022-07-05 08:00:00,YFDAI/USDT,25.3,25.44,24.9,25.02,14.6747,367.700369
1657004400,2022-07-05 07:00:00,YFDAI/USDT,24.7,25.79,24.7,25.79,12.56776024,314.0254087824
1657000800,2022-07-05 06:00:00,YFDAI/USDT,25.61,25.61,24.69,25.11,9.752,241.935589
1656997200,2022-07-05 05:00:00,YFDAI/USDT,25.54,25.65,25.5,25.65,11.39748382,291.180289983
1656993600,2022-07-05 04:00:00,YFDAI/USDT,24.55,25.57,24.26,25.44,18.0824,455.584957
1656990000,2022-07-05 03:00:00,YFDAI/USDT,24.75,24.84,24.25,24.25,6.6004,162.920501
1656986400,2022-07-05 02:00:00,YFDAI/USDT,24.41,24.86,24.02,24.86,53.60137047,1296.3142469244
1656982800,2022-07-05 01:00:00,YFDAI/USDT,24.93,25.58,24.3,24.3,69.56029058,1755.744417822
1656979200,2022-07-05 00:00:00,YFDAI/USDT,24.49,25.01,24.31,25.01,11.962,292.333491
1656975600,2022-07-04 23:00:00,YFDAI/USDT,24.53,25.02,24.3,24.34,30.35471926,750.5891858852
1656972000,2022-07-04 22:00:00,YFDAI/USDT,24.84,25.01,24.44,25.01,9.72886269,241.9517798503
1656968400,2022-07-04 21:00:00,YFDAI/USDT,24.3,25.02,24.01,25.02,133.25920365,3268.7392549056
1656964800,2022-07-04 20:00:00,YFDAI/USDT,24.01,24.9,24,24.87,17.76770877,436.7629047944
1656961200,2022-07-04 19:00:00,YFDAI/USDT,24.55,24.71,23.84,24.47,19.51954232,475.830607773
1656957600,2022-07-04 18:00:00,YFDAI/USDT,23.67,25.38,23.44,24.69,47.78538276,1157.0542783371
1656954000,2022-07-04 17:00:00,YFDAI/USDT,24.25,25.41,23.92,23.93,60.70310935,1487.197297689
1656950400,2022-07-04 16:00:00,YFDAI/USDT,25.63,25.99,24.22,24.23,79.44929949,1961.7557777808
1656946800,2022-07-04 15:00:00,YFDAI/USDT,24.97,26.34,24.8,26.01,161.4399223,4141.5360742271
1656943200,2022-07-04 14:00:00,YFDAI/USDT,24.55,25.27,24.5,25.27,69.1449594,1731.7398137428
1656939600,2022-07-04 13:00:00,YFDAI/USDT,24.08,25.29,24.08,24.54,156.00634816,3866.4027670227
1656936000,2022-07-04 12:00:00,YFDAI/USDT,24.64,25.27,23.63,24.19,183.40921085,4481.3819173939
1656932400,2022-07-04 11:00:00,YFDAI/USDT,24.88,25.03,24.02,24.64,19.16755517,470.3032213916
1656928800,2022-07-04 10:00:00,YFDAI/USDT,25.24,25.24,23.46,24.69,412.98688977,9965.1040022625
1656925200,2022-07-04 09:00:00,YFDAI/USDT,25.55,25.64,25.16,25.37,53.75452251,1369.3678038058
1656921600,2022-07-04 08:00:00,YFDAI/USDT,25.32,25.61,25.05,25.16,8.91700845,224.9569918852
1656918000,2022-07-04 07:00:00,YFDAI/USDT,24.8,25.64,24.8,25.05,13.24973341,332.6574317556
1656914400,2022-07-04 06:00:00,YFDAI/USDT,25.47,25.65,24.8,24.86,29.6556,749.523499
1656910800,2022-07-04 05:00:00,YFDAI/USDT,25.03,25.77,25.03,25.47,21.45950222,549.521479803
1656907200,2022-07-04 04:00:00,YFDAI/USDT,25.62,25.62,25.28,25.28,8.3485,213.588164
1656903600,2022-07-04 03:00:00,YFDAI/USDT,25.62,25.62,25.62,25.62,0.0318,0.814716
1656900000,2022-07-04 02:00:00,YFDAI/USDT,25.16,25.62,25.15,25.62,10.28267456,261.3116649296
1656896400,2022-07-04 01:00:00,YFDAI/USDT,25.43,25.58,24.82,25.15,51.37889968,1280.0084398688
1656892800,2022-07-04 00:00:00,YFDAI/USDT,25.34,25.58,25.06,25.1,93.0541,2352.769894
1656889200,2022-07-03 23:00:00,YFDAI/USDT,25.89,25.92,25.3,25.3,13.6145,346.407647
1656885600,2022-07-03 22:00:00,YFDAI/USDT,26.09,26.3,25.01,25.34,92.96148072,2402.995953936
1656882000,2022-07-03 21:00:00,YFDAI/USDT,25.37,26.28,25.04,26.28,65.06742414,1672.5850608212
1656878400,2022-07-03 20:00:00,YFDAI/USDT,25.55,26.14,25.32,26.02,25.54026615,657.1966645736
1656874800,2022-07-03 19:00:00,YFDAI/USDT,25.81,26.28,25.25,26.19,12.66861063,327.8644305564
1656871200,2022-07-03 18:00:00,YFDAI/USDT,25.18,25.82,24.94,25.82,29.4964,740.942467
1656867600,2022-07-03 17:00:00,YFDAI/USDT,24.95,25.82,24.26,25.31,198.37957837,5033.6319913036
1656864000,2022-07-03 16:00:00,YFDAI/USDT,25.23,25.29,23.75,24.5,100.28628975,2463.4939297829
1656860400,2022-07-03 15:00:00,YFDAI/USDT,22.5,25.33,21.23,25.29,533.36360463,12512.5370917587
1656856800,2022-07-03 14:00:00,YFDAI/USDT,27.34,27.99,22,23.63,1079.54965369,26773.2332679441
1656853200,2022-07-03 13:00:00,YFDAI/USDT,28.85,29.2,27.32,27.32,13.55955661,375.6325117273
1656849600,2022-07-03 12:00:00,YFDAI/USDT,28.89,28.89,27.74,28.63,36.66612485,1042.2560879945
1656846000,2022-07-03 11:00:00,YFDAI/USDT,28.24,29.08,27.73,28.84,33.00887054,944.9528648316
1656842400,2022-07-03 10:00:00,YFDAI/USDT,28.68,28.8,27.48,27.71,21.11654785,590.1535077848
1656838800,2022-07-03 09:00:00,YFDAI/USDT,28.58,28.68,28.2,28.68,1.7585774,49.897513832
1656835200,2022-07-03 08:00:00,YFDAI/USDT,28.36,28.78,27.91,28.58,49.7246,1410.785152
1656831600,2022-07-03 07:00:00,YFDAI/USDT,29.36,29.47,28.13,28.31,42.93211112,1239.9122877064
1656828000,2022-07-03 06:00:00,YFDAI/USDT,28.61,30.69,27.72,28.9,300.29199109,8676.0820037252
1656824400,2022-07-03 05:00:00,YFDAI/USDT,29.78,35,28.59,28.99,699.47293494,21749.5450566841
1656820800,2022-07-03 04:00:00,YFDAI/USDT,29.94,29.94,29.09,29.09,12.1923,359.864944
1656817200,2022-07-03 03:00:00,YFDAI/USDT,29.06,30.71,29.06,30.1,22.98332789,685.5389989385
1656813600,2022-07-03 02:00:00,YFDAI/USDT,29.03,29.56,29,29.53,5.4834,160.728265
1656810000,2022-07-03 01:00:00,YFDAI/USDT,29.37,29.54,28.96,28.97,13.42306611,389.8591138894
1656806400,2022-07-03 00:00:00,YFDAI/USDT,29.47,29.52,28.95,28.95,3.13393258,90.9282708748
1656802800,2022-07-02 23:00:00,YFDAI/USDT,29.02,29.49,28.96,29.49,1.4528,42.626095
1656799200,2022-07-02 22:00:00,YFDAI/USDT,29.39,29.55,28.95,28.96,7.4529,216.694921
1656795600,2022-07-02 21:00:00,YFDAI/USDT,28.88,29.34,28.61,28.91,5.07719243,145.9550838962
1656792000,2022-07-02 20:00:00,YFDAI/USDT,28.83,29.38,28.83,28.9,6.01587741,175.1048135085
1656788400,2022-07-02 19:00:00,YFDAI/USDT,28.23,29,28.23,28.83,13.0665,375.735082
1656784800,2022-07-02 18:00:00,YFDAI/USDT,28.83,29.1,28.03,28.13,14.31798955,408.050037905
1656781200,2022-07-02 17:00:00,YFDAI/USDT,27.58,29.13,27.31,28.38,51.06683185,1445.4714425441
1656777600,2022-07-02 16:00:00,YFDAI/USDT,27.63,28.25,27.32,27.48,17.7836748,494.7641296766
1656774000,2022-07-02 15:00:00,YFDAI/USDT,28.14,28.14,27.14,27.14,30.4176,842.873709
1656770400,2022-07-02 14:00:00,YFDAI/USDT,28,28.14,27.7,28.14,16.80076348,468.7135618836
1656766800,2022-07-02 13:00:00,YFDAI/USDT,27.94,28.17,27.77,28,34.14696701,957.663831429
1656763200,2022-07-02 12:00:00,YFDAI/USDT,27.42,27.79,27.17,27.79,16.4877,450.175892
1656759600,2022-07-02 11:00:00,YFDAI/USDT,27.61,27.98,27.42,27.98,19.08614224,529.3166674018
1656756000,2022-07-02 10:00:00,YFDAI/USDT,27.31,27.72,27,27.61,40.15642204,1093.7190136888
1656752400,2022-07-02 09:00:00,YFDAI/USDT,27.13,28.03,27.13,27.72,53.29089526,1489.9177428142
1656748800,2022-07-02 08:00:00,YFDAI/USDT,26.54,27.95,26.15,27.69,83.3429036,2280.4282921065
1656745200,2022-07-02 07:00:00,YFDAI/USDT,26.33,27.57,25.89,26.5,146.8428,3962.842962
1656741600,2022-07-02 06:00:00,YFDAI/USDT,26.69,26.69,25.85,26.45,33.40414018,872.3969204042
1656738000,2022-07-02 05:00:00,YFDAI/USDT,27.27,27.6,25.7,26.79,103.12249537,2758.1677248234
1656734400,2022-07-02 04:00:00,YFDAI/USDT,28.3,28.49,26.89,27.68,27.2252,760.237646
1656730800,2022-07-02 03:00:00,YFDAI/USDT,27.85,28.63,27.85,27.98,13.07445701,368.2090796891
1656727200,2022-07-02 02:00:00,YFDAI/USDT,28.68,29,27.24,27.85,29.44383825,836.49990713
1656723600,2022-07-02 01:00:00,YFDAI/USDT,30.01,30.05,26.96,28.21,999.3318,29782.341998
1656720000,2022-07-02 00:00:00,YFDAI/USDT,30.19,30.5,30.01,30.01,8.9381,270.180216
1656716400,2022-07-01 23:00:00,YFDAI/USDT,30.62,31.02,29.82,30.16,65.37165709,1972.6646519318
1656712800,2022-07-01 22:00:00,YFDAI/USDT,30.55,31.17,29.9,30.64,41.0609506,1268.478851698
1656709200,2022-07-01 21:00:00,YFDAI/USDT,30.05,30.76,29.8,30.56,46.16292953,1401.2628868574
1656705600,2022-07-01 20:00:00,YFDAI/USDT,30.22,30.22,29.8,29.81,15.2268,454.002679
1656702000,2022-07-01 19:00:00,YFDAI/USDT,30.4,30.4,29.8,30.22,21.5888,649.054788
1656698400,2022-07-01 18:00:00,YFDAI/USDT,30.2,30.91,30.11,30.72,10.73080528,327.558756668
1656694800,2022-07-01 17:00:00,YFDAI/USDT,31.12,31.17,30,30.62,164.56298236,4967.2538848632
1656691200,2022-07-01 16:00:00,YFDAI/USDT,30.82,31.15,30.41,30.81,11.57052673,355.8508228376
1656687600,2022-07-01 15:00:00,YFDAI/USDT,30.92,31.5,30.49,30.82,28.79411533,893.7807569254
1656684000,2022-07-01 14:00:00,YFDAI/USDT,31.17,31.59,30.79,30.83,18.03365034,557.8822907474
1656680400,2022-07-01 13:00:00,YFDAI/USDT,31.7,32.26,30.64,31.68,41.46508268,1295.6214238056
1656676800,2022-07-01 12:00:00,YFDAI/USDT,30.71,31.89,30.57,31.69,62.53981208,1977.7899308957
1656673200,2022-07-01 11:00:00,YFDAI/USDT,30.79,30.99,30.13,30.29,13.59800978,415.0793826206
1656669600,2022-07-01 10:00:00,YFDAI/USDT,31.25,31.78,30.14,30.79,84.7627045,2608.2720144411
1656666000,2022-07-01 09:00:00,YFDAI/USDT,31.44,31.69,30.58,30.58,20.16899806,629.517985322
1656662400,2022-07-01 08:00:00,YFDAI/USDT,31.68,31.68,30.44,31.44,50.9065,1584.602922
1656658800,2022-07-01 07:00:00,YFDAI/USDT,31.56,31.99,30.72,31.95,39.0573318,1224.5880407255
1656655200,2022-07-01 06:00:00,YFDAI/USDT,30.61,31.75,30.46,31.43,38.98606551,1209.1232249425
1656651600,2022-07-01 05:00:00,YFDAI/USDT,31.21,31.48,30.47,30.47,24.0913,739.836559
1656648000,2022-07-01 04:00:00,YFDAI/USDT,31.5,31.5,30.29,30.6,12.84787009,393.035711817
1656644400,2022-07-01 03:00:00,YFDAI/USDT,31.51,32.35,31.5,31.59,31.84647258,1011.1912198018
1656640800,2022-07-01 02:00:00,YFDAI/USDT,31.16,32.78,30.99,31.5,316.36720709,10183.2427893758
1656637200,2022-07-01 01:00:00,YFDAI/USDT,30.97,31.95,30.46,31.15,73.34744413,2284.6930512143
1656633600,2022-07-01 00:00:00,YFDAI/USDT,31.41,31.41,30.4,30.98,32.19506937,982.6834157495
1656630000,2022-06-30 23:00:00,YFDAI/USDT,30.16,31.75,29.97,31.49,52.42560342,1630.2158156958
1656626400,2022-06-30 22:00:00,YFDAI/USDT,30.4,30.99,29.97,30.04,104.95871639,3164.4004584174
1656622800,2022-06-30 21:00:00,YFDAI/USDT,30.55,31.05,29.93,30.98,95.86823208,2924.6578375686
1656619200,2022-06-30 20:00:00,YFDAI/USDT,30.45,30.79,29.26,30.63,51.67792952,1541.458654161
1656615600,2022-06-30 19:00:00,YFDAI/USDT,30.36,32.98,29.51,30.55,819.10665156,25451.9906930371
1656612000,2022-06-30 18:00:00,YFDAI/USDT,30.48,31.62,28.7,30.64,795.2199624,23684.1284578791
1656608400,2022-06-30 17:00:00,YFDAI/USDT,32.38,33.16,30.24,30.65,526.19928453,16638.6212884771
1656604800,2022-06-30 16:00:00,YFDAI/USDT,35.41,35.41,32,32,564.31032913,19027.1325386571
1656601200,2022-06-30 15:00:00,YFDAI/USDT,35.22,35.98,35.15,35.76,1.39758215,50.1461099355
1656597600,2022-06-30 14:00:00,YFDAI/USDT,35.18,35.76,35.18,35.76,4.27376036,152.4212974438
1656594000,2022-06-30 13:00:00,YFDAI/USDT,35.53,35.62,35.12,35.12,3.3953,119.475082
1656590400,2022-06-30 12:00:00,YFDAI/USDT,34.59,35.69,34.55,35.16,3.84469052,133.6094076588
1656586800,2022-06-30 11:00:00,YFDAI/USDT,34.63,35.97,34.59,34.59,25.693,903.348597
1656583200,2022-06-30 10:00:00,YFDAI/USDT,34.86,35.73,34.3,35.72,33.44895986,1156.7572777126
1656579600,2022-06-30 09:00:00,YFDAI/USDT,34.76,34.94,34.02,34.05,30.76322343,1054.9012086442
1656576000,2022-06-30 08:00:00,YFDAI/USDT,34.87,35.56,34.75,35.01,14.26083397,503.3483419732
1656572400,2022-06-30 07:00:00,YFDAI/USDT,35.25,35.25,34.72,34.73,1.7141,60.10327
1656568800,2022-06-30 06:00:00,YFDAI/USDT,35.22,35.72,35.01,35.19,5.5055,193.619259
1656565200,2022-06-30 05:00:00,YFDAI/USDT,35.65,37.27,35.01,35.97,232.83401492,8261.6925476724
1656561600,2022-06-30 04:00:00,YFDAI/USDT,36.25,36.34,35.58,36.01,27.48387885,985.4163343235
1656558000,2022-06-30 03:00:00,YFDAI/USDT,36.47,36.64,35.92,35.92,6.1928564,226.3460485374
1656554400,2022-06-30 02:00:00,YFDAI/USDT,36.47,36.63,35.79,35.79,0.35058977,12.7205369935
1656550800,2022-06-30 01:00:00,YFDAI/USDT,36.53,36.53,36.08,36.47,0.33418872,12.1483756778
1656547200,2022-06-30 00:00:00,YFDAI/USDT,36.16,36.16,36.16,36.16,0.165,5.9664
1656543600,2022-06-29 23:00:00,YFDAI/USDT,35.82,37.6,35.82,36.63,71.27322609,2609.7989836767
1656540000,2022-06-29 22:00:00,YFDAI/USDT,36.93,36.93,35.68,35.8,14.98406923,548.205310972
1656536400,2022-06-29 21:00:00,YFDAI/USDT,36.5,37.63,36.09,36.55,30.21172029,1126.9939094547
1656532800,2022-06-29 20:00:00,YFDAI/USDT,36.6,37.43,36.3,36.44,1.4487,53.8006407826
1656529200,2022-06-29 19:00:00,YFDAI/USDT,36.47,37.37,36.42,37.15,151.74344448,5602.5190431502
1656525600,2022-06-29 18:00:00,YFDAI/USDT,35.9,37.51,35.9,36,56.17794461,2076.8544972476
1656522000,2022-06-29 17:00:00,YFDAI/USDT,36.47,37.06,35.13,35.9,55.70635389,2028.6106636026
1656518400,2022-06-29 16:00:00,YFDAI/USDT,36.95,36.95,35.99,35.99,13.3094,482.342526
1656514800,2022-06-29 15:00:00,YFDAI/USDT,36.95,37.79,36.39,37.51,78.4004383,2875.8831384546
1656511200,2022-06-29 14:00:00,YFDAI/USDT,37.33,37.33,36.39,36.67,20.97913643,776.5494419319
1656507600,2022-06-29 13:00:00,YFDAI/USDT,37.14,38.18,37,37.44,43.01147841,1601.0302386938
1656504000,2022-06-29 12:00:00,YFDAI/USDT,36.97,38.56,36.97,37.49,133.25360005,5023.5081044618
1656500400,2022-06-29 11:00:00,YFDAI/USDT,37.12,38.19,37.09,37.09,39.3536,1472.330177
1656496800,2022-06-29 10:00:00,YFDAI/USDT,37.1,38.23,37.1,37.13,26.4204,991.298262
1656493200,2022-06-29 09:00:00,YFDAI/USDT,36.65,36.65,36.65,36.65,0.7622,27.93463
1656489600,2022-06-29 08:00:00,YFDAI/USDT,36.65,36.65,36.65,36.65,3.1829,116.653285
1656486000,2022-06-29 07:00:00,YFDAI/USDT,37.67,38.52,36.21,36.95,55.997,2092.661186
1656482400,2022-06-29 06:00:00,YFDAI/USDT,37.68,37.69,37.09,37.09,42.5076,1593.863458
1656478800,2022-06-29 05:00:00,YFDAI/USDT,37.68,38.25,37.55,37.69,19.3094,731.796505
1656475200,2022-06-29 04:00:00,YFDAI/USDT,38.64,38.72,37.54,38.33,133.3913,5019.966869
1656471600,2022-06-29 03:00:00,YFDAI/USDT,39.81,39.96,38.61,38.63,78.49071808,3084.2432823453
1656468000,2022-06-29 02:00:00,YFDAI/USDT,39.59,40.8,38.77,39.82,56.036,2226.50302
1656464400,2022-06-29 01:00:00,YFDAI/USDT,38.43,39.67,38.43,39.65,7.521,295.218062
1656460800,2022-06-29 00:00:00,YFDAI/USDT,38.02,38.69,37.19,37.69,89.53905312,3398.0443972128
1656457200,2022-06-28 23:00:00,YFDAI/USDT,37.93,38.24,37.02,37.47,60.6142,2275.230405
1656453600,2022-06-28 22:00:00,YFDAI/USDT,38.43,38.43,37.34,37.34,12.7525,482.439891
1656450000,2022-06-28 21:00:00,YFDAI/USDT,38.46,39.13,37.79,39.02,35.81969927,1382.7812373061
1656446400,2022-06-28 20:00:00,YFDAI/USDT,37.29,39.07,36.73,39.07,77.46119295,2958.291728746
1656442800,2022-06-28 19:00:00,YFDAI/USDT,37.12,38.24,36.84,37.29,11.05852033,415.6739116296
1656439200,2022-06-28 18:00:00,YFDAI/USDT,37.96,39.77,36.69,37.12,118.86079377,4563.0003665651
1656435600,2022-06-28 17:00:00,YFDAI/USDT,37.61,38.99,37.13,38.19,93.41097803,3597.3921996761
1656432000,2022-06-28 16:00:00,YFDAI/USDT,37.64,39.43,37.12,37.45,184.92221261,7097.6261675255
1656428400,2022-06-28 15:00:00,YFDAI/USDT,37.68,38.91,36.51,37.54,273.8617,10290.253966
1656424800,2022-06-28 14:00:00,YFDAI/USDT,38.51,38.84,37.54,37.54,83.69378838,3185.1700359328
1656421200,2022-06-28 13:00:00,YFDAI/USDT,39.12,39.17,38.44,38.52,51.20133779,1981.2311826708
1656417600,2022-06-28 12:00:00,YFDAI/USDT,38.8,39.28,38.67,39.28,43.57367665,1693.5342447865
1656414000,2022-06-28 11:00:00,YFDAI/USDT,38.68,39.14,38.68,38.8,9.015,349.105296
1656410400,2022-06-28 10:00:00,YFDAI/USDT,39,39.23,38.68,39.23,63.03026958,2441.5532876234
1656406800,2022-06-28 09:00:00,YFDAI/USDT,39.03,39.42,39,39.1,162.47994371,6355.238871759
1656403200,2022-06-28 08:00:00,YFDAI/USDT,39.04,39.35,38.98,39,10.7894,423.723809
1656399600,2022-06-28 07:00:00,YFDAI/USDT,39.88,39.88,37.64,38.7,375.89429402,14406.3778508066
1656396000,2022-06-28 06:00:00,YFDAI/USDT,40.53,41.53,39.15,39.88,180.3356,7270.527518
1656392400,2022-06-28 05:00:00,YFDAI/USDT,40.5,42.95,40.5,40.5,558.06883465,23167.8113196644
1656388800,2022-06-28 04:00:00,YFDAI/USDT,37.54,40.95,36.66,40.5,474.94743754,18238.1222428922
1656385200,2022-06-28 03:00:00,YFDAI/USDT,37.29,38.24,37.29,37.54,2.76759764,105.3865427536
1656381600,2022-06-28 02:00:00,YFDAI/USDT,37.26,38.51,37.19,37.32,54.7774,2095.011798
1656378000,2022-06-28 01:00:00,YFDAI/USDT,37.75,38.1,36.97,37.12,27.61740569,1033.5839645494
1656374400,2022-06-28 00:00:00,YFDAI/USDT,37.12,38.12,36.4,37.44,67.59768148,2492.4489848876
1656370800,2022-06-27 23:00:00,YFDAI/USDT,36.68,37.84,36,37.15,90.56783978,3354.9708310285
1656367200,2022-06-27 22:00:00,YFDAI/USDT,36.37,37.74,35.77,36.59,100.30163584,3655.0156777167
1656363600,2022-06-27 21:00:00,YFDAI/USDT,36.43,37.76,35.63,36.43,190.30624797,6962.6910229582
1656360000,2022-06-27 20:00:00,YFDAI/USDT,36.92,37.5,35.56,36.22,265.90466246,9745.9639841836
1656356400,2022-06-27 19:00:00,YFDAI/USDT,37.58,38.12,34.43,36.92,422.53489402,15146.9106048673
1656352800,2022-06-27 18:00:00,YFDAI/USDT,36.52,38.21,34.09,37.44,358.64393885,12927.8219577519
1656349200,2022-06-27 17:00:00,YFDAI/USDT,37.44,38.99,33.38,36.34,862.34661365,30983.7335140493
1656345600,2022-06-27 16:00:00,YFDAI/USDT,41.05,41.05,36.75,37.44,296.65822678,11606.7808609386
1656342000,2022-06-27 15:00:00,YFDAI/USDT,41,41.03,40.31,41.03,9.8706,401.144273
1656338400,2022-06-27 14:00:00,YFDAI/USDT,42.03,42.25,41,41,14.269,589.700637
1656334800,2022-06-27 13:00:00,YFDAI/USDT,42.96,43.79,41.21,42.03,27.5786,1175.689571
1656331200,2022-06-27 12:00:00,YFDAI/USDT,43.24,43.24,42.61,42.61,2.6215,111.835453
1656327600,2022-06-27 11:00:00,YFDAI/USDT,44.38,44.38,44.38,44.38,0,0
1656324000,2022-06-27 10:00:00,YFDAI/USDT,42.37,44.39,42.37,44.38,16.73215938,736.7378762995
1656320400,2022-06-27 09:00:00,YFDAI/USDT,43.09,43.23,42.39,43.23,2.46669662,106.2182128826
1656316800,2022-06-27 08:00:00,YFDAI/USDT,42.88,42.91,42.88,42.91,1.9513,83.689903
1656313200,2022-06-27 07:00:00,YFDAI/USDT,42.18,42.35,42.14,42.14,3.3184,139.867431
1656309600,2022-06-27 06:00:00,YFDAI/USDT,42.2,42.2,42.16,42.16,0.0593,2.500892
1656306000,2022-06-27 05:00:00,YFDAI/USDT,42.21,42.21,42.21,42.21,1.246,52.59366
1656302400,2022-06-27 04:00:00,YFDAI/USDT,42.89,42.89,42.89,42.89,0.1738,7.454282
1656298800,2022-06-27 03:00:00,YFDAI/USDT,43.7,44.25,42.16,42.5,38.6716,1681.511974
1656295200,2022-06-27 02:00:00,YFDAI/USDT,42.86,43.69,42.86,43.69,15.2185,655.217365
1656291600,2022-06-27 01:00:00,YFDAI/USDT,43.41,43.68,43.39,43.68,2.9171,126.973722
1656288000,2022-06-27 00:00:00,YFDAI/USDT,42.84,42.84,42.83,42.83,0.0458,1.961849
1656284400,2022-06-26 23:00:00,YFDAI/USDT,43.51,43.52,42.83,42.83,1.3247,57.63219
1656280800,2022-06-26 22:00:00,YFDAI/USDT,43.94,43.95,42.76,42.76,4.1458,178.024438
1656277200,2022-06-26 21:00:00,YFDAI/USDT,42.96,44.95,42.96,43.94,3.7604,168.042573
1656273600,2022-06-26 20:00:00,YFDAI/USDT,43.66,43.66,42.78,42.78,0.94718576,40.7303822816
1656270000,2022-06-26 19:00:00,YFDAI/USDT,43.99,43.99,42.77,42.77,7.7339,332.966577
1656266400,2022-06-26 18:00:00,YFDAI/USDT,44.05,44.69,43.92,43.92,5.43752173,238.9078011137
1656262800,2022-06-26 17:00:00,YFDAI/USDT,44.39,44.39,43.92,44.07,4.2365,186.699414
1656259200,2022-06-26 16:00:00,YFDAI/USDT,44.84,44.98,44.84,44.98,3.60746051,162.0572067398
1656255600,2022-06-26 15:00:00,YFDAI/USDT,44.85,44.96,43.9,43.9,8.59329904,383.4196548384
1656252000,2022-06-26 14:00:00,YFDAI/USDT,44.39,44.92,44.24,44.92,1.1826,52.709293
1656248400,2022-06-26 13:00:00,YFDAI/USDT,44.26,45.09,44.24,45.06,6.05672726,270.6442048021
1656244800,2022-06-26 12:00:00,YFDAI/USDT,43.7,44.97,43.7,44.91,8.10726112,361.6832305664
1656241200,2022-06-26 11:00:00,YFDAI/USDT,43.81,43.81,42.97,43.81,5.9135,255.150147
1656237600,2022-06-26 10:00:00,YFDAI/USDT,44.11,44.11,43.82,43.82,2.1094,92.760418
1656234000,2022-06-26 09:00:00,YFDAI/USDT,44.37,44.77,44,44.11,6.98631333,309.3865937841
1656230400,2022-06-26 08:00:00,YFDAI/USDT,44.97,44.97,44.37,44.37,4.5248,201.74758
1656226800,2022-06-26 07:00:00,YFDAI/USDT,45.57,45.81,44.37,44.37,15.59926935,697.3329869235
1656223200,2022-06-26 06:00:00,YFDAI/USDT,45.21,46.2,45.2,46.2,3.9893,181.080446
1656219600,2022-06-26 05:00:00,YFDAI/USDT,45.57,45.59,45.14,45.59,1.61308001,73.0899996559
1656216000,2022-06-26 04:00:00,YFDAI/USDT,45.9,45.9,44.85,44.85,1.1057,49.916662
1656212400,2022-06-26 03:00:00,YFDAI/USDT,45.57,45.57,45.48,45.48,0.0249,1.133865
1656208800,2022-06-26 02:00:00,YFDAI/USDT,45.74,46.67,44.93,46.05,34.32663508,1585.1926487611
1656205200,2022-06-26 01:00:00,YFDAI/USDT,44.8,46.73,44.8,46.22,32.1238,1483.734083
1656201600,2022-06-26 00:00:00,YFDAI/USDT,44.71,45.35,44.56,44.56,0.6969,31.144783
1656198000,2022-06-25 23:00:00,YFDAI/USDT,45.28,45.48,44.46,44.65,13.52673219,609.7506327921
1656194400,2022-06-25 22:00:00,YFDAI/USDT,43.81,45.49,43.81,45.28,78.77039265,3545.8715234622
1656190800,2022-06-25 21:00:00,YFDAI/USDT,42.59,44.02,42.59,43.72,5.7697073,250.8890906681
1656187200,2022-06-25 20:00:00,YFDAI/USDT,43.82,43.87,42.54,42.54,14.2982,612.987277
1656183600,2022-06-25 19:00:00,YFDAI/USDT,43.82,43.82,43.56,43.56,3,131.122438
1656180000,2022-06-25 18:00:00,YFDAI/USDT,44.31,44.43,43.82,43.82,3.81039882,167.7255605726
1656176400,2022-06-25 17:00:00,YFDAI/USDT,42.8,44.43,42.8,44.43,4.76357916,210.377028692
1656172800,2022-06-25 16:00:00,YFDAI/USDT,42.66,42.83,42.66,42.83,0.2333,9.953938
