https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XHV,Volume USDT
1662580800,2022-09-07 20:00:00,XHV/USDT,0.5073,0.5143,0.5073,0.51,8478.2965,4323.83412235
1662577200,2022-09-07 19:00:00,XHV/USDT,0.4881,0.5073,0.4862,0.5073,24088.6167,12077.74696186
1662573600,2022-09-07 18:00:00,XHV/USDT,0.4861,0.494,0.4849,0.4869,5643.6922,2755.44209197
1662570000,2022-09-07 17:00:00,XHV/USDT,0.4839,0.4883,0.4835,0.486,5250.8898,2549.55725767
1662566400,2022-09-07 16:00:00,XHV/USDT,0.4819,0.4841,0.4788,0.4839,3173.4153,1531.02132623
1662562800,2022-09-07 15:00:00,XHV/USDT,0.4872,0.49,0.476,0.482,10622.8892,5137.45658963
1662559200,2022-09-07 14:00:00,XHV/USDT,0.4823,0.4989,0.482,0.4886,12317.9099,6044.21219132
1662555600,2022-09-07 13:00:00,XHV/USDT,0.4904,0.4904,0.47,0.481,49355.0671,23656.48580274
1662552000,2022-09-07 12:00:00,XHV/USDT,0.4934,0.4934,0.4851,0.4904,16837.1587,8213.53396844
1662548400,2022-09-07 11:00:00,XHV/USDT,0.4957,0.4987,0.4934,0.4957,504.6111,251.40185432
1662544800,2022-09-07 10:00:00,XHV/USDT,0.4975,0.4989,0.4957,0.4957,746.5452,372.37119355
1662541200,2022-09-07 09:00:00,XHV/USDT,0.4957,0.499,0.4935,0.4987,2466.0077,1219.95746852
1662537600,2022-09-07 08:00:00,XHV/USDT,0.4967,0.4999,0.492,0.4957,3106.8458,1540.36047528
1662534000,2022-09-07 07:00:00,XHV/USDT,0.4915,0.4997,0.4914,0.4967,2537.6213,1255.72316268
1662530400,2022-09-07 06:00:00,XHV/USDT,0.4934,0.4949,0.4915,0.4915,115.5859,56.97668757
1662526800,2022-09-07 05:00:00,XHV/USDT,0.4938,0.4979,0.487,0.4934,3824.495,1879.84495451
1662523200,2022-09-07 04:00:00,XHV/USDT,0.4911,0.4997,0.4865,0.4952,3722.392,1840.76146043
1662519600,2022-09-07 03:00:00,XHV/USDT,0.4914,0.4945,0.485,0.4911,4331.1866,2115.69193598
1662516000,2022-09-07 02:00:00,XHV/USDT,0.4989,0.4989,0.485,0.4919,3957.6526,1937.26969706
1662512400,2022-09-07 01:00:00,XHV/USDT,0.4941,0.5,0.4929,0.4989,1767.628,879.6311816
1662508800,2022-09-07 00:00:00,XHV/USDT,0.4918,0.4952,0.4862,0.4949,4720.2591,2312.89468562
1662505200,2022-09-06 23:00:00,XHV/USDT,0.51,0.5112,0.49,0.49,16925.9032,8429.99548331
1662501600,2022-09-06 22:00:00,XHV/USDT,0.4982,0.511,0.4982,0.51,5820.747,2951.5760978
1662498000,2022-09-06 21:00:00,XHV/USDT,0.4989,0.511,0.49,0.4982,24132.0396,12043.88688361
1662494400,2022-09-06 20:00:00,XHV/USDT,0.4945,0.4992,0.491,0.4989,5076.1499,2515.60198395
1662490800,2022-09-06 19:00:00,XHV/USDT,0.4925,0.4945,0.4911,0.4945,8339.9054,4114.02482819
1662487200,2022-09-06 18:00:00,XHV/USDT,0.5201,0.5201,0.486,0.4945,71410.8365,36291.49834105
1662483600,2022-09-06 17:00:00,XHV/USDT,0.5292,0.53,0.5196,0.5196,19903.6026,10415.3509234
1662480000,2022-09-06 16:00:00,XHV/USDT,0.5286,0.5303,0.524,0.5271,2616.8697,1374.77600571
1662476400,2022-09-06 15:00:00,XHV/USDT,0.5331,0.5333,0.526,0.527,685.3492,362.36854984
1662472800,2022-09-06 14:00:00,XHV/USDT,0.5286,0.533,0.521,0.533,5209.046,2725.8917273
1662469200,2022-09-06 13:00:00,XHV/USDT,0.5384,0.543,0.525,0.5286,5577.2972,2962.11101698
1662465600,2022-09-06 12:00:00,XHV/USDT,0.544,0.548,0.5355,0.5355,11321.9233,6155.18577271
1662462000,2022-09-06 11:00:00,XHV/USDT,0.5421,0.545,0.5359,0.545,4442.7643,2417.25999666
1662458400,2022-09-06 10:00:00,XHV/USDT,0.53,0.5421,0.5275,0.5421,6712.591,3612.68460787
1662454800,2022-09-06 09:00:00,XHV/USDT,0.531,0.534,0.52,0.5279,26510.4162,14026.46817759
1662451200,2022-09-06 08:00:00,XHV/USDT,0.5251,0.5402,0.5214,0.5311,26448.1138,14144.68849275
1662447600,2022-09-06 07:00:00,XHV/USDT,0.5238,0.5302,0.5204,0.5251,4594.0166,2421.6116699
1662444000,2022-09-06 06:00:00,XHV/USDT,0.5238,0.5238,0.52,0.5224,1723.066,898.01520922
1662440400,2022-09-06 05:00:00,XHV/USDT,0.5214,0.5279,0.52,0.5279,1107.1796,582.2899315
1662436800,2022-09-06 04:00:00,XHV/USDT,0.5214,0.525,0.5197,0.5214,1805.1947,942.70782955
1662433200,2022-09-06 03:00:00,XHV/USDT,0.5217,0.5239,0.52,0.5239,3590.4893,1874.05991852
1662429600,2022-09-06 02:00:00,XHV/USDT,0.5214,0.5251,0.5196,0.525,1892.5378,990.02566092
1662426000,2022-09-06 01:00:00,XHV/USDT,0.525,0.5261,0.521,0.525,1497.8875,785.30423049
1662422400,2022-09-06 00:00:00,XHV/USDT,0.531,0.5336,0.5177,0.5251,18053.3575,9419.38518183
1662418800,2022-09-05 23:00:00,XHV/USDT,0.531,0.5342,0.5285,0.5336,5951.99,3154.61471604
1662415200,2022-09-05 22:00:00,XHV/USDT,0.5397,0.543,0.53,0.53,9261.691,4925.88045723
1662411600,2022-09-05 21:00:00,XHV/USDT,0.5375,0.544,0.5361,0.542,1547.6207,839.02430455
1662408000,2022-09-05 20:00:00,XHV/USDT,0.535,0.54,0.5313,0.5382,1371.7767,736.18863395
1662404400,2022-09-05 19:00:00,XHV/USDT,0.5335,0.543,0.532,0.535,2119.5546,1140.4934373
1662400800,2022-09-05 18:00:00,XHV/USDT,0.5321,0.549,0.53,0.5339,26258.3736,14108.33341508
1662397200,2022-09-05 17:00:00,XHV/USDT,0.536,0.536,0.53,0.53,16602.0294,8801.83639574
1662393600,2022-09-05 16:00:00,XHV/USDT,0.536,0.537,0.53,0.537,2560.6545,1361.60801413
1662390000,2022-09-05 15:00:00,XHV/USDT,0.5236,0.54,0.5236,0.536,9728.2425,5205.25484901
1662386400,2022-09-05 14:00:00,XHV/USDT,0.5237,0.5257,0.519,0.5257,7828.3523,4080.77254819
1662382800,2022-09-05 13:00:00,XHV/USDT,0.5241,0.525,0.519,0.5225,2378.2013,1236.70302223
1662379200,2022-09-05 12:00:00,XHV/USDT,0.5196,0.525,0.519,0.524,1351.0841,705.15010806
1662375600,2022-09-05 11:00:00,XHV/USDT,0.5312,0.535,0.5101,0.5193,26117.9375,13648.49117931
1662372000,2022-09-05 10:00:00,XHV/USDT,0.54,0.5479,0.527,0.5312,12841.0953,6926.51975891
1662368400,2022-09-05 09:00:00,XHV/USDT,0.546,0.549,0.5389,0.54,4926.9041,2687.45427096
1662364800,2022-09-05 08:00:00,XHV/USDT,0.5313,0.548,0.5313,0.546,11801.0936,6383.42499227
1662361200,2022-09-05 07:00:00,XHV/USDT,0.5279,0.538,0.5279,0.5301,12222.8464,6515.41091845
1662357600,2022-09-05 06:00:00,XHV/USDT,0.536,0.536,0.5264,0.5279,1029.1724,543.76547066
1662354000,2022-09-05 05:00:00,XHV/USDT,0.539,0.539,0.532,0.5339,9341.8387,5017.79325924
1662350400,2022-09-05 04:00:00,XHV/USDT,0.5305,0.539,0.5305,0.5369,14377.2534,7714.43064508
1662346800,2022-09-05 03:00:00,XHV/USDT,0.5241,0.54,0.5201,0.5305,25174.243,13302.63267056
1662343200,2022-09-05 02:00:00,XHV/USDT,0.524,0.528,0.524,0.524,239.5932,126.3619304
1662339600,2022-09-05 01:00:00,XHV/USDT,0.5279,0.5281,0.524,0.524,586.7986,309.74443198
1662336000,2022-09-05 00:00:00,XHV/USDT,0.5237,0.5279,0.5205,0.5279,2881.6878,1511.26013758
1662332400,2022-09-04 23:00:00,XHV/USDT,0.52,0.5256,0.52,0.5256,176.3783,92.38031319
1662328800,2022-09-04 22:00:00,XHV/USDT,0.525,0.525,0.52,0.52,435.5136,226.68049355
1662325200,2022-09-04 21:00:00,XHV/USDT,0.5201,0.5253,0.52,0.5246,3638.2307,1899.05642415
1662321600,2022-09-04 20:00:00,XHV/USDT,0.5129,0.52,0.512,0.52,761.2001,394.51490562
1662318000,2022-09-04 19:00:00,XHV/USDT,0.5126,0.52,0.5104,0.512,1433.8819,737.00625
1662314400,2022-09-04 18:00:00,XHV/USDT,0.5142,0.5176,0.51,0.5125,3029.2826,1556.06104708
1662310800,2022-09-04 17:00:00,XHV/USDT,0.5141,0.5142,0.5139,0.5142,5665.5016,2913.15656411
1662307200,2022-09-04 16:00:00,XHV/USDT,0.5143,0.5166,0.5075,0.5099,2782.0734,1420.30850388
1662303600,2022-09-04 15:00:00,XHV/USDT,0.5199,0.52,0.507,0.516,10506.5745,5403.45279214
1662300000,2022-09-04 14:00:00,XHV/USDT,0.5153,0.52,0.5147,0.5193,1527.3616,794.06481278
1662296400,2022-09-04 13:00:00,XHV/USDT,0.5166,0.52,0.5148,0.516,1100.5001,570.61850423
1662292800,2022-09-04 12:00:00,XHV/USDT,0.516,0.52,0.5105,0.52,10581.246,5453.4773541
1662289200,2022-09-04 11:00:00,XHV/USDT,0.517,0.517,0.5156,0.516,5757.2454,2971.01485834
1662285600,2022-09-04 10:00:00,XHV/USDT,0.517,0.52,0.5166,0.5191,1550.8989,806.19539015
1662282000,2022-09-04 09:00:00,XHV/USDT,0.52,0.52,0.515,0.517,4827.0994,2493.46159212
1662278400,2022-09-04 08:00:00,XHV/USDT,0.526,0.526,0.517,0.52,4021.0534,2100.87734861
1662274800,2022-09-04 07:00:00,XHV/USDT,0.5264,0.5264,0.526,0.526,1341.3563,705.95420021
1662271200,2022-09-04 06:00:00,XHV/USDT,0.5265,0.533,0.5264,0.5264,560.7394,297.89445896
1662267600,2022-09-04 05:00:00,XHV/USDT,0.5282,0.531,0.5265,0.5265,43.4665,23.04699965
1662264000,2022-09-04 04:00:00,XHV/USDT,0.5279,0.5303,0.5261,0.5262,13.1065,6.91971637
1662260400,2022-09-04 03:00:00,XHV/USDT,0.526,0.531,0.526,0.5262,1065.9537,564.31327041
1662256800,2022-09-04 02:00:00,XHV/USDT,0.5204,0.528,0.5204,0.5271,1254.1886,660.03038062
1662253200,2022-09-04 01:00:00,XHV/USDT,0.5279,0.5279,0.5171,0.5193,5648.7337,2960.82688528
1662249600,2022-09-04 00:00:00,XHV/USDT,0.5262,0.529,0.5262,0.5262,105.551,55.79528787
1662246000,2022-09-03 23:00:00,XHV/USDT,0.5238,0.53,0.523,0.53,5140.9852,2710.14641986
1662242400,2022-09-03 22:00:00,XHV/USDT,0.5229,0.5251,0.5217,0.5251,35.6213,18.67866232
1662238800,2022-09-03 21:00:00,XHV/USDT,0.5179,0.525,0.5166,0.525,797.9155,416.98521838
1662235200,2022-09-03 20:00:00,XHV/USDT,0.5262,0.5262,0.5143,0.519,9398.9084,4891.50829047
1662231600,2022-09-03 19:00:00,XHV/USDT,0.5281,0.5281,0.5264,0.5276,1593.9091,840.49727734
1662228000,2022-09-03 18:00:00,XHV/USDT,0.5231,0.5448,0.5231,0.5282,7699.6893,4115.79295475
1662224400,2022-09-03 17:00:00,XHV/USDT,0.523,0.5231,0.523,0.5231,120.9961,63.2928983
1662220800,2022-09-03 16:00:00,XHV/USDT,0.5166,0.523,0.5166,0.523,8978.5584,4688.19182711
1662217200,2022-09-03 15:00:00,XHV/USDT,0.5213,0.5225,0.515,0.5166,945.9304,491.0406883
1662213600,2022-09-03 14:00:00,XHV/USDT,0.5188,0.523,0.5128,0.519,3145.2422,1634.03350391
1662210000,2022-09-03 13:00:00,XHV/USDT,0.5187,0.5211,0.511,0.5201,6790.5324,3482.16781318
1662206400,2022-09-03 12:00:00,XHV/USDT,0.5245,0.5245,0.5131,0.5193,5256.7843,2729.93438673
1662202800,2022-09-03 11:00:00,XHV/USDT,0.5191,0.5278,0.517,0.524,3587.7897,1864.73009398
1662199200,2022-09-03 10:00:00,XHV/USDT,0.5204,0.5299,0.5191,0.5191,27120.5286,14328.24629709
1662195600,2022-09-03 09:00:00,XHV/USDT,0.5203,0.525,0.515,0.5189,8089.4753,4176.23691116
1662192000,2022-09-03 08:00:00,XHV/USDT,0.5217,0.525,0.5182,0.5214,2775.2823,1447.27066818
1662188400,2022-09-03 07:00:00,XHV/USDT,0.5252,0.5252,0.5208,0.5231,535.4413,279.08207013
1662184800,2022-09-03 06:00:00,XHV/USDT,0.5286,0.5295,0.521,0.5258,4292.6746,2251.30748373
1662181200,2022-09-03 05:00:00,XHV/USDT,0.5263,0.5286,0.5262,0.5286,150.3469,79.20844423
1662177600,2022-09-03 04:00:00,XHV/USDT,0.5287,0.5287,0.521,0.5286,2832.0001,1484.69711516
1662174000,2022-09-03 03:00:00,XHV/USDT,0.529,0.5334,0.526,0.5291,2088.2007,1101.89267256
1662170400,2022-09-03 02:00:00,XHV/USDT,0.5348,0.538,0.529,0.529,17175.9497,9095.05766411
1662166800,2022-09-03 01:00:00,XHV/USDT,0.5384,0.5404,0.5348,0.5348,216.9228,116.18569206
1662163200,2022-09-03 00:00:00,XHV/USDT,0.5446,0.5466,0.5258,0.5396,11773.8318,6288.74741847
1662159600,2022-09-02 23:00:00,XHV/USDT,0.5419,0.55,0.5419,0.545,4222.2441,2319.46946719
1662156000,2022-09-02 22:00:00,XHV/USDT,0.5415,0.5478,0.536,0.5419,1134.9662,617.8735822
1662152400,2022-09-02 21:00:00,XHV/USDT,0.5371,0.542,0.5358,0.542,635.4646,341.95510062
1662148800,2022-09-02 20:00:00,XHV/USDT,0.5231,0.5464,0.517,0.5393,21864.7035,11604.01876457
1662145200,2022-09-02 19:00:00,XHV/USDT,0.527,0.5286,0.512,0.5231,11060.5876,5784.95671807
1662141600,2022-09-02 18:00:00,XHV/USDT,0.5232,0.531,0.519,0.53,15033.1468,7886.97722181
1662138000,2022-09-02 17:00:00,XHV/USDT,0.5452,0.5452,0.521,0.5237,23067.4977,12238.37818592
1662134400,2022-09-02 16:00:00,XHV/USDT,0.5481,0.5601,0.5401,0.5452,25202.5663,13841.28422551
1662130800,2022-09-02 15:00:00,XHV/USDT,0.5333,0.5648,0.53,0.5446,19729.3704,10734.36452034
1662127200,2022-09-02 14:00:00,XHV/USDT,0.526,0.538,0.517,0.5309,15248.2357,8039.24828499
1662123600,2022-09-02 13:00:00,XHV/USDT,0.5183,0.5309,0.5182,0.5261,32481.4615,17144.49166043
1662120000,2022-09-02 12:00:00,XHV/USDT,0.5153,0.5183,0.5097,0.5182,10358.115,5359.99246464
1662116400,2022-09-02 11:00:00,XHV/USDT,0.515,0.5191,0.5127,0.5153,3250.4131,1682.11005436
1662112800,2022-09-02 10:00:00,XHV/USDT,0.512,0.5151,0.51,0.5151,6342.4875,3244.00077633
1662109200,2022-09-02 09:00:00,XHV/USDT,0.5089,0.5125,0.4986,0.512,8610.0228,4362.11724399
1662105600,2022-09-02 08:00:00,XHV/USDT,0.5102,0.514,0.4874,0.5069,56541.9614,28424.41738766
1662102000,2022-09-02 07:00:00,XHV/USDT,0.5123,0.5151,0.5036,0.5102,23995.7424,12183.46362246
1662098400,2022-09-02 06:00:00,XHV/USDT,0.5075,0.5123,0.481,0.5123,108071.6907,53875.82636228
1662094800,2022-09-02 05:00:00,XHV/USDT,0.5143,0.516,0.5,0.5082,27205.9639,13700.74596736
1662091200,2022-09-02 04:00:00,XHV/USDT,0.5313,0.5381,0.5,0.5138,77703.5286,39678.13542124
1662087600,2022-09-02 03:00:00,XHV/USDT,0.5299,0.5394,0.5244,0.5334,20593.2238,10938.71623849
1662084000,2022-09-02 02:00:00,XHV/USDT,0.5781,0.5781,0.5299,0.5299,37465.1168,20594.41444944
1662080400,2022-09-02 01:00:00,XHV/USDT,0.577,0.587,0.57,0.5758,5491.5094,3179.91419796
1662076800,2022-09-02 00:00:00,XHV/USDT,0.5767,0.58,0.5733,0.5791,526.3706,303.86870855
1662073200,2022-09-01 23:00:00,XHV/USDT,0.57,0.58,0.57,0.5767,14311.3616,8289.79839634
1662069600,2022-09-01 22:00:00,XHV/USDT,0.5727,0.58,0.57,0.5723,2511.8393,1443.66367651
1662066000,2022-09-01 21:00:00,XHV/USDT,0.5718,0.5788,0.5661,0.5732,10113.6507,5814.31912406
1662062400,2022-09-01 20:00:00,XHV/USDT,0.5663,0.579,0.556,0.5718,11873.5011,6735.11641882
1662058800,2022-09-01 19:00:00,XHV/USDT,0.56,0.58,0.56,0.5663,13850.5958,7923.74825548
1662055200,2022-09-01 18:00:00,XHV/USDT,0.5431,0.5615,0.5431,0.56,7786.2081,4327.65683174
1662051600,2022-09-01 17:00:00,XHV/USDT,0.5446,0.5502,0.5348,0.5431,11722.652,6424.0282962
1662048000,2022-09-01 16:00:00,XHV/USDT,0.5192,0.549,0.5192,0.548,60861.4863,32433.83148436
1662044400,2022-09-01 15:00:00,XHV/USDT,0.5223,0.5225,0.51,0.5192,9869.1182,5064.01558772
1662040800,2022-09-01 14:00:00,XHV/USDT,0.542,0.542,0.51,0.5222,57276.8085,29786.93922406
1662037200,2022-09-01 13:00:00,XHV/USDT,0.5509,0.552,0.5281,0.542,15076.0052,8044.63522912
1662033600,2022-09-01 12:00:00,XHV/USDT,0.5459,0.5546,0.5383,0.5534,5873.7096,3215.91291592
1662030000,2022-09-01 11:00:00,XHV/USDT,0.5402,0.5596,0.5385,0.5476,13271.6755,7329.48394357
1662026400,2022-09-01 10:00:00,XHV/USDT,0.5414,0.544,0.535,0.5402,2062.4492,1119.32415682
1662022800,2022-09-01 09:00:00,XHV/USDT,0.5408,0.5437,0.533,0.543,1697.9845,915.05504065
1662019200,2022-09-01 08:00:00,XHV/USDT,0.5405,0.5419,0.5366,0.5384,607.9653,328.96378105
1662015600,2022-09-01 07:00:00,XHV/USDT,0.5351,0.5405,0.52,0.5405,19784.3749,10422.42237194
1662012000,2022-09-01 06:00:00,XHV/USDT,0.5478,0.5543,0.5301,0.535,19556.693,10524.21983835
1662008400,2022-09-01 05:00:00,XHV/USDT,0.5509,0.5509,0.541,0.5478,39805.8408,21811.87748322
1662004800,2022-09-01 04:00:00,XHV/USDT,0.5564,0.5564,0.5509,0.5509,4283.1203,2371.68659024
1662001200,2022-09-01 03:00:00,XHV/USDT,0.5669,0.5716,0.5482,0.5573,29827.8533,16532.17471341
1661997600,2022-09-01 02:00:00,XHV/USDT,0.5867,0.5891,0.55,0.5689,37962.2393,21337.73541691
1661994000,2022-09-01 01:00:00,XHV/USDT,0.5799,0.592,0.5782,0.5831,6265.1188,3661.80006473
1661990400,2022-09-01 00:00:00,XHV/USDT,0.5811,0.586,0.5739,0.5797,5396.9699,3129.67130259
1661986800,2022-08-31 23:00:00,XHV/USDT,0.5716,0.5919,0.5716,0.5811,6964.9945,4061.51736516
1661983200,2022-08-31 22:00:00,XHV/USDT,0.5766,0.5817,0.569,0.5715,9022.1909,5159.82996466
1661979600,2022-08-31 21:00:00,XHV/USDT,0.58,0.5879,0.5765,0.5794,6650.5703,3863.85373476
1661976000,2022-08-31 20:00:00,XHV/USDT,0.5885,0.594,0.5752,0.58,9458.5219,5551.08166381
1661972400,2022-08-31 19:00:00,XHV/USDT,0.5663,0.5939,0.5629,0.5868,17060.4794,9916.62170074
1661968800,2022-08-31 18:00:00,XHV/USDT,0.5718,0.577,0.563,0.5662,16143.9103,9154.30812973
1661965200,2022-08-31 17:00:00,XHV/USDT,0.5913,0.5974,0.57,0.5718,20458.9451,11972.66498144
1661961600,2022-08-31 16:00:00,XHV/USDT,0.612,0.6289,0.5806,0.5913,32598.0668,19752.2296815
1661958000,2022-08-31 15:00:00,XHV/USDT,0.565,0.65,0.5598,0.612,156506.8621,94934.59487387
1661954400,2022-08-31 14:00:00,XHV/USDT,0.576,0.5899,0.564,0.5662,44263.5345,25308.94364069
1661950800,2022-08-31 13:00:00,XHV/USDT,0.5473,0.5823,0.5473,0.576,41347.1693,23657.5840372
1661947200,2022-08-31 12:00:00,XHV/USDT,0.5371,0.57,0.5371,0.5451,20364.982,11304.40030941
1661943600,2022-08-31 11:00:00,XHV/USDT,0.5399,0.547,0.5346,0.5393,1997.3544,1075.39775745
1661940000,2022-08-31 10:00:00,XHV/USDT,0.5286,0.551,0.521,0.54,41719.3553,22602.45432089
1661936400,2022-08-31 09:00:00,XHV/USDT,0.5401,0.5408,0.525,0.5286,19875.9259,10522.20978967
1661932800,2022-08-31 08:00:00,XHV/USDT,0.5362,0.55,0.532,0.5402,12397.3958,6729.02576761
1661929200,2022-08-31 07:00:00,XHV/USDT,0.5152,0.551,0.5128,0.5355,28499.1885,15399.14232691
1661925600,2022-08-31 06:00:00,XHV/USDT,0.5193,0.5231,0.5152,0.5152,206.034,106.50564474
1661922000,2022-08-31 05:00:00,XHV/USDT,0.5225,0.526,0.517,0.518,922.2212,480.19907711
1661918400,2022-08-31 04:00:00,XHV/USDT,0.5194,0.5228,0.5174,0.5225,102.9128,53.44732773
1661914800,2022-08-31 03:00:00,XHV/USDT,0.5216,0.5261,0.5172,0.5183,809.0359,420.46637638
1661911200,2022-08-31 02:00:00,XHV/USDT,0.5201,0.526,0.5186,0.5217,1127.4273,589.53877269
1661907600,2022-08-31 01:00:00,XHV/USDT,0.515,0.521,0.5129,0.521,311.9486,161.97756115
1661904000,2022-08-31 00:00:00,XHV/USDT,0.5121,0.515,0.512,0.515,14.9572,7.67794932
1661900400,2022-08-30 23:00:00,XHV/USDT,0.5129,0.52,0.511,0.511,2629.0873,1352.02440913
1661896800,2022-08-30 22:00:00,XHV/USDT,0.5134,0.5189,0.51,0.512,1464.9292,750.41804405
1661893200,2022-08-30 21:00:00,XHV/USDT,0.5079,0.52,0.506,0.5128,22171.8748,11420.92827932
1661889600,2022-08-30 20:00:00,XHV/USDT,0.5117,0.5118,0.503,0.51,3146.9326,1594.07356011
1661886000,2022-08-30 19:00:00,XHV/USDT,0.5069,0.5156,0.5042,0.5097,8076.647,4125.22484918
1661882400,2022-08-30 18:00:00,XHV/USDT,0.5049,0.508,0.503,0.5069,90.8446,46.01689682
1661878800,2022-08-30 17:00:00,XHV/USDT,0.5143,0.515,0.502,0.5021,7440.4345,3751.9964024
1661875200,2022-08-30 16:00:00,XHV/USDT,0.518,0.52,0.502,0.5156,8834.5956,4537.34069389
1661871600,2022-08-30 15:00:00,XHV/USDT,0.5097,0.52,0.5,0.518,24036.7764,12196.34236555
1661868000,2022-08-30 14:00:00,XHV/USDT,0.527,0.527,0.5043,0.5118,11642.6544,6013.5544815
1661864400,2022-08-30 13:00:00,XHV/USDT,0.5183,0.5379,0.5181,0.527,18550.7521,9782.56565031
1661860800,2022-08-30 12:00:00,XHV/USDT,0.5286,0.533,0.514,0.5185,12661.0092,6581.61458015
1661857200,2022-08-30 11:00:00,XHV/USDT,0.527,0.534,0.526,0.526,5175.2397,2745.058585
1661853600,2022-08-30 10:00:00,XHV/USDT,0.527,0.534,0.527,0.527,4571.3183,2421.96997297
1661850000,2022-08-30 09:00:00,XHV/USDT,0.5262,0.5327,0.5212,0.527,4678.8715,2452.72837475
1661846400,2022-08-30 08:00:00,XHV/USDT,0.5187,0.532,0.514,0.5283,1997.6104,1051.26434681
1661842800,2022-08-30 07:00:00,XHV/USDT,0.528,0.5289,0.514,0.52,13167.8231,6873.48257769
1661839200,2022-08-30 06:00:00,XHV/USDT,0.5258,0.5281,0.5237,0.528,2983.2103,1575.13002575
1661835600,2022-08-30 05:00:00,XHV/USDT,0.5259,0.5279,0.5214,0.5237,3323.3407,1743.22686622
1661832000,2022-08-30 04:00:00,XHV/USDT,0.5202,0.527,0.519,0.5259,9244.4583,4803.63016554
1661828400,2022-08-30 03:00:00,XHV/USDT,0.5217,0.523,0.5202,0.5202,140.5155,73.31036806
1661824800,2022-08-30 02:00:00,XHV/USDT,0.5308,0.5366,0.5202,0.5225,5270.9362,2757.59263961
1661821200,2022-08-30 01:00:00,XHV/USDT,0.5312,0.5357,0.528,0.531,1397.9111,744.47924723
1661817600,2022-08-30 00:00:00,XHV/USDT,0.5265,0.535,0.5235,0.5331,1252.009,665.72054839
1661814000,2022-08-29 23:00:00,XHV/USDT,0.5241,0.5288,0.5241,0.5288,12.2396,6.4601996
1661810400,2022-08-29 22:00:00,XHV/USDT,0.5241,0.535,0.5236,0.5284,2106.025,1115.2738457
1661806800,2022-08-29 21:00:00,XHV/USDT,0.527,0.534,0.5204,0.5242,3454.2699,1820.74024749
1661803200,2022-08-29 20:00:00,XHV/USDT,0.5227,0.5276,0.5191,0.527,17650.8433,9182.5785405
1661799600,2022-08-29 19:00:00,XHV/USDT,0.53,0.5327,0.5202,0.5248,9080.7761,4775.58088921
1661796000,2022-08-29 18:00:00,XHV/USDT,0.5337,0.537,0.527,0.53,1785.2643,948.12958009
1661792400,2022-08-29 17:00:00,XHV/USDT,0.5428,0.5428,0.5316,0.5316,1145.8469,613.32886131
1661788800,2022-08-29 16:00:00,XHV/USDT,0.5284,0.5489,0.52,0.5403,15382.432,8233.12940257
1661785200,2022-08-29 15:00:00,XHV/USDT,0.5237,0.54,0.5191,0.5273,27472.6928,14610.85858571
1661781600,2022-08-29 14:00:00,XHV/USDT,0.5172,0.529,0.5172,0.5228,6414.8889,3353.03185628
1661778000,2022-08-29 13:00:00,XHV/USDT,0.5153,0.5173,0.5135,0.5173,1334.6509,688.44111235
1661774400,2022-08-29 12:00:00,XHV/USDT,0.5077,0.53,0.5047,0.518,7693.8662,3989.54480936
1661770800,2022-08-29 11:00:00,XHV/USDT,0.5147,0.5149,0.5053,0.5097,6099.6574,3119.12739463
1661767200,2022-08-29 10:00:00,XHV/USDT,0.5052,0.5204,0.5052,0.515,7229.6348,3715.37386558
1661763600,2022-08-29 09:00:00,XHV/USDT,0.5011,0.5066,0.4972,0.5066,2814.9844,1414.6535187
1661760000,2022-08-29 08:00:00,XHV/USDT,0.493,0.5034,0.49,0.5003,15432.0318,7710.90855299
1661756400,2022-08-29 07:00:00,XHV/USDT,0.4956,0.4979,0.49,0.4937,8221.9485,4074.44391739
1661752800,2022-08-29 06:00:00,XHV/USDT,0.498,0.4999,0.4887,0.4977,4135.023,2057.13882163
1661749200,2022-08-29 05:00:00,XHV/USDT,0.4928,0.4988,0.491,0.4957,1771.0238,877.5157335
1661745600,2022-08-29 04:00:00,XHV/USDT,0.5111,0.5125,0.4818,0.4926,41576.3223,20589.13556778
1661742000,2022-08-29 03:00:00,XHV/USDT,0.5029,0.511,0.5014,0.511,5756.3835,2903.83316978
1661738400,2022-08-29 02:00:00,XHV/USDT,0.4977,0.5034,0.4977,0.5033,1111.1567,555.93922624
1661734800,2022-08-29 01:00:00,XHV/USDT,0.497,0.5058,0.491,0.4937,5203.4623,2595.66218737
1661731200,2022-08-29 00:00:00,XHV/USDT,0.509,0.5111,0.489,0.4984,34958.4808,17405.74572076
1661727600,2022-08-28 23:00:00,XHV/USDT,0.5232,0.5233,0.5022,0.5109,7456.3976,3799.56843365
1661724000,2022-08-28 22:00:00,XHV/USDT,0.5245,0.5248,0.52,0.5234,301.3038,156.81390632
1661720400,2022-08-28 21:00:00,XHV/USDT,0.5312,0.5323,0.52,0.5238,8740.2452,4590.23773589
1661716800,2022-08-28 20:00:00,XHV/USDT,0.5274,0.5313,0.5224,0.5313,10543.5526,5588.70818197
1661713200,2022-08-28 19:00:00,XHV/USDT,0.5284,0.531,0.5205,0.5271,13508.7056,7126.97726529
1661709600,2022-08-28 18:00:00,XHV/USDT,0.5333,0.5333,0.5201,0.5262,18269.7108,9612.01817387
1661706000,2022-08-28 17:00:00,XHV/USDT,0.5331,0.535,0.5281,0.535,3993.2621,2112.6580494
