https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATH,Volume USDT
1605571200000.0,2020-11-17 00:00:00,MATH/USDT,0.4859,0.4873,0.4859,0.4868,1997.4081347576007,972.33828
1605484800000.0,2020-11-16 00:00:00,MATH/USDT,0.4872,0.4887,0.4854,0.4859,0.0,0.0
1605398400000.0,2020-11-15 00:00:00,MATH/USDT,0.4887,0.4887,0.4872,0.4872,0.0,0.0
1605312000000.0,2020-11-14 00:00:00,MATH/USDT,0.4887,0.4887,0.4887,0.4887,0.0,0.0
1605225600000.0,2020-11-13 00:00:00,MATH/USDT,0.4869,0.4887,0.4869,0.4887,1989.676877429916,972.35509
1605139200000.0,2020-11-12 00:00:00,MATH/USDT,0.4872,0.4872,0.4868,0.4869,589.9342780858492,287.239
1605052800000.0,2020-11-11 00:00:00,MATH/USDT,0.485,0.4873,0.484,0.4872,11423.15619868637,5565.3617
1604966400000.0,2020-11-10 00:00:00,MATH/USDT,0.485,0.485,0.485,0.485,0.0,0.0
1604880000000.0,2020-11-09 00:00:00,MATH/USDT,0.485,0.485,0.485,0.485,0.0,0.0
1604793600000.0,2020-11-08 00:00:00,MATH/USDT,0.4763,0.485,0.4763,0.485,5071.830432989691,2459.83776
1604707200000.0,2020-11-07 00:00:00,MATH/USDT,0.4763,0.4766,0.4763,0.4763,0.0,0.0
1604620800000.0,2020-11-06 00:00:00,MATH/USDT,0.4788,0.4788,0.4763,0.4763,677.8813352928827,322.87488
1604534400000.0,2020-11-05 00:00:00,MATH/USDT,0.4788,0.479,0.4788,0.4788,0.0,0.0
1604448000000.0,2020-11-04 00:00:00,MATH/USDT,0.4868,0.4868,0.4788,0.4788,1202.036090225564,575.53488
1604361600000.0,2020-11-03 00:00:00,MATH/USDT,0.4858,0.4868,0.4858,0.4868,179.3,87.28324
1604275200000.0,2020-11-02 00:00:00,MATH/USDT,0.4739,0.4876,0.4739,0.4858,14659.124207492796,7121.40254
1604188800000.0,2020-11-01 00:00:00,MATH/USDT,0.4739,0.4739,0.4739,0.4739,0.0,0.0
1604102400000.0,2020-10-31 00:00:00,MATH/USDT,0.4739,0.4739,0.4739,0.4739,0.0,0.0
1604016000000.0,2020-10-30 00:00:00,MATH/USDT,0.4734,0.4804,0.4694,0.4739,19144.291327284238,9072.47966
1603929600000.0,2020-10-29 00:00:00,MATH/USDT,0.4758,0.4816,0.4679,0.4734,110357.20547106041,52243.10107
1603843200000.0,2020-10-28 00:00:00,MATH/USDT,0.4633,0.4771,0.4623,0.4758,107233.36622530474,51021.63565
1603756800000.0,2020-10-27 00:00:00,MATH/USDT,0.4705,0.4767,0.4626,0.4633,117452.51234621197,54415.74897
1603670400000.0,2020-10-26 00:00:00,MATH/USDT,0.4706,0.4913,0.4634,0.4705,120539.32877789586,56713.75419
1603584000000.0,2020-10-25 00:00:00,MATH/USDT,0.477,0.4785,0.4641,0.4706,121576.43257543561,57213.86917
1603497600000.0,2020-10-24 00:00:00,MATH/USDT,0.4746,0.4888,0.4636,0.477,88575.72536687632,42250.621
1603411200000.0,2020-10-23 00:00:00,MATH/USDT,0.4735,0.4866,0.4731,0.4746,24826.067467340916,11782.45162
1603324800000.0,2020-10-22 00:00:00,MATH/USDT,0.4731,0.4827,0.4717,0.4735,34442.948806758184,16308.73626
1603238400000.0,2020-10-21 00:00:00,MATH/USDT,0.4749,0.4877,0.4716,0.4731,129820.28158951596,61417.97522
1603152000000.0,2020-10-20 00:00:00,MATH/USDT,0.4778,0.4834,0.4665,0.4749,131176.7782059381,62295.85197
1603065600000.0,2020-10-19 00:00:00,MATH/USDT,0.4751,0.5107,0.4687,0.4778,47917.37722896609,22894.92284
1602979200000.0,2020-10-18 00:00:00,MATH/USDT,0.4774,0.4774,0.47,0.4751,4221.645527257419,2005.70379
1602892800000.0,2020-10-17 00:00:00,MATH/USDT,0.4772,0.4774,0.4772,0.4774,0.0,0.0
1602806400000.0,2020-10-16 00:00:00,MATH/USDT,0.4801,0.4801,0.4772,0.4772,34.699999999999996,16.55884
1602720000000.0,2020-10-15 00:00:00,MATH/USDT,0.48,0.4801,0.48,0.4801,13.299999999999999,6.38533
1602633600000.0,2020-10-14 00:00:00,MATH/USDT,0.4797,0.5154,0.4772,0.48,97081.8789375,46599.30189
