https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DPI,Volume USDT
1650495600,2022-04-20 23:00:00,DPI/USDT,186.35,186.35,184.87,184.87,2.7899,515.771033
1650492000,2022-04-20 22:00:00,DPI/USDT,184.24,186,184.22,186,0.5203,95.894202
1650488400,2022-04-20 21:00:00,DPI/USDT,183.09,183.09,182.72,182.72,0.1621,29.672883
1650484800,2022-04-20 20:00:00,DPI/USDT,180.34,183.56,180.34,183.56,0.1579,28.872805
1650481200,2022-04-20 19:00:00,DPI/USDT,181.45,182.38,180.33,180.47,9.963,1811.604236
1650477600,2022-04-20 18:00:00,DPI/USDT,182.75,182.75,181.04,181.43,1.8758,340.08131
1650474000,2022-04-20 17:00:00,DPI/USDT,184.46,184.46,182.77,182.77,15.30946147,2799.2838347562
1650470400,2022-04-20 16:00:00,DPI/USDT,183.36,186.5,182,183.66,0.36826876,67.1718688336
1650466800,2022-04-20 15:00:00,DPI/USDT,184.63,184.63,182.12,182.12,4.5273,831.622591
1650463200,2022-04-20 14:00:00,DPI/USDT,186,187.39,184.63,186.5,0.38822386,71.83074289
1650459600,2022-04-20 13:00:00,DPI/USDT,189.97,190.15,189.77,189.77,0.1859,35.279157
1650456000,2022-04-20 12:00:00,DPI/USDT,188,190.9,185,190.84,1.3794,260.400602
1650452400,2022-04-20 11:00:00,DPI/USDT,188.86,190,188,188,4.1954,795.025098
1650448800,2022-04-20 10:00:00,DPI/USDT,185.32,188.77,184.63,187.1,65.03952285,12165.740195562
1650445200,2022-04-20 09:00:00,DPI/USDT,185.15,185.32,184.63,185.32,4.21375545,779.753958683
1650441600,2022-04-20 08:00:00,DPI/USDT,182.94,185.15,182.47,185.15,23.9983217,4420.574660755
1650438000,2022-04-20 07:00:00,DPI/USDT,176,184.41,176,183.64,14.36145556,2622.5702628
1650434400,2022-04-20 06:00:00,DPI/USDT,179.99,179.99,174.2,174.2,6.1107,1065.657003
1650430800,2022-04-20 05:00:00,DPI/USDT,179.46,180,179.46,179.99,0.71154836,127.9874404279
1650427200,2022-04-20 04:00:00,DPI/USDT,177.5,182.1,177,177,188.9608,33938.309094
1650423600,2022-04-20 03:00:00,DPI/USDT,176.3,182.5,175.9,182.3,1784.625,319572.608809
1650420000,2022-04-20 02:00:00,DPI/USDT,177,183.89,174.8,181,823.21923759,147676.6070023757
1650416400,2022-04-20 01:00:00,DPI/USDT,181.5,182.01,174.66,182,163.85392877,29227.573762375
1650412800,2022-04-20 00:00:00,DPI/USDT,180,182.57,174.61,174.69,455.31802546,81222.1705938304
1650409200,2022-04-19 23:00:00,DPI/USDT,177,180,174.65,180,0.2167,38.009847
1650405600,2022-04-19 22:00:00,DPI/USDT,180,182.27,180,182.27,0.2285,41.491453
1650402000,2022-04-19 21:00:00,DPI/USDT,181.5,181.5,174.6,174.6,0.6158,107.830162
1650398400,2022-04-19 20:00:00,DPI/USDT,178.5,178.5,176.88,176.88,0.0105,1.85985
1650394800,2022-04-19 19:00:00,DPI/USDT,177,183.64,177,177.55,1.20577591,220.1364291124
1650391200,2022-04-19 18:00:00,DPI/USDT,180.53,182,180.53,182,0.0238,4.300627
1650387600,2022-04-19 17:00:00,DPI/USDT,180.41,181.23,179.59,179.98,0.1467,26.447778
1650384000,2022-04-19 16:00:00,DPI/USDT,180.87,182,177,181.87,0.8527,154.794403
1650380400,2022-04-19 15:00:00,DPI/USDT,177.65,180.87,175.01,180.87,1.3379,239.664624
1650376800,2022-04-19 14:00:00,DPI/USDT,177.53,180,177.53,177.65,3.9176,696.359216
1650373200,2022-04-19 13:00:00,DPI/USDT,177.34,177.34,176.03,176.03,0.4434,78.626137
1650369600,2022-04-19 12:00:00,DPI/USDT,176.14,177.31,176.14,177.31,7.5269,1329.471773
1650366000,2022-04-19 11:00:00,DPI/USDT,177.18,177.38,176.31,176.31,1.8038,318.492205
1650362400,2022-04-19 10:00:00,DPI/USDT,174.61,177,174.61,177,10.7616,1895.992127
1650358800,2022-04-19 09:00:00,DPI/USDT,175.48,175.48,174.61,174.61,0.0132,2.308767
1650355200,2022-04-19 08:00:00,DPI/USDT,174.61,174.61,174.61,174.61,0.8338,145.589818
1650351600,2022-04-19 07:00:00,DPI/USDT,175.48,175.48,175.33,175.33,0.06770565,11.8723466145
1650348000,2022-04-19 06:00:00,DPI/USDT,175,175,175,175,0,0
1650344400,2022-04-19 05:00:00,DPI/USDT,175,175,175,175,0.1021,17.8675
1650340800,2022-04-19 04:00:00,DPI/USDT,172.48,172.48,172.48,172.48,0.0375,6.468
1650337200,2022-04-19 03:00:00,DPI/USDT,174.63,174.65,174.63,174.65,0.0208,3.63237
1650333600,2022-04-19 02:00:00,DPI/USDT,171,174.88,169.51,174.88,0.0111,1.896268
1650330000,2022-04-19 01:00:00,DPI/USDT,176.6,176.87,171,171,0.0397,7.006635
1650326400,2022-04-19 00:00:00,DPI/USDT,175.5,176.17,174.93,174.93,0.3209,56.464333
1650322800,2022-04-18 23:00:00,DPI/USDT,172.55,175,172.55,175,0.4171,72.97029
1650319200,2022-04-18 22:00:00,DPI/USDT,171.86,171.86,168.01,168.01,0.1469,25.188794
1650315600,2022-04-18 21:00:00,DPI/USDT,169.99,174.11,163.25,174.11,2.87882398,497.7771456294
1650312000,2022-04-18 20:00:00,DPI/USDT,169.97,169.99,165,169.99,0.07148269,12.1451555181
1650308400,2022-04-18 19:00:00,DPI/USDT,169.5,172.98,162.02,169.97,3.48045225,574.4645249325
1650304800,2022-04-18 18:00:00,DPI/USDT,172.71,174,166.88,174,0.82244108,142.36382592
1650301200,2022-04-18 17:00:00,DPI/USDT,169.5,172.65,169.5,172.65,2.93219288,503.671249732
1650297600,2022-04-18 16:00:00,DPI/USDT,168.44,169.26,164.92,164.92,9.22409956,1560.0298625256
1650294000,2022-04-18 15:00:00,DPI/USDT,164.09,169.92,164.06,169.24,3.80632343,640.8506912932
1650290400,2022-04-18 14:00:00,DPI/USDT,164.09,168.39,164.09,168.39,0.0091,1.526329
1650286800,2022-04-18 13:00:00,DPI/USDT,164.09,168.39,164.09,164.09,0.0281,4.718405
1650283200,2022-04-18 12:00:00,DPI/USDT,167.11,168.39,164.09,164.09,0.01111783,1.8476773937
1650279600,2022-04-18 11:00:00,DPI/USDT,167.38,167.38,164.06,164.09,0.009,1.493861
1650276000,2022-04-18 10:00:00,DPI/USDT,165.51,165.82,165.12,165.82,1.6329,270.766018
1650272400,2022-04-18 09:00:00,DPI/USDT,164.25,165,164.25,165,1.4758,243.321813
1650268800,2022-04-18 08:00:00,DPI/USDT,164.25,165.28,164.25,164.4,0.0998,16.421307
1650265200,2022-04-18 07:00:00,DPI/USDT,165.02,165.38,164.62,164.62,1.4024,231.202688
1650261600,2022-04-18 06:00:00,DPI/USDT,165.54,166.02,165.54,166.02,0.0105,1.741908
1650258000,2022-04-18 05:00:00,DPI/USDT,165.67,166.49,165.01,165.77,0.3952,65.652831
1650254400,2022-04-18 04:00:00,DPI/USDT,172,172,165.25,165.25,14.0943786,2376.273676694
1650250800,2022-04-18 03:00:00,DPI/USDT,173.09,173.09,172.47,172.47,0.024,4.15223
1650247200,2022-04-18 02:00:00,DPI/USDT,173.2,173.66,173.2,173.66,0.2354,40.877264
1650243600,2022-04-18 01:00:00,DPI/USDT,172.53,172.53,172.27,172.27,0.0185,3.188035
1650240000,2022-04-18 00:00:00,DPI/USDT,172.89,182.82,171,171.99,0.56730002,99.0839306418
1650236400,2022-04-17 23:00:00,DPI/USDT,177,177,170.64,170.64,1.2351,213.949697
1650232800,2022-04-17 22:00:00,DPI/USDT,176.56,182.88,176.26,176.26,6.0792009,1095.7017058527
1650229200,2022-04-17 21:00:00,DPI/USDT,176.66,176.93,176.22,176.39,0.557,98.25605
1650225600,2022-04-17 20:00:00,DPI/USDT,176,176,176,176,0.0342,6.0192
1650222000,2022-04-17 19:00:00,DPI/USDT,176.45,176.71,176,176,0.2215,39.005807
1650218400,2022-04-17 18:00:00,DPI/USDT,179.29,179.87,177.06,177.06,0.63366318,112.3327981866
1650214800,2022-04-17 17:00:00,DPI/USDT,178.61,179.29,178.61,179.29,0.0437,7.832457
1650211200,2022-04-17 16:00:00,DPI/USDT,178.39,179.61,177.99,179.61,0.06593809,11.7960583449
1650207600,2022-04-17 15:00:00,DPI/USDT,175.17,177.9,175.02,177.9,0.0181,3.193836
1650204000,2022-04-17 14:00:00,DPI/USDT,177.78,179.61,172.89,178.18,0.86981946,155.5906617236
1650200400,2022-04-17 13:00:00,DPI/USDT,177.53,177.53,177.53,177.53,0.0021,0.372813
1650196800,2022-04-17 12:00:00,DPI/USDT,177.06,178.09,175.5,178.09,12.7772,2272.445819
1650193200,2022-04-17 11:00:00,DPI/USDT,177.18,177.18,176.35,176.35,0.1208,21.356449
1650189600,2022-04-17 10:00:00,DPI/USDT,177.03,177.03,177.03,177.03,0.009,1.59327
1650186000,2022-04-17 09:00:00,DPI/USDT,178.04,178.04,177.48,177.48,0.0112,1.99332
1650182400,2022-04-17 08:00:00,DPI/USDT,177.32,178.13,176.98,176.98,0.42445844,75.3813969172
1650178800,2022-04-17 07:00:00,DPI/USDT,177.94,177.94,170.27,177.39,1.16416337,202.9396995999
1650175200,2022-04-17 06:00:00,DPI/USDT,176.59,178.26,176.59,178.26,0.0336,5.980749
1650171600,2022-04-17 05:00:00,DPI/USDT,178.14,178.14,174,174,0.10228406,17.9320664484
1650168000,2022-04-17 04:00:00,DPI/USDT,177.15,178.14,174,178.14,0.00863134,1.5254639076
1650164400,2022-04-17 03:00:00,DPI/USDT,174,176.43,174,174,0.0079,1.387722
1650160800,2022-04-17 02:00:00,DPI/USDT,175.17,177.48,174,174,0.0276,4.813375
1650157200,2022-04-17 01:00:00,DPI/USDT,177.48,178.84,175.17,175.17,0.027,4.802632
1650153600,2022-04-17 00:00:00,DPI/USDT,175.17,175.17,174,174,0.0051,0.891729
1650150000,2022-04-16 23:00:00,DPI/USDT,175.18,178.68,174,175.17,0.1618,28.801935
1650146400,2022-04-16 22:00:00,DPI/USDT,177.48,178.87,175.17,175.17,0.081,14.469492
1650142800,2022-04-16 21:00:00,DPI/USDT,174.89,174.89,174.89,174.89,0.1322,23.120458
1650139200,2022-04-16 20:00:00,DPI/USDT,175.41,175.41,175.41,175.41,0,0
1650135600,2022-04-16 19:00:00,DPI/USDT,176.58,176.58,175.41,175.41,0.0129,2.273085
1650132000,2022-04-16 18:00:00,DPI/USDT,175.17,176.63,175.17,176.63,0.1907,33.612798
1650128400,2022-04-16 17:00:00,DPI/USDT,177.31,178.56,177.31,177.42,10.13261835,1803.989792576
1650124800,2022-04-16 16:00:00,DPI/USDT,174.83,177.31,174.83,176.25,0.0093,1.63754
1650121200,2022-04-16 15:00:00,DPI/USDT,179.82,180.95,169.25,175.79,21.826,3817.534824
1650117600,2022-04-16 14:00:00,DPI/USDT,177.32,179.82,176.96,176.98,0.6668,118.016976
1650114000,2022-04-16 13:00:00,DPI/USDT,175.88,178.2,175.88,177.92,0.062,10.913512
1650110400,2022-04-16 12:00:00,DPI/USDT,178.9,178.9,178.9,178.9,0.0376,6.72664
1650106800,2022-04-16 11:00:00,DPI/USDT,178.71,178.71,177.99,177.99,0.1141,20.317281
1650103200,2022-04-16 10:00:00,DPI/USDT,177.79,178.48,177.79,178.48,0.0049,0.872976
1650099600,2022-04-16 09:00:00,DPI/USDT,177.69,179.13,177.37,177.37,7.16420084,1273.7239714692
1650096000,2022-04-16 08:00:00,DPI/USDT,178.74,178.74,177.9,177.9,0.0104,1.854932
1650092400,2022-04-16 07:00:00,DPI/USDT,179.37,179.37,177.69,177.69,0.0121,2.165337
1650088800,2022-04-16 06:00:00,DPI/USDT,179.59,179.59,178.24,178.24,0.1268,22.669712
1650085200,2022-04-16 05:00:00,DPI/USDT,179.99,180.84,178.11,178.11,4.3138,779.012633
1650081600,2022-04-16 04:00:00,DPI/USDT,179.45,179.45,179.18,179.34,2.4708,443.380736
1650078000,2022-04-16 03:00:00,DPI/USDT,180.08,180.08,179.56,179.56,8.5696,1540.530799
1650074400,2022-04-16 02:00:00,DPI/USDT,180.76,180.95,180.28,180.35,2.82381285,509.8991612075
1650070800,2022-04-16 01:00:00,DPI/USDT,180.33,180.33,178.41,178.41,1.3543,242.198052
1650067200,2022-04-16 00:00:00,DPI/USDT,179.5,180.41,179.49,180.41,1.2587,225.935686
1650063600,2022-04-15 23:00:00,DPI/USDT,180.49,180.49,180.49,180.49,0.0012,0.216588
1650060000,2022-04-15 22:00:00,DPI/USDT,180.48,180.48,180.48,180.48,0.0089,1.606272
1650056400,2022-04-15 21:00:00,DPI/USDT,180.65,180.65,179.61,179.62,0.0061,1.096801
1650052800,2022-04-15 20:00:00,DPI/USDT,180,180.13,180,180.13,0.321,57.780572
1650049200,2022-04-15 19:00:00,DPI/USDT,180.95,180.95,179.49,179.49,0.0971,17.552579
1650045600,2022-04-15 18:00:00,DPI/USDT,180.08,180.95,180.01,180.95,0.18576388,33.507949086
1650042000,2022-04-15 17:00:00,DPI/USDT,180.95,180.95,177.83,179.19,0.0157,2.810843
1650038400,2022-04-15 16:00:00,DPI/USDT,179.27,180.32,179.27,180.32,0.0291,5.218017
1650034800,2022-04-15 15:00:00,DPI/USDT,178.99,179.84,178.43,179.84,0.48872899,87.8806267788
1650031200,2022-04-15 14:00:00,DPI/USDT,178.14,180.87,177,180.87,5.9394521,1065.9772106245
1650027600,2022-04-15 13:00:00,DPI/USDT,177.94,177.94,177.48,177.48,0.0358,6.367164
1650024000,2022-04-15 12:00:00,DPI/USDT,179.77,179.77,179.5,179.5,0.0037,0.664744
1650020400,2022-04-15 11:00:00,DPI/USDT,179.37,179.37,179.37,179.37,0,0
1650016800,2022-04-15 10:00:00,DPI/USDT,179.37,179.37,179.37,179.37,0.029,5.20173
1650013200,2022-04-15 09:00:00,DPI/USDT,178.17,178.17,178.17,178.17,0.0149,2.654733
1650009600,2022-04-15 08:00:00,DPI/USDT,179.8,180.12,179.8,180.12,2.23893773,402.8947799276
1650006000,2022-04-15 07:00:00,DPI/USDT,178.35,178.35,177.43,177.43,3.3325,592.524508
1650002400,2022-04-15 06:00:00,DPI/USDT,180.33,180.33,178.34,178.34,2.1558,384.778321
1649998800,2022-04-15 05:00:00,DPI/USDT,179.95,180.92,179.95,180.92,0.0893,16.126668
1649995200,2022-04-15 04:00:00,DPI/USDT,180,181.89,179.92,179.92,1.71112389,309.1866652464
1649991600,2022-04-15 03:00:00,DPI/USDT,179.43,179.82,179.35,179.56,2.5261,453.314111
1649988000,2022-04-15 02:00:00,DPI/USDT,177.78,178.5,177.78,178.5,0.0081,1.441098
1649984400,2022-04-15 01:00:00,DPI/USDT,176.88,177.05,176.67,176.67,1.662,294.166332
1649980800,2022-04-15 00:00:00,DPI/USDT,177.93,177.93,177.93,177.93,0.0336,5.978448
1649977200,2022-04-14 23:00:00,DPI/USDT,176.7,176.9,176.7,176.9,0.0137,2.42101
1649973600,2022-04-14 22:00:00,DPI/USDT,177.48,177.77,176.3,176.3,0.5755,101.471216
1649970000,2022-04-14 21:00:00,DPI/USDT,176.12,176.12,176.12,176.12,0.0071,1.250452
1649966400,2022-04-14 20:00:00,DPI/USDT,174.8,176.58,174.8,176.58,1.331,234.889517
1649962800,2022-04-14 19:00:00,DPI/USDT,174,176,173.55,176,16.3074,2870.079249
1649959200,2022-04-14 18:00:00,DPI/USDT,174.09,174.09,174.09,174.09,0.0011,0.191499
1649955600,2022-04-14 17:00:00,DPI/USDT,175.27,175.91,175.27,175.91,0.0387,6.784805
1649952000,2022-04-14 16:00:00,DPI/USDT,176.55,176.55,174.55,174.55,0.6212,108.95217
1649948400,2022-04-14 15:00:00,DPI/USDT,178.6,179.66,177,177.13,3.33761938,597.8718718108
1649944800,2022-04-14 14:00:00,DPI/USDT,178.53,179.98,178,178.29,3.7061318,662.186528292
1649941200,2022-04-14 13:00:00,DPI/USDT,181.82,181.82,181.75,181.75,0.0054,0.98173
1649937600,2022-04-14 12:00:00,DPI/USDT,180.13,180.65,179.86,180.65,8.866,1599.784934
1649934000,2022-04-14 11:00:00,DPI/USDT,180.27,181.02,178.61,178.61,4.95639774,890.8171775954
1649930400,2022-04-14 10:00:00,DPI/USDT,180.5,181.35,177.47,181.13,0.23372541,42.0071805133
1649926800,2022-04-14 09:00:00,DPI/USDT,181.94,182.3,179.82,182.3,3.7524292,683.39000316
1649923200,2022-04-14 08:00:00,DPI/USDT,179.82,182.87,179.82,181.96,10.27071139,1870.074969814
1649919600,2022-04-14 07:00:00,DPI/USDT,177.48,177.48,177.29,177.29,0.0111,1.969078
1649916000,2022-04-14 06:00:00,DPI/USDT,177.48,180.37,173.27,180.37,0.453,80.949931
1649912400,2022-04-14 05:00:00,DPI/USDT,177.29,179.82,177.29,179.82,0.07,12.534237
1649908800,2022-04-14 04:00:00,DPI/USDT,179.82,179.82,175,175,0.44580035,78.205181496
1649905200,2022-04-14 03:00:00,DPI/USDT,179.82,179.82,177.29,179.82,0.0217,3.881382
1649901600,2022-04-14 02:00:00,DPI/USDT,179.82,182.6,179.35,179.82,0.0392,7.098602
1649898000,2022-04-14 01:00:00,DPI/USDT,179.35,182.6,179.35,182.6,0.32798861,59.665924186
1649894400,2022-04-14 00:00:00,DPI/USDT,179.82,179.82,179.82,179.82,0,0
1649890800,2022-04-13 23:00:00,DPI/USDT,179.38,179.82,178.91,179.82,0.0195,3.50003
1649887200,2022-04-13 22:00:00,DPI/USDT,177.48,179.35,175.26,179.35,0.0717,12.631257
1649883600,2022-04-13 21:00:00,DPI/USDT,177.29,180.64,177.29,180.64,1.0288699,185.315617736
1649880000,2022-04-13 20:00:00,DPI/USDT,178.16,178.56,175.26,175.26,0.0297,5.24177
1649876400,2022-04-13 19:00:00,DPI/USDT,172.89,179.35,172.89,178.58,38.74757576,6816.58637742
1649872800,2022-04-13 18:00:00,DPI/USDT,170,172.89,169.3,169.3,0.1568,26.665523
1649869200,2022-04-13 17:00:00,DPI/USDT,170,170,168.87,168.87,2.8163,475.812998
1649865600,2022-04-13 16:00:00,DPI/USDT,172.94,172.94,170.64,170.64,0.05,8.63251
1649862000,2022-04-13 15:00:00,DPI/USDT,172.59,172.94,169.31,172.94,2.82213379,487.5008106426
1649858400,2022-04-13 14:00:00,DPI/USDT,171.26,172.59,171.26,172.59,12.6415,2174.031025
1649854800,2022-04-13 13:00:00,DPI/USDT,169.3,169.3,169.3,169.3,0.0236,3.99548
1649851200,2022-04-13 12:00:00,DPI/USDT,169.3,169.97,169.3,169.97,0.0022,0.373264
1649847600,2022-04-13 11:00:00,DPI/USDT,169.3,169.3,169.3,169.3,0.0377,6.38261
1649844000,2022-04-13 10:00:00,DPI/USDT,169.3,170.25,169.3,170.25,0.0311,5.26656
1649840400,2022-04-13 09:00:00,DPI/USDT,170.64,171.26,169.3,169.3,2.0039,339.527389
1649836800,2022-04-13 08:00:00,DPI/USDT,173,173,163.17,170,4.4455,734.562764
1649833200,2022-04-13 07:00:00,DPI/USDT,171.98,172.8,171.98,172.8,0.077,13.245576
1649829600,2022-04-13 06:00:00,DPI/USDT,171.26,173.21,170.64,173.14,0.06287567,10.8642115038
1649826000,2022-04-13 05:00:00,DPI/USDT,170.64,170.64,169.3,169.3,0.0135,2.293992
1649822400,2022-04-13 04:00:00,DPI/USDT,169.3,173.13,168,173.12,6.25234053,1073.2555294488
1649818800,2022-04-13 03:00:00,DPI/USDT,167.36,172.89,167.36,172.89,0.11,18.883744
1649815200,2022-04-13 02:00:00,DPI/USDT,171.99,171.99,165.37,165.37,0.0852,14.193295
1649811600,2022-04-13 01:00:00,DPI/USDT,172.25,172.25,170.16,170.16,0.0494,8.421004
1649808000,2022-04-13 00:00:00,DPI/USDT,170.96,170.96,170.76,170.76,0.2766,47.235286
1649804400,2022-04-12 23:00:00,DPI/USDT,167.36,172.5,167.36,172.5,0.0545,9.23864
1649800800,2022-04-12 22:00:00,DPI/USDT,169.58,169.89,165.37,165.37,8.76196408,1486.6207725512
1649797200,2022-04-12 21:00:00,DPI/USDT,168.41,169.7,167.32,168.46,1.13647027,192.0116530606
1649793600,2022-04-12 20:00:00,DPI/USDT,166.25,167.64,165.93,167.58,1.2278,205.05148
1649790000,2022-04-12 19:00:00,DPI/USDT,167.36,167.9,166.5,167.77,1.5066,252.671526
1649786400,2022-04-12 18:00:00,DPI/USDT,170.55,170.73,168,168,0.1139,19.414007
1649782800,2022-04-12 17:00:00,DPI/USDT,172.55,172.66,170,172.05,0.25792529,44.4866327671
1649779200,2022-04-12 16:00:00,DPI/USDT,173.25,173.25,170,172.25,2.45990273,423.6272834825
1649775600,2022-04-12 15:00:00,DPI/USDT,171.19,171.19,170,170,0.0365,6.247007
1649772000,2022-04-12 14:00:00,DPI/USDT,173.54,175.72,170.7,170.7,1.48320169,258.014950835
1649768400,2022-04-12 13:00:00,DPI/USDT,174.83,175,174.45,175,0.0631,11.010359
1649764800,2022-04-12 12:00:00,DPI/USDT,173.18,175,171.26,175,0.84520245,146.46985975
1649761200,2022-04-12 11:00:00,DPI/USDT,167.36,173.87,167.36,173.78,5.7535,986.53437
1649757600,2022-04-12 10:00:00,DPI/USDT,170,171.71,165.36,165.36,5.3131,882.498117
1649754000,2022-04-12 09:00:00,DPI/USDT,170.25,171,170.25,170.97,0.0273,4.649949
1649750400,2022-04-12 08:00:00,DPI/USDT,170.83,171.26,169.63,170.8,9.196,1572.033163
1649746800,2022-04-12 07:00:00,DPI/USDT,167.36,170.83,166.8,170.83,2.1873,373.406066
1649743200,2022-04-12 06:00:00,DPI/USDT,169.3,170,169.3,170,0.0224,3.80221
1649739600,2022-04-12 05:00:00,DPI/USDT,166.8,168.96,166.8,168.96,10.60070945,1783.5630511585
1649736000,2022-04-12 04:00:00,DPI/USDT,166.15,167.53,166.15,167.53,1.19919055,200.7048848415
1649732400,2022-04-12 03:00:00,DPI/USDT,166.42,166.42,164.09,164.71,0.012,1.988727
1649728800,2022-04-12 02:00:00,DPI/USDT,164,165.26,164,165.26,0.0092,1.514722
1649725200,2022-04-12 01:00:00,DPI/USDT,165.21,165.43,164,164,0.0426,7.034639
1649721600,2022-04-12 00:00:00,DPI/USDT,163.54,166.11,162,165.7,8.04790712,1330.4935127032
1649718000,2022-04-11 23:00:00,DPI/USDT,164.55,165.53,163.54,163.54,0.0311,5.126786
1649714400,2022-04-11 22:00:00,DPI/USDT,163.54,165.7,163.5,165.7,1.53417212,253.6075304796
1649710800,2022-04-11 21:00:00,DPI/USDT,165,166.77,165,165,0.0186,3.076434
1649707200,2022-04-11 20:00:00,DPI/USDT,167.36,170.19,165,165.44,0.62929809,105.6773839371
1649703600,2022-04-11 19:00:00,DPI/USDT,167.36,167.36,165,165,0.026,4.301299
1649700000,2022-04-11 18:00:00,DPI/USDT,167.36,170.16,162,170.16,0.19335359,32.0443828744
1649696400,2022-04-11 17:00:00,DPI/USDT,169.3,170.16,167.36,167.36,0.1441,24.494916
1649692800,2022-04-11 16:00:00,DPI/USDT,168.78,169.16,162.51,168,3.83574008,633.8879177024
1649689200,2022-04-11 15:00:00,DPI/USDT,167.36,170.86,167.36,169.85,1.28967871,218.9084998935
1649685600,2022-04-11 14:00:00,DPI/USDT,171.26,175.39,165.01,165.01,9.76324185,1690.0789891905
1649682000,2022-04-11 13:00:00,DPI/USDT,165.01,175.73,165.01,169.84,1.03926661,179.9745670907
1649678400,2022-04-11 12:00:00,DPI/USDT,173.25,175.26,165,165,5.1717,862.370375
1649674800,2022-04-11 11:00:00,DPI/USDT,176.22,181.43,170.2,170.2,11.4119,1964.869049
1649671200,2022-04-11 10:00:00,DPI/USDT,179.35,179.35,179.35,179.35,0.0067,1.201645
1649667600,2022-04-11 09:00:00,DPI/USDT,183.47,183.47,176.22,176.22,12.81275048,2286.9341555656
1649664000,2022-04-11 08:00:00,DPI/USDT,183.47,183.47,183.47,183.47,0.044,8.07268
1649660400,2022-04-11 07:00:00,DPI/USDT,182.38,182.38,180.68,180.68,0.3702,66.901196
1649656800,2022-04-11 06:00:00,DPI/USDT,183.53,185.63,182.38,182.38,0.0492,9.095748
1649653200,2022-04-11 05:00:00,DPI/USDT,182.38,182.38,180.71,180.71,0.0898,16.240881
1649649600,2022-04-11 04:00:00,DPI/USDT,181.43,185.66,180.69,185.66,0.45190579,82.3421179714
1649646000,2022-04-11 03:00:00,DPI/USDT,185.66,185.66,181,184.79,15.8875,2906.724161
1649642400,2022-04-11 02:00:00,DPI/USDT,184.16,189.7,184.16,185.66,0.0295,5.527947
1649638800,2022-04-11 01:00:00,DPI/USDT,186,187.22,184.16,187.22,1.9637,361.666246
1649635200,2022-04-11 00:00:00,DPI/USDT,184.16,191.87,184.15,187.23,7.3313,1350.438758
1649631600,2022-04-10 23:00:00,DPI/USDT,184.15,185.09,184.15,184.15,26.75153209,4926.7297465381
1649628000,2022-04-10 22:00:00,DPI/USDT,188.56,188.56,184.15,184.84,6.6370816,1224.2625106945
1649624400,2022-04-10 21:00:00,DPI/USDT,189.77,190.73,189.47,189.47,0.50022384,95.3997450032
1649620800,2022-04-10 20:00:00,DPI/USDT,190.5,191.86,190.13,191.86,3.81852383,730.8258020238
1649617200,2022-04-10 19:00:00,DPI/USDT,189.63,190.11,189.63,190.11,0.1549,29.424903
1649613600,2022-04-10 18:00:00,DPI/USDT,189.73,189.73,187.86,189.73,0.5194,98.449644
1649610000,2022-04-10 17:00:00,DPI/USDT,187.81,189.69,184.16,189.69,56.9832,10640.594257
1649606400,2022-04-10 16:00:00,DPI/USDT,186,186.96,186,186.96,0.4344,81.170436
1649602800,2022-04-10 15:00:00,DPI/USDT,185.89,185.89,184.92,185.84,0.5448,101.244945
1649599200,2022-04-10 14:00:00,DPI/USDT,184.92,185.46,184.17,185.46,0.01369636,2.5306504716
1649595600,2022-04-10 13:00:00,DPI/USDT,184.71,184.8,184.11,184.11,1.6393,301.913956
1649592000,2022-04-10 12:00:00,DPI/USDT,185.42,185.65,184,184,1.1597,213.779186
1649588400,2022-04-10 11:00:00,DPI/USDT,185.11,185.56,184.07,185.56,0.0269,4.978886
1649584800,2022-04-10 10:00:00,DPI/USDT,184.99,185.27,184.99,184.99,0.35319752,65.3395205304
1649581200,2022-04-10 09:00:00,DPI/USDT,185.3,185.39,184.96,185.02,1.4061,260.236445
1649577600,2022-04-10 08:00:00,DPI/USDT,185.3,185.3,185.3,185.3,0.2314,42.87842
1649574000,2022-04-10 07:00:00,DPI/USDT,185.64,187.74,185.42,185.42,18.3768,3439.074355
1649570400,2022-04-10 06:00:00,DPI/USDT,185.66,186.78,185.02,186.78,0.0167,3.095082
1649566800,2022-04-10 05:00:00,DPI/USDT,185.97,187.93,185.66,185.66,37.3651,7004.14385
1649563200,2022-04-10 04:00:00,DPI/USDT,186.27,187.67,185.97,187.07,0.5491,102.722222
1649559600,2022-04-10 03:00:00,DPI/USDT,187.67,187.67,186.72,186.72,0.007,1.311885
1649556000,2022-04-10 02:00:00,DPI/USDT,187.67,187.67,186.44,186.62,0.0892,16.634252
1649552400,2022-04-10 01:00:00,DPI/USDT,185.97,186.82,185.97,186.82,0.0094,1.748968
1649548800,2022-04-10 00:00:00,DPI/USDT,185.97,187.67,185.97,187.67,0.0133,2.492271
1649545200,2022-04-09 23:00:00,DPI/USDT,185,186.85,185,186.85,0.03233518,5.989149383
1649541600,2022-04-09 22:00:00,DPI/USDT,185.66,187.57,184,186.85,2.2090843,411.1351377353
1649538000,2022-04-09 21:00:00,DPI/USDT,185.28,185.61,184.03,184.03,0.5589,103.72697
1649534400,2022-04-09 20:00:00,DPI/USDT,185.66,185.66,185.66,185.66,0.0057,1.058262
1649530800,2022-04-09 19:00:00,DPI/USDT,184.03,185.66,184,184.03,0.05213861,9.5948543326
