https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DYDX,Volume EUR
1655316000,2022-06-15 18:00:00,DYDX/EUR,1.108,1.143,1.108,1.143,5514.26296899,6302.80257355557
1655312400,2022-06-15 17:00:00,DYDX/EUR,1.084,1.084,1.084,1.084,0.00000000,0.0
1655308800,2022-06-15 16:00:00,DYDX/EUR,1.084,1.084,1.084,1.084,4105.27021118,4450.11290891912
1655305200,2022-06-15 15:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655301600,2022-06-15 14:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655298000,2022-06-15 13:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655294400,2022-06-15 12:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655290800,2022-06-15 11:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655287200,2022-06-15 10:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655283600,2022-06-15 09:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655280000,2022-06-15 08:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655276400,2022-06-15 07:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655272800,2022-06-15 06:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655269200,2022-06-15 05:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655265600,2022-06-15 04:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655262000,2022-06-15 03:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655258400,2022-06-15 02:00:00,DYDX/EUR,1.138,1.138,1.138,1.138,0.00000000,0.0
1655254800,2022-06-15 01:00:00,DYDX/EUR,1.137,1.138,1.137,1.138,68.51882388,77.97442157543999
1655251200,2022-06-15 00:00:00,DYDX/EUR,1.057,1.057,1.057,1.057,0.00000000,0.0
1655247600,2022-06-14 23:00:00,DYDX/EUR,1.057,1.057,1.057,1.057,0.00000000,0.0
1655244000,2022-06-14 22:00:00,DYDX/EUR,1.057,1.057,1.057,1.057,0.00000000,0.0
1655240400,2022-06-14 21:00:00,DYDX/EUR,1.057,1.057,1.057,1.057,9.50000000,10.0415
1655236800,2022-06-14 20:00:00,DYDX/EUR,1.110,1.110,1.110,1.110,34.32477101,38.100495821100004
1655233200,2022-06-14 19:00:00,DYDX/EUR,1.123,1.123,1.123,1.123,0.00000000,0.0
1655229600,2022-06-14 18:00:00,DYDX/EUR,1.123,1.123,1.123,1.123,0.00000000,0.0
1655226000,2022-06-14 17:00:00,DYDX/EUR,1.123,1.123,1.123,1.123,9.00000000,10.107
1655222400,2022-06-14 16:00:00,DYDX/EUR,1.130,1.131,1.123,1.123,408.88572170,459.1786654691
1655218800,2022-06-14 15:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655215200,2022-06-14 14:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655211600,2022-06-14 13:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655208000,2022-06-14 12:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655204400,2022-06-14 11:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655200800,2022-06-14 10:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655197200,2022-06-14 09:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655193600,2022-06-14 08:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655190000,2022-06-14 07:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655186400,2022-06-14 06:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655182800,2022-06-14 05:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,0.00000000,0.0
1655179200,2022-06-14 04:00:00,DYDX/EUR,1.126,1.126,1.126,1.126,33.18247050,37.363461783
1655175600,2022-06-14 03:00:00,DYDX/EUR,1.082,1.119,1.082,1.119,192.75667842,215.69472315197999
1655172000,2022-06-14 02:00:00,DYDX/EUR,1.037,1.069,1.036,1.069,174.75806771,186.81637438199
1655168400,2022-06-14 01:00:00,DYDX/EUR,1.057,1.057,1.057,1.057,37.96907718,40.133314579259995
1655164800,2022-06-14 00:00:00,DYDX/EUR,1.134,1.134,1.134,1.134,46.79710184,53.06791348656
1655161200,2022-06-13 23:00:00,DYDX/EUR,1.037,1.061,1.037,1.061,224.83887438,238.55404571717997
1655157600,2022-06-13 22:00:00,DYDX/EUR,1.042,1.053,1.042,1.053,83.14788091,87.55471859823
1655154000,2022-06-13 21:00:00,DYDX/EUR,1.119,1.119,1.119,1.119,0.00000000,0.0
1655150400,2022-06-13 20:00:00,DYDX/EUR,1.095,1.119,1.095,1.119,123.52053990,138.2194841481
1655146800,2022-06-13 19:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655143200,2022-06-13 18:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655139600,2022-06-13 17:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655136000,2022-06-13 16:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655132400,2022-06-13 15:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655128800,2022-06-13 14:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655125200,2022-06-13 13:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655121600,2022-06-13 12:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655118000,2022-06-13 11:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655114400,2022-06-13 10:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655110800,2022-06-13 09:00:00,DYDX/EUR,1.032,1.032,1.032,1.032,0.00000000,0.0
1655107200,2022-06-13 08:00:00,DYDX/EUR,1.048,1.054,1.032,1.032,173.67500886,179.23260914352
1655103600,2022-06-13 07:00:00,DYDX/EUR,1.039,1.039,1.024,1.031,246.09086704,253.71968391823998
1655100000,2022-06-13 06:00:00,DYDX/EUR,1.072,1.078,1.072,1.078,140.11009803,151.03868567634
1655096400,2022-06-13 05:00:00,DYDX/EUR,1.116,1.116,1.116,1.116,0.00000000,0.0
1655092800,2022-06-13 04:00:00,DYDX/EUR,1.150,1.152,1.116,1.116,495.00332449,552.42371013084
1655089200,2022-06-13 03:00:00,DYDX/EUR,1.100,1.100,1.100,1.100,0.00000000,0.0
1655085600,2022-06-13 02:00:00,DYDX/EUR,1.100,1.100,1.100,1.100,0.00000000,0.0
1655082000,2022-06-13 01:00:00,DYDX/EUR,1.112,1.112,1.100,1.100,528.30000000,581.13
1655078400,2022-06-13 00:00:00,DYDX/EUR,1.121,1.121,1.121,1.121,39.11253991,43.84515723911
1655074800,2022-06-12 23:00:00,DYDX/EUR,1.200,1.200,1.200,1.200,20.00000000,24.0
1655071200,2022-06-12 22:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655067600,2022-06-12 21:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655064000,2022-06-12 20:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655060400,2022-06-12 19:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655056800,2022-06-12 18:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655053200,2022-06-12 17:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655049600,2022-06-12 16:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655046000,2022-06-12 15:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655042400,2022-06-12 14:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655038800,2022-06-12 13:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655035200,2022-06-12 12:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655031600,2022-06-12 11:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655028000,2022-06-12 10:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655024400,2022-06-12 09:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655020800,2022-06-12 08:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,0.00000000,0.0
1655017200,2022-06-12 07:00:00,DYDX/EUR,1.229,1.229,1.229,1.229,8.13819700,10.001844113
1655013600,2022-06-12 06:00:00,DYDX/EUR,1.241,1.241,1.241,1.241,8.13819700,10.099502477000001
1655010000,2022-06-12 05:00:00,DYDX/EUR,1.263,1.263,1.263,1.263,0.00000000,0.0
1655006400,2022-06-12 04:00:00,DYDX/EUR,1.263,1.263,1.263,1.263,0.00000000,0.0
1655002800,2022-06-12 03:00:00,DYDX/EUR,1.263,1.263,1.263,1.263,0.00000000,0.0
1654999200,2022-06-12 02:00:00,DYDX/EUR,1.263,1.263,1.263,1.263,34.17324026,43.16080244838
1654995600,2022-06-12 01:00:00,DYDX/EUR,1.361,1.361,1.361,1.361,0.00000000,0.0
1654992000,2022-06-12 00:00:00,DYDX/EUR,1.361,1.361,1.361,1.361,0.00000000,0.0
1654988400,2022-06-11 23:00:00,DYDX/EUR,1.361,1.361,1.361,1.361,72.75597526,99.02088232886
1654984800,2022-06-11 22:00:00,DYDX/EUR,1.380,1.380,1.380,1.380,0.00000000,0.0
1654981200,2022-06-11 21:00:00,DYDX/EUR,1.380,1.380,1.380,1.380,0.00000000,0.0
1654977600,2022-06-11 20:00:00,DYDX/EUR,1.380,1.380,1.380,1.380,0.00000000,0.0
1654974000,2022-06-11 19:00:00,DYDX/EUR,1.380,1.380,1.380,1.380,0.00000000,0.0
1654970400,2022-06-11 18:00:00,DYDX/EUR,1.380,1.380,1.380,1.380,32.23587681,44.485509997799994
1654966800,2022-06-11 17:00:00,DYDX/EUR,1.390,1.390,1.390,1.390,30.76110138,42.757930918199996
1654963200,2022-06-11 16:00:00,DYDX/EUR,1.367,1.367,1.367,1.367,18.13153133,24.785803328110003
1654959600,2022-06-11 15:00:00,DYDX/EUR,1.388,1.388,1.365,1.365,35.45321863,48.393643429950004
1654956000,2022-06-11 14:00:00,DYDX/EUR,1.456,1.456,1.400,1.411,1043.60941028,1472.53287790508
1654952400,2022-06-11 13:00:00,DYDX/EUR,1.458,1.459,1.456,1.458,820.30578756,1196.00583826248
1654948800,2022-06-11 12:00:00,DYDX/EUR,1.466,1.466,1.450,1.450,467.48362828,677.851261006
1654945200,2022-06-11 11:00:00,DYDX/EUR,1.490,1.490,1.457,1.457,205.25428026,299.05548633882
1654941600,2022-06-11 10:00:00,DYDX/EUR,1.518,1.518,1.503,1.503,960.35542696,1443.41420672088
1654938000,2022-06-11 09:00:00,DYDX/EUR,1.544,1.544,1.544,1.544,60.00000000,92.64
1654934400,2022-06-11 08:00:00,DYDX/EUR,1.543,1.546,1.542,1.543,315.29242206,486.4962072385799
1654930800,2022-06-11 07:00:00,DYDX/EUR,1.534,1.534,1.534,1.534,0.00000000,0.0
1654927200,2022-06-11 06:00:00,DYDX/EUR,1.534,1.534,1.534,1.534,0.00000000,0.0
1654923600,2022-06-11 05:00:00,DYDX/EUR,1.534,1.534,1.534,1.534,0.00000000,0.0
1654920000,2022-06-11 04:00:00,DYDX/EUR,1.534,1.534,1.534,1.534,0.00000000,0.0
1654916400,2022-06-11 03:00:00,DYDX/EUR,1.534,1.534,1.534,1.534,0.00000000,0.0
1654912800,2022-06-11 02:00:00,DYDX/EUR,1.534,1.534,1.534,1.534,0.00000000,0.0
1654909200,2022-06-11 01:00:00,DYDX/EUR,1.534,1.534,1.534,1.534,0.00000000,0.0
1654905600,2022-06-11 00:00:00,DYDX/EUR,1.534,1.534,1.534,1.534,0.00000000,0.0
1654902000,2022-06-10 23:00:00,DYDX/EUR,1.534,1.534,1.534,1.534,32.36905906,49.65413659804
1654898400,2022-06-10 22:00:00,DYDX/EUR,1.531,1.531,1.531,1.531,0.00000000,0.0
1654894800,2022-06-10 21:00:00,DYDX/EUR,1.531,1.531,1.531,1.531,0.00000000,0.0
1654891200,2022-06-10 20:00:00,DYDX/EUR,1.531,1.531,1.531,1.531,0.00000000,0.0
1654887600,2022-06-10 19:00:00,DYDX/EUR,1.531,1.531,1.531,1.531,0.00000000,0.0
1654884000,2022-06-10 18:00:00,DYDX/EUR,1.531,1.531,1.531,1.531,0.00000000,0.0
1654880400,2022-06-10 17:00:00,DYDX/EUR,1.529,1.531,1.500,1.531,678.81132191,1039.2601338442098
1654876800,2022-06-10 16:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,272.67254293,441.72951954660005
1654873200,2022-06-10 15:00:00,DYDX/EUR,1.681,1.681,1.681,1.681,349.82748364,588.0599999988401
1654869600,2022-06-10 14:00:00,DYDX/EUR,1.699,1.699,1.699,1.699,5.99154763,10.17963942337
1654866000,2022-06-10 13:00:00,DYDX/EUR,1.674,1.674,1.674,1.674,0.00000000,0.0
1654862400,2022-06-10 12:00:00,DYDX/EUR,1.674,1.674,1.674,1.674,5.99154763,10.02985073262
1654858800,2022-06-10 11:00:00,DYDX/EUR,1.634,1.634,1.634,1.634,0.00000000,0.0
1654855200,2022-06-10 10:00:00,DYDX/EUR,1.634,1.634,1.634,1.634,0.00000000,0.0
1654851600,2022-06-10 09:00:00,DYDX/EUR,1.617,1.634,1.617,1.634,545.77450360,891.7955388823999
1654848000,2022-06-10 08:00:00,DYDX/EUR,1.626,1.626,1.626,1.626,0.00000000,0.0
1654844400,2022-06-10 07:00:00,DYDX/EUR,1.626,1.626,1.626,1.626,0.00000000,0.0
1654840800,2022-06-10 06:00:00,DYDX/EUR,1.626,1.626,1.626,1.626,268.65097923,436.82649222798
1654837200,2022-06-10 05:00:00,DYDX/EUR,1.636,1.636,1.636,1.636,0.00000000,0.0
1654833600,2022-06-10 04:00:00,DYDX/EUR,1.637,1.637,1.636,1.636,273.04259782,446.69769003352
1654830000,2022-06-10 03:00:00,DYDX/EUR,1.619,1.619,1.619,1.619,0.00000000,0.0
1654826400,2022-06-10 02:00:00,DYDX/EUR,1.619,1.619,1.619,1.619,0.00000000,0.0
1654822800,2022-06-10 01:00:00,DYDX/EUR,1.619,1.619,1.619,1.619,0.00000000,0.0
1654819200,2022-06-10 00:00:00,DYDX/EUR,1.619,1.619,1.619,1.619,0.00000000,0.0
1654815600,2022-06-09 23:00:00,DYDX/EUR,1.619,1.619,1.619,1.619,270.14548758,437.36554439202
1654812000,2022-06-09 22:00:00,DYDX/EUR,1.591,1.591,1.591,1.591,0.00000000,0.0
1654808400,2022-06-09 21:00:00,DYDX/EUR,1.591,1.591,1.591,1.591,0.00000000,0.0
1654804800,2022-06-09 20:00:00,DYDX/EUR,1.591,1.591,1.591,1.591,0.00000000,0.0
1654801200,2022-06-09 19:00:00,DYDX/EUR,1.591,1.591,1.591,1.591,0.00000000,0.0
1654797600,2022-06-09 18:00:00,DYDX/EUR,1.591,1.591,1.591,1.591,0.00000000,0.0
1654794000,2022-06-09 17:00:00,DYDX/EUR,1.591,1.591,1.591,1.591,0.00000000,0.0
1654790400,2022-06-09 16:00:00,DYDX/EUR,1.591,1.591,1.591,1.591,6.41545747,10.20699283477
1654786800,2022-06-09 15:00:00,DYDX/EUR,1.582,1.582,1.582,1.582,0.00000000,0.0
1654783200,2022-06-09 14:00:00,DYDX/EUR,1.582,1.582,1.582,1.582,6.41545747,10.14925371754
1654779600,2022-06-09 13:00:00,DYDX/EUR,1.591,1.591,1.591,1.591,32.16675244,51.17730313204
1654776000,2022-06-09 12:00:00,DYDX/EUR,1.627,1.627,1.627,1.627,0.00000000,0.0
1654772400,2022-06-09 11:00:00,DYDX/EUR,1.627,1.627,1.627,1.627,0.00000000,0.0
1654768800,2022-06-09 10:00:00,DYDX/EUR,1.627,1.627,1.627,1.627,62.00000000,100.874
1654765200,2022-06-09 09:00:00,DYDX/EUR,1.616,1.616,1.616,1.616,0.00000000,0.0
1654761600,2022-06-09 08:00:00,DYDX/EUR,1.579,1.616,1.579,1.616,281.63088446,455.11550928736006
1654758000,2022-06-09 07:00:00,DYDX/EUR,1.567,1.567,1.567,1.567,200.00000000,313.4
1654754400,2022-06-09 06:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654750800,2022-06-09 05:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654747200,2022-06-09 04:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654743600,2022-06-09 03:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654740000,2022-06-09 02:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654736400,2022-06-09 01:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654732800,2022-06-09 00:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654729200,2022-06-08 23:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654725600,2022-06-08 22:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654722000,2022-06-08 21:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654718400,2022-06-08 20:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654714800,2022-06-08 19:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654711200,2022-06-08 18:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654707600,2022-06-08 17:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654704000,2022-06-08 16:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654700400,2022-06-08 15:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654696800,2022-06-08 14:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654693200,2022-06-08 13:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654689600,2022-06-08 12:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654686000,2022-06-08 11:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654682400,2022-06-08 10:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654678800,2022-06-08 09:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654675200,2022-06-08 08:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654671600,2022-06-08 07:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654668000,2022-06-08 06:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654664400,2022-06-08 05:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654660800,2022-06-08 04:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654657200,2022-06-08 03:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654653600,2022-06-08 02:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654650000,2022-06-08 01:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654646400,2022-06-08 00:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654642800,2022-06-07 23:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,275.36105069,433.96901588744004
1654639200,2022-06-07 22:00:00,DYDX/EUR,1.549,1.549,1.549,1.549,0.00000000,0.0
1654635600,2022-06-07 21:00:00,DYDX/EUR,1.549,1.549,1.549,1.549,0.00000000,0.0
1654632000,2022-06-07 20:00:00,DYDX/EUR,1.549,1.549,1.549,1.549,0.00000000,0.0
1654628400,2022-06-07 19:00:00,DYDX/EUR,1.549,1.549,1.549,1.549,0.00000000,0.0
1654624800,2022-06-07 18:00:00,DYDX/EUR,1.549,1.549,1.549,1.549,1000.00000000,1549.0
1654621200,2022-06-07 17:00:00,DYDX/EUR,1.540,1.540,1.531,1.531,43.70693842,66.91532272101999
1654617600,2022-06-07 16:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654614000,2022-06-07 15:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654610400,2022-06-07 14:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654606800,2022-06-07 13:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654603200,2022-06-07 12:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654599600,2022-06-07 11:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654596000,2022-06-07 10:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654592400,2022-06-07 09:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654588800,2022-06-07 08:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654585200,2022-06-07 07:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654581600,2022-06-07 06:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,0.00000000,0.0
1654578000,2022-06-07 05:00:00,DYDX/EUR,1.556,1.556,1.556,1.556,53.69506679,83.54952392524
1654574400,2022-06-07 04:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654570800,2022-06-07 03:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654567200,2022-06-07 02:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654563600,2022-06-07 01:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654560000,2022-06-07 00:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654556400,2022-06-06 23:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654552800,2022-06-06 22:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654549200,2022-06-06 21:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654545600,2022-06-06 20:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654542000,2022-06-06 19:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654538400,2022-06-06 18:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654534800,2022-06-06 17:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654531200,2022-06-06 16:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654527600,2022-06-06 15:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654524000,2022-06-06 14:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654520400,2022-06-06 13:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654516800,2022-06-06 12:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654513200,2022-06-06 11:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,0.00000000,0.0
1654509600,2022-06-06 10:00:00,DYDX/EUR,1.700,1.700,1.700,1.700,6.29206906,10.696517402
1654506000,2022-06-06 09:00:00,DYDX/EUR,1.690,1.690,1.690,1.690,0.00000000,0.0
1654502400,2022-06-06 08:00:00,DYDX/EUR,1.690,1.690,1.690,1.690,0.00000000,0.0
1654498800,2022-06-06 07:00:00,DYDX/EUR,1.690,1.690,1.690,1.690,256.05815331,432.7382790939
1654495200,2022-06-06 06:00:00,DYDX/EUR,1.701,1.701,1.701,1.701,6.15384616,10.46769231816
1654491600,2022-06-06 05:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654488000,2022-06-06 04:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654484400,2022-06-06 03:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654480800,2022-06-06 02:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654477200,2022-06-06 01:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654473600,2022-06-06 00:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654470000,2022-06-05 23:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654466400,2022-06-05 22:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654462800,2022-06-05 21:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654459200,2022-06-05 20:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654455600,2022-06-05 19:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654452000,2022-06-05 18:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654448400,2022-06-05 17:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654444800,2022-06-05 16:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654441200,2022-06-05 15:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654437600,2022-06-05 14:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654434000,2022-06-05 13:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654430400,2022-06-05 12:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654426800,2022-06-05 11:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654423200,2022-06-05 10:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654419600,2022-06-05 09:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654416000,2022-06-05 08:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,0.00000000,0.0
1654412400,2022-06-05 07:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,6.15384616,9.9692307792
1654408800,2022-06-05 06:00:00,DYDX/EUR,1.625,1.625,1.625,1.625,0.00000000,0.0
1654405200,2022-06-05 05:00:00,DYDX/EUR,1.625,1.625,1.625,1.625,0.00000000,0.0
1654401600,2022-06-05 04:00:00,DYDX/EUR,1.625,1.625,1.625,1.625,0.00000000,0.0
1654398000,2022-06-05 03:00:00,DYDX/EUR,1.625,1.625,1.625,1.625,0.00000000,0.0
1654394400,2022-06-05 02:00:00,DYDX/EUR,1.625,1.625,1.625,1.625,0.00000000,0.0
1654390800,2022-06-05 01:00:00,DYDX/EUR,1.625,1.625,1.625,1.625,0.00000000,0.0
1654387200,2022-06-05 00:00:00,DYDX/EUR,1.625,1.625,1.625,1.625,0.00000000,0.0
