https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XCH,Volume USDT
1652482800,2022-05-13 23:00:00,XCH/USDT,40,40,39.1223,39.3735,26.6613,1048.55601504
1652479200,2022-05-13 22:00:00,XCH/USDT,40.6012,40.7844,40,40.0388,13.2741356,536.578217862796
1652475600,2022-05-13 21:00:00,XCH/USDT,39.5367,40.6003,39.536,40.6003,38.79542306,1544.163036668726
1652472000,2022-05-13 20:00:00,XCH/USDT,39.189,39.6872,39.1223,39.5368,68.21909386,2690.217775227122
1652468400,2022-05-13 19:00:00,XCH/USDT,39.7171,39.769,39.1972,39.2216,67.03785911,2647.060182465478
1652464800,2022-05-13 18:00:00,XCH/USDT,40.02,40.02,39.4329,39.7584,54.84095648,2175.926753268737
1652461200,2022-05-13 17:00:00,XCH/USDT,39.9145,40.7936,39.2506,40.0747,60.49942031,2401.074035437528
1652457600,2022-05-13 16:00:00,XCH/USDT,40.574,40.574,39.68,39.68,61.06432329,2448.77890750933
1652454000,2022-05-13 15:00:00,XCH/USDT,40.5052,40.7073,40.0747,40.5052,69.96200096,2836.66852427666
1652450400,2022-05-13 14:00:00,XCH/USDT,41.6712,42.3597,40.5052,40.7948,321.8475137,13375.739645754219
1652446800,2022-05-13 13:00:00,XCH/USDT,41.8055,42.1157,40.6926,41.749,279.13672708,11581.19616002249
1652443200,2022-05-13 12:00:00,XCH/USDT,40.5244,42.3331,40.507,41.8456,164.74497405,6852.661188947981
1652439600,2022-05-13 11:00:00,XCH/USDT,40.6,41.1794,40.039,40.5244,385.24653352,15665.602351508244
1652436000,2022-05-13 10:00:00,XCH/USDT,39.68,40.6,39.68,40.2398,82.37441327,3332.874624342
1652432400,2022-05-13 09:00:00,XCH/USDT,39.1623,40.5,39.1623,39.68,154.58707185,6156.054829785859
1652428800,2022-05-13 08:00:00,XCH/USDT,39.0049,39.68,39.0049,39.3341,146.79861035,5777.657341791107
1652425200,2022-05-13 07:00:00,XCH/USDT,40.45,40.45,38.7,38.7,144.95052033,5700.3685614225
1652421600,2022-05-13 06:00:00,XCH/USDT,39.8076,40.5,39.2708,40.4,141.60031885,5659.121512424544
1652418000,2022-05-13 05:00:00,XCH/USDT,38.65,39.9096,38.65,39.8181,133.26409511,5263.985179765817
1652414400,2022-05-13 04:00:00,XCH/USDT,40,40,38.4103,38.65,144.51040804,5693.217307990529
1652410800,2022-05-13 03:00:00,XCH/USDT,38.0551,40,38.0551,40,98.42385768,3862.535858783456
1652407200,2022-05-13 02:00:00,XCH/USDT,37.8201,39.3516,37.8201,38.0218,81.67478454,3144.488151659732
1652403600,2022-05-13 01:00:00,XCH/USDT,38.0695,38.0695,37.0643,37.9267,38.24903666,1445.603200352822
1652400000,2022-05-13 00:00:00,XCH/USDT,38.16,38.16,36.545,37.818,116.38384746,4324.781669898978
1652396400,2022-05-12 23:00:00,XCH/USDT,37.7671,39.3519,37.7671,38.2229,93.3150502,3576.159245933589
1652392800,2022-05-12 22:00:00,XCH/USDT,37.3389,38.1769,37.3054,37.767,60.92547431,2309.7998054933
1652389200,2022-05-12 21:00:00,XCH/USDT,38.6331,38.6331,37.228,37.2781,175.54679808,6581.316582290234
1652385600,2022-05-12 20:00:00,XCH/USDT,38.4154,39.0121,38.4154,38.4993,227.38016501,8804.39702638889
1652382000,2022-05-12 19:00:00,XCH/USDT,38.1768,38.7913,37.4282,38.4731,150.31502894,5705.143357803177
1652378400,2022-05-12 18:00:00,XCH/USDT,41.2,41.2,37.6,38.1212,390.44234111,15121.001501098391
1652374800,2022-05-12 17:00:00,XCH/USDT,41.3,42.8458,40.6,41.4104,255.89458583,10711.934404022239
1652371200,2022-05-12 16:00:00,XCH/USDT,37.9413,41.9608,37.6754,41.0236,459.6356799,18126.185169463646
1652367600,2022-05-12 15:00:00,XCH/USDT,36.812,38.8547,36.812,37.6002,254.6168699,9604.025709996007
1652364000,2022-05-12 14:00:00,XCH/USDT,36.7741,37.5999,36.0943,37.1076,203.46652831,7441.034641679457
1652360400,2022-05-12 13:00:00,XCH/USDT,36.545,36.8544,35.5,36.6353,312.54320421,11306.845251742581
1652356800,2022-05-12 12:00:00,XCH/USDT,36.1511,37.4001,36,36.1799,259.89764609,9453.985504273173
1652353200,2022-05-12 11:00:00,XCH/USDT,36.8482,36.9697,36.1,36.2766,126.8774727,4624.51566869212
1652349600,2022-05-12 10:00:00,XCH/USDT,35.5545,37.6754,35.5545,37.0399,263.83839202,9701.741511954442
1652346000,2022-05-12 09:00:00,XCH/USDT,37.2734,37.8789,35.1,35.2823,265.31809867,9546.242285669382
1652342400,2022-05-12 08:00:00,XCH/USDT,38.774,40.8827,36.9275,36.9275,371.19301083,14027.733617367254
1652338800,2022-05-12 07:00:00,XCH/USDT,40.1555,41,37.2,38.774,393.62923356,15368.822759064515
1652335200,2022-05-12 06:00:00,XCH/USDT,40.186,41.1998,39,40.0714,242.586338,9662.687708561859
1652331600,2022-05-12 05:00:00,XCH/USDT,38.739,41.4104,38.5,40.186,334.56929452,13298.172497399748
1652328000,2022-05-12 04:00:00,XCH/USDT,38.8672,43.5671,37.2,38.5,1386.68327555,54731.236450408987
1652324400,2022-05-12 03:00:00,XCH/USDT,39.9796,40.0485,38.6258,38.7165,282.16864904,11125.590525530771
1652320800,2022-05-12 02:00:00,XCH/USDT,40.9892,41.0841,39.7985,39.8534,160.3235792,6441.022967648483
1652317200,2022-05-12 01:00:00,XCH/USDT,43.2593,43.2926,41,41,139.02679487,5953.514212335438
1652313600,2022-05-12 00:00:00,XCH/USDT,41.1389,43.6644,41.0372,43.2804,226.42766288,9578.011246817708
1652310000,2022-05-11 23:00:00,XCH/USDT,41.562,41.562,40.5,41.1321,277.42764545,11287.329299863939
1652306400,2022-05-11 22:00:00,XCH/USDT,42.1956,42.6025,41.6289,41.6562,397.81745448,16751.498523885893
1652302800,2022-05-11 21:00:00,XCH/USDT,40,42.1588,40,42.1588,526.95850785,21337.678877391635
1652299200,2022-05-11 20:00:00,XCH/USDT,40.391,40.9515,40,40.1579,431.87088836,17408.723702660369
1652295600,2022-05-11 19:00:00,XCH/USDT,40.1854,40.5585,40,40.39,232.61505742,9349.40051274445
1652292000,2022-05-11 18:00:00,XCH/USDT,41.1388,41.2756,40.1821,40.3913,145.98802,5922.894468175704
1652288400,2022-05-11 17:00:00,XCH/USDT,40.432,41.442,40,41.0236,428.88070719,17392.393299469971
1652284800,2022-05-11 16:00:00,XCH/USDT,42.9621,43.2804,40.4129,40.5971,405.39711437,17052.225699164315
1652281200,2022-05-11 15:00:00,XCH/USDT,45.0369,46.3605,42.3567,43.15,417.29941758,18449.735436187866
1652277600,2022-05-11 14:00:00,XCH/USDT,41.3062,45.5716,41.2327,45.0697,590.52131636,25639.979526646714
1652274000,2022-05-11 13:00:00,XCH/USDT,40.9892,42.987,40.02,41.3347,868.39698806,35595.888554320236
1652270400,2022-05-11 12:00:00,XCH/USDT,42,42.5478,40.1,40.9667,1129.97071348,46586.814070926339
1652266800,2022-05-11 11:00:00,XCH/USDT,42.8508,43.7774,42,42,350.49241284,14945.31225749618
1652263200,2022-05-11 10:00:00,XCH/USDT,44.0361,44.4037,42.5787,43,316.03587601,13822.028221366445
1652259600,2022-05-11 09:00:00,XCH/USDT,43.65,44.0361,43.289,44.0361,326.50365051,14313.919845838161
1652256000,2022-05-11 08:00:00,XCH/USDT,43.106,43.65,42.87,43.648,256.67588132,11077.759040804979
1652252400,2022-05-11 07:00:00,XCH/USDT,44.659,44.696,42.7952,43.0604,673.2736917,29373.108486876036
1652248800,2022-05-11 06:00:00,XCH/USDT,46.604,46.604,44.484,44.6589,448.21232296,20172.072701217401
1652245200,2022-05-11 05:00:00,XCH/USDT,46.7413,47.3496,46.3562,46.3926,255.2035027,12016.053380915026
1652241600,2022-05-11 04:00:00,XCH/USDT,47.4097,47.6062,46.7762,46.7762,435.74923446,20637.965086974486
1652238000,2022-05-11 03:00:00,XCH/USDT,47.1576,47.3993,46.9636,47.3496,63.66943957,3002.314097859454
1652234400,2022-05-11 02:00:00,XCH/USDT,46.816,47.254,46.3763,47.2469,102.0487991,4757.8042313273
1652230800,2022-05-11 01:00:00,XCH/USDT,47,47.3014,46.5717,46.7228,101.89598942,4782.075628813387
1652227200,2022-05-11 00:00:00,XCH/USDT,47.0528,48,46.875,47,67.07923164,3171.591076497244
1652223600,2022-05-10 23:00:00,XCH/USDT,46.816,47.5349,46.6875,47.0764,125.03259401,5890.838493576438
1652220000,2022-05-10 22:00:00,XCH/USDT,46.5941,47.6483,46.226,46.9052,432.67339279,20276.107843701937
1652216400,2022-05-10 21:00:00,XCH/USDT,47.558,48.194,46.5941,46.5941,414.0793689,19573.94355547178
1652212800,2022-05-10 20:00:00,XCH/USDT,47.558,48.9999,46.4523,47.545,410.40088558,19341.732793060057
1652209200,2022-05-10 19:00:00,XCH/USDT,44.73,47.6755,44.2819,47.6755,375.54442029,17289.329812714657
1652205600,2022-05-10 18:00:00,XCH/USDT,45.0395,45.332,44.5174,44.6026,148.59727354,6656.086525631673
1652202000,2022-05-10 17:00:00,XCH/USDT,44.4001,45.2852,44.4001,45.1602,165.7984152,7458.944678659607
1652198400,2022-05-10 16:00:00,XCH/USDT,45.0504,45.3521,44.06,44.484,215.55697487,9586.216686386874
1652194800,2022-05-10 15:00:00,XCH/USDT,44.696,45.2852,44.082,45.1875,180.11616037,8031.939917219176
1652191200,2022-05-10 14:00:00,XCH/USDT,46.074,46.7732,44.5377,44.5377,308.18794111,14151.701199619224
1652187600,2022-05-10 13:00:00,XCH/USDT,47.2136,47.2137,45.5979,46.097,137.45753644,6387.340754368111
1652184000,2022-05-10 12:00:00,XCH/USDT,45.9376,47.134,45.9,47.094,139.17033879,6461.440690822089
1652180400,2022-05-10 11:00:00,XCH/USDT,45.4087,46.1782,45.3565,45.9376,199.16463444,9079.714362089268
1652176800,2022-05-10 10:00:00,XCH/USDT,44.9755,46,44.9755,45.335,149.81589766,6842.897371979651
1652173200,2022-05-10 09:00:00,XCH/USDT,46,46.2043,44.9729,44.9729,217.96438516,9956.445440883675
1652169600,2022-05-10 08:00:00,XCH/USDT,44.9305,46.709,44.9305,46.1023,212.2288349,9792.786868750732
1652166000,2022-05-10 07:00:00,XCH/USDT,46.4558,46.6818,44.8614,44.9305,165.48012481,7562.464960853094
1652162400,2022-05-10 06:00:00,XCH/USDT,45.7218,47.19,45.6903,46.4479,233.50114999,10850.917603826757
1652158800,2022-05-10 05:00:00,XCH/USDT,44.3338,46.3125,44.3338,45.6936,371.50093301,16740.119408494235
1652155200,2022-05-10 04:00:00,XCH/USDT,43.018,44.426,42.9214,44.3962,139.16954531,6079.055282766506
1652151600,2022-05-10 03:00:00,XCH/USDT,44.1008,44.166,43.106,43.1961,111.33159536,4864.64976894948
1652148000,2022-05-10 02:00:00,XCH/USDT,44.4305,44.802,44,44.1008,134.594,5989.73756458
1652144400,2022-05-10 01:00:00,XCH/USDT,44.6896,45.8409,43.954,44.4744,100.20534417,4496.251299137937
1652140800,2022-05-10 00:00:00,XCH/USDT,43.4217,45.2029,42.4212,44.6058,530.64511489,22919.195911560835
1652137200,2022-05-09 23:00:00,XCH/USDT,44.8425,44.9488,43.4063,43.4063,105.07765538,4675.201568616252
1652133600,2022-05-09 22:00:00,XCH/USDT,44.7135,45.1875,44.5694,44.8426,207.72325011,9340.22250591058
1652130000,2022-05-09 21:00:00,XCH/USDT,45.0567,45.5716,44.802,44.802,177.79638666,8051.866999224002
1652126400,2022-05-09 20:00:00,XCH/USDT,44.7814,49.8555,44.6814,45.12,713.46183729,32931.921651407729
1652122800,2022-05-09 19:00:00,XCH/USDT,44.516,45.2852,43.8042,44.6623,526.21712405,23385.912238307147
1652119200,2022-05-09 18:00:00,XCH/USDT,46.7405,47.3821,43.9375,44.9764,1046.1884065,47663.667214496874
1652115600,2022-05-09 17:00:00,XCH/USDT,45.6672,47.4799,44.9988,46.7405,706.05305233,32751.690711602181
1652112000,2022-05-09 16:00:00,XCH/USDT,45.1301,45.7499,45,45.5716,259.15525367,11759.717070134223
1652108400,2022-05-09 15:00:00,XCH/USDT,45.401,45.6328,45.0848,45.1301,127.57675255,5786.444684804371
1652104800,2022-05-09 14:00:00,XCH/USDT,45.9027,45.9815,45.2881,45.401,136.53307776,6221.519161752719
1652101200,2022-05-09 13:00:00,XCH/USDT,45.9208,46.2665,45.1151,45.7635,338.61081076,15479.280394660523
1652097600,2022-05-09 12:00:00,XCH/USDT,45.9503,46.2688,45.637,45.7681,261.09481805,11986.371436248495
1652094000,2022-05-09 11:00:00,XCH/USDT,46.2484,46.43,45.5534,45.8801,205.04796136,9394.002499442463
1652090400,2022-05-09 10:00:00,XCH/USDT,46.3125,46.5211,45.999,46,57.53197517,2663.715653361232
1652086800,2022-05-09 09:00:00,XCH/USDT,46.6785,46.9898,46.2398,46.4761,223.28718394,10402.435955685984
1652083200,2022-05-09 08:00:00,XCH/USDT,46.4996,46.6747,45.9556,46.5635,165.76755701,7674.307763706216
1652079600,2022-05-09 07:00:00,XCH/USDT,46.8358,46.9138,46.2591,46.4996,141.83301947,6625.968356130409
1652076000,2022-05-09 06:00:00,XCH/USDT,46.6233,46.8365,46.2318,46.7204,130.1325,6059.86022887
1652072400,2022-05-09 05:00:00,XCH/USDT,47.2137,47.2137,46.488,46.703,100.60937402,4703.42634980222
1652068800,2022-05-09 04:00:00,XCH/USDT,47.2818,47.411,46.4101,47.1457,357.91522792,16761.382975882198
1652065200,2022-05-09 03:00:00,XCH/USDT,47.1454,47.5446,47.1021,47.411,74.351,3520.4949009
1652061600,2022-05-09 02:00:00,XCH/USDT,48.336,48.4301,47.0319,47.3677,176.6963,8420.26326365
1652058000,2022-05-09 01:00:00,XCH/USDT,49.3901,49.4774,48.3703,48.5625,68.90500848,3372.297555548176
1652054400,2022-05-09 00:00:00,XCH/USDT,49.0308,49.4762,48.9835,49.3901,32.51024479,1602.470653917472
1652050800,2022-05-08 23:00:00,XCH/USDT,49.5335,49.5335,48.692,49.0084,89.253855,4373.7132601425
1652047200,2022-05-08 22:00:00,XCH/USDT,49.9244,49.9244,49.4194,49.4194,125.14095147,6208.394049269818
1652043600,2022-05-08 21:00:00,XCH/USDT,49.3238,50.0221,49.2381,50.0221,134.42277435,6686.39002821971
1652040000,2022-05-08 20:00:00,XCH/USDT,49.4658,49.469,49.1749,49.2006,178.69488515,8812.112088742368
1652036400,2022-05-08 19:00:00,XCH/USDT,49.3806,49.642,49.2423,49.4611,238.22605759,11790.403614176733
1652032800,2022-05-08 18:00:00,XCH/USDT,48.7545,49.4089,48.3172,49.3842,177.30982192,8665.83922355378
1652029200,2022-05-08 17:00:00,XCH/USDT,48.9735,49.1871,48.3354,48.8018,197.41820267,9630.498656136641
1652025600,2022-05-08 16:00:00,XCH/USDT,49.38,49.38,48.946,49.2062,97.91422463,4818.32229488759
1652022000,2022-05-08 15:00:00,XCH/USDT,49.38,49.7432,49.3033,49.4809,62.34678218,3090.383435040856
1652018400,2022-05-08 14:00:00,XCH/USDT,48.92,49.4294,48.92,49.3527,113.25589144,5576.256830664796
1652014800,2022-05-08 13:00:00,XCH/USDT,48.7543,49.4762,48.7543,48.981,142.45515773,6987.319283242155
1652011200,2022-05-08 12:00:00,XCH/USDT,49.5446,49.7746,48.7307,48.88,110.62391682,5441.348523450269
1652007600,2022-05-08 11:00:00,XCH/USDT,49.5896,49.6604,49.3,49.4279,70.82111778,3501.781552001519
1652004000,2022-05-08 10:00:00,XCH/USDT,50.154,50.2755,49.3246,49.5896,171.15007795,8550.688784845403
1652000400,2022-05-08 09:00:00,XCH/USDT,49.8649,50.2755,49.6009,50.0857,99.69058003,4975.587597277012
1651996800,2022-05-08 08:00:00,XCH/USDT,49.2027,50.3915,49.2027,49.8676,174.99234045,8738.181692337079
1651993200,2022-05-08 07:00:00,XCH/USDT,49.8364,49.8584,49.2189,49.2189,144.5310977,7170.141713405324
1651989600,2022-05-08 06:00:00,XCH/USDT,49.632,49.8365,49.632,49.8364,54.89640411,2731.961743618015
1651986000,2022-05-08 05:00:00,XCH/USDT,50.0401,50.1671,49.5466,49.7092,97.27475313,4843.277518839973
1651982400,2022-05-08 04:00:00,XCH/USDT,50.1264,50.2338,49.9568,50.0401,142.8972186,7160.23763123134
1651978800,2022-05-08 03:00:00,XCH/USDT,49.803,50.1713,49.2961,50.1321,279.85720743,13907.337940612759
1651975200,2022-05-08 02:00:00,XCH/USDT,50.4276,50.5021,49.0542,49.8146,730.2099031,36321.597945094136
1651971600,2022-05-08 01:00:00,XCH/USDT,50.8755,51.0757,50.3136,50.4013,135.576,6876.15786323
1651968000,2022-05-08 00:00:00,XCH/USDT,51.5688,51.657,50.933,50.9939,155.33825787,7979.969284881421
1651964400,2022-05-07 23:00:00,XCH/USDT,50.2251,52.1846,50.2147,51.6101,188.57460296,9713.839221724334
1651960800,2022-05-07 22:00:00,XCH/USDT,51,51.2755,50.2251,50.4129,289.56387289,14753.684599015215
1651957200,2022-05-07 21:00:00,XCH/USDT,51.612,51.6368,51,51,385.4169,19666.10001999
1651953600,2022-05-07 20:00:00,XCH/USDT,51.5728,51.6758,51.4059,51.5481,71.68682899,3693.890440467471
1651950000,2022-05-07 19:00:00,XCH/USDT,51.4743,51.8081,51.4743,51.5581,103.45274822,5342.441642262248
1651946400,2022-05-07 18:00:00,XCH/USDT,51.5315,51.625,51.2987,51.4407,202.9663366,10453.1142685657
1651942800,2022-05-07 17:00:00,XCH/USDT,52.6591,52.75,51.0411,51.6089,304.86092387,15736.45529665036
1651939200,2022-05-07 16:00:00,XCH/USDT,52.5122,52.75,52.4484,52.6551,152.29689179,8018.717685974022
1651935600,2022-05-07 15:00:00,XCH/USDT,52.3534,52.7806,52.25,52.5122,229.32552528,12064.230674974482
1651932000,2022-05-07 14:00:00,XCH/USDT,52.5,52.5211,51.942,52.2705,285.42295398,14932.197940438978
1651928400,2022-05-07 13:00:00,XCH/USDT,52.5,52.5015,52.232,52.5,104.81804885,5491.34428101527
1651924800,2022-05-07 12:00:00,XCH/USDT,52.563,52.6255,52.1569,52.5,109.79237065,5751.81356721918
1651921200,2022-05-07 11:00:00,XCH/USDT,52.7237,52.8396,52.4112,52.6259,127.25828327,6690.479559809283
1651917600,2022-05-07 10:00:00,XCH/USDT,52.625,52.7638,52.5049,52.7237,38.63416711,2033.617453270318
1651914000,2022-05-07 09:00:00,XCH/USDT,52.9497,53.0555,52.5747,52.6934,162.30763655,8556.572679054627
1651910400,2022-05-07 08:00:00,XCH/USDT,52.9,53.0555,52.864,53.0555,26.04879482,1381.316012904356
1651906800,2022-05-07 07:00:00,XCH/USDT,52.5,52.9802,52.392,52.9303,57.99707179,3049.703427745179
1651903200,2022-05-07 06:00:00,XCH/USDT,52.5219,52.6519,52.3871,52.5197,133.31792734,7004.847151828828
1651899600,2022-05-07 05:00:00,XCH/USDT,52.2373,52.5324,52.1084,52.514,54.01075553,2825.690880791069
1651896000,2022-05-07 04:00:00,XCH/USDT,52.4548,52.5299,51.5879,52.2258,1501.72021604,78188.426440570866
1651892400,2022-05-07 03:00:00,XCH/USDT,52.9108,52.9108,52.424,52.4548,69.5604,3658.54998909
1651888800,2022-05-07 02:00:00,XCH/USDT,53.0895,53.1,52.5557,53.0156,109.54053262,5793.997846908872
1651885200,2022-05-07 01:00:00,XCH/USDT,52.9396,53.0894,52.9364,53.0894,23.683641,1255.4502124454
1651881600,2022-05-07 00:00:00,XCH/USDT,53.0755,53.4143,52.8392,53.0611,84.26364871,4468.446499060553
1651878000,2022-05-06 23:00:00,XCH/USDT,53.0885,53.4195,52.911,53.0835,102.21761851,5434.112609537377
1651874400,2022-05-06 22:00:00,XCH/USDT,52.9383,53.3604,52.9281,53.125,85.61689478,4549.144382606841
1651870800,2022-05-06 21:00:00,XCH/USDT,53.3644,53.375,52.8923,52.9282,133.73388676,7096.909607965342
1651867200,2022-05-06 20:00:00,XCH/USDT,52.997,53.4,52.8687,53.3644,213.52578291,11351.262427777648
1651863600,2022-05-06 19:00:00,XCH/USDT,52.4498,53.1249,52.2305,53.0469,331.88035947,17519.626638598443
1651860000,2022-05-06 18:00:00,XCH/USDT,52.2063,52.6075,52.0282,52.476,150.02089988,7844.165617210672
1651856400,2022-05-06 17:00:00,XCH/USDT,52.1489,52.6885,52.1489,52.2177,148.14502713,7778.398124076733
1651852800,2022-05-06 16:00:00,XCH/USDT,51.7287,52.3368,51.4772,52.3368,326.42721727,16914.571650921812
1651849200,2022-05-06 15:00:00,XCH/USDT,52.2112,52.3422,51.5,51.8663,223.79547156,11622.966333405583
1651845600,2022-05-06 14:00:00,XCH/USDT,51.1965,52.2339,51.1259,52.0743,281.75815169,14545.153703609057
1651842000,2022-05-06 13:00:00,XCH/USDT,51.7167,51.8415,51.0837,51.261,396.36214928,20401.933767829817
1651838400,2022-05-06 12:00:00,XCH/USDT,52.1332,52.4754,51.6091,51.6091,516.91802112,26932.886831143676
1651834800,2022-05-06 11:00:00,XCH/USDT,51.3568,52.1332,51.1662,52.1332,161.71931744,8341.396883331467
1651831200,2022-05-06 10:00:00,XCH/USDT,51.5303,51.5781,51.0607,51.2755,236.80332158,12175.860214049969
1651827600,2022-05-06 09:00:00,XCH/USDT,51.3568,51.6688,51.0755,51.5046,102.72115304,5268.68022986088
1651824000,2022-05-06 08:00:00,XCH/USDT,50.8755,51.9962,50.8093,51.2574,179.66846841,9258.069328238402
1651820400,2022-05-06 07:00:00,XCH/USDT,51.0995,51.1255,50,50.8614,182.92615875,9225.550611983125
1651816800,2022-05-06 06:00:00,XCH/USDT,51.4119,51.5991,50.99,50.99,45.91807695,2352.577238880109
1651813200,2022-05-06 05:00:00,XCH/USDT,51.1,51.6405,50.9284,51.3862,71.97143003,3695.169478777291
1651809600,2022-05-06 04:00:00,XCH/USDT,52.2033,52.2033,50.6973,51.1,215.64825861,11038.623017184745
1651806000,2022-05-06 03:00:00,XCH/USDT,52.4163,52.4163,52.0066,52.15,72.29485899,3776.817603257282
1651802400,2022-05-06 02:00:00,XCH/USDT,52.2475,52.7544,52.2238,52.4438,135.40304683,7113.756403471146
1651798800,2022-05-06 01:00:00,XCH/USDT,52.375,52.4738,52.162,52.3411,34.42073408,1801.307408859671
1651795200,2022-05-06 00:00:00,XCH/USDT,52.8747,52.8747,52.2497,52.3746,15.0342,787.90407939
1651791600,2022-05-05 23:00:00,XCH/USDT,53.0872,53.125,52.875,52.8926,5.6623,299.89212815
1651788000,2022-05-05 22:00:00,XCH/USDT,53.6267,53.7337,52.9281,53.0758,106.28817564,5692.599726240063
1651784400,2022-05-05 21:00:00,XCH/USDT,53.7336,54.0319,53.5908,53.6539,68.66982221,3692.088565680353
1651780800,2022-05-05 20:00:00,XCH/USDT,52.922,53.9125,52.5748,53.7336,222.06718268,11810.988097056662
1651777200,2022-05-05 19:00:00,XCH/USDT,52.0755,53.1194,51.708,52.922,154.25321484,8088.566812527067
1651773600,2022-05-05 18:00:00,XCH/USDT,52.7311,52.8009,51.5633,52.1575,327.11782518,17023.7649554348
1651770000,2022-05-05 17:00:00,XCH/USDT,52.67,53.0112,52.52,52.52,139.96353857,7361.310622014686
1651766400,2022-05-05 16:00:00,XCH/USDT,52.2763,52.7267,52.0863,52.636,200.44927101,10514.018015051316
1651762800,2022-05-05 15:00:00,XCH/USDT,52.6755,52.7924,52,52.4274,528.0973953,27707.22033656567
1651759200,2022-05-05 14:00:00,XCH/USDT,53.4159,53.4159,52.5749,52.7556,135.2117788,7159.848939504879
1651755600,2022-05-05 13:00:00,XCH/USDT,54.125,54.1901,53.4159,53.4159,239.9280584,12939.093800634509
1651752000,2022-05-05 12:00:00,XCH/USDT,54,54.1901,53.8997,53.9925,148.40433425,8025.289609198489
1651748400,2022-05-05 11:00:00,XCH/USDT,54.125,54.297,53.8586,53.8704,43.02426496,2326.568900889762
1651744800,2022-05-05 10:00:00,XCH/USDT,53.9746,54.3576,53.6208,54.125,137.55487553,7428.880963338741
1651741200,2022-05-05 09:00:00,XCH/USDT,53.6629,54.2275,53.4458,53.8712,154.04970054,8278.243227450544
1651737600,2022-05-05 08:00:00,XCH/USDT,54.3748,54.3749,53.6667,53.8152,61.86908553,3330.615444715854
1651734000,2022-05-05 07:00:00,XCH/USDT,54.4479,54.4683,54.125,54.3749,110.62864672,6010.451859898297
1651730400,2022-05-05 06:00:00,XCH/USDT,54.7747,55.1371,53.8795,54.5338,539.22228897,29378.806917001692
1651726800,2022-05-05 05:00:00,XCH/USDT,54.8654,55.125,54.7669,54.7747,60.56563808,3327.929659867424
1651723200,2022-05-05 04:00:00,XCH/USDT,55.2164,55.2164,54.4974,54.8286,178.83044136,9807.68973856712
1651719600,2022-05-05 03:00:00,XCH/USDT,55.4963,55.5263,55.0564,55.0564,39.96,2207.04971203
1651716000,2022-05-05 02:00:00,XCH/USDT,55.103,55.4962,55.103,55.4962,44.77795899,2474.980405986732
1651712400,2022-05-05 01:00:00,XCH/USDT,55.5256,55.6951,55.0852,55.0852,30.4344308,1686.352724679608
1651708800,2022-05-05 00:00:00,XCH/USDT,55.125,55.59,55.125,55.59,102.91840862,5687.864356085199
1651705200,2022-05-04 23:00:00,XCH/USDT,55.33,55.4,54.9591,55.125,20.0577,1107.36251127
1651701600,2022-05-04 22:00:00,XCH/USDT,55.3252,55.6666,55.3125,55.375,42.85540253,2377.038883584296
1651698000,2022-05-04 21:00:00,XCH/USDT,55.32,55.5675,55.2662,55.3252,65.62760471,3635.824594631702
1651694400,2022-05-04 20:00:00,XCH/USDT,55.1926,55.36,54.8755,55.36,126.62670592,6984.108776263181
1651690800,2022-05-04 19:00:00,XCH/USDT,53.6917,55.171,53.6917,55.0228,221.96258148,12091.651708672646
1651687200,2022-05-04 18:00:00,XCH/USDT,51.924,54,51.924,53.7126,475.40175935,25149.319625788046
1651683600,2022-05-04 17:00:00,XCH/USDT,53.3405,53.5684,51.233,51.9925,347.20423152,18170.300636797724
1651680000,2022-05-04 16:00:00,XCH/USDT,53.0771,53.8383,53.0771,53.6123,69.97463587,3742.971370300068
1651676400,2022-05-04 15:00:00,XCH/USDT,53.4194,53.5489,53.0585,53.4736,423.42414852,22564.298741522648
1651672800,2022-05-04 14:00:00,XCH/USDT,53.735,53.8475,53.4342,53.4561,67.18098055,3603.401145995005
1651669200,2022-05-04 13:00:00,XCH/USDT,53.9235,54.12,53.75,53.75,89.83661415,4845.772080767187
1651665600,2022-05-04 12:00:00,XCH/USDT,54.0519,54.0702,53.471,53.8188,74.77194204,4020.824791881208
1651662000,2022-05-04 11:00:00,XCH/USDT,53.9,54.3511,53.5539,54.1,75.38555739,4064.625884268939
1651658400,2022-05-04 10:00:00,XCH/USDT,53.3227,54.3728,53.3227,53.908,197.23451868,10673.031771925918
1651654800,2022-05-04 09:00:00,XCH/USDT,54.1694,54.1694,53.3112,53.3112,158.54981574,8510.713537696112
1651651200,2022-05-04 08:00:00,XCH/USDT,53.7892,54.3202,53.7892,54.2179,75.20318556,4074.398071147591
1651647600,2022-05-04 07:00:00,XCH/USDT,53.3089,53.8613,52.9552,53.8613,62.37710792,3323.627564783291
1651644000,2022-05-04 06:00:00,XCH/USDT,53.052,53.6828,53.0359,53.0819,122.43735798,6525.449291798295
1651640400,2022-05-04 05:00:00,XCH/USDT,52.9888,53.5149,52.432,52.8281,106.6878012,5644.731748953768
1651636800,2022-05-04 04:00:00,XCH/USDT,53.4679,53.5,52.8374,52.9881,8.80547839,467.080181268611
1651633200,2022-05-04 03:00:00,XCH/USDT,53.75,53.8755,53.1461,53.3057,71.9373,3848.05276521
1651629600,2022-05-04 02:00:00,XCH/USDT,53.6877,55.1925,53.5546,53.88,133.43097455,7210.96725502709
