https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRPBEAR,Volume USDT
1593216000000.0,2020-06-27 00:00:00,XRPBEAR/USDT,247.7,303.3,244.7,278.0,309.6706284172662,86088.4347
1593129600000.0,2020-06-26 00:00:00,XRPBEAR/USDT,253.5,265.3,231.2,247.7,142.82979208720226,35378.9395
1593043200000.0,2020-06-25 00:00:00,XRPBEAR/USDT,246.2,266.2,243.9,253.5,230.80870966469428,58510.0079
1592956800000.0,2020-06-24 00:00:00,XRPBEAR/USDT,225.85,253.55,222.0,246.2,754.3364425264012,185717.63215
1592870400000.0,2020-06-23 00:00:00,XRPBEAR/USDT,224.45,228.15,221.1,225.85,53.949289129953506,12184.44695
1592784000000.0,2020-06-22 00:00:00,XRPBEAR/USDT,240.1,240.35,221.6,224.45,98.74577678770328,22163.4896
1592697600000.0,2020-06-21 00:00:00,XRPBEAR/USDT,231.3,240.35,229.95,240.1,25.542970637234486,6132.86725
1592611200000.0,2020-06-20 00:00:00,XRPBEAR/USDT,236.4,243.3,228.8,231.3,160.13955750108082,37040.27965
1592524800000.0,2020-06-19 00:00:00,XRPBEAR/USDT,227.1,237.9,225.7,236.4,248.9005507614213,58840.0902
1592438400000.0,2020-06-18 00:00:00,XRPBEAR/USDT,215.95,231.55,215.55,227.1,164.52383245266404,37363.36235
1592352000000.0,2020-06-17 00:00:00,XRPBEAR/USDT,218.1,230.65,197.75,215.95,810.2986561704098,174983.9948
1592265600000.0,2020-06-16 00:00:00,XRPBEAR/USDT,217.6,225.55,212.1,218.1,321.2069438331041,70055.23445
1592179200000.0,2020-06-15 00:00:00,XRPBEAR/USDT,226.1,256.0,214.85,217.5,644.1629990804598,140105.4523
1592092800000.0,2020-06-14 00:00:00,XRPBEAR/USDT,219.3,231.35,218.9,226.1,231.4106693940734,52321.95235
1592006400000.0,2020-06-13 00:00:00,XRPBEAR/USDT,217.25,223.85,214.55,219.3,229.9663650250798,50431.62385
1591920000000.0,2020-06-12 00:00:00,XRPBEAR/USDT,237.2,241.2,210.1,217.25,650.6192812428079,141347.03885
1591833600000.0,2020-06-11 00:00:00,XRPBEAR/USDT,195.25,250.9,192.65,237.2,1269.004352445194,301007.8324
1591747200000.0,2020-06-10 00:00:00,XRPBEAR/USDT,199.15,206.45,191.15,195.25,112.62686325224071,21990.39505
1591660800000.0,2020-06-09 00:00:00,XRPBEAR/USDT,191.95,202.7,188.55,199.15,148.85607933718302,29644.6882
1591574400000.0,2020-06-08 00:00:00,XRPBEAR/USDT,194.45,199.15,190.8,191.95,201.49314613180516,38676.6094
1591488000000.0,2020-06-07 00:00:00,XRPBEAR/USDT,193.8,207.5,189.9,194.45,530.9675338133196,103246.63695
1591401600000.0,2020-06-06 00:00:00,XRPBEAR/USDT,195.9,200.6,190.65,193.8,277.8661762125903,53850.46495
1591315200000.0,2020-06-05 00:00:00,XRPBEAR/USDT,191.0,199.5,187.65,195.9,632.1610227156713,123840.34435
1591228800000.0,2020-06-04 00:00:00,XRPBEAR/USDT,192.65,202.25,184.05,191.0,861.1296662303664,164475.76625
1591142400000.0,2020-06-03 00:00:00,XRPBEAR/USDT,195.7,201.65,190.65,192.65,733.964848689333,141398.3281
1591056000000.0,2020-06-02 00:00:00,XRPBEAR/USDT,174.55,210.65,166.6,195.7,1546.692982370976,302687.81665
1590969600000.0,2020-06-01 00:00:00,XRPBEAR/USDT,204.2,206.7,170.7,174.55,983.273360068748,171630.365
1590883200000.0,2020-05-31 00:00:00,XRPBEAR/USDT,189.5,208.95,172.2,204.2,1316.6100467678748,268851.77155
1590796800000.0,2020-05-30 00:00:00,XRPBEAR/USDT,222.65,227.15,187.6,189.5,1087.4072722955145,206063.6781
1590710400000.0,2020-05-29 00:00:00,XRPBEAR/USDT,212.05,225.85,205.15,222.65,99.07071255333483,22058.09415
1590624000000.0,2020-05-28 00:00:00,XRPBEAR/USDT,222.65,231.7,211.2,212.05,205.58601815609524,43594.51515
1590537600000.0,2020-05-27 00:00:00,XRPBEAR/USDT,237.8,238.0,214.0,222.65,58.58313137210869,13043.5342
1590451200000.0,2020-05-26 00:00:00,XRPBEAR/USDT,229.75,245.9,227.95,237.8,129.09009419680405,30697.6244
1590364800000.0,2020-05-25 00:00:00,XRPBEAR/USDT,245.9,256.1,226.9,229.75,177.26799129488577,40727.321
1590278400000.0,2020-05-24 00:00:00,XRPBEAR/USDT,224.8,247.75,217.3,245.9,43.375467873119156,10666.02755
1590192000000.0,2020-05-23 00:00:00,XRPBEAR/USDT,220.25,227.3,214.5,224.8,143.39546641459074,32235.30085
1590105600000.0,2020-05-22 00:00:00,XRPBEAR/USDT,245.1,252.4,213.5,220.25,264.5399995459705,58264.9349
1590019200000.0,2020-05-21 00:00:00,XRPBEAR/USDT,221.0,261.4,216.05,245.1,797.7446211750306,195527.20665
1589932800000.0,2020-05-20 00:00:00,XRPBEAR/USDT,210.5,233.45,206.8,221.0,677.820621040724,149798.35725
1589846400000.0,2020-05-19 00:00:00,XRPBEAR/USDT,209.55,222.65,205.2,210.5,560.4962572446556,117984.46215
1589760000000.0,2020-05-18 00:00:00,XRPBEAR/USDT,222.7,222.9,200.05,209.55,1786.090973037461,374275.3634
1589673600000.0,2020-05-17 00:00:00,XRPBEAR/USDT,228.0,231.1,210.35,222.7,386.8814193982937,86158.4921
1589587200000.0,2020-05-16 00:00:00,XRPBEAR/USDT,235.95,239.55,220.35,228.0,1050.4784164473683,239509.07895
1589500800000.0,2020-05-15 00:00:00,XRPBEAR/USDT,216.85,244.05,214.95,235.95,919.7909090909092,217024.665
1589414400000.0,2020-05-14 00:00:00,XRPBEAR/USDT,224.65,234.65,208.9,216.85,965.0188641918377,209264.3407
1589328000000.0,2020-05-13 00:00:00,XRPBEAR/USDT,242.8,246.7,216.3,224.65,295.5497460494102,66395.25045
1589241600000.0,2020-05-12 00:00:00,XRPBEAR/USDT,259.6,264.6,231.7,242.8,659.5168027182866,160130.6797
1589155200000.0,2020-05-11 00:00:00,XRPBEAR/USDT,244.8,288.5,232.8,259.6,1598.6081510015406,414998.676
1589068800000.0,2020-05-10 00:00:00,XRPBEAR/USDT,193.05,302.45,192.9,244.8,2608.208735906863,638489.49855
1588982400000.0,2020-05-09 00:00:00,XRPBEAR/USDT,185.85,194.7,170.05,193.05,2825.3007485107482,545424.3095
1588896000000.0,2020-05-08 00:00:00,XRPBEAR/USDT,185.55,197.1,177.0,185.85,1056.8002558514931,196406.32755
1588809600000.0,2020-05-07 00:00:00,XRPBEAR/USDT,208.15,214.75,179.75,185.55,1996.0179428725407,370361.1293
1588723200000.0,2020-05-06 00:00:00,XRPBEAR/USDT,194.8,211.55,179.25,208.15,765.3203869805428,159301.43855
1588636800000.0,2020-05-05 00:00:00,XRPBEAR/USDT,192.0,204.25,181.25,194.8,887.6808554928132,172920.23065
1588550400000.0,2020-05-04 00:00:00,XRPBEAR/USDT,188.3,219.45,186.15,192.0,3010.5807333333337,578031.5008
1588464000000.0,2020-05-03 00:00:00,XRPBEAR/USDT,178.35,198.0,171.0,188.25,1541.5049003984063,290188.2975
1588377600000.0,2020-05-02 00:00:00,XRPBEAR/USDT,193.9,199.8,173.15,178.35,855.7035668629101,152614.73115
1588291200000.0,2020-05-01 00:00:00,XRPBEAR/USDT,212.95,213.3,175.35,193.9,1723.6034840123775,334206.71555
1588204800000.0,2020-04-30 00:00:00,XRPBEAR/USDT,177.25,220.1,155.55,212.95,2175.518918290679,463276.75365
1588118400000.0,2020-04-29 00:00:00,XRPBEAR/USDT,216.85,217.55,166.15,177.25,1390.1854143864598,246410.3647
1588032000000.0,2020-04-28 00:00:00,XRPBEAR/USDT,288.2,299.6,205.55,216.85,923.4263912842979,200245.01295
1587945600000.0,2020-04-27 00:00:00,XRPBEAR/USDT,293.3,301.7,279.6,288.2,11.211911519777932,3231.2729
1587859200000.0,2020-04-26 00:00:00,XRPBEAR/USDT,304.4,314.6,288.6,293.3,21.545601091033074,6319.3248
1587772800000.0,2020-04-25 00:00:00,XRPBEAR/USDT,310.8,317.2,288.7,304.4,23.432889947437584,7132.9717
1587686400000.0,2020-04-24 00:00:00,XRPBEAR/USDT,314.6,315.3,292.4,310.8,48.19244594594594,14978.2122
1587600000000.0,2020-04-23 00:00:00,XRPBEAR/USDT,338.0,350.3,276.2,314.6,86.9808659249841,27364.18042
1587513600000.0,2020-04-22 00:00:00,XRPBEAR/USDT,366.6,373.6,328.8,338.0,8.60965473372781,2910.0633
1587427200000.0,2020-04-21 00:00:00,XRPBEAR/USDT,379.5,380.3,348.2,366.6,6.439731751227495,2360.80566
1587340800000.0,2020-04-20 00:00:00,XRPBEAR/USDT,338.9,397.7,309.1,379.5,89.61672418972331,34009.54683
1587254400000.0,2020-04-19 00:00:00,XRPBEAR/USDT,309.0,345.6,306.0,338.9,39.88236742401889,13516.13432
1587168000000.0,2020-04-18 00:00:00,XRPBEAR/USDT,347.0,347.4,301.2,309.0,46.017382718446605,14219.37126
1587081600000.0,2020-04-17 00:00:00,XRPBEAR/USDT,336.7,359.5,331.5,347.0,29.65039561959654,10288.68728
1586995200000.0,2020-04-16 00:00:00,XRPBEAR/USDT,417.2,459.4,324.3,336.7,297.6300892188892,100212.05104
1586908800000.0,2020-04-15 00:00:00,XRPBEAR/USDT,381.4,418.6,357.6,417.2,64.84856771332694,27054.82245
1586822400000.0,2020-04-14 00:00:00,XRPBEAR/USDT,371.5,397.2,364.5,381.4,17.573770686942844,6702.63614
1586736000000.0,2020-04-13 00:00:00,XRPBEAR/USDT,363.7,421.4,363.7,371.5,88.30172158815611,32804.08957
1586649600000.0,2020-04-12 00:00:00,XRPBEAR/USDT,372.4,383.3,326.9,363.7,337.80322064888645,122859.03135
1586563200000.0,2020-04-11 00:00:00,XRPBEAR/USDT,379.0,392.7,350.0,372.4,246.2545441997852,91705.19226
1586476800000.0,2020-04-10 00:00:00,XRPBEAR/USDT,326.0,408.2,324.3,379.2,211.53365580168776,80213.56228
1586390400000.0,2020-04-09 00:00:00,XRPBEAR/USDT,308.9,347.2,308.9,326.0,179.57051659509202,58539.98841
1586304000000.0,2020-04-08 00:00:00,XRPBEAR/USDT,366.8,371.4,306.7,308.9,66.31490362576886,20484.67373
1586217600000.0,2020-04-07 00:00:00,XRPBEAR/USDT,337.7,380.6,302.1,366.8,229.23668702290075,84084.0168
1586131200000.0,2020-04-06 00:00:00,XRPBEAR/USDT,478.1,479.6,336.0,338.0,425.79750920118346,143919.55811
1586044800000.0,2020-04-05 00:00:00,XRPBEAR/USDT,462.6,498.0,455.4,478.4,39.95313818979933,19113.58131
1585958400000.0,2020-04-04 00:00:00,XRPBEAR/USDT,479.1,492.5,444.0,462.7,41.55057670196672,19225.45184
1585872000000.0,2020-04-03 00:00:00,XRPBEAR/USDT,489.9,508.1,453.3,479.1,22.949080150281777,10994.9043
1585785600000.0,2020-04-02 00:00:00,XRPBEAR/USDT,517.7,521.5,419.8,489.9,180.0422850377628,88202.71544
1585699200000.0,2020-04-01 00:00:00,XRPBEAR/USDT,531.6,583.0,507.5,517.7,150.4873732856867,77907.31315
1585612800000.0,2020-03-31 00:00:00,XRPBEAR/USDT,558.75,566.75,491.0,531.6,88.44751109857036,47018.6969
1585526400000.0,2020-03-30 00:00:00,XRPBEAR/USDT,682.0,684.0,518.25,559.0,59.84799771914132,33455.030725
1585440000000.0,2020-03-29 00:00:00,XRPBEAR/USDT,557.25,688.75,543.75,682.0,4.1833159457478,2853.021475
1585353600000.0,2020-03-28 00:00:00,XRPBEAR/USDT,642.5,642.875,514.0,557.25,0.3849678331090175,214.523325
