https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HAPI,Volume USDT
1652508000,2022-05-14 06:00:00,HAPI/USDT,8.0624,8.1362,7.9898,8.1274,424.6436,3414.54598772
1652504400,2022-05-14 05:00:00,HAPI/USDT,8.1028,8.1277,8.09,8.1063,3.1147,25.27076371
1652500800,2022-05-14 04:00:00,HAPI/USDT,8.0901,8.1705,8.01,8.1225,622.8582,5066.21461868
1652497200,2022-05-14 03:00:00,HAPI/USDT,8.1,8.1868,8.0721,8.09,103.36342139,838.09026212225
1652493600,2022-05-14 02:00:00,HAPI/USDT,8.044,8.2923,8.044,8.0799,183.48893536,1497.840690441788
1652490000,2022-05-14 01:00:00,HAPI/USDT,8.0798,8.1229,8.0653,8.07,40.42741176,326.587026095304
1652486400,2022-05-14 00:00:00,HAPI/USDT,8.0682,8.1362,8.0423,8.1362,113.47163347,918.955715128409
1652482800,2022-05-13 23:00:00,HAPI/USDT,8.2839,8.2839,8.0814,8.0814,92.54151753,760.024823430305
1652479200,2022-05-13 22:00:00,HAPI/USDT,8.3194,8.34,8.2406,8.241,49.42653292,409.859827316272
1652475600,2022-05-13 21:00:00,HAPI/USDT,8.49,8.5188,8.232,8.315,454.61135674,3782.121545095706
1652472000,2022-05-13 20:00:00,HAPI/USDT,8.4872,8.5494,8.4086,8.49,138.85971986,1178.398647578556
1652468400,2022-05-13 19:00:00,HAPI/USDT,8.5407,8.55,8.4624,8.5469,96.02916531,817.826742777316
1652464800,2022-05-13 18:00:00,HAPI/USDT,8.5112,8.6128,8.4127,8.5488,726.95888318,6185.155620719828
1652461200,2022-05-13 17:00:00,HAPI/USDT,8.49,8.5439,8.3431,8.5237,262.25534004,2209.654515961296
1652457600,2022-05-13 16:00:00,HAPI/USDT,8.6796,8.6796,8.4087,8.4087,255.57272277,2190.167222660306
1652454000,2022-05-13 15:00:00,HAPI/USDT,8.7105,8.7433,8.6129,8.6528,80.8533,701.28947829
1652450400,2022-05-13 14:00:00,HAPI/USDT,8.5296,8.7851,8.5296,8.7557,503.91395391,4367.175372696
1652446800,2022-05-13 13:00:00,HAPI/USDT,8.5727,8.5976,8.5028,8.5633,117.02111526,1002.197240936246
1652443200,2022-05-13 12:00:00,HAPI/USDT,8.5997,8.6,8.561,8.561,258.40961394,2217.36746052732
1652439600,2022-05-13 11:00:00,HAPI/USDT,8.5829,8.6,8.5458,8.5997,80.59928997,692.511816497185
1652436000,2022-05-13 10:00:00,HAPI/USDT,8.5821,8.6,8.5449,8.5449,150.54811842,1290.86711858967
1652432400,2022-05-13 09:00:00,HAPI/USDT,8.8138,8.8721,8.591,8.591,1142.9389,9923.00020511
1652428800,2022-05-13 08:00:00,HAPI/USDT,8.81,8.8852,8.7492,8.8138,118.28431714,1041.097826351528
1652425200,2022-05-13 07:00:00,HAPI/USDT,8.9415,8.9997,8.7694,8.7694,329.55293173,2906.699619262392
1652421600,2022-05-13 06:00:00,HAPI/USDT,9.0145,9.1576,8.8416,8.9201,428.40808518,3842.084556085225
1652418000,2022-05-13 05:00:00,HAPI/USDT,8.82,9.7025,8.7493,8.9924,677.2343878,6161.982238197836
1652414400,2022-05-13 04:00:00,HAPI/USDT,8.4393,8.968,8.4393,8.82,396.4451,3501.07341652
1652410800,2022-05-13 03:00:00,HAPI/USDT,8.0681,8.4757,8.0681,8.4757,486.49676525,4045.411722683525
1652407200,2022-05-13 02:00:00,HAPI/USDT,7.966,8.0681,7.91,8.068,104.73203475,841.130931876475
1652403600,2022-05-13 01:00:00,HAPI/USDT,7.98,8.0333,7.9051,7.91,27.79761937,222.20535628016
1652400000,2022-05-13 00:00:00,HAPI/USDT,7.79,8.034,7.7519,7.9187,155.10185872,1231.595178075733
1652396400,2022-05-12 23:00:00,HAPI/USDT,7.94,7.97,7.5875,7.7859,359.40878718,2786.531302202222
1652392800,2022-05-12 22:00:00,HAPI/USDT,7.7902,8.049,7.66,7.98,382.64363838,2996.900713666108
1652389200,2022-05-12 21:00:00,HAPI/USDT,8.0425,8.4998,7.7905,7.7905,951.85188496,7730.934941001764
1652385600,2022-05-12 20:00:00,HAPI/USDT,8.0007,8.4767,7.8023,8.0191,1664.17133396,13285.355638630369
1652382000,2022-05-12 19:00:00,HAPI/USDT,7.7599,8.08,7.52,8.0059,1504.6066,11815.78243895
1652378400,2022-05-12 18:00:00,HAPI/USDT,7.79,8.0676,7.6038,7.81,926.67559953,7219.35335293554
1652374800,2022-05-12 17:00:00,HAPI/USDT,7.9751,8.5598,7.7137,7.77,2129.0966526,16883.214627885542
1652371200,2022-05-12 16:00:00,HAPI/USDT,7.4578,7.953,7.3941,7.919,2199.64317886,16991.699323817532
1652367600,2022-05-12 15:00:00,HAPI/USDT,7.6037,7.7291,7.4127,7.4592,2306.09498852,17505.704013981352
1652364000,2022-05-12 14:00:00,HAPI/USDT,7.336,7.6059,7.256,7.5807,2029.16977378,15043.515173135606
1652360400,2022-05-12 13:00:00,HAPI/USDT,7.4396,7.4837,7.2556,7.3873,2164.17785765,15934.452758966475
1652356800,2022-05-12 12:00:00,HAPI/USDT,7.4737,7.572,7.2577,7.33,2091.2012,15453.39771719
1652353200,2022-05-12 11:00:00,HAPI/USDT,7.2089,7.777,7.2089,7.5,3636.02181033,27122.872592080108
1652349600,2022-05-12 10:00:00,HAPI/USDT,7.19,7.3679,7.09,7.207,1786.25105256,12862.171998007744
1652346000,2022-05-12 09:00:00,HAPI/USDT,7.53,7.6075,7.1,7.2291,2599.5729,19196.02795011
1652342400,2022-05-12 08:00:00,HAPI/USDT,7.4,7.7782,7.38,7.6022,1841.26912378,13943.268776495596
1652338800,2022-05-12 07:00:00,HAPI/USDT,7.36,7.4884,7.0671,7.43,2050.80173324,14972.538794284764
1652335200,2022-05-12 06:00:00,HAPI/USDT,7.53,7.8098,7.3551,7.4042,2299.4279,17416.61812092
1652331600,2022-05-12 05:00:00,HAPI/USDT,7.6512,7.9286,7.5,7.5649,1389.89668026,10673.393453365135
1652328000,2022-05-12 04:00:00,HAPI/USDT,7.64,7.8482,7.52,7.7,1186.87215708,9149.155948794696
1652324400,2022-05-12 03:00:00,HAPI/USDT,7.31,7.7305,7.2221,7.6,1651.59756502,12231.740261472204
1652320800,2022-05-12 02:00:00,HAPI/USDT,7.6655,7.6659,7.2101,7.29,1842.98431675,13519.100911132225
1652317200,2022-05-12 01:00:00,HAPI/USDT,7.6514,7.8084,7.4816,7.6256,1955.93957066,14867.976125006688
1652313600,2022-05-12 00:00:00,HAPI/USDT,7.7415,7.8351,7.4856,7.6898,2149.33051497,16483.21454347121
1652310000,2022-05-11 23:00:00,HAPI/USDT,7.8334,7.8487,7.7381,7.7827,3059.5026068,23803.165016817154
1652306400,2022-05-11 22:00:00,HAPI/USDT,7.3882,7.8799,7.3396,7.77,2669.73553687,20489.632415290403
1652302800,2022-05-11 21:00:00,HAPI/USDT,7.52,7.5918,7.2022,7.41,2830.98731544,20828.212758275632
1652299200,2022-05-11 20:00:00,HAPI/USDT,7.66,7.9059,7.5,7.5942,1575.85317847,11983.78123895508
1652295600,2022-05-11 19:00:00,HAPI/USDT,8.2847,8.3582,7.5001,7.54,4030.22716097,31886.822318480017
1652292000,2022-05-11 18:00:00,HAPI/USDT,8.32,8.5341,8.0681,8.3582,3144.88367897,26570.968639188091
1652288400,2022-05-11 17:00:00,HAPI/USDT,8.2911,8.4076,8.28,8.3996,2658.73523162,22198.719477463147
1652284800,2022-05-11 16:00:00,HAPI/USDT,9.0156,9.5,8.1218,8.3342,5231.01202162,45416.722009791864
1652281200,2022-05-11 15:00:00,HAPI/USDT,8.7009,9.0214,8.4842,9.0162,4181.24563593,36477.352255127245
1652277600,2022-05-11 14:00:00,HAPI/USDT,9.0327,9.1568,8.5473,8.744,2923.52162442,25563.763203140536
1652274000,2022-05-11 13:00:00,HAPI/USDT,8.074,9.2939,6.9131,9.1384,7255.29660863,56625.689949834561
1652270400,2022-05-11 12:00:00,HAPI/USDT,9.32,9.4275,8.0001,8.1711,2963.75326312,26701.490750779762
1652266800,2022-05-11 11:00:00,HAPI/USDT,9.8811,10.2342,9.2089,9.4279,4488.1432,44295.956166
1652263200,2022-05-11 10:00:00,HAPI/USDT,10.6921,10.7342,9.86,9.9598,3267.27075683,33638.072878418393
1652259600,2022-05-11 09:00:00,HAPI/USDT,10.2825,10.6924,10.21,10.59,2286.36765198,23695.17317425438
1652256000,2022-05-11 08:00:00,HAPI/USDT,10.32,10.5735,10.0841,10.3492,2288.6099,23626.90296503
1652252400,2022-05-11 07:00:00,HAPI/USDT,10.49,10.5461,9.94,10.4224,2150.6668,21979.29361102
1652248800,2022-05-11 06:00:00,HAPI/USDT,10.8271,10.8501,10.3507,10.5462,2883.9212,30851.37195613
1652245200,2022-05-11 05:00:00,HAPI/USDT,10.8441,10.876,10.7587,10.8253,1613.3911,17479.05430415
1652241600,2022-05-11 04:00:00,HAPI/USDT,10.8126,10.8944,10.7567,10.8416,1674.0327,18131.4263021
1652238000,2022-05-11 03:00:00,HAPI/USDT,10.845,10.9114,10.75,10.8056,2006.57508401,21699.17501847127
1652234400,2022-05-11 02:00:00,HAPI/USDT,10.584,10.8976,10.4,10.8785,1368.64403665,14600.865286673357
1652230800,2022-05-11 01:00:00,HAPI/USDT,10.5304,10.7877,10.3948,10.625,1794.05289087,18986.795569142035
1652227200,2022-05-11 00:00:00,HAPI/USDT,10.5445,10.9115,10.5172,10.5739,2642.92363571,28400.300413646219
1652223600,2022-05-10 23:00:00,HAPI/USDT,10.1825,10.6189,9.9014,10.6189,3476.80747189,35609.506875417308
1652220000,2022-05-10 22:00:00,HAPI/USDT,11.4086,11.7731,10.0006,10.1818,10031.12971611,108376.252379409166
1652216400,2022-05-10 21:00:00,HAPI/USDT,11.9535,12.0352,11.41,11.4303,3225.37545109,37797.75066006087
1652212800,2022-05-10 20:00:00,HAPI/USDT,11.6252,12.2925,11.6131,12.0368,2942.8651609,35503.251922077585
1652209200,2022-05-10 19:00:00,HAPI/USDT,12.0784,12.2916,11.6129,11.6766,5162.18963479,61514.902815817806
1652205600,2022-05-10 18:00:00,HAPI/USDT,12.3598,12.4246,12.0737,12.1375,3191.1093122,39131.15484288892
1652202000,2022-05-10 17:00:00,HAPI/USDT,12.2728,12.4965,12.2589,12.3631,2705.20101335,33444.576718385495
1652198400,2022-05-10 16:00:00,HAPI/USDT,12.1187,12.3615,12.0737,12.3436,2955.71114611,35887.633366182668
1652194800,2022-05-10 15:00:00,HAPI/USDT,12.1601,12.3047,12.0908,12.1654,3092.80137873,37649.701201166155
1652191200,2022-05-10 14:00:00,HAPI/USDT,12.1756,12.2258,12.0737,12.2258,2836.3538981,34430.45318290956
1652187600,2022-05-10 13:00:00,HAPI/USDT,12.0978,12.2256,12.0737,12.2132,3034.21436688,36862.121546604549
1652184000,2022-05-10 12:00:00,HAPI/USDT,12.0117,12.1561,11.966,12.1561,2577.77541193,31090.070212331637
1652180400,2022-05-10 11:00:00,HAPI/USDT,12.0878,12.2,12.0007,12.0706,3032.39085401,36580.900584061539
1652176800,2022-05-10 10:00:00,HAPI/USDT,12.1067,12.2455,11.9672,12.1493,3048.23144464,36915.268647794304
1652173200,2022-05-10 09:00:00,HAPI/USDT,12.1765,12.2683,12.002,12.0585,2736.40639739,33194.838390743258
1652169600,2022-05-10 08:00:00,HAPI/USDT,12.2992,12.3582,12.09,12.1796,2794.61700796,33997.904933580416
1652166000,2022-05-10 07:00:00,HAPI/USDT,12.2859,12.3588,12.0793,12.3582,3381.44165535,41331.60218035445
1652162400,2022-05-10 06:00:00,HAPI/USDT,12.1314,12.4441,12.025,12.3524,3048.62787854,37470.961594134953
1652158800,2022-05-10 05:00:00,HAPI/USDT,11.8336,12.1353,11.6825,12.0379,1669.0854,19757.09677702
1652155200,2022-05-10 04:00:00,HAPI/USDT,11.8925,11.9775,11.65,11.8374,2236.90626569,26421.50965245464
1652151600,2022-05-10 03:00:00,HAPI/USDT,11.88,11.9955,11.6855,11.9509,1816.99029831,21571.86957125422
1652148000,2022-05-10 02:00:00,HAPI/USDT,11.4398,12.0333,11.376,11.88,2084.7673055,24467.80660388505
1652144400,2022-05-10 01:00:00,HAPI/USDT,11.145,11.5058,11.092,11.4383,1710.80744937,19285.996953064461
1652140800,2022-05-10 00:00:00,HAPI/USDT,11.6378,11.7435,10.9157,11.2337,3072.58144493,34947.966243487711
1652137200,2022-05-09 23:00:00,HAPI/USDT,11.6639,11.73,11.5641,11.6378,2981.76628592,34731.413318255916
1652133600,2022-05-09 22:00:00,HAPI/USDT,11.662,11.8,11.5681,11.6999,2854.42896838,33431.590025976626
1652130000,2022-05-09 21:00:00,HAPI/USDT,11.7456,11.8,11.5698,11.655,2679.98159608,31419.157487636448
1652126400,2022-05-09 20:00:00,HAPI/USDT,11.7466,12.4766,11.6865,11.7922,4265.49946412,51719.650768830831
1652122800,2022-05-09 19:00:00,HAPI/USDT,11.66,11.8553,11.5661,11.7987,3960.70622768,46534.181370292118
1652119200,2022-05-09 18:00:00,HAPI/USDT,11.7765,11.7765,11.1149,11.7462,4398.16387902,50828.555515517623
1652115600,2022-05-09 17:00:00,HAPI/USDT,11.7549,11.8,11.5645,11.776,4244.22964722,49769.707234200056
1652112000,2022-05-09 16:00:00,HAPI/USDT,12.7645,12.7747,11.7254,11.7986,4950.55202692,59813.463458574196
1652108400,2022-05-09 15:00:00,HAPI/USDT,13.0407,13.1566,12.67,12.7662,2834.88759715,36510.310012401835
1652104800,2022-05-09 14:00:00,HAPI/USDT,13.0702,13.2925,12.8952,13.079,2537.010341,33210.116576456338
1652101200,2022-05-09 13:00:00,HAPI/USDT,13.135,13.3028,12.9815,13.115,3059.83276092,40162.447001368112
1652097600,2022-05-09 12:00:00,HAPI/USDT,13.1994,13.3132,13.0216,13.1945,2795.03183612,36740.324796037272
1652094000,2022-05-09 11:00:00,HAPI/USDT,13.3611,13.3611,13.0922,13.2421,2361.81736028,31141.279291442624
1652090400,2022-05-09 10:00:00,HAPI/USDT,13.4253,13.4727,13.1627,13.3632,2037.80457344,27141.81636516568
1652086800,2022-05-09 09:00:00,HAPI/USDT,13.3557,13.541,13.295,13.4253,2667.54633162,35803.73933433642
1652083200,2022-05-09 08:00:00,HAPI/USDT,13.3472,13.476,13.2271,13.3572,2034.12309661,27187.608954502123
1652079600,2022-05-09 07:00:00,HAPI/USDT,13.3299,13.5349,13.182,13.4064,2550.58926733,34057.634743907474
1652076000,2022-05-09 06:00:00,HAPI/USDT,13.342,13.5448,13.2724,13.356,2572.59970862,34393.716498541436
1652072400,2022-05-09 05:00:00,HAPI/USDT,13.3253,13.5764,13.281,13.3419,2249.55503857,30167.877520946268
1652068800,2022-05-09 04:00:00,HAPI/USDT,13.3952,13.5279,13.1677,13.3691,2690.86037822,35903.253123396216
1652065200,2022-05-09 03:00:00,HAPI/USDT,13.29,13.5446,13.2386,13.395,2690.67316023,36066.974076773955
1652061600,2022-05-09 02:00:00,HAPI/USDT,13.5312,13.7018,13.2655,13.3238,2028.84618401,27338.829622007098
1652058000,2022-05-09 01:00:00,HAPI/USDT,13.4462,13.681,13.3309,13.5312,2390.39488889,32312.618089780692
1652054400,2022-05-09 00:00:00,HAPI/USDT,13.6537,13.8465,13.37,13.4555,4285.73262166,58119.799404925905
1652050800,2022-05-08 23:00:00,HAPI/USDT,14.0551,14.0892,13.6513,13.7306,3186.85612535,44262.14421418319
1652047200,2022-05-08 22:00:00,HAPI/USDT,13.9668,14.1449,13.6629,14.0583,3165.25819811,44106.386391375046
1652043600,2022-05-08 21:00:00,HAPI/USDT,13.9227,14.142,13.8979,14.0272,2869.62571219,40212.692124936848
1652040000,2022-05-08 20:00:00,HAPI/USDT,13.9201,14.0208,13.8595,14.0055,2419.3883,33758.57994066
1652036400,2022-05-08 19:00:00,HAPI/USDT,13.6532,14.1975,13.6448,14.0162,3860.42296883,53715.942357936923
1652032800,2022-05-08 18:00:00,HAPI/USDT,13.4848,13.728,13.373,13.7225,3023.95803447,40948.512232105931
1652029200,2022-05-08 17:00:00,HAPI/USDT,13.4982,13.703,13.3224,13.52,3743.9482,50319.34939226
1652025600,2022-05-08 16:00:00,HAPI/USDT,13.469,13.7311,13.3467,13.499,3025.94713855,40957.431699228051
1652022000,2022-05-08 15:00:00,HAPI/USDT,13.5492,13.9458,13.369,13.4711,3608.36916426,49092.211950749764
1652018400,2022-05-08 14:00:00,HAPI/USDT,13.6289,13.8255,13.4219,13.6066,3866.55830998,52727.111165220956
1652014800,2022-05-08 13:00:00,HAPI/USDT,13.547,13.7488,13.4356,13.6896,3021.16898244,41068.955216989196
1652011200,2022-05-08 12:00:00,HAPI/USDT,13.6227,13.7483,13.4137,13.6106,2914.42145014,39573.351163415264
1652007600,2022-05-08 11:00:00,HAPI/USDT,13.5699,13.6797,13.4777,13.6129,2685.55631848,36540.732497211432
1652004000,2022-05-08 10:00:00,HAPI/USDT,13.5511,13.7277,13.4945,13.6264,2750.4945072,37452.849347255654
1652000400,2022-05-08 09:00:00,HAPI/USDT,13.4582,13.6102,13.4092,13.5999,3119.54086158,42223.04691699609
1651996800,2022-05-08 08:00:00,HAPI/USDT,13.6271,13.7233,13.4087,13.5279,3148.7183345,42636.89348524685
1651993200,2022-05-08 07:00:00,HAPI/USDT,13.6907,13.8053,13.39,13.7233,2132.10463271,28982.265935889568
1651989600,2022-05-08 06:00:00,HAPI/USDT,13.5559,13.8841,13.52,13.7447,2666.48439466,36541.70098534094
1651986000,2022-05-08 05:00:00,HAPI/USDT,13.5603,13.9682,13.4482,13.6408,2609.33697618,35577.803037298324
1651982400,2022-05-08 04:00:00,HAPI/USDT,13.4882,13.6786,13.4121,13.6627,1572.66813298,21299.951470324489
1651978800,2022-05-08 03:00:00,HAPI/USDT,13.3861,13.6506,13.3676,13.5323,1878.3533393,25399.852921870851
1651975200,2022-05-08 02:00:00,HAPI/USDT,13.5521,13.6501,13.3513,13.4425,1647.14587547,22255.118183076388
1651971600,2022-05-08 01:00:00,HAPI/USDT,13.6088,13.6129,13.3776,13.5504,1618.85270472,21875.242278680816
1651968000,2022-05-08 00:00:00,HAPI/USDT,13.6776,13.7225,13.3775,13.5841,2025.36445386,27424.186764284856
1651964400,2022-05-07 23:00:00,HAPI/USDT,13.5048,13.743,13.4306,13.725,1762.1492,23937.7587804
1651960800,2022-05-07 22:00:00,HAPI/USDT,13.5834,13.7834,13.3523,13.5061,2253.33708848,30543.559632835056
1651957200,2022-05-07 21:00:00,HAPI/USDT,13.8448,14.0796,13.4324,13.585,3813.12598921,52138.947183087109
1651953600,2022-05-07 20:00:00,HAPI/USDT,14.6871,14.6871,13.6826,13.936,3893.8938,54765.54689427
1651950000,2022-05-07 19:00:00,HAPI/USDT,14.2323,14.6972,14.1609,14.6905,3388.84598627,48824.447804259817
1651946400,2022-05-07 18:00:00,HAPI/USDT,13.7765,14.3446,13.6826,14.2908,3620.32388018,50763.758919476928
1651942800,2022-05-07 17:00:00,HAPI/USDT,13.8463,13.9937,13.6849,13.6849,2697.82372425,37296.342409250167
1651939200,2022-05-07 16:00:00,HAPI/USDT,13.7808,13.9173,13.7106,13.7955,2710.25322165,37484.645163178815
1651935600,2022-05-07 15:00:00,HAPI/USDT,13.8189,13.9438,13.6872,13.8156,3311.91283633,45833.810228983543
1651932000,2022-05-07 14:00:00,HAPI/USDT,13.9714,14.0768,13.8133,13.88,3460.33391377,48229.244552564856
1651928400,2022-05-07 13:00:00,HAPI/USDT,13.7111,14.0068,13.6647,14.0048,2415.59783072,33334.083744016944
1651924800,2022-05-07 12:00:00,HAPI/USDT,13.8679,13.9462,13.62,13.7777,3297.46393573,45444.784409969569
1651921200,2022-05-07 11:00:00,HAPI/USDT,13.5492,13.9372,13.478,13.8035,3424.02018045,47070.2645108544
1651917600,2022-05-07 10:00:00,HAPI/USDT,13.5372,13.6805,13.4928,13.6391,3174.482781,43165.19858842181
1651914000,2022-05-07 09:00:00,HAPI/USDT,13.5947,13.6799,13.4584,13.5349,3176.09969519,43051.742346370691
1651910400,2022-05-07 08:00:00,HAPI/USDT,13.4916,13.6807,13.478,13.6291,3093.92737831,42004.956726579353
1651906800,2022-05-07 07:00:00,HAPI/USDT,13.5068,13.6127,13.45,13.4889,3026.42453444,41015.852341649352
1651903200,2022-05-07 06:00:00,HAPI/USDT,13.3135,13.6806,13.308,13.5615,3496.41254806,47462.928149332332
1651899600,2022-05-07 05:00:00,HAPI/USDT,13.3532,13.5247,13.3114,13.3703,2604.76252082,34964.694638419745
1651896000,2022-05-07 04:00:00,HAPI/USDT,13.5784,13.6275,13.2974,13.4476,2816.9673128,37931.86712659928
1651892400,2022-05-07 03:00:00,HAPI/USDT,13.4216,13.6735,13.296,13.6317,2200.93942746,29581.53268326631
1651888800,2022-05-07 02:00:00,HAPI/USDT,13.4494,13.5446,13.3413,13.4233,2176.48104412,29224.749875340968
1651885200,2022-05-07 01:00:00,HAPI/USDT,13.5825,13.6122,13.413,13.4997,2907.48647275,39312.491460326071
1651881600,2022-05-07 00:00:00,HAPI/USDT,13.5926,13.7282,13.4767,13.6089,2170.26652237,29512.80922839691
1651878000,2022-05-06 23:00:00,HAPI/USDT,13.6034,13.6973,13.5277,13.594,2913.25237782,39637.118941111351
1651874400,2022-05-06 22:00:00,HAPI/USDT,13.6417,13.7197,13.5451,13.6372,2674.94167634,36448.656709045029
1651870800,2022-05-06 21:00:00,HAPI/USDT,13.5912,13.7459,13.4789,13.6678,2314.10100073,31502.814371256068
1651867200,2022-05-06 20:00:00,HAPI/USDT,13.6413,13.6745,13.5276,13.6352,2598.61642412,35327.914848976937
1651863600,2022-05-06 19:00:00,HAPI/USDT,13.6003,13.6745,13.5561,13.6423,2362.42930861,32171.884747229603
1651860000,2022-05-06 18:00:00,HAPI/USDT,13.6204,13.6831,13.5594,13.6609,1984.80854413,27054.948295055631
1651856400,2022-05-06 17:00:00,HAPI/USDT,13.6969,13.7183,13.5479,13.6178,3362.72975027,45833.958843485171
1651852800,2022-05-06 16:00:00,HAPI/USDT,13.5761,13.7088,13.5532,13.6949,2691.76696792,36675.753626745464
1651849200,2022-05-06 15:00:00,HAPI/USDT,13.6811,14.0075,13.4768,13.6291,4117.73833487,56518.115167114414
1651845600,2022-05-06 14:00:00,HAPI/USDT,13.6538,13.725,13.5571,13.7196,2867.69601027,39131.396508671545
1651842000,2022-05-06 13:00:00,HAPI/USDT,13.6888,13.9105,13.547,13.657,2863.34348725,39318.312447981475
1651838400,2022-05-06 12:00:00,HAPI/USDT,13.7801,13.8838,13.6,13.7449,3244.85527932,44640.794126743016
1651834800,2022-05-06 11:00:00,HAPI/USDT,14.1285,14.3462,13.7777,13.8549,3078.08072356,43237.8309536795
1651831200,2022-05-06 10:00:00,HAPI/USDT,14.1176,14.2254,13.9671,14.1285,2911.117,41040.98005327
1651827600,2022-05-06 09:00:00,HAPI/USDT,14.3221,14.3325,14.06,14.1863,2899.30874456,41139.827136960192
1651824000,2022-05-06 08:00:00,HAPI/USDT,14.0035,14.3316,13.9813,14.3295,2508.2291567,35435.03379465574
1651820400,2022-05-06 07:00:00,HAPI/USDT,14.2018,14.2542,14,14.1057,2432.69547027,34355.089714778068
1651816800,2022-05-06 06:00:00,HAPI/USDT,14.1483,14.2473,14.0097,14.2189,2850.09026797,40283.456930584952
1651813200,2022-05-06 05:00:00,HAPI/USDT,14.2053,14.2634,14.0793,14.1482,2177.1027322,30881.86405585554
1651809600,2022-05-06 04:00:00,HAPI/USDT,14.0769,14.2468,14.0555,14.2457,2091.77777741,29625.130096836588
1651806000,2022-05-06 03:00:00,HAPI/USDT,14.3179,14.3762,14,14.1646,2954.6764,41685.76663706
1651802400,2022-05-06 02:00:00,HAPI/USDT,14.2799,14.5194,14.17,14.3703,2870.13084213,41242.509695043102
1651798800,2022-05-06 01:00:00,HAPI/USDT,14.7388,14.7986,14.2792,14.3496,2491.19596704,36169.97232066592
1651795200,2022-05-06 00:00:00,HAPI/USDT,14.8513,14.9665,14.7261,14.8004,2108.3644855,31343.6656465885
1651791600,2022-05-05 23:00:00,HAPI/USDT,14.8008,14.9427,14.6157,14.9194,3273.45407634,48403.595111087962
1651788000,2022-05-05 22:00:00,HAPI/USDT,15.1658,15.2265,14.777,14.8339,2953.87463818,44326.277721038032
1651784400,2022-05-05 21:00:00,HAPI/USDT,15.097,15.1836,14.8019,15.0605,3560.23855911,53401.216598960089
1651780800,2022-05-05 20:00:00,HAPI/USDT,14.591,15.1384,14.5204,15.1384,3246.04063733,48146.417407631778
1651777200,2022-05-05 19:00:00,HAPI/USDT,14.4993,14.6649,14.2503,14.6503,2634.65842394,38184.400893979588
1651773600,2022-05-05 18:00:00,HAPI/USDT,14.3357,14.7911,14.2888,14.4993,2802.17641716,40617.297815351987
1651770000,2022-05-05 17:00:00,HAPI/USDT,14.5514,14.65,14.3205,14.4262,2757.41997333,40163.074378747855
1651766400,2022-05-05 16:00:00,HAPI/USDT,15.2913,15.3462,14.5199,14.6077,4744.31973555,70495.5703108897
1651762800,2022-05-05 15:00:00,HAPI/USDT,15.231,15.421,15.0117,15.338,4390.73117982,66941.219131117958
1651759200,2022-05-05 14:00:00,HAPI/USDT,15.6114,15.6293,15.21,15.231,2712.40736299,41840.113904700041
1651755600,2022-05-05 13:00:00,HAPI/USDT,15.6094,15.7591,15.3304,15.6114,2052.95098117,31874.966468271315
1651752000,2022-05-05 12:00:00,HAPI/USDT,15.6332,15.8294,15.5213,15.607,2373.62713477,37206.04868673503
1651748400,2022-05-05 11:00:00,HAPI/USDT,15.6858,15.6858,15.6291,15.6686,1424.99266391,22312.183934436524
1651744800,2022-05-05 10:00:00,HAPI/USDT,15.65,15.69,15.5157,15.646,2222.40581877,34708.878111221271
1651741200,2022-05-05 09:00:00,HAPI/USDT,15.5997,15.7333,15.5,15.5871,1707.10938879,26680.742605448756
1651737600,2022-05-05 08:00:00,HAPI/USDT,15.7578,15.7657,15.5,15.6842,2482.60818952,38855.949795016664
1651734000,2022-05-05 07:00:00,HAPI/USDT,15.2572,15.7971,15.1532,15.6797,1765.48570719,27524.311020946346
1651730400,2022-05-05 06:00:00,HAPI/USDT,15.7026,15.7986,15.2539,15.3175,2861.23173911,44122.809916862784
1651726800,2022-05-05 05:00:00,HAPI/USDT,15.7863,15.7974,15.34,15.7646,1535.4813549,23910.4488070639
1651723200,2022-05-05 04:00:00,HAPI/USDT,15.5012,15.7998,15.41,15.7745,1659.64909228,25900.332536034964
1651719600,2022-05-05 03:00:00,HAPI/USDT,15.2717,15.5763,15.09,15.5023,2276.1829,34967.79343409
1651716000,2022-05-05 02:00:00,HAPI/USDT,15.7457,15.8799,15.2693,15.3475,2267.66952305,35277.968925014827
1651712400,2022-05-05 01:00:00,HAPI/USDT,15.4446,15.8405,15.407,15.835,2521.80029964,39458.350432321864
1651708800,2022-05-05 00:00:00,HAPI/USDT,15.8186,16.2281,15.441,15.5105,2353.11072221,37057.630279098257
1651705200,2022-05-04 23:00:00,HAPI/USDT,15.4348,15.9331,15.303,15.9164,2187.08161987,34243.970927598608
1651701600,2022-05-04 22:00:00,HAPI/USDT,15.5963,16.0698,15.4272,15.5277,2445.34231782,38450.133290371996
1651698000,2022-05-04 21:00:00,HAPI/USDT,16.1418,16.4623,15.5906,15.6743,2795.353318,44747.7758777564
1651694400,2022-05-04 20:00:00,HAPI/USDT,16.3448,16.4979,16.03,16.225,2757.88637537,44914.020143547699
1651690800,2022-05-04 19:00:00,HAPI/USDT,16.4449,16.4667,16.07,16.3448,3512.10302593,57299.175265002256
1651687200,2022-05-04 18:00:00,HAPI/USDT,16.1118,16.5037,15.4632,16.4417,3408.64462761,55020.474634093516
