https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GTC,Volume USDT
1652292000,2022-05-11 18:00:00,GTC/USDT,2.4743,2.512,2.3609,2.3998,4123.6044,10160.84031617
1652288400,2022-05-11 17:00:00,GTC/USDT,2.4937,2.5762,2.3878,2.4644,22074.9161,53299.17913598
1652284800,2022-05-11 16:00:00,GTC/USDT,2.6399,2.6775,2.4782,2.4937,4733.8523,12229.2180794
1652281200,2022-05-11 15:00:00,GTC/USDT,2.7133,2.7134,2.592,2.6208,6634.40610275,17541.945044289455
1652277600,2022-05-11 14:00:00,GTC/USDT,2.7211,2.8104,2.602,2.7086,10926.70102541,29520.840351442264
1652274000,2022-05-11 13:00:00,GTC/USDT,2.2812,2.8525,2.262,2.6794,11320.1932,29480.19084738
1652270400,2022-05-11 12:00:00,GTC/USDT,2.9296,3.0411,2.2193,2.2489,9902.32500502,25668.563772292405
1652266800,2022-05-11 11:00:00,GTC/USDT,3.12,3.12,2.908,2.908,1955.0319,5987.17795471
1652263200,2022-05-11 10:00:00,GTC/USDT,3.26,3.28,3.1284,3.1284,2562.5871,8193.31030031
1652259600,2022-05-11 09:00:00,GTC/USDT,3.16,3.26,3.0625,3.24,2545.2444,8043.2550665
1652256000,2022-05-11 08:00:00,GTC/USDT,3.06,3.2,3.0303,3.1861,2272.651,7117.90668636
1652252400,2022-05-11 07:00:00,GTC/USDT,3.0495,3.1258,2.9467,3.08,2616.2973,7905.05163805
1652248800,2022-05-11 06:00:00,GTC/USDT,3.2933,3.3201,3.0377,3.06,1740.27806888,5538.633802674062
1652245200,2022-05-11 05:00:00,GTC/USDT,3.26,3.4431,3.26,3.3,1982.0372,6633.19199928
1652241600,2022-05-11 04:00:00,GTC/USDT,3.3503,3.38,3.26,3.2665,840.97722351,2791.107016517436
1652238000,2022-05-11 03:00:00,GTC/USDT,3.4541,3.4716,3.3503,3.3638,568.1952,1944.81291689
1652234400,2022-05-11 02:00:00,GTC/USDT,3.2781,3.4659,3.2725,3.452,697.2086,2375.50954888
1652230800,2022-05-11 01:00:00,GTC/USDT,3.4262,3.46,3.28,3.28,484.3865,1642.6955694
1652227200,2022-05-11 00:00:00,GTC/USDT,3.4,3.5494,3.38,3.4489,1278.1569,4437.83624798
1652223600,2022-05-10 23:00:00,GTC/USDT,3.3243,3.4661,3.32,3.4005,1745.1086,5982.08896894
1652220000,2022-05-10 22:00:00,GTC/USDT,3.2332,3.4105,3.2332,3.34,960.51245361,3206.202161396695
1652216400,2022-05-10 21:00:00,GTC/USDT,3.4068,3.4237,3.22,3.22,1143.3122341,3768.01222539597
1652212800,2022-05-10 20:00:00,GTC/USDT,3.504,3.52,3.4097,3.4097,1684.4803,5811.90303116
1652209200,2022-05-10 19:00:00,GTC/USDT,3.6041,3.6041,3.4926,3.5337,1213.4422,4262.19142398
1652205600,2022-05-10 18:00:00,GTC/USDT,3.712,3.712,3.6075,3.6075,544.6374,1994.92687416
1652202000,2022-05-10 17:00:00,GTC/USDT,3.6279,3.745,3.6279,3.718,207.74914431,760.813489845205
1652198400,2022-05-10 16:00:00,GTC/USDT,3.712,3.7221,3.5875,3.6339,630.86958776,2320.551279801064
1652194800,2022-05-10 15:00:00,GTC/USDT,3.6313,3.7221,3.5494,3.7,942.7375,3434.8869023
1652191200,2022-05-10 14:00:00,GTC/USDT,3.84,3.9097,3.6073,3.634,2036.0803,7595.34139622
1652187600,2022-05-10 13:00:00,GTC/USDT,3.93,3.94,3.7864,3.859,538.0289,2077.32515632
1652184000,2022-05-10 12:00:00,GTC/USDT,3.84,3.9262,3.7919,3.9235,580.53161541,2246.754537739848
1652180400,2022-05-10 11:00:00,GTC/USDT,3.686,3.842,3.68,3.836,312.60688511,1167.215205774631
1652176800,2022-05-10 10:00:00,GTC/USDT,3.686,3.7463,3.6685,3.686,704.2714,2600.56003559
1652173200,2022-05-10 09:00:00,GTC/USDT,3.8,3.8025,3.6925,3.6925,317.914,1187.12678688
1652169600,2022-05-10 08:00:00,GTC/USDT,3.7,3.8561,3.6994,3.78,801.7558,3042.14445891
1652166000,2022-05-10 07:00:00,GTC/USDT,3.82,3.8306,3.6998,3.7105,1166.39224948,4384.641061818708
1652162400,2022-05-10 06:00:00,GTC/USDT,3.7446,3.8829,3.7367,3.796,912.52147341,3486.787749109492
1652158800,2022-05-10 05:00:00,GTC/USDT,3.6313,3.7826,3.6289,3.7358,427.6297,1570.00997202
1652155200,2022-05-10 04:00:00,GTC/USDT,3.4009,3.6226,3.3772,3.6226,843.6749,2962.59960473
1652151600,2022-05-10 03:00:00,GTC/USDT,3.499,3.52,3.4191,3.4191,462.5177,1598.50583309
1652148000,2022-05-10 02:00:00,GTC/USDT,3.5133,3.5644,3.46,3.5,320.3464,1121.5049107
1652144400,2022-05-10 01:00:00,GTC/USDT,3.52,3.6149,3.5,3.5077,339.8753,1204.96100609
1652140800,2022-05-10 00:00:00,GTC/USDT,3.3392,3.56,3.2822,3.5549,2550.097551,8624.472522827608
1652137200,2022-05-09 23:00:00,GTC/USDT,3.6153,3.64,3.2725,3.3269,4244.0782897,14494.07821310558
1652133600,2022-05-09 22:00:00,GTC/USDT,3.6068,3.6925,3.5875,3.6,128.8936,469.11498992
1652130000,2022-05-09 21:00:00,GTC/USDT,3.7,3.7418,3.5916,3.5916,2278.69134634,8461.149151125643
1652126400,2022-05-09 20:00:00,GTC/USDT,3.6496,3.798,3.6496,3.71,2417.43381862,9031.909003937369
1652122800,2022-05-09 19:00:00,GTC/USDT,3.62,3.68,3.5468,3.6349,2125.0253,7637.30932472
1652119200,2022-05-09 18:00:00,GTC/USDT,3.7221,3.7489,3.5345,3.64,1865.3343,6758.46346242
1652115600,2022-05-09 17:00:00,GTC/USDT,3.7109,3.815,3.6532,3.74,540.1347,2036.22241791
1652112000,2022-05-09 16:00:00,GTC/USDT,3.92,3.9506,3.6925,3.731,2106.83307487,8095.248015393124
1652108400,2022-05-09 15:00:00,GTC/USDT,4.02,4.0235,3.9097,3.9345,399.6315,1576.29248272
1652104800,2022-05-09 14:00:00,GTC/USDT,4.06,4.0645,3.9876,4,85.9087,344.83465363
1652101200,2022-05-09 13:00:00,GTC/USDT,3.9939,4.0759,3.9353,4.04,693.8048,2784.76934877
1652097600,2022-05-09 12:00:00,GTC/USDT,4.04,4.0437,3.99,3.99,966.7552,3886.93611358
1652094000,2022-05-09 11:00:00,GTC/USDT,3.9975,4.0645,3.98,4.0645,134.6067,538.94437882
1652090400,2022-05-09 10:00:00,GTC/USDT,4.1661,4.1661,3.955,3.98,462.0319,1867.97845959
1652086800,2022-05-09 09:00:00,GTC/USDT,4.198,4.2184,4.1661,4.1661,33.9779,142.69551645
1652083200,2022-05-09 08:00:00,GTC/USDT,4.16,4.1931,4.12,4.1931,353.402,1463.01944305
1652079600,2022-05-09 07:00:00,GTC/USDT,4.1931,4.21,4.15,4.1889,199.4301,830.59359326
1652076000,2022-05-09 06:00:00,GTC/USDT,4.22,4.223,4.15,4.1927,203.06214623,847.21475914517
1652072400,2022-05-09 05:00:00,GTC/USDT,4.2729,4.2991,4.198,4.198,193.98926616,826.992972622552
1652068800,2022-05-09 04:00:00,GTC/USDT,4.317,4.3524,4.28,4.28,35.0435,151.15068946
1652065200,2022-05-09 03:00:00,GTC/USDT,4.2993,4.3524,4.295,4.295,115.2573,498.50294246
1652061600,2022-05-09 02:00:00,GTC/USDT,4.4,4.4,4.2581,4.2849,572.3516,2457.6319831
1652058000,2022-05-09 01:00:00,GTC/USDT,4.5648,4.5648,4.4055,4.4055,389.5172,1759.76648974
1652054400,2022-05-09 00:00:00,GTC/USDT,4.4586,4.5994,4.4586,4.5774,311.2475,1419.1945361
1652050800,2022-05-08 23:00:00,GTC/USDT,4.4588,4.4725,4.4139,4.45,1220.3094,5441.34638944
1652047200,2022-05-08 22:00:00,GTC/USDT,4.5117,4.5117,4.3719,4.4588,857.9945,3821.34167201
1652043600,2022-05-08 21:00:00,GTC/USDT,4.48,4.5328,4.48,4.5262,330.8235,1496.70022962
1652040000,2022-05-08 20:00:00,GTC/USDT,4.5303,4.5303,4.4586,4.4763,132.66934517,595.626261967261
1652036400,2022-05-08 19:00:00,GTC/USDT,4.5122,4.5551,4.5122,4.5471,90.0783,409.12019277
1652032800,2022-05-08 18:00:00,GTC/USDT,4.3819,4.5117,4.3385,4.5106,156.7309,693.05255721
1652029200,2022-05-08 17:00:00,GTC/USDT,4.458,4.458,4.3,4.38,336.387713,1465.9958624985
1652025600,2022-05-08 16:00:00,GTC/USDT,4.4285,4.4966,4.4285,4.4586,49.3019,220.37554757
1652022000,2022-05-08 15:00:00,GTC/USDT,4.4457,4.5,4.425,4.425,196.1015,876.48419219
1652018400,2022-05-08 14:00:00,GTC/USDT,4.3525,4.45,4.3524,4.4409,446.56077091,1970.159075479271
1652014800,2022-05-08 13:00:00,GTC/USDT,4.4364,4.4457,4.36,4.36,548.73886028,2420.541749989796
1652011200,2022-05-08 12:00:00,GTC/USDT,4.5294,4.5294,4.44,4.44,98.0875,440.79717667
1652007600,2022-05-08 11:00:00,GTC/USDT,4.51,4.5368,4.502,4.502,43.8457,198.42406788
1652004000,2022-05-08 10:00:00,GTC/USDT,4.45,4.5,4.4275,4.5,237.5635,1065.1339521
1652000400,2022-05-08 09:00:00,GTC/USDT,4.4763,4.4993,4.4364,4.4586,143.3599,641.78329451
1651996800,2022-05-08 08:00:00,GTC/USDT,4.494,4.494,4.4493,4.4714,26.38658812,117.986596119768
1651993200,2022-05-08 07:00:00,GTC/USDT,4.5117,4.5266,4.4701,4.4701,280.4611,1261.70875225
1651989600,2022-05-08 06:00:00,GTC/USDT,4.42,4.5117,4.42,4.4942,149.4885,663.52259407
1651986000,2022-05-08 05:00:00,GTC/USDT,4.4211,4.4232,4.3819,4.4189,752.6364,3319.30394663
1651982400,2022-05-08 04:00:00,GTC/USDT,4.4139,4.48,4.4139,4.4232,81.5669,362.86666973
1651978800,2022-05-08 03:00:00,GTC/USDT,4.3653,4.4055,4.3524,4.4055,457.3993,2011.68529552
1651975200,2022-05-08 02:00:00,GTC/USDT,4.3819,4.3819,4.2993,4.3644,410.8835,1787.62193818
1651971600,2022-05-08 01:00:00,GTC/USDT,4.4586,4.4586,4.3827,4.3827,110.5073,487.70667548
1651968000,2022-05-08 00:00:00,GTC/USDT,4.5328,4.5529,4.4662,4.4662,80.9437,365.37120747
1651964400,2022-05-07 23:00:00,GTC/USDT,4.4055,4.5328,4.4055,4.5328,153.17593461,685.046279605612
1651960800,2022-05-07 22:00:00,GTC/USDT,4.4847,4.5065,4.3653,4.3878,751.3909,3358.37688825
1651957200,2022-05-07 21:00:00,GTC/USDT,4.6263,4.6263,4.4902,4.4902,341.4553,1559.29870691
1651953600,2022-05-07 20:00:00,GTC/USDT,4.6533,4.6618,4.63,4.644,412.525,1913.51778068
1651950000,2022-05-07 19:00:00,GTC/USDT,4.6887,4.7064,4.6402,4.6687,57.5796,269.28962281
1651946400,2022-05-07 18:00:00,GTC/USDT,4.6818,4.7171,4.66,4.6696,105.9806,497.701226886494
1651942800,2022-05-07 17:00:00,GTC/USDT,4.6579,4.7064,4.6533,4.6891,34.7461,162.68054714
1651939200,2022-05-07 16:00:00,GTC/USDT,4.6533,4.68,4.6501,4.68,96.0348,448.22664378
1651935600,2022-05-07 15:00:00,GTC/USDT,4.6421,4.6533,4.6306,4.6501,27.94008726,129.730376029646
1651932000,2022-05-07 14:00:00,GTC/USDT,4.6263,4.6356,4.6179,4.6356,5.185,23.98878687
1651928400,2022-05-07 13:00:00,GTC/USDT,4.6869,4.7086,4.63,4.63,50.91483806,237.542988359316
1651924800,2022-05-07 12:00:00,GTC/USDT,4.6638,4.6891,4.65,4.671,44.2335,206.5239396
1651921200,2022-05-07 11:00:00,GTC/USDT,4.6887,4.7099,4.6696,4.6765,36.08051592,169.058290761464
1651917600,2022-05-07 10:00:00,GTC/USDT,4.6356,4.7086,4.6306,4.7064,75.6972,353.51066304
1651914000,2022-05-07 09:00:00,GTC/USDT,4.6699,4.6891,4.6385,4.6385,36.0186,168.11462497
1651910400,2022-05-07 08:00:00,GTC/USDT,4.68,4.72,4.6419,4.6696,234.5282,1096.88776354
1651906800,2022-05-07 07:00:00,GTC/USDT,4.5916,4.6758,4.5721,4.6758,108.3472,501.6349546
1651903200,2022-05-07 06:00:00,GTC/USDT,4.6356,4.6356,4.5716,4.5721,68.7991,316.18970685
1651899600,2022-05-07 05:00:00,GTC/USDT,4.5454,4.64,4.5454,4.6111,183.8378,847.85419155
1651896000,2022-05-07 04:00:00,GTC/USDT,4.65,4.671,4.5471,4.5471,767.73350426,3534.361727198934
1651892400,2022-05-07 03:00:00,GTC/USDT,4.6501,4.6501,4.5994,4.6448,917.0522,4253.53073997
1651888800,2022-05-07 02:00:00,GTC/USDT,4.7227,4.7241,4.6501,4.6501,59.0916,276.52367163
1651885200,2022-05-07 01:00:00,GTC/USDT,4.6891,4.72,4.6533,4.72,889.4142,4194.18015911
1651881600,2022-05-07 00:00:00,GTC/USDT,4.6891,4.7281,4.65,4.6899,301.936,1413.8966232
1651878000,2022-05-06 23:00:00,GTC/USDT,4.7227,4.7476,4.6837,4.6961,99.1526,466.36110705
1651874400,2022-05-06 22:00:00,GTC/USDT,4.6696,4.7219,4.6501,4.7219,173.6724,812.26721507
1651870800,2022-05-06 21:00:00,GTC/USDT,4.6971,4.6971,4.6501,4.6587,856.9806,3996.7737671
1651867200,2022-05-06 20:00:00,GTC/USDT,4.667,4.69,4.6177,4.69,123.84558139,575.738068679945
1651863600,2022-05-06 19:00:00,GTC/USDT,4.6501,4.68,4.6065,4.6501,116.72687647,542.499232179667
1651860000,2022-05-06 18:00:00,GTC/USDT,4.6179,4.671,4.5909,4.6533,1485.86596912,6916.742105412736
1651856400,2022-05-06 17:00:00,GTC/USDT,4.66,4.671,4.6179,4.6369,73.75231412,342.759494461888
1651852800,2022-05-06 16:00:00,GTC/USDT,4.6501,4.68,4.5797,4.6495,254.49409976,1180.924260034008
1651849200,2022-05-06 15:00:00,GTC/USDT,4.62,4.7595,4.6179,4.6501,784.8342,3703.41585516
1651845600,2022-05-06 14:00:00,GTC/USDT,4.4847,4.6306,4.4763,4.6224,2023.1247,9240.96117788
1651842000,2022-05-06 13:00:00,GTC/USDT,4.578,4.6363,4.4457,4.48,1394.01900313,6287.154019659778
1651838400,2022-05-06 12:00:00,GTC/USDT,4.5255,4.64,4.5255,4.5797,849.1624,3904.83208694
1651834800,2022-05-06 11:00:00,GTC/USDT,4.4865,4.5294,4.4517,4.5227,1057.9774,4748.49550283
1651831200,2022-05-06 10:00:00,GTC/USDT,4.6115,4.6115,4.4763,4.4925,1712.0449,7697.93339769
1651827600,2022-05-06 09:00:00,GTC/USDT,4.5333,4.6179,4.5333,4.6063,338.694,1554.10817888
1651824000,2022-05-06 08:00:00,GTC/USDT,4.5117,4.5916,4.51,4.5277,506.8553,2309.60315636
1651820400,2022-05-06 07:00:00,GTC/USDT,4.5916,4.5916,4.4012,4.5216,635.75593986,2866.88959786057
1651816800,2022-05-06 06:00:00,GTC/USDT,4.6333,4.64,4.5916,4.5916,113.7605,524.32957377
1651813200,2022-05-06 05:00:00,GTC/USDT,4.6051,4.6306,4.6051,4.6306,81.5999,376.41882347
1651809600,2022-05-06 04:00:00,GTC/USDT,4.6273,4.6345,4.5797,4.5887,800.51529948,3687.89449050006
1651806000,2022-05-06 03:00:00,GTC/USDT,4.6321,4.6321,4.5919,4.6183,134.1771,618.2904617
1651802400,2022-05-06 02:00:00,GTC/USDT,4.57,4.6501,4.57,4.6306,964.3837,4431.26192558
1651798800,2022-05-06 01:00:00,GTC/USDT,4.54,4.5648,4.52,4.5648,147.1176,668.36133125
1651795200,2022-05-06 00:00:00,GTC/USDT,4.5629,4.5825,4.494,4.5294,579.2622,2635.97457542
1651791600,2022-05-05 23:00:00,GTC/USDT,4.5012,4.5745,4.5012,4.5745,137.1556,623.41883354
1651788000,2022-05-05 22:00:00,GTC/USDT,4.5601,4.5601,4.494,4.494,173.6589,786.61887537
1651784400,2022-05-05 21:00:00,GTC/USDT,4.56,4.6002,4.56,4.56,164.79659395,754.92264629577
1651780800,2022-05-05 20:00:00,GTC/USDT,4.508,4.5562,4.4868,4.5562,341.03045881,1537.791937253484
1651777200,2022-05-05 19:00:00,GTC/USDT,4.4586,4.5117,4.4139,4.5117,790.9118,3520.93577062
1651773600,2022-05-05 18:00:00,GTC/USDT,4.4763,4.5322,4.4189,4.4665,1039.90817555,4635.462084168833
1651770000,2022-05-05 17:00:00,GTC/USDT,4.51,4.5261,4.4731,4.4957,1083.65114923,4867.762291786068
1651766400,2022-05-05 16:00:00,GTC/USDT,4.4273,4.5455,4.4189,4.4993,1019.9025393,4579.7412656867
1651762800,2022-05-05 15:00:00,GTC/USDT,4.7064,4.7064,4.375,4.4355,3523.8516155,15964.527554104416
1651759200,2022-05-05 14:00:00,GTC/USDT,4.9132,4.9365,4.685,4.685,2509.01818236,12119.995331971424
1651755600,2022-05-05 13:00:00,GTC/USDT,5.0986,5.0986,4.9145,4.9145,518.1853,2593.4516324
1651752000,2022-05-05 12:00:00,GTC/USDT,5.0546,5.12,5.0427,5.0997,283.761,1447.96397653
1651748400,2022-05-05 11:00:00,GTC/USDT,5.0999,5.1169,5.0595,5.0595,175.3349,893.84139253
1651744800,2022-05-05 10:00:00,GTC/USDT,5.0314,5.142,5.0314,5.0999,463.4562,2351.23232311
1651741200,2022-05-05 09:00:00,GTC/USDT,5.0401,5.05,5.0056,5.025,82.775,415.7839964
1651737600,2022-05-05 08:00:00,GTC/USDT,5.1055,5.1107,4.9822,5.02,2868.7912,14550.4889277
1651734000,2022-05-05 07:00:00,GTC/USDT,5.1332,5.1332,5.0888,5.1126,321.6425,1643.81779284
1651730400,2022-05-05 06:00:00,GTC/USDT,5.1262,5.1774,5.1262,5.1376,269.2121,1388.19079536
1651726800,2022-05-05 05:00:00,GTC/USDT,5.23,5.23,5.1135,5.1135,357.6646,1860.39584439
1651723200,2022-05-05 04:00:00,GTC/USDT,5.1843,5.2298,5.1666,5.2298,3217.47912851,16740.712847814243
1651719600,2022-05-05 03:00:00,GTC/USDT,5.21,5.21,5.1657,5.1657,133.7177,693.78540374
1651716000,2022-05-05 02:00:00,GTC/USDT,5.1666,5.2279,5.1571,5.214,1212.2118,6288.14511864
1651712400,2022-05-05 01:00:00,GTC/USDT,5.1664,5.1858,5.1664,5.1666,146.1889,755.3602111
1651708800,2022-05-05 00:00:00,GTC/USDT,5.1573,5.1876,5.1375,5.1659,1102.9827,5694.85248428
1651705200,2022-05-04 23:00:00,GTC/USDT,5.095,5.1571,5.095,5.1517,1230.1768,6314.09157393
1651701600,2022-05-04 22:00:00,GTC/USDT,5.1181,5.1181,5.0866,5.0866,190.192,968.06648036
1651698000,2022-05-04 21:00:00,GTC/USDT,5.1868,5.1996,5.0986,5.1174,381.9499,1967.4107052
1651694400,2022-05-04 20:00:00,GTC/USDT,5.09,5.1858,5.09,5.1858,117.75920077,606.210150145952
1651690800,2022-05-04 19:00:00,GTC/USDT,5.0595,5.0915,5.0353,5.079,564.99466148,2864.517479223276
1651687200,2022-05-04 18:00:00,GTC/USDT,4.8643,5.0546,4.8303,5.0405,1942.3495,9581.76646651
1651683600,2022-05-04 17:00:00,GTC/USDT,4.8687,4.8841,4.814,4.8503,262.4314619,1270.81669011557
1651680000,2022-05-04 16:00:00,GTC/USDT,4.7671,4.8841,4.7597,4.8745,379.73298649,1831.646871541891
1651676400,2022-05-04 15:00:00,GTC/USDT,4.7484,4.7866,4.7137,4.7805,617.47397836,2946.841189177264
1651672800,2022-05-04 14:00:00,GTC/USDT,4.78,4.7949,4.7446,4.7484,231.32,1103.97926936
1651669200,2022-05-04 13:00:00,GTC/USDT,4.8544,4.8657,4.7866,4.7866,43.949,211.81802649
1651665600,2022-05-04 12:00:00,GTC/USDT,4.9146,4.92,4.8119,4.848,261.34201164,1265.931666170516
1651662000,2022-05-04 11:00:00,GTC/USDT,4.923,4.9236,4.8721,4.9171,152.12252292,744.932369589932
1651658400,2022-05-04 10:00:00,GTC/USDT,4.8477,4.92,4.8387,4.9099,116.66093489,567.859558538126
1651654800,2022-05-04 09:00:00,GTC/USDT,4.9145,4.9151,4.8477,4.8477,1714.41768823,8366.99415296408
1651651200,2022-05-04 08:00:00,GTC/USDT,4.8189,4.91,4.8189,4.9089,165.0259,805.36463818
1651647600,2022-05-04 07:00:00,GTC/USDT,4.8025,4.8209,4.7772,4.8209,400.78275625,1923.77099244125
1651644000,2022-05-04 06:00:00,GTC/USDT,4.7941,4.8132,4.7941,4.7952,1608.89495603,7741.409622573596
1651640400,2022-05-04 05:00:00,GTC/USDT,4.7592,4.7866,4.7506,4.7866,1175.7234,5621.78177989
1651636800,2022-05-04 04:00:00,GTC/USDT,4.8126,4.8126,4.756,4.756,555.0768,2646.74794872
1651633200,2022-05-04 03:00:00,GTC/USDT,4.81,4.845,4.7928,4.7928,90.02045295,433.139348728335
1651629600,2022-05-04 02:00:00,GTC/USDT,4.7816,4.8329,4.7671,4.8061,1251.38938247,6027.908816993435
1651626000,2022-05-04 01:00:00,GTC/USDT,4.8451,4.8893,4.7866,4.7866,387.9257,1879.83539072
1651622400,2022-05-04 00:00:00,GTC/USDT,4.7333,4.8424,4.7333,4.8424,623.0198,2994.39443659
1651618800,2022-05-03 23:00:00,GTC/USDT,4.7137,4.7418,4.6869,4.7418,1092.13781298,5146.752917857736
1651615200,2022-05-03 22:00:00,GTC/USDT,4.69,4.7418,4.68,4.7241,3970.164,18678.36335023
1651611600,2022-05-03 21:00:00,GTC/USDT,4.7281,4.7324,4.671,4.6995,870.3098,4098.56094813
1651608000,2022-05-03 20:00:00,GTC/USDT,4.7593,4.78,4.6785,4.7241,2275.19508097,10697.54390772771
1651604400,2022-05-03 19:00:00,GTC/USDT,4.9281,4.9281,4.7319,4.7405,1225.0666,5935.49973916
1651600800,2022-05-03 18:00:00,GTC/USDT,5.0791,5.2961,4.9281,4.9281,3155.60336731,16256.873109480368
1651597200,2022-05-03 17:00:00,GTC/USDT,5.1298,5.16,5.05,5.108,777.8631,3975.56250323
1651593600,2022-05-03 16:00:00,GTC/USDT,5.1961,5.2121,5.0781,5.1022,4563.91903558,23500.51218354471
1651590000,2022-05-03 15:00:00,GTC/USDT,5.0206,5.1932,4.9816,5.1874,2209.38901463,11292.291265230509
1651586400,2022-05-03 14:00:00,GTC/USDT,5.32,5.3924,4.9501,5.0206,8285.64474245,42864.06974867884
1651582800,2022-05-03 13:00:00,GTC/USDT,5.1157,5.3547,5.0475,5.2948,10075.28307806,52531.275807395949
1651579200,2022-05-03 12:00:00,GTC/USDT,5.0813,5.1819,5.0546,5.1181,3180.06638986,16247.699936364574
1651575600,2022-05-03 11:00:00,GTC/USDT,5.0546,5.12,5.0298,5.1016,786.8933,3992.3637434
1651572000,2022-05-03 10:00:00,GTC/USDT,5.1289,5.1301,5.0484,5.0595,656.4262,3335.5303613
1651568400,2022-05-03 09:00:00,GTC/USDT,5.2842,5.294,5.11,5.1376,1972.70772504,10346.453295880172
1651564800,2022-05-03 08:00:00,GTC/USDT,5.2665,5.36,5.183,5.29,2504.7191195,13188.40848741735
1651561200,2022-05-03 07:00:00,GTC/USDT,5.1795,5.3967,4.996,5.2497,2938.86667286,15140.003863372139
1651557600,2022-05-03 06:00:00,GTC/USDT,5.2324,5.2905,5.1282,5.1796,2380.327,12376.96548128
1651554000,2022-05-03 05:00:00,GTC/USDT,4.8125,5.2936,4.7595,5.2156,6098.48993468,30826.05304396892
1651550400,2022-05-03 04:00:00,GTC/USDT,4.7449,4.814,4.7311,4.814,671.7128,3189.81009099
1651546800,2022-05-03 03:00:00,GTC/USDT,4.6831,4.7476,4.6831,4.7476,323.3571,1519.21661732
1651543200,2022-05-03 02:00:00,GTC/USDT,4.7281,4.7318,4.6696,4.6941,582.8524,2741.28636159
1651539600,2022-05-03 01:00:00,GTC/USDT,4.636,4.7576,4.6354,4.7312,3891.2299,18402.87258808
1651536000,2022-05-03 00:00:00,GTC/USDT,4.659,4.659,4.6263,4.64,258.9862,1202.89380811
1651532400,2022-05-02 23:00:00,GTC/USDT,4.6422,4.6869,4.6381,4.671,3701.308,17221.96534435
1651528800,2022-05-02 22:00:00,GTC/USDT,4.6617,4.6909,4.6306,4.6412,394.619789,1832.552551661204
1651525200,2022-05-02 21:00:00,GTC/USDT,4.5529,4.6601,4.5469,4.6601,157.5592,723.81684994
1651521600,2022-05-02 20:00:00,GTC/USDT,4.5797,4.5996,4.552,4.552,273.4221,1253.72243292
1651518000,2022-05-02 19:00:00,GTC/USDT,4.482,4.5763,4.4715,4.5762,355.2932,1617.4036138
1651514400,2022-05-02 18:00:00,GTC/USDT,4.494,4.4958,4.4563,4.4746,501.1824,2241.4146872
1651510800,2022-05-02 17:00:00,GTC/USDT,4.5909,4.5909,4.4558,4.4763,1237.2061,5614.31293116
1651507200,2022-05-02 16:00:00,GTC/USDT,4.6601,4.6601,4.5916,4.5916,293.0134,1361.48921415
1651503600,2022-05-02 15:00:00,GTC/USDT,4.6647,4.6921,4.6333,4.6533,563.08937591,2628.278489224749
1651500000,2022-05-02 14:00:00,GTC/USDT,4.6909,4.7291,4.6585,4.6601,2899.10929826,13655.099585094464
1651496400,2022-05-02 13:00:00,GTC/USDT,4.66,4.7002,4.5797,4.695,2605.9182352,12110.253736615737
1651492800,2022-05-02 12:00:00,GTC/USDT,4.6568,4.7679,4.6474,4.6474,3751.87651509,17668.36527200953
1651489200,2022-05-02 11:00:00,GTC/USDT,4.6574,4.6574,4.6065,4.6533,720.36192386,3338.600686368696
1651485600,2022-05-02 10:00:00,GTC/USDT,4.6891,4.6891,4.65,4.65,188.8443,882.97349061
1651482000,2022-05-02 09:00:00,GTC/USDT,4.7227,4.7772,4.6933,4.6933,316.6294,1497.73092639
1651478400,2022-05-02 08:00:00,GTC/USDT,4.8069,4.8303,4.7241,4.7241,189.5569718,904.965163544823
1651474800,2022-05-02 07:00:00,GTC/USDT,4.8911,4.9188,4.8126,4.8126,328.6397704,1599.7600975424
1651471200,2022-05-02 06:00:00,GTC/USDT,4.85,4.9817,4.85,4.9004,1833.45586582,9079.291536966287
1651467600,2022-05-02 05:00:00,GTC/USDT,4.8192,4.8498,4.8192,4.8498,551.1487,2661.88943907
1651464000,2022-05-02 04:00:00,GTC/USDT,4.7949,4.8411,4.7772,4.8411,47.13899996,226.914035279052
1651460400,2022-05-02 03:00:00,GTC/USDT,4.7595,4.7949,4.7595,4.7949,307.71119508,1467.600719669092
1651456800,2022-05-02 02:00:00,GTC/USDT,4.777,4.777,4.724,4.7476,55.9547,265.45312082
1651453200,2022-05-02 01:00:00,GTC/USDT,4.8262,4.848,4.7772,4.7772,192.5115,926.51278582
1651449600,2022-05-02 00:00:00,GTC/USDT,4.7595,4.8562,4.7552,4.8262,330.5995,1593.56213153
1651446000,2022-05-01 23:00:00,GTC/USDT,4.6806,4.7772,4.6696,4.7405,384.76616171,1823.962073595772
1651442400,2022-05-01 22:00:00,GTC/USDT,4.6696,4.7332,4.6696,4.6869,374.48642428,1762.387326290466
1651438800,2022-05-01 21:00:00,GTC/USDT,4.671,4.671,4.6179,4.6617,518.9426,2407.49984314
1651435200,2022-05-01 20:00:00,GTC/USDT,4.5916,4.7031,4.5853,4.7031,206.06546531,965.002518039461
1651431600,2022-05-01 19:00:00,GTC/USDT,4.6231,4.6231,4.56,4.6002,494.7928,2270.97491426
1651428000,2022-05-01 18:00:00,GTC/USDT,4.7137,4.7137,4.6166,4.6166,165.1685,772.19464903
1651424400,2022-05-01 17:00:00,GTC/USDT,4.7529,4.7673,4.7137,4.7137,110.07984214,520.61187444389
