https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNC,Volume EUR
1652864400,2022-05-18 09:00:00,KNC/EUR,2.11140,2.18148,2.11140,2.16931,373.84512161,810.985960759789
1652860800,2022-05-18 08:00:00,KNC/EUR,2.07327,2.11989,2.07327,2.08944,3960.27761231,8274.762454265008
1652857200,2022-05-18 07:00:00,KNC/EUR,2.19659,2.21505,2.13649,2.19168,1197.83796474,2625.2775105613628
1652853600,2022-05-18 06:00:00,KNC/EUR,2.19999,2.21203,2.16562,2.20699,6684.25120883,14752.07557537572
1652850000,2022-05-18 05:00:00,KNC/EUR,2.15364,2.18825,2.13203,2.18000,1156.96776331,2522.1897240158
1652846400,2022-05-18 04:00:00,KNC/EUR,2.15810,2.19926,2.07782,2.14339,8099.45424186,17360.289227460307
1652842800,2022-05-18 03:00:00,KNC/EUR,2.15000,2.15000,2.15000,2.15000,18.99178605,40.8323400075
1652839200,2022-05-18 02:00:00,KNC/EUR,2.13027,2.16937,2.08527,2.08527,2774.15279902,5784.857607212436
1652835600,2022-05-18 01:00:00,KNC/EUR,2.06914,2.10000,2.06914,2.10000,687.85913453,1444.5041825130002
1652832000,2022-05-18 00:00:00,KNC/EUR,1.99903,2.06000,1.99903,2.00197,1127.70209948,2257.6257720959757
1652828400,2022-05-17 23:00:00,KNC/EUR,2.02971,2.02985,2.02971,2.02971,44.04051246,89.38946854518662
1652824800,2022-05-17 22:00:00,KNC/EUR,1.92881,2.04267,1.92531,2.01844,2572.94367502,5193.332431407368
1652821200,2022-05-17 21:00:00,KNC/EUR,1.86282,1.86282,1.86282,1.86282,0.00000000,0.0
1652817600,2022-05-17 20:00:00,KNC/EUR,1.86282,1.86282,1.86282,1.86282,17.35986837,32.3383099970034
1652814000,2022-05-17 19:00:00,KNC/EUR,1.80741,1.80741,1.80741,1.80741,0.00000000,0.0
1652810400,2022-05-17 18:00:00,KNC/EUR,1.80741,1.80741,1.80741,1.80741,168.10583944,303.83617526225044
1652806800,2022-05-17 17:00:00,KNC/EUR,1.78459,1.78459,1.78459,1.78459,337.89714722,603.0078699573398
1652803200,2022-05-17 16:00:00,KNC/EUR,1.74960,1.74960,1.74960,1.74960,125.99999460,220.44959055216
1652799600,2022-05-17 15:00:00,KNC/EUR,1.84826,1.84826,1.84826,1.84826,12.78599331,23.631839995140602
1652796000,2022-05-17 14:00:00,KNC/EUR,1.87753,1.88913,1.83207,1.85934,490.67054439,912.3233700061026
1652792400,2022-05-17 13:00:00,KNC/EUR,1.88703,1.89157,1.88703,1.89157,1057.79217148,2000.8879378064235
1652788800,2022-05-17 12:00:00,KNC/EUR,1.84020,1.92893,1.84020,1.88000,4124.33446059,7753.7487859092
1652785200,2022-05-17 11:00:00,KNC/EUR,1.84014,1.84020,1.84014,1.84020,325.39189000,598.786155978
1652781600,2022-05-17 10:00:00,KNC/EUR,1.78462,1.87000,1.78462,1.87000,1154.53312594,2158.9769455078
1652778000,2022-05-17 09:00:00,KNC/EUR,1.72519,1.75000,1.72463,1.75000,2112.26772249,3696.4685143574998
1652774400,2022-05-17 08:00:00,KNC/EUR,1.68878,1.69890,1.68878,1.69890,462.67846261,786.044440128129
1652770800,2022-05-17 07:00:00,KNC/EUR,1.67692,1.67692,1.67692,1.67692,5.93364620,9.950249985704
1652767200,2022-05-17 06:00:00,KNC/EUR,1.64860,1.64860,1.64860,1.64860,0.00000000,0.0
1652763600,2022-05-17 05:00:00,KNC/EUR,1.64860,1.64860,1.64860,1.64860,100.00000000,164.86
1652760000,2022-05-17 04:00:00,KNC/EUR,1.65663,1.65663,1.65000,1.65000,3318.00000000,5474.7
1652756400,2022-05-17 03:00:00,KNC/EUR,1.69899,1.69899,1.69899,1.69899,0.00000000,0.0
1652752800,2022-05-17 02:00:00,KNC/EUR,1.69899,1.69899,1.69899,1.69899,0.00000000,0.0
1652749200,2022-05-17 01:00:00,KNC/EUR,1.69899,1.69899,1.69899,1.69899,0.00000000,0.0
1652745600,2022-05-17 00:00:00,KNC/EUR,1.69899,1.69899,1.69899,1.69899,0.00000000,0.0
1652742000,2022-05-16 23:00:00,KNC/EUR,1.69899,1.69899,1.69899,1.69899,0.00000000,0.0
1652738400,2022-05-16 22:00:00,KNC/EUR,1.69899,1.69899,1.69899,1.69899,0.00000000,0.0
1652734800,2022-05-16 21:00:00,KNC/EUR,1.69899,1.69899,1.69899,1.69899,0.00000000,0.0
1652731200,2022-05-16 20:00:00,KNC/EUR,1.69899,1.69899,1.69899,1.69899,0.00000000,0.0
1652727600,2022-05-16 19:00:00,KNC/EUR,1.69899,1.69899,1.69899,1.69899,923.55384915,1569.1087541673585
1652724000,2022-05-16 18:00:00,KNC/EUR,1.51000,1.51000,1.51000,1.51000,0.00000000,0.0
1652720400,2022-05-16 17:00:00,KNC/EUR,1.51000,1.51000,1.51000,1.51000,0.00000000,0.0
1652716800,2022-05-16 16:00:00,KNC/EUR,1.64004,1.64004,1.51000,1.51000,2816.36891715,4252.7170648965
1652713200,2022-05-16 15:00:00,KNC/EUR,1.64004,1.64004,1.64004,1.64004,0.00000000,0.0
1652709600,2022-05-16 14:00:00,KNC/EUR,1.64004,1.64004,1.64004,1.64004,14.96731892,24.5470017215568
1652706000,2022-05-16 13:00:00,KNC/EUR,1.64004,1.64004,1.64004,1.64004,0.00000000,0.0
1652702400,2022-05-16 12:00:00,KNC/EUR,1.64004,1.64004,1.64004,1.64004,0.00000000,0.0
1652698800,2022-05-16 11:00:00,KNC/EUR,1.64004,1.64004,1.64004,1.64004,0.00000000,0.0
1652695200,2022-05-16 10:00:00,KNC/EUR,1.64004,1.64004,1.64004,1.64004,0.00000000,0.0
1652691600,2022-05-16 09:00:00,KNC/EUR,1.64004,1.64004,1.64004,1.64004,100.00000000,164.004
1652688000,2022-05-16 08:00:00,KNC/EUR,1.64004,1.64004,1.64004,1.64004,0.00000000,0.0
1652684400,2022-05-16 07:00:00,KNC/EUR,1.64199,1.74853,1.64000,1.64004,2704.13191459,4434.884505204183
1652680800,2022-05-16 06:00:00,KNC/EUR,1.71908,1.72863,1.64000,1.64000,690.46362121,1132.3603387844
1652677200,2022-05-16 05:00:00,KNC/EUR,1.64409,1.64409,1.64409,1.64409,0.00000000,0.0
1652673600,2022-05-16 04:00:00,KNC/EUR,1.64409,1.64409,1.64409,1.64409,0.00000000,0.0
1652670000,2022-05-16 03:00:00,KNC/EUR,1.64409,1.64409,1.64409,1.64409,0.00000000,0.0
1652666400,2022-05-16 02:00:00,KNC/EUR,1.64409,1.64409,1.64409,1.64409,0.00000000,0.0
1652662800,2022-05-16 01:00:00,KNC/EUR,1.64409,1.64409,1.64409,1.64409,0.00000000,0.0
1652659200,2022-05-16 00:00:00,KNC/EUR,1.64409,1.64409,1.64409,1.64409,0.00000000,0.0
1652655600,2022-05-15 23:00:00,KNC/EUR,1.64409,1.64409,1.64409,1.64409,0.00000000,0.0
1652652000,2022-05-15 22:00:00,KNC/EUR,1.64409,1.64409,1.64409,1.64409,11.57467453,19.029806648027698
1652648400,2022-05-15 21:00:00,KNC/EUR,1.70622,1.70622,1.70622,1.70622,0.00000000,0.0
1652644800,2022-05-15 20:00:00,KNC/EUR,1.70622,1.70622,1.70622,1.70622,0.00000000,0.0
1652641200,2022-05-15 19:00:00,KNC/EUR,1.70000,1.70622,1.70000,1.70622,2186.25000000,3730.2234750000002
1652637600,2022-05-15 18:00:00,KNC/EUR,1.60006,1.60006,1.60006,1.60006,102.82595194,164.5276926611164
1652634000,2022-05-15 17:00:00,KNC/EUR,1.71908,1.71908,1.71908,1.71908,0.00000000,0.0
1652630400,2022-05-15 16:00:00,KNC/EUR,1.72033,1.72033,1.71908,1.71908,114.55133457,196.92290823259557
1652626800,2022-05-15 15:00:00,KNC/EUR,1.64501,1.71161,1.60000,1.60000,644.02475913,1030.439614608
1652623200,2022-05-15 14:00:00,KNC/EUR,1.74001,1.74001,1.70000,1.70000,1900.00000000,3230.0
1652619600,2022-05-15 13:00:00,KNC/EUR,1.74898,1.74898,1.74001,1.74001,114.02837548,198.4105136189548
1652616000,2022-05-15 12:00:00,KNC/EUR,1.74898,1.74898,1.74898,1.74898,0.00000000,0.0
1652612400,2022-05-15 11:00:00,KNC/EUR,1.74898,1.74898,1.74898,1.74898,39.27761323,68.6957599870054
1652608800,2022-05-15 10:00:00,KNC/EUR,1.74899,1.74899,1.74899,1.74899,0.00000000,0.0
1652605200,2022-05-15 09:00:00,KNC/EUR,1.74899,1.74899,1.74899,1.74899,0.00000000,0.0
1652601600,2022-05-15 08:00:00,KNC/EUR,1.69500,1.74899,1.64500,1.74899,122.27006447,213.8491200573853
1652598000,2022-05-15 07:00:00,KNC/EUR,1.75000,1.75000,1.75000,1.75000,0.00000000,0.0
1652594400,2022-05-15 06:00:00,KNC/EUR,1.75000,1.75000,1.75000,1.75000,0.00000000,0.0
1652590800,2022-05-15 05:00:00,KNC/EUR,1.74975,1.75000,1.74975,1.75000,171.45404460,300.04457805
1652587200,2022-05-15 04:00:00,KNC/EUR,1.74974,1.74974,1.74974,1.74974,0.00000000,0.0
1652583600,2022-05-15 03:00:00,KNC/EUR,1.74974,1.74974,1.74974,1.74974,0.00000000,0.0
1652580000,2022-05-15 02:00:00,KNC/EUR,1.74974,1.74974,1.74974,1.74974,0.00000000,0.0
1652576400,2022-05-15 01:00:00,KNC/EUR,1.74974,1.74974,1.74974,1.74974,0.00000000,0.0
1652572800,2022-05-15 00:00:00,KNC/EUR,1.74974,1.74974,1.74974,1.74974,0.00000000,0.0
1652569200,2022-05-14 23:00:00,KNC/EUR,1.74974,1.74974,1.74974,1.74974,0.00000000,0.0
1652565600,2022-05-14 22:00:00,KNC/EUR,1.74974,1.74974,1.74974,1.74974,0.00000000,0.0
1652562000,2022-05-14 21:00:00,KNC/EUR,1.74975,1.74975,1.57200,1.74974,231.41464010,404.91545236857405
1652558400,2022-05-14 20:00:00,KNC/EUR,1.57200,1.57200,1.57200,1.57200,22.68777029,35.66517489588
1652554800,2022-05-14 19:00:00,KNC/EUR,1.80381,1.80381,1.57001,1.57001,477.12526844,749.0914427034844
1652551200,2022-05-14 18:00:00,KNC/EUR,1.57127,1.80243,1.57000,1.80243,3988.82152369,7189.571578944567
1652547600,2022-05-14 17:00:00,KNC/EUR,1.75000,1.76246,1.57152,1.75544,1227.84684841,2155.41147157285
1652544000,2022-05-14 16:00:00,KNC/EUR,1.56116,1.56116,1.56116,1.56116,0.00000000,0.0
1652540400,2022-05-14 15:00:00,KNC/EUR,1.56116,1.56116,1.56116,1.56116,0.00000000,0.0
1652536800,2022-05-14 14:00:00,KNC/EUR,1.56161,1.56161,1.56116,1.56116,569.01599572,888.3250118782353
1652533200,2022-05-14 13:00:00,KNC/EUR,1.68900,1.68900,1.62000,1.62000,328.70878742,532.5082356204001
1652529600,2022-05-14 12:00:00,KNC/EUR,1.69088,1.75802,1.69088,1.71000,1515.22431469,2591.0335781199
1652526000,2022-05-14 11:00:00,KNC/EUR,1.68907,1.69010,1.68907,1.69010,1763.62103490,2980.69591108449
1652522400,2022-05-14 10:00:00,KNC/EUR,1.76000,1.76000,1.76000,1.76000,49.40355113,86.9502499888
1652518800,2022-05-14 09:00:00,KNC/EUR,1.75648,1.76000,1.75648,1.76000,435.76303453,766.9429407728001
1652515200,2022-05-14 08:00:00,KNC/EUR,1.68900,1.75651,1.68900,1.75651,709.34036074,1245.9634370434176
1652511600,2022-05-14 07:00:00,KNC/EUR,1.78998,1.78998,1.68900,1.68900,854.13473514,1442.63356765146
1652508000,2022-05-14 06:00:00,KNC/EUR,1.78999,1.78999,1.78861,1.78862,1298.88599156,2323.2134622240474
1652504400,2022-05-14 05:00:00,KNC/EUR,1.78888,1.78996,1.78888,1.78996,202.64074754,362.7188324666984
1652500800,2022-05-14 04:00:00,KNC/EUR,1.65000,1.65000,1.65000,1.65000,0.00000000,0.0
1652497200,2022-05-14 03:00:00,KNC/EUR,1.65000,1.65000,1.65000,1.65000,0.00000000,0.0
1652493600,2022-05-14 02:00:00,KNC/EUR,1.65000,1.65000,1.65000,1.65000,0.00000000,0.0
1652490000,2022-05-14 01:00:00,KNC/EUR,1.65000,1.65000,1.65000,1.65000,0.00000000,0.0
1652486400,2022-05-14 00:00:00,KNC/EUR,1.65002,1.65002,1.65000,1.65000,1380.41789646,2277.689529159
1652482800,2022-05-13 23:00:00,KNC/EUR,1.66000,1.66000,1.65002,1.65002,161.83505117,267.03107113152345
1652479200,2022-05-13 22:00:00,KNC/EUR,1.70000,1.71451,1.70000,1.71451,147.36342223,252.6560610475573
1652475600,2022-05-13 21:00:00,KNC/EUR,1.79816,1.79816,1.79816,1.79816,0.00000000,0.0
1652472000,2022-05-13 20:00:00,KNC/EUR,1.79468,1.80356,1.79468,1.79816,697.22930525,1253.72984752834
1652468400,2022-05-13 19:00:00,KNC/EUR,1.80374,1.80374,1.62001,1.79790,222.51732361,400.063896118419
1652464800,2022-05-13 18:00:00,KNC/EUR,1.80375,1.80375,1.80374,1.80374,1826.00000000,3293.6292399999998
1652461200,2022-05-13 17:00:00,KNC/EUR,1.87963,1.89999,1.80236,1.80375,6141.46506191,11077.667605420163
1652457600,2022-05-13 16:00:00,KNC/EUR,1.76760,1.80132,1.73289,1.80132,1723.78361473,3105.0859008854436
1652454000,2022-05-13 15:00:00,KNC/EUR,1.87963,1.87963,1.78561,1.78561,982.92042172,1755.1125342274493
1652450400,2022-05-13 14:00:00,KNC/EUR,1.78000,1.85370,1.78000,1.85370,3245.80217862,6016.743498507894
1652446800,2022-05-13 13:00:00,KNC/EUR,1.77394,1.78000,1.71000,1.78000,6261.35888235,11145.218810583001
1652443200,2022-05-13 12:00:00,KNC/EUR,1.70000,1.77394,1.70000,1.77394,6051.97425380,10735.839207785972
1652439600,2022-05-13 11:00:00,KNC/EUR,1.60128,1.65701,1.58869,1.65701,2038.22073984,3377.352148122279
1652436000,2022-05-13 10:00:00,KNC/EUR,1.54831,1.60128,1.54831,1.60128,525.72610692,841.8347004888576
1652432400,2022-05-13 09:00:00,KNC/EUR,1.51151,1.59999,1.51151,1.52466,3585.01650948,5465.931271343777
1652428800,2022-05-13 08:00:00,KNC/EUR,1.42587,1.50052,1.42587,1.50052,2361.68395323,3543.75400550068
1652425200,2022-05-13 07:00:00,KNC/EUR,1.46947,1.48177,1.46420,1.46420,882.67236922,1292.408883011924
1652421600,2022-05-13 06:00:00,KNC/EUR,1.49750,1.49751,1.47165,1.48398,2976.22018646,4416.651232302911
1652418000,2022-05-13 05:00:00,KNC/EUR,1.47330,1.50547,1.47330,1.50547,6402.78744904,9639.20442090625
1652414400,2022-05-13 04:00:00,KNC/EUR,1.43586,1.47194,1.40137,1.47194,2082.74946104,3065.6822416832174
1652410800,2022-05-13 03:00:00,KNC/EUR,1.40000,1.45916,1.40000,1.44698,5826.89907966,8431.406430286426
1652407200,2022-05-13 02:00:00,KNC/EUR,1.39200,1.39200,1.39200,1.39200,2455.11344796,3417.51791956032
1652403600,2022-05-13 01:00:00,KNC/EUR,1.39134,1.39134,1.39134,1.39134,0.00000000,0.0
1652400000,2022-05-13 00:00:00,KNC/EUR,1.39133,1.39134,1.39133,1.39134,300.00000000,417.402
1652396400,2022-05-12 23:00:00,KNC/EUR,1.37860,1.37860,1.37860,1.37860,0.00000000,0.0
1652392800,2022-05-12 22:00:00,KNC/EUR,1.37860,1.37860,1.37860,1.37860,0.00000000,0.0
1652389200,2022-05-12 21:00:00,KNC/EUR,1.39999,1.39999,1.37860,1.37860,139.97899628,192.975044271608
1652385600,2022-05-12 20:00:00,KNC/EUR,1.42899,1.42899,1.26084,1.26084,203.85171047,257.0243906289948
1652382000,2022-05-12 19:00:00,KNC/EUR,1.25094,1.25094,1.25094,1.25094,0.00000000,0.0
1652378400,2022-05-12 18:00:00,KNC/EUR,1.43999,1.43999,1.25094,1.25094,242.99334690,303.970097371086
1652374800,2022-05-12 17:00:00,KNC/EUR,1.34309,1.35436,1.32516,1.33656,4317.14893543,5770.12858113832
1652371200,2022-05-12 16:00:00,KNC/EUR,1.31025,1.31025,1.31025,1.31025,166.28421298,217.873890057045
1652367600,2022-05-12 15:00:00,KNC/EUR,1.44000,1.44000,1.29042,1.29042,3153.31813231,4069.1047842954695
1652364000,2022-05-12 14:00:00,KNC/EUR,1.43841,1.43841,1.22429,1.23239,314.92430085,388.10955912453153
1652360400,2022-05-12 13:00:00,KNC/EUR,1.43999,1.43999,1.20276,1.20276,6550.86935308,7879.123623110501
1652356800,2022-05-12 12:00:00,KNC/EUR,1.44899,1.44899,1.20017,1.20017,1371.34395947,1645.84587983711
1652353200,2022-05-12 11:00:00,KNC/EUR,1.24020,1.44899,1.24020,1.44899,4853.29934644,7032.382219998095
1652349600,2022-05-12 10:00:00,KNC/EUR,1.15135,1.27185,1.15135,1.27185,3952.87770321,5027.467506827638
1652346000,2022-05-12 09:00:00,KNC/EUR,1.18279,1.18550,1.16187,1.16187,162.72285634,189.06280509575578
1652342400,2022-05-12 08:00:00,KNC/EUR,1.18744,1.21327,1.16429,1.16979,1435.15890585,1678.8345364742718
1652338800,2022-05-12 07:00:00,KNC/EUR,1.13001,1.23241,1.13000,1.23241,2875.38725473,3543.6560066017996
1652335200,2022-05-12 06:00:00,KNC/EUR,1.13001,1.22046,1.13001,1.20459,696.08658289,838.4989368834651
1652331600,2022-05-12 05:00:00,KNC/EUR,1.30000,1.30000,1.12640,1.13001,9637.07076585,10889.986336118158
1652328000,2022-05-12 04:00:00,KNC/EUR,1.40000,1.40000,1.30000,1.30000,1628.25910719,2116.736839347
1652324400,2022-05-12 03:00:00,KNC/EUR,1.54999,1.54999,1.54999,1.54999,0.00000000,0.0
1652320800,2022-05-12 02:00:00,KNC/EUR,1.54999,1.54999,1.54999,1.54999,0.00000000,0.0
1652317200,2022-05-12 01:00:00,KNC/EUR,1.54999,1.54999,1.54999,1.54999,0.00000000,0.0
1652313600,2022-05-12 00:00:00,KNC/EUR,1.54978,1.55000,1.54978,1.54999,598.83534656,928.1887988145343
1652310000,2022-05-11 23:00:00,KNC/EUR,1.54855,1.54855,1.54855,1.54855,97.66799909,151.2437799908195
1652306400,2022-05-11 22:00:00,KNC/EUR,1.39221,1.52278,1.39202,1.44001,700.46810302,1008.6810730298301
1652302800,2022-05-11 21:00:00,KNC/EUR,1.46913,1.52946,1.39202,1.52946,3262.30635697,4989.567080731336
1652299200,2022-05-11 20:00:00,KNC/EUR,1.49000,1.76499,1.46913,1.55555,178.45190923,277.59086740272653
1652295600,2022-05-11 19:00:00,KNC/EUR,1.50205,1.55000,1.50000,1.50000,2373.24603625,3559.869054375
1652292000,2022-05-11 18:00:00,KNC/EUR,1.55790,1.79983,1.50202,1.79983,524.95726548,944.8338351288685
1652288400,2022-05-11 17:00:00,KNC/EUR,1.87980,1.87996,1.55790,1.55790,657.09348950,1023.6859472920501
1652284800,2022-05-11 16:00:00,KNC/EUR,1.58000,1.87985,1.58000,1.87985,286.41618293,538.4194614809605
1652281200,2022-05-11 15:00:00,KNC/EUR,1.63002,1.69999,1.58000,1.58000,4369.44451621,6903.7223356118
1652277600,2022-05-11 14:00:00,KNC/EUR,1.73004,1.88886,1.63000,1.88886,3683.34203630,6957.317438685618
1652274000,2022-05-11 13:00:00,KNC/EUR,1.88887,1.88887,1.74223,1.74223,422.54887080,736.1773191738839
1652270400,2022-05-11 12:00:00,KNC/EUR,1.88072,1.89999,1.72413,1.89999,1170.40381444,2223.7555433978555
1652266800,2022-05-11 11:00:00,KNC/EUR,1.71598,1.71640,1.71598,1.71640,34.59071813,59.37150859833199
1652263200,2022-05-11 10:00:00,KNC/EUR,1.79934,1.88999,1.79930,1.88950,3557.98583284,6722.81423115118
1652259600,2022-05-11 09:00:00,KNC/EUR,1.79934,1.79934,1.79931,1.79931,66.17725661,119.0733995909391
1652256000,2022-05-11 08:00:00,KNC/EUR,1.79934,1.79934,1.79934,1.79934,0.00000000,0.0
1652252400,2022-05-11 07:00:00,KNC/EUR,1.85386,1.88968,1.69800,1.79934,3443.28694604,6195.643933487614
1652248800,2022-05-11 06:00:00,KNC/EUR,1.84844,1.84845,1.71115,1.75036,15274.42788077,26735.747585384575
1652245200,2022-05-11 05:00:00,KNC/EUR,1.89655,1.89655,1.85262,1.85262,909.75467007,1685.4296968650833
1652241600,2022-05-11 04:00:00,KNC/EUR,1.86363,1.86363,1.80460,1.80460,37.61904764,67.887333371144
1652238000,2022-05-11 03:00:00,KNC/EUR,1.90498,1.90498,1.89655,1.89655,115.63599415,219.3094447051825
1652234400,2022-05-11 02:00:00,KNC/EUR,1.85253,1.85253,1.80660,1.80660,117.90912506,213.014625333396
1652230800,2022-05-11 01:00:00,KNC/EUR,2.02002,2.02002,1.85253,1.85253,7035.88566470,13034.189270426692
1652227200,2022-05-11 00:00:00,KNC/EUR,2.02066,2.02066,2.02066,2.02066,0.00000000,0.0
1652223600,2022-05-10 23:00:00,KNC/EUR,2.27399,2.27399,2.02066,2.02066,41.56894268,83.9966997157688
1652220000,2022-05-10 22:00:00,KNC/EUR,2.02181,2.27399,2.02181,2.27399,374.75003633,852.1778351140567
1652216400,2022-05-10 21:00:00,KNC/EUR,2.27400,2.27400,2.27400,2.27400,10.73934476,24.42126998424
1652212800,2022-05-10 20:00:00,KNC/EUR,2.28968,2.28998,2.00001,2.28998,2308.52322314,5286.472010526137
1652209200,2022-05-10 19:00:00,KNC/EUR,2.29801,2.29897,2.00000,2.29864,3231.90043590,7428.975617977176
1652205600,2022-05-10 18:00:00,KNC/EUR,2.29703,2.29703,2.29703,2.29703,86.96446197,199.7599780789491
1652202000,2022-05-10 17:00:00,KNC/EUR,2.23563,2.29979,2.23563,2.29979,22.20996857,51.0782636176003
1652198400,2022-05-10 16:00:00,KNC/EUR,2.16500,2.16500,2.16500,2.16500,271.26444305,587.28751920325
1652194800,2022-05-10 15:00:00,KNC/EUR,2.16502,2.16502,2.16500,2.16500,2486.33686662,5382.9193162323
1652191200,2022-05-10 14:00:00,KNC/EUR,2.16000,2.16502,2.16000,2.16501,838.46070345,1815.2758075762845
1652187600,2022-05-10 13:00:00,KNC/EUR,2.19000,2.19500,2.19000,2.19500,156.41255656,343.3255616492
1652184000,2022-05-10 12:00:00,KNC/EUR,2.23490,2.23490,2.23490,2.23490,0.00000000,0.0
1652180400,2022-05-10 11:00:00,KNC/EUR,2.10959,2.23490,2.10959,2.23490,766.47496691,1712.994903547159
1652176800,2022-05-10 10:00:00,KNC/EUR,2.12030,2.18277,2.10673,2.18277,732.85154158,1599.6463594145766
1652173200,2022-05-10 09:00:00,KNC/EUR,2.14003,2.14003,2.12030,2.12030,249.99999529,530.0749900133869
1652169600,2022-05-10 08:00:00,KNC/EUR,2.19152,2.19152,2.14003,2.14003,2459.09075984,5262.527998780395
1652166000,2022-05-10 07:00:00,KNC/EUR,2.17052,2.17195,2.12500,2.17195,713.81415000,1550.3686430925
1652162400,2022-05-10 06:00:00,KNC/EUR,2.13354,2.30000,2.13354,2.17344,2164.28740222,4703.9488114810365
1652158800,2022-05-10 05:00:00,KNC/EUR,2.14711,2.19351,2.09211,2.09211,65.87743025,137.8228306003275
1652155200,2022-05-10 04:00:00,KNC/EUR,2.05868,2.14710,2.05868,2.14710,5436.33910650,11672.36369556615
1652151600,2022-05-10 03:00:00,KNC/EUR,2.01000,2.01000,2.01000,2.01000,2018.71726761,4057.6217078960995
1652148000,2022-05-10 02:00:00,KNC/EUR,2.00854,2.00854,2.00854,2.00854,143.28830645,287.800295037083
1652144400,2022-05-10 01:00:00,KNC/EUR,1.96401,1.96401,1.96401,1.96401,0.00000000,0.0
1652140800,2022-05-10 00:00:00,KNC/EUR,1.93434,1.97101,1.91350,1.96401,150.96407175,296.49494655771747
1652137200,2022-05-09 23:00:00,KNC/EUR,2.08473,2.08473,1.93207,1.93207,714.99274086,1381.41602483338
1652133600,2022-05-09 22:00:00,KNC/EUR,2.12819,2.12819,2.10020,2.10481,110.20827901,231.9674877430381
1652130000,2022-05-09 21:00:00,KNC/EUR,2.14695,2.14695,2.10000,2.10000,22.75270898,47.780688858000005
1652126400,2022-05-09 20:00:00,KNC/EUR,2.11970,2.17273,2.11970,2.14713,1542.39169825,3311.7154870635227
1652122800,2022-05-09 19:00:00,KNC/EUR,2.15070,2.15070,1.98600,2.03046,7868.43661047,15976.545800094918
1652119200,2022-05-09 18:00:00,KNC/EUR,2.13000,2.13000,2.10000,2.10000,576.66843342,1211.003710182
1652115600,2022-05-09 17:00:00,KNC/EUR,2.13749,2.16218,2.13000,2.16218,238.10643353,514.8289684498955
1652112000,2022-05-09 16:00:00,KNC/EUR,2.19353,2.22000,2.15000,2.15000,3097.83747494,6660.350571121
1652108400,2022-05-09 15:00:00,KNC/EUR,2.25000,2.25000,2.20000,2.20000,2638.44239483,5804.573268626001
1652104800,2022-05-09 14:00:00,KNC/EUR,2.29400,2.31444,2.27902,2.30997,3276.05046616,7567.578295315614
1652101200,2022-05-09 13:00:00,KNC/EUR,2.30714,2.50000,2.25000,2.27756,12746.30569580,29030.476000526243
1652097600,2022-05-09 12:00:00,KNC/EUR,2.37000,2.42349,2.34001,2.34142,3691.94743034,8644.399552346682
1652094000,2022-05-09 11:00:00,KNC/EUR,2.31203,2.33058,2.27032,2.30594,769.74521386,1774.9862784483284
1652090400,2022-05-09 10:00:00,KNC/EUR,2.50999,2.50999,2.26043,2.28062,472.62128244,1077.8695491583128
1652086800,2022-05-09 09:00:00,KNC/EUR,2.38370,2.55000,2.35285,2.52500,3841.37132810,9699.462603452499
1652083200,2022-05-09 08:00:00,KNC/EUR,2.22191,2.50000,2.17502,2.37728,10068.50899365,23935.66506042427
1652079600,2022-05-09 07:00:00,KNC/EUR,2.23646,2.23646,2.23646,2.23646,0.00000000,0.0
1652076000,2022-05-09 06:00:00,KNC/EUR,2.16140,2.23646,2.16140,2.23646,309.41206675,691.987710803705
1652072400,2022-05-09 05:00:00,KNC/EUR,2.19318,2.19318,2.18892,2.18892,1161.42843348,2542.2739266130416
1652068800,2022-05-09 04:00:00,KNC/EUR,2.18601,2.18601,2.18601,2.18601,0.00000000,0.0
1652065200,2022-05-09 03:00:00,KNC/EUR,2.18601,2.18601,2.18601,2.18601,0.00000000,0.0
1652061600,2022-05-09 02:00:00,KNC/EUR,2.21000,2.21000,2.18601,2.18601,461.69645055,1009.2730578668055
1652058000,2022-05-09 01:00:00,KNC/EUR,2.34195,2.36745,2.32246,2.32246,54.59028770,126.783759571742
1652054400,2022-05-09 00:00:00,KNC/EUR,2.30487,2.30487,2.30487,2.30487,0.00000000,0.0
1652050800,2022-05-08 23:00:00,KNC/EUR,2.30487,2.30487,2.30487,2.30487,0.00000000,0.0
1652047200,2022-05-08 22:00:00,KNC/EUR,2.30487,2.30487,2.30487,2.30487,0.00000000,0.0
1652043600,2022-05-08 21:00:00,KNC/EUR,2.30487,2.30487,2.30487,2.30487,61.51802053,141.7910399789811
1652040000,2022-05-08 20:00:00,KNC/EUR,2.32265,2.32265,2.28624,2.29147,2850.17581530,6531.092375485491
1652036400,2022-05-08 19:00:00,KNC/EUR,2.32265,2.33584,2.32265,2.33584,30.24306848,70.6429690783232
1652032800,2022-05-08 18:00:00,KNC/EUR,2.22124,2.31619,2.21181,2.31619,1508.38648336,3493.709688893599
1652029200,2022-05-08 17:00:00,KNC/EUR,2.23684,2.23684,2.20140,2.20140,5898.23219908,12984.368363054713
1652025600,2022-05-08 16:00:00,KNC/EUR,2.28000,2.29052,2.24500,2.24500,3103.67818213,6967.757518881851
1652022000,2022-05-08 15:00:00,KNC/EUR,2.27251,2.27251,2.27251,2.27251,170.34453589,387.1096612553839
