https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume APE,Volume USDT
1662624000,2022-09-08 08:00:00,APE/USDT,4.4344,4.4748,4.4307,4.4645,13185.59242938,58655.513596214388
1662620400,2022-09-08 07:00:00,APE/USDT,4.4756,4.483,4.4,4.4381,71499.41398398,316983.18705724744
1662616800,2022-09-08 06:00:00,APE/USDT,4.5051,4.5199,4.4629,4.4746,30638.67408425,137965.490579575814
1662613200,2022-09-08 05:00:00,APE/USDT,4.522,4.5371,4.4966,4.5075,18178.73964683,81964.301562466421
1662609600,2022-09-08 04:00:00,APE/USDT,4.5168,4.5495,4.5068,4.5195,35282.5509329,159932.473312715579
1662606000,2022-09-08 03:00:00,APE/USDT,4.5043,4.5212,4.4578,4.5172,44271.41703095,198683.705034508317
1662602400,2022-09-08 02:00:00,APE/USDT,4.4081,4.5163,4.4081,4.4996,56013.81899738,250557.240475790658
1662598800,2022-09-08 01:00:00,APE/USDT,4.4342,4.44,4.3951,4.4071,9026.53999132,39853.332792851424
1662595200,2022-09-08 00:00:00,APE/USDT,4.4229,4.4712,4.4054,4.4317,37137.57193239,165054.843981848083
1662591600,2022-09-07 23:00:00,APE/USDT,4.4388,4.4748,4.4035,4.4209,35206.89597639,156453.516736618407
1662588000,2022-09-07 22:00:00,APE/USDT,4.4411,4.4605,4.418,4.4419,28624.46422726,127184.822171161556
1662584400,2022-09-07 21:00:00,APE/USDT,4.449,4.458,4.3978,4.4407,37584.04434644,166317.509673980996
1662580800,2022-09-07 20:00:00,APE/USDT,4.3352,4.4646,4.332,4.4424,107223.54062874,474042.131415505747
1662577200,2022-09-07 19:00:00,APE/USDT,4.3616,4.3782,4.3354,4.3354,35743.92768485,155638.239416615098
1662573600,2022-09-07 18:00:00,APE/USDT,4.3589,4.3912,4.344,4.3583,37741.22648894,164846.363428619028
1662570000,2022-09-07 17:00:00,APE/USDT,4.3191,4.3675,4.3177,4.3567,23433.9507277,101901.754562390928
1662566400,2022-09-07 16:00:00,APE/USDT,4.3108,4.3465,4.3006,4.3193,27651.64138168,119544.580412707097
1662562800,2022-09-07 15:00:00,APE/USDT,4.318,4.3317,4.2995,4.312,11240.7257722,48506.724671285673
1662559200,2022-09-07 14:00:00,APE/USDT,4.2885,4.3412,4.2856,4.3163,23376.57836248,100919.428804768663
1662555600,2022-09-07 13:00:00,APE/USDT,4.275,4.3287,4.273,4.2888,56020.16188706,241267.947629935017
1662552000,2022-09-07 12:00:00,APE/USDT,4.2564,4.2739,4.225,4.2739,22062.76721632,93690.238669133078
1662548400,2022-09-07 11:00:00,APE/USDT,4.2558,4.2676,4.2342,4.2577,17528.08152314,74490.744562540855
1662544800,2022-09-07 10:00:00,APE/USDT,4.27,4.2731,4.2443,4.2546,7857.50673382,33456.441069217685
1662541200,2022-09-07 09:00:00,APE/USDT,4.2762,4.2808,4.2564,4.2693,11148.58521513,47553.150997396088
1662537600,2022-09-07 08:00:00,APE/USDT,4.2926,4.2926,4.2607,4.2735,21169.39635155,90508.669909297883
1662534000,2022-09-07 07:00:00,APE/USDT,4.2776,4.3156,4.264,4.2938,27303.25801382,116973.883267972409
1662530400,2022-09-07 06:00:00,APE/USDT,4.2622,4.2862,4.2462,4.2776,22217.10537816,94901.60236798126
1662526800,2022-09-07 05:00:00,APE/USDT,4.2589,4.272,4.2541,4.2602,11881.71462184,50659.086320927716
1662523200,2022-09-07 04:00:00,APE/USDT,4.25,4.267,4.2332,4.2596,18719.20128795,79555.328424755784
1662519600,2022-09-07 03:00:00,APE/USDT,4.2075,4.2532,4.2032,4.2518,25958.35367325,110001.213176829474
1662516000,2022-09-07 02:00:00,APE/USDT,4.2775,4.2816,4.1683,4.2048,60192.46283073,253842.355589165484
1662512400,2022-09-07 01:00:00,APE/USDT,4.3133,4.317,4.2514,4.2752,25960.31922342,111272.250873160035
1662508800,2022-09-07 00:00:00,APE/USDT,4.3039,4.3284,4.2366,4.3163,67921.27206727,290720.047476612417
1662505200,2022-09-06 23:00:00,APE/USDT,4.352,4.352,4.2994,4.3044,50695.54848087,219135.838511540792
1662501600,2022-09-06 22:00:00,APE/USDT,4.366,4.372,4.3362,4.3576,16549.36556718,72050.012586138326
1662498000,2022-09-06 21:00:00,APE/USDT,4.3814,4.3881,4.3465,4.3678,28088.90640871,122701.724506453692
1662494400,2022-09-06 20:00:00,APE/USDT,4.3829,4.393,4.28,4.3813,93139.6357734,404809.613006737918
1662490800,2022-09-06 19:00:00,APE/USDT,4.3671,4.424,4.358,4.3853,48497.97530447,212902.65109258867
1662487200,2022-09-06 18:00:00,APE/USDT,4.4247,4.429,4.3401,4.3722,87340.20566689,383037.253446845024
1662483600,2022-09-06 17:00:00,APE/USDT,4.7261,4.7261,4.3779,4.4288,399697.7623187,1791321.099047458716
1662480000,2022-09-06 16:00:00,APE/USDT,4.7477,4.7543,4.6957,4.7284,26135.99972289,123654.483632461363
1662476400,2022-09-06 15:00:00,APE/USDT,4.723,4.7515,4.7126,4.7492,17859.49644641,84488.032216713904
1662472800,2022-09-06 14:00:00,APE/USDT,4.6994,4.7322,4.6722,4.7265,48088.45799716,225957.304535356545
1662469200,2022-09-06 13:00:00,APE/USDT,4.7188,4.7351,4.673,4.6998,52719.21032058,247735.351570313936
1662465600,2022-09-06 12:00:00,APE/USDT,4.7604,4.7944,4.7194,4.7194,20963.87469452,99775.481376107627
1662462000,2022-09-06 11:00:00,APE/USDT,4.754,4.7835,4.7441,4.7589,17804.20819615,84819.568904774234
1662458400,2022-09-06 10:00:00,APE/USDT,4.7307,4.7654,4.7251,4.753,16514.07621349,78481.35045874894
1662454800,2022-09-06 09:00:00,APE/USDT,4.7733,4.7747,4.705,4.7325,13168.06886862,62324.748927955083
1662451200,2022-09-06 08:00:00,APE/USDT,4.7571,4.7744,4.7341,4.7699,8652.7875466,41142.457291829615
1662447600,2022-09-06 07:00:00,APE/USDT,4.7746,4.792,4.7507,4.7541,7471.59413769,35642.194239507194
1662444000,2022-09-06 06:00:00,APE/USDT,4.7652,4.7969,4.7558,4.7686,10023.29940928,47900.371775147026
1662440400,2022-09-06 05:00:00,APE/USDT,4.7334,4.7834,4.7276,4.7622,9859.28570328,46930.432482896646
1662436800,2022-09-06 04:00:00,APE/USDT,4.7381,4.7628,4.7281,4.7381,8879.51887961,42147.704703572489
1662433200,2022-09-06 03:00:00,APE/USDT,4.7257,4.7378,4.6837,4.7378,39811.85594824,187488.436279158582
1662429600,2022-09-06 02:00:00,APE/USDT,4.7023,4.7261,4.6446,4.7226,61144.29069823,286557.149181016671
1662426000,2022-09-06 01:00:00,APE/USDT,4.793,4.8109,4.6933,4.695,30796.7816114,146804.917781862784
1662422400,2022-09-06 00:00:00,APE/USDT,4.752,4.8136,4.7453,4.7912,170009.8818697,814164.008686677689
1662418800,2022-09-05 23:00:00,APE/USDT,4.751,4.7786,4.7173,4.7478,35174.23565158,167142.839197580056
1662415200,2022-09-05 22:00:00,APE/USDT,4.7203,4.7661,4.7135,4.7487,51007.54246563,241419.470347599956
1662411600,2022-09-05 21:00:00,APE/USDT,4.7188,4.7266,4.7037,4.7172,9211.08574484,43398.779802448951
1662408000,2022-09-05 20:00:00,APE/USDT,4.7034,4.732,4.693,4.7127,46503.04935575,219291.279934249294
1662404400,2022-09-05 19:00:00,APE/USDT,4.7036,4.7124,4.6918,4.7045,6814.08253047,32048.556449401175
1662400800,2022-09-05 18:00:00,APE/USDT,4.7141,4.7236,4.6747,4.7044,81460.73285164,382362.870837066299
1662397200,2022-09-05 17:00:00,APE/USDT,4.7207,4.7453,4.7028,4.7138,100935.00172952,477135.669430015801
1662393600,2022-09-05 16:00:00,APE/USDT,4.7157,4.7362,4.7006,4.7186,11586.49441493,54662.04678604781
1662390000,2022-09-05 15:00:00,APE/USDT,4.7222,4.7436,4.6948,4.7165,31174.11801114,147172.054949395722
1662386400,2022-09-05 14:00:00,APE/USDT,4.7055,4.7292,4.6952,4.7163,12436.68506803,58628.909785345291
1662382800,2022-09-05 13:00:00,APE/USDT,4.692,4.7263,4.6808,4.7049,61026.57667021,286677.40625690041
1662379200,2022-09-05 12:00:00,APE/USDT,4.694,4.7014,4.6703,4.691,11583.14677638,54316.843432922254
1662375600,2022-09-05 11:00:00,APE/USDT,4.6676,4.6938,4.6631,4.6927,5312.92361141,24851.690666841508
1662372000,2022-09-05 10:00:00,APE/USDT,4.6775,4.6921,4.6334,4.6717,21643.48377938,101113.871780252159
1662368400,2022-09-05 09:00:00,APE/USDT,4.717,4.7254,4.6283,4.678,37402.23720295,174669.691752198603
1662364800,2022-09-05 08:00:00,APE/USDT,4.7135,4.7242,4.6981,4.7185,8673.11954997,40798.341544553391
1662361200,2022-09-05 07:00:00,APE/USDT,4.7321,4.7321,4.6957,4.7142,5479.79239701,25792.010711121581
1662357600,2022-09-05 06:00:00,APE/USDT,4.7128,4.742,4.7083,4.7333,12435.67003677,58799.254400266689
1662354000,2022-09-05 05:00:00,APE/USDT,4.7695,4.7709,4.694,4.7181,17212.444007,81181.29206138709
1662350400,2022-09-05 04:00:00,APE/USDT,4.7646,4.7816,4.76,4.7756,7130.92920628,34026.839814444262
1662346800,2022-09-05 03:00:00,APE/USDT,4.7615,4.7713,4.7481,4.7646,7123.17166889,33935.823158553621
1662343200,2022-09-05 02:00:00,APE/USDT,4.7626,4.7671,4.7414,4.7605,14714.38542255,69962.833070100802
1662339600,2022-09-05 01:00:00,APE/USDT,4.7918,4.8128,4.755,4.761,16589.18700805,79273.229044730588
1662336000,2022-09-05 00:00:00,APE/USDT,4.7997,4.8474,4.7832,4.788,35257.73774085,169837.854555396302
1662332400,2022-09-04 23:00:00,APE/USDT,4.7589,4.7993,4.7551,4.7982,53441.99821393,255794.145023615105
1662328800,2022-09-04 22:00:00,APE/USDT,4.7722,4.7722,4.7489,4.7567,41158.63748351,195762.86267960659
1662325200,2022-09-04 21:00:00,APE/USDT,4.7885,4.7903,4.7538,4.7741,16461.24758922,78579.89106170403
1662321600,2022-09-04 20:00:00,APE/USDT,4.7727,4.7875,4.7669,4.785,16263.64429829,77658.194186845852
1662318000,2022-09-04 19:00:00,APE/USDT,4.7802,4.7927,4.7673,4.7701,8485.93115053,40555.897943155383
1662314400,2022-09-04 18:00:00,APE/USDT,4.7788,4.7955,4.7649,4.7815,13873.60007194,66370.84474394803
1662310800,2022-09-04 17:00:00,APE/USDT,4.7745,4.7817,4.7584,4.7776,24263.66029277,115762.838801056209
1662307200,2022-09-04 16:00:00,APE/USDT,4.7649,4.7803,4.7433,4.772,17267.0401485,82299.950934263658
1662303600,2022-09-04 15:00:00,APE/USDT,4.7512,4.7721,4.741,4.7631,16442.83801805,78227.596541402308
1662300000,2022-09-04 14:00:00,APE/USDT,4.7341,4.7533,4.7214,4.7527,16164.99087624,76629.96778790028
1662296400,2022-09-04 13:00:00,APE/USDT,4.7862,4.7881,4.7261,4.7347,26000.69801287,123684.57277010561
1662292800,2022-09-04 12:00:00,APE/USDT,4.7765,4.806,4.7455,4.7845,33851.27423088,161636.203624615435
1662289200,2022-09-04 11:00:00,APE/USDT,4.7642,4.7761,4.7082,4.7747,39831.57257044,188656.175373136213
1662285600,2022-09-04 10:00:00,APE/USDT,4.7909,4.7956,4.7625,4.7642,17918.51122405,85674.771477562876
1662282000,2022-09-04 09:00:00,APE/USDT,4.7582,4.7962,4.7582,4.7822,26584.49228537,127161.26863926842
1662278400,2022-09-04 08:00:00,APE/USDT,4.7293,4.7911,4.7098,4.7597,20805.55352577,98875.549448403301
1662274800,2022-09-04 07:00:00,APE/USDT,4.757,4.7633,4.7276,4.7346,14714.32881606,69776.807025539069
1662271200,2022-09-04 06:00:00,APE/USDT,4.7916,4.7986,4.7526,4.7586,18632.64476846,88774.584010593215
1662267600,2022-09-04 05:00:00,APE/USDT,4.8109,4.8166,4.7908,4.7914,7297.34904026,35034.259185403621
1662264000,2022-09-04 04:00:00,APE/USDT,4.7892,4.8109,4.775,4.8096,41917.66133228,200915.982533669395
1662260400,2022-09-04 03:00:00,APE/USDT,4.7812,4.7896,4.7476,4.7896,46116.29598307,220067.990354645146
1662256800,2022-09-04 02:00:00,APE/USDT,4.7736,4.7965,4.7736,4.7781,92667.87697604,443352.733816483349
1662253200,2022-09-04 01:00:00,APE/USDT,4.7459,4.7863,4.7459,4.7709,23912.77494572,114003.167718663611
1662249600,2022-09-04 00:00:00,APE/USDT,4.7606,4.7763,4.741,4.7453,54016.836227,257150.329161215234
1662246000,2022-09-03 23:00:00,APE/USDT,4.7278,4.7608,4.7135,4.7596,21498.98902088,101814.302699446809
1662242400,2022-09-03 22:00:00,APE/USDT,4.7111,4.7403,4.7111,4.7285,11311.10830747,53523.839238313765
1662238800,2022-09-03 21:00:00,APE/USDT,4.7092,4.7249,4.7036,4.7122,17994.88756695,84824.110216730691
1662235200,2022-09-03 20:00:00,APE/USDT,4.6986,4.7159,4.6867,4.7085,45531.8773013,213982.264609450227
1662231600,2022-09-03 19:00:00,APE/USDT,4.729,4.7413,4.6755,4.7031,61639.56198871,290174.577987444028
1662228000,2022-09-03 18:00:00,APE/USDT,4.7615,4.7665,4.7183,4.731,17718.27819396,84034.728452842854
1662224400,2022-09-03 17:00:00,APE/USDT,4.732,4.7661,4.7287,4.7607,8923.80165637,42384.795879670958
1662220800,2022-09-03 16:00:00,APE/USDT,4.7238,4.7456,4.7238,4.7326,7939.44196313,37581.607360096327
1662217200,2022-09-03 15:00:00,APE/USDT,4.7357,4.7466,4.7092,4.7233,12626.63616481,59663.89788326421
1662213600,2022-09-03 14:00:00,APE/USDT,4.7706,4.7706,4.7163,4.7362,40140.38028673,190350.891107747361
1662210000,2022-09-03 13:00:00,APE/USDT,4.7643,4.7909,4.7506,4.7672,105832.69081356,504817.853886831207
1662206400,2022-09-03 12:00:00,APE/USDT,4.7191,4.7844,4.7123,4.7638,38203.35025508,182012.659824753929
1662202800,2022-09-03 11:00:00,APE/USDT,4.7466,4.748,4.706,4.7196,18544.91616018,87580.27721463081
1662199200,2022-09-03 10:00:00,APE/USDT,4.7367,4.7554,4.7278,4.7444,11391.64545743,54050.313506278687
1662195600,2022-09-03 09:00:00,APE/USDT,4.7024,4.7479,4.6907,4.7343,28051.68137962,132656.07646260246
1662192000,2022-09-03 08:00:00,APE/USDT,4.7016,4.7229,4.6952,4.7039,16327.25232847,76853.469661864826
1662188400,2022-09-03 07:00:00,APE/USDT,4.7361,4.752,4.6699,4.7035,23148.64894695,109008.713836427135
1662184800,2022-09-03 06:00:00,APE/USDT,4.7689,4.769,4.7195,4.7374,18398.72021852,87094.880185996028
1662181200,2022-09-03 05:00:00,APE/USDT,4.7259,4.775,4.7214,4.7666,14495.94042035,68764.159286396885
1662177600,2022-09-03 04:00:00,APE/USDT,4.696,4.7292,4.6943,4.7249,9120.04676294,43025.001297073913
1662174000,2022-09-03 03:00:00,APE/USDT,4.7038,4.7046,4.6864,4.6976,5372.5714689,25218.647616901172
1662170400,2022-09-03 02:00:00,APE/USDT,4.7049,4.7118,4.6849,4.7084,6105.63383025,28691.240006146442
1662166800,2022-09-03 01:00:00,APE/USDT,4.7331,4.7334,4.7002,4.7148,8291.20557971,39084.875454051747
1662163200,2022-09-03 00:00:00,APE/USDT,4.7017,4.7396,4.679,4.7305,26719.07986146,126075.207860030764
1662159600,2022-09-02 23:00:00,APE/USDT,4.7006,4.7061,4.6854,4.7043,6119.38360654,28717.905657459327
1662156000,2022-09-02 22:00:00,APE/USDT,4.6982,4.7146,4.6545,4.6968,13174.51547211,61702.905142361058
1662152400,2022-09-02 21:00:00,APE/USDT,4.6994,4.7095,4.692,4.7029,11114.47706724,52265.104654550994
1662148800,2022-09-02 20:00:00,APE/USDT,4.6856,4.6987,4.66,4.695,10689.78949504,50021.151612329967
1662145200,2022-09-02 19:00:00,APE/USDT,4.7014,4.7118,4.6395,4.6885,52321.21131474,244718.693836558936
1662141600,2022-09-02 18:00:00,APE/USDT,4.6965,4.7222,4.6653,4.7023,113515.71483973,532312.745642230764
1662138000,2022-09-02 17:00:00,APE/USDT,4.7714,4.7778,4.6872,4.697,54736.73121449,258358.83512833483
1662134400,2022-09-02 16:00:00,APE/USDT,4.8492,4.8536,4.7609,4.7732,30881.78026819,148075.999565744483
1662130800,2022-09-02 15:00:00,APE/USDT,4.8396,4.8524,4.824,4.8494,18271.77106575,88417.826017885025
1662127200,2022-09-02 14:00:00,APE/USDT,4.8038,4.8695,4.781,4.8327,115083.53937279,557048.258029530983
1662123600,2022-09-02 13:00:00,APE/USDT,4.7961,4.8449,4.7851,4.7992,180897.6668049,870964.127635972222
1662120000,2022-09-02 12:00:00,APE/USDT,4.7411,4.8548,4.7185,4.7942,223869.57500902,1073292.850855193251
1662116400,2022-09-02 11:00:00,APE/USDT,4.7552,4.7609,4.7149,4.7423,124221.20470712,588432.12045545072
1662112800,2022-09-02 10:00:00,APE/USDT,4.7939,4.813,4.7371,4.7548,22226.50526253,106048.959249777294
1662109200,2022-09-02 09:00:00,APE/USDT,4.7826,4.814,4.7647,4.7937,6978.98078842,33422.143818741696
1662105600,2022-09-02 08:00:00,APE/USDT,4.7932,4.7966,4.7558,4.7836,9342.74664363,44595.609009699354
1662102000,2022-09-02 07:00:00,APE/USDT,4.764,4.7955,4.7521,4.792,12396.63948708,59202.782350849998
1662098400,2022-09-02 06:00:00,APE/USDT,4.7916,4.7945,4.7479,4.765,15393.9717413,73342.582393907966
1662094800,2022-09-02 05:00:00,APE/USDT,4.817,4.817,4.7826,4.7927,28081.95741556,134728.128538721711
1662091200,2022-09-02 04:00:00,APE/USDT,4.8047,4.8548,4.7954,4.8194,32161.13814925,155348.153219036909
1662087600,2022-09-02 03:00:00,APE/USDT,4.7133,4.8348,4.7133,4.8047,158046.01654937,759066.457912605268
1662084000,2022-09-02 02:00:00,APE/USDT,4.7259,4.7372,4.6916,4.711,79940.84905928,376761.718961137117
1662080400,2022-09-02 01:00:00,APE/USDT,4.74,4.7465,4.7108,4.7262,78261.01832442,370340.184780095959
1662076800,2022-09-02 00:00:00,APE/USDT,4.7726,4.7726,4.7308,4.74,28430.62910405,134968.98908563979
1662073200,2022-09-01 23:00:00,APE/USDT,4.761,4.7774,4.7492,4.7652,12134.70899382,57827.133960429891
1662069600,2022-09-01 22:00:00,APE/USDT,4.7509,4.775,4.75,4.76,20412.48503803,97317.954521543109
1662066000,2022-09-01 21:00:00,APE/USDT,4.745,4.7698,4.7339,4.7453,20033.24928952,95265.05135132819
1662062400,2022-09-01 20:00:00,APE/USDT,4.72,4.7518,4.713,4.7486,11112.71483426,52620.421117624363
1662058800,2022-09-01 19:00:00,APE/USDT,4.6953,4.7393,4.694,4.718,15433.59388946,72746.784325909045
1662055200,2022-09-01 18:00:00,APE/USDT,4.6705,4.7171,4.656,4.6935,11803.7137092,55420.338157451948
1662051600,2022-09-01 17:00:00,APE/USDT,4.661,4.7167,4.6589,4.6704,27770.47688562,130089.770810365364
1662048000,2022-09-01 16:00:00,APE/USDT,4.6529,4.6706,4.63,4.6651,38330.54082877,178102.565539946253
1662044400,2022-09-01 15:00:00,APE/USDT,4.6206,4.676,4.6148,4.65,17251.68589792,80197.121564626372
1662040800,2022-09-01 14:00:00,APE/USDT,4.7168,4.7247,4.598,4.6224,68002.1266031,315919.986819122661
1662037200,2022-09-01 13:00:00,APE/USDT,4.7213,4.7403,4.6945,4.7192,22708.57033016,107161.619099867584
1662033600,2022-09-01 12:00:00,APE/USDT,4.7661,4.7685,4.6928,4.7216,18214.24226162,86113.551395100299
1662030000,2022-09-01 11:00:00,APE/USDT,4.7524,4.7812,4.7364,4.7605,22188.81219144,105522.583042764348
1662026400,2022-09-01 10:00:00,APE/USDT,4.7124,4.7575,4.7111,4.7541,38476.062141,182315.645615332345
1662022800,2022-09-01 09:00:00,APE/USDT,4.7072,4.7248,4.6808,4.7126,18257.85517688,85868.322626851641
1662019200,2022-09-01 08:00:00,APE/USDT,4.6927,4.7126,4.6733,4.7063,21604.32726164,101439.256287190272
1662015600,2022-09-01 07:00:00,APE/USDT,4.7071,4.7071,4.648,4.6928,37841.73718992,176933.302162725028
1662012000,2022-09-01 06:00:00,APE/USDT,4.7461,4.7461,4.6938,4.7085,12826.54605171,60469.723636290853
1662008400,2022-09-01 05:00:00,APE/USDT,4.7258,4.7601,4.7217,4.7481,15125.55068327,71793.608660607257
1662004800,2022-09-01 04:00:00,APE/USDT,4.7137,4.7449,4.7044,4.7261,13665.40421279,64560.3481679056
1662001200,2022-09-01 03:00:00,APE/USDT,4.7592,4.778,4.6987,4.7128,26722.42738764,126535.122853925678
1661997600,2022-09-01 02:00:00,APE/USDT,4.7711,4.8103,4.7463,4.7585,18571.09316348,88862.265586256321
1661994000,2022-09-01 01:00:00,APE/USDT,4.7582,4.7989,4.7507,4.7669,18181.99449575,86710.786447677166
1661990400,2022-09-01 00:00:00,APE/USDT,4.7606,4.8062,4.7026,4.7603,49606.86003698,235717.869992846648
1661986800,2022-08-31 23:00:00,APE/USDT,4.8013,4.8013,4.7231,4.7623,45563.1201193,216590.449990231275
1661983200,2022-08-31 22:00:00,APE/USDT,4.8439,4.864,4.7745,4.8036,26394.67084603,126682.143651315764
1661979600,2022-08-31 21:00:00,APE/USDT,4.8286,4.848,4.8112,4.8439,27132.09210487,130999.087049718721
1661976000,2022-08-31 20:00:00,APE/USDT,4.8384,4.8469,4.8096,4.8294,43760.65051038,211476.622275544507
1661972400,2022-08-31 19:00:00,APE/USDT,4.7945,4.8693,4.7927,4.8361,34998.43465364,169370.364538186404
1661968800,2022-08-31 18:00:00,APE/USDT,4.7899,4.8138,4.78,4.7937,28494.02655958,136617.817607392086
1661965200,2022-08-31 17:00:00,APE/USDT,4.8214,4.8571,4.7573,4.7916,23156.74647097,111333.745867288586
1661961600,2022-08-31 16:00:00,APE/USDT,4.8505,4.864,4.8093,4.8275,15743.15445562,76094.310921392245
1661958000,2022-08-31 15:00:00,APE/USDT,4.8706,4.8842,4.7675,4.853,58209.09738589,280428.564761169177
1661954400,2022-08-31 14:00:00,APE/USDT,4.8988,4.9282,4.8678,4.8743,24214.3982949,118557.449138548236
1661950800,2022-08-31 13:00:00,APE/USDT,4.9026,4.944,4.8665,4.8982,28502.40353114,140007.476387815609
1661947200,2022-08-31 12:00:00,APE/USDT,4.9167,4.9516,4.8677,4.9032,33370.63119574,163886.534341751329
1661943600,2022-08-31 11:00:00,APE/USDT,4.921,4.9405,4.887,4.9148,14746.95852544,72355.629314814046
1661940000,2022-08-31 10:00:00,APE/USDT,4.8604,4.956,4.8428,4.9189,46121.42951001,225821.578409364725
1661936400,2022-08-31 09:00:00,APE/USDT,4.8665,4.8725,4.8479,4.8604,17410.58505287,84614.809698937709
1661932800,2022-08-31 08:00:00,APE/USDT,4.8906,4.9208,4.8366,4.8694,24460.03002533,118969.489404347307
1661929200,2022-08-31 07:00:00,APE/USDT,4.897,4.9185,4.8831,4.8942,18786.97732739,92081.485023539743
1661925600,2022-08-31 06:00:00,APE/USDT,4.9444,4.999,4.8951,4.8975,33294.20722057,164879.218679384075
1661922000,2022-08-31 05:00:00,APE/USDT,4.9369,4.9604,4.9218,4.9394,11499.67290937,56797.729960802008
1661918400,2022-08-31 04:00:00,APE/USDT,4.937,4.9662,4.9331,4.9365,16610.59359456,82196.837457175001
1661914800,2022-08-31 03:00:00,APE/USDT,4.9396,4.978,4.9265,4.9403,53214.78853838,263537.97529015657
1661911200,2022-08-31 02:00:00,APE/USDT,4.9368,4.9715,4.9284,4.9394,24593.23003004,121785.393646796066
1661907600,2022-08-31 01:00:00,APE/USDT,4.8882,4.9701,4.8728,4.9317,62074.48681356,306100.211931783642
1661904000,2022-08-31 00:00:00,APE/USDT,4.8103,4.9327,4.8093,4.889,70088.59066524,342495.674489876484
1661900400,2022-08-30 23:00:00,APE/USDT,4.8867,4.8946,4.7852,4.8068,47334.33923175,228640.60370180366
1661896800,2022-08-30 22:00:00,APE/USDT,4.8314,4.8865,4.81,4.8865,27236.16981414,132324.915611172123
1661893200,2022-08-30 21:00:00,APE/USDT,4.8629,4.8662,4.8027,4.8293,28892.6407921,139886.792625928074
1661889600,2022-08-30 20:00:00,APE/USDT,4.84,4.8945,4.8159,4.8552,41477.67723809,201275.814902002753
1661886000,2022-08-30 19:00:00,APE/USDT,4.7428,4.8964,4.74,4.8407,128179.03859366,618497.562768857322
1661882400,2022-08-30 18:00:00,APE/USDT,4.7112,4.7479,4.6936,4.7419,45565.58391133,215187.40384074376
1661878800,2022-08-30 17:00:00,APE/USDT,4.6744,4.7141,4.672,4.7108,39748.93340899,186741.524689478578
