https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DINO,Volume USDT
1650963600,2022-04-26 09:00:00,DINO/USDT,0.0132,0.0134,0.013,0.0132,37242.43494925,490.72137455995
1650960000,2022-04-26 08:00:00,DINO/USDT,0.0132,0.0135,0.0131,0.0134,27353.4986194,363.68236623996
1650956400,2022-04-26 07:00:00,DINO/USDT,0.0133,0.0135,0.013,0.0133,31794.17838689,418.213433839881
1650952800,2022-04-26 06:00:00,DINO/USDT,0.0132,0.0135,0.0132,0.0135,21175.47840215,284.163370049921
1650949200,2022-04-26 05:00:00,DINO/USDT,0.0132,0.0134,0.0132,0.0133,53394.06480597,705.727764559998
1650945600,2022-04-26 04:00:00,DINO/USDT,0.0135,0.0136,0.0133,0.0134,30395.4301,406.09978679
1650942000,2022-04-26 03:00:00,DINO/USDT,0.0135,0.0136,0.0133,0.0135,9690.45755555,130.532126086591
1650938400,2022-04-26 02:00:00,DINO/USDT,0.0132,0.0135,0.013,0.0134,109690.62482453,1448.807869009813
1650934800,2022-04-26 01:00:00,DINO/USDT,0.013,0.0135,0.013,0.0133,168596.14928955,2252.46504561997
1650931200,2022-04-26 00:00:00,DINO/USDT,0.013,0.0134,0.013,0.013,275786.9295,3607.59262376
1650927600,2022-04-25 23:00:00,DINO/USDT,0.013,0.0132,0.013,0.0131,33129.28817499,433.289134269868
1650924000,2022-04-25 22:00:00,DINO/USDT,0.0133,0.0134,0.0129,0.0131,89537.19493601,1174.057835659768
1650920400,2022-04-25 21:00:00,DINO/USDT,0.0129,0.0134,0.0129,0.0134,74296.16931957,980.679246160053
1650916800,2022-04-25 20:00:00,DINO/USDT,0.0131,0.0132,0.0129,0.0131,206566.18989772,2666.795057509904
1650913200,2022-04-25 19:00:00,DINO/USDT,0.013,0.0135,0.0129,0.013,159810.87024393,2109.089113139996
1650909600,2022-04-25 18:00:00,DINO/USDT,0.013,0.0133,0.0129,0.0131,112732.57880782,1480.015441669646
1650906000,2022-04-25 17:00:00,DINO/USDT,0.0129,0.0132,0.0126,0.0132,555147.14221068,7166.233665779908
1650902400,2022-04-25 16:00:00,DINO/USDT,0.0127,0.0133,0.0126,0.013,223972.2151,2891.65584788
1650898800,2022-04-25 15:00:00,DINO/USDT,0.0124,0.0128,0.0124,0.0127,145629.0910871,1834.043759419807
1650895200,2022-04-25 14:00:00,DINO/USDT,0.0126,0.0127,0.0124,0.0125,47937.26962857,598.326038359982
1650891600,2022-04-25 13:00:00,DINO/USDT,0.0129,0.0129,0.0123,0.0127,253604.43208253,3177.854025959878
1650888000,2022-04-25 12:00:00,DINO/USDT,0.0116,0.0129,0.0116,0.0129,1095514.39623395,13315.663466615917
1650884400,2022-04-25 11:00:00,DINO/USDT,0.0119,0.0119,0.0116,0.0118,51735.82103311,605.980386289929
1650880800,2022-04-25 10:00:00,DINO/USDT,0.0117,0.0122,0.0114,0.0119,282529.2745801,3381.736230363188
1650877200,2022-04-25 09:00:00,DINO/USDT,0.0132,0.0132,0.0112,0.0119,2537232.19977091,29845.79887429993
1650873600,2022-04-25 08:00:00,DINO/USDT,0.012,0.0134,0.012,0.013,399762.2803397,5158.457820229764
1650870000,2022-04-25 07:00:00,DINO/USDT,0.0145,0.0146,0.012,0.012,1455951.35873721,19086.913316839349
1650866400,2022-04-25 06:00:00,DINO/USDT,0.0147,0.0148,0.0144,0.0144,276774.27101891,3996.668180729868
1650862800,2022-04-25 05:00:00,DINO/USDT,0.0149,0.015,0.0146,0.0147,80976.06616666,1198.3108325599
1650859200,2022-04-25 04:00:00,DINO/USDT,0.0149,0.0149,0.0147,0.0147,11481.9243,169.26085068
1650855600,2022-04-25 03:00:00,DINO/USDT,0.0151,0.0151,0.0148,0.0148,26392.1596,391.84887161
1650852000,2022-04-25 02:00:00,DINO/USDT,0.015,0.0151,0.0148,0.0149,29701.11405827,447.773434679877
1650848400,2022-04-25 01:00:00,DINO/USDT,0.015,0.0151,0.0148,0.0151,62915.0853,935.45689927
1650844800,2022-04-25 00:00:00,DINO/USDT,0.0152,0.0155,0.0148,0.0149,201388.19615032,3029.571628859896
1650841200,2022-04-24 23:00:00,DINO/USDT,0.0154,0.0154,0.0152,0.0152,4010.5317,61.34441885
1650837600,2022-04-24 22:00:00,DINO/USDT,0.0153,0.0154,0.0152,0.0154,30094.5387,460.58803879
1650834000,2022-04-24 21:00:00,DINO/USDT,0.0151,0.0154,0.0149,0.0154,24479.8404,373.50875081
1650830400,2022-04-24 20:00:00,DINO/USDT,0.0153,0.0153,0.0149,0.0153,76151.8587,1152.47928446
1650826800,2022-04-24 19:00:00,DINO/USDT,0.0151,0.0154,0.0149,0.0151,11623.7226,176.83956761
1650823200,2022-04-24 18:00:00,DINO/USDT,0.0152,0.0155,0.0149,0.0149,137154.06349611,2067.340330330094
1650819600,2022-04-24 17:00:00,DINO/USDT,0.0153,0.0156,0.0149,0.0152,372710.35352283,5713.509452126744
1650816000,2022-04-24 16:00:00,DINO/USDT,0.0156,0.0156,0.015,0.0153,174396.9577,2654.27257844
1650812400,2022-04-24 15:00:00,DINO/USDT,0.0156,0.0157,0.0152,0.0156,72982.42743353,1125.58129265001
1650808800,2022-04-24 14:00:00,DINO/USDT,0.0155,0.0157,0.0152,0.0155,86760.53391104,1332.389221599739
1650805200,2022-04-24 13:00:00,DINO/USDT,0.0157,0.016,0.0152,0.0154,164727.11504307,2604.61700472988
1650801600,2022-04-24 12:00:00,DINO/USDT,0.0153,0.0158,0.0151,0.0155,235004.08159031,3650.482581219805
1650798000,2022-04-24 11:00:00,DINO/USDT,0.0154,0.0155,0.0151,0.0152,25480.7188,388.12044218
1650794400,2022-04-24 10:00:00,DINO/USDT,0.0156,0.0157,0.015,0.0153,171230.9819361,2608.430729919759
1650790800,2022-04-24 09:00:00,DINO/USDT,0.0156,0.0158,0.0154,0.0155,31712.0075,492.43732254
1650787200,2022-04-24 08:00:00,DINO/USDT,0.016,0.0161,0.0155,0.0156,195328.08662608,3046.307031019888
1650783600,2022-04-24 07:00:00,DINO/USDT,0.016,0.0162,0.0157,0.0159,47295.0161,751.84479966
1650780000,2022-04-24 06:00:00,DINO/USDT,0.0162,0.0162,0.0157,0.0162,50352.1215,799.69730229
1650776400,2022-04-24 05:00:00,DINO/USDT,0.0158,0.0162,0.0156,0.0161,116049.06525812,1853.063637737357
1650772800,2022-04-24 04:00:00,DINO/USDT,0.016,0.016,0.0155,0.0157,229901.25339283,3626.238284799964
1650769200,2022-04-24 03:00:00,DINO/USDT,0.016,0.0162,0.0157,0.0158,97813.55271319,1562.137176329642
1650765600,2022-04-24 02:00:00,DINO/USDT,0.0162,0.0162,0.0156,0.016,186740.32802594,2963.001678989732
1650762000,2022-04-24 01:00:00,DINO/USDT,0.0164,0.017,0.0156,0.0161,896869.04244743,14436.417768569501
1650758400,2022-04-24 00:00:00,DINO/USDT,0.0226,0.023,0.0163,0.0163,7876715.51810048,150624.313072854652
1650754800,2022-04-23 23:00:00,DINO/USDT,0.0163,0.0239,0.0161,0.0225,2455822.04130569,47401.634896742808
1650751200,2022-04-23 22:00:00,DINO/USDT,0.016,0.0165,0.0159,0.0162,77751.84095495,1263.391492829724
1650747600,2022-04-23 21:00:00,DINO/USDT,0.0167,0.0167,0.0159,0.0159,79709.6385,1297.65333515
1650744000,2022-04-23 20:00:00,DINO/USDT,0.017,0.017,0.0162,0.0167,364365.10536094,5978.066677827698
1650740400,2022-04-23 19:00:00,DINO/USDT,0.0155,0.0172,0.0154,0.0169,534255.33810178,8823.836938319904
1650736800,2022-04-23 18:00:00,DINO/USDT,0.0159,0.016,0.0155,0.0155,55946.4152,873.37453023
1650733200,2022-04-23 17:00:00,DINO/USDT,0.0161,0.0162,0.0157,0.0159,122544.0836,1943.27884021
1650729600,2022-04-23 16:00:00,DINO/USDT,0.0163,0.0164,0.0159,0.0162,259933.6629,4160.58783473
1650726000,2022-04-23 15:00:00,DINO/USDT,0.0164,0.0171,0.0162,0.0164,608624.20228362,10089.607460399902
1650722400,2022-04-23 14:00:00,DINO/USDT,0.0159,0.0165,0.0158,0.0164,440460.3192,7157.8738064
1650718800,2022-04-23 13:00:00,DINO/USDT,0.0158,0.0162,0.015,0.016,740108.48616049,11759.264556269938
1650715200,2022-04-23 12:00:00,DINO/USDT,0.0149,0.0158,0.0149,0.0157,209657.01905987,3250.784917329959
1650711600,2022-04-23 11:00:00,DINO/USDT,0.0149,0.015,0.0149,0.015,4436.8933,66.32825498
1650708000,2022-04-23 10:00:00,DINO/USDT,0.0152,0.0152,0.0149,0.015,15550.4508,233.35998001
1650704400,2022-04-23 09:00:00,DINO/USDT,0.0151,0.0154,0.0148,0.0152,116346.1835,1735.45531935
1650700800,2022-04-23 08:00:00,DINO/USDT,0.0154,0.0154,0.0149,0.0153,36386.8134,548.17733057
1650697200,2022-04-23 07:00:00,DINO/USDT,0.0155,0.0156,0.015,0.0154,201278.95063677,3032.693912089935
1650693600,2022-04-23 06:00:00,DINO/USDT,0.0155,0.0157,0.0154,0.0156,7302.2386,113.85583671
1650690000,2022-04-23 05:00:00,DINO/USDT,0.0153,0.0156,0.0153,0.0156,2925.097,45.3823829
1650686400,2022-04-23 04:00:00,DINO/USDT,0.0154,0.0156,0.0151,0.0155,247656.16547115,3825.61235055994
1650682800,2022-04-23 03:00:00,DINO/USDT,0.0155,0.0158,0.0149,0.0153,373787.23921898,5751.048368489884
1650679200,2022-04-23 02:00:00,DINO/USDT,0.0153,0.0157,0.0152,0.0156,111076.0971,1719.14303614
1650675600,2022-04-23 01:00:00,DINO/USDT,0.0152,0.0156,0.0151,0.0154,142408.01634101,2200.175047559756
1650672000,2022-04-23 00:00:00,DINO/USDT,0.015,0.0154,0.0149,0.0153,53488.8733,818.56257646
1650668400,2022-04-22 23:00:00,DINO/USDT,0.0151,0.0151,0.0146,0.0151,288041.2361,4237.31819208
1650664800,2022-04-22 22:00:00,DINO/USDT,0.0155,0.0155,0.015,0.0151,90369.20960779,1363.812995859966
1650661200,2022-04-22 21:00:00,DINO/USDT,0.0156,0.0158,0.0149,0.0155,431646.73518499,6597.241381439677
1650657600,2022-04-22 20:00:00,DINO/USDT,0.0156,0.016,0.0153,0.0158,411664.62667625,6379.25285776
1650654000,2022-04-22 19:00:00,DINO/USDT,0.0163,0.0165,0.0156,0.0157,189856.63579939,3015.011644739935
1650650400,2022-04-22 18:00:00,DINO/USDT,0.016,0.0164,0.0158,0.0163,204858.83277073,3284.661075659972
1650646800,2022-04-22 17:00:00,DINO/USDT,0.0158,0.0165,0.0156,0.0162,532800.6800794,8645.327164659543
1650643200,2022-04-22 16:00:00,DINO/USDT,0.0156,0.0158,0.0155,0.0157,40364.8397,632.14721774
1650639600,2022-04-22 15:00:00,DINO/USDT,0.0155,0.0159,0.0153,0.0157,109112.68744045,1693.353306039698
1650636000,2022-04-22 14:00:00,DINO/USDT,0.016,0.0166,0.0154,0.0156,629408.75188493,9986.678679649308
1650632400,2022-04-22 13:00:00,DINO/USDT,0.0171,0.0183,0.0153,0.0161,2074899.17155872,34605.738526064168
1650628800,2022-04-22 12:00:00,DINO/USDT,0.0158,0.0178,0.0157,0.0173,1782241.58507664,29937.839068163704
1650625200,2022-04-22 11:00:00,DINO/USDT,0.0152,0.0163,0.0151,0.0159,581382.92815102,9101.021436869718
1650621600,2022-04-22 10:00:00,DINO/USDT,0.0152,0.0152,0.015,0.0152,40368.3749,606.24663903
1650618000,2022-04-22 09:00:00,DINO/USDT,0.0149,0.0152,0.0146,0.0152,77186.92596666,1158.5859991499
1650614400,2022-04-22 08:00:00,DINO/USDT,0.015,0.015,0.0147,0.015,33147.08616666,494.3247196899
1650610800,2022-04-22 07:00:00,DINO/USDT,0.0149,0.0151,0.0146,0.015,73709.4317,1083.25298711
1650607200,2022-04-22 06:00:00,DINO/USDT,0.0149,0.0151,0.0147,0.0151,102286.27033841,1528.663088949991
1650603600,2022-04-22 05:00:00,DINO/USDT,0.0149,0.0151,0.0146,0.0149,23723.76752781,352.804598809931
1650600000,2022-04-22 04:00:00,DINO/USDT,0.015,0.0152,0.0145,0.015,211283.26877682,3110.996561789982
1650596400,2022-04-22 03:00:00,DINO/USDT,0.0148,0.0152,0.0148,0.0152,35136.98852847,526.659722049897
1650592800,2022-04-22 02:00:00,DINO/USDT,0.0151,0.0151,0.0148,0.0149,14433.2615,215.2519498
1650589200,2022-04-22 01:00:00,DINO/USDT,0.0149,0.0151,0.0149,0.0151,6961.3076,104.62911031
1650585600,2022-04-22 00:00:00,DINO/USDT,0.015,0.015,0.0148,0.015,3769.2936,56.33598395
1650582000,2022-04-21 23:00:00,DINO/USDT,0.015,0.0151,0.0149,0.0149,8631.30088278,129.721863609978
1650578400,2022-04-21 22:00:00,DINO/USDT,0.0149,0.0152,0.0146,0.015,57946.26267434,861.669144429968
1650574800,2022-04-21 21:00:00,DINO/USDT,0.015,0.015,0.0147,0.0149,21204.7233,313.93032578
1650571200,2022-04-21 20:00:00,DINO/USDT,0.0152,0.0152,0.0148,0.0149,73697.0221,1103.41085414
1650567600,2022-04-21 19:00:00,DINO/USDT,0.0157,0.0157,0.0151,0.0152,64233.18179032,974.02924417996
1650564000,2022-04-21 18:00:00,DINO/USDT,0.0155,0.0157,0.0151,0.0157,45971.87419468,710.724143009746
1650560400,2022-04-21 17:00:00,DINO/USDT,0.0158,0.0159,0.0154,0.0156,51446.50908805,798.908784099995
1650556800,2022-04-21 16:00:00,DINO/USDT,0.0157,0.0158,0.0155,0.0158,14176.5327,220.33286335
1650553200,2022-04-21 15:00:00,DINO/USDT,0.0157,0.0159,0.0155,0.0157,99276.99290881,1553.946907439198
1650549600,2022-04-21 14:00:00,DINO/USDT,0.0156,0.0158,0.0155,0.0156,21583.89408094,337.116385510902
1650546000,2022-04-21 13:00:00,DINO/USDT,0.0155,0.0159,0.0152,0.0156,117150.24131025,1827.4026583899
1650542400,2022-04-21 12:00:00,DINO/USDT,0.0154,0.0156,0.0152,0.0154,16511.75843269,253.805419299964
1650538800,2022-04-21 11:00:00,DINO/USDT,0.0153,0.0154,0.0152,0.0154,4691.1938,71.81949094
1650535200,2022-04-21 10:00:00,DINO/USDT,0.0158,0.0159,0.0151,0.0152,155400.56765493,2411.896037679968
1650531600,2022-04-21 09:00:00,DINO/USDT,0.0157,0.0158,0.0155,0.0158,25775.69766581,405.628596529798
1650528000,2022-04-21 08:00:00,DINO/USDT,0.0157,0.0158,0.0152,0.0157,77295.61139177,1193.870063629966
1650524400,2022-04-21 07:00:00,DINO/USDT,0.0154,0.0158,0.0153,0.0155,57230.3456,894.58645619
1650520800,2022-04-21 06:00:00,DINO/USDT,0.0152,0.0156,0.0151,0.0155,21394.0078,329.44973023
1650517200,2022-04-21 05:00:00,DINO/USDT,0.0151,0.0152,0.015,0.0151,4834.0867,72.88858372
1650513600,2022-04-21 04:00:00,DINO/USDT,0.0153,0.0156,0.015,0.015,141479.73074487,2155.390756869972
1650510000,2022-04-21 03:00:00,DINO/USDT,0.0156,0.0156,0.0153,0.0153,26827.59825641,414.726349989996
1650506400,2022-04-21 02:00:00,DINO/USDT,0.0156,0.0157,0.0154,0.0154,11952.05932565,186.070236589885
1650502800,2022-04-21 01:00:00,DINO/USDT,0.0154,0.0158,0.0152,0.0155,127008.42054883,1971.786821023745
1650499200,2022-04-21 00:00:00,DINO/USDT,0.0157,0.0157,0.015,0.0153,135351.11865994,2072.978005769717
1650495600,2022-04-20 23:00:00,DINO/USDT,0.0156,0.0158,0.0155,0.0157,23946.28926305,376.156431079694
1650492000,2022-04-20 22:00:00,DINO/USDT,0.0154,0.0156,0.0153,0.0156,3209.7166,49.66540579
1650488400,2022-04-20 21:00:00,DINO/USDT,0.0158,0.0158,0.0152,0.0154,118116.93064177,1827.324172765772
1650484800,2022-04-20 20:00:00,DINO/USDT,0.0155,0.0158,0.015,0.0156,306822.14901139,4727.863281429962
1650481200,2022-04-20 19:00:00,DINO/USDT,0.0152,0.0155,0.0152,0.0155,3808.1779,58.490107
1650477600,2022-04-20 18:00:00,DINO/USDT,0.0153,0.0156,0.0152,0.0153,89314.1927,1383.27921842
1650474000,2022-04-20 17:00:00,DINO/USDT,0.0154,0.0154,0.0151,0.0152,3912.1967,59.72191559
1650470400,2022-04-20 16:00:00,DINO/USDT,0.0152,0.0154,0.0151,0.0153,4812.2293,73.60762565
1650466800,2022-04-20 15:00:00,DINO/USDT,0.0151,0.0153,0.015,0.0152,58093.06538079,872.263370759859
1650463200,2022-04-20 14:00:00,DINO/USDT,0.0152,0.0153,0.015,0.015,14705.9734066,221.280908307208
1650459600,2022-04-20 13:00:00,DINO/USDT,0.0153,0.0154,0.0148,0.015,32876.5207,497.15898709
1650456000,2022-04-20 12:00:00,DINO/USDT,0.0154,0.0156,0.0149,0.0151,172887.02593487,2659.511595039782
1650452400,2022-04-20 11:00:00,DINO/USDT,0.0155,0.0155,0.0153,0.0154,61714.7209,954.82485331
1650448800,2022-04-20 10:00:00,DINO/USDT,0.0155,0.0155,0.0151,0.0154,42959.7788,657.73844827
1650445200,2022-04-20 09:00:00,DINO/USDT,0.0153,0.0155,0.0152,0.0155,26974.6066,413.18424935
1650441600,2022-04-20 08:00:00,DINO/USDT,0.0154,0.0154,0.0152,0.0153,16471.8033,253.38301452
1650438000,2022-04-20 07:00:00,DINO/USDT,0.0152,0.0154,0.015,0.0154,122479.2188,1853.35097108
1650434400,2022-04-20 06:00:00,DINO/USDT,0.0154,0.0155,0.0147,0.0152,396633.8779,5968.2739718
1650430800,2022-04-20 05:00:00,DINO/USDT,0.0158,0.0158,0.0153,0.0154,36658.4594,564.0103902
1650427200,2022-04-20 04:00:00,DINO/USDT,0.0157,0.0158,0.0155,0.0158,35191.5506,551.61655835
1650423600,2022-04-20 03:00:00,DINO/USDT,0.0155,0.0159,0.0153,0.0156,251472.0159,3903.95261881
1650420000,2022-04-20 02:00:00,DINO/USDT,0.0158,0.0159,0.0155,0.0156,8756.7451,137.30507192
1650416400,2022-04-20 01:00:00,DINO/USDT,0.0156,0.0161,0.0155,0.0159,50129.01527888,796.648943929968
1650412800,2022-04-20 00:00:00,DINO/USDT,0.0161,0.0162,0.0156,0.0157,61576.1194,972.63074673
1650409200,2022-04-19 23:00:00,DINO/USDT,0.0161,0.0162,0.016,0.0162,2822.2375,45.41802998
1650405600,2022-04-19 22:00:00,DINO/USDT,0.0161,0.0162,0.0157,0.0161,78078.7901,1237.25725086
1650402000,2022-04-19 21:00:00,DINO/USDT,0.0165,0.0165,0.0158,0.0161,93458.6062,1497.66355795
1650398400,2022-04-19 20:00:00,DINO/USDT,0.0163,0.0167,0.0162,0.0165,52356.74064045,867.957590049939
1650394800,2022-04-19 19:00:00,DINO/USDT,0.0162,0.0165,0.016,0.0164,54958.05737212,886.21219198998
1650391200,2022-04-19 18:00:00,DINO/USDT,0.0158,0.0166,0.0156,0.0162,286000.67957349,4607.440694251151
1650387600,2022-04-19 17:00:00,DINO/USDT,0.016,0.0161,0.0155,0.0158,50297.5235,797.60842214
1650384000,2022-04-19 16:00:00,DINO/USDT,0.016,0.0161,0.0156,0.0159,116899.0356,1860.41365331
1650380400,2022-04-19 15:00:00,DINO/USDT,0.0155,0.016,0.0155,0.016,187582.8759,2953.99491737
1650376800,2022-04-19 14:00:00,DINO/USDT,0.0152,0.0157,0.0152,0.0157,147801.18456751,2275.925391079907
1650373200,2022-04-19 13:00:00,DINO/USDT,0.0161,0.0162,0.0153,0.0153,358344.11331171,5575.642731539702
1650369600,2022-04-19 12:00:00,DINO/USDT,0.0169,0.0173,0.0156,0.0161,774287.90523815,12616.744013018471
1650366000,2022-04-19 11:00:00,DINO/USDT,0.0167,0.0169,0.0165,0.0169,104884.47027159,1754.824806589871
1650362400,2022-04-19 10:00:00,DINO/USDT,0.0166,0.0168,0.0164,0.0166,10566.47651309,175.529722219912
1650358800,2022-04-19 09:00:00,DINO/USDT,0.0162,0.0166,0.0162,0.0166,10303.1088,168.8655468
1650355200,2022-04-19 08:00:00,DINO/USDT,0.0162,0.0164,0.0162,0.0163,4004.582,65.30563743
1650351600,2022-04-19 07:00:00,DINO/USDT,0.0161,0.0164,0.0161,0.0163,2638.9164,43.01924558
1650348000,2022-04-19 06:00:00,DINO/USDT,0.0161,0.0163,0.016,0.0162,45685.2728,733.8219179
1650344400,2022-04-19 05:00:00,DINO/USDT,0.0165,0.0167,0.0161,0.0162,72855.8193,1179.1548744
1650340800,2022-04-19 04:00:00,DINO/USDT,0.0162,0.0166,0.016,0.0165,54116.43839025,872.6927564101
1650337200,2022-04-19 03:00:00,DINO/USDT,0.0162,0.0163,0.0161,0.0163,4039.2136,65.64457646
1650333600,2022-04-19 02:00:00,DINO/USDT,0.0168,0.017,0.0162,0.0162,54333.11378092,898.25255437979
1650330000,2022-04-19 01:00:00,DINO/USDT,0.0165,0.017,0.0163,0.017,55212.16104733,910.948843089877
1650326400,2022-04-19 00:00:00,DINO/USDT,0.0163,0.0169,0.016,0.0166,202574.96608875,3364.194129509875
1650322800,2022-04-18 23:00:00,DINO/USDT,0.0161,0.0165,0.016,0.0163,31544.381,507.59804659
1650319200,2022-04-18 22:00:00,DINO/USDT,0.0166,0.0166,0.016,0.0162,320020.51715454,5181.15936533991
1650315600,2022-04-18 21:00:00,DINO/USDT,0.0158,0.0175,0.0154,0.0167,1696930.44840981,28226.75457445906
1650312000,2022-04-18 20:00:00,DINO/USDT,0.0154,0.0158,0.0152,0.0158,130602.49370182,2040.915608958756
1650308400,2022-04-18 19:00:00,DINO/USDT,0.0156,0.0156,0.0153,0.0154,5330.6675,82.18092171
1650304800,2022-04-18 18:00:00,DINO/USDT,0.0155,0.0157,0.0151,0.0156,127166.18991987,1971.369968639972
1650301200,2022-04-18 17:00:00,DINO/USDT,0.0153,0.0157,0.0149,0.0156,100767.63197712,1548.864681229936
1650297600,2022-04-18 16:00:00,DINO/USDT,0.0155,0.0155,0.0152,0.0153,6125.1085,93.69372162
1650294000,2022-04-18 15:00:00,DINO/USDT,0.0151,0.0155,0.0151,0.0155,11574.9265,178.39002015
1650290400,2022-04-18 14:00:00,DINO/USDT,0.0152,0.0155,0.0151,0.0152,26460.3932,401.39605526
1650286800,2022-04-18 13:00:00,DINO/USDT,0.0148,0.0153,0.0148,0.0152,72640.7039,1100.36563491
1650283200,2022-04-18 12:00:00,DINO/USDT,0.0147,0.0149,0.0147,0.0149,16254.792,240.1590064
1650279600,2022-04-18 11:00:00,DINO/USDT,0.015,0.015,0.0147,0.0148,16704.8709,247.33107831
1650276000,2022-04-18 10:00:00,DINO/USDT,0.015,0.0152,0.0149,0.015,4181.214,63.08859403
1650272400,2022-04-18 09:00:00,DINO/USDT,0.0152,0.0153,0.015,0.0151,14435.35254313,219.169939779889
1650268800,2022-04-18 08:00:00,DINO/USDT,0.0154,0.0154,0.0152,0.0153,8792.6506,135.02904568
1650265200,2022-04-18 07:00:00,DINO/USDT,0.0158,0.0158,0.015,0.0154,59212.6874,899.85135563
1650261600,2022-04-18 06:00:00,DINO/USDT,0.0154,0.0158,0.0151,0.0157,164359.1486,2505.5567357
1650258000,2022-04-18 05:00:00,DINO/USDT,0.0155,0.0155,0.0149,0.0153,158244.6419,2391.67819039
1650254400,2022-04-18 04:00:00,DINO/USDT,0.0158,0.0159,0.0154,0.0155,22011.9285,341.34377855
1650250800,2022-04-18 03:00:00,DINO/USDT,0.0159,0.016,0.0157,0.0157,5340.3151,84.62793519
1650247200,2022-04-18 02:00:00,DINO/USDT,0.016,0.016,0.0158,0.0158,4741.1397,75.23747621
1650243600,2022-04-18 01:00:00,DINO/USDT,0.016,0.016,0.0158,0.0159,2681.7752,42.81857896
1650240000,2022-04-18 00:00:00,DINO/USDT,0.016,0.016,0.0158,0.0158,35646.3156,567.61187444
1650236400,2022-04-17 23:00:00,DINO/USDT,0.0159,0.0162,0.0154,0.0159,167144.1215,2650.65111492
1650232800,2022-04-17 22:00:00,DINO/USDT,0.0159,0.016,0.0157,0.0158,17649.6837,279.37455086
1650229200,2022-04-17 21:00:00,DINO/USDT,0.016,0.016,0.0158,0.016,4772.6004,75.93123479
1650225600,2022-04-17 20:00:00,DINO/USDT,0.0161,0.0162,0.0159,0.016,85505.1849,1373.94808097
1650222000,2022-04-17 19:00:00,DINO/USDT,0.016,0.0162,0.0158,0.0161,18925.56901377,302.57236473032
1650218400,2022-04-17 18:00:00,DINO/USDT,0.0159,0.016,0.0155,0.016,43633.92722511,682.564207329747
1650214800,2022-04-17 17:00:00,DINO/USDT,0.0159,0.0159,0.0157,0.0157,2556.3101,40.57246255
1650211200,2022-04-17 16:00:00,DINO/USDT,0.0155,0.0159,0.0154,0.0159,35185.19937987,557.308053769933
1650207600,2022-04-17 15:00:00,DINO/USDT,0.0158,0.0158,0.0153,0.0155,8379.9896,129.9181375
1650204000,2022-04-17 14:00:00,DINO/USDT,0.0157,0.0158,0.0155,0.0158,4698.9865,73.59012159
1650200400,2022-04-17 13:00:00,DINO/USDT,0.0158,0.0158,0.0156,0.0156,3245.458,51.12812142
1650196800,2022-04-17 12:00:00,DINO/USDT,0.0155,0.0158,0.0153,0.0158,54588.2028,845.71158628
1650193200,2022-04-17 11:00:00,DINO/USDT,0.0157,0.0157,0.0155,0.0155,54458.73793312,849.784386949984
1650189600,2022-04-17 10:00:00,DINO/USDT,0.0159,0.0159,0.0153,0.0157,36715.1175,567.35195819
1650186000,2022-04-17 09:00:00,DINO/USDT,0.0157,0.016,0.0157,0.0158,54736.8888,861.33269619
1650182400,2022-04-17 08:00:00,DINO/USDT,0.0157,0.016,0.0157,0.0158,5776.6833,91.49160634
1650178800,2022-04-17 07:00:00,DINO/USDT,0.016,0.0161,0.0155,0.0157,28327.78688125,447.05572393
1650175200,2022-04-17 06:00:00,DINO/USDT,0.0162,0.0163,0.016,0.016,55206.0433,884.11588702
1650171600,2022-04-17 05:00:00,DINO/USDT,0.0159,0.0162,0.0158,0.0162,53839.43000626,861.29145636016
1650168000,2022-04-17 04:00:00,DINO/USDT,0.0158,0.016,0.0157,0.0159,60004.22199374,953.76929544984
1650164400,2022-04-17 03:00:00,DINO/USDT,0.0159,0.016,0.0155,0.0159,63435.0212,994.12548194
1650160800,2022-04-17 02:00:00,DINO/USDT,0.0161,0.0162,0.0155,0.016,439868.738,6929.66249183
1650157200,2022-04-17 01:00:00,DINO/USDT,0.0163,0.0163,0.0158,0.016,125422.5981,2009.42600599
1650153600,2022-04-17 00:00:00,DINO/USDT,0.0167,0.0167,0.0162,0.0162,95921.2244,1575.06125636
1650150000,2022-04-16 23:00:00,DINO/USDT,0.0163,0.0167,0.0162,0.0166,20853.985,346.17926709
1650146400,2022-04-16 22:00:00,DINO/USDT,0.0163,0.0164,0.0162,0.0162,3553.4753,57.84553899
1650142800,2022-04-16 21:00:00,DINO/USDT,0.0164,0.0164,0.0161,0.0162,43737.2232,711.03047271
1650139200,2022-04-16 20:00:00,DINO/USDT,0.0165,0.0166,0.0164,0.0164,56197.4252,927.22853449
1650135600,2022-04-16 19:00:00,DINO/USDT,0.0168,0.0168,0.0164,0.0164,36851.0975,609.17688828
1650132000,2022-04-16 18:00:00,DINO/USDT,0.0169,0.0172,0.0167,0.0168,156691.40558371,2664.140685999812
1650128400,2022-04-16 17:00:00,DINO/USDT,0.0165,0.0172,0.0164,0.0168,71757.38737869,1211.914746519861
1650124800,2022-04-16 16:00:00,DINO/USDT,0.0164,0.0171,0.0164,0.0164,526219.78293193,8765.060399455493
1650121200,2022-04-16 15:00:00,DINO/USDT,0.0164,0.0167,0.0162,0.0164,21255.16083652,352.112935669884
1650117600,2022-04-16 14:00:00,DINO/USDT,0.0164,0.0164,0.0163,0.0163,2736.2481,44.82099316
