https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume ZAR,tradecount
1610787600000,2021-01-16 09:00:00,ETH/ZAR,19022.80000000,19149.00000000,19022.80000000,19149.00000000,0.12214000,2328.37037800,2
1610784000000,2021-01-16 08:00:00,ETH/ZAR,19112.80000000,19112.80000000,18969.00000000,19022.80000000,0.29620000,5638.84404200,7
1610780400000,2021-01-16 07:00:00,ETH/ZAR,18595.50000000,18595.50000000,18595.50000000,18595.50000000,0.13349000,2482.31329500,2
1610776800000,2021-01-16 06:00:00,ETH/ZAR,18212.80000000,18212.80000000,18212.80000000,18212.80000000,0.08920000,1624.58176000,1
1610773200000,2021-01-16 05:00:00,ETH/ZAR,18600.50000000,18600.50000000,18600.50000000,18600.50000000,0.00000000,0.00000000,0
1610769600000,2021-01-16 04:00:00,ETH/ZAR,18600.50000000,18600.50000000,18600.50000000,18600.50000000,0.04210000,783.08105000,1
1610766000000,2021-01-16 03:00:00,ETH/ZAR,18361.80000000,18361.80000000,18361.80000000,18361.80000000,0.00000000,0.00000000,0
1610762400000,2021-01-16 02:00:00,ETH/ZAR,18361.80000000,18361.80000000,18361.80000000,18361.80000000,0.04901000,899.91181800,1
1610758800000,2021-01-16 01:00:00,ETH/ZAR,18763.10000000,18763.10000000,18763.10000000,18763.10000000,0.08444000,1584.35616400,1
1610755200000,2021-01-16 00:00:00,ETH/ZAR,18420.00000000,18420.00000000,18420.00000000,18420.00000000,0.00000000,0.00000000,0
1610751600000,2021-01-15 23:00:00,ETH/ZAR,18420.00000000,18420.00000000,18420.00000000,18420.00000000,0.01000000,184.20000000,1
1610748000000,2021-01-15 22:00:00,ETH/ZAR,18433.10000000,18611.30000000,18433.10000000,18611.30000000,1.07860000,19902.95378800,9
1610744400000,2021-01-15 21:00:00,ETH/ZAR,18251.80000000,18251.80000000,18251.80000000,18251.80000000,0.00787000,143.64166600,1
1610740800000,2021-01-15 20:00:00,ETH/ZAR,17717.00000000,17717.00000000,17717.00000000,17717.00000000,0.06722000,1190.93674000,1
1610737200000,2021-01-15 19:00:00,ETH/ZAR,18151.20000000,18151.20000000,18151.20000000,18151.20000000,0.07481000,1357.89127200,1
1610733600000,2021-01-15 18:00:00,ETH/ZAR,18277.80000000,18277.80000000,17802.80000000,17802.80000000,0.15941000,2877.41684800,2
1610730000000,2021-01-15 17:00:00,ETH/ZAR,18393.90000000,18393.90000000,18053.80000000,18053.80000000,0.05050000,915.53148500,3
1610726400000,2021-01-15 16:00:00,ETH/ZAR,17292.50000000,18340.90000000,16984.20000000,18340.90000000,2.25160000,39245.36853300,25
1610722800000,2021-01-15 15:00:00,ETH/ZAR,18517.40000000,18517.40000000,18517.40000000,18517.40000000,1.95251000,36155.40867400,38
1610719200000,2021-01-15 14:00:00,ETH/ZAR,19112.80000000,19112.80000000,19112.80000000,19112.80000000,0.00000000,0.00000000,0
1610715600000,2021-01-15 13:00:00,ETH/ZAR,19183.50000000,19183.50000000,19019.10000000,19112.80000000,4.97502000,95291.82126400,27
1610712000000,2021-01-15 12:00:00,ETH/ZAR,19397.80000000,19397.80000000,19397.80000000,19397.80000000,0.00000000,0.00000000,0
1610708400000,2021-01-15 11:00:00,ETH/ZAR,19397.70000000,19397.80000000,19397.70000000,19397.80000000,0.63800000,12375.74330000,2
1610704800000,2021-01-15 10:00:00,ETH/ZAR,19386.60000000,19460.80000000,19246.80000000,19460.80000000,1.83600000,35506.02869200,5
1610701200000,2021-01-15 09:00:00,ETH/ZAR,19186.30000000,19186.30000000,19186.30000000,19186.30000000,0.04204000,806.59205200,1
1610697600000,2021-01-15 08:00:00,ETH/ZAR,18620.20000000,18620.20000000,18620.20000000,18620.20000000,0.00000000,0.00000000,0
1610694000000,2021-01-15 07:00:00,ETH/ZAR,18620.20000000,18620.20000000,18620.20000000,18620.20000000,0.00000000,0.00000000,0
1610690400000,2021-01-15 06:00:00,ETH/ZAR,18620.20000000,18620.20000000,18620.20000000,18620.20000000,0.03727000,693.97485400,2
1610686800000,2021-01-15 05:00:00,ETH/ZAR,19094.50000000,19094.50000000,18914.70000000,18914.70000000,1.27248000,24171.08632900,4
1610683200000,2021-01-15 04:00:00,ETH/ZAR,18890.40000000,19201.80000000,18890.40000000,18985.20000000,0.19443000,3697.54222200,4
1610679600000,2021-01-15 03:00:00,ETH/ZAR,19300.00000000,19300.00000000,19300.00000000,19300.00000000,0.56991000,10999.26300000,5
1610676000000,2021-01-15 02:00:00,ETH/ZAR,19139.80000000,19139.80000000,19139.80000000,19139.80000000,0.01260000,241.16148000,1
1610672400000,2021-01-15 01:00:00,ETH/ZAR,19270.20000000,19527.40000000,19270.20000000,19349.50000000,4.47210000,86547.15111200,5
1610668800000,2021-01-15 00:00:00,ETH/ZAR,19339.90000000,19521.50000000,19288.90000000,19288.90000000,1.36304000,26531.26571700,7
1610665200000,2021-01-14 23:00:00,ETH/ZAR,18641.70000000,18641.70000000,18641.70000000,18641.70000000,0.00000000,0.00000000,0
1610661600000,2021-01-14 22:00:00,ETH/ZAR,18589.20000000,18641.70000000,18589.20000000,18641.70000000,1.29470000,24090.05949000,3
1610658000000,2021-01-14 21:00:00,ETH/ZAR,18934.80000000,18934.80000000,18254.10000000,18409.70000000,13.01939000,240385.35361400,13
1610654400000,2021-01-14 20:00:00,ETH/ZAR,19082.40000000,19082.40000000,19082.40000000,19082.40000000,0.08113000,1548.15511200,1
1610650800000,2021-01-14 19:00:00,ETH/ZAR,19017.50000000,19082.40000000,19017.50000000,19082.40000000,0.32627000,6222.04406600,4
1610647200000,2021-01-14 18:00:00,ETH/ZAR,18871.80000000,19027.00000000,18871.80000000,19017.50000000,3.86725000,73350.56268300,9
1610643600000,2021-01-14 17:00:00,ETH/ZAR,19053.90000000,19288.50000000,19053.90000000,19165.80000000,1.11484000,21399.28930800,10
1610640000000,2021-01-14 16:00:00,ETH/ZAR,18992.60000000,19315.70000000,18992.60000000,19088.90000000,2.56211000,49031.97666100,6
1610636400000,2021-01-14 15:00:00,ETH/ZAR,18769.20000000,19005.50000000,18769.20000000,19005.50000000,1.16292000,21970.99250300,7
1610632800000,2021-01-14 14:00:00,ETH/ZAR,18643.00000000,18662.80000000,18634.50000000,18634.50000000,0.58394000,10889.21444000,9
1610629200000,2021-01-14 13:00:00,ETH/ZAR,18296.20000000,18587.40000000,18296.20000000,18587.40000000,0.61045000,11187.10479400,3
1610625600000,2021-01-14 12:00:00,ETH/ZAR,18169.20000000,18169.20000000,18169.20000000,18169.20000000,0.06917000,1256.76356400,1
1610622000000,2021-01-14 11:00:00,ETH/ZAR,18325.70000000,18325.70000000,18200.90000000,18310.70000000,11.56319000,210867.81704800,11
1610618400000,2021-01-14 10:00:00,ETH/ZAR,18294.20000000,18294.20000000,18294.20000000,18294.20000000,0.21708000,3971.30493600,2
1610614800000,2021-01-14 09:00:00,ETH/ZAR,17888.10000000,18033.30000000,17888.10000000,18033.30000000,0.29110000,5208.64015800,5
1610611200000,2021-01-14 08:00:00,ETH/ZAR,18184.00000000,18354.90000000,18093.60000000,18227.10000000,5.17899000,94587.36980200,30
1610607600000,2021-01-14 07:00:00,ETH/ZAR,17616.50000000,18228.80000000,17616.50000000,18214.40000000,1.91429000,34803.63644600,10
1610604000000,2021-01-14 06:00:00,ETH/ZAR,17318.40000000,17571.20000000,17245.40000000,17532.70000000,1.79870000,31309.09338500,23
1610600400000,2021-01-14 05:00:00,ETH/ZAR,17224.20000000,17380.00000000,17224.20000000,17380.00000000,0.30388000,5260.40155100,5
1610596800000,2021-01-14 04:00:00,ETH/ZAR,17114.00000000,17258.70000000,17080.50000000,17202.80000000,1.27136000,21825.10497200,15
1610593200000,2021-01-14 03:00:00,ETH/ZAR,17257.70000000,17302.50000000,17136.40000000,17136.40000000,3.37083000,58071.88053400,7
1610589600000,2021-01-14 02:00:00,ETH/ZAR,17386.40000000,17447.00000000,17278.90000000,17343.30000000,2.44399000,42384.94074800,17
1610586000000,2021-01-14 01:00:00,ETH/ZAR,17708.40000000,17708.40000000,17401.10000000,17462.70000000,1.53719000,26858.70989700,17
1610582400000,2021-01-14 00:00:00,ETH/ZAR,17724.30000000,17852.70000000,17704.70000000,17759.30000000,2.70081000,48107.16292200,16
1610578800000,2021-01-13 23:00:00,ETH/ZAR,17494.00000000,17708.90000000,17457.80000000,17642.10000000,1.91600000,33691.11155500,19
1610575200000,2021-01-13 22:00:00,ETH/ZAR,17553.40000000,17676.00000000,17448.80000000,17448.80000000,2.68057000,47227.27879300,21
1610571600000,2021-01-13 21:00:00,ETH/ZAR,17354.90000000,17546.90000000,17206.00000000,17458.70000000,5.08393000,88386.27245000,14
1610568000000,2021-01-13 20:00:00,ETH/ZAR,17270.90000000,17270.90000000,17237.80000000,17241.20000000,0.30969000,5343.79387200,4
1610564400000,2021-01-13 19:00:00,ETH/ZAR,17249.20000000,17269.80000000,17107.10000000,17207.20000000,1.79901000,30892.48958500,12
1610560800000,2021-01-13 18:00:00,ETH/ZAR,16736.80000000,17241.50000000,16732.00000000,17241.50000000,2.48626000,42081.87023600,26
1610557200000,2021-01-13 17:00:00,ETH/ZAR,16660.90000000,16816.40000000,16660.90000000,16816.40000000,1.22239000,20467.50106200,7
1610553600000,2021-01-13 16:00:00,ETH/ZAR,16782.60000000,16782.60000000,16603.40000000,16603.40000000,0.63724000,10638.11380800,6
1610550000000,2021-01-13 15:00:00,ETH/ZAR,16688.10000000,16724.30000000,16644.90000000,16705.40000000,0.77097000,12869.96686800,9
1610546400000,2021-01-13 14:00:00,ETH/ZAR,16671.30000000,16913.40000000,16643.50000000,16643.50000000,1.37197000,23032.15780500,11
1610542800000,2021-01-13 13:00:00,ETH/ZAR,16554.20000000,16664.90000000,16546.00000000,16654.10000000,0.33240000,5519.10360900,7
1610539200000,2021-01-13 12:00:00,ETH/ZAR,16498.50000000,16512.40000000,16498.50000000,16512.40000000,0.20544000,3390.91030700,3
1610535600000,2021-01-13 11:00:00,ETH/ZAR,16836.70000000,16836.70000000,16636.50000000,16636.50000000,1.07285000,17930.66721100,7
1610532000000,2021-01-13 10:00:00,ETH/ZAR,17091.20000000,17091.20000000,17091.20000000,17091.20000000,0.58387000,9979.03894400,1
1610528400000,2021-01-13 09:00:00,ETH/ZAR,16885.80000000,16885.80000000,16885.80000000,16885.80000000,1.17288000,19805.01710400,7
1610524800000,2021-01-13 08:00:00,ETH/ZAR,16681.70000000,16711.20000000,16681.70000000,16711.20000000,2.30940000,38573.52289800,11
1610521200000,2021-01-13 07:00:00,ETH/ZAR,16383.40000000,16864.00000000,16383.40000000,16864.00000000,1.33916000,22251.31765100,18
1610517600000,2021-01-13 06:00:00,ETH/ZAR,16169.40000000,16472.90000000,16169.40000000,16451.90000000,1.12850000,18545.57676300,16
1610514000000,2021-01-13 05:00:00,ETH/ZAR,16066.20000000,16118.60000000,15957.30000000,16052.00000000,1.45016000,23194.95428300,19
1610510400000,2021-01-13 04:00:00,ETH/ZAR,16351.00000000,16351.00000000,16035.10000000,16035.10000000,1.86112000,30380.59793000,17
1610506800000,2021-01-13 03:00:00,ETH/ZAR,16224.90000000,16495.40000000,16224.90000000,16427.10000000,0.90829000,14912.52488300,11
1610503200000,2021-01-13 02:00:00,ETH/ZAR,16358.50000000,16358.50000000,15950.00000000,16115.30000000,3.72755000,59863.03766000,24
1610499600000,2021-01-13 01:00:00,ETH/ZAR,15658.70000000,16138.10000000,15658.70000000,16138.10000000,0.83463000,13373.12586200,11
1610496000000,2021-01-13 00:00:00,ETH/ZAR,16169.40000000,16192.00000000,15718.80000000,15718.80000000,2.71680000,43317.81748200,32
1610492400000,2021-01-12 23:00:00,ETH/ZAR,16251.20000000,16313.20000000,16047.00000000,16183.20000000,1.99888000,32350.44805100,26
1610488800000,2021-01-12 22:00:00,ETH/ZAR,16841.90000000,16841.90000000,16338.20000000,16380.00000000,1.80136000,29604.57584400,11
1610485200000,2021-01-12 21:00:00,ETH/ZAR,16844.20000000,16846.20000000,16558.20000000,16809.70000000,4.22401000,70866.68796000,11
1610481600000,2021-01-12 20:00:00,ETH/ZAR,16676.50000000,16847.50000000,16503.20000000,16847.50000000,5.30084000,87978.24114600,17
1610478000000,2021-01-12 19:00:00,ETH/ZAR,16582.40000000,16582.40000000,16582.40000000,16582.40000000,0.08515000,1411.99136000,1
1610474400000,2021-01-12 18:00:00,ETH/ZAR,17442.20000000,17442.20000000,17044.00000000,17044.00000000,0.79846000,13833.07682400,12
1610470800000,2021-01-12 17:00:00,ETH/ZAR,17400.00000000,17447.40000000,17258.10000000,17406.70000000,8.41197000,146109.80793700,31
1610467200000,2021-01-12 16:00:00,ETH/ZAR,16910.70000000,17208.80000000,16910.70000000,17183.90000000,6.37027000,109318.90837000,19
1610463600000,2021-01-12 15:00:00,ETH/ZAR,16730.90000000,16749.60000000,16515.30000000,16640.10000000,2.15021000,35867.74597800,16
1610460000000,2021-01-12 14:00:00,ETH/ZAR,16440.60000000,16616.60000000,16009.80000000,16393.70000000,19.57699000,318399.90099500,36
1610456400000,2021-01-12 13:00:00,ETH/ZAR,16889.70000000,16889.70000000,16168.90000000,16276.70000000,4.10098000,67685.24141400,29
1610452800000,2021-01-12 12:00:00,ETH/ZAR,17367.40000000,17367.40000000,17121.30000000,17152.20000000,1.44759000,24870.06646200,6
1610449200000,2021-01-12 11:00:00,ETH/ZAR,17206.30000000,17551.20000000,17206.30000000,17334.20000000,2.70913000,46955.51493800,20
1610445600000,2021-01-12 10:00:00,ETH/ZAR,17825.20000000,17825.20000000,17000.10000000,17177.70000000,1.22060000,20973.19413400,19
1610442000000,2021-01-12 09:00:00,ETH/ZAR,17831.30000000,17831.30000000,17745.70000000,17746.10000000,1.29312000,23044.04768900,13
1610438400000,2021-01-12 08:00:00,ETH/ZAR,17797.80000000,17935.00000000,17788.00000000,17935.00000000,0.19382000,3468.11952600,3
1610434800000,2021-01-12 07:00:00,ETH/ZAR,17828.30000000,18184.90000000,17828.30000000,18142.00000000,0.98601000,17750.34664400,7
1610431200000,2021-01-12 06:00:00,ETH/ZAR,18202.00000000,18202.00000000,17818.80000000,18100.00000000,13.51048000,242078.28685200,24
1610427600000,2021-01-12 05:00:00,ETH/ZAR,17286.50000000,18051.20000000,17286.50000000,18045.20000000,8.38543000,146841.61046100,15
1610424000000,2021-01-12 04:00:00,ETH/ZAR,17155.30000000,17320.90000000,17085.00000000,17320.90000000,2.14493000,37034.05229700,14
1610420400000,2021-01-12 03:00:00,ETH/ZAR,16438.80000000,17094.40000000,16438.80000000,17094.40000000,2.71124000,45149.52491400,13
1610416800000,2021-01-12 02:00:00,ETH/ZAR,15577.00000000,16316.80000000,15539.20000000,16289.10000000,1.93414000,30593.09950000,26
1610413200000,2021-01-12 01:00:00,ETH/ZAR,15446.90000000,15679.90000000,15338.60000000,15515.40000000,1.60554000,24979.72717400,19
1610409600000,2021-01-12 00:00:00,ETH/ZAR,15718.60000000,15718.60000000,15341.60000000,15389.80000000,1.82446000,28248.01768600,22
1610406000000,2021-01-11 23:00:00,ETH/ZAR,15444.40000000,15703.70000000,15444.40000000,15691.80000000,2.93696000,45848.02226400,34
1610402400000,2021-01-11 22:00:00,ETH/ZAR,15135.50000000,15360.10000000,15135.50000000,15360.10000000,0.99128000,15192.75809600,12
1610398800000,2021-01-11 21:00:00,ETH/ZAR,14719.60000000,15356.10000000,14367.80000000,14754.60000000,11.25870000,167289.74864600,45
1610395200000,2021-01-11 20:00:00,ETH/ZAR,14701.90000000,14701.90000000,14265.70000000,14275.30000000,5.20792000,74998.33140600,51
1610391600000,2021-01-11 19:00:00,ETH/ZAR,15106.00000000,15106.00000000,14256.30000000,14761.00000000,2.11250000,31006.90708300,21
1610388000000,2021-01-11 18:00:00,ETH/ZAR,15651.70000000,15669.90000000,15393.40000000,15393.40000000,1.76884000,27358.02643000,15
1610384400000,2021-01-11 17:00:00,ETH/ZAR,14989.30000000,15913.20000000,14269.70000000,15473.60000000,10.85664000,160570.14358600,92
1610380800000,2021-01-11 16:00:00,ETH/ZAR,15335.20000000,15408.30000000,14112.70000000,14950.30000000,13.87622000,206692.98679000,93
1610377200000,2021-01-11 15:00:00,ETH/ZAR,16343.70000000,16343.70000000,15489.30000000,15571.00000000,1.14068000,17837.65836400,18
1610373600000,2021-01-11 14:00:00,ETH/ZAR,15986.60000000,16376.80000000,15160.20000000,16300.30000000,2.19046000,35166.89992200,10
1610370000000,2021-01-11 13:00:00,ETH/ZAR,16877.10000000,17054.30000000,16505.10000000,16505.10000000,1.45283000,24392.77674500,23
1610366400000,2021-01-11 12:00:00,ETH/ZAR,17021.60000000,17252.50000000,16627.70000000,17109.30000000,1.23430000,20902.94148100,21
1610362800000,2021-01-11 11:00:00,ETH/ZAR,17549.40000000,17549.40000000,17227.50000000,17227.50000000,0.01583000,275.23502100,2
1610359200000,2021-01-11 10:00:00,ETH/ZAR,18247.10000000,18300.10000000,17741.10000000,17803.80000000,1.86967000,33708.62874200,23
1610355600000,2021-01-11 09:00:00,ETH/ZAR,17549.40000000,17912.40000000,17549.40000000,17912.40000000,0.11968000,2117.51011200,3
1610352000000,2021-01-11 08:00:00,ETH/ZAR,17100.80000000,18036.40000000,17100.80000000,18036.40000000,9.05000000,161754.26480200,12
1610348400000,2021-01-11 07:00:00,ETH/ZAR,15674.00000000,17185.70000000,14380.70000000,17110.00000000,26.72955000,413121.36217000,109
1610344800000,2021-01-11 06:00:00,ETH/ZAR,17306.40000000,17410.00000000,15950.40000000,15950.40000000,52.43709000,886254.81496900,142
1610341200000,2021-01-11 05:00:00,ETH/ZAR,17912.40000000,17912.40000000,17227.50000000,17243.40000000,0.62689000,10925.38275700,8
1610337600000,2021-01-11 04:00:00,ETH/ZAR,17410.30000000,17997.60000000,16822.90000000,17583.80000000,17.95163000,315100.67033600,57
1610334000000,2021-01-11 03:00:00,ETH/ZAR,18898.30000000,18958.20000000,7238.10000000,17481.10000000,118.36850000,1983561.44340400,260
1610330400000,2021-01-11 02:00:00,ETH/ZAR,19212.40000000,19289.20000000,18798.50000000,19232.60000000,4.06750000,77648.96787300,35
1610326800000,2021-01-11 01:00:00,ETH/ZAR,19457.00000000,19507.70000000,18992.50000000,19179.20000000,4.32165000,82835.89930500,22
1610323200000,2021-01-11 00:00:00,ETH/ZAR,19786.00000000,19804.90000000,19251.50000000,19378.80000000,7.98088000,155779.53238200,46
1610319600000,2021-01-10 23:00:00,ETH/ZAR,20049.60000000,20094.40000000,19895.10000000,19895.10000000,1.79103000,35840.63956100,27
1610316000000,2021-01-10 22:00:00,ETH/ZAR,20135.90000000,20277.60000000,20128.50000000,20267.80000000,1.02028000,20649.49867800,15
1610312400000,2021-01-10 21:00:00,ETH/ZAR,20016.80000000,20231.00000000,19854.50000000,20146.00000000,11.28421000,226710.79746700,51
1610308800000,2021-01-10 20:00:00,ETH/ZAR,20183.90000000,20225.40000000,18551.70000000,19607.40000000,55.29990000,1072858.95974300,121
1610305200000,2021-01-10 19:00:00,ETH/ZAR,20356.00000000,20540.90000000,20223.50000000,20223.50000000,3.54179000,72144.41399100,14
1610301600000,2021-01-10 18:00:00,ETH/ZAR,20500.00000000,20500.00000000,20350.90000000,20350.90000000,0.39772000,8120.89728400,6
1610298000000,2021-01-10 17:00:00,ETH/ZAR,20672.40000000,20771.80000000,20122.40000000,20771.80000000,2.02539000,41320.61464600,30
1610294400000,2021-01-10 16:00:00,ETH/ZAR,20794.60000000,20794.60000000,20747.90000000,20759.50000000,0.12573000,2611.78990600,3
1610290800000,2021-01-10 15:00:00,ETH/ZAR,20844.50000000,20844.50000000,20747.90000000,20747.90000000,0.04605000,958.08377100,4
1610287200000,2021-01-10 14:00:00,ETH/ZAR,20834.50000000,20943.90000000,20834.50000000,20844.50000000,7.98042000,166721.66406400,13
1610283600000,2021-01-10 13:00:00,ETH/ZAR,20771.80000000,20990.00000000,20771.80000000,20990.00000000,2.02475000,42456.88091200,10
1610280000000,2021-01-10 12:00:00,ETH/ZAR,20120.00000000,20584.20000000,19885.50000000,20438.10000000,18.45347000,375268.90710900,42
1610276400000,2021-01-10 11:00:00,ETH/ZAR,20983.20000000,20983.20000000,5610.00000000,20148.00000000,30.07256000,583259.92360300,87
1610272800000,2021-01-10 10:00:00,ETH/ZAR,21228.00000000,21228.00000000,20661.30000000,20934.50000000,21.42488000,443702.24021600,11
1610269200000,2021-01-10 09:00:00,ETH/ZAR,21161.00000000,21224.70000000,21127.80000000,21127.80000000,6.66609000,141303.39822300,8
1610265600000,2021-01-10 08:00:00,ETH/ZAR,21206.10000000,21283.10000000,21013.70000000,21013.70000000,21.05727000,446663.09570000,34
1610262000000,2021-01-10 07:00:00,ETH/ZAR,21030.90000000,21160.00000000,21030.90000000,21160.00000000,0.81473000,17146.73796900,4
1610258400000,2021-01-10 06:00:00,ETH/ZAR,20821.40000000,20821.40000000,20756.50000000,20756.50000000,0.14649000,3040.94418500,2
1610254800000,2021-01-10 05:00:00,ETH/ZAR,20983.20000000,20983.20000000,20821.40000000,20821.40000000,1.14251000,23811.71583200,8
1610251200000,2021-01-10 04:00:00,ETH/ZAR,20821.40000000,20821.40000000,20821.40000000,20821.40000000,2.00000000,41642.80000000,15
1610247600000,2021-01-10 03:00:00,ETH/ZAR,20821.40000000,20821.40000000,20821.40000000,20821.40000000,0.00000000,0.00000000,0
1610244000000,2021-01-10 02:00:00,ETH/ZAR,20859.70000000,20859.70000000,20821.40000000,20821.40000000,2.38715000,49751.00303400,3
1610240400000,2021-01-10 01:00:00,ETH/ZAR,20387.50000000,20967.30000000,20357.70000000,20967.30000000,0.38606000,8043.11701700,7
1610236800000,2021-01-10 00:00:00,ETH/ZAR,20176.30000000,20176.30000000,20176.30000000,20176.30000000,0.00000000,0.00000000,0
1610233200000,2021-01-09 23:00:00,ETH/ZAR,20287.80000000,20287.80000000,20176.30000000,20176.30000000,0.62623000,12636.06025400,3
1610229600000,2021-01-09 22:00:00,ETH/ZAR,20390.80000000,20415.70000000,20287.80000000,20287.80000000,0.37674000,7649.26100500,8
1610226000000,2021-01-09 21:00:00,ETH/ZAR,20203.30000000,20405.20000000,19977.60000000,20286.70000000,19.55837000,393923.02991600,22
1610222400000,2021-01-09 20:00:00,ETH/ZAR,19496.40000000,20016.80000000,19406.20000000,19911.80000000,3.14599000,61625.15899800,19
1610218800000,2021-01-09 19:00:00,ETH/ZAR,19357.80000000,19454.30000000,19351.90000000,19454.30000000,1.94265000,37611.99879100,4
1610215200000,2021-01-09 18:00:00,ETH/ZAR,19443.40000000,19450.50000000,19394.50000000,19394.50000000,0.74329000,14439.24669000,8
1610211600000,2021-01-09 17:00:00,ETH/ZAR,19137.10000000,19360.40000000,19137.00000000,19360.40000000,1.56995000,30112.18975900,7
1610208000000,2021-01-09 16:00:00,ETH/ZAR,19314.50000000,19314.50000000,19040.00000000,19040.00000000,4.18918000,80119.14629100,9
1610204400000,2021-01-09 15:00:00,ETH/ZAR,19270.70000000,19283.10000000,19228.80000000,19283.10000000,0.20861000,4014.38279600,4
1610200800000,2021-01-09 14:00:00,ETH/ZAR,19363.00000000,19363.00000000,19315.50000000,19359.90000000,5.57024000,107611.65437700,10
1610197200000,2021-01-09 13:00:00,ETH/ZAR,19363.00000000,19363.00000000,19363.00000000,19363.00000000,1.01025000,19561.47075000,1
1610193600000,2021-01-09 12:00:00,ETH/ZAR,19240.00000000,19362.50000000,19240.00000000,19362.50000000,1.73103000,33392.66802400,5
1610190000000,2021-01-09 11:00:00,ETH/ZAR,19416.80000000,19442.30000000,19345.60000000,19391.20000000,5.04452000,97858.33534700,13
1610186400000,2021-01-09 10:00:00,ETH/ZAR,19144.00000000,19210.60000000,19144.00000000,19210.60000000,0.71533000,13710.15620500,3
1610182800000,2021-01-09 09:00:00,ETH/ZAR,19404.10000000,19405.00000000,19210.00000000,19210.00000000,2.99913000,58048.53331400,9
1610179200000,2021-01-09 08:00:00,ETH/ZAR,19009.50000000,19289.20000000,18924.00000000,19289.20000000,3.48185000,66383.67279500,21
1610175600000,2021-01-09 07:00:00,ETH/ZAR,18898.30000000,18898.30000000,18898.30000000,18898.30000000,0.00716000,135.31182800,1
1610172000000,2021-01-09 06:00:00,ETH/ZAR,18898.30000000,18898.30000000,18896.90000000,18896.90000000,0.21789000,4117.65257300,3
1610168400000,2021-01-09 05:00:00,ETH/ZAR,19243.00000000,19243.00000000,18898.30000000,18898.30000000,0.11192000,2136.38885000,8
1610164800000,2021-01-09 04:00:00,ETH/ZAR,19238.60000000,19338.40000000,19238.60000000,19327.00000000,0.26053000,5028.40699200,6
1610161200000,2021-01-09 03:00:00,ETH/ZAR,19151.10000000,19151.10000000,19151.10000000,19151.10000000,0.01128000,216.02440800,1
1610157600000,2021-01-09 02:00:00,ETH/ZAR,18976.20000000,18976.20000000,18732.40000000,18732.40000000,0.40194000,7625.20503300,3
1610154000000,2021-01-09 01:00:00,ETH/ZAR,18676.80000000,18936.20000000,18676.80000000,18899.70000000,0.48364000,9123.03036600,6
1610150400000,2021-01-09 00:00:00,ETH/ZAR,19264.60000000,19264.60000000,18957.50000000,18957.50000000,0.49215000,9436.45616000,3
1610146800000,2021-01-08 23:00:00,ETH/ZAR,19138.20000000,19152.00000000,19138.20000000,19152.00000000,0.01300000,248.87346600,2
1610143200000,2021-01-08 22:00:00,ETH/ZAR,18741.80000000,19155.50000000,18741.80000000,19137.00000000,1.50141000,28680.76264100,5
1610139600000,2021-01-08 21:00:00,ETH/ZAR,18803.40000000,18803.40000000,18649.20000000,18735.40000000,7.10936000,132979.61767000,12
1610136000000,2021-01-08 20:00:00,ETH/ZAR,18476.60000000,18584.10000000,18379.20000000,18379.20000000,5.99644000,110405.08173000,12
1610132400000,2021-01-08 19:00:00,ETH/ZAR,19009.60000000,19023.60000000,18822.00000000,18822.00000000,1.04675000,19737.72892300,7
1610128800000,2021-01-08 18:00:00,ETH/ZAR,18754.50000000,19097.80000000,18754.50000000,19009.60000000,1.59298000,30381.74383000,7
1610125200000,2021-01-08 17:00:00,ETH/ZAR,19217.40000000,19257.80000000,19137.40000000,19137.40000000,7.93461000,152560.53981400,6
1610121600000,2021-01-08 16:00:00,ETH/ZAR,19229.70000000,19229.70000000,19229.70000000,19229.70000000,6.93862000,133427.58101400,6
1610118000000,2021-01-08 15:00:00,ETH/ZAR,19590.90000000,19590.90000000,18653.60000000,19171.90000000,11.38976000,220429.54788700,28
1610114400000,2021-01-08 14:00:00,ETH/ZAR,19427.00000000,19677.40000000,19427.00000000,19677.40000000,0.28369000,5563.45864800,3
1610110800000,2021-01-08 13:00:00,ETH/ZAR,19470.10000000,19537.60000000,19422.20000000,19483.90000000,0.52176000,10161.25228300,9
1610107200000,2021-01-08 12:00:00,ETH/ZAR,19750.00000000,19761.00000000,19363.80000000,19528.20000000,6.95838000,135553.92984700,19
1610103600000,2021-01-08 11:00:00,ETH/ZAR,19749.90000000,19785.60000000,18680.20000000,19493.60000000,19.04137000,370705.95311100,33
1610100000000,2021-01-08 10:00:00,ETH/ZAR,19343.80000000,20024.00000000,19315.80000000,19743.70000000,3.59109000,70829.29281600,37
1610096400000,2021-01-08 09:00:00,ETH/ZAR,18943.40000000,19220.80000000,18943.40000000,19220.80000000,0.35885000,6854.58958200,5
1610092800000,2021-01-08 08:00:00,ETH/ZAR,19117.10000000,19117.10000000,18837.20000000,18843.80000000,1.36421000,25822.25458400,8
1610089200000,2021-01-08 07:00:00,ETH/ZAR,18523.00000000,18729.10000000,18523.00000000,18670.40000000,29.95365000,558471.02944700,39
1610085600000,2021-01-08 06:00:00,ETH/ZAR,18121.50000000,18696.00000000,18049.60000000,18696.00000000,5.21340000,95448.30709800,12
