https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume NGN,tradecount
1610755200000,2021-01-16 00:00:00,ETH/NGN,569627.00000000,580000.00000000,569627.00000000,575499.00000000,45.26754000,26118115.34985000,174
1610751600000,2021-01-15 23:00:00,ETH/NGN,563651.00000000,569999.00000000,560000.00000000,566314.00000000,26.78968000,15137984.08126000,197
1610748000000,2021-01-15 22:00:00,ETH/NGN,561940.00000000,571062.00000000,557605.00000000,563651.00000000,59.20644000,33389140.61401000,367
1610744400000,2021-01-15 21:00:00,ETH/NGN,550419.00000000,565000.00000000,548646.00000000,564996.00000000,42.00326000,23422116.64599000,424
1610740800000,2021-01-15 20:00:00,ETH/NGN,550469.00000000,553175.00000000,538602.00000000,550420.00000000,50.72262000,27666138.68677000,577
1610737200000,2021-01-15 19:00:00,ETH/NGN,554763.00000000,563841.00000000,548581.00000000,550469.00000000,36.38009000,20259264.60288000,388
1610733600000,2021-01-15 18:00:00,ETH/NGN,560000.00000000,570000.00000000,543339.00000000,551366.00000000,56.49978000,31668681.31382000,518
1610730000000,2021-01-15 17:00:00,ETH/NGN,564639.00000000,566627.00000000,548181.00000000,559153.00000000,100.35548000,56256112.06082000,583
1610726400000,2021-01-15 16:00:00,ETH/NGN,552868.00000000,569998.00000000,521180.00000000,567400.00000000,245.81404000,135370494.62174000,1127
1610722800000,2021-01-15 15:00:00,ETH/NGN,579636.00000000,582060.00000000,547694.00000000,555875.00000000,125.21128000,71083355.70700000,803
1610719200000,2021-01-15 14:00:00,ETH/NGN,593285.00000000,595338.00000000,575835.00000000,579636.00000000,175.02992000,101696642.94662000,751
1610715600000,2021-01-15 13:00:00,ETH/NGN,592163.00000000,594649.00000000,585081.00000000,593285.00000000,50.04104000,29539149.18884000,342
1610712000000,2021-01-15 12:00:00,ETH/NGN,595099.00000000,596035.00000000,580095.00000000,592163.00000000,119.97785000,70580065.37767000,692
1610708400000,2021-01-15 11:00:00,ETH/NGN,597522.00000000,600268.00000000,592003.00000000,593135.00000000,41.21411000,24554824.26282000,355
1610704800000,2021-01-15 10:00:00,ETH/NGN,598000.00000000,600899.00000000,592779.00000000,599963.00000000,78.99069000,47263173.40630000,399
1610701200000,2021-01-15 09:00:00,ETH/NGN,589999.00000000,598020.00000000,585000.00000000,595883.00000000,45.85526000,27235675.33234000,411
1610697600000,2021-01-15 08:00:00,ETH/NGN,600299.00000000,603990.00000000,589985.00000000,590000.00000000,94.68748000,56318223.15267000,459
1610694000000,2021-01-15 07:00:00,ETH/NGN,582268.00000000,601250.00000000,576907.00000000,600299.00000000,131.41493000,78046094.03567000,580
1610690400000,2021-01-15 06:00:00,ETH/NGN,576043.00000000,582269.00000000,571000.00000000,582269.00000000,54.07864000,31169458.69747000,360
1610686800000,2021-01-15 05:00:00,ETH/NGN,589299.00000000,596000.00000000,575510.00000000,575510.00000000,49.68509000,29210345.08253000,262
1610683200000,2021-01-15 04:00:00,ETH/NGN,588258.00000000,592708.00000000,584206.00000000,592195.00000000,25.63786000,15113116.71427000,154
1610679600000,2021-01-15 03:00:00,ETH/NGN,596934.00000000,599900.00000000,583000.00000000,587687.00000000,30.01098000,17736339.14060000,217
1610676000000,2021-01-15 02:00:00,ETH/NGN,595230.00000000,601000.00000000,589985.00000000,595704.00000000,44.94875000,26821109.88249000,164
1610672400000,2021-01-15 01:00:00,ETH/NGN,598000.00000000,606000.00000000,593042.00000000,595230.00000000,60.81140000,36604494.02328000,281
1610668800000,2021-01-15 00:00:00,ETH/NGN,598540.00000000,607665.00000000,594312.00000000,598000.00000000,109.07799000,65628096.56928000,624
1610665200000,2021-01-14 23:00:00,ETH/NGN,581115.00000000,598666.00000000,580220.00000000,596856.00000000,48.96574000,28720059.98595000,354
1610661600000,2021-01-14 22:00:00,ETH/NGN,579541.00000000,587475.00000000,572002.00000000,581115.00000000,64.21770000,37186094.28096000,323
1610658000000,2021-01-14 21:00:00,ETH/NGN,587241.00000000,591506.00000000,565240.00000000,579541.00000000,138.40772000,79655946.41196000,664
1610654400000,2021-01-14 20:00:00,ETH/NGN,599896.00000000,599993.00000000,587600.00000000,587600.00000000,147.36391000,86895702.47771000,470
1610650800000,2021-01-14 19:00:00,ETH/NGN,587602.00000000,599998.00000000,587602.00000000,598001.00000000,116.27513000,69140187.39292000,446
1610647200000,2021-01-14 18:00:00,ETH/NGN,590332.00000000,595999.00000000,582899.00000000,587595.00000000,120.82852000,71394361.06765000,662
1610643600000,2021-01-14 17:00:00,ETH/NGN,595794.00000000,603000.00000000,591930.00000000,591930.00000000,83.87674000,50292403.81530000,487
1610640000000,2021-01-14 16:00:00,ETH/NGN,589897.00000000,605000.00000000,588388.00000000,595792.00000000,189.95520000,113927253.55034000,1130
1610636400000,2021-01-14 15:00:00,ETH/NGN,586954.00000000,592988.00000000,579552.00000000,589898.00000000,184.33365000,108168780.22417000,791
1610632800000,2021-01-14 14:00:00,ETH/NGN,578500.00000000,590000.00000000,576004.00000000,586954.00000000,107.89040000,62799780.04747000,772
1610629200000,2021-01-14 13:00:00,ETH/NGN,567498.00000000,578500.00000000,567498.00000000,578500.00000000,117.94505000,67548184.47174000,742
1610625600000,2021-01-14 12:00:00,ETH/NGN,564568.00000000,567500.00000000,557349.00000000,567498.00000000,57.91991000,32577502.98061000,369
1610622000000,2021-01-14 11:00:00,ETH/NGN,565000.00000000,569361.00000000,561010.00000000,565886.00000000,95.38276000,53904183.69119000,395
1610618400000,2021-01-14 10:00:00,ETH/NGN,557123.00000000,565029.00000000,554003.00000000,565000.00000000,61.50496000,34488504.11414000,414
1610614800000,2021-01-14 09:00:00,ETH/NGN,559101.00000000,562541.00000000,552603.00000000,555100.00000000,64.14216000,35754163.49294000,358
1610611200000,2021-01-14 08:00:00,ETH/NGN,554801.00000000,565095.00000000,554616.00000000,559080.00000000,93.50119000,52444939.23381000,571
1610607600000,2021-01-14 07:00:00,ETH/NGN,543794.00000000,563807.00000000,539927.00000000,554801.00000000,149.58876000,82862393.72169000,681
1610604000000,2021-01-14 06:00:00,ETH/NGN,538000.00000000,545779.00000000,535518.00000000,543796.00000000,22.15371000,11974277.11859000,199
1610600400000,2021-01-14 05:00:00,ETH/NGN,537700.00000000,540000.00000000,532801.00000000,538000.00000000,20.99458000,11250355.28623000,161
1610596800000,2021-01-14 04:00:00,ETH/NGN,531783.00000000,537786.00000000,526629.00000000,535002.00000000,25.11215000,13387618.07960000,174
1610593200000,2021-01-14 03:00:00,ETH/NGN,538000.00000000,540134.00000000,528037.00000000,531776.00000000,9.75438000,5213201.02971000,123
1610589600000,2021-01-14 02:00:00,ETH/NGN,540000.00000000,543692.00000000,534646.00000000,537999.00000000,17.23075000,9281076.13221000,108
1610586000000,2021-01-14 01:00:00,ETH/NGN,549589.00000000,549589.00000000,537756.00000000,540000.00000000,12.42715000,6734354.99178000,148
1610582400000,2021-01-14 00:00:00,ETH/NGN,547999.00000000,554766.00000000,544184.00000000,546315.00000000,77.59005000,42634271.68826000,368
1610578800000,2021-01-13 23:00:00,ETH/NGN,540510.00000000,549000.00000000,540510.00000000,543205.00000000,43.25571000,23605312.89049000,459
1610575200000,2021-01-13 22:00:00,ETH/NGN,544994.00000000,548965.00000000,535280.00000000,540154.00000000,39.60204000,21530307.87264000,402
1610571600000,2021-01-13 21:00:00,ETH/NGN,534173.00000000,544996.00000000,532790.00000000,544995.00000000,71.71596000,38599557.42309000,348
1610568000000,2021-01-13 20:00:00,ETH/NGN,532066.00000000,539988.00000000,526556.00000000,534003.00000000,69.27572000,37020775.22321000,538
1610564400000,2021-01-13 19:00:00,ETH/NGN,534162.00000000,536039.00000000,530000.00000000,531780.00000000,85.13543000,45410755.79301000,344
1610560800000,2021-01-13 18:00:00,ETH/NGN,518819.00000000,536306.00000000,515890.00000000,533003.00000000,87.35772000,46217133.98417000,606
1610557200000,2021-01-13 17:00:00,ETH/NGN,521485.00000000,523883.00000000,517509.00000000,518818.00000000,31.47982000,16404608.82437000,244
1610553600000,2021-01-13 16:00:00,ETH/NGN,521483.00000000,522204.00000000,515880.00000000,517509.00000000,48.21665000,25032923.60872000,277
1610550000000,2021-01-13 15:00:00,ETH/NGN,514050.00000000,522203.00000000,512053.00000000,519001.00000000,74.13424000,38330051.11055000,331
1610546400000,2021-01-13 14:00:00,ETH/NGN,523622.00000000,527000.00000000,514000.00000000,514050.00000000,79.47696000,41512484.18715000,445
1610542800000,2021-01-13 13:00:00,ETH/NGN,518689.00000000,523646.00000000,514560.00000000,523622.00000000,54.76752000,28519960.70365000,233
1610539200000,2021-01-13 12:00:00,ETH/NGN,518541.00000000,521451.00000000,510563.00000000,518690.00000000,42.40648000,21900281.56500000,269
1610535600000,2021-01-13 11:00:00,ETH/NGN,523776.00000000,529448.00000000,518500.00000000,518540.00000000,59.47116000,31087397.37811000,321
1610532000000,2021-01-13 10:00:00,ETH/NGN,516167.00000000,533416.00000000,516166.00000000,523776.00000000,74.72228000,39392037.65616000,421
1610528400000,2021-01-13 09:00:00,ETH/NGN,517585.00000000,524217.00000000,511885.00000000,515727.00000000,95.87713000,49829397.03440000,348
1610524800000,2021-01-13 08:00:00,ETH/NGN,523997.00000000,523997.00000000,511337.00000000,514759.00000000,40.85200000,21136138.64403000,252
1610521200000,2021-01-13 07:00:00,ETH/NGN,507481.00000000,525000.00000000,506597.00000000,523999.00000000,59.90270000,30908238.70385000,366
1610517600000,2021-01-13 06:00:00,ETH/NGN,502621.00000000,515250.00000000,501668.00000000,507482.00000000,46.91347000,23784434.77174000,369
1610514000000,2021-01-13 05:00:00,ETH/NGN,498699.00000000,502621.00000000,491425.00000000,502621.00000000,33.42017000,16664327.02243000,201
1610510400000,2021-01-13 04:00:00,ETH/NGN,507969.00000000,508000.00000000,493875.00000000,497189.00000000,37.81614000,18960837.02719000,189
1610506800000,2021-01-13 03:00:00,ETH/NGN,503559.00000000,512344.00000000,500999.00000000,504611.00000000,14.25652000,7221274.28922000,118
1610503200000,2021-01-13 02:00:00,ETH/NGN,499053.00000000,510379.00000000,493232.00000000,500080.00000000,34.63574000,17332166.84953000,229
1610499600000,2021-01-13 01:00:00,ETH/NGN,483974.00000000,503323.00000000,483423.00000000,499110.00000000,22.01864000,10903754.72771000,185
1610496000000,2021-01-13 00:00:00,ETH/NGN,510496.00000000,510496.00000000,480142.00000000,481030.00000000,59.25950000,29273603.81523000,412
1610492400000,2021-01-12 23:00:00,ETH/NGN,511322.00000000,511323.00000000,498000.00000000,510401.00000000,38.14663000,19179349.80947000,386
1610488800000,2021-01-12 22:00:00,ETH/NGN,519635.00000000,525000.00000000,505105.00000000,512279.00000000,30.94851000,16021196.49103000,326
1610485200000,2021-01-12 21:00:00,ETH/NGN,521485.00000000,526392.00000000,507876.00000000,519835.00000000,37.33421000,19305595.81270000,326
1610481600000,2021-01-12 20:00:00,ETH/NGN,523900.00000000,525943.00000000,512319.00000000,525724.00000000,42.76683000,22152225.70044000,316
1610478000000,2021-01-12 19:00:00,ETH/NGN,531700.00000000,533063.00000000,515065.00000000,523902.00000000,50.90416000,26714970.97038000,359
1610474400000,2021-01-12 18:00:00,ETH/NGN,539003.00000000,541994.00000000,528715.00000000,535349.00000000,45.12168000,24133834.55686000,301
1610470800000,2021-01-12 17:00:00,ETH/NGN,534999.00000000,543443.00000000,530007.00000000,541997.00000000,122.56652000,65737014.46291000,574
1610467200000,2021-01-12 16:00:00,ETH/NGN,510145.00000000,535000.00000000,510145.00000000,532511.00000000,134.46904000,70678884.77343000,668
1610463600000,2021-01-12 15:00:00,ETH/NGN,503567.00000000,518752.00000000,503566.00000000,510146.00000000,66.90709000,34164795.09335000,450
1610460000000,2021-01-12 14:00:00,ETH/NGN,501599.00000000,512344.00000000,488330.00000000,502018.00000000,75.10234000,37758600.03130000,599
1610456400000,2021-01-12 13:00:00,ETH/NGN,530999.00000000,531246.00000000,498000.00000000,498000.00000000,85.31372000,43524697.79595000,511
1610452800000,2021-01-12 12:00:00,ETH/NGN,534759.00000000,541008.00000000,525334.00000000,531194.00000000,68.41880000,36457067.09880000,351
1610449200000,2021-01-12 11:00:00,ETH/NGN,525474.00000000,536794.00000000,525474.00000000,534760.00000000,49.03700000,26081625.17658000,389
1610445600000,2021-01-12 10:00:00,ETH/NGN,538606.00000000,542237.00000000,515015.00000000,525469.00000000,85.76610000,45018487.03230000,604
1610442000000,2021-01-12 09:00:00,ETH/NGN,541389.00000000,547564.00000000,535001.00000000,542033.00000000,43.38411000,23502672.41043000,328
1610438400000,2021-01-12 08:00:00,ETH/NGN,553197.00000000,553197.00000000,535000.00000000,537109.00000000,76.44180000,41610700.89389000,523
1610434800000,2021-01-12 07:00:00,ETH/NGN,547998.00000000,555000.00000000,541001.00000000,553486.00000000,100.06462000,54929080.65661000,525
1610431200000,2021-01-12 06:00:00,ETH/NGN,545940.00000000,556000.00000000,542998.00000000,551465.00000000,158.00475000,87085348.68447000,653
1610427600000,2021-01-12 05:00:00,ETH/NGN,530997.00000000,546788.00000000,526608.00000000,545998.00000000,64.21984000,34384321.86060000,346
1610424000000,2021-01-12 04:00:00,ETH/NGN,526268.00000000,534648.00000000,519319.00000000,528951.00000000,64.85533000,34158906.39051000,361
1610420400000,2021-01-12 03:00:00,ETH/NGN,515020.00000000,526944.00000000,513450.00000000,521270.00000000,37.62936000,19583969.30120000,187
1610416800000,2021-01-12 02:00:00,ETH/NGN,513960.00000000,519948.00000000,504795.00000000,515006.00000000,11.98281000,6155308.45889000,80
1610413200000,2021-01-12 01:00:00,ETH/NGN,518399.00000000,525000.00000000,504500.00000000,510710.00000000,22.41424000,11602296.24389000,147
1610409600000,2021-01-12 00:00:00,ETH/NGN,527198.00000000,527199.00000000,504071.00000000,518399.00000000,44.28175000,22759164.99099000,364
1610406000000,2021-01-11 23:00:00,ETH/NGN,508126.00000000,529450.00000000,508126.00000000,529423.00000000,80.77958000,42005737.14788000,516
1610402400000,2021-01-11 22:00:00,ETH/NGN,500047.00000000,518704.00000000,494003.00000000,508126.00000000,90.50131000,46118717.84728000,556
1610398800000,2021-01-11 21:00:00,ETH/NGN,494000.00000000,508008.00000000,483002.00000000,500048.00000000,94.67680000,46930510.83239000,619
1610395200000,2021-01-11 20:00:00,ETH/NGN,475844.00000000,493088.00000000,461231.00000000,491348.00000000,63.79639000,30608763.78532000,483
1610391600000,2021-01-11 19:00:00,ETH/NGN,483654.00000000,490118.00000000,454487.00000000,475840.00000000,75.98262000,36072175.95997000,569
1610388000000,2021-01-11 18:00:00,ETH/NGN,484999.00000000,496984.00000000,475027.00000000,483656.00000000,77.75686000,37887109.10866000,544
1610384400000,2021-01-11 17:00:00,ETH/NGN,464999.00000000,495189.00000000,442100.00000000,483023.00000000,228.10948000,107068864.19253000,1131
1610380800000,2021-01-11 16:00:00,ETH/NGN,473260.00000000,479194.00000000,442027.00000000,464999.00000000,159.32414000,72983274.54454000,990
1610377200000,2021-01-11 15:00:00,ETH/NGN,501850.00000000,509609.00000000,470000.00000000,475327.00000000,151.27025000,74006585.52314000,895
1610373600000,2021-01-11 14:00:00,ETH/NGN,499250.00000000,503448.00000000,462290.00000000,499905.00000000,167.57080000,82113065.85512000,1069
1610370000000,2021-01-11 13:00:00,ETH/NGN,521026.00000000,525493.00000000,499251.00000000,499251.00000000,82.55165000,42292855.06549000,995
1610366400000,2021-01-11 12:00:00,ETH/NGN,516394.00000000,533621.00000000,502640.00000000,518500.00000000,107.68262000,55891270.59520000,1012
1610362800000,2021-01-11 11:00:00,ETH/NGN,539949.00000000,539949.00000000,512954.00000000,519699.00000000,62.42252000,32841249.20042000,616
1610359200000,2021-01-11 10:00:00,ETH/NGN,543105.00000000,555000.00000000,533764.00000000,539950.00000000,89.90035000,49162192.44467000,536
1610355600000,2021-01-11 09:00:00,ETH/NGN,535001.00000000,546143.00000000,523557.00000000,546143.00000000,120.89183000,64542658.22682000,1052
1610352000000,2021-01-11 08:00:00,ETH/NGN,512198.00000000,545000.00000000,504332.00000000,537000.00000000,201.19136000,106744395.87702000,1225
1610348400000,2021-01-11 07:00:00,ETH/NGN,482676.00000000,516609.00000000,468822.00000000,512224.00000000,280.18019000,138250115.01398000,1688
1610344800000,2021-01-11 06:00:00,ETH/NGN,523562.00000000,525993.00000000,477478.00000000,485939.00000000,186.57878000,94481530.84006000,1591
1610341200000,2021-01-11 05:00:00,ETH/NGN,538038.00000000,546000.00000000,517429.00000000,526391.00000000,128.43597000,68691915.31706000,1162
1610337600000,2021-01-11 04:00:00,ETH/NGN,530748.00000000,548743.00000000,501526.00000000,538796.00000000,172.20672000,91064686.74954000,1474
1610334000000,2021-01-11 03:00:00,ETH/NGN,574703.00000000,579132.00000000,492061.00000000,533620.00000000,217.23585000,115752430.95409000,1915
1610330400000,2021-01-11 02:00:00,ETH/NGN,585086.00000000,586086.00000000,565975.00000000,574703.00000000,37.99137000,21786637.12425000,458
1610326800000,2021-01-11 01:00:00,ETH/NGN,586934.00000000,595149.00000000,573627.00000000,584091.00000000,61.83837000,36085824.61028000,444
1610323200000,2021-01-11 00:00:00,ETH/NGN,605250.00000000,605250.00000000,585000.00000000,586924.00000000,73.37906000,43801942.32382000,523
1610319600000,2021-01-10 23:00:00,ETH/NGN,613527.00000000,616731.00000000,605294.00000000,608486.00000000,119.57272000,72937180.24595000,601
1610316000000,2021-01-10 22:00:00,ETH/NGN,612000.00000000,620912.00000000,609000.00000000,613528.00000000,199.68879000,122536446.45010000,689
1610312400000,2021-01-10 21:00:00,ETH/NGN,607352.00000000,616803.00000000,603624.00000000,609520.00000000,74.31828000,45320652.76029000,598
1610308800000,2021-01-10 20:00:00,ETH/NGN,609526.00000000,613700.00000000,560036.00000000,604243.00000000,322.45269000,192110228.36189000,1587
1610305200000,2021-01-10 19:00:00,ETH/NGN,616304.00000000,624999.00000000,606241.00000000,606480.00000000,51.80248000,31852472.08176000,543
1610301600000,2021-01-10 18:00:00,ETH/NGN,630000.00000000,633018.00000000,614592.00000000,616334.00000000,53.97902000,33580886.02063000,537
1610298000000,2021-01-10 17:00:00,ETH/NGN,627279.00000000,629999.00000000,605001.00000000,629791.00000000,152.90397000,94112432.88243000,1074
1610294400000,2021-01-10 16:00:00,ETH/NGN,631734.00000000,639807.00000000,627280.00000000,627280.00000000,45.30133000,28704331.61572000,447
1610290800000,2021-01-10 15:00:00,ETH/NGN,625360.00000000,633907.00000000,620000.00000000,628495.00000000,41.31470000,25901609.25227000,491
1610287200000,2021-01-10 14:00:00,ETH/NGN,631573.00000000,634989.00000000,623015.00000000,628499.00000000,25.50323000,16019974.99675000,370
1610283600000,2021-01-10 13:00:00,ETH/NGN,624079.00000000,639999.00000000,624079.00000000,633799.00000000,57.70414000,36585556.75160000,540
1610280000000,2021-01-10 12:00:00,ETH/NGN,613429.00000000,628349.00000000,601128.00000000,627014.00000000,95.22944000,58998733.30395000,703
1610276400000,2021-01-10 11:00:00,ETH/NGN,638203.00000000,638204.00000000,613357.00000000,615796.00000000,136.94797000,85492399.45564000,1044
1610272800000,2021-01-10 10:00:00,ETH/NGN,643124.00000000,645910.00000000,625074.00000000,638202.00000000,98.33208000,62691331.25694000,747
1610269200000,2021-01-10 09:00:00,ETH/NGN,642472.00000000,648999.00000000,640001.00000000,643000.00000000,68.05782000,43778749.39613000,396
1610265600000,2021-01-10 08:00:00,ETH/NGN,646900.00000000,650000.00000000,637148.00000000,642472.00000000,76.33204000,49142147.02622000,580
1610262000000,2021-01-10 07:00:00,ETH/NGN,634470.00000000,649223.00000000,634470.00000000,648999.00000000,71.71082000,45895888.70414000,727
1610258400000,2021-01-10 06:00:00,ETH/NGN,635000.00000000,638727.00000000,632651.00000000,637073.00000000,39.05964000,24859582.74909000,373
1610254800000,2021-01-10 05:00:00,ETH/NGN,635900.00000000,641518.00000000,630226.00000000,635000.00000000,77.33092000,49229471.38478000,488
1610251200000,2021-01-10 04:00:00,ETH/NGN,631572.00000000,639000.00000000,630761.00000000,638997.00000000,35.40595000,22501692.87545000,317
1610247600000,2021-01-10 03:00:00,ETH/NGN,643492.00000000,644000.00000000,628349.00000000,631572.00000000,46.04113000,29246338.06799000,407
1610244000000,2021-01-10 02:00:00,ETH/NGN,633195.00000000,643494.00000000,630493.00000000,642614.00000000,42.36141000,26971157.43659000,512
1610240400000,2021-01-10 01:00:00,ETH/NGN,622958.00000000,642000.00000000,622000.00000000,635000.00000000,98.81707000,62523493.89822000,711
1610236800000,2021-01-10 00:00:00,ETH/NGN,617500.00000000,622999.00000000,617001.00000000,622958.00000000,44.28966000,27465895.67074000,502
1610233200000,2021-01-09 23:00:00,ETH/NGN,620290.00000000,624000.00000000,613434.00000000,617500.00000000,70.54089000,43691537.04305000,693
1610229600000,2021-01-09 22:00:00,ETH/NGN,620000.00000000,629982.00000000,617300.00000000,620290.00000000,159.29709000,99170583.47857000,909
1610226000000,2021-01-09 21:00:00,ETH/NGN,612821.00000000,625983.00000000,609085.00000000,620070.00000000,205.88235000,127274674.14560000,1331
1610222400000,2021-01-09 20:00:00,ETH/NGN,593203.00000000,614448.00000000,591500.00000000,612821.00000000,169.40072000,102757061.02044000,996
1610218800000,2021-01-09 19:00:00,ETH/NGN,591505.00000000,597287.00000000,591469.00000000,595100.00000000,40.67112000,24191842.89484000,322
1610215200000,2021-01-09 18:00:00,ETH/NGN,593447.00000000,596000.00000000,591469.00000000,591505.00000000,37.63997000,22347029.57792000,324
1610211600000,2021-01-09 17:00:00,ETH/NGN,585705.00000000,594772.00000000,583779.00000000,591470.00000000,27.88303000,16506577.07276000,324
1610208000000,2021-01-09 16:00:00,ETH/NGN,595725.00000000,596999.00000000,583017.00000000,585704.00000000,57.21839000,33880651.17254000,404
1610204400000,2021-01-09 15:00:00,ETH/NGN,594176.00000000,596255.00000000,589399.00000000,593401.00000000,40.64908000,24112385.42112000,375
1610200800000,2021-01-09 14:00:00,ETH/NGN,592222.00000000,597700.00000000,591500.00000000,592993.00000000,28.54638000,16992199.02046000,293
1610197200000,2021-01-09 13:00:00,ETH/NGN,594843.00000000,597000.00000000,591500.00000000,594698.00000000,21.99716000,13078190.52513000,270
1610193600000,2021-01-09 12:00:00,ETH/NGN,594949.00000000,600000.00000000,591410.00000000,594842.00000000,35.97426000,21433143.77429000,343
1610190000000,2021-01-09 11:00:00,ETH/NGN,593768.00000000,604967.00000000,592000.00000000,592220.00000000,71.93363000,43015790.64974000,537
1610186400000,2021-01-09 10:00:00,ETH/NGN,592253.00000000,601967.00000000,588501.00000000,593768.00000000,70.46951000,41993068.60884000,532
1610182800000,2021-01-09 09:00:00,ETH/NGN,588771.00000000,594499.00000000,585500.00000000,589907.00000000,45.80871000,27019701.87164000,450
1610179200000,2021-01-09 08:00:00,ETH/NGN,587030.00000000,588774.00000000,580001.00000000,588771.00000000,72.60733000,42492610.44107000,458
1610175600000,2021-01-09 07:00:00,ETH/NGN,577723.00000000,587858.00000000,576607.00000000,587030.00000000,65.42037000,38140033.28966000,401
1610172000000,2021-01-09 06:00:00,ETH/NGN,581498.00000000,588732.00000000,577500.00000000,578000.00000000,114.76191000,66621351.28218000,596
1610168400000,2021-01-09 05:00:00,ETH/NGN,592500.00000000,594590.00000000,581498.00000000,583017.00000000,40.21021000,23682433.43961000,396
1610164800000,2021-01-09 04:00:00,ETH/NGN,592994.00000000,594590.00000000,584823.00000000,594590.00000000,34.06030000,20120710.56341000,290
1610161200000,2021-01-09 03:00:00,ETH/NGN,583419.00000000,599288.00000000,581168.00000000,594246.00000000,40.01346000,23670042.93666000,340
1610157600000,2021-01-09 02:00:00,ETH/NGN,584000.00000000,588774.00000000,574707.00000000,582658.00000000,20.05540000,11651037.76893000,242
1610154000000,2021-01-09 01:00:00,ETH/NGN,586201.00000000,588773.00000000,575000.00000000,584000.00000000,56.45886000,32827501.08965000,401
1610150400000,2021-01-09 00:00:00,ETH/NGN,594245.00000000,603026.00000000,581498.00000000,586473.00000000,86.93349000,51792875.78884000,546
1610146800000,2021-01-08 23:00:00,ETH/NGN,589000.00000000,600000.00000000,585049.00000000,594245.00000000,69.76514000,41469568.43633000,603
1610143200000,2021-01-08 22:00:00,ETH/NGN,576606.00000000,590500.00000000,565776.00000000,590500.00000000,91.41139000,52919553.00883000,624
1610139600000,2021-01-08 21:00:00,ETH/NGN,553898.00000000,580000.00000000,550543.00000000,576606.00000000,85.72210000,48695645.19343000,867
1610136000000,2021-01-08 20:00:00,ETH/NGN,570225.00000000,578112.00000000,553897.00000000,555914.00000000,83.79724000,47214382.96426000,1079
1610132400000,2021-01-08 19:00:00,ETH/NGN,573603.00000000,581897.00000000,567222.00000000,572579.00000000,50.81807000,29260052.83239000,510
1610128800000,2021-01-08 18:00:00,ETH/NGN,586834.00000000,588771.00000000,568315.00000000,572856.00000000,90.99240000,52475140.45086000,897
1610125200000,2021-01-08 17:00:00,ETH/NGN,591455.00000000,596255.00000000,584177.00000000,586833.00000000,40.47677000,23853118.47923000,563
1610121600000,2021-01-08 16:00:00,ETH/NGN,589906.00000000,602330.00000000,581341.00000000,594177.00000000,92.29967000,54935294.59339000,860
1610118000000,2021-01-08 15:00:00,ETH/NGN,606704.00000000,608500.00000000,572300.00000000,592434.00000000,169.54426000,100009340.90757000,1244
1610114400000,2021-01-08 14:00:00,ETH/NGN,607495.00000000,609079.00000000,599538.00000000,604003.00000000,97.94613000,59197490.89012000,818
1610110800000,2021-01-08 13:00:00,ETH/NGN,605494.00000000,610253.00000000,592501.00000000,605004.00000000,150.01089000,89913270.11517000,866
1610107200000,2021-01-08 12:00:00,ETH/NGN,607999.00000000,616263.00000000,596098.00000000,606502.00000000,130.04652000,79128525.38525000,1055
1610103600000,2021-01-08 11:00:00,ETH/NGN,606000.00000000,613998.00000000,602000.00000000,607999.00000000,136.32847000,82836462.66210000,1111
1610100000000,2021-01-08 10:00:00,ETH/NGN,591855.00000000,613998.00000000,589125.00000000,606000.00000000,245.52161000,148199132.43952000,1131
1610096400000,2021-01-08 09:00:00,ETH/NGN,582645.00000000,594246.00000000,576209.00000000,591855.00000000,111.74839000,65083227.42092000,610
1610092800000,2021-01-08 08:00:00,ETH/NGN,586274.00000000,588256.00000000,575088.00000000,581053.00000000,46.30633000,26891304.33023000,518
1610089200000,2021-01-08 07:00:00,ETH/NGN,570226.00000000,589835.00000000,566137.00000000,583021.00000000,73.70021000,42713290.73421000,729
1610085600000,2021-01-08 06:00:00,ETH/NGN,559901.00000000,575864.00000000,550032.00000000,572106.00000000,73.99292000,41935014.33926000,628
1610082000000,2021-01-08 05:00:00,ETH/NGN,575101.00000000,575101.00000000,557650.00000000,559901.00000000,52.24615000,29638605.88121000,705
1610078400000,2021-01-08 04:00:00,ETH/NGN,561363.00000000,576984.00000000,558440.00000000,575101.00000000,49.13998000,28034919.45872000,412
1610074800000,2021-01-08 03:00:00,ETH/NGN,546131.00000000,566566.00000000,542635.00000000,561363.00000000,73.26504000,40795497.75327000,702
1610071200000,2021-01-08 02:00:00,ETH/NGN,576209.00000000,578866.00000000,521118.00000000,546143.00000000,184.25011000,100916029.51189000,1179
1610067600000,2021-01-08 01:00:00,ETH/NGN,576500.00000000,585908.00000000,567255.00000000,578866.00000000,38.51819000,22133504.32680000,472
1610064000000,2021-01-08 00:00:00,ETH/NGN,597286.00000000,599768.00000000,576500.00000000,576500.00000000,58.67964000,34715361.72953000,572
1610060400000,2021-01-07 23:00:00,ETH/NGN,603505.00000000,603505.00000000,584276.00000000,597286.00000000,91.18723000,54080711.76553000,959
1610056800000,2021-01-07 22:00:00,ETH/NGN,606702.00000000,610515.00000000,601200.00000000,604504.00000000,46.59261000,28211009.02931000,500
1610053200000,2021-01-07 21:00:00,ETH/NGN,607494.00000000,615000.00000000,603000.00000000,606702.00000000,126.12829000,76729663.27461000,782
