https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSDTHALF,Volume USD
1605225600000.0,2020-11-13 00:00:00,CUSDTHALF/USD,5893.75,5898.0,5884.0,5890.0,0.0,0.0
1605139200000.0,2020-11-12 00:00:00,CUSDTHALF/USD,5891.25,5898.0,5882.5,5893.75,0.0,0.0
1605052800000.0,2020-11-11 00:00:00,CUSDTHALF/USD,5895.0,5898.0,5884.25,5891.25,0.0,0.0
1604966400000.0,2020-11-10 00:00:00,CUSDTHALF/USD,5897.5,5898.0,5887.0,5895.0,0.0,0.0
1604880000000.0,2020-11-09 00:00:00,CUSDTHALF/USD,5897.75,5898.0,5891.0,5897.5,0.0,0.0
1604793600000.0,2020-11-08 00:00:00,CUSDTHALF/USD,5898.0,5898.0,5891.75,5897.75,0.0,0.0
1604707200000.0,2020-11-07 00:00:00,CUSDTHALF/USD,5898.0,5899.5,5892.5,5898.0,0.0,0.0
1604620800000.0,2020-11-06 00:00:00,CUSDTHALF/USD,5898.25,5903.5,5895.0,5898.0,0.0,0.0
1604534400000.0,2020-11-05 00:00:00,CUSDTHALF/USD,5898.5,5904.75,5898.0,5898.25,0.0,0.0
1604448000000.0,2020-11-04 00:00:00,CUSDTHALF/USD,5908.5,5964.25,5898.0,5898.5,0.0033726510977367128,19.8935825
1604361600000.0,2020-11-03 00:00:00,CUSDTHALF/USD,5908.25,5936.5,5901.5,5908.5,0.0,0.0
1604275200000.0,2020-11-02 00:00:00,CUSDTHALF/USD,5908.0,5984.75,5902.0,5908.25,0.0,0.0
1604188800000.0,2020-11-01 00:00:00,CUSDTHALF/USD,5909.75,5924.25,5902.5,5908.0,0.0,0.0
1604102400000.0,2020-10-31 00:00:00,CUSDTHALF/USD,5912.5,5982.25,5904.25,5909.75,0.0,0.0
1604016000000.0,2020-10-30 00:00:00,CUSDTHALF/USD,5917.5,6218.25,5905.5,5912.5,0.0,0.0
1603929600000.0,2020-10-29 00:00:00,CUSDTHALF/USD,5919.5,5956.0,5912.0,5917.5,0.0,0.0
1603843200000.0,2020-10-28 00:00:00,CUSDTHALF/USD,5923.0,5972.0,5913.75,5919.5,0.0,0.0
1603756800000.0,2020-10-27 00:00:00,CUSDTHALF/USD,5925.75,5965.75,5917.25,5923.0,0.0,0.0
1603670400000.0,2020-10-26 00:00:00,CUSDTHALF/USD,5928.0,6005.75,5920.25,5925.75,0.0,0.0
1603584000000.0,2020-10-25 00:00:00,CUSDTHALF/USD,5927.75,5983.25,5921.25,5928.0,0.0,0.0
1603497600000.0,2020-10-24 00:00:00,CUSDTHALF/USD,5928.75,6218.25,5922.5,5927.75,0.0,0.0
1603411200000.0,2020-10-23 00:00:00,CUSDTHALF/USD,5931.5,6007.5,5923.75,5928.75,0.0,0.0
1603324800000.0,2020-10-22 00:00:00,CUSDTHALF/USD,5934.5,5995.5,5926.75,5931.5,0.0,0.0
1603238400000.0,2020-10-21 00:00:00,CUSDTHALF/USD,5933.75,5989.25,5928.0,5934.5,0.0,0.0
1603152000000.0,2020-10-20 00:00:00,CUSDTHALF/USD,5933.75,5984.25,5928.0,5933.75,0.0,0.0
1603065600000.0,2020-10-19 00:00:00,CUSDTHALF/USD,5936.75,5968.75,5928.5,5933.75,0.0,0.0
1602979200000.0,2020-10-18 00:00:00,CUSDTHALF/USD,5939.25,5960.25,5932.0,5936.75,0.0,0.0
1602892800000.0,2020-10-17 00:00:00,CUSDTHALF/USD,5940.75,5999.75,5935.25,5939.25,0.0,0.0
1602806400000.0,2020-10-16 00:00:00,CUSDTHALF/USD,5941.0,5985.5,5934.0,5940.75,0.0,0.0
1602720000000.0,2020-10-15 00:00:00,CUSDTHALF/USD,5940.75,5998.5,5932.5,5941.0,0.0,0.0
1602633600000.0,2020-10-14 00:00:00,CUSDTHALF/USD,5940.25,6015.75,5939.25,5940.75,0.0,0.0
1602547200000.0,2020-10-13 00:00:00,CUSDTHALF/USD,5940.75,5947.25,5939.0,5940.25,0.0,0.0
1602460800000.0,2020-10-12 00:00:00,CUSDTHALF/USD,5940.5,6002.5,5938.25,5940.75,0.0,0.0
1602374400000.0,2020-10-11 00:00:00,CUSDTHALF/USD,5941.5,6032.25,5939.25,5940.5,0.0,0.0
1602288000000.0,2020-10-10 00:00:00,CUSDTHALF/USD,5942.75,5989.25,5936.5,5941.5,0.0,0.0
1602201600000.0,2020-10-09 00:00:00,CUSDTHALF/USD,5942.75,6014.25,5937.75,5942.75,0.0,0.0
1602115200000.0,2020-10-08 00:00:00,CUSDTHALF/USD,5943.75,6002.5,5941.75,5942.75,0.0,0.0
1602028800000.0,2020-10-07 00:00:00,CUSDTHALF/USD,5945.25,5976.75,5938.5,5943.75,0.0,0.0
1601942400000.0,2020-10-06 00:00:00,CUSDTHALF/USD,5945.75,6025.0,5938.25,5945.25,0.0,0.0
1601856000000.0,2020-10-05 00:00:00,CUSDTHALF/USD,5948.0,6006.5,5938.75,5945.75,0.0,0.0
1601769600000.0,2020-10-04 00:00:00,CUSDTHALF/USD,5950.75,6029.0,5943.0,5948.0,0.0,0.0
1601683200000.0,2020-10-03 00:00:00,CUSDTHALF/USD,5950.75,6146.5,5944.25,5950.75,0.0,0.0
1601596800000.0,2020-10-02 00:00:00,CUSDTHALF/USD,5950.25,6006.25,5942.5,5950.75,0.0,0.0
1601510400000.0,2020-10-01 00:00:00,CUSDTHALF/USD,5955.75,6060.25,5945.25,5950.25,0.0,0.0
1601424000000.0,2020-09-30 00:00:00,CUSDTHALF/USD,5954.75,6005.75,5953.0,5955.75,0.0,0.0
1601337600000.0,2020-09-29 00:00:00,CUSDTHALF/USD,5954.5,6089.5,5948.5,5954.75,0.0,0.0
1601251200000.0,2020-09-28 00:00:00,CUSDTHALF/USD,5955.25,6033.5,5949.0,5954.5,0.0,0.0
1601164800000.0,2020-09-27 00:00:00,CUSDTHALF/USD,5956.25,6033.5,5954.25,5955.25,0.0,0.0
1601078400000.0,2020-09-26 00:00:00,CUSDTHALF/USD,5956.75,6107.5,5951.25,5956.25,0.0,0.0
1600992000000.0,2020-09-25 00:00:00,CUSDTHALF/USD,5977.75,6218.25,5937.5,5956.75,0.0,0.0
1600905600000.0,2020-09-24 00:00:00,CUSDTHALF/USD,5974.5,6030.0,5968.5,5977.75,0.0,0.0
1600819200000.0,2020-09-23 00:00:00,CUSDTHALF/USD,5977.5,6028.75,5971.25,5974.5,0.0,0.0
1600732800000.0,2020-09-22 00:00:00,CUSDTHALF/USD,5982.75,6040.5,5977.5,5977.5,0.0,0.0
1600646400000.0,2020-09-21 00:00:00,CUSDTHALF/USD,5987.25,6019.0,5977.5,5982.75,0.0,0.0
1600560000000.0,2020-09-20 00:00:00,CUSDTHALF/USD,5991.75,6047.75,5983.0,5987.25,0.0,0.0
1600473600000.0,2020-09-19 00:00:00,CUSDTHALF/USD,5996.0,6066.5,5986.25,5991.75,0.0,0.0
1600387200000.0,2020-09-18 00:00:00,CUSDTHALF/USD,6001.0,6095.75,5991.5,5996.0,0.0,0.0
1600300800000.0,2020-09-17 00:00:00,CUSDTHALF/USD,6005.75,6065.25,6001.0,6001.0,0.0,0.0
1600214400000.0,2020-09-16 00:00:00,CUSDTHALF/USD,6010.75,6084.0,6003.75,6005.75,0.0,0.0
1600128000000.0,2020-09-15 00:00:00,CUSDTHALF/USD,6017.0,6035.25,6006.5,6010.75,0.0,0.0
1600041600000.0,2020-09-14 00:00:00,CUSDTHALF/USD,6020.5,6036.5,6011.25,6017.0,0.0,0.0
1599955200000.0,2020-09-13 00:00:00,CUSDTHALF/USD,6024.75,6054.0,6016.75,6020.5,0.0,0.0
1599868800000.0,2020-09-12 00:00:00,CUSDTHALF/USD,6027.5,6054.75,6020.0,6024.75,0.0,0.0
1599782400000.0,2020-09-11 00:00:00,CUSDTHALF/USD,6028.75,6072.25,6022.0,6027.5,0.0,0.0
1599696000000.0,2020-09-10 00:00:00,CUSDTHALF/USD,6031.5,6069.25,6024.5,6028.75,0.0,0.0
1599609600000.0,2020-09-09 00:00:00,CUSDTHALF/USD,6033.0,6071.0,6026.5,6031.5,0.0,0.0
1599523200000.0,2020-09-08 00:00:00,CUSDTHALF/USD,6034.0,6097.0,6028.75,6033.0,0.0,0.0
1599436800000.0,2020-09-07 00:00:00,CUSDTHALF/USD,6036.0,6218.25,6028.5,6034.0,0.0,0.0
1599350400000.0,2020-09-06 00:00:00,CUSDTHALF/USD,6039.75,6075.5,6031.25,6036.0,0.0,0.0
1599264000000.0,2020-09-05 00:00:00,CUSDTHALF/USD,6043.25,6096.5,6037.0,6039.75,0.0,0.0
1599177600000.0,2020-09-04 00:00:00,CUSDTHALF/USD,6047.75,6095.75,6043.25,6043.25,0.0,0.0
1599091200000.0,2020-09-03 00:00:00,CUSDTHALF/USD,6047.25,6151.25,6045.25,6047.75,0.0,0.0
1599004800000.0,2020-09-02 00:00:00,CUSDTHALF/USD,6049.25,6086.5,6044.5,6047.25,0.0,0.0
1598918400000.0,2020-09-01 00:00:00,CUSDTHALF/USD,6051.25,6090.0,6049.0,6049.25,0.0,0.0
1598832000000.0,2020-08-31 00:00:00,CUSDTHALF/USD,6054.0,6106.75,6049.5,6051.25,0.0,0.0
1598745600000.0,2020-08-30 00:00:00,CUSDTHALF/USD,6055.75,6131.5,6052.5,6054.0,0.0,0.0
1598659200000.0,2020-08-29 00:00:00,CUSDTHALF/USD,6059.25,6095.0,6055.25,6055.75,0.0,0.0
1598572800000.0,2020-08-28 00:00:00,CUSDTHALF/USD,6060.75,6110.0,6058.75,6059.25,0.0,0.0
1598486400000.0,2020-08-27 00:00:00,CUSDTHALF/USD,6062.5,6097.75,6057.5,6060.75,0.0,0.0
1598400000000.0,2020-08-26 00:00:00,CUSDTHALF/USD,6066.75,6102.5,6062.5,6062.5,0.0,0.0
1598313600000.0,2020-08-25 00:00:00,CUSDTHALF/USD,6068.5,6086.5,6066.0,6066.75,0.0,0.0
1598227200000.0,2020-08-24 00:00:00,CUSDTHALF/USD,6075.25,6153.5,6065.5,6068.5,0.0,0.0
1598140800000.0,2020-08-23 00:00:00,CUSDTHALF/USD,6079.0,6094.25,6073.5,6075.25,0.0,0.0
1598054400000.0,2020-08-22 00:00:00,CUSDTHALF/USD,6082.25,6104.5,6077.0,6079.0,0.0,0.0
1597968000000.0,2020-08-21 00:00:00,CUSDTHALF/USD,6084.0,6218.25,6076.25,6082.25,0.0,0.0
1597881600000.0,2020-08-20 00:00:00,CUSDTHALF/USD,6084.0,6132.0,6077.25,6084.0,0.0,0.0
1597795200000.0,2020-08-19 00:00:00,CUSDTHALF/USD,6083.25,6126.25,6075.0,6084.0,0.0,0.0
1597708800000.0,2020-08-18 00:00:00,CUSDTHALF/USD,6084.25,6133.75,6078.25,6083.25,0.0,0.0
1597622400000.0,2020-08-17 00:00:00,CUSDTHALF/USD,6086.25,6218.25,6078.75,6084.25,0.0,0.0
1597536000000.0,2020-08-16 00:00:00,CUSDTHALF/USD,6089.25,6164.25,6080.25,6086.25,0.0,0.0
1597449600000.0,2020-08-15 00:00:00,CUSDTHALF/USD,6092.0,6218.25,6083.0,6089.25,0.0,0.0
1597363200000.0,2020-08-14 00:00:00,CUSDTHALF/USD,6089.5,6218.25,6084.25,6092.0,0.0,0.0
1597276800000.0,2020-08-13 00:00:00,CUSDTHALF/USD,6090.75,6129.5,6083.0,6089.5,0.0,0.0
1597190400000.0,2020-08-12 00:00:00,CUSDTHALF/USD,6093.0,6155.75,6084.5,6090.75,0.0,0.0
1597104000000.0,2020-08-11 00:00:00,CUSDTHALF/USD,6098.75,6143.5,6087.0,6093.0,0.0,0.0
1597017600000.0,2020-08-10 00:00:00,CUSDTHALF/USD,6099.5,6143.75,6092.0,6098.75,0.0,0.0
1596931200000.0,2020-08-09 00:00:00,CUSDTHALF/USD,6102.0,6133.0,6094.5,6099.5,0.0,0.0
1596844800000.0,2020-08-08 00:00:00,CUSDTHALF/USD,6101.0,6125.25,6095.5,6102.0,0.0,0.0
1596758400000.0,2020-08-07 00:00:00,CUSDTHALF/USD,6103.0,6129.25,6095.75,6101.0,0.0,0.0
1596672000000.0,2020-08-06 00:00:00,CUSDTHALF/USD,6106.25,6126.75,6097.5,6103.0,0.0,0.0
1596585600000.0,2020-08-05 00:00:00,CUSDTHALF/USD,6105.0,6164.75,6097.75,6106.25,0.0,0.0
1596499200000.0,2020-08-04 00:00:00,CUSDTHALF/USD,6107.75,6152.25,6105.0,6105.0,0.0,0.0
1596412800000.0,2020-08-03 00:00:00,CUSDTHALF/USD,6109.75,6155.75,6100.25,6107.75,0.0,0.0
1596326400000.0,2020-08-02 00:00:00,CUSDTHALF/USD,6113.75,6218.25,6101.5,6109.75,0.0,0.0
1596240000000.0,2020-08-01 00:00:00,CUSDTHALF/USD,6115.25,6218.25,6098.25,6113.75,0.0,0.0
1596153600000.0,2020-07-31 00:00:00,CUSDTHALF/USD,6116.0,6165.25,6107.75,6115.25,0.0,0.0
1596067200000.0,2020-07-30 00:00:00,CUSDTHALF/USD,6119.5,6174.75,6108.25,6116.0,0.0,0.0
1595980800000.0,2020-07-29 00:00:00,CUSDTHALF/USD,6120.5,6187.5,6118.0,6119.5,0.0,0.0
1595894400000.0,2020-07-28 00:00:00,CUSDTHALF/USD,6126.5,6191.75,6115.0,6120.5,0.0,0.0
1595808000000.0,2020-07-27 00:00:00,CUSDTHALF/USD,6122.25,6183.5,6115.75,6126.5,0.0,0.0
1595721600000.0,2020-07-26 00:00:00,CUSDTHALF/USD,6123.5,6173.75,6116.5,6122.25,0.0,0.0
1595635200000.0,2020-07-25 00:00:00,CUSDTHALF/USD,6123.25,6163.25,6120.75,6123.5,0.0,0.0
1595548800000.0,2020-07-24 00:00:00,CUSDTHALF/USD,6125.0,6211.5,6118.5,6123.25,0.0,0.0
1595462400000.0,2020-07-23 00:00:00,CUSDTHALF/USD,6128.0,6194.5,6119.0,6125.0,0.0,0.0
1595376000000.0,2020-07-22 00:00:00,CUSDTHALF/USD,6128.5,6170.0,6125.0,6128.0,0.0,0.0
1595289600000.0,2020-07-21 00:00:00,CUSDTHALF/USD,6129.0,6176.75,6122.0,6128.5,0.0,0.0
1595203200000.0,2020-07-20 00:00:00,CUSDTHALF/USD,6130.5,6190.25,6122.25,6129.0,0.0,0.0
1595116800000.0,2020-07-19 00:00:00,CUSDTHALF/USD,6132.25,6183.5,6124.0,6130.5,0.0,0.0
1595030400000.0,2020-07-18 00:00:00,CUSDTHALF/USD,6134.0,6218.25,6127.5,6132.25,0.0,0.0
1594944000000.0,2020-07-17 00:00:00,CUSDTHALF/USD,6132.25,6332.75,6127.25,6134.0,0.0,0.0
1594857600000.0,2020-07-16 00:00:00,CUSDTHALF/USD,6132.5,6182.25,6128.0,6132.25,0.0,0.0
1594771200000.0,2020-07-15 00:00:00,CUSDTHALF/USD,6134.75,6218.25,6127.0,6132.5,0.0,0.0
1594684800000.0,2020-07-14 00:00:00,CUSDTHALF/USD,6130.25,6218.25,6122.0,6134.75,0.0,0.0
1594598400000.0,2020-07-13 00:00:00,CUSDTHALF/USD,6130.0,6191.75,6123.5,6130.25,0.0,0.0
1594512000000.0,2020-07-12 00:00:00,CUSDTHALF/USD,6129.0,6195.5,6122.75,6130.0,0.0,0.0
1594425600000.0,2020-07-11 00:00:00,CUSDTHALF/USD,6128.25,6201.0,6122.5,6129.0,0.0,0.0
1594339200000.0,2020-07-10 00:00:00,CUSDTHALF/USD,6128.0,6202.75,6120.5,6128.25,0.0,0.0
1594252800000.0,2020-07-09 00:00:00,CUSDTHALF/USD,6127.25,6190.25,6120.5,6128.0,0.0,0.0
1594166400000.0,2020-07-08 00:00:00,CUSDTHALF/USD,6125.5,6177.75,6124.0,6127.25,0.0,0.0
1594080000000.0,2020-07-07 00:00:00,CUSDTHALF/USD,6124.25,6176.25,6117.75,6125.5,0.0,0.0
1593993600000.0,2020-07-06 00:00:00,CUSDTHALF/USD,6122.0,6184.25,6117.25,6124.25,0.0,0.0
1593907200000.0,2020-07-05 00:00:00,CUSDTHALF/USD,6116.0,6173.75,6104.5,6122.0,0.0,0.0
1593820800000.0,2020-07-04 00:00:00,CUSDTHALF/USD,6218.0,6736.5,6107.5,6116.0,0.0,0.0
1593734400000.0,2020-07-03 00:00:00,CUSDTHALF/USD,6218.25,6218.25,6212.5,6218.0,0.0,0.0
1593648000000.0,2020-07-02 00:00:00,CUSDTHALF/USD,6218.25,6218.75,6218.25,6218.25,0.0,0.0
1593561600000.0,2020-07-01 00:00:00,CUSDTHALF/USD,6225.75,6228.0,6210.125,6218.25,0.04209443452739919,261.7537175
1593475200000.0,2020-06-30 00:00:00,CUSDTHALF/USD,6232.125,6264.625,6221.125,6225.75,0.0,0.0
1593388800000.0,2020-06-29 00:00:00,CUSDTHALF/USD,6236.875,6240.75,6229.0,6232.125,0.0,0.0
1593302400000.0,2020-06-28 00:00:00,CUSDTHALF/USD,6239.375,6244.5,6212.375,6236.875,0.0,0.0
1593216000000.0,2020-06-27 00:00:00,CUSDTHALF/USD,6245.375,6249.75,6231.25,6239.375,0.0,0.0
1593129600000.0,2020-06-26 00:00:00,CUSDTHALF/USD,6245.875,6252.125,6231.0,6245.375,0.0,0.0
1593043200000.0,2020-06-25 00:00:00,CUSDTHALF/USD,6247.5,6252.0,6214.75,6245.875,0.0,0.0
1592956800000.0,2020-06-24 00:00:00,CUSDTHALF/USD,6249.75,6251.75,6217.125,6247.5,0.0,0.0
1592870400000.0,2020-06-23 00:00:00,CUSDTHALF/USD,6251.0,6253.5,6241.125,6249.75,0.0,0.0
1592784000000.0,2020-06-22 00:00:00,CUSDTHALF/USD,6250.25,6265.25,6230.625,6251.0,0.0,0.0
1592697600000.0,2020-06-21 00:00:00,CUSDTHALF/USD,6251.625,6272.375,6226.125,6250.25,0.0,0.0
1592611200000.0,2020-06-20 00:00:00,CUSDTHALF/USD,6248.375,6277.375,6217.125,6251.625,0.0,0.0
1592524800000.0,2020-06-19 00:00:00,CUSDTHALF/USD,6202.75,6270.375,6172.25,6248.375,0.0,0.0
