https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AUSD,Volume USDT
1654711200,2022-06-08 18:00:00,AUSD/USDT,1.0108,1.0113,1.0106,1.011,9197.9226,9300.39385042
1654707600,2022-06-08 17:00:00,AUSD/USDT,1.0112,1.015,1.0109,1.0109,58.3075,59.02194924
1654704000,2022-06-08 16:00:00,AUSD/USDT,1.0108,1.015,1.0107,1.011,4226.4236,4272.64680862
1654700400,2022-06-08 15:00:00,AUSD/USDT,1.0108,1.0108,1.0108,1.0108,2943.7295,2975.5217786
1654696800,2022-06-08 14:00:00,AUSD/USDT,1.011,1.011,1.0107,1.0107,2965.3926,2997.71440425
1654693200,2022-06-08 13:00:00,AUSD/USDT,1.0112,1.0112,1.0112,1.0112,0,0
1654689600,2022-06-08 12:00:00,AUSD/USDT,1.0121,1.0121,1.011,1.0112,11638.3987,11771.00602413
1654686000,2022-06-08 11:00:00,AUSD/USDT,1.0153,1.0155,1.0126,1.0126,648.73254364,658.177502049618
1654682400,2022-06-08 10:00:00,AUSD/USDT,1.0153,1.0155,1.0116,1.0116,9226.0875,9361.55388471
1654678800,2022-06-08 09:00:00,AUSD/USDT,1.0157,1.0157,1.0111,1.0118,2221.53778774,2247.16316046997
1654675200,2022-06-08 08:00:00,AUSD/USDT,1.0158,1.0158,1.0157,1.0157,49.308,50.08467144
1654671600,2022-06-08 07:00:00,AUSD/USDT,1.0112,1.0158,1.0112,1.0154,4159.86992428,4211.333648031211
1654668000,2022-06-08 06:00:00,AUSD/USDT,1.0149,1.0158,1.0111,1.0111,14.0382,14.20237042
1654664400,2022-06-08 05:00:00,AUSD/USDT,1.0158,1.0158,1.0158,1.0158,368.18271313,373.999999997454
1654660800,2022-06-08 04:00:00,AUSD/USDT,1.011,1.011,1.011,1.011,0,0
1654657200,2022-06-08 03:00:00,AUSD/USDT,1.0155,1.0156,1.011,1.011,13822.03224541,13981.665454748396
1654653600,2022-06-08 02:00:00,AUSD/USDT,1.0156,1.0156,1.0126,1.0126,423.19532032,429.730477856992
1654650000,2022-06-08 01:00:00,AUSD/USDT,1.0129,1.0142,1.0121,1.0121,3231.7468,3275.08996685
1654646400,2022-06-08 00:00:00,AUSD/USDT,1.0139,1.0169,1.0129,1.0129,135.506,137.4454306
1654642800,2022-06-07 23:00:00,AUSD/USDT,1.0168,1.0169,1.0125,1.0147,151.4076,153.59910841
1654639200,2022-06-07 22:00:00,AUSD/USDT,1.0158,1.0168,1.0124,1.0139,1698.24136656,1726.117878498208
1654635600,2022-06-07 21:00:00,AUSD/USDT,1.0132,1.0132,1.0132,1.0132,37,37.4884
1654632000,2022-06-07 20:00:00,AUSD/USDT,1.0159,1.0159,1.0142,1.0142,9.3942,9.53558271
1654628400,2022-06-07 19:00:00,AUSD/USDT,1.0153,1.0159,1.015,1.0159,1724.31213776,1751.128836791846
1654624800,2022-06-07 18:00:00,AUSD/USDT,1.0156,1.0159,1.0123,1.0123,824.67650915,837.49561244249
1654621200,2022-06-07 17:00:00,AUSD/USDT,1.0153,1.0159,1.0153,1.0157,776.00237455,788.099999972436
1654617600,2022-06-07 16:00:00,AUSD/USDT,1.0112,1.0157,1.0112,1.0157,1915.52352072,1937.44719998928
1654614000,2022-06-07 15:00:00,AUSD/USDT,1.0113,1.0114,1.0113,1.0113,5954.2981,6021.87274701
1654610400,2022-06-07 14:00:00,AUSD/USDT,1.0121,1.0121,1.0111,1.0111,5129.9145,5190.49325856
1654606800,2022-06-07 13:00:00,AUSD/USDT,1.0129,1.0129,1.0129,1.0129,0,0
1654603200,2022-06-07 12:00:00,AUSD/USDT,1.0121,1.0129,1.0121,1.0129,353.0524,357.32528796
1654599600,2022-06-07 11:00:00,AUSD/USDT,1.0121,1.0122,1.0121,1.0121,11749.6845,11892.20074586
1654596000,2022-06-07 10:00:00,AUSD/USDT,1.0122,1.0122,1.0121,1.0121,2958,2993.79190232
1654592400,2022-06-07 09:00:00,AUSD/USDT,1.0129,1.0129,1.0121,1.0121,49.09872642,49.693703430818
1654588800,2022-06-07 08:00:00,AUSD/USDT,1.0121,1.0122,1.0121,1.0121,7642.1367,7734.60660269
1654585200,2022-06-07 07:00:00,AUSD/USDT,1.0121,1.0121,1.0121,1.0121,1524.0722,1542.51347362
1654581600,2022-06-07 06:00:00,AUSD/USDT,1.0121,1.0121,1.0121,1.0121,0,0
1654578000,2022-06-07 05:00:00,AUSD/USDT,1.0121,1.0121,1.0121,1.0121,215.1773,217.78094533
1654574400,2022-06-07 04:00:00,AUSD/USDT,1.0121,1.017,1.0121,1.0121,3013.4376,3050.11296764
1654570800,2022-06-07 03:00:00,AUSD/USDT,1.0121,1.0121,1.0121,1.0121,0.1676,0.16962796
1654567200,2022-06-07 02:00:00,AUSD/USDT,1.0121,1.0122,1.0121,1.0121,13314.4676,13475.57267741
1654563600,2022-06-07 01:00:00,AUSD/USDT,1.0121,1.0121,1.0121,1.0121,7239.7024,7327.30279904
1654560000,2022-06-07 00:00:00,AUSD/USDT,1.0123,1.0123,1.0121,1.0121,14821.0146,15000.34969133
1654556400,2022-06-06 23:00:00,AUSD/USDT,1.0165,1.0165,1.0165,1.0165,0,0
1654552800,2022-06-06 22:00:00,AUSD/USDT,1.016,1.017,1.0158,1.0165,5.882,5.9798142
1654549200,2022-06-06 21:00:00,AUSD/USDT,1.0121,1.0121,1.0121,1.0121,0,0
1654545600,2022-06-06 20:00:00,AUSD/USDT,1.0122,1.0122,1.0121,1.0121,3096.0791,3133.54264389
1654542000,2022-06-06 19:00:00,AUSD/USDT,1.0152,1.017,1.0121,1.0121,52.255,53.00350643
1654538400,2022-06-06 18:00:00,AUSD/USDT,1.015,1.015,1.0122,1.0122,8.0234,8.13448076
1654534800,2022-06-06 17:00:00,AUSD/USDT,1.0122,1.0168,1.0121,1.0168,3010.7734,3047.23043347
1654531200,2022-06-06 16:00:00,AUSD/USDT,1.0122,1.0168,1.0121,1.0121,4373.2168,4426.39893047
1654527600,2022-06-06 15:00:00,AUSD/USDT,1.0175,1.0187,1.0121,1.0121,11265.9383,11406.52632033
1654524000,2022-06-06 14:00:00,AUSD/USDT,1.0175,1.0175,1.0175,1.0175,133.7369,136.07729575
1654520400,2022-06-06 13:00:00,AUSD/USDT,1.0158,1.017,1.0155,1.0158,1060.6615,1077.7952955
1654516800,2022-06-06 12:00:00,AUSD/USDT,1.0156,1.0156,1.0156,1.0156,0,0
1654513200,2022-06-06 11:00:00,AUSD/USDT,1.018,1.018,1.0149,1.0156,838.451,851.63105867
1654509600,2022-06-06 10:00:00,AUSD/USDT,1.0187,1.0187,1.0187,1.0187,0,0
1654506000,2022-06-06 09:00:00,AUSD/USDT,1.0142,1.0187,1.0142,1.0187,150.2727,152.69404764
1654502400,2022-06-06 08:00:00,AUSD/USDT,1.0189,1.019,1.0189,1.019,162.6893,165.76939926
1654498800,2022-06-06 07:00:00,AUSD/USDT,1.019,1.019,1.019,1.019,970.05174455,988.48272769645
1654495200,2022-06-06 06:00:00,AUSD/USDT,1.0152,1.0185,1.0152,1.0185,1128.73988179,1149.444623009262
1654491600,2022-06-06 05:00:00,AUSD/USDT,1.0135,1.0135,1.0135,1.0135,334,338.509
1654488000,2022-06-06 04:00:00,AUSD/USDT,1.0143,1.0143,1.0143,1.0143,0,0
1654484400,2022-06-06 03:00:00,AUSD/USDT,1.0143,1.0143,1.0143,1.0143,0,0
1654480800,2022-06-06 02:00:00,AUSD/USDT,1.0184,1.0184,1.0143,1.0143,1021.4046,1040.12464464
1654477200,2022-06-06 01:00:00,AUSD/USDT,1.015,1.0185,1.0148,1.0185,8086.58563461,8217.627330225819
1654473600,2022-06-06 00:00:00,AUSD/USDT,1.0114,1.0114,1.0114,1.0114,89.5136,90.53405504
1654470000,2022-06-05 23:00:00,AUSD/USDT,1.0157,1.0157,1.0157,1.0157,0,0
1654466400,2022-06-05 22:00:00,AUSD/USDT,1.0157,1.0157,1.0157,1.0157,79.498,80.7461186
1654462800,2022-06-05 21:00:00,AUSD/USDT,1.0124,1.0124,1.0113,1.0113,3022,3057.36837392
1654459200,2022-06-05 20:00:00,AUSD/USDT,1.0153,1.0153,1.0153,1.0153,104.62188515,106.222599992795
1654455600,2022-06-05 19:00:00,AUSD/USDT,1.0125,1.0154,1.0121,1.0121,121.1068,122.86232044
1654452000,2022-06-05 18:00:00,AUSD/USDT,1.0154,1.0154,1.0127,1.0127,37.491019,38.0177678426
1654448400,2022-06-05 17:00:00,AUSD/USDT,1.0157,1.0157,1.0157,1.0157,0,0
1654444800,2022-06-05 16:00:00,AUSD/USDT,1.0159,1.0159,1.0148,1.0157,1399.55719921,1421.519999919734
1654441200,2022-06-05 15:00:00,AUSD/USDT,1.0157,1.0157,1.0157,1.0157,196.51540809,199.600699997013
1654437600,2022-06-05 14:00:00,AUSD/USDT,1.0115,1.0115,1.0114,1.0115,3218.47,3255.47131947
1654434000,2022-06-05 13:00:00,AUSD/USDT,1.0116,1.0128,1.0114,1.0114,6434.5828,6508.65414764
1654430400,2022-06-05 12:00:00,AUSD/USDT,1.0128,1.0128,1.0128,1.0128,311.01895734,314.999999993952
1654426800,2022-06-05 11:00:00,AUSD/USDT,1.0118,1.0119,1.0117,1.0118,520.07,526.19954563
1654423200,2022-06-05 10:00:00,AUSD/USDT,1.0118,1.0118,1.0116,1.0116,49.2868,49.86254806
1654419600,2022-06-05 09:00:00,AUSD/USDT,1.0136,1.0136,1.0115,1.0115,8651.8355,8758.06207465
1654416000,2022-06-05 08:00:00,AUSD/USDT,1.0149,1.0149,1.0131,1.0131,2999.11265184,3043.761083952416
1654412400,2022-06-05 07:00:00,AUSD/USDT,1.0132,1.0132,1.0131,1.0131,10,10.13137303
1654408800,2022-06-05 06:00:00,AUSD/USDT,1.0141,1.0141,1.0141,1.0141,828,839.6748
1654405200,2022-06-05 05:00:00,AUSD/USDT,1.0135,1.0135,1.0135,1.0135,0,0
1654401600,2022-06-05 04:00:00,AUSD/USDT,1.0172,1.0172,1.0135,1.0135,1135.03,1154.07464792
1654398000,2022-06-05 03:00:00,AUSD/USDT,1.0188,1.0189,1.0188,1.0188,209.95229334,213.899999991861
1654394400,2022-06-05 02:00:00,AUSD/USDT,1.0162,1.018,1.015,1.018,3137.66788245,3187.159999949532
1654390800,2022-06-05 01:00:00,AUSD/USDT,1.017,1.0181,1.0126,1.0126,2569.8429,2607.74237306
1654387200,2022-06-05 00:00:00,AUSD/USDT,1.0166,1.019,1.0162,1.0164,2199.82853676,2239.42610970006
1654383600,2022-06-04 23:00:00,AUSD/USDT,1.0159,1.0169,1.0123,1.0123,1726.48169009,1752.753987292521
1654380000,2022-06-04 22:00:00,AUSD/USDT,1.0122,1.0158,1.0122,1.0158,1037.0849,1053.30661308
1654376400,2022-06-04 21:00:00,AUSD/USDT,1.0154,1.0154,1.0154,1.0154,628.3435099,638.01999995246
1654372800,2022-06-04 20:00:00,AUSD/USDT,1.0154,1.0154,1.0154,1.0154,467.25428402,474.449999993908
1654369200,2022-06-04 19:00:00,AUSD/USDT,1.0159,1.0159,1.0121,1.0156,130.8968,132.7806228
1654365600,2022-06-04 18:00:00,AUSD/USDT,1.0121,1.0121,1.0121,1.0121,0,0
1654362000,2022-06-04 17:00:00,AUSD/USDT,1.0122,1.0122,1.0121,1.0121,325.4869,329.42764018
1654358400,2022-06-04 16:00:00,AUSD/USDT,1.0166,1.0166,1.0166,1.0166,23.4869,23.87678254
1654354800,2022-06-04 15:00:00,AUSD/USDT,1.0126,1.0126,1.0121,1.0121,16815.7381,17020.36265219
1654351200,2022-06-04 14:00:00,AUSD/USDT,1.0125,1.0166,1.0125,1.0166,178.79394428,181.033994995048
1654347600,2022-06-04 13:00:00,AUSD/USDT,1.0125,1.0125,1.0124,1.0124,2912.1019,2948.22843498
1654344000,2022-06-04 12:00:00,AUSD/USDT,1.0126,1.0126,1.0124,1.0125,7658.3197,7754.0448662
1654340400,2022-06-04 11:00:00,AUSD/USDT,1.0137,1.0137,1.0126,1.0126,5274.2689,5340.8121071
1654336800,2022-06-04 10:00:00,AUSD/USDT,1.0187,1.0187,1.0187,1.0187,0,0
1654333200,2022-06-04 09:00:00,AUSD/USDT,1.017,1.0187,1.017,1.0187,177.54368994,180.838599991878
1654329600,2022-06-04 08:00:00,AUSD/USDT,1.0126,1.0126,1.0126,1.0126,0,0
1654326000,2022-06-04 07:00:00,AUSD/USDT,1.0126,1.0126,1.0126,1.0126,0,0
1654322400,2022-06-04 06:00:00,AUSD/USDT,1.0126,1.0126,1.0126,1.0126,0,0
1654318800,2022-06-04 05:00:00,AUSD/USDT,1.0126,1.0126,1.0126,1.0126,62.7225,63.5128035
1654315200,2022-06-04 04:00:00,AUSD/USDT,1.013,1.013,1.0126,1.0126,1826,1849.126947
1654311600,2022-06-04 03:00:00,AUSD/USDT,1.0131,1.0131,1.013,1.013,1826,1849.76884581
1654308000,2022-06-04 02:00:00,AUSD/USDT,1.0156,1.0175,1.013,1.013,3518.1005,3564.46590033
1654304400,2022-06-04 01:00:00,AUSD/USDT,1.0134,1.0134,1.0134,1.0134,0,0
1654300800,2022-06-04 00:00:00,AUSD/USDT,1.0137,1.0137,1.0134,1.0134,1103.0321,1118.14270014
1654297200,2022-06-03 23:00:00,AUSD/USDT,1.0185,1.0189,1.0158,1.0158,982.37709417,1000.841840449813
1654293600,2022-06-03 22:00:00,AUSD/USDT,1.017,1.0185,1.0165,1.0185,1005.9348,1022.72246031
1654290000,2022-06-03 21:00:00,AUSD/USDT,1.0123,1.0123,1.0123,1.0123,900,911.07
1654286400,2022-06-03 20:00:00,AUSD/USDT,1.0169,1.0169,1.0143,1.0143,16.59427769,16.853522532961
1654282800,2022-06-03 19:00:00,AUSD/USDT,1.0168,1.0169,1.0129,1.0168,12.6518,12.85465666
1654279200,2022-06-03 18:00:00,AUSD/USDT,1.0129,1.0129,1.0129,1.0129,0,0
1654275600,2022-06-03 17:00:00,AUSD/USDT,1.0123,1.016,1.0123,1.0129,2637.54335739,2678.605991368449
1654272000,2022-06-03 16:00:00,AUSD/USDT,1.0154,1.016,1.0125,1.0152,375.2380877,380.93255902304
1654268400,2022-06-03 15:00:00,AUSD/USDT,1.016,1.016,1.0124,1.0124,463.5978,469.66122607
1654264800,2022-06-03 14:00:00,AUSD/USDT,1.0122,1.0128,1.0122,1.0128,3585.8429,3631.31453031
1654261200,2022-06-03 13:00:00,AUSD/USDT,1.0123,1.0123,1.0123,1.0123,3516.8736,3560.13114528
1654257600,2022-06-03 12:00:00,AUSD/USDT,1.0126,1.0126,1.0122,1.0124,4621.0284,4678.31351792
1654254000,2022-06-03 11:00:00,AUSD/USDT,1.0123,1.0124,1.0122,1.0122,13105.5733,13266.46137202
1654250400,2022-06-03 10:00:00,AUSD/USDT,1.0126,1.0126,1.0123,1.0124,10451.3048,10580.07772763
1654246800,2022-06-03 09:00:00,AUSD/USDT,1.0162,1.0162,1.0127,1.0127,11398.3562,11545.66273391
1654243200,2022-06-03 08:00:00,AUSD/USDT,1.0162,1.0162,1.0162,1.0162,219.13009249,222.679999988338
1654239600,2022-06-03 07:00:00,AUSD/USDT,1.0131,1.0131,1.0131,1.0131,0.1042,0.10556502
1654236000,2022-06-03 06:00:00,AUSD/USDT,1.0131,1.0131,1.0131,1.0131,0,0
1654232400,2022-06-03 05:00:00,AUSD/USDT,1.0163,1.019,1.0131,1.0131,41987.7777,42669.42982458
1654228800,2022-06-03 04:00:00,AUSD/USDT,1.0167,1.0175,1.0163,1.0163,4581.09,4657.23841547
1654225200,2022-06-03 03:00:00,AUSD/USDT,1.0187,1.0187,1.0163,1.0163,46.9319,47.76779983
1654221600,2022-06-03 02:00:00,AUSD/USDT,1.0174,1.0174,1.0174,1.0174,99.595,101.327953
1654218000,2022-06-03 01:00:00,AUSD/USDT,1.0142,1.0176,1.0136,1.0176,527.02,535.8908657
1654214400,2022-06-03 00:00:00,AUSD/USDT,1.0189,1.0189,1.0149,1.0151,104.6855,106.33180155
1654210800,2022-06-02 23:00:00,AUSD/USDT,1.017,1.019,1.017,1.0189,1637.41281161,1666.570082222627
1654207200,2022-06-02 22:00:00,AUSD/USDT,1.0169,1.0169,1.0169,1.0169,0,0
1654203600,2022-06-02 21:00:00,AUSD/USDT,1.0145,1.0169,1.0145,1.0169,10.3782,10.52898918
1654200000,2022-06-02 20:00:00,AUSD/USDT,1.0165,1.017,1.0161,1.0169,3064.21625687,3115.782750541103
1654196400,2022-06-02 19:00:00,AUSD/USDT,1.013,1.013,1.013,1.013,0,0
1654192800,2022-06-02 18:00:00,AUSD/USDT,1.0131,1.0168,1.013,1.013,9928.4907,10057.57755286
1654189200,2022-06-02 17:00:00,AUSD/USDT,1.0166,1.0166,1.0166,1.0166,0.3092,0.31433272
1654185600,2022-06-02 16:00:00,AUSD/USDT,1.0135,1.0138,1.013,1.013,4109.5725,4163.17547576
1654182000,2022-06-02 15:00:00,AUSD/USDT,1.017,1.017,1.0167,1.0167,2040.27777482,2074.65888469194
1654178400,2022-06-02 14:00:00,AUSD/USDT,1.0167,1.017,1.013,1.017,627.347,636.81394937
1654174800,2022-06-02 13:00:00,AUSD/USDT,1.0132,1.0168,1.013,1.0167,12035.2861,12191.94541922
1654171200,2022-06-02 12:00:00,AUSD/USDT,1.0167,1.0167,1.0132,1.0132,37.5116,38.07146063
1654167600,2022-06-02 11:00:00,AUSD/USDT,1.0131,1.0131,1.0131,1.0131,0,0
1654164000,2022-06-02 10:00:00,AUSD/USDT,1.0131,1.0131,1.0131,1.0131,0,0
1654160400,2022-06-02 09:00:00,AUSD/USDT,1.0131,1.0131,1.0131,1.0131,0,0
1654156800,2022-06-02 08:00:00,AUSD/USDT,1.0131,1.0131,1.0131,1.0131,0,0
1654153200,2022-06-02 07:00:00,AUSD/USDT,1.0166,1.0169,1.0131,1.0131,661.89639049,672.656611945535
1654149600,2022-06-02 06:00:00,AUSD/USDT,1.0167,1.0167,1.0167,1.0167,0,0
1654146000,2022-06-02 05:00:00,AUSD/USDT,1.0136,1.0167,1.013,1.0167,3042.61192463,3083.284648927169
1654142400,2022-06-02 04:00:00,AUSD/USDT,1.0136,1.0198,1.0135,1.0198,1548.70491272,1572.987810201856
1654138800,2022-06-02 03:00:00,AUSD/USDT,1.015,1.0188,1.0135,1.0136,1607.62,1632.77221474
1654135200,2022-06-02 02:00:00,AUSD/USDT,1.0147,1.0235,1.0147,1.0153,6336.73919828,6459.30816182958
1654131600,2022-06-02 01:00:00,AUSD/USDT,1.0128,1.0128,1.0128,1.0128,968.4794,980.87593632
1654128000,2022-06-02 00:00:00,AUSD/USDT,1.0129,1.0129,1.0128,1.0128,522.62,529.31106575
1654124400,2022-06-01 23:00:00,AUSD/USDT,1.0147,1.0147,1.0147,1.0147,0,0
1654120800,2022-06-01 22:00:00,AUSD/USDT,1.0148,1.0148,1.0128,1.0147,26.561,26.93292438
1654117200,2022-06-01 21:00:00,AUSD/USDT,1.0126,1.0126,1.01,1.0121,3160.7023,3194.97556821
1654113600,2022-06-01 20:00:00,AUSD/USDT,1.0132,1.0147,1.013,1.0147,10611.11562369,10749.683988978243
1654110000,2022-06-01 19:00:00,AUSD/USDT,1.0133,1.0147,1.0132,1.0133,8260.4778,8371.03265209
1654106400,2022-06-01 18:00:00,AUSD/USDT,1.0133,1.0133,1.0132,1.0132,990.2,1003.2706546
1654102800,2022-06-01 17:00:00,AUSD/USDT,1.0133,1.0136,1.0129,1.0129,10853.5303,10995.23057818
1654099200,2022-06-01 16:00:00,AUSD/USDT,1.0133,1.0142,1.013,1.013,15084.97,15290.65979268
1654095600,2022-06-01 15:00:00,AUSD/USDT,1.0136,1.0147,1.0132,1.0132,9766.7472,9898.23230416
1654092000,2022-06-01 14:00:00,AUSD/USDT,1.0197,1.0197,1.0132,1.0132,24368.3839,24706.07720083
1654088400,2022-06-01 13:00:00,AUSD/USDT,1.0187,1.0197,1.0162,1.0197,4482.04236104,4568.568470447568
1654084800,2022-06-01 12:00:00,AUSD/USDT,1.0187,1.0192,1.015,1.0192,5217.85105924,5296.995201491299
1654081200,2022-06-01 11:00:00,AUSD/USDT,1.015,1.015,1.0133,1.0133,1805.7272,1831.90060412
1654077600,2022-06-01 10:00:00,AUSD/USDT,1.0205,1.029,1.0132,1.0197,65235.1451877,66569.44469045166
1654074000,2022-06-01 09:00:00,AUSD/USDT,1.0183,1.0183,1.0183,1.0183,100.01964057,101.849999992431
1654070400,2022-06-01 08:00:00,AUSD/USDT,1.0209,1.0209,1.0208,1.0209,123.2900935,125.854799988633
1654066800,2022-06-01 07:00:00,AUSD/USDT,1.0209,1.0209,1.0151,1.0151,0.29385278,0.298858083102
1654063200,2022-06-01 06:00:00,AUSD/USDT,1.0209,1.0209,1.0209,1.0209,0.09795278,0.099999993102
1654059600,2022-06-01 05:00:00,AUSD/USDT,1.0151,1.0151,1.0151,1.0151,0,0
1654056000,2022-06-01 04:00:00,AUSD/USDT,1.0131,1.0241,1.0131,1.0151,24802.6348,25288.14417781
1654052400,2022-06-01 03:00:00,AUSD/USDT,1.0136,1.0137,1.0132,1.0132,3861.1674,3913.41438427
1654048800,2022-06-01 02:00:00,AUSD/USDT,1.0136,1.02,1.0136,1.0143,4405.0318,4475.39671583
1654045200,2022-06-01 01:00:00,AUSD/USDT,1.0177,1.02,1.0173,1.02,7600.81,7744.04234966
1654041600,2022-06-01 00:00:00,AUSD/USDT,1.0132,1.0133,1.0131,1.0131,1321.1262,1338.43329247
1654038000,2022-05-31 23:00:00,AUSD/USDT,1.0187,1.0187,1.0181,1.0181,280.70737526,285.888147356578
1654034400,2022-05-31 22:00:00,AUSD/USDT,1.0186,1.0186,1.0186,1.0186,1.36766149,1.393099993714
1654030800,2022-05-31 21:00:00,AUSD/USDT,1.0132,1.0185,1.0131,1.0131,4886.89279754,4952.83766254449
1654027200,2022-05-31 20:00:00,AUSD/USDT,1.0135,1.0178,1.0132,1.0132,3817.99822259,3869.134310082102
1654023600,2022-05-31 19:00:00,AUSD/USDT,1.0169,1.0171,1.0135,1.0135,1754.7678,1782.52190584
1654020000,2022-05-31 18:00:00,AUSD/USDT,1.0168,1.0168,1.0168,1.0168,0.1135,0.1154068
1654016400,2022-05-31 17:00:00,AUSD/USDT,1.0238,1.0241,1.0168,1.0168,10139.67345655,10358.349772280859
1654012800,2022-05-31 16:00:00,AUSD/USDT,1.0194,1.0238,1.0194,1.0238,7842.46777738,8009.050241433218
1654009200,2022-05-31 15:00:00,AUSD/USDT,1.0168,1.0194,1.0168,1.0194,3784.58475211,3857.370375093597
1654005600,2022-05-31 14:00:00,AUSD/USDT,1.0131,1.0194,1.0131,1.0194,12062.09877355,12221.32747623687
1654002000,2022-05-31 13:00:00,AUSD/USDT,1.0141,1.0141,1.0131,1.0131,10179.8328,10314.58019427
1653998400,2022-05-31 12:00:00,AUSD/USDT,1.0133,1.0133,1.0133,1.0133,94.1898,95.44252434
1653994800,2022-05-31 11:00:00,AUSD/USDT,1.0192,1.0195,1.0131,1.0194,24541.862013,24935.197490348219
1653991200,2022-05-31 10:00:00,AUSD/USDT,1.0131,1.0131,1.0131,1.0131,164.1,166.24971
1653987600,2022-05-31 09:00:00,AUSD/USDT,1.0137,1.0137,1.0131,1.0132,2201.23,2230.15321182
1653984000,2022-05-31 08:00:00,AUSD/USDT,1.0198,1.02,1.0131,1.0135,2830.87896963,2879.79048972804
1653980400,2022-05-31 07:00:00,AUSD/USDT,1.0133,1.0133,1.0133,1.0133,0,0
1653976800,2022-05-31 06:00:00,AUSD/USDT,1.014,1.0186,1.0131,1.0133,17430.3453,17662.60627419
1653973200,2022-05-31 05:00:00,AUSD/USDT,1.0171,1.0171,1.014,1.014,2722.704,2764.02598551
1653969600,2022-05-31 04:00:00,AUSD/USDT,1.0195,1.0236,1.0172,1.0172,4737.6756,4829.58089146
1653966000,2022-05-31 03:00:00,AUSD/USDT,1.0232,1.0238,1.023,1.0238,72635.87192039,74342.984792047094
1653962400,2022-05-31 02:00:00,AUSD/USDT,1.0199,1.0231,1.0185,1.0229,7943.71279679,8120.39200505528
1653958800,2022-05-31 01:00:00,AUSD/USDT,1.0152,1.0152,1.015,1.015,97.87,99.3391947
1653955200,2022-05-31 00:00:00,AUSD/USDT,1.02,1.02,1.015,1.015,1122.5826,1142.31020788
1653951600,2022-05-30 23:00:00,AUSD/USDT,1.0211,1.0211,1.02,1.0201,53.816,54.90927239
1653948000,2022-05-30 22:00:00,AUSD/USDT,1.0211,1.0211,1.0211,1.0211,0.1393,0.14223923
1653944400,2022-05-30 21:00:00,AUSD/USDT,1.021,1.025,1.021,1.0211,9870.2773356,10101.76835968782
1653940800,2022-05-30 20:00:00,AUSD/USDT,1.0187,1.0187,1.0187,1.0187,0,0
1653937200,2022-05-30 19:00:00,AUSD/USDT,1.0187,1.0187,1.0187,1.0187,0,0
1653933600,2022-05-30 18:00:00,AUSD/USDT,1.0226,1.0228,1.0168,1.0187,953.79965851,971.660395903564
1653930000,2022-05-30 17:00:00,AUSD/USDT,1.0186,1.0229,1.0179,1.0227,6287.94860402,6410.774602687922
1653926400,2022-05-30 16:00:00,AUSD/USDT,1.0164,1.0164,1.0164,1.0164,1.88,1.910832
1653922800,2022-05-30 15:00:00,AUSD/USDT,1.0187,1.0188,1.0187,1.0188,2628.2115883,2677.399999966578
1653919200,2022-05-30 14:00:00,AUSD/USDT,1.0166,1.019,1.0132,1.0189,4516.47403844,4598.530937061477
1653915600,2022-05-30 13:00:00,AUSD/USDT,1.0174,1.0174,1.0122,1.0161,10975.28719798,11115.777511031658
1653912000,2022-05-30 12:00:00,AUSD/USDT,1.0188,1.019,1.0122,1.0189,11588.82334779,11761.701093422438
1653908400,2022-05-30 11:00:00,AUSD/USDT,1.0138,1.019,1.0131,1.0189,2386.52139723,2430.55764083197
1653904800,2022-05-30 10:00:00,AUSD/USDT,1.0207,1.0207,1.013,1.0189,7720.06344738,7836.088790977836
1653901200,2022-05-30 09:00:00,AUSD/USDT,1.0223,1.023,1.015,1.015,33341.60191196,34050.686933190378
1653897600,2022-05-30 08:00:00,AUSD/USDT,1.0199,1.0229,1.0199,1.0224,107624.38682757,109971.243584968155
1653894000,2022-05-30 07:00:00,AUSD/USDT,1.0199,1.0199,1.0199,1.0199,0,0
1653890400,2022-05-30 06:00:00,AUSD/USDT,1.0219,1.022,1.0199,1.0199,6033.30774362,6163.915982024128
1653886800,2022-05-30 05:00:00,AUSD/USDT,1.0216,1.0216,1.0182,1.0215,2511.212048,2564.4849840668
1653883200,2022-05-30 04:00:00,AUSD/USDT,1.0217,1.0217,1.0214,1.0214,1418.21952256,1448.655944212575
1653879600,2022-05-30 03:00:00,AUSD/USDT,1.0215,1.0217,1.0215,1.0216,1303.92670744,1332.081432313348
1653876000,2022-05-30 02:00:00,AUSD/USDT,1.0214,1.0218,1.0173,1.0216,30531.36289323,31179.985221077038
1653872400,2022-05-30 01:00:00,AUSD/USDT,1.0211,1.0229,1.0207,1.0211,36353.39296371,37138.34587579934
1653868800,2022-05-30 00:00:00,AUSD/USDT,1.0207,1.0207,1.0207,1.0207,0,0
1653865200,2022-05-29 23:00:00,AUSD/USDT,1.0209,1.0209,1.0172,1.0207,1225.57450472,1250.537758458648
1653861600,2022-05-29 22:00:00,AUSD/USDT,1.0209,1.0212,1.0179,1.0208,5548.48834174,5661.330356312663
1653858000,2022-05-29 21:00:00,AUSD/USDT,1.0159,1.0209,1.0159,1.0207,298.61897485,304.565857809395
1653854400,2022-05-29 20:00:00,AUSD/USDT,1.0209,1.0209,1.0209,1.0209,27.3328,27.90405552
1653850800,2022-05-29 19:00:00,AUSD/USDT,1.021,1.0211,1.0151,1.0208,903.73655066,922.222900905716
