https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QUICK,Volume USDT
1660147200,2022-08-10 16:00:00,QUICK/USDT,87.97,88.84,87.81,88.08,7.7912,687.824278
1660143600,2022-08-10 15:00:00,QUICK/USDT,87.77,87.97,87.5,87.75,2.3181,203.289269
1660140000,2022-08-10 14:00:00,QUICK/USDT,88.22,88.22,87.23,87.93,2.6934,235.782348
1660136400,2022-08-10 13:00:00,QUICK/USDT,88.1,88.4,87.36,87.9,15.8057,1385.562509
1660132800,2022-08-10 12:00:00,QUICK/USDT,85.99,88.6,85.57,88.6,26.1637,2297.972399
1660129200,2022-08-10 11:00:00,QUICK/USDT,86.31,86.56,85.45,85.45,9.6538,831.399201
1660125600,2022-08-10 10:00:00,QUICK/USDT,86.25,86.5,86,86.43,13.7194,1186.238358
1660122000,2022-08-10 09:00:00,QUICK/USDT,86.2,86.5,86.2,86.5,6.9968,605.107132
1660118400,2022-08-10 08:00:00,QUICK/USDT,85.34,86.36,85.02,86.36,9.4857,813.034391
1660114800,2022-08-10 07:00:00,QUICK/USDT,85.24,85.86,85.01,85.86,0.3891,33.29308
1660111200,2022-08-10 06:00:00,QUICK/USDT,85.13,85.57,85.02,85.57,1.0882,92.684711
1660107600,2022-08-10 05:00:00,QUICK/USDT,85.47,85.47,85.47,85.47,7.5234,643.024998
1660104000,2022-08-10 04:00:00,QUICK/USDT,84.57,85.49,84.57,85.49,34.9795,2959.099851
1660100400,2022-08-10 03:00:00,QUICK/USDT,84.3,84.3,84.3,84.3,0,0
1660096800,2022-08-10 02:00:00,QUICK/USDT,85.25,85.25,84.3,84.3,5.7357,485.147058
1660093200,2022-08-10 01:00:00,QUICK/USDT,84.71,85.22,84.71,85.22,1.5069,128.021394
1660089600,2022-08-10 00:00:00,QUICK/USDT,86.95,86.95,84.11,85,18.0949,1542.883337
1660086000,2022-08-09 23:00:00,QUICK/USDT,87.46,87.47,86.95,86.95,2.2663,197.946716
1660082400,2022-08-09 22:00:00,QUICK/USDT,88,88.18,87.46,87.46,10.1834,894.702901
1660078800,2022-08-09 21:00:00,QUICK/USDT,87.93,88.4,87.93,88.03,3.9864,351.643072
1660075200,2022-08-09 20:00:00,QUICK/USDT,86.96,87.85,86.96,87.85,2.5434,223.143094
1660071600,2022-08-09 19:00:00,QUICK/USDT,86.9,87.45,86.75,87.45,1.231,107.384865
1660068000,2022-08-09 18:00:00,QUICK/USDT,86.72,86.76,86.56,86.75,1.7671,153.057125
1660064400,2022-08-09 17:00:00,QUICK/USDT,86.77,87.24,86.76,87.01,2.3409,203.543133
1660060800,2022-08-09 16:00:00,QUICK/USDT,86.74,86.96,86.5,86.85,0.6068,52.644187
1660057200,2022-08-09 15:00:00,QUICK/USDT,86.56,87,86.56,86.73,3.1994,278.015994
1660053600,2022-08-09 14:00:00,QUICK/USDT,86.42,86.95,85.58,86.7,59.9387,5181.969053
1660050000,2022-08-09 13:00:00,QUICK/USDT,87.24,87.8,86.49,86.49,14.9342,1304.4275
1660046400,2022-08-09 12:00:00,QUICK/USDT,87.37,88.13,86.75,87.05,28.4908,2492.902587
1660042800,2022-08-09 11:00:00,QUICK/USDT,85.8,87.5,85.57,87.5,23.9925,2077.27096
1660039200,2022-08-09 10:00:00,QUICK/USDT,86.65,86.65,85.34,85.8,11.0362,946.678871
1660035600,2022-08-09 09:00:00,QUICK/USDT,88.6,88.6,86.53,86.53,30.9915,2712.064948
1660032000,2022-08-09 08:00:00,QUICK/USDT,89.38,89.38,88.6,88.6,11.0229,980.634007
1660028400,2022-08-09 07:00:00,QUICK/USDT,89.49,89.73,89.49,89.73,0.0181,1.622409
1660024800,2022-08-09 06:00:00,QUICK/USDT,89.04,89.91,89.04,89.91,0.4232,37.766351
1660021200,2022-08-09 05:00:00,QUICK/USDT,89.5,89.94,89.07,89.13,22.1342,1987.103163
1660017600,2022-08-09 04:00:00,QUICK/USDT,89.63,89.63,89.18,89.18,0.1536,13.757169
1660014000,2022-08-09 03:00:00,QUICK/USDT,89.61,89.61,89.16,89.55,1.1218,100.312124
1660010400,2022-08-09 02:00:00,QUICK/USDT,89.75,89.78,89.12,89.71,4.9761,445.549241
1660006800,2022-08-09 01:00:00,QUICK/USDT,89.79,91.19,89.37,89.98,23.4058,2115.550016
1660003200,2022-08-09 00:00:00,QUICK/USDT,89.33,89.76,89.27,89.62,5.2074,465.924809
1659999600,2022-08-08 23:00:00,QUICK/USDT,89.08,89.33,89.08,89.33,2.142,191.075358
1659996000,2022-08-08 22:00:00,QUICK/USDT,89.64,89.81,88.91,89.07,8.138,724.1656
1659992400,2022-08-08 21:00:00,QUICK/USDT,90.4,90.45,89.51,89.51,4.8298,434.560654
1659988800,2022-08-08 20:00:00,QUICK/USDT,89.3,90.97,89.3,90.41,6.406,581.423388
1659985200,2022-08-08 19:00:00,QUICK/USDT,89.41,89.42,89.3,89.3,0.0371,3.316002
1659981600,2022-08-08 18:00:00,QUICK/USDT,89.57,89.64,89.31,89.64,6.3225,565.632279
1659978000,2022-08-08 17:00:00,QUICK/USDT,89.57,89.75,89.57,89.57,3.6612,328.36869
1659974400,2022-08-08 16:00:00,QUICK/USDT,89.4,89.56,89.03,89.03,6.4604,577.414092
1659970800,2022-08-08 15:00:00,QUICK/USDT,89.95,89.95,88.72,89.4,29.5962,2651.028833
1659967200,2022-08-08 14:00:00,QUICK/USDT,90.08,90.08,89.52,89.52,14.1746,1272.491943
1659963600,2022-08-08 13:00:00,QUICK/USDT,90.4,90.4,90,90.25,3.7633,339.25885
1659960000,2022-08-08 12:00:00,QUICK/USDT,90.41,90.66,90.41,90.41,1.3598,122.953368
1659956400,2022-08-08 11:00:00,QUICK/USDT,90.79,90.79,90.4,90.4,98.3167,8926.156601
1659952800,2022-08-08 10:00:00,QUICK/USDT,90.12,90.79,89.81,90.79,39.7057,3583.635879
1659949200,2022-08-08 09:00:00,QUICK/USDT,90.2,90.44,90.12,90.12,6.5423,590.348222
1659945600,2022-08-08 08:00:00,QUICK/USDT,89,90.2,89,90.2,52.4467,4709.769114
1659942000,2022-08-08 07:00:00,QUICK/USDT,89.93,89.93,88.57,89,10.1187,896.589905
1659938400,2022-08-08 06:00:00,QUICK/USDT,89.35,90,88.4,90,167.3821,14853.057281
1659934800,2022-08-08 05:00:00,QUICK/USDT,88.49,89.3,88.49,89.3,8.1177,723.190338
1659931200,2022-08-08 04:00:00,QUICK/USDT,87.79,88.4,87.79,88.3,23.133,2041.916068
1659927600,2022-08-08 03:00:00,QUICK/USDT,88.6,88.6,85.86,87.79,57.8658,5037.767809
1659924000,2022-08-08 02:00:00,QUICK/USDT,88.99,89.05,88.87,88.87,0.256,22.792091
1659920400,2022-08-08 01:00:00,QUICK/USDT,88.76,88.92,88.61,88.92,0.381,33.769545
1659916800,2022-08-08 00:00:00,QUICK/USDT,88.09,88.6,88.01,88.6,1.5115,133.622134
1659913200,2022-08-07 23:00:00,QUICK/USDT,88.6,88.6,88,88,2.749,242.627186
1659909600,2022-08-07 22:00:00,QUICK/USDT,88.83,89.01,88.68,88.68,0.0253,2.245701
1659906000,2022-08-07 21:00:00,QUICK/USDT,88.6,89.47,88.6,88.72,1.872,166.589115
1659902400,2022-08-07 20:00:00,QUICK/USDT,88.57,88.84,88.57,88.83,0.0625,5.541801
1659898800,2022-08-07 19:00:00,QUICK/USDT,89.48,89.57,88.6,88.6,5.1901,462.079547
1659895200,2022-08-07 18:00:00,QUICK/USDT,88.67,89.4,88.57,89.4,0.4438,39.446104
1659891600,2022-08-07 17:00:00,QUICK/USDT,88.2,89.04,88.2,88.83,1.1634,103.112657
1659888000,2022-08-07 16:00:00,QUICK/USDT,88.03,88.22,87.93,88.13,0.9586,84.415525
1659884400,2022-08-07 15:00:00,QUICK/USDT,89.02,89.02,88.02,88.13,0.6866,60.684887
1659880800,2022-08-07 14:00:00,QUICK/USDT,88.71,89.21,88.69,89.21,0.1985,17.637881
1659877200,2022-08-07 13:00:00,QUICK/USDT,89.06,89.06,88.61,88.61,2.1743,193.193121
1659873600,2022-08-07 12:00:00,QUICK/USDT,88.1,89.75,88.1,89.53,8.1817,727.217416
1659870000,2022-08-07 11:00:00,QUICK/USDT,87.45,88.04,87.28,88.04,0.2626,23.080731
1659866400,2022-08-07 10:00:00,QUICK/USDT,87.1,87.1,87.1,87.1,0,0
1659862800,2022-08-07 09:00:00,QUICK/USDT,87.55,88.21,87.1,87.1,4.6042,403.947911
1659859200,2022-08-07 08:00:00,QUICK/USDT,87.9,87.9,87.2,87.55,10.4348,913.769435
1659855600,2022-08-07 07:00:00,QUICK/USDT,87.89,87.9,87.66,87.9,5.2814,464.187452
1659852000,2022-08-07 06:00:00,QUICK/USDT,87.63,87.89,87.48,87.49,0.7498,65.660827
1659848400,2022-08-07 05:00:00,QUICK/USDT,87.9,87.9,87.9,87.9,0,0
1659844800,2022-08-07 04:00:00,QUICK/USDT,87.81,87.9,87.79,87.9,0.0527,4.630792
1659841200,2022-08-07 03:00:00,QUICK/USDT,87.33,87.33,87.33,87.33,0.0051,0.445383
1659837600,2022-08-07 02:00:00,QUICK/USDT,87.8,87.93,87.59,87.92,2.3425,205.236467
1659834000,2022-08-07 01:00:00,QUICK/USDT,87.83,87.83,87.25,87.25,1.2509,109.693938
1659830400,2022-08-07 00:00:00,QUICK/USDT,88.29,88.82,87.83,88.06,3.8933,343.279858
1659826800,2022-08-06 23:00:00,QUICK/USDT,89.41,89.41,88.34,88.34,10.1734,902.634615
1659823200,2022-08-06 22:00:00,QUICK/USDT,89.48,89.48,89.22,89.23,1.3235,118.085385
1659819600,2022-08-06 21:00:00,QUICK/USDT,89.35,89.97,89.24,89.69,0.7481,67.291414
1659816000,2022-08-06 20:00:00,QUICK/USDT,89.24,89.9,89.24,89.46,3.1098,279.313932
1659812400,2022-08-06 19:00:00,QUICK/USDT,90.01,90.01,89.22,89.22,14.249,1272.575586
1659808800,2022-08-06 18:00:00,QUICK/USDT,90.41,90.52,89.91,89.92,2.0455,184.997603
1659805200,2022-08-06 17:00:00,QUICK/USDT,89.94,91.23,88.57,90.49,12.9227,1159.395058
1659801600,2022-08-06 16:00:00,QUICK/USDT,89.2,90.41,89.2,90.32,10.3443,931.860128
1659798000,2022-08-06 15:00:00,QUICK/USDT,88.65,89.15,88.63,89.15,1.3683,121.290571
1659794400,2022-08-06 14:00:00,QUICK/USDT,88.92,89.33,88.58,88.58,5.5352,492.704596
1659790800,2022-08-06 13:00:00,QUICK/USDT,88.92,88.93,88.05,88.93,9.6184,849.23307
1659787200,2022-08-06 12:00:00,QUICK/USDT,88.52,88.91,87.14,88.91,8.6741,763.499044
1659783600,2022-08-06 11:00:00,QUICK/USDT,89.27,89.27,87.53,88.52,21.6554,1914.042742
1659780000,2022-08-06 10:00:00,QUICK/USDT,89.54,89.71,89.22,89.27,3.5218,314.632803
1659776400,2022-08-06 09:00:00,QUICK/USDT,89.17,89.22,89.17,89.22,0.2691,24.008772
1659772800,2022-08-06 08:00:00,QUICK/USDT,89.75,90.02,89.2,89.2,24.9168,2227.601292
1659769200,2022-08-06 07:00:00,QUICK/USDT,89.8,90.15,89.79,89.8,3.9777,357.170188
1659765600,2022-08-06 06:00:00,QUICK/USDT,90.65,90.77,89.89,90.36,31.328,2824.030328
1659762000,2022-08-06 05:00:00,QUICK/USDT,91.1,91.1,90.2,90.2,3.1808,288.363952
1659758400,2022-08-06 04:00:00,QUICK/USDT,91.25,91.41,90.65,90.65,13.973,1270.449445
1659754800,2022-08-06 03:00:00,QUICK/USDT,90,92.87,89.91,90.75,21.1606,1937.971119
1659751200,2022-08-06 02:00:00,QUICK/USDT,90.16,90.31,90.05,90.05,1.6427,148.107379
1659747600,2022-08-06 01:00:00,QUICK/USDT,90.65,90.65,90.17,90.17,10.9436,987.163464
1659744000,2022-08-06 00:00:00,QUICK/USDT,90.12,91.15,90.12,91.12,39.9566,3628.110767
1659740400,2022-08-05 23:00:00,QUICK/USDT,89.75,90.12,89.75,89.96,2.2228,199.736009
1659736800,2022-08-05 22:00:00,QUICK/USDT,89.52,89.83,89.25,89.74,10.0486,898.765366
1659733200,2022-08-05 21:00:00,QUICK/USDT,89.44,90.5,89.44,89.53,45.2612,4078.618529
1659729600,2022-08-05 20:00:00,QUICK/USDT,89.67,90,89.44,89.44,12.0863,1085.362927
1659726000,2022-08-05 19:00:00,QUICK/USDT,89,89.7,89,89.7,10.0038,894.8675
1659722400,2022-08-05 18:00:00,QUICK/USDT,89.06,90.12,89,89.13,98.0036,8743.661655
1659718800,2022-08-05 17:00:00,QUICK/USDT,89.94,90.29,89.01,89.01,22.6661,2028.192402
1659715200,2022-08-05 16:00:00,QUICK/USDT,90.15,90.28,89.32,89.93,45.8098,4100.455262
1659711600,2022-08-05 15:00:00,QUICK/USDT,90.29,90.68,89.3,90.26,53.9409,4853.505113
1659708000,2022-08-05 14:00:00,QUICK/USDT,90.12,91.22,90.12,90.29,6.123,555.934949
1659704400,2022-08-05 13:00:00,QUICK/USDT,89.24,90.1,88.55,89.55,20.8901,1868.850957
1659700800,2022-08-05 12:00:00,QUICK/USDT,91.05,91.1,88.2,89.2,55.1751,4966.287182
1659697200,2022-08-05 11:00:00,QUICK/USDT,92.12,92.49,91,91.36,21.7514,1989.052608
1659693600,2022-08-05 10:00:00,QUICK/USDT,92.7,94,91.75,92.24,51.7104,4812.044185
1659690000,2022-08-05 09:00:00,QUICK/USDT,92.32,93.9,92.26,93.27,24.2892,2261.743388
1659686400,2022-08-05 08:00:00,QUICK/USDT,91.55,92.28,91.06,92.28,7.5966,696.500015
1659682800,2022-08-05 07:00:00,QUICK/USDT,92,92.05,91.06,91.06,2.0093,184.498606
1659679200,2022-08-05 06:00:00,QUICK/USDT,92,92,91.76,91.99,10.2917,946.537412
1659675600,2022-08-05 05:00:00,QUICK/USDT,91.1,91.99,90.5,91.6,39.8536,3625.729069
1659672000,2022-08-05 04:00:00,QUICK/USDT,90.86,92,90.11,91.11,47.7275,4356.181686
1659668400,2022-08-05 03:00:00,QUICK/USDT,89.09,91,88.93,90.71,45.6533,4097.802213
1659664800,2022-08-05 02:00:00,QUICK/USDT,89.22,89.67,88.78,89.5,35.6887,3187.27838
1659661200,2022-08-05 01:00:00,QUICK/USDT,88.56,89.22,88.56,89.17,2.3566,209.856167
1659657600,2022-08-05 00:00:00,QUICK/USDT,88.01,88.14,88.01,88.14,0.0801,7.049913
1659654000,2022-08-04 23:00:00,QUICK/USDT,87.65,88.6,87.65,88.08,6.7474,593.904699
1659650400,2022-08-04 22:00:00,QUICK/USDT,86.66,87.85,86.39,87.85,10.1078,876.85935
1659646800,2022-08-04 21:00:00,QUICK/USDT,86.91,87.06,86.65,87.06,8.697,756.730015
1659643200,2022-08-04 20:00:00,QUICK/USDT,86.52,86.86,86.23,86.86,11.0953,961.279345
1659639600,2022-08-04 19:00:00,QUICK/USDT,86.6,87.25,86.56,86.56,17.6591,1534.788705
1659636000,2022-08-04 18:00:00,QUICK/USDT,87.07,87.85,86.09,86.6,16.9351,1473.941286
1659632400,2022-08-04 17:00:00,QUICK/USDT,86.55,87.11,86.55,87.1,93.1386,8104.456998
1659628800,2022-08-04 16:00:00,QUICK/USDT,88.21,89.48,86.56,86.56,15.1438,1336.232203
1659625200,2022-08-04 15:00:00,QUICK/USDT,87.8,88.21,87.52,88.21,9.147,803.036673
1659621600,2022-08-04 14:00:00,QUICK/USDT,88.4,88.9,87.19,87.51,24.9851,2192.364172
1659618000,2022-08-04 13:00:00,QUICK/USDT,88.21,88.91,87.76,88.91,9.147,807.659528
1659614400,2022-08-04 12:00:00,QUICK/USDT,89.05,89.24,87.85,88.49,9.0813,806.607813
1659610800,2022-08-04 11:00:00,QUICK/USDT,87,89.05,86.8,89.02,14.1266,1246.900826
1659607200,2022-08-04 10:00:00,QUICK/USDT,87.04,88.01,86.8,87,7.0574,616.078485
1659603600,2022-08-04 09:00:00,QUICK/USDT,86.36,87.02,86.36,87.02,3.2545,282.1154
1659600000,2022-08-04 08:00:00,QUICK/USDT,87.09,87.13,85.14,86.34,12.5907,1078.419256
1659596400,2022-08-04 07:00:00,QUICK/USDT,86.89,87.75,86.89,87.18,2.4655,214.733815
1659592800,2022-08-04 06:00:00,QUICK/USDT,89.56,89.86,86.54,86.54,78.3121,6865.48742
1659589200,2022-08-04 05:00:00,QUICK/USDT,89.48,90,89.04,90,7.292,654.649207
1659585600,2022-08-04 04:00:00,QUICK/USDT,88.1,89.5,88.1,89.5,9.2217,821.424024
1659582000,2022-08-04 03:00:00,QUICK/USDT,85.3,88.1,84.92,88.1,28.5494,2474.333772
1659578400,2022-08-04 02:00:00,QUICK/USDT,86.27,86.27,85.3,85.3,10.9689,942.769583
1659574800,2022-08-04 01:00:00,QUICK/USDT,86.36,86.8,86.36,86.8,7.6853,666.925627
1659571200,2022-08-04 00:00:00,QUICK/USDT,85,86.66,85,86.66,46.2525,3978.883888
1659567600,2022-08-03 23:00:00,QUICK/USDT,85.2,85.2,84.31,85,13.7282,1163.262269
1659564000,2022-08-03 22:00:00,QUICK/USDT,87.25,87.25,85.29,85.29,6.1344,529.493211
1659560400,2022-08-03 21:00:00,QUICK/USDT,87.25,87.25,87.25,87.25,0.009,0.78525
1659556800,2022-08-03 20:00:00,QUICK/USDT,87.93,87.93,87.24,87.25,0.7659,67.061233
1659553200,2022-08-03 19:00:00,QUICK/USDT,87.99,88.17,87.99,87.99,2.7432,241.470484
1659549600,2022-08-03 18:00:00,QUICK/USDT,87.93,88.3,87.93,88.14,0.2338,20.588235
1659546000,2022-08-03 17:00:00,QUICK/USDT,87.66,88.37,87.3,87.35,11.1138,973.816319
1659542400,2022-08-03 16:00:00,QUICK/USDT,87.36,88,87.35,88,8.6622,759.307703
1659538800,2022-08-03 15:00:00,QUICK/USDT,87.34,87.98,87.34,87.35,39.9249,3497.651782
1659535200,2022-08-03 14:00:00,QUICK/USDT,87.32,88.64,86.86,87.62,31.3312,2737.601846
1659531600,2022-08-03 13:00:00,QUICK/USDT,86.79,87.32,86.79,87.32,6.4075,556.955849
1659528000,2022-08-03 12:00:00,QUICK/USDT,87.3,87.8,86.8,86.8,17.1543,1498.087601
1659524400,2022-08-03 11:00:00,QUICK/USDT,88.73,88.85,87.32,87.32,19.2607,1696.765219
1659520800,2022-08-03 10:00:00,QUICK/USDT,88.74,88.85,88.73,88.85,12.8886,1144.349688
1659517200,2022-08-03 09:00:00,QUICK/USDT,88.17,88.84,87.62,88.84,15.7028,1390.607382
1659513600,2022-08-03 08:00:00,QUICK/USDT,87.46,88.6,87.14,88.6,23.7258,2085.294674
1659510000,2022-08-03 07:00:00,QUICK/USDT,87.14,87.44,86.88,86.88,5.3393,465.4675
1659506400,2022-08-03 06:00:00,QUICK/USDT,86.84,87.68,86.84,87.19,15.4088,1344.268865
1659502800,2022-08-03 05:00:00,QUICK/USDT,86.35,86.35,86.35,86.35,0.0012,0.10362
1659499200,2022-08-03 04:00:00,QUICK/USDT,86.66,86.77,86.42,86.47,0.0973,8.422091
1659495600,2022-08-03 03:00:00,QUICK/USDT,86.72,87,86.26,86.26,4.3184,374.775953
1659492000,2022-08-03 02:00:00,QUICK/USDT,85.12,87.68,85.06,86.2,12.683,1093.467707
1659488400,2022-08-03 01:00:00,QUICK/USDT,86.2,86.38,83.8,85.57,24.9314,2118.658042
1659484800,2022-08-03 00:00:00,QUICK/USDT,84.16,86.16,83.7,86.16,57.2636,4840.533237
1659481200,2022-08-02 23:00:00,QUICK/USDT,85.13,85.15,84.16,84.16,23.2802,1968.0452
1659477600,2022-08-02 22:00:00,QUICK/USDT,85.7,85.75,84.79,84.79,5.5752,475.750195
1659474000,2022-08-02 21:00:00,QUICK/USDT,86,86.24,85.61,85.61,137.9608,11867.008387
1659470400,2022-08-02 20:00:00,QUICK/USDT,85.13,86.15,85.13,86,83.6623,7194.340624
1659466800,2022-08-02 19:00:00,QUICK/USDT,84.68,85.18,84.19,85.13,24.1024,2042.8712
1659463200,2022-08-02 18:00:00,QUICK/USDT,85.25,85.56,84.72,84.72,19.5753,1666.98129
1659459600,2022-08-02 17:00:00,QUICK/USDT,85.84,86.15,85.2,85.2,4.0031,342.330164
1659456000,2022-08-02 16:00:00,QUICK/USDT,85.78,86.15,85.47,86.06,1.498,128.837338
1659452400,2022-08-02 15:00:00,QUICK/USDT,86.17,89.1,85.3,85.76,95.366,8275.967851
1659448800,2022-08-02 14:00:00,QUICK/USDT,84.76,86.94,84.3,86.71,15.54770167,1329.5574075345
1659445200,2022-08-02 13:00:00,QUICK/USDT,84.57,85.56,84.14,84.92,29.4902,2498.796837
1659441600,2022-08-02 12:00:00,QUICK/USDT,85.11,85.53,83.8,84.57,12.3539,1045.692863
1659438000,2022-08-02 11:00:00,QUICK/USDT,83.32,85.19,83.32,85.19,10.199,856.937095
1659434400,2022-08-02 10:00:00,QUICK/USDT,82.92,83.4,82.15,83.39,12.5925,1040.792305
1659430800,2022-08-02 09:00:00,QUICK/USDT,82.4,82.8,81.94,82.2,32.5286,2681.710912
1659427200,2022-08-02 08:00:00,QUICK/USDT,83.2,83.34,82.47,82.47,11.1847,925.141402
1659423600,2022-08-02 07:00:00,QUICK/USDT,82.48,83.14,81.66,83.14,13.0129,1069.952636
1659420000,2022-08-02 06:00:00,QUICK/USDT,82.04,82.49,82.04,82.48,11.3756,935.446838
1659416400,2022-08-02 05:00:00,QUICK/USDT,80.72,82.03,80.72,81.51,14.6903,1199.901127
1659412800,2022-08-02 04:00:00,QUICK/USDT,81.73,81.73,80.71,80.71,10.1561,822.805753
1659409200,2022-08-02 03:00:00,QUICK/USDT,82.33,82.33,81.73,81.94,0.6406,52.534968
1659405600,2022-08-02 02:00:00,QUICK/USDT,83.8,84.17,82.48,82.48,17.8932,1485.913167
1659402000,2022-08-02 01:00:00,QUICK/USDT,85.3,85.72,83.94,83.94,5.3168,452.42239
1659398400,2022-08-02 00:00:00,QUICK/USDT,85.2,86.61,85.2,85.34,11.5573,991.168059
1659394800,2022-08-01 23:00:00,QUICK/USDT,85,85.78,84.99,84.99,19.2461,1639.316587
1659391200,2022-08-01 22:00:00,QUICK/USDT,84.98,84.99,84.24,84.99,1.9076,161.386022
1659387600,2022-08-01 21:00:00,QUICK/USDT,86.15,86.65,84.98,84.98,11.1426,958.501153
1659384000,2022-08-01 20:00:00,QUICK/USDT,84.46,86.15,84.46,86.15,11.6246,990.750412
1659380400,2022-08-01 19:00:00,QUICK/USDT,84.05,84.57,84.05,84.57,0.2176,18.361326
1659376800,2022-08-01 18:00:00,QUICK/USDT,83.68,84.16,83.66,84.16,0.4491,37.67388
1659373200,2022-08-01 17:00:00,QUICK/USDT,84.74,84.74,83.68,83.68,5.91,497.366653
1659369600,2022-08-01 16:00:00,QUICK/USDT,85.18,85.18,84.66,85,1.1403,96.909909
1659366000,2022-08-01 15:00:00,QUICK/USDT,85.32,85.78,85.32,85.78,0.587,50.11794
1659362400,2022-08-01 14:00:00,QUICK/USDT,83.66,85.6,83.66,85.6,76.5138,6479.812827
1659358800,2022-08-01 13:00:00,QUICK/USDT,83.31,83.68,81.87,83.68,15.798,1301.823231
1659355200,2022-08-01 12:00:00,QUICK/USDT,84.36,84.4,83.48,83.48,2.2626,189.690987
1659351600,2022-08-01 11:00:00,QUICK/USDT,83.06,84.3,81.73,84.3,14.0052,1158.773883
1659348000,2022-08-01 10:00:00,QUICK/USDT,84.82,84.82,82.7,82.85,26.9704,2256.159031
1659344400,2022-08-01 09:00:00,QUICK/USDT,84.97,85.57,84.81,84.81,5.3084,452.376752
1659340800,2022-08-01 08:00:00,QUICK/USDT,85.26,85.26,84.81,85.06,2.0264,172.569482
1659337200,2022-08-01 07:00:00,QUICK/USDT,84.28,85.4,83.7,84.77,18.9402,1600.711174
1659333600,2022-08-01 06:00:00,QUICK/USDT,85.57,85.57,84.3,84.3,23.5755,1990.369269
1659330000,2022-08-01 05:00:00,QUICK/USDT,85.45,85.57,84.98,85.49,10.1186,863.731353
1659326400,2022-08-01 04:00:00,QUICK/USDT,86.21,86.21,85.16,85.16,6.0611,519.789348
1659322800,2022-08-01 03:00:00,QUICK/USDT,86.92,86.92,84.86,86.18,53.4681,4594.905396
1659319200,2022-08-01 02:00:00,QUICK/USDT,87.5,88.17,86.93,86.93,2.1066,185.125187
1659315600,2022-08-01 01:00:00,QUICK/USDT,87.42,88.28,86.62,87.75,16.2301,1420.858261
1659312000,2022-08-01 00:00:00,QUICK/USDT,85.18,87.4,84.4,87.35,31.6427,2737.588186
1659308400,2022-07-31 23:00:00,QUICK/USDT,84.26,85.87,83.89,85.18,40.7622,3451.936756
1659304800,2022-07-31 22:00:00,QUICK/USDT,86.85,86.85,84.28,84.46,12.8424,1093.139962
1659301200,2022-07-31 21:00:00,QUICK/USDT,86.96,87.5,86.57,86.86,3.9535,343.265747
1659297600,2022-07-31 20:00:00,QUICK/USDT,86.92,87.19,86.14,87.19,3.4099,295.256392
1659294000,2022-07-31 19:00:00,QUICK/USDT,87.09,87.91,86.98,87.45,5.6862,497.436467
1659290400,2022-07-31 18:00:00,QUICK/USDT,87.44,89.85,85.24,87.04,69.1055,6100.937639
1659286800,2022-07-31 17:00:00,QUICK/USDT,88.05,88.48,87.33,87.45,13.0956,1147.096172
1659283200,2022-07-31 16:00:00,QUICK/USDT,88.82,89.18,87.96,87.96,6.0997,538.491354
1659279600,2022-07-31 15:00:00,QUICK/USDT,88.42,89.34,88.42,89.34,3.821,340.293489
1659276000,2022-07-31 14:00:00,QUICK/USDT,89.1,89.1,88.02,88.15,42.2215,3731.459578
1659272400,2022-07-31 13:00:00,QUICK/USDT,91.34,91.34,89.11,89.15,20.2862,1823.109268
1659268800,2022-07-31 12:00:00,QUICK/USDT,89.33,91.82,89.33,91.82,21.6696,1965.595966
1659265200,2022-07-31 11:00:00,QUICK/USDT,90.66,91.12,89.34,89.65,18.7464,1688.475329
1659261600,2022-07-31 10:00:00,QUICK/USDT,92.23,92.62,89.98,90.56,24.7247,2267.401331
1659258000,2022-07-31 09:00:00,QUICK/USDT,89.86,92.17,88.98,92.17,21.0163,1903.740952
1659254400,2022-07-31 08:00:00,QUICK/USDT,90.55,91.55,89.26,89.67,34.6476,3132.61947
1659250800,2022-07-31 07:00:00,QUICK/USDT,94.39,96,90.24,90.24,83.7847,7715.840395
1659247200,2022-07-31 06:00:00,QUICK/USDT,92.4,97.3,91.38,94.11,104.1129,9860.605154
1659243600,2022-07-31 05:00:00,QUICK/USDT,94.35,96.5,92.28,92.46,120.4325,11242.307698
1659240000,2022-07-31 04:00:00,QUICK/USDT,97,97,93.14,94.25,127.3501,12061.936867
1659236400,2022-07-31 03:00:00,QUICK/USDT,93.35,104.81,93.35,97.24,392.90127548,39193.1855929216
1659232800,2022-07-31 02:00:00,QUICK/USDT,89.26,93.79,88.56,93.79,48.8365,4452.069403
1659229200,2022-07-31 01:00:00,QUICK/USDT,86.16,89.11,86.16,89.11,38.538,3369.22046
1659225600,2022-07-31 00:00:00,QUICK/USDT,84.86,86.16,84.37,86.16,6.3197,538.713031
1659222000,2022-07-30 23:00:00,QUICK/USDT,84.88,85.18,83.59,85.17,24.0499,2019.319225
1659218400,2022-07-30 22:00:00,QUICK/USDT,85.34,85.84,84.03,84.87,24.1561,2047.670461
1659214800,2022-07-30 21:00:00,QUICK/USDT,86.72,86.72,85.03,85.8,11.911,1023.984475
1659211200,2022-07-30 20:00:00,QUICK/USDT,86.73,87.18,85.75,86.29,22.2266,1926.282153
1659207600,2022-07-30 19:00:00,QUICK/USDT,90.35,90.35,86.55,86.72,31.8125,2802.255764
1659204000,2022-07-30 18:00:00,QUICK/USDT,88.27,92.28,88.05,90.33,49.6515,4486.191493
