https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AURORA,Volume USDT
1662595200,2022-09-08 00:00:00,AURORA/USDT,1.2782,1.2868,1.2782,1.2842,52.9415,67.90574113
1662591600,2022-09-07 23:00:00,AURORA/USDT,1.2782,1.2782,1.2782,1.2782,0.7814,0.99878548
1662588000,2022-09-07 22:00:00,AURORA/USDT,1.2782,1.2782,1.2782,1.2782,1.323,1.6910586
1662584400,2022-09-07 21:00:00,AURORA/USDT,1.2797,1.2868,1.2636,1.2782,751.1183,950.46241246
1662580800,2022-09-07 20:00:00,AURORA/USDT,1.2629,1.2718,1.2629,1.2718,122.9068,155.7840672
1662577200,2022-09-07 19:00:00,AURORA/USDT,1.2716,1.2868,1.2612,1.2629,1046.6884,1326.22449827
1662573600,2022-09-07 18:00:00,AURORA/USDT,1.2202,1.4111,1.2202,1.2575,21447.0794,27697.46031666
1662570000,2022-09-07 17:00:00,AURORA/USDT,1.229,1.2415,1.1883,1.2202,2123.094,2574.86664323
1662566400,2022-09-07 16:00:00,AURORA/USDT,1.246,1.2719,1.2037,1.2329,8138.3654,10016.7371183
1662562800,2022-09-07 15:00:00,AURORA/USDT,1.2043,1.2619,1.2043,1.246,5491.18,6799.58572814
1662559200,2022-09-07 14:00:00,AURORA/USDT,1.212,1.2261,1.2013,1.2043,1682.733,2029.18800109
1662555600,2022-09-07 13:00:00,AURORA/USDT,1.2116,1.2164,1.1858,1.203,4496.7127,5401.89147889
1662552000,2022-09-07 12:00:00,AURORA/USDT,1.2117,1.224,1.2,1.2116,854.156,1032.2856656
1662548400,2022-09-07 11:00:00,AURORA/USDT,1.2098,1.2263,1.2098,1.2116,894.8915,1092.31050594
1662544800,2022-09-07 10:00:00,AURORA/USDT,1.2143,1.2368,1.13,1.2104,11749.4169,14045.50207032
1662541200,2022-09-07 09:00:00,AURORA/USDT,1.2143,1.2251,1.2057,1.2057,196.0791,238.82833691
1662537600,2022-09-07 08:00:00,AURORA/USDT,1.2247,1.2279,1.2,1.2122,727.8829,884.16189848
1662534000,2022-09-07 07:00:00,AURORA/USDT,1.228,1.2287,1.2256,1.2287,92.8006,113.94088101
1662530400,2022-09-07 06:00:00,AURORA/USDT,1.2357,1.2358,1.2152,1.2152,258.6135,315.80708055
1662526800,2022-09-07 05:00:00,AURORA/USDT,1.2287,1.2364,1.2287,1.2354,279.8951,345.65721518
1662523200,2022-09-07 04:00:00,AURORA/USDT,1.2292,1.2292,1.2153,1.2154,42.0757,51.47800255
1662519600,2022-09-07 03:00:00,AURORA/USDT,1.2288,1.2302,1.2288,1.2302,10.8884,13.38080832
1662516000,2022-09-07 02:00:00,AURORA/USDT,1.2287,1.2303,1.2143,1.2245,574.6767,703.96574085
1662512400,2022-09-07 01:00:00,AURORA/USDT,1.2411,1.2412,1.2193,1.2193,236.0577,289.12247021
1662508800,2022-09-07 00:00:00,AURORA/USDT,1.2549,1.2549,1.2325,1.2325,1269.8479,1572.58838996
1662505200,2022-09-06 23:00:00,AURORA/USDT,1.2716,1.2824,1.2548,1.2549,1904.7992,2406.82032594
1662501600,2022-09-06 22:00:00,AURORA/USDT,1.2612,1.2668,1.2602,1.2668,2487.2076,3134.68610746
1662498000,2022-09-06 21:00:00,AURORA/USDT,1.2308,1.28,1.2288,1.2631,4320.3006,5470.1020002
1662494400,2022-09-06 20:00:00,AURORA/USDT,1.2265,1.2477,1.2188,1.2416,1035.5446,1279.92702941
1662490800,2022-09-06 19:00:00,AURORA/USDT,1.2304,1.2374,1.2031,1.2288,2150.5171,2618.67694049
1662487200,2022-09-06 18:00:00,AURORA/USDT,1.2883,1.289,1.221,1.2306,2109.9161,2635.63536829
1662483600,2022-09-06 17:00:00,AURORA/USDT,1.348,1.3516,1.2651,1.2883,18394.087,24075.40150928
1662480000,2022-09-06 16:00:00,AURORA/USDT,1.3109,1.3808,1.3109,1.3491,5900.9807,7973.86613867
1662476400,2022-09-06 15:00:00,AURORA/USDT,1.3016,1.3147,1.3016,1.3017,2026.9488,2653.32142245
1662472800,2022-09-06 14:00:00,AURORA/USDT,1.3089,1.3096,1.2954,1.3045,2474.3692,3215.31641317
1662469200,2022-09-06 13:00:00,AURORA/USDT,1.2994,1.312,1.2994,1.312,100.5914,131.2171471
1662465600,2022-09-06 12:00:00,AURORA/USDT,1.337,1.345,1.297,1.2993,11900.7638,15530.03858384
1662462000,2022-09-06 11:00:00,AURORA/USDT,1.3358,1.3449,1.3309,1.3394,494.5028,659.48170059
1662458400,2022-09-06 10:00:00,AURORA/USDT,1.3254,1.39,1.3115,1.3358,9474.474,12828.37319538
1662454800,2022-09-06 09:00:00,AURORA/USDT,1.3454,1.349,1.3148,1.3254,1253.2801,1674.62289876
1662451200,2022-09-06 08:00:00,AURORA/USDT,1.3045,1.479,1.3045,1.3452,20715.9973,28088.95720715
1662447600,2022-09-06 07:00:00,AURORA/USDT,1.3044,1.3213,1.2886,1.2976,1074.1968,1397.52523887
1662444000,2022-09-06 06:00:00,AURORA/USDT,1.3042,1.3044,1.2924,1.3044,128.7321,167.53484822
1662440400,2022-09-06 05:00:00,AURORA/USDT,1.2984,1.2984,1.2907,1.2924,152.8769,197.47342689
1662436800,2022-09-06 04:00:00,AURORA/USDT,1.3086,1.3087,1.3086,1.3087,41.3122,54.0614409
1662433200,2022-09-06 03:00:00,AURORA/USDT,1.2896,1.3116,1.2895,1.3116,539.2863,697.57356878
1662429600,2022-09-06 02:00:00,AURORA/USDT,1.3254,1.3254,1.2717,1.2978,4950.0911,6427.38536983
1662426000,2022-09-06 01:00:00,AURORA/USDT,1.3425,1.3455,1.3234,1.3254,683.0487,910.3776388
1662422400,2022-09-06 00:00:00,AURORA/USDT,1.3373,1.3455,1.3358,1.3455,126.162,168.66955835
1662418800,2022-09-05 23:00:00,AURORA/USDT,1.3173,1.3462,1.3173,1.3462,672.167,893.73437456
1662415200,2022-09-05 22:00:00,AURORA/USDT,1.3141,1.3174,1.3101,1.3144,81.0057,106.47453221
1662411600,2022-09-05 21:00:00,AURORA/USDT,1.309,1.3256,1.2906,1.3141,1617.6941,2100.09158265
1662408000,2022-09-05 20:00:00,AURORA/USDT,1.3051,1.3209,1.2943,1.3088,1093.6043,1424.64268854
1662404400,2022-09-05 19:00:00,AURORA/USDT,1.2906,1.3102,1.2906,1.3101,631.5583,820.26819138
1662400800,2022-09-05 18:00:00,AURORA/USDT,1.28,1.289,1.28,1.2807,255.0964,328.29355715
1662397200,2022-09-05 17:00:00,AURORA/USDT,1.2764,1.2881,1.2763,1.2881,145.3631,186.15748661
1662393600,2022-09-05 16:00:00,AURORA/USDT,1.2841,1.286,1.2697,1.2804,519.9236,663.310001
1662390000,2022-09-05 15:00:00,AURORA/USDT,1.3018,1.3102,1.2788,1.2788,687.923,892.04777542
1662386400,2022-09-05 14:00:00,AURORA/USDT,1.2784,1.3099,1.2712,1.2963,1180.1261,1524.57810509
1662382800,2022-09-05 13:00:00,AURORA/USDT,1.2805,1.2805,1.2717,1.2717,849.3993,1080.56926372
1662379200,2022-09-05 12:00:00,AURORA/USDT,1.2875,1.3273,1.2804,1.2804,1620.3078,2130.73893456
1662375600,2022-09-05 11:00:00,AURORA/USDT,1.2981,1.2981,1.2622,1.2948,2868.7443,3635.58889539
1662372000,2022-09-05 10:00:00,AURORA/USDT,1.3111,1.3384,1.2976,1.2976,2697.4954,3602.30724215
1662368400,2022-09-05 09:00:00,AURORA/USDT,1.3208,1.3208,1.2971,1.3111,182.7965,239.02506684
1662364800,2022-09-05 08:00:00,AURORA/USDT,1.337,1.3449,1.3075,1.3078,392.0626,519.70146009
1662361200,2022-09-05 07:00:00,AURORA/USDT,1.3097,1.336,1.2981,1.3237,8002.8345,10441.84804626
1662357600,2022-09-05 06:00:00,AURORA/USDT,1.344,1.3456,1.2981,1.2985,2136.2786,2800.60336697
1662354000,2022-09-05 05:00:00,AURORA/USDT,1.3492,1.3578,1.3338,1.3356,1797.5456,2423.92558762
1662350400,2022-09-05 04:00:00,AURORA/USDT,1.3496,1.3577,1.3491,1.3577,253.0982,341.49236509
1662346800,2022-09-05 03:00:00,AURORA/USDT,1.35,1.3614,1.3492,1.3492,157.3412,212.84729678
1662343200,2022-09-05 02:00:00,AURORA/USDT,1.3824,1.3824,1.3491,1.3493,3123.4214,4256.67234758
1662339600,2022-09-05 01:00:00,AURORA/USDT,1.3987,1.4073,1.383,1.383,2122.502,2942.68586673
1662336000,2022-09-05 00:00:00,AURORA/USDT,1.3949,1.4097,1.387,1.387,2863.9116,3982.62645033
1662332400,2022-09-04 23:00:00,AURORA/USDT,1.3944,1.3944,1.391,1.391,806.0391,1121.55709609
1662328800,2022-09-04 22:00:00,AURORA/USDT,1.4097,1.423,1.392,1.392,4827.473,6745.73359758
1662325200,2022-09-04 21:00:00,AURORA/USDT,1.3853,1.4359,1.3852,1.4011,3448.9097,4861.68950719
1662321600,2022-09-04 20:00:00,AURORA/USDT,1.3784,1.386,1.3493,1.3853,807.7117,1102.6748383
1662318000,2022-09-04 19:00:00,AURORA/USDT,1.3618,1.3922,1.3495,1.3784,656.0568,898.83889767
1662314400,2022-09-04 18:00:00,AURORA/USDT,1.3519,1.3704,1.3493,1.3618,1876.5186,2539.75771705
1662310800,2022-09-04 17:00:00,AURORA/USDT,1.3492,1.3517,1.3491,1.3517,401.3402,541.58326261
1662307200,2022-09-04 16:00:00,AURORA/USDT,1.3456,1.3492,1.262,1.3492,8308.9532,11041.1687742
1662303600,2022-09-04 15:00:00,AURORA/USDT,1.3357,1.3488,1.308,1.345,1463.7643,1951.77244918
1662300000,2022-09-04 14:00:00,AURORA/USDT,1.3492,1.361,1.3357,1.3357,625.6578,845.65781492
1662296400,2022-09-04 13:00:00,AURORA/USDT,1.3407,1.3701,1.3198,1.3491,4406.4658,5911.47863778
1662292800,2022-09-04 12:00:00,AURORA/USDT,1.34,1.3492,1.34,1.3492,475.9746,639.59022836
1662289200,2022-09-04 11:00:00,AURORA/USDT,1.3401,1.3492,1.34,1.34,1824.5235,2444.9980892
1662285600,2022-09-04 10:00:00,AURORA/USDT,1.3401,1.3477,1.34,1.3477,76.1042,102.07534068
1662282000,2022-09-04 09:00:00,AURORA/USDT,1.3401,1.3531,1.34,1.34,309.3719,415.94521755
1662278400,2022-09-04 08:00:00,AURORA/USDT,1.3401,1.3653,1.34,1.3414,2082.965,2796.92342135
1662274800,2022-09-04 07:00:00,AURORA/USDT,1.3492,1.3492,1.34,1.34,3558.2983,4768.59648908
1662271200,2022-09-04 06:00:00,AURORA/USDT,1.3537,1.3537,1.3492,1.3492,355.2017,479.84515638
1662267600,2022-09-04 05:00:00,AURORA/USDT,1.3402,1.3517,1.34,1.3517,1410.5748,1891.70462285
1662264000,2022-09-04 04:00:00,AURORA/USDT,1.3823,1.4001,1.3401,1.3491,7654.2314,10430.21672109
1662260400,2022-09-04 03:00:00,AURORA/USDT,1.3401,1.4072,1.3401,1.3833,5501.684,7552.36811008
1662256800,2022-09-04 02:00:00,AURORA/USDT,1.2797,1.3496,1.2721,1.3401,4160.977,5491.94238106
1662253200,2022-09-04 01:00:00,AURORA/USDT,1.2622,1.2965,1.2608,1.2799,4644.1323,5984.1708605
1662249600,2022-09-04 00:00:00,AURORA/USDT,1.2618,1.2618,1.2618,1.2618,10,12.618
1662246000,2022-09-03 23:00:00,AURORA/USDT,1.2554,1.2701,1.2542,1.2584,480.0357,604.23073363
1662242400,2022-09-03 22:00:00,AURORA/USDT,1.2573,1.2597,1.2472,1.2472,15.0687,18.82297152
1662238800,2022-09-03 21:00:00,AURORA/USDT,1.2549,1.2573,1.2504,1.2573,90.0539,113.05700653
1662235200,2022-09-03 20:00:00,AURORA/USDT,1.289,1.289,1.2,1.2545,5586.2846,6945.62915795
1662231600,2022-09-03 19:00:00,AURORA/USDT,1.289,1.2966,1.289,1.289,67.7737,87.63319504
1662228000,2022-09-03 18:00:00,AURORA/USDT,1.289,1.2954,1.289,1.2954,38.5491,49.8280541
1662224400,2022-09-03 17:00:00,AURORA/USDT,1.2881,1.2889,1.2881,1.2889,464.3735,598.53023359
1662220800,2022-09-03 16:00:00,AURORA/USDT,1.286,1.2881,1.2732,1.286,603.3573,775.8774801
1662217200,2022-09-03 15:00:00,AURORA/USDT,1.2609,1.2957,1.2609,1.2732,5317.7378,6813.55306567
1662213600,2022-09-03 14:00:00,AURORA/USDT,1.2674,1.2674,1.2546,1.2636,354.3003,445.47892697
1662210000,2022-09-03 13:00:00,AURORA/USDT,1.2724,1.2822,1.265,1.265,484.7845,617.68681099
1662206400,2022-09-03 12:00:00,AURORA/USDT,1.2779,1.2824,1.2539,1.2655,4063.621,5125.37069323
1662202800,2022-09-03 11:00:00,AURORA/USDT,1.2764,1.2779,1.2664,1.2664,27.4863,35.10056822
1662199200,2022-09-03 10:00:00,AURORA/USDT,1.2595,1.2783,1.2595,1.2755,482.7972,612.29829687
1662195600,2022-09-03 09:00:00,AURORA/USDT,1.2555,1.2948,1.2475,1.2612,4176.1005,5320.18542822
1662192000,2022-09-03 08:00:00,AURORA/USDT,1.272,1.272,1.2556,1.2556,143.2167,180.60422376
1662188400,2022-09-03 07:00:00,AURORA/USDT,1.2718,1.272,1.2718,1.272,39.3637,50.0651481
1662184800,2022-09-03 06:00:00,AURORA/USDT,1.2717,1.2719,1.2555,1.2719,579.4391,734.61089399
1662181200,2022-09-03 05:00:00,AURORA/USDT,1.2636,1.2636,1.2562,1.2616,70.8696,89.41745236
1662177600,2022-09-03 04:00:00,AURORA/USDT,1.2678,1.2718,1.2645,1.2718,368.0403,468.00572247
1662174000,2022-09-03 03:00:00,AURORA/USDT,1.2758,1.2803,1.2325,1.2644,2488.8404,3118.3972706
1662170400,2022-09-03 02:00:00,AURORA/USDT,1.2842,1.288,1.283,1.2831,70.7662,90.91416716
1662166800,2022-09-03 01:00:00,AURORA/USDT,1.2755,1.2833,1.2755,1.2833,102.4729,130.84307497
1662163200,2022-09-03 00:00:00,AURORA/USDT,1.2718,1.2755,1.2644,1.2755,65.12,82.80015661
1662159600,2022-09-02 23:00:00,AURORA/USDT,1.2623,1.2881,1.2613,1.2718,902.9976,1150.70078077
1662156000,2022-09-02 22:00:00,AURORA/USDT,1.2504,1.2632,1.2503,1.2632,93.1013,116.93532576
1662152400,2022-09-02 21:00:00,AURORA/USDT,1.25,1.263,1.25,1.2629,405.5542,508.92547097
1662148800,2022-09-02 20:00:00,AURORA/USDT,1.2683,1.2735,1.25,1.25,624.8703,786.76809859
1662145200,2022-09-02 19:00:00,AURORA/USDT,1.2736,1.2736,1.2678,1.2718,44.3986,56.36363703
1662141600,2022-09-02 18:00:00,AURORA/USDT,1.278,1.2803,1.2557,1.2678,1595.0819,2020.56788039
1662138000,2022-09-02 17:00:00,AURORA/USDT,1.301,1.3057,1.2704,1.2779,849.372,1089.35678758
1662134400,2022-09-02 16:00:00,AURORA/USDT,1.3339,1.3383,1.286,1.3036,4386.3625,5777.48925417
1662130800,2022-09-02 15:00:00,AURORA/USDT,1.3303,1.35,1.2883,1.3338,5349.5525,7006.09723046
1662127200,2022-09-02 14:00:00,AURORA/USDT,1.3424,1.3424,1.3302,1.3303,148.155,197.68253885
1662123600,2022-09-02 13:00:00,AURORA/USDT,1.3263,1.3516,1.3263,1.3462,1640.0166,2197.96561379
1662120000,2022-09-02 12:00:00,AURORA/USDT,1.3235,1.3301,1.3075,1.3264,948.5967,1246.47027445
1662116400,2022-09-02 11:00:00,AURORA/USDT,1.33,1.3783,1.3105,1.3318,5551.5287,7401.49847189
1662112800,2022-09-02 10:00:00,AURORA/USDT,1.3108,1.3327,1.2922,1.3327,993.5788,1316.78135113
1662109200,2022-09-02 09:00:00,AURORA/USDT,1.3038,1.3122,1.2976,1.3108,1888.5577,2453.72371268
1662105600,2022-09-02 08:00:00,AURORA/USDT,1.321,1.3486,1.3037,1.3038,1859.1003,2452.90171602
1662102000,2022-09-02 07:00:00,AURORA/USDT,1.3301,1.3301,1.3075,1.3291,763.0981,1009.36794776
1662098400,2022-09-02 06:00:00,AURORA/USDT,1.3035,1.33,1.2964,1.33,698.8182,913.69219524
1662094800,2022-09-02 05:00:00,AURORA/USDT,1.2883,1.3049,1.2882,1.3035,1509.8135,1960.46110023
1662091200,2022-09-02 04:00:00,AURORA/USDT,1.2736,1.297,1.2733,1.2928,618.0838,793.70165789
1662087600,2022-09-02 03:00:00,AURORA/USDT,1.278,1.2855,1.2633,1.2816,1416.8932,1797.03519429
1662084000,2022-09-02 02:00:00,AURORA/USDT,1.2772,1.2796,1.2633,1.2759,137.6317,175.07701152
1662080400,2022-09-02 01:00:00,AURORA/USDT,1.2913,1.2913,1.2534,1.2744,734.6492,930.72931175
1662076800,2022-09-02 00:00:00,AURORA/USDT,1.3035,1.3105,1.2704,1.2945,3493.7028,4491.19179076
1662073200,2022-09-01 23:00:00,AURORA/USDT,1.3034,1.3035,1.3023,1.3035,234.8852,306.03933088
1662069600,2022-09-01 22:00:00,AURORA/USDT,1.289,1.3033,1.28,1.3001,1817.3051,2359.84124322
1662066000,2022-09-01 21:00:00,AURORA/USDT,1.2891,1.2891,1.26,1.2877,2589.9095,3294.50632387
1662062400,2022-09-01 20:00:00,AURORA/USDT,1.2794,1.3,1.2784,1.3,173.6937,223.88196295
1662058800,2022-09-01 19:00:00,AURORA/USDT,1.2944,1.2994,1.2703,1.2797,397.0843,509.96155507
1662055200,2022-09-01 18:00:00,AURORA/USDT,1.2891,1.3078,1.2695,1.2948,813.9083,1046.51864968
1662051600,2022-09-01 17:00:00,AURORA/USDT,1.2805,1.3032,1.2533,1.2807,2800.946,3571.79307794
1662048000,2022-09-01 16:00:00,AURORA/USDT,1.2984,1.2984,1.2534,1.2906,7319.0199,9362.98094513
1662044400,2022-09-01 15:00:00,AURORA/USDT,1.3262,1.3334,1.3,1.3,6024.6666,7842.25329386
1662040800,2022-09-01 14:00:00,AURORA/USDT,1.301,1.4008,1.2892,1.327,12514.5253,17042.67256456
1662037200,2022-09-01 13:00:00,AURORA/USDT,1.3149,1.3149,1.2828,1.3045,1036.8054,1342.79701852
1662033600,2022-09-01 12:00:00,AURORA/USDT,1.27,1.3338,1.27,1.312,5424.3484,7121.11413161
1662030000,2022-09-01 11:00:00,AURORA/USDT,1.2974,1.2997,1.2638,1.27,4289.868,5474.49446792
1662026400,2022-09-01 10:00:00,AURORA/USDT,1.2964,1.3219,1.2883,1.2883,1985.7341,2586.98263804
1662022800,2022-09-01 09:00:00,AURORA/USDT,1.3148,1.3385,1.2894,1.3056,3491.1435,4556.00041814
1662019200,2022-09-01 08:00:00,AURORA/USDT,1.3115,1.34,1.2981,1.3148,2300.0944,3033.83323465
1662015600,2022-09-01 07:00:00,AURORA/USDT,1.3273,1.3273,1.3114,1.3114,52.4133,68.99107998
1662012000,2022-09-01 06:00:00,AURORA/USDT,1.3494,1.3494,1.3209,1.3209,885.9211,1182.93127545
1662008400,2022-09-01 05:00:00,AURORA/USDT,1.3543,1.3616,1.3493,1.3493,456.6128,616.37412159
1662004800,2022-09-01 04:00:00,AURORA/USDT,1.3635,1.3636,1.3501,1.3501,926.3557,1250.78426716
1662001200,2022-09-01 03:00:00,AURORA/USDT,1.3863,1.3865,1.3406,1.3551,4125.2237,5621.30337855
1661997600,2022-09-01 02:00:00,AURORA/USDT,1.3836,1.3863,1.3836,1.3863,97.3703,134.78729721
1661994000,2022-09-01 01:00:00,AURORA/USDT,1.3963,1.3977,1.3835,1.3836,298.9838,415.50199538
1661990400,2022-09-01 00:00:00,AURORA/USDT,1.37,1.3976,1.37,1.3866,465.5831,645.62923051
1661986800,2022-08-31 23:00:00,AURORA/USDT,1.398,1.4184,1.3586,1.3697,1850.1394,2558.45693965
1661983200,2022-08-31 22:00:00,AURORA/USDT,1.411,1.5521,1.3872,1.3942,8841.0209,12607.65484521
1661979600,2022-08-31 21:00:00,AURORA/USDT,1.4438,1.4438,1.4017,1.4036,1954.8693,2764.21075921
1661976000,2022-08-31 20:00:00,AURORA/USDT,1.4355,1.5167,1.4119,1.4438,29076.715,42696.18663309
1661972400,2022-08-31 19:00:00,AURORA/USDT,1.3836,1.5784,1.3534,1.4439,20234.2084,28984.30040123
1661968800,2022-08-31 18:00:00,AURORA/USDT,1.3276,1.3989,1.3114,1.3836,7622.304,10426.73463665
1661965200,2022-08-31 17:00:00,AURORA/USDT,1.3002,1.3848,1.2985,1.3336,4128.5799,5517.42315961
1661961600,2022-08-31 16:00:00,AURORA/USDT,1.3572,1.3646,1.3001,1.3002,2438.8514,3199.84148002
1661958000,2022-08-31 15:00:00,AURORA/USDT,1.3383,1.388,1.31,1.3537,9632.9729,13007.34614876
1661954400,2022-08-31 14:00:00,AURORA/USDT,1.3485,1.3594,1.3227,1.3354,2913.9732,3896.86362591
1661950800,2022-08-31 13:00:00,AURORA/USDT,1.3516,1.3696,1.33,1.3376,3457.0948,4656.02561895
1661947200,2022-08-31 12:00:00,AURORA/USDT,1.2901,1.388,1.29,1.3516,5131.4548,6871.33487487
1661943600,2022-08-31 11:00:00,AURORA/USDT,1.3373,1.3879,1.2898,1.2898,3326.5775,4428.33989949
1661940000,2022-08-31 10:00:00,AURORA/USDT,1.3495,1.3495,1.323,1.3373,359.0332,477.13576437
1661936400,2022-08-31 09:00:00,AURORA/USDT,1.3173,1.3495,1.3173,1.3407,1911.04,2556.79517763
1661932800,2022-08-31 08:00:00,AURORA/USDT,1.3237,1.3494,1.299,1.3148,2747.4556,3643.09265157
1661929200,2022-08-31 07:00:00,AURORA/USDT,1.3266,1.3372,1.3149,1.3372,599.9001,791.55604819
1661925600,2022-08-31 06:00:00,AURORA/USDT,1.3126,1.3432,1.3116,1.33,1279.9584,1695.53001774
1661922000,2022-08-31 05:00:00,AURORA/USDT,1.3437,1.3595,1.3,1.3126,7179.4503,9566.52698563
1661918400,2022-08-31 04:00:00,AURORA/USDT,1.3207,1.3859,1.3035,1.3462,21025.8235,28342.0388165
1661914800,2022-08-31 03:00:00,AURORA/USDT,1.2736,1.3201,1.2691,1.32,11826.7508,15397.77294042
1661911200,2022-08-31 02:00:00,AURORA/USDT,1.3029,1.3029,1.2694,1.2695,2245.6641,2876.03168956
1661907600,2022-08-31 01:00:00,AURORA/USDT,1.2459,1.4073,1.2459,1.289,15756.4834,20470.45970433
1661904000,2022-08-31 00:00:00,AURORA/USDT,1.2319,1.2545,1.2261,1.2371,1106.1619,1374.39537634
1661900400,2022-08-30 23:00:00,AURORA/USDT,1.2553,1.2723,1.2001,1.2321,13453.3013,16576.66182918
1661896800,2022-08-30 22:00:00,AURORA/USDT,1.3356,1.3356,1.2347,1.2461,9788.1168,12569.18661088
1661893200,2022-08-30 21:00:00,AURORA/USDT,1.3253,1.386,1.3213,1.3355,10886.4879,14705.50719242
1661889600,2022-08-30 20:00:00,AURORA/USDT,1.2225,1.3667,1.2225,1.3253,46941.4336,61319.63305717
1661886000,2022-08-30 19:00:00,AURORA/USDT,1.2043,1.2284,1.2043,1.221,2362.2395,2859.21283691
1661882400,2022-08-30 18:00:00,AURORA/USDT,1.2025,1.2043,1.2012,1.2043,361.6587,435.48372567
1661878800,2022-08-30 17:00:00,AURORA/USDT,1.2043,1.2043,1.2002,1.2012,140.7369,169.37583623
1661875200,2022-08-30 16:00:00,AURORA/USDT,1.2063,1.224,1.1983,1.2002,2074.4984,2523.32908214
1661871600,2022-08-30 15:00:00,AURORA/USDT,1.2143,1.2222,1.1653,1.2055,2567.2202,3072.00913441
1661868000,2022-08-30 14:00:00,AURORA/USDT,1.2459,1.2577,1.218,1.218,380.2915,471.26298028
1661864400,2022-08-30 13:00:00,AURORA/USDT,1.241,1.2553,1.2338,1.2338,1986.2967,2469.52623717
1661860800,2022-08-30 12:00:00,AURORA/USDT,1.2572,1.2611,1.13,1.2339,11211.7594,13414.62130252
1661857200,2022-08-30 11:00:00,AURORA/USDT,1.2546,1.2572,1.214,1.2572,3758.4234,4668.00318162
1661853600,2022-08-30 10:00:00,AURORA/USDT,1.2718,1.28,1.2546,1.2546,1235.6935,1579.47445281
1661850000,2022-08-30 09:00:00,AURORA/USDT,1.2612,1.291,1.2573,1.2718,754.4724,960.34403974
1661846400,2022-08-30 08:00:00,AURORA/USDT,1.2631,1.2758,1.2432,1.2623,1861.2433,2335.5915286
1661842800,2022-08-30 07:00:00,AURORA/USDT,1.2511,1.2511,1.25,1.25,41.4676,51.8455
1661839200,2022-08-30 06:00:00,AURORA/USDT,1.2718,1.2719,1.25,1.25,511.4934,640.32923326
1661835600,2022-08-30 05:00:00,AURORA/USDT,1.2701,1.2718,1.2636,1.2636,46.833,59.49293608
1661832000,2022-08-30 04:00:00,AURORA/USDT,1.259,1.2716,1.241,1.2702,537.1824,675.20933658
1661828400,2022-08-30 03:00:00,AURORA/USDT,1.25,1.2662,1.2362,1.2546,243.6187,304.72102198
1661824800,2022-08-30 02:00:00,AURORA/USDT,1.2684,1.2718,1.25,1.25,1280.0609,1613.68883493
1661821200,2022-08-30 01:00:00,AURORA/USDT,1.2806,1.2806,1.2645,1.2723,229.0606,291.3063568
1661817600,2022-08-30 00:00:00,AURORA/USDT,1.2796,1.3023,1.2717,1.2806,994.6698,1280.67496361
1661814000,2022-08-29 23:00:00,AURORA/USDT,1.2804,1.2804,1.2699,1.2743,201.0275,255.34664143
1661810400,2022-08-29 22:00:00,AURORA/USDT,1.2945,1.2945,1.2612,1.2804,656.1952,838.8728765
1661806800,2022-08-29 21:00:00,AURORA/USDT,1.2601,1.3299,1.2556,1.2886,1333.2142,1723.97943189
1661803200,2022-08-29 20:00:00,AURORA/USDT,1.2553,1.261,1.2553,1.261,10.9197,13.75426489
1661799600,2022-08-29 19:00:00,AURORA/USDT,1.2557,1.2557,1.2446,1.2553,562.0293,701.318094
1661796000,2022-08-29 18:00:00,AURORA/USDT,1.2799,1.2799,1.2544,1.2544,1320.8342,1667.18779426
1661792400,2022-08-29 17:00:00,AURORA/USDT,1.2561,1.3299,1.2561,1.2799,3922.7598,5032.95644234
1661788800,2022-08-29 16:00:00,AURORA/USDT,1.27,1.2718,1.2475,1.2606,403.3248,507.42908716
1661785200,2022-08-29 15:00:00,AURORA/USDT,1.2532,1.2909,1.2508,1.27,1898.8999,2407.88495939
1661781600,2022-08-29 14:00:00,AURORA/USDT,1.2202,1.2532,1.214,1.2491,1013.4096,1245.64663237
1661778000,2022-08-29 13:00:00,AURORA/USDT,1.2246,1.2394,1.2144,1.2203,816.1956,1001.78215881
1661774400,2022-08-29 12:00:00,AURORA/USDT,1.2135,1.2394,1.2001,1.2246,1188.9032,1451.83923501
1661770800,2022-08-29 11:00:00,AURORA/USDT,1.21,1.2135,1.2094,1.2135,132.7104,160.54567393
1661767200,2022-08-29 10:00:00,AURORA/USDT,1.2143,1.2166,1.2095,1.2096,981.6778,1192.00171267
1661763600,2022-08-29 09:00:00,AURORA/USDT,1.1979,1.224,1.1957,1.2094,1699.4939,2055.1516253
1661760000,2022-08-29 08:00:00,AURORA/USDT,1.2001,1.2092,1.1794,1.1868,1777.0149,2126.59127021
1661756400,2022-08-29 07:00:00,AURORA/USDT,1.2003,1.2003,1.2002,1.2002,133.7727,160.56472047
1661752800,2022-08-29 06:00:00,AURORA/USDT,1.2079,1.2346,1.2003,1.2006,986.1907,1204.97477992
1661749200,2022-08-29 05:00:00,AURORA/USDT,1.2001,1.212,1.1949,1.2079,259.0058,311.63974127
1661745600,2022-08-29 04:00:00,AURORA/USDT,1.2079,1.2146,1.1963,1.1963,764.7637,918.54526574
1661742000,2022-08-29 03:00:00,AURORA/USDT,1.1948,1.2078,1.1841,1.1988,636.6758,762.02437953
1661738400,2022-08-29 02:00:00,AURORA/USDT,1.1931,1.1997,1.1931,1.1997,85.1142,101.7541855
