https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BOND,Volume USDT
1660474800,2022-08-14 11:00:00,BOND/USDT,7.93,7.96,7.916,7.916,416.0176,3300.460678
1660471200,2022-08-14 10:00:00,BOND/USDT,7.96,7.969,7.93,7.939,575.4056,4571.4318284
1660467600,2022-08-14 09:00:00,BOND/USDT,7.95,7.97,7.928,7.965,859.9195,6834.6181539
1660464000,2022-08-14 08:00:00,BOND/USDT,7.983,8.03,7.946,7.951,509.4495,4064.5630901
1660460400,2022-08-14 07:00:00,BOND/USDT,8,8.018,7.967,7.972,1244.1846,9942.6233596
1660456800,2022-08-14 06:00:00,BOND/USDT,7.953,8.005,7.951,8.005,490.4053,3915.1604714
1660453200,2022-08-14 05:00:00,BOND/USDT,7.94,7.986,7.926,7.951,888.9858,7065.3312168
1660449600,2022-08-14 04:00:00,BOND/USDT,8.018,8.02,7.93,7.942,2924.6533,23381.7896179
1660446000,2022-08-14 03:00:00,BOND/USDT,8.013,8.019,7.988,8.017,1320.1215,10559.88856
1660442400,2022-08-14 02:00:00,BOND/USDT,8.028,8.028,7.98,8.006,1906.6021,15254.4360395
1660438800,2022-08-14 01:00:00,BOND/USDT,8.025,8.055,8.001,8.028,1299.3512,10423.4156074
1660435200,2022-08-14 00:00:00,BOND/USDT,7.952,8.047,7.952,8.016,1569.9488,12589.7482258
1660431600,2022-08-13 23:00:00,BOND/USDT,8.053,8.056,7.889,7.95,2387.6126,18973.7440317
1660428000,2022-08-13 22:00:00,BOND/USDT,8.053,8.08,8.052,8.078,63.4253,511.5055967
1660424400,2022-08-13 21:00:00,BOND/USDT,8.076,8.079,8.053,8.053,245.3253,1980.6363675
1660420800,2022-08-13 20:00:00,BOND/USDT,8.05,8.077,8.042,8.057,267.7399,2159.1634847
1660417200,2022-08-13 19:00:00,BOND/USDT,8.072,8.072,8.047,8.047,254.5575,2050.9082476
1660413600,2022-08-13 18:00:00,BOND/USDT,8.089,8.106,8.065,8.065,146.1291,1181.7862289
1660410000,2022-08-13 17:00:00,BOND/USDT,8.096,8.118,8.076,8.098,1073.3602,8689.6310337
1660406400,2022-08-13 16:00:00,BOND/USDT,8.101,8.109,8.077,8.077,380.2018,3076.3421449
1660402800,2022-08-13 15:00:00,BOND/USDT,8.087,8.119,8.087,8.092,106.5531,863.3312458
1660399200,2022-08-13 14:00:00,BOND/USDT,8.09,8.112,8.079,8.087,116.0157,939.8603288
1660395600,2022-08-13 13:00:00,BOND/USDT,8.108,8.108,8.063,8.088,262.2971,2117.7564887
1660392000,2022-08-13 12:00:00,BOND/USDT,8.147,8.147,8.096,8.106,550.771,4470.909721
1660388400,2022-08-13 11:00:00,BOND/USDT,8.094,8.148,8.083,8.143,271.9662,2208.2209716
1660384800,2022-08-13 10:00:00,BOND/USDT,8.078,8.171,8.04,8.083,1690.4775,13717.9230719
1660381200,2022-08-13 09:00:00,BOND/USDT,8.061,8.106,8.061,8.106,432.0337,3497.3245115
1660377600,2022-08-13 08:00:00,BOND/USDT,8.162,8.169,8.037,8.047,613.315,4952.2127306
1660374000,2022-08-13 07:00:00,BOND/USDT,8.17,8.183,8.154,8.179,332.7593,2715.5581749
1660370400,2022-08-13 06:00:00,BOND/USDT,8.196,8.205,8.147,8.17,591.4269,4842.7647263
1660366800,2022-08-13 05:00:00,BOND/USDT,8.213,8.213,8.18,8.197,259.2215,2125.3639558
1660363200,2022-08-13 04:00:00,BOND/USDT,8.159,8.214,8.156,8.208,136.3667,1116.0621029
1660359600,2022-08-13 03:00:00,BOND/USDT,8.136,8.159,8.131,8.159,4.2777,34.8062184
1660356000,2022-08-13 02:00:00,BOND/USDT,8.189,8.189,8.124,8.144,303.1551,2472.0542918
1660352400,2022-08-13 01:00:00,BOND/USDT,8.161,8.234,8.161,8.185,632.1556,5191.5226007
1660348800,2022-08-13 00:00:00,BOND/USDT,8.103,8.16,8.091,8.16,308.5532,2507.6125464
1660345200,2022-08-12 23:00:00,BOND/USDT,8.11,8.135,8.091,8.13,783.6639,6368.3008217
1660341600,2022-08-12 22:00:00,BOND/USDT,8.097,8.126,8.07,8.11,262.1545,2124.3355151
1660338000,2022-08-12 21:00:00,BOND/USDT,8.137,8.137,8.08,8.095,77.0058,623.7984862
1660334400,2022-08-12 20:00:00,BOND/USDT,8.135,8.139,8.098,8.135,223.8635,1817.0255028
1660330800,2022-08-12 19:00:00,BOND/USDT,8.124,8.165,8.118,8.143,298.8797,2435.9791141
1660327200,2022-08-12 18:00:00,BOND/USDT,8.106,8.135,8.106,8.134,318.597,2587.8541824
1660323600,2022-08-12 17:00:00,BOND/USDT,8.123,8.16,8.109,8.12,367.3316,2988.8385461
1660320000,2022-08-12 16:00:00,BOND/USDT,8.1,8.131,8.058,8.131,2789.745,22575.9703364
1660316400,2022-08-12 15:00:00,BOND/USDT,8.1,8.106,8.08,8.096,200.2486,1620.2350438
1660312800,2022-08-12 14:00:00,BOND/USDT,8.046,8.097,8.046,8.097,491.8605,3969.3226926
1660309200,2022-08-12 13:00:00,BOND/USDT,8.086,8.12,8.018,8.069,682.0606,5495.8835817
1660305600,2022-08-12 12:00:00,BOND/USDT,8.073,8.129,8.073,8.091,316.902,2568.1973317
1660302000,2022-08-12 11:00:00,BOND/USDT,8.051,8.072,8.019,8.072,697.8675,5612.4855212
1660298400,2022-08-12 10:00:00,BOND/USDT,8.141,8.141,8.046,8.057,1951.6685,15821.0398705
1660294800,2022-08-12 09:00:00,BOND/USDT,8.114,8.175,8.103,8.135,381.8516,3108.9696021
1660291200,2022-08-12 08:00:00,BOND/USDT,8.102,8.17,8.095,8.119,169.6797,1379.9855797
1660287600,2022-08-12 07:00:00,BOND/USDT,8.137,8.151,8.103,8.103,278.4372,2261.7495947
1660284000,2022-08-12 06:00:00,BOND/USDT,8.214,8.228,8.136,8.136,263.4613,2158.6843873
1660280400,2022-08-12 05:00:00,BOND/USDT,8.182,8.213,8.182,8.212,296.9812,2431.959607
1660276800,2022-08-12 04:00:00,BOND/USDT,8.164,8.19,8.151,8.19,317.4225,2593.4796821
1660273200,2022-08-12 03:00:00,BOND/USDT,8.179,8.179,8.137,8.164,2052.4488,16735.8202883
1660269600,2022-08-12 02:00:00,BOND/USDT,8.16,8.184,8.149,8.184,269.117,2196.1797912
1660266000,2022-08-12 01:00:00,BOND/USDT,8.17,8.191,8.153,8.159,237.3685,1938.5447685
1660262400,2022-08-12 00:00:00,BOND/USDT,8.235,8.235,8.147,8.16,793.8771,6492.7500674
1660258800,2022-08-11 23:00:00,BOND/USDT,8.16,8.26,8.145,8.26,509.7021,4160.2338672
1660255200,2022-08-11 22:00:00,BOND/USDT,8.18,8.192,8.164,8.164,157.871,1291.5155094
1660251600,2022-08-11 21:00:00,BOND/USDT,8.176,8.208,8.157,8.208,131.9076,1079.6683435
1660248000,2022-08-11 20:00:00,BOND/USDT,8.185,8.219,8.138,8.164,2060.3381,16894.1909753
1660244400,2022-08-11 19:00:00,BOND/USDT,8.209,8.218,8.137,8.185,964.715,7882.2733542
1660240800,2022-08-11 18:00:00,BOND/USDT,8.232,8.244,8.184,8.2,504.6157,4148.7176582
1660237200,2022-08-11 17:00:00,BOND/USDT,8.295,8.313,8.219,8.223,432.9524,3588.9245879
1660233600,2022-08-11 16:00:00,BOND/USDT,8.24,8.294,8.208,8.292,586.4787,4835.7226153
1660230000,2022-08-11 15:00:00,BOND/USDT,8.318,8.318,8.207,8.24,1226.37,10125.8760887
1660226400,2022-08-11 14:00:00,BOND/USDT,8.339,8.373,8.286,8.318,1299.4506,10801.7197573
1660222800,2022-08-11 13:00:00,BOND/USDT,8.355,8.357,8.308,8.333,776.1433,6471.0401117
1660219200,2022-08-11 12:00:00,BOND/USDT,8.348,8.378,8.318,8.337,672.6741,5619.7432903
1660215600,2022-08-11 11:00:00,BOND/USDT,8.34,8.357,8.337,8.355,370.3498,3092.4129471
1660212000,2022-08-11 10:00:00,BOND/USDT,8.358,8.367,8.309,8.35,452.4528,3773.4479738
1660208400,2022-08-11 09:00:00,BOND/USDT,8.382,8.391,8.372,8.372,228.2621,1912.8052971
1660204800,2022-08-11 08:00:00,BOND/USDT,8.379,8.414,8.346,8.346,241.2059,2019.964753
1660201200,2022-08-11 07:00:00,BOND/USDT,8.421,8.478,8.375,8.375,550.3407,4648.3393308
1660197600,2022-08-11 06:00:00,BOND/USDT,8.383,8.469,8.383,8.41,650.2263,5484.2587844
1660194000,2022-08-11 05:00:00,BOND/USDT,8.391,8.426,8.382,8.383,637.2953,5355.5159814
1660190400,2022-08-11 04:00:00,BOND/USDT,8.46,8.472,8.374,8.374,270.2028,2274.4885134
1660186800,2022-08-11 03:00:00,BOND/USDT,8.425,8.475,8.389,8.464,348.798,2944.0493034
1660183200,2022-08-11 02:00:00,BOND/USDT,8.37,8.424,8.292,8.424,3438.3841,28859.0153689
1660179600,2022-08-11 01:00:00,BOND/USDT,8.341,8.392,8.316,8.371,1044.2929,8731.2830155
1660176000,2022-08-11 00:00:00,BOND/USDT,8.323,8.357,8.323,8.347,201.0779,1677.1577353
1660172400,2022-08-10 23:00:00,BOND/USDT,8.311,8.33,8.3,8.321,286.5929,2379.4462702
1660168800,2022-08-10 22:00:00,BOND/USDT,8.311,8.323,8.3,8.305,1138.3025,9450.5958934
1660165200,2022-08-10 21:00:00,BOND/USDT,8.36,8.36,8.3,8.301,770.2907,6395.3625209
1660161600,2022-08-10 20:00:00,BOND/USDT,8.357,8.359,8.343,8.347,151.2153,1263.5248109
1660158000,2022-08-10 19:00:00,BOND/USDT,8.337,8.357,8.32,8.356,641.7593,5357.078096
1660154400,2022-08-10 18:00:00,BOND/USDT,8.333,8.337,8.308,8.322,413.1548,3439.2135573
1660150800,2022-08-10 17:00:00,BOND/USDT,8.284,8.332,8.284,8.332,167.0914,1388.0551625
1660147200,2022-08-10 16:00:00,BOND/USDT,8.326,8.357,8.269,8.273,432.4315,3581.3990405
1660143600,2022-08-10 15:00:00,BOND/USDT,8.343,8.363,8.334,8.346,179.2251,1496.4579201
1660140000,2022-08-10 14:00:00,BOND/USDT,8.306,8.396,8.24,8.347,1501.9694,12487.1192497
1660136400,2022-08-10 13:00:00,BOND/USDT,8.363,8.398,8.308,8.308,1821.4362,15223.159052
1660132800,2022-08-10 12:00:00,BOND/USDT,8.152,8.389,8.114,8.362,1950.569,16154.9080645
1660129200,2022-08-10 11:00:00,BOND/USDT,8.105,8.176,8.087,8.143,154.0329,1255.7867622
1660125600,2022-08-10 10:00:00,BOND/USDT,8.16,8.16,8.111,8.111,226.2644,1837.497635
1660122000,2022-08-10 09:00:00,BOND/USDT,8.188,8.19,8.116,8.129,330.4257,2694.3493655
1660118400,2022-08-10 08:00:00,BOND/USDT,8.063,8.187,8.027,8.187,878.9718,7101.4565661
1660114800,2022-08-10 07:00:00,BOND/USDT,8.064,8.095,8.051,8.063,942.8442,7609.6407076
1660111200,2022-08-10 06:00:00,BOND/USDT,8.11,8.129,8.028,8.054,466.7913,3772.4742344
1660107600,2022-08-10 05:00:00,BOND/USDT,8.146,8.15,8.018,8.107,703.1212,5679.9639834
1660104000,2022-08-10 04:00:00,BOND/USDT,8.21,8.217,8.089,8.131,335.4784,2734.1332755
1660100400,2022-08-10 03:00:00,BOND/USDT,8.229,8.246,8.212,8.212,59.9105,493.1971447
1660096800,2022-08-10 02:00:00,BOND/USDT,8.28,8.317,8.206,8.226,183.2177,1514.1911781
1660093200,2022-08-10 01:00:00,BOND/USDT,8.238,8.284,8.238,8.263,186.9991,1545.4135663
1660089600,2022-08-10 00:00:00,BOND/USDT,8.265,8.363,8.201,8.211,1297.7795,10798.9974941
1660086000,2022-08-09 23:00:00,BOND/USDT,8.246,8.267,8.222,8.267,236.6218,1952.1273974
1660082400,2022-08-09 22:00:00,BOND/USDT,8.209,8.265,8.209,8.233,172.535,1423.120375
1660078800,2022-08-09 21:00:00,BOND/USDT,8.251,8.263,8.209,8.23,174.1018,1434.8720121
1660075200,2022-08-09 20:00:00,BOND/USDT,8.184,8.269,8.18,8.249,1609.0281,13254.8954411
1660071600,2022-08-09 19:00:00,BOND/USDT,8.212,8.212,8.181,8.211,168.9205,1384.1756387
1660068000,2022-08-09 18:00:00,BOND/USDT,8.295,8.32,8.196,8.216,529.4743,4369.7865782
1660064400,2022-08-09 17:00:00,BOND/USDT,8.294,8.32,8.243,8.295,264.1389,2188.8120125
1660060800,2022-08-09 16:00:00,BOND/USDT,8.283,8.384,8.243,8.295,858.0344,7135.9056678
1660057200,2022-08-09 15:00:00,BOND/USDT,8.205,8.383,8.164,8.29,1538.7792,12760.3959565
1660053600,2022-08-09 14:00:00,BOND/USDT,8.32,8.32,8.08,8.22,1369.979,11227.757449
1660050000,2022-08-09 13:00:00,BOND/USDT,8.402,8.462,8.321,8.322,1393.5454,11702.3745065
1660046400,2022-08-09 12:00:00,BOND/USDT,8.261,8.401,8.23,8.401,908.8308,7530.162444
1660042800,2022-08-09 11:00:00,BOND/USDT,8.387,8.388,8.262,8.269,369.6678,3071.0313801
1660039200,2022-08-09 10:00:00,BOND/USDT,8.337,8.42,8.328,8.374,1327.4631,11121.0306622
1660035600,2022-08-09 09:00:00,BOND/USDT,8.556,8.559,8.285,8.338,6972.1574,58482.1504972
1660032000,2022-08-09 08:00:00,BOND/USDT,8.601,8.604,8.53,8.555,329.0098,2812.7731387
1660028400,2022-08-09 07:00:00,BOND/USDT,8.606,8.606,8.526,8.6,1682.5421,14370.8142293
1660024800,2022-08-09 06:00:00,BOND/USDT,8.682,8.684,8.59,8.604,114.053,983.0859034
1660021200,2022-08-09 05:00:00,BOND/USDT,8.633,8.68,8.628,8.68,42.3673,366.1402691
1660017600,2022-08-09 04:00:00,BOND/USDT,8.649,8.68,8.626,8.626,187.3067,1618.1199917
1660014000,2022-08-09 03:00:00,BOND/USDT,8.656,8.667,8.629,8.629,750.7382,6498.5334715
1660010400,2022-08-09 02:00:00,BOND/USDT,8.635,8.751,8.622,8.662,431.8374,3750.4532796
1660006800,2022-08-09 01:00:00,BOND/USDT,8.614,8.646,8.606,8.606,772.75,6657.8813882
1660003200,2022-08-09 00:00:00,BOND/USDT,8.637,8.677,8.605,8.613,1031.0013,8885.4126715
1659999600,2022-08-08 23:00:00,BOND/USDT,8.638,8.689,8.631,8.642,493.6072,4278.1126032
1659996000,2022-08-08 22:00:00,BOND/USDT,8.698,8.713,8.568,8.634,564.1888,4860.6281158
1659992400,2022-08-08 21:00:00,BOND/USDT,8.755,8.764,8.696,8.697,358.4908,3131.069228
1659988800,2022-08-08 20:00:00,BOND/USDT,8.757,8.775,8.734,8.775,679.2133,5946.4535986
1659985200,2022-08-08 19:00:00,BOND/USDT,8.751,8.754,8.691,8.754,599.6379,5240.5866294
1659981600,2022-08-08 18:00:00,BOND/USDT,8.744,8.769,8.712,8.744,235.9831,2061.6816303
1659978000,2022-08-08 17:00:00,BOND/USDT,8.79,8.818,8.715,8.73,1311.5558,11533.6161767
1659974400,2022-08-08 16:00:00,BOND/USDT,8.832,8.85,8.78,8.79,2142.2508,18854.3916995
1659970800,2022-08-08 15:00:00,BOND/USDT,8.887,8.915,8.81,8.832,2179.2878,19306.9606711
1659967200,2022-08-08 14:00:00,BOND/USDT,8.837,9.087,8.836,8.857,6826.0483,61203.2055732
1659963600,2022-08-08 13:00:00,BOND/USDT,8.82,8.872,8.812,8.838,1713.6914,15138.8599289
1659960000,2022-08-08 12:00:00,BOND/USDT,8.871,8.871,8.771,8.819,2490.357,21913.7163988
1659956400,2022-08-08 11:00:00,BOND/USDT,8.881,8.881,8.838,8.872,402.1253,3561.8035698
1659952800,2022-08-08 10:00:00,BOND/USDT,8.897,8.902,8.837,8.876,1987.9638,17646.4292886
1659949200,2022-08-08 09:00:00,BOND/USDT,8.9,8.908,8.866,8.886,1701.0768,15098.1120533
1659945600,2022-08-08 08:00:00,BOND/USDT,8.816,8.918,8.805,8.895,8104.9856,71997.5004206
1659942000,2022-08-08 07:00:00,BOND/USDT,8.797,8.83,8.78,8.815,1659.1778,14600.1004718
1659938400,2022-08-08 06:00:00,BOND/USDT,8.83,8.85,8.789,8.789,300.81,2654.2315738
1659934800,2022-08-08 05:00:00,BOND/USDT,8.799,8.832,8.79,8.821,370.1572,3266.8802015
1659931200,2022-08-08 04:00:00,BOND/USDT,8.748,8.798,8.746,8.798,313.1554,2748.5087621
1659927600,2022-08-08 03:00:00,BOND/USDT,8.725,8.77,8.71,8.735,479.4258,4195.321777
1659924000,2022-08-08 02:00:00,BOND/USDT,8.751,8.752,8.71,8.725,164.9301,1440.780774
1659920400,2022-08-08 01:00:00,BOND/USDT,8.788,8.788,8.739,8.739,1204.0555,10563.8417854
1659916800,2022-08-08 00:00:00,BOND/USDT,8.807,8.842,8.779,8.79,86.3926,760.5948848
1659913200,2022-08-07 23:00:00,BOND/USDT,8.83,8.833,8.761,8.806,1357.2298,11918.7398583
1659909600,2022-08-07 22:00:00,BOND/USDT,8.79,8.87,8.79,8.827,996.673,8812.1384346
1659906000,2022-08-07 21:00:00,BOND/USDT,8.757,8.83,8.757,8.82,446.0649,3922.4506698
1659902400,2022-08-07 20:00:00,BOND/USDT,8.796,8.836,8.735,8.752,1351.4068,11836.5111653
1659898800,2022-08-07 19:00:00,BOND/USDT,8.828,8.838,8.796,8.798,151.2652,1333.7162823
1659895200,2022-08-07 18:00:00,BOND/USDT,8.845,8.89,8.826,8.834,305.0712,2704.262059
1659891600,2022-08-07 17:00:00,BOND/USDT,8.824,8.918,8.804,8.838,718.1295,6355.8572617
1659888000,2022-08-07 16:00:00,BOND/USDT,8.863,8.989,8.814,8.855,2100.319,18708.6352047
1659884400,2022-08-07 15:00:00,BOND/USDT,8.832,8.865,8.781,8.865,728.6516,6414.5710992
1659880800,2022-08-07 14:00:00,BOND/USDT,8.83,8.845,8.768,8.837,587.4582,5163.4257416
1659877200,2022-08-07 13:00:00,BOND/USDT,8.852,8.857,8.778,8.796,182.5358,1608.2121716
1659873600,2022-08-07 12:00:00,BOND/USDT,8.785,8.85,8.76,8.826,702.8541,6188.1072555
1659870000,2022-08-07 11:00:00,BOND/USDT,8.838,8.85,8.78,8.781,549.1231,4844.2310784
1659866400,2022-08-07 10:00:00,BOND/USDT,8.753,8.9,8.711,8.826,2406.4169,21060.9691215
1659862800,2022-08-07 09:00:00,BOND/USDT,8.81,8.835,8.725,8.735,1309.1187,11470.2223447
1659859200,2022-08-07 08:00:00,BOND/USDT,8.864,8.864,8.728,8.809,1645.6684,14464.5274963
1659855600,2022-08-07 07:00:00,BOND/USDT,8.937,8.941,8.774,8.836,1736.0172,15385.6710444
1659852000,2022-08-07 06:00:00,BOND/USDT,9.076,9.172,8.938,8.954,1908.304,17237.5210314
1659848400,2022-08-07 05:00:00,BOND/USDT,9.166,9.619,8.989,9.107,9026.2217,84119.9874069
1659844800,2022-08-07 04:00:00,BOND/USDT,8.65,9.244,8.65,9.147,3178.3662,28794.5951223
1659841200,2022-08-07 03:00:00,BOND/USDT,8.696,8.696,8.625,8.635,1116.156,9641.6553726
1659837600,2022-08-07 02:00:00,BOND/USDT,8.744,8.782,8.695,8.696,437.0845,3830.9592572
1659834000,2022-08-07 01:00:00,BOND/USDT,8.619,8.811,8.61,8.74,2362.586,20585.7783948
1659830400,2022-08-07 00:00:00,BOND/USDT,8.656,8.675,8.619,8.619,386.96,3342.3766659
1659826800,2022-08-06 23:00:00,BOND/USDT,8.721,8.727,8.657,8.667,185.8393,1613.3498199
1659823200,2022-08-06 22:00:00,BOND/USDT,8.728,8.734,8.694,8.709,828.5622,7234.9224419
1659819600,2022-08-06 21:00:00,BOND/USDT,8.726,8.734,8.693,8.724,649.0505,5656.3022269
1659816000,2022-08-06 20:00:00,BOND/USDT,8.723,8.829,8.706,8.717,2035.5107,17851.8273592
1659812400,2022-08-06 19:00:00,BOND/USDT,8.658,8.728,8.62,8.727,255.9476,2213.6394066
1659808800,2022-08-06 18:00:00,BOND/USDT,8.68,8.705,8.632,8.655,1256.2004,10894.129015
1659805200,2022-08-06 17:00:00,BOND/USDT,8.726,8.733,8.614,8.681,1777.4397,15435.2756586
1659801600,2022-08-06 16:00:00,BOND/USDT,8.748,8.752,8.717,8.717,348.3005,3045.6978617
1659798000,2022-08-06 15:00:00,BOND/USDT,8.727,8.763,8.705,8.759,407.7182,3568.2393267
1659794400,2022-08-06 14:00:00,BOND/USDT,8.736,8.774,8.713,8.722,371.0347,3244.0822517
1659790800,2022-08-06 13:00:00,BOND/USDT,8.702,8.782,8.691,8.729,1636.2061,14265.4179055
1659787200,2022-08-06 12:00:00,BOND/USDT,8.695,8.881,8.695,8.723,4022.9959,35328.0751856
1659783600,2022-08-06 11:00:00,BOND/USDT,8.866,8.913,8.695,8.712,1962.9855,17202.7098808
1659780000,2022-08-06 10:00:00,BOND/USDT,8.961,9.088,8.831,8.874,7050.9408,62974.4817386
1659776400,2022-08-06 09:00:00,BOND/USDT,8.694,9.146,8.694,8.964,13499.3862,121604.2848398
1659772800,2022-08-06 08:00:00,BOND/USDT,8.786,8.91,8.635,8.706,2337.224,20548.3748087
1659769200,2022-08-06 07:00:00,BOND/USDT,8.492,8.94,8.462,8.79,6288.0456,55303.8336993
1659765600,2022-08-06 06:00:00,BOND/USDT,8.479,8.541,8.479,8.502,1024.632,8722.1924374
1659762000,2022-08-06 05:00:00,BOND/USDT,8.491,8.498,8.443,8.466,347.0661,2941.6696883
1659758400,2022-08-06 04:00:00,BOND/USDT,8.497,8.497,8.418,8.491,897.9008,7590.5590643
1659754800,2022-08-06 03:00:00,BOND/USDT,8.515,8.532,8.49,8.497,1496.4089,12721.2250935
1659751200,2022-08-06 02:00:00,BOND/USDT,8.515,8.521,8.502,8.521,83.6918,712.5831919
1659747600,2022-08-06 01:00:00,BOND/USDT,8.538,8.546,8.516,8.528,284.6989,2428.3709509
1659744000,2022-08-06 00:00:00,BOND/USDT,8.583,8.621,8.524,8.538,5158.5605,44029.867301
1659740400,2022-08-05 23:00:00,BOND/USDT,8.575,8.6,8.55,8.595,519.1403,4449.2003612
1659736800,2022-08-05 22:00:00,BOND/USDT,8.584,8.597,8.53,8.552,2667.4551,22809.0774731
1659733200,2022-08-05 21:00:00,BOND/USDT,8.562,8.673,8.562,8.589,658.6742,5665.6293558
1659729600,2022-08-05 20:00:00,BOND/USDT,8.602,8.604,8.551,8.563,1873.3534,16080.4841809
1659726000,2022-08-05 19:00:00,BOND/USDT,8.567,8.61,8.561,8.602,1483.8244,12744.5727279
1659722400,2022-08-05 18:00:00,BOND/USDT,8.56,8.61,8.56,8.577,1254.2874,10780.3622959
1659718800,2022-08-05 17:00:00,BOND/USDT,8.56,8.582,8.546,8.558,834.856,7151.1241929
1659715200,2022-08-05 16:00:00,BOND/USDT,8.529,8.583,8.527,8.555,210.875,1804.9619269
1659711600,2022-08-05 15:00:00,BOND/USDT,8.632,8.632,8.527,8.531,559.6403,4810.6456047
1659708000,2022-08-05 14:00:00,BOND/USDT,8.626,8.71,8.62,8.624,705.7172,6109.0121064
1659704400,2022-08-05 13:00:00,BOND/USDT,8.522,8.747,8.514,8.626,2124.6433,18220.3665501
1659700800,2022-08-05 12:00:00,BOND/USDT,8.693,8.697,8.508,8.522,1279.7915,11038.7337403
1659697200,2022-08-05 11:00:00,BOND/USDT,8.581,8.692,8.581,8.692,802.701,6943.9134638
1659693600,2022-08-05 10:00:00,BOND/USDT,8.626,8.638,8.561,8.569,483.6206,4158.0578735
1659690000,2022-08-05 09:00:00,BOND/USDT,8.641,8.68,8.633,8.633,1254.5403,10847.5441494
1659686400,2022-08-05 08:00:00,BOND/USDT,8.75,8.75,8.598,8.62,962.2581,8330.9956411
1659682800,2022-08-05 07:00:00,BOND/USDT,8.811,8.893,8.7,8.77,1730.0877,15177.0074545
1659679200,2022-08-05 06:00:00,BOND/USDT,8.576,8.964,8.575,8.778,5884.5129,51780.3804265
1659675600,2022-08-05 05:00:00,BOND/USDT,8.547,8.585,8.539,8.57,803.9996,6876.4016001
1659672000,2022-08-05 04:00:00,BOND/USDT,8.49,8.54,8.461,8.524,636.2676,5401.7517909
1659668400,2022-08-05 03:00:00,BOND/USDT,8.586,8.594,8.493,8.497,415.1394,3552.8364876
1659664800,2022-08-05 02:00:00,BOND/USDT,8.471,8.592,8.458,8.587,1290.767,11022.8200904
1659661200,2022-08-05 01:00:00,BOND/USDT,8.33,8.507,8.302,8.486,2321.7224,19630.4407745
1659657600,2022-08-05 00:00:00,BOND/USDT,8.426,8.426,8.331,8.348,516.224,4314.6695418
1659654000,2022-08-04 23:00:00,BOND/USDT,8.407,8.56,8.407,8.426,1620.6483,13777.4761085
1659650400,2022-08-04 22:00:00,BOND/USDT,8.37,8.405,8.278,8.397,412.7028,3443.3823377
1659646800,2022-08-04 21:00:00,BOND/USDT,8.357,8.448,8.352,8.389,405.0519,3403.2637489
1659643200,2022-08-04 20:00:00,BOND/USDT,8.179,8.388,8.167,8.38,2095.5319,17385.508579
1659639600,2022-08-04 19:00:00,BOND/USDT,8.256,8.269,8.164,8.18,2294.1819,18852.3745814
1659636000,2022-08-04 18:00:00,BOND/USDT,8.332,8.332,8.216,8.257,3512.2461,29019.3217474
1659632400,2022-08-04 17:00:00,BOND/USDT,8.181,8.371,8.181,8.364,1035.6493,8565.994582
1659628800,2022-08-04 16:00:00,BOND/USDT,8.441,8.491,8.181,8.181,2523.7423,21116.7408966
1659625200,2022-08-04 15:00:00,BOND/USDT,8.552,8.584,8.397,8.441,3464.437,29354.189171
1659621600,2022-08-04 14:00:00,BOND/USDT,8.646,8.676,8.536,8.551,953.5037,8222.5800388
1659618000,2022-08-04 13:00:00,BOND/USDT,8.622,8.676,8.614,8.661,413.104,3567.4080383
1659614400,2022-08-04 12:00:00,BOND/USDT,8.671,8.723,8.609,8.622,1224.9087,10611.8638618
1659610800,2022-08-04 11:00:00,BOND/USDT,8.62,8.665,8.599,8.663,419.0044,3614.3341253
1659607200,2022-08-04 10:00:00,BOND/USDT,8.605,8.634,8.578,8.62,817.3033,7039.2137636
1659603600,2022-08-04 09:00:00,BOND/USDT,8.66,8.676,8.605,8.605,768.785,6649.2121753
1659600000,2022-08-04 08:00:00,BOND/USDT,8.654,8.67,8.605,8.67,861.3961,7440.7067099
1659596400,2022-08-04 07:00:00,BOND/USDT,8.644,8.69,8.644,8.658,1010.4703,8758.083425
1659592800,2022-08-04 06:00:00,BOND/USDT,8.75,8.756,8.643,8.652,427.258,3711.7291911
1659589200,2022-08-04 05:00:00,BOND/USDT,8.777,8.781,8.723,8.74,341.9645,2990.0206959
1659585600,2022-08-04 04:00:00,BOND/USDT,8.721,8.78,8.71,8.777,547.7842,4794.2717664
1659582000,2022-08-04 03:00:00,BOND/USDT,8.764,8.764,8.722,8.722,207.3556,1813.2944985
1659578400,2022-08-04 02:00:00,BOND/USDT,8.82,8.839,8.744,8.768,627.2383,5520.7554418
1659574800,2022-08-04 01:00:00,BOND/USDT,8.817,8.858,8.753,8.813,342.261,3017.362227
1659571200,2022-08-04 00:00:00,BOND/USDT,8.718,8.893,8.681,8.817,2269.0424,19870.7666386
1659567600,2022-08-03 23:00:00,BOND/USDT,8.638,8.777,8.581,8.749,2056.754,17902.7615809
1659564000,2022-08-03 22:00:00,BOND/USDT,8.745,8.754,8.602,8.632,1702.8158,14744.2795946
1659560400,2022-08-03 21:00:00,BOND/USDT,8.799,8.811,8.702,8.735,891.5538,7805.6848667
1659556800,2022-08-03 20:00:00,BOND/USDT,8.821,8.849,8.773,8.8,2957.6339,26036.431115
1659553200,2022-08-03 19:00:00,BOND/USDT,8.81,8.838,8.789,8.815,1122.8583,9886.6499709
1659549600,2022-08-03 18:00:00,BOND/USDT,8.784,8.847,8.764,8.8,1613.2113,14221.1261291
