https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM3S,Volume USDT
1658653200,2022-07-24 09:00:00,ATOM3S/USDT,0.2591,0.2624,0.2547,0.2615,7089.3711,1818.91263842
1658649600,2022-07-24 08:00:00,ATOM3S/USDT,0.2592,0.2652,0.2592,0.2593,7789.41722777,2033.985537917395
1658646000,2022-07-24 07:00:00,ATOM3S/USDT,0.2643,0.2643,0.258,0.2608,10592.14821112,2761.887787167904
1658642400,2022-07-24 06:00:00,ATOM3S/USDT,0.2581,0.2641,0.2573,0.2641,9530.64454444,2487.003872833973
1658638800,2022-07-24 05:00:00,ATOM3S/USDT,0.275,0.275,0.2517,0.2564,47696.54052045,12477.111107713564
1658635200,2022-07-24 04:00:00,ATOM3S/USDT,0.2846,0.2881,0.275,0.2759,16164.52955616,4527.496758202104
1658631600,2022-07-24 03:00:00,ATOM3S/USDT,0.2712,0.2849,0.2712,0.2846,5568.98452718,1562.943956169222
1658628000,2022-07-24 02:00:00,ATOM3S/USDT,0.2701,0.2762,0.2681,0.2712,17713.47070151,4804.496057097972
1658624400,2022-07-24 01:00:00,ATOM3S/USDT,0.2765,0.2793,0.2701,0.2712,7100.6512,1947.19708944
1658620800,2022-07-24 00:00:00,ATOM3S/USDT,0.2679,0.2765,0.2606,0.2765,28410.87722447,7534.288018995932
1658617200,2022-07-23 23:00:00,ATOM3S/USDT,0.2689,0.2726,0.2656,0.2679,49013.26082582,13252.931220223545
1658613600,2022-07-23 22:00:00,ATOM3S/USDT,0.2808,0.2808,0.2665,0.2666,37570.42543873,10159.067070416682
1658610000,2022-07-23 21:00:00,ATOM3S/USDT,0.2769,0.2808,0.2758,0.2808,6381.30886823,1777.379989003853
1658606400,2022-07-23 20:00:00,ATOM3S/USDT,0.2813,0.2829,0.2759,0.277,21225.97504815,5908.212206082281
1658602800,2022-07-23 19:00:00,ATOM3S/USDT,0.2891,0.2928,0.2767,0.2804,65322.64360602,18649.733517052851
1658599200,2022-07-23 18:00:00,ATOM3S/USDT,0.2882,0.294,0.2834,0.2912,15375.78119262,4418.004356255918
1658595600,2022-07-23 17:00:00,ATOM3S/USDT,0.2809,0.2915,0.2798,0.2884,31197.95471804,8967.090276769109
1658592000,2022-07-23 16:00:00,ATOM3S/USDT,0.2772,0.281,0.2717,0.2809,11527.54331701,3189.960500384469
1658588400,2022-07-23 15:00:00,ATOM3S/USDT,0.276,0.2774,0.2708,0.2731,34134.84709061,9297.238051024957
1658584800,2022-07-23 14:00:00,ATOM3S/USDT,0.2675,0.281,0.2675,0.2769,48691.1051622,13371.259891879271
1658581200,2022-07-23 13:00:00,ATOM3S/USDT,0.2727,0.2735,0.2668,0.2668,29112.23417101,7870.245592177235
1658577600,2022-07-23 12:00:00,ATOM3S/USDT,0.2759,0.28,0.2682,0.2703,64185.4688686,17410.86463399234
1658574000,2022-07-23 11:00:00,ATOM3S/USDT,0.2536,0.2762,0.2536,0.2737,100413.94971823,26664.903400706803
1658570400,2022-07-23 10:00:00,ATOM3S/USDT,0.2255,0.2552,0.2245,0.2532,20621.44319282,5037.553914351876
1658566800,2022-07-23 09:00:00,ATOM3S/USDT,0.2263,0.232,0.2227,0.2269,24723.3773217,5577.193996886383
1658563200,2022-07-23 08:00:00,ATOM3S/USDT,0.2176,0.2305,0.2113,0.2229,33779.40929368,7290.12718377622
1658559600,2022-07-23 07:00:00,ATOM3S/USDT,0.2075,0.2176,0.2075,0.2176,25353.60747987,5383.975829966507
1658556000,2022-07-23 06:00:00,ATOM3S/USDT,0.2062,0.211,0.2048,0.2075,17590.03071394,3638.007143506494
1658552400,2022-07-23 05:00:00,ATOM3S/USDT,0.1999,0.208,0.1999,0.2071,12117.56279475,2482.182250629919
1658548800,2022-07-23 04:00:00,ATOM3S/USDT,0.219,0.219,0.198,0.2,40332.81594943,8257.21931266967
1658545200,2022-07-23 03:00:00,ATOM3S/USDT,0.2187,0.2221,0.2164,0.2188,13410.96541469,2939.506120710042
1658541600,2022-07-23 02:00:00,ATOM3S/USDT,0.2175,0.2218,0.2125,0.2188,36469.25824316,7959.639762603486
1658538000,2022-07-23 01:00:00,ATOM3S/USDT,0.2252,0.2282,0.2171,0.218,40429.36578426,9002.125118450928
1658534400,2022-07-23 00:00:00,ATOM3S/USDT,0.2355,0.2469,0.2198,0.224,39612.48301662,9183.796244041128
1658530800,2022-07-22 23:00:00,ATOM3S/USDT,0.2347,0.2383,0.2299,0.2349,21408.6678406,5006.01657545477
1658527200,2022-07-22 22:00:00,ATOM3S/USDT,0.2381,0.2434,0.2309,0.2321,46717.18933254,11080.898854484101
1658523600,2022-07-22 21:00:00,ATOM3S/USDT,0.2457,0.2459,0.2364,0.2381,28464.41624854,6823.179540498048
1658520000,2022-07-22 20:00:00,ATOM3S/USDT,0.2508,0.2519,0.2419,0.2449,57922.19412776,14327.558698962975
1658516400,2022-07-22 19:00:00,ATOM3S/USDT,0.2361,0.2545,0.2345,0.248,58070.64003003,14295.703182186401
1658512800,2022-07-22 18:00:00,ATOM3S/USDT,0.2403,0.2425,0.2361,0.2361,22768.09360109,5446.305036169321
1658509200,2022-07-22 17:00:00,ATOM3S/USDT,0.2381,0.2454,0.234,0.2392,49848.27578582,12034.256517545743
1658505600,2022-07-22 16:00:00,ATOM3S/USDT,0.2399,0.2467,0.2367,0.2381,35723.41086515,8595.048995103028
1658502000,2022-07-22 15:00:00,ATOM3S/USDT,0.222,0.2433,0.222,0.2407,134125.21193356,31593.322291998201
1658498400,2022-07-22 14:00:00,ATOM3S/USDT,0.2212,0.23,0.22,0.2229,46012.55633615,10323.912329339744
1658494800,2022-07-22 13:00:00,ATOM3S/USDT,0.2148,0.2242,0.211,0.2223,62455.95123197,13689.629477560388
1658491200,2022-07-22 12:00:00,ATOM3S/USDT,0.2182,0.2184,0.1944,0.2146,96512.02347873,19709.166165845464
1658487600,2022-07-22 11:00:00,ATOM3S/USDT,0.2193,0.22,0.2151,0.2199,25938.98717465,5652.346184844613
1658484000,2022-07-22 10:00:00,ATOM3S/USDT,0.2175,0.2197,0.2126,0.2197,24762.01904269,5318.143193471038
1658480400,2022-07-22 09:00:00,ATOM3S/USDT,0.2224,0.2227,0.208,0.2164,70418.17904896,15078.700148659334
1658476800,2022-07-22 08:00:00,ATOM3S/USDT,0.2273,0.2297,0.2234,0.2234,22394.83097127,5066.936898858068
1658473200,2022-07-22 07:00:00,ATOM3S/USDT,0.2274,0.2316,0.22,0.2277,92085.40864649,20632.612896767922
1658469600,2022-07-22 06:00:00,ATOM3S/USDT,0.223,0.2319,0.223,0.226,31341.87855447,7099.154413844166
1658466000,2022-07-22 05:00:00,ATOM3S/USDT,0.2326,0.2362,0.2201,0.223,150820.77421094,34350.876040195114
1658462400,2022-07-22 04:00:00,ATOM3S/USDT,0.2286,0.2358,0.2278,0.232,104595.48831636,24109.075783309763
1658458800,2022-07-22 03:00:00,ATOM3S/USDT,0.227,0.2338,0.2254,0.2272,186991.5715115,43005.120904496672
1658455200,2022-07-22 02:00:00,ATOM3S/USDT,0.224,0.2292,0.2216,0.2271,79420.59054535,17917.611636929014
1658451600,2022-07-22 01:00:00,ATOM3S/USDT,0.2137,0.2265,0.2096,0.2242,104216.50811843,22720.769216184652
1658448000,2022-07-22 00:00:00,ATOM3S/USDT,0.2151,0.2158,0.1976,0.2137,138462.29204807,28464.678917431029
1658444400,2022-07-21 23:00:00,ATOM3S/USDT,0.2179,0.2216,0.205,0.2133,139462.47269479,29370.529381072362
1658440800,2022-07-21 22:00:00,ATOM3S/USDT,0.2135,0.2215,0.2122,0.2178,54303.35229894,11863.009460865409
1658437200,2022-07-21 21:00:00,ATOM3S/USDT,0.2202,0.2222,0.2109,0.2135,78886.83837313,17051.863830023173
1658433600,2022-07-21 20:00:00,ATOM3S/USDT,0.2166,0.221,0.2118,0.2204,84210.70366163,18286.325972955716
1658430000,2022-07-21 19:00:00,ATOM3S/USDT,0.2216,0.2229,0.2136,0.2168,122911.87941746,26802.253183304076
1658426400,2022-07-21 18:00:00,ATOM3S/USDT,0.2138,0.2229,0.2124,0.2217,67088.92007779,14730.091182291706
1658422800,2022-07-21 17:00:00,ATOM3S/USDT,0.2192,0.2192,0.21,0.2127,88217.61404368,19019.740208581641
1658419200,2022-07-21 16:00:00,ATOM3S/USDT,0.2112,0.2233,0.204,0.2176,142933.64361903,30650.92620985667
1658415600,2022-07-21 15:00:00,ATOM3S/USDT,0.2245,0.2245,0.21,0.2115,126171.40252708,27457.834193397188
1658412000,2022-07-21 14:00:00,ATOM3S/USDT,0.2235,0.2301,0.2133,0.2264,297456.72131666,66539.796703169206
1658408400,2022-07-21 13:00:00,ATOM3S/USDT,0.2527,0.2563,0.2075,0.2228,461355.22897551,105031.770184880246
1658404800,2022-07-21 12:00:00,ATOM3S/USDT,0.3238,0.3282,0.2541,0.2562,225291.26078515,62983.433981895963
1658401200,2022-07-21 11:00:00,ATOM3S/USDT,0.3291,0.3392,0.3142,0.3237,89894.8914246,29238.273435039525
1658397600,2022-07-21 10:00:00,ATOM3S/USDT,0.3248,0.3314,0.3197,0.3314,48753.86809391,15865.449232590758
1658394000,2022-07-21 09:00:00,ATOM3S/USDT,0.3368,0.3385,0.321,0.3245,40650.20897622,13313.680012571041
1658390400,2022-07-21 08:00:00,ATOM3S/USDT,0.3418,0.3449,0.3331,0.3392,31027.99177197,10591.289086580618
1658386800,2022-07-21 07:00:00,ATOM3S/USDT,0.3477,0.3514,0.3251,0.3407,75048.19297069,25262.746844523568
1658383200,2022-07-21 06:00:00,ATOM3S/USDT,0.3462,0.3498,0.3347,0.347,76181.75374866,26033.074989797921
1658379600,2022-07-21 05:00:00,ATOM3S/USDT,0.356,0.357,0.3414,0.3459,49817.58827252,17365.63564534343
1658376000,2022-07-21 04:00:00,ATOM3S/USDT,0.362,0.3711,0.353,0.3578,47484.19206345,17191.76032146044
1658372400,2022-07-21 03:00:00,ATOM3S/USDT,0.3572,0.3663,0.3459,0.363,91577.51007058,32712.649005129608
1658368800,2022-07-21 02:00:00,ATOM3S/USDT,0.35,0.3599,0.3291,0.3539,98481.50622559,33741.91981645466
1658365200,2022-07-21 01:00:00,ATOM3S/USDT,0.3445,0.3509,0.3102,0.3493,121924.77184858,40784.183284794555
1658361600,2022-07-21 00:00:00,ATOM3S/USDT,0.3693,0.3756,0.342,0.3446,102648.6356407,36898.407214950748
1658358000,2022-07-20 23:00:00,ATOM3S/USDT,0.3605,0.3718,0.3584,0.3706,18465.17601332,6728.143919349766
1658354400,2022-07-20 22:00:00,ATOM3S/USDT,0.3502,0.364,0.3475,0.3628,17633.99317123,6241.78013530772
1658350800,2022-07-20 21:00:00,ATOM3S/USDT,0.3645,0.3677,0.346,0.3493,51777.99743871,18427.04425499562
1658347200,2022-07-20 20:00:00,ATOM3S/USDT,0.3478,0.3767,0.3429,0.3644,64121.6528281,23600.878445786164
1658343600,2022-07-20 19:00:00,ATOM3S/USDT,0.3436,0.3502,0.3367,0.3497,10427.71547854,3593.437716287716
1658340000,2022-07-20 18:00:00,ATOM3S/USDT,0.3505,0.3548,0.3375,0.3438,18194.99483458,6278.977224868213
1658336400,2022-07-20 17:00:00,ATOM3S/USDT,0.3358,0.3519,0.3338,0.3502,32623.51636947,11241.92676561771
1658332800,2022-07-20 16:00:00,ATOM3S/USDT,0.3188,0.3483,0.3178,0.337,44343.07148886,14781.637246673572
1658329200,2022-07-20 15:00:00,ATOM3S/USDT,0.3074,0.3191,0.3074,0.3184,21872.31043663,6870.200420437028
1658325600,2022-07-20 14:00:00,ATOM3S/USDT,0.3277,0.3301,0.3066,0.3083,27183.72116357,8657.025612982622
1658322000,2022-07-20 13:00:00,ATOM3S/USDT,0.3247,0.3264,0.3095,0.3264,35665.45938791,11386.54198668929
1658318400,2022-07-20 12:00:00,ATOM3S/USDT,0.3218,0.3337,0.316,0.3234,38618.21123514,12511.605903149225
1658314800,2022-07-20 11:00:00,ATOM3S/USDT,0.3178,0.33,0.3146,0.3226,20700.93020053,6696.940398355644
1658311200,2022-07-20 10:00:00,ATOM3S/USDT,0.3226,0.3227,0.3084,0.3195,23337.41366465,7384.133826460444
1658307600,2022-07-20 09:00:00,ATOM3S/USDT,0.3378,0.3398,0.3225,0.3226,14306.76043744,4681.732134446847
1658304000,2022-07-20 08:00:00,ATOM3S/USDT,0.323,0.3375,0.3167,0.3371,30587.90329973,9910.950438019642
1658300400,2022-07-20 07:00:00,ATOM3S/USDT,0.3017,0.3222,0.3015,0.3217,26094.49093294,8087.705026344556
1658296800,2022-07-20 06:00:00,ATOM3S/USDT,0.3129,0.3129,0.2982,0.3021,24452.68943353,7380.975173312601
1658293200,2022-07-20 05:00:00,ATOM3S/USDT,0.321,0.321,0.31,0.3144,11945.6189,3760.67150722
1658289600,2022-07-20 04:00:00,ATOM3S/USDT,0.3147,0.3225,0.3131,0.3194,54730.36679277,17456.034288078569
1658286000,2022-07-20 03:00:00,ATOM3S/USDT,0.3106,0.318,0.3073,0.3151,12483.58873041,3917.954730899264
1658282400,2022-07-20 02:00:00,ATOM3S/USDT,0.3112,0.3179,0.3069,0.3115,22072.26729579,6875.151901211641
1658278800,2022-07-20 01:00:00,ATOM3S/USDT,0.3234,0.3279,0.3086,0.3122,42085.12990101,13426.515830397344
1658275200,2022-07-20 00:00:00,ATOM3S/USDT,0.2963,0.3247,0.2875,0.3233,67616.28955827,20318.651552337768
1658271600,2022-07-19 23:00:00,ATOM3S/USDT,0.2847,0.2999,0.2694,0.2968,58368.27965547,16706.509587629901
1658268000,2022-07-19 22:00:00,ATOM3S/USDT,0.2788,0.3,0.2672,0.2861,34257.72412082,9774.11829274652
1658264400,2022-07-19 21:00:00,ATOM3S/USDT,0.2945,0.2993,0.2749,0.2813,26351.18417483,7384.485295226445
1658260800,2022-07-19 20:00:00,ATOM3S/USDT,0.3104,0.3104,0.2875,0.2932,34036.84764096,10140.961561104203
1658257200,2022-07-19 19:00:00,ATOM3S/USDT,0.2956,0.3121,0.2847,0.3083,47660.20034351,14211.156998708698
1658253600,2022-07-19 18:00:00,ATOM3S/USDT,0.2987,0.3035,0.2887,0.2941,36532.83212788,10853.188330120363
1658250000,2022-07-19 17:00:00,ATOM3S/USDT,0.2693,0.3037,0.2657,0.3,66944.4951961,19540.621157958335
1658246400,2022-07-19 16:00:00,ATOM3S/USDT,0.3242,0.3268,0.2657,0.2717,146894.6532686,43506.542409557257
1658242800,2022-07-19 15:00:00,ATOM3S/USDT,0.3371,0.3792,0.3119,0.3264,115381.94539995,39144.554610823014
1658239200,2022-07-19 14:00:00,ATOM3S/USDT,0.3392,0.3631,0.3324,0.3364,40546.61752576,14185.553594742648
1658235600,2022-07-19 13:00:00,ATOM3S/USDT,0.3417,0.3588,0.3258,0.3409,40003.74422359,13678.286964812234
1658232000,2022-07-19 12:00:00,ATOM3S/USDT,0.338,0.369,0.3341,0.3417,21761.44868404,7616.156549843919
1658228400,2022-07-19 11:00:00,ATOM3S/USDT,0.3641,0.3645,0.3308,0.3363,31675.78698572,11093.353928919642
1658224800,2022-07-19 10:00:00,ATOM3S/USDT,0.3988,0.4069,0.3611,0.362,26340.29539072,10001.703118630628
1658221200,2022-07-19 09:00:00,ATOM3S/USDT,0.4183,0.4322,0.3961,0.3961,18040.00514391,7366.660747431834
1658217600,2022-07-19 08:00:00,ATOM3S/USDT,0.4402,0.4474,0.4185,0.4185,7231.2194096,3165.801794533296
1658214000,2022-07-19 07:00:00,ATOM3S/USDT,0.4408,0.4481,0.4291,0.4412,5578.12862207,2442.202771441711
1658210400,2022-07-19 06:00:00,ATOM3S/USDT,0.4358,0.4507,0.4039,0.4375,15458.73774506,6612.885884024874
1658206800,2022-07-19 05:00:00,ATOM3S/USDT,0.4465,0.4525,0.4286,0.439,17690.57148926,7671.673699103388
1658203200,2022-07-19 04:00:00,ATOM3S/USDT,0.4571,0.4714,0.4423,0.447,12995.757257,5870.432657587844
1658199600,2022-07-19 03:00:00,ATOM3S/USDT,0.4336,0.4576,0.4247,0.4548,8514.1580224,3745.38722312568
1658196000,2022-07-19 02:00:00,ATOM3S/USDT,0.4425,0.4481,0.4301,0.4366,7520.4456,3291.12837318
1658192400,2022-07-19 01:00:00,ATOM3S/USDT,0.4242,0.4455,0.4173,0.4455,13764.63028773,5918.007772602554
1658188800,2022-07-19 00:00:00,ATOM3S/USDT,0.4239,0.4481,0.4003,0.4248,28827.87484578,12224.036423479336
1658185200,2022-07-18 23:00:00,ATOM3S/USDT,0.4616,0.4639,0.4164,0.4235,20833.2618688,9033.025086954771
1658181600,2022-07-18 22:00:00,ATOM3S/USDT,0.4778,0.4838,0.4568,0.4568,7786.31218152,3687.857116846024
1658178000,2022-07-18 21:00:00,ATOM3S/USDT,0.4835,0.4911,0.4699,0.4811,12072.1111699,5798.78423065678
1658174400,2022-07-18 20:00:00,ATOM3S/USDT,0.4763,0.4871,0.4636,0.4838,6545.5283196,3110.039567002656
1658170800,2022-07-18 19:00:00,ATOM3S/USDT,0.4729,0.4999,0.4665,0.4802,18222.05547213,8749.711616324986
1658167200,2022-07-18 18:00:00,ATOM3S/USDT,0.4638,0.4771,0.4514,0.4733,12602.64142986,5828.034562231009
1658163600,2022-07-18 17:00:00,ATOM3S/USDT,0.4256,0.4668,0.4248,0.4609,17375.88845722,7769.41233083628
1658160000,2022-07-18 16:00:00,ATOM3S/USDT,0.3953,0.4299,0.3889,0.4239,23373.83391665,9558.803355514712
1658156400,2022-07-18 15:00:00,ATOM3S/USDT,0.4039,0.4299,0.387,0.3954,19896.78167356,8124.226312467765
1658152800,2022-07-18 14:00:00,ATOM3S/USDT,0.412,0.4257,0.3992,0.4036,11133.01967637,4591.963547671766
1658149200,2022-07-18 13:00:00,ATOM3S/USDT,0.4094,0.4143,0.3947,0.4095,8403.87590489,3418.549030162345
1658145600,2022-07-18 12:00:00,ATOM3S/USDT,0.4005,0.4339,0.4005,0.4032,28884.26427582,12012.902705085317
1658142000,2022-07-18 11:00:00,ATOM3S/USDT,0.3908,0.42,0.3786,0.4064,30303.85734651,11910.970127179675
1658138400,2022-07-18 10:00:00,ATOM3S/USDT,0.3984,0.4069,0.3689,0.3928,26346.1285833,10269.145526630214
1658134800,2022-07-18 09:00:00,ATOM3S/USDT,0.4179,0.4179,0.3883,0.3983,40282.80258717,16255.500613426819
1658131200,2022-07-18 08:00:00,ATOM3S/USDT,0.423,0.4381,0.4077,0.4173,44752.86168735,18772.853506787838
1658127600,2022-07-18 07:00:00,ATOM3S/USDT,0.4219,0.4359,0.4115,0.4192,21257.76291239,8964.683766901426
1658124000,2022-07-18 06:00:00,ATOM3S/USDT,0.4263,0.439,0.4087,0.422,17402.17638047,7397.59421058746
1658120400,2022-07-18 05:00:00,ATOM3S/USDT,0.4664,0.4674,0.4261,0.4272,31292.0508752,13807.20190617534
1658116800,2022-07-18 04:00:00,ATOM3S/USDT,0.4729,0.4906,0.4538,0.4688,35774.2998996,16766.811978101083
1658113200,2022-07-18 03:00:00,ATOM3S/USDT,0.4727,0.4872,0.4633,0.474,20888.12,9990.02309579
1658109600,2022-07-18 02:00:00,ATOM3S/USDT,0.5001,0.5035,0.4729,0.4743,14937.22772347,7258.270904079997
1658106000,2022-07-18 01:00:00,ATOM3S/USDT,0.539,0.539,0.498,0.5028,14177.4806,7281.52532787
1658102400,2022-07-18 00:00:00,ATOM3S/USDT,0.5435,0.5522,0.5275,0.5381,22562.9753,12202.19359202
1658098800,2022-07-17 23:00:00,ATOM3S/USDT,0.5296,0.5494,0.5276,0.5494,27540.4347,14749.47586927
1658095200,2022-07-17 22:00:00,ATOM3S/USDT,0.5204,0.5331,0.5177,0.5262,7028.7845,3702.37687989
1658091600,2022-07-17 21:00:00,ATOM3S/USDT,0.5348,0.5406,0.5211,0.5211,14538.1542,7683.15236294
1658088000,2022-07-17 20:00:00,ATOM3S/USDT,0.5301,0.5393,0.5275,0.5369,24252.3544,12910.47534566
1658084400,2022-07-17 19:00:00,ATOM3S/USDT,0.5365,0.5381,0.517,0.53,7529.51498272,3995.56032989348
1658080800,2022-07-17 18:00:00,ATOM3S/USDT,0.5483,0.5483,0.5213,0.5364,20696.47962374,11005.414590598706
1658077200,2022-07-17 17:00:00,ATOM3S/USDT,0.5311,0.5522,0.5043,0.5472,34018.27735666,17716.108032507078
1658073600,2022-07-17 16:00:00,ATOM3S/USDT,0.5272,0.5471,0.523,0.5312,20841.15589775,11130.671356290539
1658070000,2022-07-17 15:00:00,ATOM3S/USDT,0.5163,0.5361,0.5086,0.5267,12448.0852,6526.45535364
1658066400,2022-07-17 14:00:00,ATOM3S/USDT,0.5291,0.532,0.5096,0.5144,12367.90042381,6427.981295071101
1658062800,2022-07-17 13:00:00,ATOM3S/USDT,0.5165,0.5434,0.5115,0.5294,30580.19849513,16173.54890053819
1658059200,2022-07-17 12:00:00,ATOM3S/USDT,0.5127,0.5177,0.5046,0.5177,15336.05032747,7836.784499479513
1658055600,2022-07-17 11:00:00,ATOM3S/USDT,0.5033,0.5186,0.5002,0.5021,19311.51428004,9848.927261702199
1658052000,2022-07-17 10:00:00,ATOM3S/USDT,0.5028,0.5274,0.502,0.5033,26124.33914202,13371.149313923638
1658048400,2022-07-17 09:00:00,ATOM3S/USDT,0.489,0.5109,0.4811,0.5068,34291.05965314,17013.084531231891
1658044800,2022-07-17 08:00:00,ATOM3S/USDT,0.4773,0.5008,0.4748,0.4892,18974.42276045,9302.19138358992
1658041200,2022-07-17 07:00:00,ATOM3S/USDT,0.4788,0.4837,0.4725,0.4726,4387.58220502,2096.819366584164
1658037600,2022-07-17 06:00:00,ATOM3S/USDT,0.5017,0.5025,0.4788,0.4802,11271.63425088,5516.019396940489
1658034000,2022-07-17 05:00:00,ATOM3S/USDT,0.5065,0.5106,0.4924,0.5053,10155.5874858,5107.040104553294
1658030400,2022-07-17 04:00:00,ATOM3S/USDT,0.5053,0.5098,0.4988,0.5083,27314.89780196,13827.314311864422
1658026800,2022-07-17 03:00:00,ATOM3S/USDT,0.517,0.5181,0.5003,0.5077,18942.9228,9631.4451073
1658023200,2022-07-17 02:00:00,ATOM3S/USDT,0.5179,0.522,0.5108,0.517,27540.0094,14244.22536241
1658019600,2022-07-17 01:00:00,ATOM3S/USDT,0.5024,0.521,0.5024,0.5191,16829.163,8712.49562662
1658016000,2022-07-17 00:00:00,ATOM3S/USDT,0.4893,0.5096,0.4795,0.5049,26805.15712679,13385.343649818618
1658012400,2022-07-16 23:00:00,ATOM3S/USDT,0.4884,0.5019,0.4882,0.4948,16047.44825669,7941.512889136058
1658008800,2022-07-16 22:00:00,ATOM3S/USDT,0.513,0.5164,0.4877,0.4877,19267.9463,9707.44195494
1658005200,2022-07-16 21:00:00,ATOM3S/USDT,0.5075,0.5163,0.4976,0.5123,34898.87595904,17769.58980043664
1658001600,2022-07-16 20:00:00,ATOM3S/USDT,0.5137,0.5284,0.5037,0.5052,38699.71590125,19932.939666140674
1657998000,2022-07-16 19:00:00,ATOM3S/USDT,0.5073,0.519,0.4967,0.5153,36838.97519749,18629.163084619111
1657994400,2022-07-16 18:00:00,ATOM3S/USDT,0.5037,0.5116,0.4952,0.5088,28566.60103362,14392.298044619411
1657990800,2022-07-16 17:00:00,ATOM3S/USDT,0.4759,0.5088,0.4729,0.5088,22430.65618141,10871.18006673148
1657987200,2022-07-16 16:00:00,ATOM3S/USDT,0.5179,0.5179,0.4717,0.4799,61071.92582246,29982.233865523481
1657983600,2022-07-16 15:00:00,ATOM3S/USDT,0.5381,0.5398,0.52,0.5233,43221.18953677,22899.767521934733
1657980000,2022-07-16 14:00:00,ATOM3S/USDT,0.5384,0.5515,0.5364,0.5385,26053.76964588,14139.016550576288
1657976400,2022-07-16 13:00:00,ATOM3S/USDT,0.5479,0.548,0.5307,0.5384,32772.36244106,17705.756096501974
1657972800,2022-07-16 12:00:00,ATOM3S/USDT,0.5672,0.5704,0.5395,0.5469,32805.30938646,18341.602110265638
1657969200,2022-07-16 11:00:00,ATOM3S/USDT,0.5669,0.5723,0.5566,0.5676,39311.72259687,22147.601798251251
1657965600,2022-07-16 10:00:00,ATOM3S/USDT,0.561,0.5715,0.5547,0.5715,13462.11882007,7640.154252779498
1657962000,2022-07-16 09:00:00,ATOM3S/USDT,0.5588,0.5628,0.5502,0.5592,16775.05470675,9324.8571034789
1657958400,2022-07-16 08:00:00,ATOM3S/USDT,0.5624,0.5629,0.5483,0.5592,37471.16689496,20744.6991195641
1657954800,2022-07-16 07:00:00,ATOM3S/USDT,0.5597,0.5662,0.5454,0.5613,25319.9661789,14108.09810560254
1657951200,2022-07-16 06:00:00,ATOM3S/USDT,0.5393,0.5625,0.5393,0.5588,20010.98260553,11157.311477573045
1657947600,2022-07-16 05:00:00,ATOM3S/USDT,0.5398,0.5427,0.5272,0.5375,12102.51974672,6490.363831711161
1657944000,2022-07-16 04:00:00,ATOM3S/USDT,0.5446,0.5562,0.5353,0.5403,32952.42915689,17932.174833887086
1657940400,2022-07-16 03:00:00,ATOM3S/USDT,0.5449,0.5513,0.5427,0.5449,15564.2212,8535.06711912
1657936800,2022-07-16 02:00:00,ATOM3S/USDT,0.5464,0.5532,0.539,0.5486,17180.32155415,9394.363731922503
1657933200,2022-07-16 01:00:00,ATOM3S/USDT,0.5408,0.5451,0.5321,0.5422,23006.71441418,12380.348346304291
1657929600,2022-07-16 00:00:00,ATOM3S/USDT,0.5249,0.547,0.5219,0.5413,13110.42976391,6969.642948134048
1657926000,2022-07-15 23:00:00,ATOM3S/USDT,0.513,0.5373,0.5123,0.5263,11507.32479114,6028.950764246624
1657922400,2022-07-15 22:00:00,ATOM3S/USDT,0.5118,0.52,0.5112,0.5125,7765.66099067,4005.459464918847
1657918800,2022-07-15 21:00:00,ATOM3S/USDT,0.5028,0.5199,0.4884,0.5172,31880.19237787,16164.834521742749
1657915200,2022-07-15 20:00:00,ATOM3S/USDT,0.4568,0.5036,0.4559,0.501,22691.90141649,10975.951544012796
1657911600,2022-07-15 19:00:00,ATOM3S/USDT,0.4687,0.4859,0.4536,0.4566,29108.24605626,13628.280109243158
1657908000,2022-07-15 18:00:00,ATOM3S/USDT,0.5022,0.5096,0.4693,0.471,19784.61400375,9553.868821112754
1657904400,2022-07-15 17:00:00,ATOM3S/USDT,0.5062,0.5064,0.4785,0.5046,40278.16869251,19759.90221696317
1657900800,2022-07-15 16:00:00,ATOM3S/USDT,0.4887,0.5199,0.4887,0.5024,58342.91045217,29069.025010691342
1657897200,2022-07-15 15:00:00,ATOM3S/USDT,0.4893,0.5,0.47,0.4869,62174.65274468,29985.863716522665
1657893600,2022-07-15 14:00:00,ATOM3S/USDT,0.5016,0.5056,0.4796,0.495,6391.26012602,3147.841495281821
1657890000,2022-07-15 13:00:00,ATOM3S/USDT,0.4801,0.5093,0.4747,0.5073,23605.29604156,11795.78361726407
1657886400,2022-07-15 12:00:00,ATOM3S/USDT,0.5183,0.5183,0.48,0.4892,9647.23498798,4801.973543688729
1657882800,2022-07-15 11:00:00,ATOM3S/USDT,0.5174,0.5332,0.5056,0.5155,1215.2028,637.1175184
1657879200,2022-07-15 10:00:00,ATOM3S/USDT,0.5201,0.5352,0.5175,0.5253,7681.30782357,4063.771981654664
1657875600,2022-07-15 09:00:00,ATOM3S/USDT,0.5253,0.5253,0.5034,0.5194,5545.21748333,2858.889265464346
1657872000,2022-07-15 08:00:00,ATOM3S/USDT,0.5358,0.5368,0.5175,0.5281,12615.19106973,6611.207247506117
