Mask,PartNumber,Temperature,Corner,Site,vddio_typ,vddio_typ_unit,dtlg_pad_RPPULLUP,dtlg_pad_RPPULLUP_unit,,filename,
SG802,72-36-30,-10,FF-ENG45,1,1.8,V,41217.581,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_09_59_17.csv,
SG802,72-36-30,-10,FF-ENG45,1,1.95,V,40986.244,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_09_59_17.csv,
SG802,72-36-30,-10,FF-ENG45,1,2.4,V,41544.186,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_09_59_17.csv,
SG802,72-36-30,-10,FF-ENG45,1,2.7,V,41342.774,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_09_59_17.csv,
SG802,72-36-30,-10,FF-ENG45,1,3,V,41566.144,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_09_59_17.csv,
SG802,72-36-30,-10,FF-ENG45,1,3.3,V,41194.028,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_09_59_17.csv,
SG802,72-36-30,-10,FF-ENG45,1,3.6,V,41507.641,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_09_59_17.csv,
SG802,72-36-30,-40,FF-ENG45,1,1.71,V,41383.486,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_11_01_18.csv,
SG802,72-36-30,-40,FF-ENG45,1,1.8,V,41536.872,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_11_01_18.csv,
SG802,72-36-30,-40,FF-ENG45,1,1.95,V,41171.105,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_11_01_18.csv,
SG802,72-36-30,-40,FF-ENG45,1,2.4,V,41632.157,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_11_01_18.csv,
SG802,72-36-30,-40,FF-ENG45,1,2.7,V,41400.813,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_11_01_18.csv,
SG802,72-36-30,-40,FF-ENG45,1,3,V,41707.225,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_11_01_18.csv,
SG802,72-36-30,-40,FF-ENG45,1,3.3,V,41750.704,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_11_01_18.csv,
SG802,72-36-30,-40,FF-ENG45,1,3.6,V,41566.144,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_11_01_18.csv,
SG802,72-36-30,125,FF-ENG45,1,1.71,V,40109.692,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_12_16_39.csv,
SG802,72-36-30,125,FF-ENG45,1,1.8,V,40343.61,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_12_16_39.csv,
SG802,72-36-30,125,FF-ENG45,1,1.95,V,39886.114,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_12_16_39.csv,
SG802,72-36-30,125,FF-ENG45,1,2.4,V,39920.377,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_12_16_39.csv,
SG802,72-36-30,125,FF-ENG45,1,2.7,V,40528.418,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_12_16_39.csv,
SG802,72-36-30,125,FF-ENG45,1,3,V,40124.053,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_12_16_39.csv,
SG802,72-36-30,125,FF-ENG45,1,3.3,V,40363.689,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_12_16_39.csv,
SG802,72-36-30,125,FF-ENG45,1,3.6,V,40565.583,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_12_16_39.csv,
SG802,72-36-30,85,FF-ENG45,1,1.71,V,40457.213,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_13_51_06.csv,
SG802,72-36-30,85,FF-ENG45,1,1.8,V,40988.435,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_13_51_06.csv,
SG802,72-36-30,85,FF-ENG45,1,1.95,V,40364.848,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_13_51_06.csv,
SG802,72-36-30,85,FF-ENG45,1,2.4,V,40165.038,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_13_51_06.csv,
SG802,72-36-30,85,FF-ENG45,1,2.7,V,40454.292,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_13_51_06.csv,
SG802,72-36-30,85,FF-ENG45,1,3,V,40823.891,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_13_51_06.csv,
SG802,72-36-30,85,FF-ENG45,1,3.3,V,40484.583,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_13_51_06.csv,
SG802,72-36-30,85,FF-ENG45,1,3.6,V,40565.583,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_13_51_06.csv,
SG802,72-36-30,25,FF-ENG45,1,1.71,V,40574.395,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_15_29_32.csv,
SG802,72-36-30,25,FF-ENG45,1,1.8,V,40426.565,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_15_29_32.csv,
SG802,72-36-30,25,FF-ENG45,1,1.95,V,40673.173,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_15_29_32.csv,
SG802,72-36-30,25,FF-ENG45,1,2.4,V,40642.451,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_15_29_32.csv,
SG802,72-36-30,25,FF-ENG45,1,2.7,V,40884.259,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_15_29_32.csv,
SG802,72-36-30,25,FF-ENG45,1,3,V,40823.891,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_15_29_32.csv,
SG802,72-36-30,25,FF-ENG45,1,3.3,V,41022.125,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_15_29_32.csv,
SG802,72-36-30,25,FF-ENG45,1,3.6,V,40733.672,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_15_29_32.csv,
SG802,79-2-82,-40,FF-ENG,1,1.71,V,39683.598,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_16_46_05.csv,
SG802,79-2-82,-40,FF-ENG,1,1.8,V,40015.168,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_16_46_05.csv,
SG802,79-2-82,-40,FF-ENG,1,1.95,V,40187.141,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_16_46_05.csv,
SG802,79-2-82,-40,FF-ENG,1,2.4,V,40165.038,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_16_46_05.csv,
SG802,79-2-82,-40,FF-ENG,1,2.7,V,40178.718,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_16_46_05.csv,
SG802,79-2-82,-40,FF-ENG,1,3,V,40305.014,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_16_46_05.csv,
SG802,79-2-82,-40,FF-ENG,1,3.3,V,40079.438,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_16_46_05.csv,
SG802,79-2-82,-40,FF-ENG,1,3.6,V,39826.035,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_16_46_05.csv,
SG802,79-2-82,125,FF-ENG,1,1.71,V,39238.963,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_18_26_12.csv,
SG802,79-2-82,125,FF-ENG,1,1.8,V,38880.921,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_18_26_12.csv,
SG802,79-2-82,125,FF-ENG,1,1.95,V,39225.018,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_18_26_12.csv,
SG802,79-2-82,125,FF-ENG,1,2.4,V,39145.417,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_18_26_12.csv,
SG802,79-2-82,125,FF-ENG,1,2.7,V,38940.817,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_18_26_12.csv,
SG802,79-2-82,125,FF-ENG,1,3,V,39368.814,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_18_26_12.csv,
SG802,79-2-82,125,FF-ENG,1,3.3,V,39278.722,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_18_26_12.csv,
SG802,79-2-82,125,FF-ENG,1,3.6,V,39466.282,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_18_26_12.csv,
SG802,79-2-82,-10,FF-ENG,1,1.71,V,39683.598,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_19_36_25.csv,
SG802,79-2-82,-10,FF-ENG,1,1.8,V,39906.873,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_19_36_25.csv,
SG802,79-2-82,-10,FF-ENG,1,1.95,V,39886.114,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_19_36_25.csv,
SG802,79-2-82,-10,FF-ENG,1,2.4,V,39920.377,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_19_36_25.csv,
SG802,79-2-82,-10,FF-ENG,1,2.7,V,39620.93,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_19_36_25.csv,
SG802,79-2-82,-10,FF-ENG,1,3,V,39993.462,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_19_36_25.csv,
SG802,79-2-82,-10,FF-ENG,1,3.3,V,39843.155,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_19_36_25.csv,
SG802,79-2-82,-10,FF-ENG,1,3.6,V,39988.039,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_19_36_25.csv,
SG802,79-2-82,25,FF-ENG,1,1.71,V,38723.732,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_21_01_44.csv,
SG802,79-2-82,25,FF-ENG,1,1.8,V,39295.375,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_21_01_44.csv,
SG802,79-2-82,25,FF-ENG,1,1.95,V,39225.018,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_21_01_44.csv,
SG802,79-2-82,25,FF-ENG,1,2.4,V,39678.68,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_21_01_44.csv,
SG802,79-2-82,25,FF-ENG,1,2.7,V,39409.148,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_21_01_44.csv,
SG802,79-2-82,25,FF-ENG,1,3,V,39133.73,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_21_01_44.csv,
SG802,79-2-82,25,FF-ENG,1,3.3,V,39508.339,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_21_01_44.csv,
SG802,79-2-82,25,FF-ENG,1,3.6,V,39572.196,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_15_21_01_44.csv,
SG802,79-2-82,85,FF-ENG,1,1.71,V,39238.963,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_09_35_16.csv,
SG802,79-2-82,85,FF-ENG,1,1.8,V,38702.334,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_09_35_16.csv,
SG802,79-2-82,85,FF-ENG,1,1.95,V,38938.18,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_09_35_16.csv,
SG802,79-2-82,85,FF-ENG,1,2.4,V,38702.334,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_09_35_16.csv,
SG802,79-2-82,85,FF-ENG,1,2.7,V,38872.38,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_09_35_16.csv,
SG802,79-2-82,85,FF-ENG,1,3,V,39305.849,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_09_35_16.csv,
SG802,79-2-82,85,FF-ENG,1,3.3,V,39235.966,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_09_35_16.csv,
SG802,79-2-82,85,FF-ENG,1,3.6,V,39112.969,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_09_35_16.csv,
SG802,120-185-11,25,FF-ENG,1,1.71,V,39238.963,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_11_09_03.csv,
SG802,120-185-11,25,FF-ENG,1,1.8,V,39087.05,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_11_09_03.csv,
SG802,120-185-11,25,FF-ENG,1,1.95,V,39687.922,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_11_09_03.csv,
SG802,120-185-11,25,FF-ENG,1,2.4,V,39678.68,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_11_09_03.csv,
SG802,120-185-11,25,FF-ENG,1,2.7,V,39199.617,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_11_09_03.csv,
SG802,120-185-11,25,FF-ENG,1,3,V,39734.814,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_11_09_03.csv,
SG802,120-185-11,25,FF-ENG,1,3.3,V,39235.966,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_11_09_03.csv,
SG802,120-185-11,25,FF-ENG,1,3.6,V,39413.537,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_11_09_03.csv,
SG802,120-185-11,85,FF-ENG,1,1.71,V,39238.963,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_12_31_25.csv,
SG802,120-185-11,85,FF-ENG,1,1.8,V,38702.334,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_12_31_25.csv,
SG802,120-185-11,85,FF-ENG,1,1.95,V,38772.788,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_12_31_25.csv,
SG802,120-185-11,85,FF-ENG,1,2.4,V,39301.921,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_12_31_25.csv,
SG802,120-185-11,85,FF-ENG,1,2.7,V,39130.268,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_12_31_25.csv,
SG802,120-185-11,85,FF-ENG,1,3,V,38886.048,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_12_31_25.csv,
SG802,120-185-11,85,FF-ENG,1,3.3,V,39122.403,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_12_31_25.csv,
SG802,120-185-11,85,FF-ENG,1,3.6,V,39112.969,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_12_31_25.csv,
SG802,120-185-11,125,FF-ENG,1,1.71,V,38616.981,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_13_52_58.csv,
SG802,120-185-11,125,FF-ENG,1,1.8,V,38601.019,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_13_52_58.csv,
SG802,120-185-11,125,FF-ENG,1,1.95,V,39225.018,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_13_52_58.csv,
SG802,120-185-11,125,FF-ENG,1,2.4,V,38778.67,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_13_52_58.csv,
SG802,120-185-11,125,FF-ENG,1,2.7,V,38736.224,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_13_52_58.csv,
SG802,120-185-11,125,FF-ENG,1,3,V,39009.496,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_13_52_58.csv,
SG802,120-185-11,125,FF-ENG,1,3.3,V,38897.238,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_13_52_58.csv,
SG802,120-185-11,125,FF-ENG,1,3.6,V,39216.993,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_13_52_58.csv,
SG802,120-185-11,-40,FF-ENG,1,1.71,V,39796.335,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_15_23_58.csv,
SG802,120-185-11,-40,FF-ENG,1,1.8,V,39692.031,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_15_23_58.csv,
SG802,120-185-11,-40,FF-ENG,1,1.95,V,39589.563,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_15_23_58.csv,
SG802,120-185-11,-40,FF-ENG,1,2.4,V,39920.377,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_15_23_58.csv,
SG802,120-185-11,-40,FF-ENG,1,2.7,V,39817.073,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_15_23_58.csv,
SG802,120-185-11,-40,FF-ENG,1,3,V,39799.162,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_15_23_58.csv,
SG802,120-185-11,-40,FF-ENG,1,3.3,V,39682.32,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_15_23_58.csv,
SG802,120-185-11,-40,FF-ENG,1,3.6,V,40042.334,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_15_23_58.csv,
SG802,120-185-11,-10,FF-ENG,1,1.71,V,39909.715,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_16_42_01.csv,
SG802,120-185-11,-10,FF-ENG,1,1.8,V,40015.168,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_16_42_01.csv,
SG802,120-185-11,-10,FF-ENG,1,1.95,V,39786.771,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_16_42_01.csv,
SG802,120-185-11,-10,FF-ENG,1,2.4,V,39678.68,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_16_42_01.csv,
SG802,120-185-11,-10,FF-ENG,1,2.7,V,39960.947,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_16_42_01.csv,
SG802,120-185-11,-10,FF-ENG,1,3,V,39863.718,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_16_42_01.csv,
SG802,120-185-11,-10,FF-ENG,1,3.3,V,39843.155,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_16_42_01.csv,
SG802,120-185-11,-10,FF-ENG,1,3.6,V,39826.035,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_16_42_01.csv,
SG802,91-112-62,25,FF-ENG,1,1.71,V,40224.867,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_17_43_59.csv,
SG802,91-112-62,25,FF-ENG,1,1.8,V,39799.162,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_17_43_59.csv,
SG802,91-112-62,25,FF-ENG,1,1.95,V,40673.173,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_16_17_43_59.csv,
